survey,NICKEL1MO-B,NICKEL1MO-V,NICKEL1MO-R,NICKEL1MO-I,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
NICKEL1MO,17.750496,17.141735999999998,16.748710000000003,16.26358,17.39579963684082,16.922800064086914,16.766199111938477,16.715299606323242,104.82045678,59.52065875
NICKEL1MO,16.685707999999998,15.958103,15.450211999999999,14.898231999999998,16.25629997253418,15.659700393676758,15.430800437927246,15.344400405883789,104.82579444,59.51835553
NICKEL1MO,16.094216,15.194756000000002,14.667101999999998,14.051152000000002,15.497300148010254,14.793700218200684,14.517800331115723,14.392399787902832,104.96487924,59.51202905
NICKEL1MO,18.094692000000002,17.497047000000002,17.115642,16.556939999999997,17.71579933166504,17.242799758911133,17.067899703979492,17.002099990844727,104.91778936,59.50446586
NICKEL1MO,16.719208,16.098478,15.708354000000002,15.216448000000002,16.29560089111328,15.84469985961914,15.679200172424316,15.626999855041504,104.97868097,59.49707902
NICKEL1MO,14.925368,14.287538,13.904552999999998,13.420108,14.489500045776367,14.03909969329834,13.879199981689453,13.840499877929688,104.98762681,59.4939688
NICKEL1MO,17.400468000000004,16.484763,15.802143,15.172068,16.82710075378418,16.008699417114258,15.689299583435059,15.570300102233887,179.35801334,25.18851239
NICKEL1MO,17.735552000000002,17.099432,16.711087,16.246724,17.278200149536133,16.846399307250977,16.684499740600586,16.638900756835938,179.39930221,25.22855124
NICKEL1MO,16.881792,15.792522,14.933341,14.083832,16.258399963378906,15.179900169372559,14.673100471496582,14.449799537658691,167.68160178,55.17418267
NICKEL1MO,14.45536,13.882510000000002,13.407898,12.936632,14.035499572753906,13.573800086975098,-999.0,13.35830020904541,167.56091619,55.14764087
NICKEL1MO,16.29646,15.659484999999998,15.224626,14.762876000000002,15.871000289916992,15.391300201416016,15.232399940490723,15.188300132751465,167.64125178,55.14143437
NICKEL1MO,17.18972,16.68527,16.275935,15.878307999999999,16.822200775146484,16.43269920349121,16.321699142456055,16.308799743652344,167.67841391,55.13960238
NICKEL1MO,16.832008000000002,16.339528,15.993794,15.575068,16.49329948425293,16.14739990234375,16.030899047851562,16.008899688720703,216.58020273,26.22004755
NICKEL1MO,17.118376,16.415566,15.901924,15.412564,16.676300048828125,16.128700256347656,15.92490005493164,15.840299606323242,270.423959,26.29257287
NICKEL1MO,16.876836,16.178301,15.678589,15.091,16.45840072631836,15.89680004119873,15.622900009155273,15.501899719238281,270.44242092,26.28005406
NICKEL1MO,16.937556,16.162071,15.606573000000001,15.026152000000002,16.459199905395508,15.811800003051758,15.548700332641602,15.426899909973145,270.36435418,26.27393255
NICKEL1MO,17.794788,16.631133000000002,15.754586999999999,14.864588,17.12689971923828,15.990099906921387,15.467499732971191,15.235199928283691,270.39551933,26.2350936
NICKEL1MO,16.292084,15.716669,15.312956000000002,14.864592000000002,15.911600112915039,15.494999885559082,15.349100112915039,15.302000045776367,270.34009593,26.2330271
NICKEL1MO,16.60978,15.938605,15.513468999999999,15.000204,16.18600082397461,15.687399864196777,15.494099617004395,15.428400039672852,270.39012814,26.23105478
NICKEL1MO,16.455280000000002,15.677230000000002,15.161657,14.571428,15.975199699401855,15.34749984741211,15.092499732971191,14.981800079345703,270.42724574,26.22799221
NICKEL1MO,17.930336,17.338676,16.933956,16.435480000000002,17.518600463867188,17.097400665283203,16.904699325561523,16.849599838256836,270.40800249,26.22699438
NICKEL1MO,18.082767999999998,17.615938,17.265417000000003,16.806088000000003,17.729999542236328,17.427400588989258,17.285600662231445,17.250600814819336,270.38409792,26.22566073
NICKEL1MO,15.729036,15.116000999999999,14.714511,14.255327999999999,15.315199851989746,14.876500129699707,14.718899726867676,14.669300079345703,270.40412458,26.22424491
NICKEL1MO,16.47384,15.635940000000002,15.07384,14.458567999999998,15.947699546813965,15.275400161743164,14.991999626159668,14.862099647521973,270.36230537,26.22219793
NICKEL1MO,15.569116000000001,14.733781,14.138133000000002,13.54404,15.030699729919434,14.328300476074219,14.026399612426758,13.909700393676758,128.84123202,28.49980204
NICKEL1MO,16.226944,15.613054,15.180537000000001,14.730403999999998,15.809300422668457,15.359000205993652,15.178299903869629,15.141300201416016,128.8377812,28.43644196
NICKEL1MO,17.16502,16.468195,16.065155,15.524028000000001,16.789499282836914,16.264799118041992,16.045700073242188,15.979499816894531,240.50641686,36.75968213
NICKEL1MO,17.826532,16.818487,16.087326,15.297532000000002,17.26609992980957,16.288000106811523,15.876399993896484,15.706000328063965,240.59463646,36.73337501
NICKEL1MO,16.62788,16.10633,15.777014,15.305615999999999,16.292699813842773,15.968500137329102,15.850700378417969,15.834099769592285,240.52478633,36.73071865
NICKEL1MO,18.756276000000003,17.476341,16.478711999999998,14.915412,18.096099853515625,16.866899490356445,15.727299690246582,15.218400001525879,240.56923922,36.72197581
NICKEL1MO,18.773884,17.899219,17.434139000000002,16.747756,18.212200164794922,17.62809944152832,17.366199493408203,17.270000457763672,240.52100636,36.7216298
NICKEL1MO,16.126836,15.428301,15.0206,14.448532,15.726200103759766,15.21310043334961,14.966099739074707,14.888999938964844,240.48860997,36.71942698
NICKEL1MO,18.658208000000002,17.823728000000003,17.38027,16.781244,18.14929962158203,17.596200942993164,17.374399185180664,17.310100555419922,240.50261616,36.7183911
NICKEL1MO,18.26334,17.532315,17.014191,16.412723999999997,17.797000885009766,17.22249984741211,16.99169921875,16.93199920654297,240.4798713,36.70441551
NICKEL1MO,14.845516,14.394931000000001,14.083679,13.626804,14.544699668884277,14.254599571228027,14.143500328063965,14.134099960327148,240.53938495,36.69884405
NICKEL1MO,18.3953,17.561675,17.035369,16.393964,17.846799850463867,17.256200790405273,17.013999938964844,16.924100875854492,240.4999693,36.69166108
NICKEL1MO,16.411076,15.473141,14.82285,14.179948000000001,15.86139965057373,15.013199806213379,14.723600387573242,14.584600448608398,277.63465559,34.13832838
NICKEL1MO,17.26274,16.488965,15.916264,15.312436,16.781400680541992,16.105600357055664,15.828200340270996,15.701299667358398,277.62732013,34.13215132
NICKEL1MO,18.325208,17.490728,16.924285,16.363680000000002,17.77899932861328,17.11009979248047,16.8799991607666,16.77039909362793,277.63781032,34.13099135
NICKEL1MO,16.744376,15.827815999999999,15.227133,14.56518,16.180400848388672,15.428400039672852,15.112099647521973,14.958200454711914,277.62198521,34.12529401
NICKEL1MO,17.01406,16.206084999999998,15.667703999999999,15.084856,16.528499603271484,15.884900093078613,15.634200096130371,15.510499954223633,277.54942166,34.12159035
NICKEL1MO,14.78956,14.08846,13.601343,13.023968,14.336299896240234,13.786999702453613,13.543299674987793,13.43809986114502,277.64407564,34.11806749
NICKEL1MO,16.21632,15.75462,15.42537,14.9952,15.888299942016602,15.57390022277832,15.469300270080566,15.445599555969238,277.65910119,34.11772507
NICKEL1MO,17.568364,16.856149000000002,16.389295999999998,15.846300000000001,17.087099075317383,16.535600662231445,16.3356990814209,16.261699676513672,277.62958742,34.11728797
NICKEL1MO,17.472252,16.814757,16.385003,15.889732,17.084299087524414,16.58839988708496,16.399900436401367,16.333799362182617,277.55870302,34.11261768
NICKEL1MO,15.900148000000002,15.446143,15.094594999999998,14.627692,15.586600303649902,15.252400398254395,15.1048002243042,15.056300163269043,277.62679851,34.11058857
NICKEL1MO,16.906291999999997,16.351397,15.923448,15.39306,16.52899932861328,16.078800201416016,15.885600090026855,15.805500030517578,277.63656641,34.10317667
NICKEL1MO,16.492972,16.399777,16.331141,16.2113,16.377399444580078,16.476900100708008,16.61050033569336,16.678499221801758,277.57700829,34.10212563
NICKEL1MO,18.274196,17.644061,17.191406,16.791724000000002,17.831100463867188,17.372699737548828,17.19529914855957,17.116899490356445,277.59323027,34.09670868
NICKEL1MO,17.72722,17.115895,16.730909,16.255328,17.31879997253418,16.881500244140625,16.729999542236328,16.68079948425293,277.62586068,34.09480667
NICKEL1MO,15.771684,15.025269000000002,14.530788,13.96632,15.314800262451172,14.730299949645996,14.484000205993652,14.37399959564209,277.5535715,34.09388938
NICKEL1MO,18.397416,17.155956,16.250901000000002,15.181007999999999,17.750200271606445,16.53569984436035,15.85770034790039,15.536299705505371,277.55672432,34.09270809
NICKEL1MO,16.558632,16.127712,15.789438,15.404652,16.23940086364746,15.956000328063965,15.849699974060059,15.849699974060059,277.60061993,34.08896222
NICKEL1MO,18.406147999999998,17.738393,17.336243999999997,16.768884,17.978500366210938,17.449100494384766,17.256200790405273,17.1835994720459,277.63705065,34.08685401
NICKEL1MO,15.080984,14.142194000000002,13.562908,12.928292,14.481200218200684,13.747699737548828,13.452699661254883,13.31779956817627,277.63984672,34.07718846
NICKEL1MO,15.889572,14.984126999999999,14.375023,13.728444000000001,15.320300102233887,14.578399658203125,14.27299976348877,14.133600234985352,277.57668784,34.06474702
NICKEL1MO,17.730164,17.146199,16.714626,16.220512,17.358200073242188,16.883100509643555,16.684499740600586,16.622900009155273,277.61751824,34.06120795
NICKEL1MO,18.38088,17.21808,16.378027,15.480819999999998,17.72800064086914,16.63279914855957,16.146499633789062,15.927599906921387,277.62737312,34.04981291
NICKEL1MO,16.8967,16.234074999999997,15.763007999999997,15.24296,16.469499588012695,15.949799537658691,15.757200241088867,15.689499855041504,277.56780702,34.04847167
NICKEL1MO,17.034143999999998,16.505754,16.115887999999998,15.653459999999999,16.66830062866211,16.29759979248047,16.155500411987305,16.113800048828125,277.57461952,34.04488708
NICKEL1MO,18.037408,17.502178,17.118265,16.66512,17.675800323486328,17.29050064086914,17.146400451660156,17.10849952697754,277.57389766,34.12943287
NICKEL1MO,17.758792,17.097022,16.675202,16.162336,17.312999725341797,16.843799591064453,16.685400009155273,16.627199172973633,277.64357026,34.10144969
NICKEL1MO,18.045824,17.337884,16.862186,16.372148,17.56529998779297,17.069000244140625,16.88909912109375,16.818099975585938,277.5764588,34.05401434
NICKEL1MO,17.839216,17.153506,16.676453,16.151564,17.40519905090332,16.864900588989258,16.6117000579834,16.51300048828125,200.39665769,31.27883157
NICKEL1MO,18.098852,17.270357,16.659646000000002,16.182308,17.600799560546875,16.8612003326416,16.594200134277344,16.481300354003906,219.43307724,30.52348956
NICKEL1MO,15.658664000000002,15.181574000000001,14.818574,14.409716,15.319899559020996,14.97819995880127,14.85789966583252,14.84060001373291,219.46287047,30.51372639
NICKEL1MO,15.732916,15.239581000000001,14.902904,14.527268,15.414899826049805,15.072199821472168,14.958700180053711,14.932000160217285,219.39050979,30.49341441
NICKEL1MO,17.807911999999998,17.240191999999997,16.862464,16.48986,17.42020034790039,17.0398006439209,16.910200119018555,16.89620018005371,219.4578481,30.46146348
NICKEL1MO,17.56922,17.171645,16.862768000000003,16.449607999999998,17.261199951171875,17.01020050048828,16.932199478149414,16.950199127197266,219.45073851,30.44995918
NICKEL1MO,14.6938,13.96705,13.481076,12.964652000000001,14.237899780273438,13.633500099182129,13.41569995880127,13.354100227355957,219.46120419,30.44360192
NICKEL1MO,18.373844,17.396579,16.726541,16.019516,17.797800064086914,16.93950080871582,16.56599998474121,16.412900924682617,219.48649961,30.44345288
NICKEL1MO,17.34298,16.543555,16.010258999999998,15.349776,16.842500686645508,16.215200424194336,15.897299766540527,15.765600204467773,257.75078944,5.89438613
NICKEL1MO,17.631408,16.882427999999997,16.381411,15.753372,17.200899124145508,16.57710075378418,16.27519989013672,16.1560001373291,257.72824093,5.88688919
NICKEL1MO,18.409936000000002,17.647276,17.180029,16.640563999999998,17.883899688720703,17.34819984436035,17.115800857543945,17.028499603271484,257.7838143,5.88470742
NICKEL1MO,17.360912,16.579442,16.097364,15.526672000000001,16.87579917907715,16.28179931640625,16.009599685668945,15.901700019836426,257.76819731,5.87662823
NICKEL1MO,18.42416,17.33831,16.50576,15.640272000000001,17.809200286865234,16.753000259399414,16.2549991607666,16.02429962158203,257.74936139,5.87596727
NICKEL1MO,16.033556,15.258071000000001,14.769987,14.203584,15.53950023651123,14.9399995803833,14.668899536132812,14.574700355529785,257.78111273,5.87330462
NICKEL1MO,18.32924,17.876089999999998,17.480867,17.004448,18.03380012512207,17.655399322509766,17.5039005279541,17.44499969482422,257.73749975,5.86577673
NICKEL1MO,17.722752,16.958381999999997,16.498317,15.94008,17.243900299072266,16.658100128173828,16.410999298095703,16.325700759887695,257.71678576,5.86135673
NICKEL1MO,17.06086,16.381135,15.906275,15.361816,16.6299991607666,16.096900939941406,15.840200424194336,15.747200012207031,257.75935526,5.86044755
NICKEL1MO,16.93696,16.19311,15.695144,15.108220000000001,16.481599807739258,15.880200386047363,15.604100227355957,15.502599716186523,257.75261938,5.85573554
NICKEL1MO,16.531456000000002,15.820096,15.36605,14.8364,16.07159996032715,15.534600257873535,15.305700302124023,15.224900245666504,257.78643122,5.84555386
NICKEL1MO,17.819247999999998,17.087368,16.60472,16.031408000000003,17.34760093688965,16.785900115966797,16.517900466918945,16.416099548339844,257.78233937,5.84504335
NICKEL1MO,17.610476,16.843541,16.311348,15.689359999999999,17.141399383544922,16.491100311279297,16.172199249267578,16.017200469970703,257.77266769,5.83935921
NICKEL1MO,17.695643999999998,16.632879,15.870085,15.098092,17.090900421142578,16.078699111938477,15.642000198364258,15.441399574279785,257.78267195,5.83503508
NICKEL1MO,17.302428,16.497873000000002,15.943306,15.30482,16.809099197387695,16.14310073852539,15.82390022277832,15.68120002746582,257.7368544,5.83049592
NICKEL1MO,15.138748000000001,14.299992999999999,13.747861000000002,13.107952,14.632699966430664,13.953300476074219,13.62909984588623,13.484299659729004,257.72468279,5.82884749
NICKEL1MO,17.129768,16.449188,15.977919,15.408935999999999,16.692399978637695,16.174400329589844,15.906000137329102,15.80459976196289,257.73377884,5.82358448
NICKEL1MO,16.179768,15.499188,15.033385,14.508004,15.761300086975098,15.211400032043457,14.988499641418457,14.901599884033203,257.74744833,5.82302443
NICKEL1MO,17.252204000000003,16.343339,15.750421000000001,15.07074,16.723899841308594,15.946700096130371,15.606300354003906,15.409799575805664,257.73190074,5.82202399
NICKEL1MO,16.650484,15.818569000000002,15.297835000000001,14.680195999999999,16.141799926757812,15.478599548339844,15.18970012664795,15.060999870300293,257.77792359,5.81693806
NICKEL1MO,17.479624,16.899934000000002,16.514176,16.015227999999997,17.18560028076172,16.696500778198242,16.476499557495117,16.396900177001953,257.71872107,5.89852609
NICKEL1MO,17.272028,16.510223,16.038474,15.503564,16.789600372314453,16.2096004486084,15.968899726867676,15.873299598693848,257.73600317,5.8924986
NICKEL1MO,18.376744000000002,17.677354,17.193075999999998,16.626540000000002,17.951400756835938,17.400299072265625,17.141799926757812,17.042699813842773,257.76384317,5.87299961
NICKEL1MO,18.122308,16.796203000000002,15.88499,14.876560000000001,17.3887996673584,16.180700302124023,15.560799598693848,15.253700256347656,358.32220419,8.08482608
NICKEL1MO,14.018388,13.538733,13.214747,12.81474,13.750200271606445,13.7878999710083,-999.0,13.266200065612793,358.33289663,8.1502812
NICKEL1MO,17.917136,17.239976,16.812647,16.346096000000003,17.51959991455078,17.024799346923828,16.81290054321289,16.74519920349121,358.32651868,8.14995989
NICKEL1MO,15.452160000000001,15.435060000000002,15.446754,15.426692,15.352899551391602,15.56089973449707,15.76449966430664,15.907999992370605,358.40036291,8.148701
NICKEL1MO,16.974352,16.252731999999998,15.786207,15.317468,16.539899826049805,15.968500137329102,15.779399871826172,15.723199844360352,320.26811259,9.21394265
NICKEL1MO,17.98552,17.395570000000003,16.998244,16.530064000000003,17.601600646972656,17.17340087890625,16.9862003326416,16.925199508666992,320.23070511,9.2075647
NICKEL1MO,17.506564,16.879848999999997,16.459291,15.998492000000002,17.093299865722656,16.633899688720703,16.454999923706055,16.404499053955078,320.27838297,9.20550656
NICKEL1MO,15.695191999999999,15.204422000000001,14.84604,14.446332,15.371000289916992,15.025300025939941,14.876199722290039,14.841699600219727,320.22723831,9.20122264
NICKEL1MO,17.63134,17.114065,16.720333,16.31466,17.289400100708008,16.894100189208984,16.7406005859375,16.708099365234375,320.21555833,9.18757234
NICKEL1MO,17.269488,16.725708,16.361307,15.923615999999999,16.92060089111328,16.54129981994629,16.394100189208984,16.360000610351562,320.21228072,9.18284535
NICKEL1MO,17.439660000000003,16.888185,16.469558000000003,15.971820000000001,17.090700149536133,16.644100189208984,16.433399200439453,16.362199783325195,320.27477936,9.18310315
NICKEL1MO,18.33514,17.732365,17.319668,16.866064,17.950000762939453,17.496000289916992,17.32550048828125,17.267200469970703,320.22058394,9.16512877
NICKEL1MO,15.329284,14.625619,14.150186,13.646576,14.878000259399414,14.331299781799316,14.122099876403809,14.032299995422363,320.27533815,9.16364236
NICKEL1MO,17.315852,16.701107,16.286757,15.838239999999999,16.9242000579834,16.454500198364258,16.291200637817383,16.24329948425293,320.21636382,9.16028096
NICKEL1MO,16.838752,16.288132,15.923306999999998,15.489792,16.465599060058594,16.095800399780273,15.927000045776367,15.883500099182129,320.28013888,9.15718653
NICKEL1MO,17.574544,17.003404,16.628197,16.155768000000002,17.217599868774414,16.818599700927734,16.664899826049805,16.628599166870117,320.21551632,9.14882607
NICKEL1MO,17.563004000000003,16.996139,16.597511,16.116404000000003,17.199899673461914,16.783100128173828,16.625200271606445,16.558900833129883,320.28921496,9.14767974
NICKEL1MO,17.572212,16.812117,16.314966000000002,15.728308,17.124000549316406,16.449499130249023,16.1924991607666,16.09000015258789,24.5123681,41.6995054
NICKEL1MO,16.403243999999997,15.596979000000001,15.106987,14.555200000000001,15.924200057983398,15.280799865722656,15.065199851989746,14.984800338745117,24.6122422,41.68033836
NICKEL1MO,17.676456,17.178846,16.822773,16.39632,17.342500686645508,16.985300064086914,16.86199951171875,16.844100952148438,24.57625728,41.6778323
NICKEL1MO,18.3769,17.799775,17.412354,16.913140000000002,18.024999618530273,17.531200408935547,17.382099151611328,17.36009979248047,24.50771693,41.67612464
NICKEL1MO,17.918988,16.840833,16.076173999999998,15.298827999999999,17.299699783325195,16.298200607299805,15.87909984588623,15.699700355529785,24.59200054,41.66864928
NICKEL1MO,18.754716,17.962131,17.350913,16.680035999999998,18.281700134277344,17.542499542236328,17.22559928894043,17.094499588012695,24.52892282,41.66559857
NICKEL1MO,14.815752,14.265132,13.892108000000002,13.438604000000002,14.440999984741211,14.03689956665039,13.920900344848633,13.870699882507324,24.58489204,41.66453951
NICKEL1MO,18.465832,17.692912,17.191322000000003,16.591604,18.008499145507812,17.375200271606445,17.111099243164062,17.008800506591797,24.49043888,41.65653595
NICKEL1MO,18.017336,17.425676,16.994537,16.445224,17.658199310302734,17.17340087890625,16.959699630737305,16.88559913635254,24.60195662,41.64895122
NICKEL1MO,16.40812,15.64717,15.124457999999999,14.49858,15.931599617004395,15.283599853515625,15.026599884033203,14.924200057983398,24.50441957,41.64581945
NICKEL1MO,18.412447999999998,17.552318000000003,16.894096,16.250376,17.917699813842773,17.104000091552734,16.791799545288086,16.690200805664062,24.60259214,41.64326664
NICKEL1MO,17.91836,17.345509999999997,16.961998,16.49046,17.551700592041016,17.12299919128418,16.978099822998047,16.94409942626953,24.57173528,41.64253108
NICKEL1MO,17.948336,17.142926,16.601971000000002,16.045868,17.434900283813477,16.784400939941406,16.559799194335938,16.487199783325195,24.55050298,41.64207319
NICKEL1MO,18.467928,17.556498,16.873232,16.212747999999998,17.94300079345703,17.085100173950195,16.760499954223633,16.621700286865234,24.49065212,41.63514254
NICKEL1MO,18.317856,17.349996,16.614949,15.85972,17.779499053955078,16.823200225830078,16.436800003051758,16.265399932861328,24.54931155,41.63420823
NICKEL1MO,15.402672,14.646851999999999,14.163630999999999,13.678148,14.898200035095215,14.326199531555176,14.153400421142578,14.09630012512207,24.58507784,41.62832383
NICKEL1MO,18.811923999999998,17.826109,17.069907,16.318016,18.278600692749023,17.273700714111328,16.888599395751953,16.710100173950195,24.57038212,41.62755293
NICKEL1MO,18.461476,17.908291000000002,17.464961000000002,16.993907999999998,18.10059928894043,17.65559959411621,17.49530029296875,17.458999633789062,24.50301878,41.62682532
NICKEL1MO,17.418168,16.481088,15.788032999999999,15.056404,16.85890007019043,15.99020004272461,15.622200012207031,15.456500053405762,24.54658855,41.62610214
NICKEL1MO,16.508196,15.878061,15.471867,15.006931999999999,16.09589958190918,15.639800071716309,15.485699653625488,15.451899528503418,24.54377718,41.62442176
NICKEL1MO,17.056915999999998,16.136081,15.462253,14.731196,16.56170082092285,15.686300277709961,15.351400375366211,15.208999633789062,24.51264663,41.62141437
NICKEL1MO,15.339464,14.776874000000001,14.383066,13.920372,14.98799991607666,14.553799629211426,14.397600173950195,14.361499786376953,24.51523392,41.61950146
NICKEL1MO,16.030292,15.475397,15.095731,14.614152,15.65410041809082,15.217300415039062,15.07979965209961,15.050800323486328,24.56444687,41.61248269
NICKEL1MO,18.617848,17.501218,16.715954,15.910891999999999,17.96780014038086,16.94099998474121,16.49570083618164,16.314699172973633,21.30486617,34.07495838
NICKEL1MO,15.1299,14.339025,13.782573,13.165612,14.614899635314941,13.965800285339355,13.662099838256836,13.54319953918457,21.35075807,34.06408618
NICKEL1MO,18.450136,17.772976,17.31194,16.757991999999998,18.021499633789062,17.472000122070312,17.2278995513916,17.17009925842285,21.35439586,34.05603715
NICKEL1MO,18.805128000000003,17.979198,17.373201,16.766028000000002,18.28219985961914,17.598800659179688,17.29509925842285,17.157800674438477,21.33355899,34.04827989
NICKEL1MO,18.035400000000003,17.13765,16.561819,15.929424,17.44969940185547,16.724000930786133,16.43670082092285,16.317699432373047,21.36367343,34.04668427
NICKEL1MO,16.494392,16.089122,15.810742,15.434467999999999,16.214099884033203,15.969599723815918,15.88759994506836,15.8927001953125,21.31569203,34.04338237
NICKEL1MO,15.204979999999999,14.405555,13.95516,13.393432,14.679900169372559,14.079500198364258,13.857600212097168,13.790800094604492,21.40327748,34.03489452
NICKEL1MO,15.946236,15.418700999999999,15.053484999999998,14.612396,15.600299835205078,15.203900337219238,15.0556001663208,15.031499862670898,21.38521099,34.01839806
NICKEL1MO,15.727084000000001,15.151669,14.768908999999999,14.295416,15.35319995880127,14.910499572753906,14.7524995803833,14.710800170898438,21.3867002,34.00939538
NICKEL1MO,16.324620000000003,15.029295000000001,14.054398,12.709620000000001,15.575799942016602,14.357399940490723,-999.0,12.948399543762207,74.24240511,-4.73130718
NICKEL1MO,17.851928,17.154248,16.666432,16.165135999999997,17.39620018005371,16.845300674438477,16.652999877929688,16.596200942993164,74.23071465,-4.73303916
NICKEL1MO,16.028336000000003,15.650426000000001,15.38103,15.082032,15.741000175476074,15.532299995422363,15.489100456237793,15.525899887084961,74.23602438,-4.73436833
NICKEL1MO,18.118008000000003,17.411777999999998,16.925254000000002,16.3762,17.644699096679688,17.1023006439209,16.88610076904297,16.805700302124023,74.27717482,-4.7403605
NICKEL1MO,15.855152,15.261782,14.8606,14.43156,15.434900283813477,15.022199630737305,14.874500274658203,14.847000122070312,74.24633492,-4.74464552
NICKEL1MO,15.995296,15.514785999999999,15.178904000000001,14.775079999999999,15.662099838256836,15.343099594116211,15.236300468444824,15.21780014038086,74.23275023,-4.74693554
NICKEL1MO,18.104008,17.397778,16.934029,16.382036,17.660900115966797,17.109899520874023,16.882699966430664,16.794300079345703,74.25340032,-4.77817568
NICKEL1MO,16.545412,16.084566999999996,15.742616,15.333552000000001,16.228700637817383,15.925200462341309,15.81820011138916,15.80210018157959,74.21534632,-4.77955304
NICKEL1MO,16.223928,15.526247999999999,15.070317,14.577852,15.748800277709961,15.236599922180176,15.036399841308594,14.973400115966797,74.26749038,-4.77995438
NICKEL1MO,15.184612,14.595517000000001,14.201888,13.724844,14.795999526977539,14.360400199890137,14.214799880981445,14.185700416564941,74.28935516,-4.79924143
NICKEL1MO,15.843856,15.303495999999999,14.923820000000001,14.472383999999998,15.522899627685547,15.148699760437012,15.002699851989746,14.972999572753906,74.1967915,-4.81080853
NICKEL1MO,12.980976,12.320915999999999,11.923799,11.529364,-999.0,-999.0,-999.0,-999.0,74.28098143,-4.81231306
NICKEL1MO,17.59654,16.951014999999998,16.506515999999998,15.952608,17.222999572753906,16.727100372314453,16.525299072265625,16.436899185180664,74.2182977,-4.8159079
NICKEL1MO,16.626548,15.702293,15.142128,14.499732,16.00309944152832,15.297300338745117,15.000699996948242,14.858499526977539,104.06433515,55.45131131
NICKEL1MO,18.590055999999997,17.280196,16.231518,14.770655999999999,17.773799896240234,16.57270050048828,15.505000114440918,15.020700454711914,103.9918231,55.44941693
NICKEL1MO,16.507692,15.910046999999999,15.509511,15.071208,16.08880043029785,15.662500381469727,15.500200271606445,15.475000381469727,103.98032804,55.44838072
NICKEL1MO,15.739364,15.240899,14.889327999999999,14.475023999999998,15.387200355529785,15.047100067138672,14.925000190734863,14.910900115966797,103.97076593,55.4459986
NICKEL1MO,15.581676,15.113991,14.771616,14.367772,15.215100288391113,14.892900466918945,14.774999618530273,14.762499809265137,104.05765861,55.44043719
NICKEL1MO,16.547224,16.010284,15.624443,15.186692,16.129600524902344,15.748600006103516,15.613699913024902,15.584699630737305,104.04616339,55.43347936
NICKEL1MO,14.163671999999998,13.194102,12.613819,11.942796,13.508299827575684,-999.0,-999.0,-999.0,104.07380575,55.42205693
NICKEL1MO,16.18218,15.682005,15.329417,14.925419999999999,15.804200172424316,15.467499732971191,15.343700408935547,15.339200019836426,104.01518056,55.42286975
NICKEL1MO,14.042760000000001,13.42716,13.028244,12.576768,13.58180046081543,13.161600112915039,-999.0,12.924400329589844,104.04658492,55.41655185
NICKEL1MO,14.824276,14.399341,14.091501,13.711104,14.48550033569336,14.20009994506836,14.111300468444824,14.106399536132812,104.07898607,55.40807552
NICKEL1MO,16.298911999999998,15.731192,15.326134,14.863932,15.885199546813965,15.466500282287598,15.299500465393066,15.249300003051758,104.02524674,55.39205708
NICKEL1MO,15.726263999999999,15.078174,14.626228,14.133896,15.276700019836426,14.78950023651123,14.605799674987793,14.546899795532227,103.94527566,55.38917911
NICKEL1MO,15.683796,14.882661,14.36839,13.816144000000001,15.149499893188477,14.537099838256836,14.298600196838379,14.208600044250488,104.09185519,55.38144206
NICKEL1MO,18.229992000000003,17.653722,17.174343,16.724336,17.875999450683594,17.41160011291504,17.209699630737305,17.151100158691406,103.95687022,55.37807041
NICKEL1MO,16.665208,16.044478,15.632489999999999,15.159316,16.22330093383789,15.772199630737305,15.619099617004395,15.576800346374512,104.07026886,55.37317853
NICKEL1MO,17.479864000000003,16.874524,16.416118,15.962128,17.091699600219727,16.638500213623047,16.45400047302246,16.39299964904785,103.97834633,55.36624028
NICKEL1MO,16.19582,15.199745,14.544027999999999,13.892508,15.551199913024902,14.749699592590332,14.426400184631348,14.278499603271484,104.05811838,55.3635615
NICKEL1MO,18.827344000000004,17.743204,16.966331,16.134012000000002,18.191099166870117,17.20669937133789,16.754499435424805,16.556900024414062,103.96928614,55.36044985
NICKEL1MO,14.872452000000001,14.086707,13.547882,12.877071999999998,14.401100158691406,13.71500015258789,13.381099700927734,13.291899681091309,320.12355771,44.4486383
NICKEL1MO,16.883108,15.899002999999999,15.239472999999998,14.484976,16.46619987487793,15.60509967803955,15.175700187683105,14.980600357055664,320.21022512,44.44891732
NICKEL1MO,18.131868,17.387162999999997,16.854526000000003,16.219744,17.68429946899414,17.111400604248047,16.766399383544922,16.618600845336914,320.1636414,44.44758164
NICKEL1MO,16.734236,15.992951000000001,15.480568,14.877944,16.303600311279297,15.695899963378906,15.401700019836426,15.285799980163574,320.18731086,44.44710442
NICKEL1MO,17.451968,16.643138,16.116547,15.49158,16.96500015258789,16.30940055847168,16.010799407958984,15.875499725341797,320.13305931,44.44526535
NICKEL1MO,17.234852,16.406357,15.840285,15.146048,16.74449920654297,16.052799224853516,15.693599700927734,15.532999992370605,320.1839984,44.44495335
NICKEL1MO,17.182644,16.333629,15.764463000000001,15.071004,16.691299438476562,15.97189998626709,15.619999885559082,15.442500114440918,320.11524662,44.44418673
