survey,SDSS_AB_g,SDSS_AB_r,SDSS_AB_i,SDSS_AB_z,PS1_g,PS1_r,PS1_i,PS1_z,RA,DEC
SDSS_AB,17.446982000000002,16.922929999999997,16.733399,16.634754,17.369600296020508,16.913700103759766,16.740299224853516,16.677600860595703,308.70460872,-0.46575329
SDSS_AB,15.448182000000001,14.881029999999999,14.690798999999998,14.600254000000001,15.355899810791016,14.868000030517578,14.685999870300293,14.618599891662598,308.70555847,-0.89831339
SDSS_AB,18.984282,17.99573,17.650699,17.444854,18.842500686645508,17.97599983215332,17.593799591064453,17.426700592041016,308.70590253,1.08484835
SDSS_AB,18.541982,17.65483,17.295699,17.069754,18.39859962463379,17.637800216674805,17.293100357055664,17.113500595092773,308.70606006,-0.02091234
SDSS_AB,17.027982,16.39763,16.199299,16.098554,16.923999786376953,16.38990020751953,16.193899154663086,16.131099700927734,308.70671416,1.08102683
SDSS_AB,16.612882,15.923829999999999,15.692599,15.574354000000001,16.506500244140625,15.928799629211426,15.709400177001953,15.619199752807617,308.70677988,-0.56790901
SDSS_AB,18.858682,17.70293,17.263399,17.007954,18.68470001220703,17.70400047302246,17.270299911499023,17.07430076599121,308.70685529,-0.13979759
SDSS_AB,18.150782,17.647029999999997,17.440998999999998,17.314754,18.06130027770996,17.640600204467773,17.43199920654297,17.36400032043457,308.70819203,-0.89371235
SDSS_AB,17.949082,17.526329999999998,17.355698999999998,17.288354,17.868200302124023,17.52120018005371,17.342599868774414,17.33489990234375,308.70995032,1.0762818
SDSS_AB,18.636982,18.030829999999998,17.794199,17.672254000000002,18.565099716186523,18.026199340820312,17.819400787353516,17.694499969482422,308.71015586,-1.00777197
SDSS_AB,18.879082,18.390929999999997,18.227798999999997,18.141254,18.827800750732422,18.406700134277344,18.216100692749023,18.206100463867188,308.7132917,0.70656058
SDSS_AB,18.856982000000002,18.16403,17.916099,17.794654,18.741199493408203,18.148300170898438,17.920799255371094,17.825599670410156,308.71362756,-0.10919968
SDSS_AB,18.980882,18.398629999999997,18.200999,18.102154000000002,19.00749969482422,18.398000717163086,18.193599700927734,18.14430046081543,308.71372752,0.74752869
SDSS_AB,17.392582,16.85963,16.678399,16.598454,17.3075008392334,16.85260009765625,16.681400299072266,16.61949920654297,308.71385264,-0.48717045
SDSS_AB,15.270882,14.709829999999998,14.554398999999998,14.493454000000002,15.184599876403809,14.713299751281738,14.549400329589844,14.513500213623047,308.71449507,-0.48938451
SDSS_AB,17.999582,17.46633,17.259698999999998,17.139354,17.933399200439453,17.46649932861328,17.262100219726562,17.18269920349121,308.71513542,-0.57467726
SDSS_AB,18.968182000000002,18.47873,18.305498999999998,18.227854,18.920799255371094,18.467100143432617,18.309200286865234,18.302799224853516,308.7164218,0.69178047
SDSS_AB,18.886982,17.843729999999997,17.500398999999998,17.276454,18.70680046081543,17.84040069580078,17.50629997253418,17.327199935913086,308.71687889,-0.97523251
SDSS_AB,17.732482,17.176029999999997,16.998099,16.907954,17.661500930786133,17.1737003326416,17.00749969482422,16.94070053100586,308.71999354,-0.48199432
SDSS_AB,18.368382,17.80423,17.604298999999997,17.465154000000002,18.303800582885742,17.80109977722168,17.610300064086914,17.546100616455078,308.72184394,-0.48383475
SDSS_AB,18.527882,17.523229999999998,17.159999,16.924454,18.39069938659668,17.505599975585938,17.162900924682617,16.976900100708008,308.72220994,-0.56290018
SDSS_AB,18.194582,17.693929999999998,17.508599,17.424954,18.13010025024414,17.689199447631836,17.513599395751953,17.487699508666992,308.72384648,-0.46686052
SDSS_AB,16.945582,16.15113,15.843698999999999,15.660054,16.815099716186523,16.13520050048828,15.835599899291992,15.703200340270996,308.72439337,-0.18907709
SDSS_AB,17.453382,16.79713,16.580299,16.462454,17.34869956970215,16.795000076293945,16.579500198364258,16.495500564575195,308.7262867,-0.49188557
SDSS_AB,18.854882,18.034129999999998,17.724598999999998,17.549654,18.733999252319336,18.03380012512207,17.73550033569336,17.598499298095703,308.72977926,-0.13593846
SDSS_AB,18.684082,17.767329999999998,17.411899,17.190554000000002,18.571199417114258,17.759300231933594,17.402799606323242,17.251699447631836,308.73209745,-0.12182755
SDSS_AB,16.964982,16.43093,16.255699,16.153254,16.881099700927734,16.432100296020508,16.251300811767578,16.181800842285156,308.73229794,-0.51389234
SDSS_AB,18.062982,17.42933,17.228199,17.113354,17.9552001953125,17.433000564575195,17.231000900268555,17.135700225830078,308.73325861,-1.00134328
SDSS_AB,18.690482,18.125729999999997,17.907099,17.808254,18.566099166870117,18.126800537109375,17.922199249267578,17.822200775146484,308.73891857,-0.88595243
SDSS_AB,18.053482000000002,17.27413,17.046599,16.920154,17.93670082092285,17.259599685668945,17.042800903320312,16.955699920654297,308.73940949,-0.18994125
SDSS_AB,18.293782,17.17193,16.771399,16.538054000000002,18.12849998474121,17.170700073242188,16.780899047851562,16.596500396728516,308.73999349,-0.13908908
SDSS_AB,16.793582,16.18293,15.987098999999999,15.899154000000001,16.698999404907227,16.18199920654297,15.989500045776367,15.934399604797363,308.74013375,1.07183508
SDSS_AB,18.275182,17.46733,17.198299,17.049054,18.164199829101562,17.462499618530273,17.202299118041992,17.097200393676758,308.74130077,1.06622871
SDSS_AB,17.836482,17.453429999999997,17.340298999999998,17.269354,17.77440071105957,17.455900192260742,17.33449935913086,17.32469940185547,308.74232403,-0.48562909
SDSS_AB,18.260982000000002,17.540029999999998,17.276699,17.130154,18.154499053955078,17.542200088500977,17.28179931640625,17.151500701904297,308.74659971,-0.20123129
SDSS_AB,18.823282,18.296329999999998,18.132499,18.024754,18.705699920654297,18.311599731445312,18.13520050048828,18.061199188232422,308.74706052,0.67716409
SDSS_AB,17.934582000000002,17.386029999999998,17.206999,17.089654,17.844200134277344,17.384700775146484,17.20050048828125,17.13789939880371,308.74753616,-0.52063449
SDSS_AB,15.704082000000001,15.180129999999998,15.025098999999999,14.949554000000001,15.621700286865234,15.179100036621094,15.017499923706055,14.96660041809082,308.74964442,-0.50181249
SDSS_AB,17.051982000000002,16.49993,16.319699,16.203254,16.96769905090332,16.48979949951172,16.310300827026367,16.241600036621094,308.75193666,-0.51385294
SDSS_AB,17.068382,16.206129999999998,15.907198999999999,15.731454000000001,16.94059944152832,16.202699661254883,15.90999984741211,15.784000396728516,308.75340393,-0.56512365
SDSS_AB,16.465182000000002,15.927629999999999,15.754898999999998,15.654454000000001,16.384300231933594,15.92590045928955,15.7431001663208,15.685799598693848,308.7538923,-0.50806282
SDSS_AB,18.970282,18.329729999999998,18.114299,17.965954,18.901199340820312,18.311199188232422,18.107200622558594,18.02389907836914,308.75510797,-0.52803642
SDSS_AB,18.171782,17.326529999999998,17.033898999999998,16.858354000000002,18.043899536132812,17.327699661254883,17.0226993560791,16.920799255371094,308.75672448,1.1558584
SDSS_AB,17.744682,17.19503,16.996199,16.893154,17.656099319458008,17.19059944152832,16.994800567626953,16.94300079345703,308.75803959,1.07257499
SDSS_AB,18.247282000000002,17.58993,17.313499,17.122854,18.150299072265625,17.58650016784668,17.30430030822754,17.18280029296875,308.75818137,-0.49934212
SDSS_AB,18.043082000000002,17.56043,17.391999,17.294354000000002,17.976999282836914,17.5580997467041,17.38920021057129,17.356399536132812,308.7607326,-0.49486593
SDSS_AB,17.353282,16.76793,16.536499,16.401854,17.278600692749023,16.7637996673584,16.5393009185791,16.448299407958984,308.76130063,-0.55637726
SDSS_AB,18.530382,17.84103,17.631299,17.496354,18.40060043334961,17.833499908447266,17.625,17.538000106811523,308.76308933,-0.5654711
SDSS_AB,16.485882,15.991729999999999,15.812598999999999,15.715754,16.416000366210938,15.98960018157959,15.819600105285645,15.75529956817627,308.76340568,-0.55828764
SDSS_AB,18.756882,18.02573,17.758799,17.585754,18.639799118041992,18.029600143432617,17.764400482177734,17.643199920654297,308.76356795,-0.54886252
SDSS_AB,18.127082,17.31673,17.055699,16.910054000000002,18.024999618530273,17.324399948120117,17.052600860595703,16.94179916381836,308.76374725,1.0696241
SDSS_AB,18.801882,18.01633,17.745998999999998,17.598454,18.697099685668945,18.022499084472656,17.759300231933594,17.668699264526367,308.76495223,1.20140297
SDSS_AB,18.740482,18.18013,17.982599,17.867354000000002,18.65570068359375,18.174699783325195,17.98859977722168,17.91119956970215,308.76937027,-0.45633149
SDSS_AB,16.880282,16.33973,16.106399,15.970054000000001,16.792200088500977,16.324899673461914,16.10140037536621,16.013500213623047,308.77091498,-0.52738727
SDSS_AB,18.514782,17.86683,17.622899,17.489054,18.432199478149414,17.86870002746582,17.634899139404297,17.510700225830078,308.7712916,1.08663879
SDSS_AB,18.144782,17.53663,17.313599,17.192954,18.057899475097656,17.5314998626709,17.314699172973633,17.23419952392578,308.77203927,1.09946527
SDSS_AB,18.281682,17.53223,17.233499,17.070654,18.148000717163086,17.543899536132812,17.23040008544922,17.097200393676758,308.77386479,1.23952958
SDSS_AB,16.954482000000002,16.14743,15.912598999999998,15.781454,16.82159996032715,16.141700744628906,15.90149974822998,15.802000045776367,308.77538864,1.12034518
SDSS_AB,18.990682,18.49713,18.317398999999998,18.214954000000002,18.891199111938477,18.430200576782227,18.221599578857422,18.1299991607666,308.77575651,0.7437133
SDSS_AB,15.639982,15.107829999999998,14.937299,14.870454,15.552800178527832,15.10319995880127,14.93179988861084,14.877099990844727,308.77584831,1.09181942
SDSS_AB,14.907982,14.443629999999999,14.295298999999998,14.233554000000002,14.825400352478027,14.43529987335205,14.290900230407715,14.246100425720215,308.77695724,1.08072854
SDSS_AB,18.610482,17.84173,17.577599,17.431754,18.487300872802734,17.84079933166504,17.57900047302246,17.480899810791016,308.77765877,1.08382505
SDSS_AB,17.748382,17.280929999999998,17.082499,16.975954,17.69300079345703,17.285200119018555,17.09600067138672,17.0177001953125,308.77782521,-0.55558105
SDSS_AB,15.882382000000002,15.29473,15.078299,14.983654000000001,15.794599533081055,15.291899681091309,15.073200225830078,14.98900032043457,308.77822864,-0.59712758
SDSS_AB,17.017282,16.537229999999997,16.366398999999998,16.283654000000002,16.955900192260742,16.53260040283203,16.366199493408203,16.304100036621094,308.77892261,0.67741433
SDSS_AB,17.323582000000002,16.45973,16.135499,15.931654,17.1914005279541,16.45199966430664,16.122900009155273,15.965900421142578,308.77916515,1.09533737
SDSS_AB,16.612182,16.13513,15.984298999999998,15.899554,16.54450035095215,16.137100219726562,15.975099563598633,15.928000450134277,308.78054592,0.67770295
SDSS_AB,18.124582,17.68323,17.538299,17.452354,18.056400299072266,17.68269920349121,17.536699295043945,17.509599685668945,308.78054428,1.17309276
SDSS_AB,18.937882000000002,18.37923,18.204898999999997,18.106054,18.882999420166016,18.396900177001953,18.206199645996094,18.150299072265625,308.78056725,-0.18506539
SDSS_AB,16.335482,15.74823,15.557198999999999,15.433454000000001,16.249300003051758,15.7391996383667,15.537400245666504,15.45680046081543,308.78184516,-0.49252009
SDSS_AB,16.713782000000002,16.13523,15.915799,15.795354000000001,16.624500274658203,16.124399185180664,15.923500061035156,15.83650016784668,308.78302819,-0.59973052
SDSS_AB,15.928382000000001,15.288229999999999,15.096798999999999,14.999354,15.8233003616333,15.289600372314453,15.099599838256836,15.028300285339355,308.78319103,-0.57554845
SDSS_AB,18.780282,18.29113,18.128799,18.055254,18.718900680541992,18.29490089416504,18.143299102783203,18.09040069580078,308.78352127,1.18993517
SDSS_AB,17.671782,17.07483,16.864898999999998,16.740054,17.560800552368164,17.081899642944336,16.861099243164062,16.789100646972656,308.78520703,1.08685119
SDSS_AB,16.538982,15.874429999999998,15.630999,15.469354000000001,16.44770050048828,15.878600120544434,15.619099617004395,15.512700080871582,308.78553318,-0.49476915
SDSS_AB,18.677982,18.12283,17.924198999999998,17.809554000000002,18.55389976501465,18.114299774169922,17.92169952392578,17.842500686645508,308.78637824,-0.11420696
SDSS_AB,17.932082,17.16093,16.876499,16.703354,17.813600540161133,17.161300659179688,16.886199951171875,16.755399703979492,308.78688615,-0.56694698
SDSS_AB,17.433982,16.759729999999998,16.504599,16.348754,17.332599639892578,16.756099700927734,16.509300231933594,16.404300689697266,308.78780772,-0.55762935
SDSS_AB,18.404882,17.53893,17.248599,17.034254,18.290599822998047,17.526199340820312,17.239599227905273,17.12459945678711,308.78875637,-0.52228468
SDSS_AB,18.744082000000002,18.28673,18.147999,18.091154,18.659900665283203,18.31570053100586,18.157800674438477,18.127399444580078,308.78876648,1.13445901
SDSS_AB,18.843582,18.085829999999998,17.845999,17.677554,18.725900650024414,18.094600677490234,17.84869956970215,17.730199813842773,308.78890414,-0.51250977
SDSS_AB,17.735882,17.20363,17.022899,16.927254,17.669300079345703,17.209800720214844,17.037799835205078,16.969100952148438,308.78901974,-0.44071185
SDSS_AB,16.367682000000002,15.855529999999998,15.671798999999998,15.583454000000001,16.28339958190918,15.861700057983398,15.671199798583984,15.621100425720215,308.78922744,1.15540145
SDSS_AB,18.878782,18.050629999999998,17.765199,17.605754,18.800199508666992,18.062700271606445,17.77389907836914,17.640899658203125,308.7919277,-0.0289696
SDSS_AB,17.124982,16.703129999999998,16.567899,16.502054,17.05590057373047,16.71179962158203,16.577600479125977,16.538400650024414,308.79237839,1.17772571
SDSS_AB,18.738982,17.67323,17.293699,17.050654,18.57469940185547,17.665199279785156,17.30459976196289,17.107099533081055,308.79244037,-0.44698836
SDSS_AB,17.965482,17.29593,17.036299,16.889154,17.86240005493164,17.29490089416504,17.053499221801758,16.938899993896484,308.79248112,-0.60142947
SDSS_AB,18.611882,17.986929999999997,17.764398999999997,17.626854,18.53350067138672,17.993000030517578,17.76569938659668,17.6835994720459,308.79317403,-0.46046978
SDSS_AB,17.311682,16.57443,16.311099,16.152354000000003,17.22949981689453,16.587299346923828,16.315500259399414,16.210399627685547,308.79410826,-0.43774049
SDSS_AB,15.552282,14.78493,14.497798999999999,14.327354000000001,15.450599670410156,14.791299819946289,14.492500305175781,14.3681001663208,308.7941086,-0.44904861
SDSS_AB,17.803182,17.28513,17.086999,16.970354,17.709800720214844,17.279699325561523,17.094200134277344,17.011999130249023,308.79450338,-0.57678314
SDSS_AB,18.084982,17.44603,17.211699,17.055354,17.999799728393555,17.43910026550293,17.205299377441406,17.11720085144043,308.79505504,-0.51775686
SDSS_AB,17.728382,17.18233,16.990799,16.883454,17.661800384521484,17.177200317382812,16.98900032043457,16.920799255371094,308.79632691,1.15392628
SDSS_AB,18.326982,17.78903,17.578198999999998,17.497354,18.25119972229004,17.78459930419922,17.584999084472656,17.519500732421875,308.79647016,-0.61658067
SDSS_AB,16.346082,15.630529999999998,15.417399,15.310954,16.23740005493164,15.635700225830078,15.412099838256836,15.33549976348877,308.79656164,-0.47629345
SDSS_AB,18.076282,16.85323,16.375199,16.089554,17.900800704956055,16.855899810791016,16.369699478149414,16.145200729370117,308.79677579,1.23115912
SDSS_AB,15.712082,15.218929999999999,15.063298999999999,14.979454,15.639699935913086,15.218500137329102,15.036299705505371,14.985400199890137,308.79675417,-0.49046058
SDSS_AB,18.305382,17.57763,17.321299,17.171554,18.19610023498535,17.573999404907227,17.318500518798828,17.22170066833496,308.79680522,1.16379684
SDSS_AB,18.960782000000002,18.24083,18.009099,17.888354,18.891199111938477,18.259700775146484,18.02400016784668,17.916000366210938,308.79758332,1.13327622
SDSS_AB,16.759382000000002,16.22743,16.051599,15.965654,16.681100845336914,16.237600326538086,16.056800842285156,15.98740005493164,308.80011947,-0.43450954
SDSS_AB,15.096882,14.60723,14.464998999999999,14.417454000000001,15.00979995727539,14.605500221252441,14.467499732971191,14.431500434875488,308.8001533,-0.56298402
SDSS_AB,17.630282,17.041529999999998,16.823698999999998,16.695354000000002,17.558399200439453,17.029699325561523,16.828899383544922,16.739299774169922,308.80075416,-0.53049542
SDSS_AB,18.467682,17.99093,17.829399,17.729854,18.40530014038086,18.001399993896484,17.820600509643555,17.784700393676758,308.80122158,-0.4608541
SDSS_AB,16.716982,15.80693,15.476498999999999,15.280354,16.584400177001953,15.809800148010254,15.482099533081055,15.319700241088867,308.80168886,-0.56712986
SDSS_AB,17.352282000000002,16.58163,16.265199,16.083654,17.25160026550293,16.579999923706055,16.281400680541992,16.14229965209961,308.801753,-0.59759867
SDSS_AB,17.111282,16.564429999999998,16.383799,16.294054,17.026899337768555,16.572799682617188,16.39080047607422,16.325000762939453,308.80253431,-0.42796169
SDSS_AB,18.518482000000002,17.26463,16.832898999999998,16.550154,18.328800201416016,17.264699935913086,16.81290054321289,16.613000869750977,308.80428101,-0.49641755
SDSS_AB,16.323082,15.84573,15.692499,15.625754,16.239599227905273,15.84469985961914,15.684300422668457,15.643500328063965,308.80542344,1.09655997
SDSS_AB,18.654182000000002,18.28343,18.149898999999998,18.099354,18.599300384521484,18.287500381469727,18.17140007019043,18.11440086364746,308.80541952,1.07782154
SDSS_AB,18.856982000000002,18.24213,18.009698999999998,17.867254,18.61750030517578,18.13279914855957,17.911100387573242,17.74880027770996,308.80760041,-0.53560428
SDSS_AB,17.368382,16.637629999999998,16.394299,16.246554,17.262100219726562,16.640100479125977,16.393600463867188,16.29840087890625,308.80836593,1.16388988
SDSS_AB,17.708182,17.25273,17.099899,17.011354,17.628799438476562,17.25349998474121,17.09440040588379,17.05660057067871,308.80975377,1.15736628
SDSS_AB,17.545982000000002,17.099629999999998,16.947298999999997,16.866754,17.478599548339844,17.106800079345703,16.941099166870117,16.894100189208984,308.81019339,-0.4304723
SDSS_AB,18.640882,17.92833,17.685699,17.524154,18.532800674438477,17.928699493408203,17.685699462890625,17.564800262451172,308.8103167,-0.50425
SDSS_AB,14.920382,14.331729999999999,14.131599,14.020354000000001,14.826899528503418,14.332099914550781,14.120599746704102,14.059000015258789,308.8111592,-0.58138068
SDSS_AB,16.058282000000002,15.51273,15.343298999999998,15.261654,15.981100082397461,15.517600059509277,15.344200134277344,15.291399955749512,308.81119495,1.18700795
SDSS_AB,14.876382000000001,14.255629999999998,14.075999,13.994354000000001,14.784500122070312,14.258299827575684,14.065600395202637,14.020899772644043,308.81147633,-0.57024783
SDSS_AB,17.676582,16.96363,16.728699,16.565254,17.5625,16.927799224853516,16.645599365234375,16.527599334716797,308.81261499,-0.50929868
SDSS_AB,16.303882,15.580229999999998,15.347598999999999,15.225754,16.194400787353516,15.583800315856934,15.333900451660156,15.255399703979492,308.81331889,1.16716709
SDSS_AB,18.898882,18.21053,17.940399,17.782254000000002,18.787500381469727,18.202800750732422,17.953399658203125,17.805299758911133,308.81362215,-0.94809533
SDSS_AB,18.110082000000002,17.386129999999998,17.132899,16.989354000000002,18.008899688720703,17.374500274658203,17.123699188232422,17.035900115966797,308.81390015,-0.05900619
SDSS_AB,18.091682000000002,17.584329999999998,17.410899,17.308454,18.010000228881836,17.585500717163086,17.398000717163086,17.345300674438477,308.81409346,-0.47355084
SDSS_AB,16.096682,15.321629999999999,15.026599,14.864054000000001,15.987500190734863,15.322199821472168,15.020899772644043,14.89109992980957,308.81409583,1.21203903
SDSS_AB,17.678182,16.819029999999998,16.512898999999997,16.316454,17.559600830078125,16.827899932861328,16.507699966430664,16.36590003967285,308.81428951,0.71403608
SDSS_AB,18.655982,17.866429999999998,17.548999,17.345554,18.55190086364746,17.877099990844727,17.55780029296875,17.404300689697266,308.81500716,1.21612824
SDSS_AB,18.655982,17.866429999999998,17.548999,17.345554,20.904499053955078,-999.0,-999.0,17.465099334716797,308.81500919,1.21613417
SDSS_AB,17.591682000000002,17.00273,16.759999,16.612154,17.520299911499023,16.985700607299805,16.768999099731445,16.664100646972656,308.81509598,-0.59012547
SDSS_AB,17.132282,16.56793,16.390399,16.306354000000002,17.035999298095703,16.566299438476562,16.389400482177734,16.33679962158203,308.81522979,-0.07317894
SDSS_AB,17.910382000000002,17.43723,17.286699,17.201654,17.856700897216797,17.446699142456055,17.295400619506836,17.269399642944336,308.81541164,-0.44266411
SDSS_AB,15.757882,15.279729999999999,15.115798999999999,15.053854000000001,15.681400299072266,15.27239990234375,15.124099731445312,15.070599555969238,308.81697516,-0.54872836
SDSS_AB,15.135182,14.524029999999998,14.351498999999999,14.262254,15.03339958190918,14.528599739074707,14.360099792480469,14.30519962310791,308.81719346,1.24589427
SDSS_AB,17.377582,16.832829999999998,16.661998999999998,16.543554,17.29599952697754,16.838199615478516,16.649499893188477,16.58300018310547,308.81762007,-0.51254518
SDSS_AB,17.682182,16.681929999999998,16.327999,16.120454000000002,17.551599502563477,16.68709945678711,16.332199096679688,16.183799743652344,308.8181913,1.19608725
SDSS_AB,17.310282,16.657729999999997,16.443299,16.316854,17.199800491333008,16.650800704956055,16.437000274658203,16.35759925842285,308.81879701,-0.52813698
SDSS_AB,18.050482000000002,17.639429999999997,17.482398999999997,17.404054000000002,17.96809959411621,17.641599655151367,17.4867000579834,17.445899963378906,308.8189582,1.06720975
SDSS_AB,17.711882,16.90333,16.652998999999998,16.510654000000002,17.581499099731445,16.909900665283203,16.6643009185791,16.563199996948242,308.81970487,0.34690534
SDSS_AB,18.243182,16.78153,15.739598999999998,15.164954000000002,18.006200790405273,16.76300048828125,15.731900215148926,15.264399528503418,308.81987089,-0.54211363
SDSS_AB,17.225982000000002,16.537229999999997,16.342799,16.216554000000002,17.130599975585938,16.53700065612793,16.316299438476562,16.25550079345703,308.82039435,1.15242102
SDSS_AB,15.609782000000001,14.869829999999999,14.597098999999998,14.437354000000001,15.507800102233887,14.873200416564941,14.592000007629395,14.474499702453613,308.82066115,1.13323006
SDSS_AB,18.296882,17.79253,17.609999,17.504554000000002,18.17959976196289,17.786100387573242,17.61440086364746,17.55150032043457,308.82118735,-0.94578151
SDSS_AB,18.179882,17.654729999999997,17.456699,17.332054,18.119699478149414,17.66080093383789,17.462600708007812,17.368200302124023,308.82180355,-0.49796215
SDSS_AB,18.591382,18.05923,17.866899,17.762354000000002,18.526500701904297,18.056499481201172,17.880800247192383,17.812000274658203,308.82233734,-0.57599619
SDSS_AB,17.167782,15.706929999999998,14.894798999999999,14.460454,16.929500579833984,15.693099975585938,14.889300346374512,14.524700164794922,308.8225682,-0.06786904
SDSS_AB,18.894082,18.203529999999997,17.948399,17.783254,18.7908992767334,18.220500946044922,17.970600128173828,17.846900939941406,308.82336359,-0.01793598
SDSS_AB,18.947582,17.51353,16.889398999999997,16.524154,18.73509979248047,17.533599853515625,16.861299514770508,16.607799530029297,308.82343989,0.71799353
SDSS_AB,17.396282,16.60073,16.326199,16.162854,17.279199600219727,16.590700149536133,16.324600219726562,16.215999603271484,308.8237153,-0.52838401
SDSS_AB,17.258782,16.71063,16.533599,16.439054000000002,17.117399215698242,16.649900436401367,16.480300903320312,16.42620086669922,308.82409728,1.21131617
SDSS_AB,18.114682000000002,17.285429999999998,16.966599,16.768254000000002,18.011699676513672,17.262699127197266,16.97209930419922,16.829599380493164,308.82507474,-0.62218455
SDSS_AB,18.398582,17.88283,17.672399,17.548354,18.366100311279297,17.87299919128418,17.67259979248047,17.596399307250977,308.82586024,-0.5800616
SDSS_AB,18.978982000000002,18.450029999999998,18.269799,18.162354,18.90679931640625,18.447599411010742,18.263900756835938,18.179800033569336,308.82609804,-0.51753773
SDSS_AB,17.426182,16.85633,16.642999,16.523054000000002,17.34760093688965,16.850900650024414,16.663000106811523,16.56170082092285,308.82643907,-0.0458283
SDSS_AB,18.485982,18.00233,17.845098999999998,17.768054,18.398000717163086,18.01689910888672,17.847299575805664,17.796199798583984,308.82642438,0.69588773
SDSS_AB,18.658082,17.98793,17.730499,17.563354,18.59749984741211,17.978599548339844,17.737199783325195,17.62030029296875,308.82664661,-0.5668628
SDSS_AB,17.606082,16.88653,16.646998999999997,16.496454,17.511899948120117,16.89229965209961,16.649200439453125,16.55430030822754,308.82682646,1.21540842
SDSS_AB,18.556882,18.20213,18.084298999999998,18.011754,18.488399505615234,18.217500686645508,18.08180046081543,18.07229995727539,308.82847341,-0.05637459
SDSS_AB,18.503182000000002,17.61453,17.259199,17.018754,18.389699935913086,17.612499237060547,17.26259994506836,17.075700759887695,308.82979729,-0.86706843
SDSS_AB,18.891782,18.303729999999998,18.075599,17.916154000000002,18.82469940185547,18.30419921875,18.084699630737305,17.99920082092285,308.83030555,-0.50976784
SDSS_AB,18.802782,17.77003,17.403499,17.158554000000002,18.748199462890625,17.75189971923828,17.39389991760254,17.20989990234375,308.83059423,-0.96472861
SDSS_AB,18.802782,17.77003,17.403499,17.158554000000002,18.688400268554688,17.771699905395508,17.40690040588379,17.225900650024414,308.83059646,-0.96473056
SDSS_AB,17.264982,16.81543,16.650098999999997,16.556354000000002,17.214399337768555,16.81369972229004,16.654399871826172,16.596200942993164,308.83088074,-0.49467882
SDSS_AB,18.035082,17.46303,17.254799,17.135454,17.965099334716797,17.469999313354492,17.243499755859375,17.18549919128418,308.83104123,-0.4574182
SDSS_AB,18.847982000000002,18.346729999999997,18.156599,18.045954000000002,18.773799896240234,18.344999313354492,18.149499893188477,18.051700592041016,308.83104296,-0.01965135
SDSS_AB,17.980482000000002,17.308729999999997,17.081198999999998,16.946954,17.870500564575195,17.314800262451172,17.087799072265625,16.99180030822754,308.83122584,-0.00972169
SDSS_AB,18.750582,18.220029999999998,18.049999,17.972254,18.677900314331055,18.216800689697266,18.074499130249023,18.0221004486084,308.83123365,0.33456512
SDSS_AB,18.596182000000002,18.01303,17.817899,17.724454,18.513200759887695,18.03689956665039,17.82990074157715,17.7677001953125,308.83142816,0.71404931
SDSS_AB,18.206282,17.515929999999997,17.289699,17.151754,18.15519905090332,17.51959991455078,17.29050064086914,17.212900161743164,308.83150452,1.22768592
SDSS_AB,18.908282,17.92183,17.539499,17.300854,18.735599517822266,17.900299072265625,17.490800857543945,17.295499801635742,308.83244606,1.18795288
SDSS_AB,18.647282,18.13803,17.965699,17.872854,18.57029914855957,18.145200729370117,17.96470069885254,17.898099899291992,308.83261285,-0.01285121
SDSS_AB,18.655082,18.08693,17.857098999999998,17.733554,18.614999771118164,18.095300674438477,17.874000549316406,17.784700393676758,308.83289709,1.19672133
SDSS_AB,18.910282000000002,18.49813,18.319999,18.228254,18.838899612426758,18.47960090637207,18.322399139404297,18.27869987487793,308.83376225,-0.58706522
SDSS_AB,18.537682,18.03743,17.869598999999997,17.783854,18.459299087524414,18.043399810791016,17.89550018310547,17.826799392700195,308.8346711,-0.00658109
SDSS_AB,16.659582,15.458829999999999,15.027598999999999,14.782454000000001,16.48150062561035,15.458800315856934,15.024900436401367,14.826000213623047,308.83510101,0.69759536
SDSS_AB,18.886882,18.04443,17.751199,17.572554,18.788000106811523,18.061399459838867,17.760400772094727,17.648099899291992,308.83511513,0.69256103
SDSS_AB,17.961582,17.080029999999997,16.785799,16.617654,17.838699340820312,17.094499588012695,16.796499252319336,16.67799949645996,308.8355713,0.35299496
SDSS_AB,15.046882,14.336929999999999,14.150398999999998,14.054854,14.937399864196777,14.341500282287598,14.123000144958496,14.073100090026855,308.8362629,-0.46595265
SDSS_AB,16.762282,16.235329999999998,16.064698999999997,15.993854,16.679399490356445,16.238800048828125,16.063499450683594,16.021900177001953,308.83834143,-0.42836131
SDSS_AB,17.112082,16.26153,15.989799,15.814754,16.99679946899414,16.269500732421875,15.984100341796875,15.879899978637695,308.83836719,1.23818379
SDSS_AB,18.671082000000002,17.67383,17.325799,17.108154000000003,18.499500274658203,17.621599197387695,17.26930046081543,17.095399856567383,308.83901019,0.70775396
SDSS_AB,16.839982,16.290429999999997,16.111998999999997,16.023654,16.760299682617188,16.29960060119629,16.120100021362305,16.058000564575195,308.8392608,0.34632975
SDSS_AB,17.391682,16.26163,15.892698999999999,15.679254,17.2268009185791,16.27120018005371,15.894599914550781,15.737700462341309,308.8395721,0.73557997
SDSS_AB,18.563982,17.85923,17.642999,17.519454,18.4237003326416,17.842500686645508,17.610300064086914,17.503000259399414,308.83957942,-0.08468068
SDSS_AB,17.417282,16.89653,16.719299,16.609754000000002,17.35540008544922,16.89889907836914,16.721200942993164,16.650400161743164,308.83988286,1.19266624
