survey,CFA4natp1_B,CFA4natp1_V,CFA4natp1_r,CFA4natp1_i,PS1_g,PS1_r,PS1_i,PS1_z,RA,DEC
CFA4,17.3553496,16.7530984,16.567196799999998,16.4234026,16.94930076599121,16.56329917907715,16.418699264526367,16.40399932861328,254.12454038,28.00448547
CFA4,15.6932617,15.0696343,14.8751855,14.724580000000001,15.262100219726562,14.868900299072266,14.7052001953125,14.682700157165527,254.11090397,27.98451142
CFA4,16.2984233,15.4814807,15.2218595,15.0104867,15.71660041809082,15.179499626159668,14.962599754333496,14.8858003616333,254.10420762,27.89458657
CFA4,15.866883300000001,15.235820700000001,15.038166700000001,14.869264500000002,15.462400436401367,15.047599792480469,14.879400253295898,14.836600303649902,254.09456693,28.02086939
CFA4,15.1184777,14.4204983,14.1790399,13.9546238,14.623299598693848,14.1451997756958,13.907899856567383,13.825499534606934,254.09339265,27.8906405
CFA4,17.530545499999995,16.912494499999998,16.725524499999995,16.569487999999996,17.103700637817383,16.706199645996094,16.55419921875,16.5226993560791,254.08530577,27.98658226
CFA4,16.8585589,16.201473099999998,16.0305291,15.889183599999997,16.373300552368164,15.970100402832031,15.819899559020996,15.786199569702148,254.07257432,27.92481464
CFA4,15.762119399999998,14.9981526,14.7406682,14.55378,15.293299674987793,14.775799751281738,14.589200019836426,14.537799835205078,254.06964925,28.05322237
CFA4,17.1841742,16.676721800000003,16.528214200000004,16.399244900000003,16.795000076293945,16.498600006103516,16.369400024414062,16.34709930419922,254.06384415,27.99368987
CFA4,15.30262,14.74498,14.607156400000001,14.510506900000001,14.859000205993652,14.546699523925781,14.440999984741211,14.438300132751465,254.031321,27.92342698
CFA4,16.881856099999997,16.1913119,15.955195499999999,15.765369499999998,16.443599700927734,15.979299545288086,15.789799690246582,15.718799591064453,17.76236415,15.42616706
CFA4,16.1321667,15.369129299999999,15.116986899999999,14.907350399999999,15.648300170898438,15.130399703979492,14.925100326538086,14.850199699401855,17.74195724,15.37330557
CFA4,17.0338557,16.205760299999998,15.900197899999998,15.644663099999997,16.523099899291992,15.914799690246582,15.679100036621094,15.581600189208984,17.74060878,15.47912814
CFA4,17.108982599999997,15.7725054,15.1100974,14.3544039,16.371000289916992,15.170299530029297,14.413200378417969,14.056300163269043,17.73958795,15.42428532
CFA4,17.375768199999996,16.6638478,16.413842199999998,16.215379600000002,16.928300857543945,16.437599182128906,16.242000579833984,16.17959976196289,17.72895519,15.50990076
CFA4,18.1256192,17.2928768,17.0108192,16.708229899999996,17.608400344848633,16.988000869750977,16.701900482177734,16.573299407958984,17.69252527,15.44986166
CFA4,17.8446117,16.7562843,16.2979407,15.882897600000002,17.09469985961914,16.26300048828125,15.856900215148926,15.65250015258789,17.67667064,15.44426688
CFA4,15.145761499999999,14.4533585,14.228994499999999,14.059157,14.710599899291992,14.266500473022461,14.098999977111816,14.063899993896484,17.66577718,15.51030753
CFA4,17.371417,16.711543,16.4797002,16.2661465,16.897300720214844,16.44070053100586,16.227800369262695,16.159400939941406,17.65777563,15.37471345
CFA4,18.1363555,17.2394845,16.922169699999998,16.6630288,17.638099670410156,16.974899291992188,16.709699630737305,16.591299057006836,17.64525556,15.54972477
CFA4,18.292774899999998,17.5613371,17.2162439,16.9828336,17.822399139404297,17.21940040588379,16.96109962463379,16.852399826049805,17.62772624,15.48474873
CFA4,18.385275099999998,17.722612899999998,17.521753699999998,17.364247899999995,17.945100784301758,17.521400451660156,17.356700897216797,17.322500228881836,38.50380219,37.59253543
CFA4,16.7972542,15.918041800000001,15.5868378,15.3252037,16.296899795532227,15.620800018310547,15.371600151062012,15.286499977111816,38.49562623,37.75147872
CFA4,14.999862400000001,14.152249600000001,13.859508,13.5829612,14.502300262451172,13.89840030670166,13.64009952545166,13.523500442504883,38.48545751,37.74530946
CFA4,15.829862400000001,14.982249600000001,14.663866400000002,14.406817800000002,15.339900016784668,14.682600021362305,14.428000450134277,14.336700439453125,38.47280365,37.70337605
CFA4,13.767213600000002,12.867554400000001,12.523529600000002,12.2931465,-999.0,-999.0,-999.0,-999.0,38.47130523,37.67986385
CFA4,15.9216062,15.2654498,15.0613854,14.9060609,15.501500129699707,15.075300216674805,14.908699989318848,14.87279987335205,38.46333379,37.62230187
CFA4,16.8353693,16.0370147,15.7229051,15.444176599999999,16.355899810791016,15.73330020904541,15.460599899291992,15.3572998046875,38.45748632,37.66363368
CFA4,18.5447284,18.0874636,17.9357508,17.7301225,18.21380043029785,17.86370086669922,17.74090003967285,17.734800338745117,38.45495255,37.63523112
CFA4,15.8921529,15.0305991,14.7335839,14.464382399999998,15.376199722290039,14.750300407409668,14.478699684143066,14.370599746704102,38.45146044,37.64383941
CFA4,17.7634308,17.202073199999997,17.012966399999996,16.851899399999997,17.431699752807617,17.048099517822266,16.89189910888672,16.849300384521484,38.45053218,37.75117684
CFA4,18.6900047,17.9827313,17.6761005,17.427777499999998,18.172199249267578,17.634000778198242,17.379199981689453,17.290700912475586,38.44909259,37.67480928
CFA4,17.600227800000003,16.936636200000002,16.709067,16.505574300000003,17.202999114990234,16.717199325561523,16.53230094909668,16.471399307250977,38.44664656,37.70952473
CFA4,17.329153700000003,16.7427023,16.563211100000004,16.3884329,16.938899993896484,16.560100555419922,16.393299102783203,16.341299057006836,38.44562231,37.6795814
CFA4,18.090687799999998,17.6129762,17.481562999999998,17.4122918,17.761600494384766,17.479900360107422,17.382400512695312,17.364500045776367,38.4442753,37.70467719
CFA4,15.2523969,14.6510751,14.4608999,14.2978296,14.850600242614746,14.464200019836426,14.290900230407715,14.250499725341797,38.43843203,37.58061697
CFA4,18.759450500000003,18.0019895,17.7626679,17.5074458,18.238100051879883,17.718900680541992,17.511899948120117,17.444799423217773,38.43680481,37.6397114
CFA4,15.5195991,14.745408900000001,14.466556500000001,14.223219900000002,15.035499572753906,14.486800193786621,14.23799991607666,14.145099639892578,38.43571799,37.62962934
CFA4,16.2993433,15.8541607,15.7334315,15.6422134,15.981499671936035,15.715200424194336,15.629199981689453,15.627599716186523,38.4241066,37.58562577
CFA4,16.3252416,15.760166400000001,15.5892224,15.442757400000001,15.9576997756958,15.584199905395508,15.459500312805176,15.425100326538086,38.42249515,37.67846186
CFA4,16.1389034,15.449288600000001,15.2142406,15.040752500000002,15.701000213623047,15.234100341796875,15.053799629211426,14.997900009155273,38.4137538,37.64960733
CFA4,18.2584241,17.7165839,17.5691447,17.428868,17.855100631713867,17.5177001953125,17.39419937133789,17.346900939941406,38.41132256,37.59630891
CFA4,12.5402357,12.2697803,12.2783275,12.3209753,-999.0,-999.0,-999.0,-999.0,38.40642997,37.62514238
CFA4,15.300117799999999,13.985946199999999,13.456019799999998,12.982524199999999,14.55109977722168,-999.0,-999.0,-999.0,38.4023059,37.67589969
CFA4,17.0244434,16.1489486,15.830565400000001,15.576588500000002,16.467199325561523,15.834199905395508,15.574299812316895,15.468400001525879,38.39928602,37.6400646
CFA4,18.5205861,17.9229819,17.753106300000002,17.5318521,18.126800537109375,17.68199920654297,17.5044002532959,17.461999893188477,38.39884314,37.60560585
CFA4,14.9334241,14.3915839,14.239871100000002,14.104891900000002,14.597100257873535,14.244600296020508,14.121600151062012,14.113200187683105,38.39629453,37.70623809
CFA4,15.1160114,14.3892206,14.1370782,13.8926291,14.722100257873535,14.21969985961914,14.049200057983398,14.015399932861328,38.39267065,37.73607227
CFA4,17.1712487,16.7242073,16.6013413,16.4979254,16.83139991760254,16.57939910888672,16.48040008544922,16.475299835205078,38.38201307,37.59135347
CFA4,17.0694647,16.5480713,16.3803325,16.2316862,16.7406005859375,16.396699905395508,16.256099700927734,16.236099243164062,38.38066522,37.74447357
CFA4,16.8428699,16.2508421,16.0531881,15.883262,16.476499557495117,16.07539939880371,15.908900260925293,15.87339973449707,38.37328009,37.73498952
CFA4,16.6350449,15.8106671,15.5051047,15.2434265,16.124500274658203,15.522000312805176,15.265000343322754,15.155599594116211,38.37110345,37.68882057
CFA4,17.212909699999997,16.366226299999997,16.051048299999994,15.804105199999999,16.673799514770508,16.045700073242188,15.818900108337402,15.73840045928955,38.3695957,37.73010249
CFA4,16.7810591,16.1927489,16.016462900000004,15.874316000000002,16.35420036315918,15.994999885559082,15.844099998474121,15.8100004196167,38.36808587,37.58652972
CFA4,15.551795799999999,15.0369082,14.886263799999998,14.778885399999998,15.19219970703125,14.885499954223633,14.777999877929688,14.770700454711914,38.36607912,37.66136099
CFA4,15.3509783,14.8593257,14.708681299999999,14.5859444,15.056300163269043,14.731100082397461,14.61299991607666,14.600600242614746,38.35718731,37.74195102
CFA4,17.0374781,16.4770499,16.300763900000003,16.1872862,16.636999130249023,16.301300048828125,16.16819953918457,16.13990020751953,38.35413653,37.64590086
CFA4,16.654194699999998,16.2257413,16.0996701,15.9953638,16.374900817871094,16.113399505615234,16.010000228881836,16.013900756835938,38.34925692,37.724366
CFA4,18.648861999999998,17.663698,17.280142400000003,16.9295617,18.095300674438477,17.28179931640625,16.96489906311035,16.841800689697266,38.34790526,37.69064702
CFA4,14.403464699999999,13.8820713,13.7196745,13.5933315,14.065999984741211,13.72350025177002,13.600500106811523,13.57759952545166,38.34618591,37.66428753
CFA4,18.214512000000003,17.694048000000002,17.544472000000003,17.393021400000002,17.858200073242188,17.510099411010742,17.37820053100586,17.37299919128418,38.3460041,37.67481499
CFA4,18.436240400000003,17.4585116,17.049314400000004,16.7428055,17.79599952697754,17.049100875854492,16.733999252319336,16.593000411987305,38.33054736,37.63580828
CFA4,17.122545499999998,16.5044945,16.3057721,16.1532968,16.74090003967285,16.336700439453125,16.180200576782227,16.143299102783203,38.3285012,37.74612721
CFA4,16.4058427,15.754333299999999,15.559884499999999,15.401087799999999,15.94320011138916,15.527099609375,15.377599716186523,15.338600158691406,38.32105734,37.59767574
CFA4,16.0891533,15.3651507,15.1311711,14.939208299999999,15.671799659729004,15.151200294494629,14.949399948120117,14.8818998336792,251.90071186,40.24746117
CFA4,12.788815900000001,12.2153761,12.066868500000002,11.9829508,-999.0,-999.0,-999.0,-999.0,251.88975775,40.19111532
CFA4,14.9138423,14.1247817,13.848066099999999,13.6025927,14.449799537658691,13.869600296020508,13.611000061035156,13.521400451660156,251.8881913,40.23295349
CFA4,14.619741400000002,13.985890600000001,13.789305000000002,13.639812400000002,14.213899612426758,13.78439998626709,13.618200302124023,13.584600448608398,251.88492692,40.29770717
CFA4,15.8561399,15.1711721,14.9852705,14.8558109,15.404199600219727,14.97659969329834,14.844400405883789,14.830499649047852,251.86533335,40.16983202
CFA4,16.0151525,15.016047499999999,14.5876191,14.283959,15.42549991607666,14.617300033569336,14.296799659729004,14.167900085449219,251.86187305,40.292264
CFA4,16.488577000000003,15.085183,14.419569800000001,13.631245,15.71150016784668,14.507100105285645,13.707300186157227,13.35890007019043,251.838449,40.30338622
CFA4,16.2689298,15.3636942,15.0527898,14.776999499999999,15.696499824523926,15.059599876403809,14.77560043334961,14.654199600219727,251.83702005,40.16260133
CFA4,17.3720303,16.1740337,15.649449299999999,15.1890419,16.6653995513916,15.677499771118164,15.208100318908691,14.986499786376953,251.83086415,40.21481519
CFA4,16.9257284,16.4684636,16.355213199999998,16.2247754,16.618499755859375,16.34239959716797,16.2283992767334,16.21929931640625,251.81516811,40.27767222
CFA4,16.8090449,15.984667100000001,15.683378300000001,15.491147300000002,16.331100463867188,15.73069953918457,15.523799896240234,15.452300071716309,251.80431019,40.31622281
CFA4,16.2130252,15.5847508,15.3988492,15.2192185,15.836000442504883,15.421500205993652,15.239800453186035,15.191699981689453,251.80379208,40.31067282
CFA4,16.602923500000003,15.8547565,15.5983405,15.456459400000002,16.090099334716797,15.59000015258789,15.41819953918457,15.367199897766113,251.78729505,40.20408714
CFA4,14.7829645,14.1927955,14.0314671,13.9030318,14.39900016784668,14.02750015258789,13.903599739074707,13.878399848937988,251.77004208,40.29013574
CFA4,15.8378226,15.2448654,15.074989799999999,14.9438388,15.446200370788574,15.070899963378906,14.938899993896484,14.914600372314453,251.75815918,40.27992496
CFA4,16.1530173,15.131606699999999,14.7021099,14.3237496,15.511799812316895,14.684300422668457,14.29170036315918,14.110199928283691,251.74454405,40.19608624
CFA4,17.415631400000002,16.1312006,15.5254178,15.005934499999999,16.66550064086914,15.519000053405762,14.965100288391113,14.731499671936035,251.7271935,40.15447359
CFA4,14.292397300000001,13.828626700000001,13.746359900000002,13.709854300000002,13.90939998626709,14.316900253295898,13.653200149536133,13.678500175476074,251.72340781,40.22045886
CFA4,16.589795399999996,15.9373566,15.756796999999999,15.6312105,16.09670066833496,15.704099655151367,15.555399894714355,15.531700134277344,251.72283554,40.16764805
CFA4,15.060255400000003,14.593696600000001,14.4943354,14.408370700000003,14.764900207519531,14.507800102233887,14.424699783325195,14.430999755859375,251.71417236,40.31773136
CFA4,18.202672,16.938688,16.3179476,15.757107399999999,17.490299224853516,16.346799850463867,15.801300048828125,15.54539966583252,52.52935727,0.12281963
CFA4,17.9343224,17.2725896,17.0321996,16.8015956,17.485000610351562,17.01810073852539,16.80139923095703,16.736000061035156,52.492386,0.10121474
CFA4,15.838836,15.206844,15.0027796,14.814690299999999,15.443599700927734,15.021900177001953,14.837499618530273,14.786299705505371,52.48943873,0.11381527
CFA4,17.1632006,16.4401274,16.2061478,16.003946000000003,16.705299377441406,16.216400146484375,16.016799926757812,15.946499824523926,52.48654192,0.05291195
CFA4,18.0644099,17.2865021,16.9649137,16.670114299999998,17.539600372314453,16.972700119018555,16.65169906616211,16.549999237060547,52.48489665,0.10803402
CFA4,17.337477300000003,16.5019467,16.1953159,15.919347600000002,16.827499389648438,16.21489906311035,15.949000358581543,15.833999633789062,52.4815938,0.09556307
CFA4,14.8822822,14.3376538,14.184872599999998,14.0550574,14.509099960327148,14.182700157165527,14.066200256347656,14.024999618530273,52.46733611,-0.02515394
CFA4,17.330355500000003,16.433484500000002,16.064886500000004,15.729041300000002,16.791099548339844,16.099899291992188,15.923600196838379,15.851799964904785,52.46614834,0.07407984
CFA4,17.7240926,17.0381954,16.8095578,16.602014,17.303199768066406,16.829999923706055,16.626300811767578,16.5492000579834,52.46506485,0.09943299
CFA4,16.405362999999998,15.764076999999999,15.5578758,15.366803799999998,16.00079917907715,15.560999870300293,15.381699562072754,15.311699867248535,52.46315308,-0.02800992
CFA4,17.602497800000002,16.845966200000003,16.581003000000003,16.349374700000002,17.126300811767578,16.58650016784668,16.360200881958008,16.26490020751953,52.4596183,0.02788056
CFA4,18.121922299999994,16.961101699999997,16.4621589,16.028328799999997,17.421499252319336,16.462299346923828,16.03969955444336,15.826499938964844,52.45899671,-0.01982929
CFA4,16.126598700000002,15.2148573,14.8644221,14.5657047,15.56779956817627,14.89169979095459,14.60260009765625,14.489299774169922,52.44813812,0.06883437
CFA4,16.649700399999997,15.857851599999998,15.582204399999997,15.356140599999998,16.1737003326416,15.614500045776367,15.408499717712402,15.323800086975098,52.4462858,0.13729676
CFA4,14.384707500000001,13.710892500000002,13.479049700000001,13.2921174,13.941900253295898,13.482199668884277,-999.0,13.293299674987793,52.43190908,0.07221613
CFA4,18.2403693,17.4420147,17.148204700000004,16.8573678,17.715599060058594,17.12980079650879,16.8528995513916,16.733299255371094,52.43175652,0.00300134
CFA4,15.8975652,15.083410800000001,14.777848400000002,14.507979000000002,15.4173002243042,14.809300422668457,14.551199913024902,14.431500434875488,52.42417259,0.11269228
CFA4,16.5371525,15.5380475,15.1170979,14.781385399999998,15.927000045776367,15.134599685668945,14.810400009155273,14.64739990234375,52.41218214,0.05279099
CFA4,17.573983799999997,16.6501602,16.308272199999998,15.975410099999998,17.0177001953125,16.32990074157715,16.01059913635254,15.85890007019043,52.40946264,0.09250249
CFA4,18.776849800000004,18.2433742,18.084182600000002,17.9167501,18.386499404907227,18.068700790405273,17.915700912475586,17.849300384521484,52.40626683,0.07880153
CFA4,16.442248300000003,15.8576557,15.655728100000001,15.4716454,16.09429931640625,15.677599906921387,15.508099555969238,15.43589973449707,52.39965797,0.11961412
CFA4,17.8592199,16.8024921,16.349490499999998,15.984395999999998,17.26099967956543,16.389699935913086,16.032699584960938,15.866900444030762,52.39621315,0.13003493
CFA4,18.0832676,17.1650204,16.7964224,16.5056288,17.538799285888672,16.817699432373047,16.522199630737305,16.414199829101562,141.57136686,34.60064901
CFA4,16.468153700000002,15.8817023,15.7225107,15.5827235,16.092100143432617,15.724300384521484,15.602100372314453,15.573200225830078,141.56798121,34.63556072
CFA4,18.521282199999998,17.9766538,17.8559246,17.7104398,18.173999786376953,17.862300872802734,17.755800247192383,17.75279998779297,141.55145927,34.70383001
CFA4,18.698309000000002,18.075611,17.886504199999997,17.732604499999997,18.31049919128418,17.900100708007812,17.736900329589844,17.68829917907715,141.54212607,34.65237188
CFA4,13.7974852,13.3550908,13.250387599999998,13.1779561,13.495100021362305,-999.0,-999.0,13.212400436401367,141.51631673,34.62090563
CFA4,15.7297887,15.0968673,14.9088289,14.7569325,15.328900337219238,14.921600341796875,14.773500442504883,14.743800163269043,141.506357,34.61801169
CFA4,14.368788300000002,13.5983157,13.3216001,13.1129871,13.878899574279785,-999.0,-999.0,13.052399635314941,141.49444344,34.5542303
CFA4,14.225268400000001,13.582123600000001,13.381264400000001,13.214543500000001,13.828700065612793,13.399499893188477,-999.0,13.211099624633789,141.48476022,34.66939485
CFA4,16.447996800000002,15.3475872,14.836891999999999,14.370786599999999,15.808799743652344,14.86139965057373,14.388799667358398,14.178500175476074,141.47591757,34.61095618
CFA4,17.033173400000003,16.250618600000003,15.961082200000002,15.733549100000001,16.564300537109375,15.988900184631348,15.769800186157227,15.6899995803833,141.44926241,34.70395549
CFA4,17.4477749,16.7163371,16.4770155,16.256605999999998,16.937999725341797,16.449899673461914,16.238800048828125,16.175199508666992,141.43043329,34.55347112
CFA4,15.561673999999998,14.985446,14.8027496,14.6670131,15.173299789428711,14.801199913024902,14.663800239562988,14.648200035095215,141.42950869,34.63337407
CFA4,16.8368573,16.5589667,16.487383899999998,16.463744,16.637800216674805,16.453899383544922,16.45669937133789,16.432100296020508,141.42634709,34.6857207
CFA4,18.078570699999997,16.832245299999997,16.251035699999996,15.684453399999995,17.525100708007812,16.458999633789062,15.9931001663208,15.789799690246582,141.41842919,34.68154808
CFA4,18.3854915,17.7860285,17.589442899999998,17.4297113,17.977100372314453,17.607200622558594,17.44499969482422,17.41860008239746,263.01419344,69.34049738
CFA4,16.731104799999997,15.5935192,15.076413599999999,14.6238859,16.091400146484375,15.120800018310547,14.675600051879883,14.471799850463867,262.9976615,69.30866374
CFA4,17.3425183,16.6649857,16.4481005,16.250306199999997,16.91320037841797,16.4375,16.26289939880371,16.217199325561523,262.99406629,69.28339941
CFA4,17.506613299999998,16.968490699999997,16.779383899999996,16.642890499999996,17.149999618530273,16.783100128173828,16.643800735473633,16.619699478149414,262.99028527,69.31391494
CFA4,15.5491742,15.0417218,14.9028298,14.793937999999999,15.342399597167969,14.971199989318848,14.837800025939941,14.81309986114502,262.98344883,69.3850495
CFA4,17.7752341,16.9545739,16.5881127,16.328971,17.279800415039062,16.60099983215332,16.337499618530273,16.237199783325195,262.97982348,69.28999504
CFA4,16.848653900000002,16.330978100000003,16.174991700000003,16.053501200000003,16.521699905395508,16.186800003051758,16.064300537109375,16.034299850463867,262.96527835,69.33016585
CFA4,18.479944,17.810776,17.570386,17.3643556,18.078500747680664,17.568300247192383,17.372600555419922,17.3075008392334,262.95180229,69.34928717
CFA4,15.456268800000002,14.950675200000001,14.817125200000001,14.711082600000001,15.13759994506836,14.823200225830078,14.720999717712402,14.720499992370605,262.92681472,69.31098729
CFA4,17.5737481,16.9203799,16.6906739,16.540513,17.187700271606445,16.72719955444336,16.56329917907715,16.51609992980957,262.91673497,69.24843061
CFA4,16.643072500000002,16.0157275,15.8319627,15.6809122,16.24220085144043,15.830900192260742,15.686400413513184,15.661600112915039,262.91036018,69.25087396
CFA4,14.1711068,13.721277200000001,13.60589,13.527760100000002,13.888999938964844,13.609299659729004,13.538700103759766,13.560600280761719,262.90662175,69.37255057
CFA4,14.8485656,14.1719624,13.961487600000002,13.8054062,14.421799659729004,13.969099998474121,13.8125,13.787099838256836,262.86601993,69.30253529
CFA4,16.971302300000005,16.368121700000003,16.208930100000003,16.077334100000005,16.64550018310547,16.25819969177246,16.127099990844727,16.10930061340332,262.8314469,69.25068522
CFA4,16.9491939,16.2456381,16.0340949,15.887273100000002,16.47610092163086,16.01959991455078,15.868599891662598,15.834500312805176,262.81446032,69.23818818
CFA4,17.1394367,16.2834593,15.960802500000002,15.7315772,16.59939956665039,15.951199531555176,15.723199844360352,15.65149974822998,262.79808663,69.33239981
CFA4,17.884187200000003,17.2001488,16.9351856,16.784445400000003,17.437299728393555,16.965999603271484,16.79800033569336,16.76580047607422,262.7915979,69.3277872
CFA4,13.883633399999999,13.2869586,13.1202882,13.009481699999998,13.48289966583252,-999.0,-999.0,12.995599746704102,262.78489136,69.27729795
CFA4,17.635214,16.873106,16.6508788,16.453307,17.199399948120117,16.705400466918945,16.50160026550293,16.433799743652344,262.77495474,69.31897949
CFA4,16.957118599999998,15.9180494,15.456500599999998,15.115311799999999,16.34600067138672,15.475799560546875,15.121600151062012,14.973600387573242,262.7537767,69.29471789
CFA4,16.3692885,15.6675915,15.4667323,15.3010353,15.89799976348877,15.432299613952637,15.269000053405762,15.22089958190918,262.74400306,69.22628712
CFA4,16.5412684,15.8981236,15.717564,15.562284400000001,16.10219955444336,15.68850040435791,15.52910041809082,15.501999855041504,262.73934609,69.24797015
CFA4,16.9469578,16.3763062,16.2107042,16.0691362,16.591100692749023,16.21310043334961,16.076200485229492,16.04789924621582,262.7357923,69.36427315
CFA4,18.454172999999997,17.534067,17.1943158,16.942252800000002,17.8341007232666,17.215499877929688,16.982900619506836,16.899900436401367,262.72909154,69.34939253
CFA4,16.9265581,15.9943699,15.5830359,15.274568200000001,16.385900497436523,15.620400428771973,15.310999870300293,15.1875,262.71486037,69.38174579
CFA4,17.6395435,16.333736499999997,15.706585699999998,15.100960899999997,16.92919921875,15.783900260925293,15.157999992370605,14.878399848937988,262.67489043,69.34449097
CFA4,17.4757071,16.6643409,16.337410499999997,16.089933,16.95159912109375,16.33009910583496,16.0585994720459,15.950300216674805,262.67401445,69.2895608
CFA4,17.8582128,16.6834512,16.194124000000002,15.774228,17.154399871826172,16.170700073242188,15.76360034942627,15.591300010681152,262.65964483,69.23646399
CFA4,16.320674,15.744446,15.5724336,15.4413716,15.95259952545166,15.580400466918945,15.453499794006348,15.446700096130371,262.64808312,69.36707558
CFA4,14.9862621,14.5001859,14.358088700000001,14.2257807,14.758500099182129,14.39799976348877,14.274700164794922,14.157500267028809,359.77399329,61.02877215
CFA4,16.6846326,15.8128554,15.4613518,15.118651199999999,16.185199737548828,15.506199836730957,15.152400016784668,14.96500015258789,359.7502005,61.01024661
CFA4,15.686781199999999,14.7982748,14.460660399999998,14.1767675,15.291000366210938,14.643500328063965,14.366299629211426,14.23550033569336,359.73951507,60.97354367
CFA4,16.1964974,15.302414599999999,14.937021799999998,14.590804099999998,15.694600105285645,14.986700057983398,14.63029956817627,14.450599670410156,359.73940741,60.98775157
CFA4,14.2521608,13.7837432,13.6672876,13.604560699999999,14.022899627685547,13.656499862670898,13.65310001373291,13.595600128173828,359.73722801,61.0587104
CFA4,16.9537879,16.0457641,15.7199021,15.426304599999998,16.434099197387695,15.7701997756958,15.465499877929688,15.30840015411377,359.73087236,60.89783811
CFA4,14.9543003,13.6633637,13.1195481,12.608746700000001,14.231200218200684,-999.0,-999.0,-999.0,359.72595508,60.90414986
CFA4,13.3002349,12.7546771,12.6275375,12.5447776,-999.0,-999.0,-999.0,-999.0,359.72459608,60.94363051
CFA4,16.5510583,15.687645700000001,15.361783700000002,15.039517000000002,16.044300079345703,15.391200065612793,15.070500373840332,14.900099754333496,359.72466033,60.99390092
CFA4,16.093322399999998,15.431589599999999,15.1805156,14.936022,15.718099594116211,15.248800277709961,14.988800048828125,14.81029987335205,359.72377923,61.02902611
CFA4,15.225437500000002,14.644562500000001,14.493918100000002,14.373229,14.888299942016602,14.54319953918457,14.397199630737305,14.3149995803833,359.72124774,60.9515142
CFA4,16.515227000000003,15.576533000000001,15.196182600000002,14.829086,15.979599952697754,15.241100311279297,14.866000175476074,14.673700332641602,359.71955662,61.00189817
CFA4,16.616707100000003,15.805340900000001,15.4848209,15.2125028,16.126100540161133,15.540599822998047,15.240799903869629,15.090900421142578,359.70577522,61.02010042
CFA4,15.7002676,14.7820204,14.420901200000001,14.1072703,15.154600143432617,14.473899841308594,14.13640022277832,13.978899955749512,359.69291607,60.94091049
CFA4,14.6413839,14.216648099999999,14.096987299999999,14.0118681,14.422200202941895,14.149299621582031,14.050000190734863,13.995499610900879,359.69197719,61.03045896
CFA4,16.3239574,15.6157546,15.3796382,15.1488562,15.880599975585938,15.39900016784668,15.158499717712402,15.00469970703125,359.69127909,60.93079667
CFA4,16.7702818,16.0881022,15.886174600000002,15.697996300000002,16.34779930114746,15.915300369262695,15.723799705505371,15.625,359.69086908,60.94691365
CFA4,16.0580918,15.0970922,14.709263000000002,14.344525700000002,15.495599746704102,14.73840045928955,14.383000373840332,14.19890022277832,359.68054431,61.02405055
CFA4,16.870160000000002,16.126640000000002,15.872360800000003,15.362810600000001,16.37220001220703,15.917699813842773,15.701299667358398,15.516400337219238,359.67866478,60.90158754
CFA4,16.032234100000004,15.211573900000001,14.883575100000002,14.229653800000001,15.535799980163574,14.96500015258789,14.692099571228027,14.564399719238281,359.67574367,60.8953507
CFA4,16.9885924,16.2339196,15.9347676,15.707635000000002,16.606800079345703,16.0575008392334,15.780799865722656,15.587300300598145,359.6654148,60.97167179
CFA4,15.2258896,14.4377584,14.1471536,13.9012348,14.750300407409668,14.1875,13.934000015258789,13.804699897766113,359.66233192,61.0068375
CFA4,15.852530900000001,14.860861100000001,14.4644847,14.098055600000002,15.285200119018555,14.518600463867188,14.159199714660645,13.961199760437012,359.65930589,60.99682159
CFA4,15.0726397,14.3188963,14.0528647,13.8253765,14.700499534606934,14.153800010681152,13.920000076293945,13.795000076293945,359.65911611,60.9461182
CFA4,15.426152899999998,14.564599099999999,14.232326699999998,13.930805,14.936300277709961,14.280200004577637,13.986499786376953,13.836600303649902,359.65659891,61.0165469
CFA4,15.485167099999998,14.859680899999999,14.6769845,14.3037032,15.102499961853027,14.760899543762207,14.60420036315918,14.544400215148926,359.65436159,60.90465206
CFA4,15.679457999999999,15.177582,15.0322796,14.9369655,15.358699798583984,15.07800006866455,14.960100173950195,14.883000373840332,359.65087927,61.02104849
CFA4,14.541788700000001,13.9088673,13.6930505,13.4982834,14.208600044250488,13.772199630737305,13.546799659729004,13.398900032043457,359.62801425,61.06484353
CFA4,13.0576744,12.6189976,12.5089524,12.4387912,-999.0,-999.0,-999.0,-999.0,359.62794299,61.01190424
CFA4,16.634227000000003,15.695533000000001,15.332277000000001,15.0371653,16.15239906311035,15.425999641418457,15.126299858093262,14.970100402832031,359.62632624,60.90813028
CFA4,16.143674,15.567446,15.384749600000001,15.231606800000002,15.885000228881836,15.513500213623047,15.336099624633789,15.211400032043457,359.62581008,61.06013597
CFA4,16.0323421,15.1745059,14.841165100000001,14.548903,15.50220012664795,14.89050006866455,14.586099624633789,14.420999526977539,359.62066296,60.9187117
CFA4,16.324801299999997,15.377742699999999,15.009144699999998,14.696849199999999,15.774900436401367,15.066499710083008,14.734800338745117,14.569700241088867,359.61949075,61.05772728
CFA4,16.1024217,14.7352743,14.1604751,13.6386774,15.292699813842773,14.222900390625,13.676199913024902,13.36240005493164,359.61834783,60.98237303
CFA4,16.861227,15.922533,15.569961,15.2447112,16.283000946044922,15.602899551391602,15.251700401306152,15.093299865722656,359.60252486,60.97834852
