survey,Foundation_g,Foundation_r,Foundation_i,Foundation_z,PS1_g,PS1_r,PS1_i,PS1_z,RA,DEC
Foundation_AB,18.661800384521484,18.448299407958984,18.387300491333008,18.378599166870117,18.682300567626953,18.47089958190918,18.385400772094727,18.396499633789062,54.56102114,-27.74452454
Foundation_AB,18.07939910888672,18.209699630737305,18.30340003967285,18.408899307250977,18.0846004486084,18.184499740600586,18.334400177001953,18.427499771118164,54.55572234,-27.80505236
Foundation_AB,18.992799758911133,17.76129913330078,16.906099319458008,16.49970054626465,19.01889991760254,17.863300323486328,16.906400680541992,16.499799728393555,151.5802009,2.39063508
Foundation_AB,18.815799713134766,18.306400299072266,18.065900802612305,18.00670051574707,18.811199188232422,18.298999786376953,18.059999465942383,18.002199172973633,151.55781636,2.39072397
Foundation_AB,17.956100463867188,17.184999465942383,16.860000610351562,16.726699829101562,17.95989990234375,17.18560028076172,16.854400634765625,16.71430015563965,151.41979238,2.18857208
Foundation_AB,17.963499069213867,17.50749969482422,17.302600860595703,17.232200622558594,17.962099075317383,17.497900009155273,17.298200607299805,17.215499877929688,151.42604078,2.2069021
Foundation_AB,17.897899627685547,17.323999404907227,17.0846004486084,16.991100311279297,17.88789939880371,17.3169002532959,17.079999923706055,16.981199264526367,151.49408496,2.25137913
Foundation_AB,18.954700469970703,18.0039005279541,17.523399353027344,17.28380012512207,18.96780014038086,18.00790023803711,17.501399993896484,17.25860023498535,151.51030935,2.29585354
Foundation_AB,18.72719955444336,17.89229965209961,17.550399780273438,17.430500030517578,18.727100372314453,17.896799087524414,17.560800552368164,17.420900344848633,151.52160801,2.29932337
Foundation_AB,18.342199325561523,17.79520034790039,17.53529930114746,17.44300079345703,18.32830047607422,17.78730010986328,17.528600692749023,17.422500610351562,151.49505973,2.18362164
Foundation_AB,18.332500457763672,17.575199127197266,17.28809928894043,17.16939926147461,18.350900650024414,17.57830047607422,17.291000366210938,17.173099517822266,151.30985621,2.17413472
Foundation_AB,18.029600143432617,17.57979965209961,17.430200576782227,17.385799407958984,18.03350067138672,17.57710075378418,17.42620086669922,17.392499923706055,151.27260024,2.15651538
Foundation_AB,18.112600326538086,17.608200073242188,17.425100326538086,17.35650062561035,18.12190055847168,17.608999252319336,17.426300048828125,17.352399826049805,151.42524436,2.1709731
Foundation_AB,18.378599166870117,17.650400161743164,17.364599227905273,17.22559928894043,18.379899978637695,17.652000427246094,17.357999801635742,17.223600387573242,151.35357444,2.19406723
Foundation_AB,18.327600479125977,18.01740074157715,17.903900146484375,17.892099380493164,18.3085994720459,18.016700744628906,17.901199340820312,17.871700286865234,151.4097117,2.50037561
Foundation_AB,18.574100494384766,18.114500045776367,17.929100036621094,17.88249969482422,18.559099197387695,18.115999221801758,17.92729949951172,17.875,151.45095904,2.58042883
Foundation_AB,18.532699584960938,17.82670021057129,17.545499801635742,17.428499221801758,18.51740074157715,17.823400497436523,17.550399780273438,17.440200805664062,151.4492357,2.5970017
Foundation_AB,18.675199508666992,17.929899215698242,17.587400436401367,17.42140007019043,18.676300048828125,17.930500030517578,17.588699340820312,17.426599502563477,151.45231731,2.57097947
Foundation_AB,18.27869987487793,17.353900909423828,16.95359992980957,16.784799575805664,18.24329948425293,17.312400817871094,16.94580078125,16.765199661254883,151.53483129,2.40663141
Foundation_AB,17.67289924621582,17.16200065612793,16.935699462890625,16.84429931640625,17.670499801635742,17.165300369262695,16.935199737548828,16.85610008239746,151.50738341,2.40837827
Foundation_AB,18.832399368286133,17.67609977722168,17.084299087524414,16.80929946899414,18.82159996032715,17.66659927368164,17.09000015258789,16.802200317382812,151.52137454,2.39149541
Foundation_AB,18.449800491333008,17.47330093383789,17.0846004486084,16.892799377441406,18.446699142456055,17.47719955444336,17.082399368286133,16.892799377441406,151.49174594,2.49502292
Foundation_AB,17.998899459838867,17.392000198364258,17.180700302124023,17.103500366210938,18.006399154663086,17.390899658203125,17.184200286865234,17.101900100708008,151.52805601,2.48742879
Foundation_AB,17.450199127197266,17.208099365234375,17.10700035095215,17.107099533081055,17.44219970703125,17.20240020751953,17.10449981689453,17.111099243164062,151.48756041,2.63772927
Foundation_AB,18.16550064086914,17.717300415039062,17.54640007019043,17.49209976196289,18.144699096679688,17.69029998779297,17.53820037841797,17.50790023803711,151.47387389,2.45136857
Foundation_AB,18.319299697875977,18.043500900268555,17.94230079650879,17.90679931640625,18.321500778198242,18.034099578857422,17.949199676513672,17.916900634765625,151.4922668,2.6476863
Foundation_AB,19.58970069885254,-999.0,17.92799949645996,17.94260025024414,20.480899810791016,-999.0,17.903200149536133,17.925600051879883,151.49226642,2.6476879
Foundation_AB,18.92770004272461,17.878000259399414,17.422100067138672,17.21470069885254,18.924800872802734,17.85110092163086,17.41950035095215,17.175800323486328,151.51476,2.44311008
Foundation_AB,18.80900001525879,18.599700927734375,18.670700073242188,18.69540023803711,18.79949951171875,18.57740020751953,18.59950065612793,18.646699905395508,151.47176552,2.59897736
Foundation_AB,18.944799423217773,18.331499099731445,18.114500045776367,18.016799926757812,18.949100494384766,18.330799102783203,18.109899520874023,18.009899139404297,151.54447286,2.60347295
Foundation_AB,17.353500366210938,16.98080062866211,16.859600067138672,16.8356990814209,17.346500396728516,16.976600646972656,16.85409927368164,16.83530044555664,151.18514028,2.38793565
Foundation_AB,17.369800567626953,16.993000030517578,16.858400344848633,16.836000442504883,17.3656005859375,16.98940086364746,16.859399795532227,16.829200744628906,151.35357918,2.33241428
Foundation_AB,17.352699279785156,17.076499938964844,16.97879981994629,16.969999313354492,17.353700637817383,17.08209991455078,16.975200653076172,16.9689998626709,151.22338372,2.35246092
Foundation_AB,17.959800720214844,17.616100311279297,17.469100952148438,17.450000762939453,17.95800018310547,17.61829948425293,17.468399047851562,17.446699142456055,151.26650352,2.34693147
Foundation_AB,17.970500946044922,17.65850067138672,17.54599952697754,17.535499572753906,17.96269989013672,17.662599563598633,17.550100326538086,17.532100677490234,151.32738659,2.46594049
Foundation_AB,18.27989959716797,17.869699478149414,17.68549919128418,17.641000747680664,18.2908992767334,17.86639976501465,17.687599182128906,17.642099380493164,151.30019017,2.33731082
Foundation_AB,18.276399612426758,17.908599853515625,17.76409912109375,17.742300033569336,18.28660011291504,17.910600662231445,17.765100479125977,17.745399475097656,151.29149995,2.48790905
Foundation_AB,18.694700241088867,18.268299102783203,18.098800659179688,18.0580997467041,18.693300247192383,18.274700164794922,18.10099983215332,18.058300018310547,151.28414256,2.40967717
Foundation_AB,18.761499404907227,18.273399353027344,18.086299896240234,18.04050064086914,18.761699676513672,18.288400650024414,18.08180046081543,18.0408992767334,151.38397812,2.27764731
Foundation_AB,18.599300384521484,18.454500198364258,18.350900650024414,18.455400466918945,18.596599578857422,18.454599380493164,18.37190055847168,18.444599151611328,151.29227211,2.43274824
Foundation_AB,17.83209991455078,17.31719970703125,17.145099639892578,17.087099075317383,17.82430076599121,17.320899963378906,17.14189910888672,17.085899353027344,151.41921755,2.33620291
Foundation_AB,18.06599998474121,17.757699966430664,17.622400283813477,17.59480094909668,18.01930046081543,17.75,17.616500854492188,17.57830047607422,151.40713115,2.45944407
Foundation_AB,17.997400283813477,17.236799240112305,16.941999435424805,16.84160041809082,17.989099502563477,17.236000061035156,16.93600082397461,16.831899642944336,151.40452318,2.29956535
Foundation_AB,18.34320068359375,17.324800491333008,16.887100219726562,16.683700561523438,18.356700897216797,17.333200454711914,16.890399932861328,16.67620086669922,151.4059418,2.4357142
Foundation_AB,17.707799911499023,17.164600372314453,16.95400047302246,16.89240074157715,17.71940040588379,17.172000885009766,16.963199615478516,16.89069938659668,151.43680981,2.45165066
Foundation_AB,18.261999130249023,17.421199798583984,17.043399810791016,16.86280059814453,18.27120018005371,17.421899795532227,17.041400909423828,16.86549949645996,151.22473124,2.17546791
Foundation_AB,18.520000457763672,17.444400787353516,16.975299835205078,16.75830078125,18.526100158691406,17.45549964904785,16.974599838256836,16.762399673461914,151.24782867,2.17921339
Foundation_AB,17.842500686645508,17.470699310302734,17.320199966430664,17.281299591064453,17.836700439453125,17.46940040588379,17.31049919128418,17.279199600219727,151.17111587,2.17785954
Foundation_AB,18.459299087524414,17.875999450683594,17.653799057006836,17.55739974975586,18.461299896240234,17.877500534057617,17.655500411987305,17.55340003967285,151.24715296,2.2008773
Foundation_AB,18.9330997467041,17.80150032043457,17.2903995513916,17.049400329589844,18.90880012512207,17.79560089111328,17.283199310302734,17.040800094604492,151.18300414,2.18832514
Foundation_AB,17.49920082092285,17.190900802612305,17.078800201416016,17.058000564575195,17.499799728393555,17.19059944152832,17.081300735473633,17.06410026550293,151.18468327,2.31974729
Foundation_AB,18.35449981689453,17.543699264526367,17.259000778198242,17.118999481201172,18.357999801635742,17.555700302124023,17.247900009155273,17.122699737548828,151.16426356,2.36531282
Foundation_AB,18.338899612426758,17.890499114990234,17.71579933166504,17.66119956970215,18.352800369262695,17.898099899291992,17.719200134277344,17.658700942993164,151.306035,2.22614182
Foundation_AB,18.73870086669922,17.84149932861328,17.487600326538086,17.333799362182617,18.737699508666992,17.849599838256836,17.493200302124023,17.336999893188477,151.19674963,2.21728406
Foundation_AB,18.633499145507812,18.157899856567383,17.980499267578125,17.92020034790039,18.61520004272461,18.135799407958984,17.96190071105957,17.891799926757812,151.18558051,2.23507148
Foundation_AB,18.910999298095703,17.80270004272461,17.042800903320312,16.688199996948242,18.879199981689453,17.79520034790039,17.04599952697754,16.68400001525879,151.38943258,2.80819835
Foundation_AB,17.762500762939453,17.271099090576172,17.08989906311035,17.031099319458008,17.759599685668945,17.266799926757812,17.094900131225586,17.028499603271484,151.42474246,2.78882645
Foundation_AB,18.777299880981445,17.832000732421875,17.457500457763672,17.257400512695312,18.751100540161133,17.80900001525879,17.4507999420166,17.26580047607422,151.50091383,2.72583016
Foundation_AB,18.747299194335938,18.025800704956055,17.704599380493164,17.517200469970703,18.732799530029297,18.06170082092285,17.696300506591797,17.524999618530273,151.47773979,2.74319615
Foundation_AB,18.43709945678711,17.944400787353516,17.731800079345703,17.647899627685547,18.482999801635742,17.94029998779297,17.714000701904297,17.625699996948242,151.48191028,2.73624224
Foundation_AB,18.184099197387695,17.4867000579834,17.226900100708008,17.114500045776367,18.181299209594727,17.48780059814453,17.21310043334961,17.11440086364746,151.33520292,2.68267777
Foundation_AB,18.98040008544922,17.75079917907715,16.960100173950195,16.58300018310547,18.97559928894043,17.74720001220703,16.948999404907227,16.587099075317383,151.43901118,2.6544413
Foundation_AB,18.1117000579834,17.814899444580078,17.712600708007812,17.710100173950195,18.10260009765625,17.81800079345703,17.710800170898438,17.70039939880371,151.32232925,2.67993102
Foundation_AB,18.486099243164062,18.061399459838867,17.897499084472656,17.863100051879883,18.486099243164062,18.05500030517578,17.888399124145508,17.882099151611328,151.25976592,2.61447116
Foundation_AB,18.80229949951172,18.117399215698242,17.848100662231445,17.71150016784668,18.800899505615234,18.121999740600586,17.849899291992188,17.708799362182617,151.31515678,2.67016565
Foundation_AB,18.890100479125977,18.20840072631836,17.96430015563965,17.83930015563965,18.878999710083008,18.216100692749023,17.941299438476562,17.808500289916992,151.28812947,2.77852667
Foundation_AB,18.836700439453125,18.368499755859375,18.183500289916992,18.104999542236328,18.820199966430664,18.3705997467041,18.207199096679688,18.11639976501465,151.37534922,2.64105354
Foundation_AB,18.867700576782227,18.37980079650879,17.917200088500977,17.834699630737305,18.85099983215332,18.369300842285156,17.900400161743164,17.856800079345703,151.30729489,2.7528669
Foundation_AB,17.957599639892578,17.447599411010742,17.266000747680664,17.200599670410156,17.959299087524414,17.44809913635254,17.26849937438965,17.19659996032715,151.35585282,2.57610327
Foundation_AB,17.959999084472656,17.603900909423828,17.46660041809082,17.461200714111328,17.967599868774414,17.606599807739258,17.46419906616211,17.449100494384766,151.36450173,2.80591522
Foundation_AB,18.552099227905273,18.31329917907715,18.238500595092773,18.224300384521484,18.526599884033203,18.31450080871582,18.22480010986328,18.221399307250977,151.22920449,2.64313633
Foundation_AB,17.468399047851562,17.221500396728516,17.143600463867188,17.150299072265625,17.46190071105957,17.210599899291992,17.146699905395508,17.15239906311035,151.16459513,2.40836998
Foundation_AB,17.882099151611328,17.44729995727539,17.291500091552734,17.270700454711914,17.878000259399414,17.442699432373047,17.288299560546875,17.25079917907715,151.28204178,2.51210642
Foundation_AB,17.998600006103516,17.65220069885254,17.513999938964844,17.48240089416504,17.991500854492188,17.638599395751953,17.49220085144043,17.468599319458008,151.23261227,2.4564524
Foundation_AB,18.686899185180664,17.816299438476562,17.491100311279297,17.351299285888672,18.684999465942383,17.8169002532959,17.488300323486328,17.36400032043457,151.17960857,2.47696231
Foundation_AB,18.90690040588379,17.90399932861328,17.444900512695312,17.22960090637207,18.912200927734375,17.919700622558594,17.449800491333008,17.239299774169922,151.2410226,2.47803612
Foundation_AB,18.716699600219727,17.765300750732422,17.358699798583984,17.178300857543945,18.715700149536133,17.77519989013672,17.361900329589844,17.174999237060547,151.22652544,2.48683888
Foundation_AB,18.837099075317383,18.220300674438477,17.955299377441406,17.854900360107422,18.822099685668945,18.203800201416016,17.964599609375,17.833900451660156,151.17903298,2.51141623
Foundation_AB,17.858299255371094,17.277299880981445,17.0231990814209,16.936100006103516,17.861099243164062,17.255599975585938,17.022300720214844,16.947200775146484,151.19648769,2.60961989
Foundation_AB,18.056400299072266,17.559900283813477,17.368999481201172,17.31760025024414,18.04330062866211,17.550500869750977,17.360700607299805,17.29159927368164,151.26941542,2.55706086
Foundation_AB,18.965900421142578,18.50659942626953,18.357099533081055,18.332700729370117,18.974199295043945,18.504899978637695,18.382400512695312,18.325899124145508,151.16171964,2.38921177
Foundation_AB,17.87220001220703,17.385900497436523,17.16950035095215,17.10409927368164,17.873199462890625,17.394399642944336,17.173500061035156,17.100500106811523,151.30604906,2.90852648
Foundation_AB,19.020299911499023,17.93120002746582,17.372699737548828,17.115999221801758,19.055099487304688,17.956100463867188,17.37809944152832,17.106800079345703,151.33430516,2.86041039
Foundation_AB,18.350000381469727,17.92840003967285,17.77989959716797,17.72450065612793,18.348100662231445,17.944499969482422,17.774900436401367,17.7283992767334,151.21699132,3.00248887
Foundation_AB,18.43400001525879,18.133399963378906,18.02910041809082,18.01650047302246,18.443899154663086,18.127199172973633,18.050800323486328,17.999099731445312,151.38550708,2.92973715
Foundation_AB,18.782100677490234,18.210899353027344,17.979799270629883,17.86829948425293,18.801799774169922,18.212799072265625,17.963300704956055,17.868000030517578,151.34907776,2.97834855
Foundation_AB,18.747400283813477,18.495100021362305,18.397199630737305,18.400299072265625,18.763500213623047,18.500999450683594,18.39889907836914,18.39299964904785,151.21315032,2.96504937
Foundation_AB,18.998300552368164,18.531200408935547,18.34480094909668,18.28030014038086,19.02389907836914,18.53070068359375,18.343599319458008,18.28380012512207,151.26000571,2.92657201
Foundation_AB,17.642900466918945,17.17970085144043,16.989900588989258,16.91710090637207,17.65220069885254,17.1830997467041,16.983800888061523,16.91010093688965,151.2173263,2.83219633
Foundation_AB,17.783000946044922,17.241500854492188,17.033700942993164,16.945899963378906,17.767799377441406,17.236499786376953,17.031299591064453,16.942100524902344,151.17972823,2.75695636
Foundation_AB,17.756900787353516,17.178199768066406,16.96579933166504,16.89859962463379,17.770099639892578,17.18470001220703,16.969100952148438,16.900999069213867,151.17530077,2.89428984
Foundation_AB,17.789100646972656,17.378400802612305,17.230199813842773,17.181400299072266,17.81209945678711,17.37470054626465,17.226999282836914,17.190099716186523,151.21874405,2.78188117
Foundation_AB,18.298099517822266,17.86370086669922,17.690200805664062,17.64579963684082,18.318899154663086,17.88010025024414,17.690500259399414,17.653900146484375,151.2799078,2.79910107
Foundation_AB,18.537599563598633,18.094499588012695,17.952699661254883,17.90489959716797,18.54360008239746,18.10610008239746,17.954299926757812,17.898399353027344,151.23529952,2.87338882
Foundation_AB,19.007600784301758,18.737199783325195,18.65399932861328,18.62929916381836,19.015899658203125,18.742900848388672,18.640199661254883,18.752099990844727,151.20744398,2.77694045
Foundation_AB,18.449199676513672,17.943500518798828,17.724300384521484,17.630199432373047,18.461299896240234,17.94809913635254,17.722200393676758,17.625,151.18571622,2.94413769
Foundation_AB,18.24839973449707,17.978099822998047,17.873899459838867,17.861499786376953,18.254100799560547,17.98259925842285,17.866300582885742,17.86720085144043,151.25337412,2.893564
Foundation_AB,18.622100830078125,18.374399185180664,18.2908992767334,18.278600692749023,18.627899169921875,18.381500244140625,18.2908992767334,18.283899307250977,151.27031745,2.8968032
Foundation_AB,17.967199325561523,17.510400772094727,17.336999893188477,17.28689956665039,17.962400436401367,17.50119972229004,17.31170082092285,17.256200790405273,151.18990469,2.82558353
Foundation_AB,17.990699768066406,17.39080047607422,17.158899307250977,17.077299118041992,17.975000381469727,17.38909912109375,17.166000366210938,17.069499969482422,164.88522403,58.10764558
Foundation_AB,18.16309928894043,17.463600158691406,17.196199417114258,17.094600677490234,18.162599563598633,17.469600677490234,17.19700050354004,17.08769989013672,164.56870727,58.03647929
Foundation_AB,17.240800857543945,17.0398006439209,16.97800064086914,16.990999221801758,17.242599487304688,17.031999588012695,16.973499298095703,16.9955997467041,164.69136652,58.04656725
Foundation_AB,18.66119956970215,17.523099899291992,16.925500869750977,16.665700912475586,18.675500869750977,17.532699584960938,16.93000030517578,16.663299560546875,164.82914813,58.08592895
Foundation_AB,17.50309944152832,17.106300354003906,16.927000045776367,16.865299224853516,17.490400314331055,17.10420036315918,16.92650032043457,16.87030029296875,164.82636168,58.0709312
Foundation_AB,18.587799072265625,18.228599548339844,18.090900421142578,18.063199996948242,18.578399658203125,18.239299774169922,18.091899871826172,18.06410026550293,164.7522161,58.06892384
Foundation_AB,18.69540023803711,18.436800003051758,18.33930015563965,18.3518009185791,18.696699142456055,18.449399948120117,18.337099075317383,18.369800567626953,164.69319805,58.10048747
Foundation_AB,18.98069953918457,18.10770034790039,17.727100372314453,17.56559944152832,18.9867000579834,18.11009979248047,17.72719955444336,17.56999969482422,164.47483996,58.12174323
Foundation_AB,18.11389923095703,17.322999954223633,16.98699951171875,16.863000869750977,18.101299285888672,17.316699981689453,16.99049949645996,16.859899520874023,164.56570843,58.15293343
Foundation_AB,18.414400100708008,17.928600311279297,17.74519920349121,17.690399169921875,18.418899536132812,17.932899475097656,17.743600845336914,17.6968994140625,164.40150545,58.16642386
Foundation_AB,17.827899932861328,17.93440055847168,18.05229949951172,18.15250015258789,17.815000534057617,17.934799194335938,18.052200317382812,18.175899505615234,164.58706618,58.25750953
Foundation_AB,18.579200744628906,17.73590087890625,17.40049934387207,17.2810001373291,18.55579948425293,17.729999542236328,17.388599395751953,17.265600204467773,164.5933651,58.09641579
Foundation_AB,18.878400802612305,18.588899612426758,18.49970054626465,18.48390007019043,18.872600555419922,18.59429931640625,18.512699127197266,18.509899139404297,164.44107337,57.99573423
Foundation_AB,18.739200592041016,17.745100021362305,17.254199981689453,17.04400062561035,18.78730010986328,17.74410057067871,17.250999450683594,17.041900634765625,164.6413952,58.16795966
Foundation_AB,19.017000198364258,18.003700256347656,17.500600814819336,17.296199798583984,19.07699966430664,17.99810028076172,17.50819969177246,17.29520034790039,164.63127815,58.19974955
Foundation_AB,18.82040023803711,18.55900001525879,18.49209976196289,18.486600875854492,18.830900192260742,18.5718994140625,18.5044002532959,18.496000289916992,164.70337925,58.32079016
Foundation_AB,17.466699600219727,17.175100326538086,17.06290054321289,17.053300857543945,17.472900390625,17.170499801635742,17.056499481201172,17.05590057373047,164.68683597,58.10421722
Foundation_AB,18.13249969482422,18.047500610351562,17.8439998626709,17.643299102783203,18.13409996032715,18.03030014038086,17.827299118041992,17.60140037536621,164.758547,58.14685123
Foundation_AB,18.526199340820312,18.047100067138672,17.91390037536621,17.893299102783203,18.51490020751953,18.050399780273438,17.909700393676758,17.901199340820312,164.70748488,58.13157187
Foundation_AB,17.462400436401367,17.143800735473633,17.03190040588379,17.029199600219727,17.452199935913086,17.149499893188477,17.02989959716797,17.036500930786133,164.77449828,58.22888501
Foundation_AB,17.862300872802734,17.36520004272461,17.156600952148438,17.098899841308594,17.860300064086914,17.365800857543945,17.16069984436035,17.09830093383789,164.21924885,58.00990208
Foundation_AB,17.838899612426758,17.428199768066406,17.27400016784668,17.24090003967285,17.837099075317383,17.42889976501465,17.278799057006836,17.23579978942871,164.34747435,57.99115549
Foundation_AB,18.42799949645996,17.818700790405273,17.55579948425293,17.453699111938477,18.427499771118164,17.82040023803711,17.554500579833984,17.458900451660156,164.73766694,58.35343571
Foundation_AB,18.7106990814209,18.284000396728516,18.130800247192383,18.062700271606445,18.692100524902344,18.29319953918457,18.129199981689453,18.070899963378906,164.72012553,58.46734065
Foundation_AB,18.433700561523438,17.675399780273438,17.362300872802734,17.262699127197266,18.433500289916992,17.667699813842773,17.355499267578125,17.237600326538086,164.44837694,58.35756337
Foundation_AB,18.71980094909668,17.87700080871582,17.540199279785156,17.409700393676758,18.72260093688965,17.876100540161133,17.535900115966797,17.412399291992188,164.28858361,58.2279476
Foundation_AB,17.929800033569336,17.71619987487793,17.637100219726562,17.65530014038086,17.92609977722168,17.715599060058594,17.632600784301758,17.654800415039062,164.3789075,58.33407959
Foundation_AB,18.02680015563965,17.563600540161133,17.329500198364258,17.275100708007812,18.034099578857422,17.564699172973633,17.34320068359375,17.276899337768555,164.34679751,58.36197736
Foundation_AB,18.74970054626465,17.993499755859375,17.710500717163086,17.602500915527344,18.75119972229004,18.00040054321289,17.698699951171875,17.598400115966797,164.29926725,58.18325903
Foundation_AB,18.444799423217773,17.770700454711914,17.436899185180664,17.313800811767578,18.4512996673584,17.761499404907227,17.4414005279541,17.31909942626953,164.43417195,58.30634066
Foundation_AB,17.95949935913086,17.688499450683594,17.612300872802734,17.615400314331055,17.949199676513672,17.6914005279541,17.60810089111328,17.608600616455078,164.38833798,58.41767527
Foundation_AB,18.379199981689453,17.918100357055664,17.73550033569336,17.677000045776367,18.372100830078125,17.920900344848633,17.740999221801758,17.69230079650879,164.62849778,58.5085766
Foundation_AB,18.63050079345703,17.833599090576172,17.512399673461914,17.37529945373535,18.644100189208984,17.85099983215332,17.517900466918945,17.37150001525879,164.57700201,58.34119562
Foundation_AB,18.48859977722168,17.861400604248047,17.582700729370117,17.491600036621094,18.49220085144043,17.860000610351562,17.574600219726562,17.493099212646484,164.25572764,58.18191942
Foundation_AB,18.9148006439209,17.97330093383789,17.554500579833984,17.369199752807617,18.910600662231445,17.975099563598633,17.558799743652344,17.393299102783203,164.18300456,58.29066138
Foundation_AB,18.681499481201172,18.39109992980957,18.25819969177246,18.234100341796875,18.67259979248047,18.380300521850586,18.247900009155273,18.205799102783203,164.2456248,58.25250559
Foundation_AB,18.43440055847168,17.41550064086914,16.972900390625,16.7726993560791,18.442100524902344,17.419200897216797,16.96299934387207,16.75860023498535,164.69074892,58.66784104
Foundation_AB,17.767799377441406,17.523399353027344,17.449800491333008,17.444599151611328,17.77120018005371,17.529699325561523,17.44569969177246,17.459999084472656,164.6992094,58.69343059
Foundation_AB,17.441499710083008,17.15399932861328,17.05299949645996,17.064199447631836,17.434099197387695,17.147499084472656,17.04949951171875,17.064199447631836,164.20805965,58.36828948
Foundation_AB,17.287099838256836,16.97249984741211,16.8528995513916,16.852500915527344,17.279499053955078,16.971399307250977,16.85890007019043,16.86009979248047,164.44592265,58.57402104
Foundation_AB,18.280500411987305,17.487300872802734,17.164400100708008,17.04360008239746,18.296199798583984,17.490100860595703,17.160900115966797,17.034700393676758,164.30554562,58.50611648
Foundation_AB,18.815000534057617,18.42180061340332,18.277099609375,18.26219940185547,18.8164005279541,18.416500091552734,18.289100646972656,18.24530029296875,164.49013426,58.62750026
Foundation_AB,18.663000106811523,17.961700439453125,17.699399948120117,17.605300903320312,18.650999069213867,17.97450065612793,17.697099685668945,17.597700119018555,164.39330179,58.50969172
Foundation_AB,17.944900512695312,17.629199981689453,17.479799270629883,17.456199645996094,17.932100296020508,17.614999771118164,17.48259925842285,17.4596004486084,164.2113224,58.50898521
Foundation_AB,18.667999267578125,18.12470054626465,17.892099380493164,17.81089973449707,18.678300857543945,18.12929916381836,17.89259910583496,17.81909942626953,164.18530842,58.56616865
Foundation_AB,18.22410011291504,17.634599685668945,17.380199432373047,17.282800674438477,18.22599983215332,17.63089942932129,17.387100219726562,17.290800094604492,164.53073542,58.56940669
Foundation_AB,18.512699127197266,18.228500366210938,18.1018009185791,18.092899322509766,18.513099670410156,18.228900909423828,18.0939998626709,18.072999954223633,164.2696009,58.58567045
Foundation_AB,18.93600082397461,18.628599166870117,18.51740074157715,18.503299713134766,18.944299697875977,18.632600784301758,18.512500762939453,18.485200881958008,164.29174161,58.50896384
Foundation_AB,18.663000106811523,18.419200897216797,18.3341007232666,18.336200714111328,18.65519905090332,18.427900314331055,18.330299377441406,18.322200775146484,164.21678111,58.55921806
Foundation_AB,17.96269989013672,17.275400161743164,17.01490020751953,16.921100616455078,17.9552001953125,17.275699615478516,17.016000747680664,16.923200607299805,164.55263007,58.53362306
Foundation_AB,18.93160057067871,18.634899139404297,18.466100692749023,18.441699981689453,18.92009925842285,18.592899322509766,18.469600677490234,18.510299682617188,164.22870054,58.44567774
Foundation_AB,17.784000396728516,17.428800582885742,17.29960060119629,17.292499542236328,17.78860092163086,17.43000030517578,17.310400009155273,17.30190086364746,164.5456313,58.71717536
Foundation_AB,18.162799835205078,17.25279998779297,16.906400680541992,16.76759910583496,18.17020034790039,17.259000778198242,16.90719985961914,16.77359962463379,164.58126535,58.60123798
Foundation_AB,18.341800689697266,17.4375,17.07509994506836,16.936399459838867,18.355899810791016,17.432199478149414,17.077299118041992,16.94219970703125,164.36254131,58.65129484
Foundation_AB,18.352100372314453,17.850099563598633,17.66230010986328,17.616300582885742,18.362699508666992,17.85569953918457,17.665300369262695,17.62969970703125,164.19889828,58.72273615
Foundation_AB,18.110599517822266,17.2367000579834,16.904800415039062,16.773799896240234,18.11400032043457,17.238000869750977,16.905799865722656,16.77429962158203,164.28776674,58.75271773
Foundation_AB,18.24570083618164,17.500900268554688,17.15850067138672,17.027099609375,18.243499755859375,17.48889923095703,17.15570068359375,17.016599655151367,164.24871831,58.61966733
Foundation_AB,18.489299774169922,18.154199600219727,18.033000946044922,18.009000778198242,18.49250030517578,18.161500930786133,18.0447998046875,18.02239990234375,164.45344665,58.71902671
Foundation_AB,17.80109977722168,17.524799346923828,17.41629981994629,17.399700164794922,17.807300567626953,17.5226993560791,17.4153995513916,17.404600143432617,164.23479693,58.64157018
Foundation_AB,18.858400344848633,18.48539924621582,18.357099533081055,18.33300018310547,18.868999481201172,18.49690055847168,18.36840057373047,18.335100173950195,164.28560157,58.7491304
Foundation_AB,18.56679916381836,17.929800033569336,17.65839958190918,17.57270050048828,18.561599731445312,17.924299240112305,17.666000366210938,17.585899353027344,164.47514045,58.88576176
Foundation_AB,18.868000030517578,18.216899871826172,17.926000595092773,17.831100463867188,18.84980010986328,18.211299896240234,17.93160057067871,17.84589958190918,164.4479757,58.87234283
Foundation_AB,18.83289909362793,17.927099227905273,17.536699295043945,17.359100341796875,18.854400634765625,17.949199676513672,17.538299560546875,17.367599487304688,164.27542224,58.7565954
Foundation_AB,18.662399291992188,18.37310028076172,18.280099868774414,18.266300201416016,18.65220069885254,18.380800247192383,18.28179931640625,18.26689910888672,164.30000432,58.81271399
Foundation_AB,17.614299774169922,17.121599197387695,16.911500930786133,16.835399627685547,17.617300033569336,17.120100021362305,16.909000396728516,16.8346004486084,164.39670987,58.85853574
Foundation_AB,18.333799362182617,17.58769989013672,17.289100646972656,17.18429946899414,18.336299896240234,17.574399948120117,17.285200119018555,17.186800003051758,164.39880835,58.88186555
Foundation_AB,18.052600860595703,17.62619972229004,17.423900604248047,17.364299774169922,18.049699783325195,17.631500244140625,17.427900314331055,17.36370086669922,164.27517433,58.85377138
