survey,SNLS-g,SNLS-r,SNLS-i,SNLS-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
SNLS,18.518685,18.006732999999997,17.78288,17.692781,18.54520034790039,18.010900497436523,17.797100067138672,17.7096004486084,150.3869990009734,1.7337074833132597
SNLS,18.713109,17.882943,17.552139999999998,17.404875,18.73200035095215,17.864999771118164,17.58289909362793,17.4552001953125,150.53279746877982,1.7364559868514537
SNLS,18.070527,17.536895,17.308442000000003,17.225243,18.088899612426758,17.55929946899414,17.320499420166016,17.24679946899414,150.3942312464168,1.7426685755203153
SNLS,18.572210000000002,17.541745000000002,17.05304,16.826547,18.616300582885742,17.58989906311035,17.086700439453125,16.866500854492188,150.2851901026263,1.7430189734170636
SNLS,18.579228,17.765549,17.458545,17.31915,18.607799530029297,17.792299270629883,17.47599983215332,17.340700149536133,149.71076932964075,1.7432346210150071
SNLS,18.344464000000002,17.841056,17.640956,17.576005,18.34779930114746,17.85740089416504,17.66990089416504,17.587299346923828,150.49405713922155,1.7449122128557861
SNLS,18.84497,18.599216000000002,18.521944,18.515804,18.78459930419922,18.596599578857422,18.529499053955078,18.521400451660156,149.81419927595638,1.7481118052171765
SNLS,17.434863,17.148026,17.042238,17.034333,17.428600311279297,17.16029930114746,17.062000274658203,17.056499481201172,150.4696203754351,1.7493415112999746
SNLS,17.619632,17.051729,16.812686,16.710160000000002,17.634199142456055,17.067699432373047,16.83930015563965,16.74329948425293,150.55244500663844,1.7502054870010084
SNLS,18.007138,17.008245000000002,16.590103,16.394488,18.054000854492188,17.05389976501465,16.61440086364746,16.434900283813477,149.79410719282956,1.7514697871749938
SNLS,17.714481,17.130354,16.915561,16.825778,17.735300064086914,17.14940071105957,16.919099807739258,16.852100372314453,149.8081593157435,1.7593541235287657
SNLS,18.68667,17.681573999999998,17.261979999999998,17.06581,18.717500686645508,17.7185001373291,17.27910041809082,17.100900650024414,149.6983379179091,1.7600057112876355
SNLS,17.238988,16.866906,16.73511,16.710994,17.254499435424805,16.88610076904297,16.747900009155273,16.737600326538086,150.42931151035606,1.762111151932276
SNLS,18.07065,17.791385000000002,17.692846,17.678653,18.066499710083008,17.799299240112305,17.701900482177734,17.70439910888672,150.21723951687767,1.763254351246192
SNLS,18.858735999999997,18.444954,18.300495,18.258735,18.865100860595703,18.4606990814209,18.31089973449707,18.302499771118164,149.8914221478757,1.7645942500356762
SNLS,17.430997,16.81757,16.591438,16.495531,17.456600189208984,16.837900161743164,16.59980010986328,16.53030014038086,150.07835139350334,1.7710263748467447
SNLS,18.622756,18.371628,18.289835,18.282407,18.595199584960938,18.351299285888672,18.277000427246094,18.301799774169922,149.6812205645303,1.7728285570628985
SNLS,18.708335,18.297771,18.150885,18.121891,18.70789909362793,18.30769920349121,18.16360092163086,18.127300262451172,150.45322770692434,1.7745410319957848
SNLS,18.766238,18.425839,18.3522,18.356632,18.757099151611328,18.432199478149414,18.354900360107422,18.34440040588379,150.33673963080696,1.777828290769804
SNLS,17.066551999999998,16.593664999999998,16.37375,16.288009,17.072999954223633,16.612499237060547,16.400400161743164,16.32390022277832,150.4907236813338,1.7889234148229662
SNLS,17.962214000000003,17.259044,16.976961,16.853163000000002,17.985700607299805,17.300500869750977,17.011199951171875,16.893699645996094,150.57655351847762,1.7989451744672107
SNLS,17.76247,17.221384,17.044795999999998,16.98187,17.77440071105957,17.247400283813477,17.06049919128418,16.99970054626465,150.15819744118104,1.801087436136408
SNLS,18.601822,17.555932000000002,17.087436,16.877618,18.640600204467773,17.587600708007812,17.12470054626465,16.909400939941406,149.93658419070363,1.800289217662982
SNLS,17.386491,17.071607999999998,16.961651999999997,16.944398,17.381399154663086,17.082199096679688,16.975900650024414,16.96579933166504,150.59634529674412,1.8020752707319456
SNLS,17.947641,17.561557999999998,17.419353,17.378165,17.933399200439453,17.56839942932129,17.419099807739258,17.397600173950195,149.76395877686866,1.8015913437189623
SNLS,18.895965,18.470604,18.276866000000002,18.206442000000003,18.88680076599121,18.49519920349121,18.288700103759766,18.235200881958008,150.56606762706042,1.8003687941330675
SNLS,18.822448,18.467909,18.339132,18.312892,18.814699172973633,18.47719955444336,18.35379981994629,18.313400268554688,150.27210980937332,1.8048126090044128
SNLS,17.255001999999998,16.633354999999998,16.425248999999997,16.350115,17.27899932861328,16.665000915527344,16.4512996673584,16.37929916381836,150.43756374772875,1.8127303219841016
SNLS,18.59692,18.100142,17.884826,17.798273000000002,18.601699829101562,18.11549949645996,17.897199630737305,17.82200050354004,149.92109062609583,1.8201592730499525
SNLS,18.557079,17.549081,17.135336,16.955046,18.601200103759766,17.587299346923828,17.17620086669922,16.991899490356445,150.35119834456856,1.820003545741816
SNLS,18.957035,18.411016,18.203619,18.119701,18.97330093383789,18.442800521850586,18.207700729370117,18.139299392700195,149.7901983395496,1.8192225994623525
SNLS,18.781651,17.832434,17.451465,17.281994,18.81719970703125,17.872100830078125,17.4867000579834,17.354000091552734,150.37609640806085,1.8226429240270616
SNLS,18.461305,18.026086,17.871813,17.82102,18.471900939941406,18.05430030822754,17.878299713134766,17.838499069213867,149.7503984253327,1.8241945831015083
SNLS,17.895671,16.862816,16.413753,16.211913,17.947799682617188,16.909099578857422,16.449100494384766,16.254199981689453,150.21347423671742,1.8296683591594767
SNLS,17.41542,16.753383,16.511751999999998,16.409879999999998,17.42799949645996,16.777599334716797,16.716299057006836,16.43779945373535,149.6303632792618,1.8337148415262523
SNLS,18.48014,17.586018,17.223405,17.058994000000002,18.501800537109375,17.61240005493164,17.236099243164062,17.090999603271484,150.06598898993605,1.8401424055053122
SNLS,18.891689000000003,18.662485,18.592685,18.590259,18.903200149536133,18.698699951171875,18.598800659179688,18.609899520874023,149.76638977631583,1.8408831566266413
SNLS,18.285707000000002,17.69431,17.458892000000002,17.363543,18.291000366210938,17.71769905090332,17.471599578857422,17.3843994140625,150.27513473456304,1.8469888174067506
SNLS,17.540525,17.20275,17.091594,17.070221,17.542200088500977,17.218900680541992,17.100900650024414,17.08919906616211,150.16357679749038,1.8576520268763643
SNLS,18.601385,18.162285999999998,18.00092,17.942516,18.60610008239746,18.175100326538086,18.000699996948242,17.94540023803711,149.90569645964453,1.8654765365499604
SNLS,18.840313000000002,18.528639000000002,18.414016,18.388821,18.918500900268555,18.569799423217773,18.406400680541992,18.37969970703125,149.70011977242544,1.8744786204584098
SNLS,18.303604,17.478105,17.140872,16.983823,18.343299865722656,17.515399932861328,17.120899200439453,17.021699905395508,150.09279485109178,1.8816619435482995
SNLS,18.543869,18.000288,17.791035,17.705841,18.55419921875,18.037900924682617,17.805599212646484,17.72319984436035,149.72492777275926,1.8844181991535771
SNLS,17.199177,16.690099,16.503705,16.434283999999998,17.207199096679688,16.706100463867188,16.510000228881836,16.455299377441406,150.08009872754735,1.886815496090225
SNLS,17.520776,16.93057,16.68696,16.579554,17.546199798583984,16.97369956970215,16.69569969177246,16.594999313354492,149.79251897410057,1.8870684535775943
SNLS,17.700528,17.452932,17.374085,17.370722,17.707399368286133,17.480499267578125,17.37179946899414,17.360700607299805,149.89607346749415,1.8867285874759292
SNLS,18.582527,18.18369,18.025093,17.973597,18.58049964904785,18.19890022277832,18.024900436401367,17.986799240112305,149.63223101535772,1.886230773679924
SNLS,18.608076999999998,17.933562,17.65273,17.535567,18.62779998779297,17.963499069213867,17.69409942626953,17.55229949951172,150.4518457557503,1.8890221109166965
SNLS,18.352339,17.863092,17.652992,17.570021,18.369199752807617,17.88949966430664,17.6564998626709,17.58799934387207,149.6656934069662,1.8930291815057076
SNLS,18.46479,18.057311,17.888529000000002,17.835944,18.460599899291992,18.07509994506836,17.89739990234375,17.8656005859375,150.25026629724366,1.8938112168962407
SNLS,18.844911,18.736238,18.74096,18.788505999999998,18.823699951171875,18.745800018310547,18.752099990844727,18.796899795532227,150.17684404904222,1.8941720051887008
SNLS,18.147414,17.768760999999998,17.643464,17.610073,18.149599075317383,17.781400680541992,17.65290069580078,17.63719940185547,150.37129767015455,1.898007623946928
SNLS,17.670970999999998,17.05174,16.827462,16.741798,17.6924991607666,17.105199813842773,16.84980010986328,16.770000457763672,150.601349362145,1.9006448348500837
SNLS,18.60758,18.003578,17.77381,17.678068,18.62779998779297,18.03179931640625,17.79010009765625,17.70039939880371,150.56515184747283,1.9042090702373589
SNLS,18.026605,17.143187,16.816943,16.673264,18.06760025024414,17.165300369262695,16.838199615478516,16.695999145507812,149.78692463407296,1.907885198599562
SNLS,18.761826,18.54908,18.487911999999998,18.487284,18.74570083618164,18.550800323486328,18.481800079345703,18.50830078125,150.03783137633508,1.9081386871943653
SNLS,18.874352,18.611759,18.531862,18.525835,18.898399353027344,18.64069938659668,18.521699905395508,18.54439926147461,149.69037398615552,1.9096569344234495
SNLS,18.270148000000002,17.750951,17.555892,17.485346,18.277700424194336,17.76420021057129,17.562999725341797,17.51420021057129,150.1744387163747,1.910845294818251
SNLS,17.029863,16.615984,16.468419,16.434769,17.034799575805664,16.637399673461914,16.48590087890625,16.45669937133789,150.4694893144071,1.9153713807677295
SNLS,18.029239999999998,17.694697,17.568246,17.53827,18.0093994140625,17.702999114990234,17.59309959411621,17.577299118041992,150.54971320576774,1.9142353075881933
SNLS,17.865057999999998,17.505332,17.373658,17.341517,17.862300872802734,17.521799087524414,17.38759994506836,17.362199783325195,150.26380943413972,1.9166946930072666
SNLS,18.012682,17.610519,17.477325,17.443379,18.016000747680664,17.622299194335938,17.472700119018555,17.44260025024414,149.9202126792988,1.9164745188896057
SNLS,17.87731,17.235934,17.005955,16.908998,17.902599334716797,17.26140022277832,17.013099670410156,16.923500061035156,149.82648856164528,1.9169900459220668
SNLS,18.866263,18.604896,18.512742000000003,18.49381,18.865400314331055,18.610000610351562,18.499000549316406,18.47920036315918,149.895087443005,1.917755043054978
SNLS,18.209107999999997,17.710631,17.476975,17.383285,18.227100372314453,17.741199493408203,17.494400024414062,17.424699783325195,150.4920861134385,1.920668725354386
SNLS,18.163584,17.757557000000002,17.640082,17.616663,18.16990089416504,17.77910041809082,17.662599563598633,17.640100479125977,150.02836485736958,1.9185888259151884
SNLS,16.900607,16.692923,16.656538,16.676855,16.890399932861328,16.699399948120117,16.655099868774414,16.67620086669922,149.8454573576287,1.9228291930598116
SNLS,18.373288,17.351294,16.897726000000002,16.690839,18.407699584960938,17.38640022277832,16.93790054321289,16.730499267578125,150.08664468820155,1.9228165345225439
SNLS,18.699927,18.398184,18.289562,18.268051,18.705699920654297,18.407499313354492,18.305299758911133,18.25429916381836,149.86391121816874,1.9332007457976557
SNLS,17.313392999999998,16.84179,16.683734,16.627799,17.334800720214844,16.859399795532227,16.696699142456055,16.633899688720703,149.80502483047607,1.9373062133451147
SNLS,18.332102,17.685875,17.432707,17.319934,18.350799560546875,17.707399368286133,17.482500076293945,17.348499298095703,149.79039422394897,1.9374446815915718
SNLS,18.841531,18.433235,18.289291,18.247495999999998,18.867399215698242,18.418899536132812,18.298999786376953,18.25040054321289,149.72519471032197,1.9370521000011998
SNLS,18.912703,18.660815,18.583725,18.575245000000002,18.909400939941406,18.687299728393555,18.578699111938477,18.588699340820312,150.07327324468264,1.9399692704144373
SNLS,17.835672,17.148107,16.881035999999998,16.764733,17.861499786376953,17.167999267578125,16.918100357055664,16.784400939941406,149.74488421282388,1.942417464291134
SNLS,17.951736999999998,17.365085,17.152991,17.063364,17.956499099731445,17.385000228881836,17.168500900268555,17.093599319458008,150.02250216879676,1.9426037364024054
SNLS,18.782932000000002,18.222107,17.984758,17.882804,18.769100189208984,18.238100051879883,18.003999710083008,17.863000869750977,150.5693938876798,1.9411513445929214
SNLS,18.589843,17.945132,17.68508,17.573543,18.60569953918457,17.962900161743164,17.70840072631836,17.57469940185547,150.35756382507046,1.9421320146251926
SNLS,17.507072,16.703514000000002,16.331534,16.156487,17.538299560546875,16.731000900268555,16.358699798583984,16.197200775146484,150.2497660284881,1.946870068432081
SNLS,18.051239000000002,17.737654,17.643832,17.625052,18.031700134277344,17.735599517822266,17.655500411987305,17.631099700927734,149.66518220775072,1.967927032979721
SNLS,18.659717,17.754002,17.352598,17.176016,18.676300048828125,17.782400131225586,17.373300552368164,17.216299057006836,150.15112479639131,1.970586402678415
SNLS,18.256308999999998,17.787224,17.570216000000002,17.503546,18.29330062866211,17.840099334716797,17.59980010986328,17.520000457763672,150.4923517453045,1.9710689236327923
SNLS,18.899099,18.523899,18.389878,18.355923999999998,18.86389923095703,18.525800704956055,18.38450050354004,18.377500534057617,150.3979215644199,1.977389097953238
SNLS,18.651711,18.290198,18.144493,18.101017000000002,18.649499893188477,18.302200317382812,18.15410041809082,18.147300720214844,150.5423775513895,1.9773492640646775
SNLS,17.638983,17.062907,16.856001000000003,16.771136,17.661699295043945,17.087799072265625,16.86989974975586,16.790800094604492,149.98305499016382,1.9803490905441865
SNLS,18.514605,18.232872,18.152801999999998,18.155737,18.49720001220703,18.245800018310547,18.143999099731445,18.169599533081055,150.18345009058692,1.9782167139603166
SNLS,18.356831,17.844886,17.639201,17.552929000000002,18.36590003967285,17.86520004272461,17.65999984741211,17.581300735473633,149.7677193920939,1.980045007280265
SNLS,17.378053,16.731492000000003,16.45446,16.325598,17.393600463867188,16.755300521850586,16.47949981689453,16.366500854492188,150.08398595379202,1.9896576932332863
SNLS,18.791404999999997,18.482941,18.381697,18.352344,18.804100036621094,18.516000747680664,18.41469955444336,18.385499954223633,149.9201701781902,1.9861261795421532
SNLS,18.458888,18.090120000000002,17.975044,17.939507,18.476299285888672,18.111099243164062,17.99139976501465,17.952199935913086,149.637731988592,1.9873074166979672
SNLS,18.412147,17.396715,16.935594000000002,16.72069,18.473100662231445,17.44339942932129,16.964500427246094,16.759199142456055,150.5430673989467,1.9892675076613724
SNLS,18.690887,17.729575,17.33236,17.160518,18.7362003326416,17.77359962463379,17.36709976196289,17.205299377441406,150.3188163998981,1.9900335542930245
SNLS,18.212964000000003,17.218866000000002,16.794255,16.608207,18.263500213623047,17.256200790405273,16.822500228881836,16.64259910583496,150.15309751784542,1.9940735214661145
SNLS,17.093902,16.711596,16.584868,16.558263,17.10740089416504,16.729900360107422,16.598800659179688,16.56730079650879,150.43606538504656,1.9975470767325485
SNLS,18.142277,17.8237,17.712086,17.694392,18.145200729370117,17.847200393676758,17.716999053955078,17.71579933166504,150.47633612592907,1.9979390620746673
SNLS,18.431252,18.209726,18.224902,18.306179999999998,18.313199996948242,18.148399353027344,18.418800354003906,18.31570053100586,149.851945694822,1.998417529963754
SNLS,18.325808,17.644081,17.372702,17.25447,18.352100372314453,17.674999237060547,17.391599655151367,17.293899536132812,150.20606839413492,2.000634567515658
SNLS,18.513644,17.670939999999998,17.369025,17.238353,18.526100158691406,17.702699661254883,17.390100479125977,17.263200759887695,150.1455980508475,2.001316183873499
SNLS,17.391151,16.982867000000002,16.814179,16.752413,17.38520050048828,16.993799209594727,16.822399139404297,16.771400451660156,150.58042385302358,2.0037138197192585
SNLS,17.752948999999997,17.479829000000002,17.390728,17.380456,17.753599166870117,17.491600036621094,17.394100189208984,17.382999420166016,150.0056043572063,2.0063841833580844
SNLS,18.102792,17.569613,17.376058999999998,17.309424,18.093299865722656,17.584800720214844,17.397600173950195,17.337200164794922,150.35107255751478,2.010309764814408
SNLS,18.447625,17.648254,17.344084,17.20778,18.488300323486328,17.682100296020508,17.374000549316406,17.236600875854492,149.93613166990394,2.0125566794149803
SNLS,18.355829,17.326612,16.882428,16.677309,18.403499603271484,17.35919952392578,16.917400360107422,16.721399307250977,149.80382289284333,2.0160526401110594
SNLS,18.941178,18.490182,18.311756,18.243944,18.964000701904297,18.516300201416016,18.313899993896484,18.296899795532227,150.51742997686014,2.016702825181035
SNLS,17.608842000000003,17.315366,17.231381,17.221334,17.609500885009766,17.333099365234375,17.24180030822754,17.24020004272461,150.04716934746867,2.018481113101071
SNLS,18.401743,17.444106,17.060488,16.894335,18.457000732421875,17.4773006439209,17.09510040283203,16.91860008239746,149.99368146249705,2.0220011248943153
SNLS,18.519492,18.050538,17.859447,17.782922,18.533599853515625,18.063100814819336,17.877899169921875,17.804500579833984,149.84541028137676,2.024635524518644
SNLS,18.705988,18.666267,18.65566,18.490904,18.820100784301758,18.818700790405273,19.2947998046875,18.8656005859375,149.7445084293728,2.027511374020144
SNLS,17.723952,17.022415,16.765798999999998,16.659104,17.755399703979492,17.056400299072266,16.78380012512207,16.684499740600586,150.44098610148515,2.0304270951302157
SNLS,17.202869,16.860607,16.741401,16.712916,17.211200714111328,16.878599166870117,16.745500564575195,16.724199295043945,150.23802367977748,2.0309080063397573
SNLS,18.790559,18.573027,18.51384,18.518414,18.785200119018555,18.585899353027344,18.5403995513916,18.48979949951172,150.08316462657174,2.0294409794281445
SNLS,18.285228,17.823547,17.65002,17.593349,18.292699813842773,17.840700149536133,17.665000915527344,17.60070037841797,150.4547713102742,2.0307353145110847
SNLS,18.542468,17.504777999999998,17.047483,16.843779,18.603500366210938,17.55470085144043,17.08639907836914,16.884199142456055,150.35647469160756,2.0394058750618287
SNLS,18.11093,17.608247,17.450561999999998,17.399263,18.11989974975586,17.632099151611328,17.467300415039062,17.417600631713867,150.10324085783262,2.041956519230023
SNLS,17.809542999999998,17.269484,17.066330999999998,16.988460999999997,17.818599700927734,17.292299270629883,17.08609962463379,17.023700714111328,150.0387213367162,2.042497356692298
SNLS,17.865401000000002,17.444043,17.295486999999998,17.246845,17.86039924621582,17.461299896240234,17.30590057373047,17.2632999420166,149.7569094440045,2.043128671047772
SNLS,18.090529,17.340475,17.059416,16.943312,18.113399505615234,17.369300842285156,17.07819938659668,16.961599349975586,150.2847391959277,2.0420270998850576
SNLS,18.627639000000002,17.855201,17.555516,17.41807,18.61720085144043,17.894500732421875,17.58639907836914,17.449100494384766,150.04813159100664,2.0424335267939897
SNLS,18.132184,17.277286,16.936953,16.791163,18.171499252319336,17.315799713134766,16.961200714111328,16.819900512695312,150.39871283117725,2.0460262693618074
SNLS,17.924946,17.080227999999998,16.686414000000003,16.493019,17.940200805664062,17.113399505615234,16.709699630737305,16.53339958190918,149.66012217066702,2.052213601747958
SNLS,17.574068,16.594181,16.104988,15.874089999999999,17.6023006439209,16.629899978637695,16.143800735473633,15.916600227355957,149.7353553195034,2.0566414122391365
SNLS,17.565067000000003,17.075314000000002,16.911707,16.856648999999997,17.576900482177734,17.09950065612793,16.93280029296875,16.878299713134766,150.1594832586378,2.0548752290302352
SNLS,18.947127,18.510498000000002,18.341119,18.286889000000002,18.972000122070312,18.524599075317383,18.356599807739258,18.31450080871582,150.42047921471928,2.054099505849954
SNLS,17.868451,16.952002,16.590263,16.433115,17.8976993560791,16.982999801635742,16.622699737548828,16.463600158691406,150.07639183790698,2.0747854576115645
SNLS,18.85363,18.278802,18.061277,17.974446,18.83970069885254,18.294200897216797,18.07659912109375,17.98430061340332,150.46526586603514,2.072220096659892
SNLS,18.516579,17.85964,17.614829999999998,17.519938,18.534799575805664,17.882299423217773,17.612499237060547,17.55579948425293,150.30635898824258,2.0765343361211137
SNLS,17.764523,17.132351,16.867935,16.742615,17.775299072265625,17.15679931640625,16.877500534057617,16.77720069885254,149.63429286520253,2.0871384079470086
SNLS,18.156031,17.651216,17.464796,17.400759,18.150400161743164,17.675199508666992,17.48110008239746,17.416400909423828,150.36553537600142,2.0922056794036594
SNLS,18.27083,17.718621,17.50647,17.421723999999998,18.279300689697266,17.73150062561035,17.52359962463379,17.440500259399414,150.11316140665244,2.094535893365347
SNLS,18.33509,17.887435,17.705052,17.638824,18.334199905395508,17.905500411987305,17.72909927368164,17.649700164794922,150.4589186882913,2.0963077329560056
SNLS,18.689321,18.229256,18.036775,17.967451,18.7052001953125,18.250099182128906,18.052400588989258,17.976900100708008,150.08754179371542,2.0971626694169365
SNLS,18.631649,18.228079,18.088073,18.051979,18.654499053955078,18.261600494384766,18.105600357055664,18.05139923095703,150.17502094122796,2.0984575751897534
SNLS,17.22456,16.773107,16.623729,16.579279999999997,17.241199493408203,16.792699813842773,16.63640022277832,16.58769989013672,150.5758317119086,2.1043232140997934
SNLS,18.392996,17.651532999999997,17.367838,17.243573,18.41860008239746,17.677600860595703,17.39069938659668,17.27910041809082,150.05766796247474,2.1039899693416637
SNLS,17.981404,17.504911,17.334770000000002,17.282322,18.007600784301758,17.5221004486084,17.3533992767334,17.274799346923828,150.38437900232472,2.105703670278
SNLS,18.38607,17.856468,17.672386,17.594759,18.39590072631836,17.872699737548828,17.68429946899414,17.61590003967285,149.69106277029402,2.1093113610196648
SNLS,18.679276,18.309131,18.183145,18.14979,18.665800094604492,18.309600830078125,18.209299087524414,18.154499053955078,150.06216826177922,2.113577898505459
SNLS,18.686523,18.301566,18.172072,18.13876,18.68779945373535,18.319499969482422,18.18779945373535,18.14859962463379,150.0002094085761,2.113500273432133
SNLS,18.486857999999998,18.090516,17.916974,17.856582999999997,18.5039005279541,18.10650062561035,17.933000564575195,17.87150001525879,150.42315010310207,2.113637332815536
SNLS,17.324379,16.932217,16.798651,16.745027,17.322900772094727,16.951200485229492,16.80470085144043,16.768299102783203,149.62289433636974,2.118252460536376
SNLS,17.578232999999997,16.839212,16.544557,16.417271,17.61009979248047,16.876800537109375,16.563199996948242,16.432199478149414,150.18394449220256,2.1226346205847184
SNLS,18.581119,18.115130999999998,17.954579000000003,17.891668,18.57029914855957,18.11240005493164,17.96310043334961,17.913000106811523,149.66454467345568,2.1220173412877257
SNLS,18.70024,18.316083,18.195287,18.167092,18.72130012512207,18.34760093688965,18.201799392700195,18.198299407958984,150.14440248079165,2.1234657483517383
SNLS,18.773207,17.739843,17.300948,17.095281,18.81450080871582,17.772199630737305,17.33169937133789,17.12579917907715,149.6986431169145,2.125467835348023
SNLS,17.10931,16.876399,16.803828,16.795881,17.114999771118164,16.890899658203125,16.811100006103516,16.79800033569336,149.87495570816077,2.126961664151873
SNLS,18.15205,17.822766,17.724742000000003,17.70889,18.154800415039062,17.852699279785156,17.732200622558594,17.737199783325195,150.14920881819785,2.1261900475150517
SNLS,18.213109,17.222883,16.736559,16.516033,18.2721004486084,17.266300201416016,16.78860092163086,16.559999465942383,150.47844097135905,2.1299272805209135
SNLS,17.711315,17.412385,17.306995,17.290371,17.714799880981445,17.430400848388672,17.31999969482422,17.291500091552734,150.410658935783,2.1312025540351596
SNLS,17.677167,17.405433,17.310522,17.297749,17.684099197387695,17.425899505615234,17.322399139404297,17.29840087890625,150.41803047000093,2.1347655986305143
SNLS,17.326964999999998,16.932357,16.81179,16.770939000000002,17.29560089111328,16.9414005279541,16.819400787353516,16.802200317382812,149.62514089638938,2.135144199708178
SNLS,17.671187,16.806686,16.493021,16.353244,17.69930076599121,16.844600677490234,16.511699676513672,16.390399932861328,149.90729155141116,2.1404866732888213
SNLS,18.400079,17.748852,17.486267,17.368644,18.41010093688965,17.770200729370117,17.512500762939453,17.40329933166504,150.56547192710042,2.14448890751125
SNLS,18.177772,17.905410999999997,17.811159,17.785854,18.18939971923828,17.91900062561035,17.819499969482422,17.790599822998047,149.71819220856088,2.1460536634057306
SNLS,18.197889,17.756997,17.591417,17.525512,18.176300048828125,17.759899139404297,17.598600387573242,17.55739974975586,149.69158473211579,2.1480554073126257
SNLS,18.478285999999997,17.468470999999997,17.045988,16.857428,18.490100860595703,17.502399444580078,17.085399627685547,16.8927001953125,149.83459309781026,2.1555410947851397
SNLS,18.491628,18.060463000000002,17.885069,17.822582999999998,18.477800369262695,18.05030059814453,17.89889907836914,17.84589958190918,149.89584779768427,2.1552638240595403
SNLS,17.845554,17.130145000000002,16.865029,16.74747,17.824100494384766,17.146699905395508,16.885900497436523,16.77899932861328,149.8885235479242,2.1585445828791374
SNLS,18.000278,17.015233,16.620957999999998,16.450186,18.04450035095215,17.055400848388672,16.648700714111328,16.485000610351562,150.1840351161675,2.1633880399989764
SNLS,17.463653,16.96332,16.784053,16.716313,17.476699829101562,16.989599227905273,16.801599502563477,16.747400283813477,149.82250433221122,2.1635657489629043
SNLS,17.641598000000002,17.147569,16.968188,16.902699,17.653400421142578,17.15850067138672,16.975400924682617,16.91320037841797,150.51499966411717,2.167810777781742
SNLS,17.508589999999998,16.814355,16.564671,16.464647,17.53420066833496,16.848400115966797,16.58650016784668,16.49020004272461,150.1098658190459,2.169846940166395
SNLS,17.242903,17.13914,17.155483,17.196998999999998,17.231700897216797,17.14859962463379,17.14900016784668,17.209400177001953,150.03064905246285,2.1725729220808585
SNLS,17.597474,17.193012,17.052426999999998,17.009166,17.601600646972656,17.208099365234375,17.05459976196289,17.029499053955078,150.5437233404969,2.16999311723644
SNLS,18.531919,18.042726000000002,17.864876000000002,17.796275,18.55660057067871,18.089500427246094,17.880399703979492,17.829700469970703,149.9052224269552,2.170693807942955
SNLS,17.331418,16.863954,16.698539,16.641491000000002,17.33370018005371,16.88759994506836,16.708900451660156,16.660999298095703,150.55728441287388,2.1748469648922737
SNLS,17.80615,17.453053,17.33394,17.30176,17.803499221801758,17.477399826049805,17.35059928894043,17.325199127197266,150.03569654781754,2.1735970476673705
SNLS,18.543413,18.191175,18.07699,18.051188,18.55900001525879,18.213699340820312,18.078699111938477,18.06100082397461,150.44170429833463,2.1764374023234336
SNLS,17.666264,17.221003,17.083076000000002,17.041529999999998,17.733400344848633,17.271299362182617,17.098899841308594,17.06839942932129,149.90573484202127,2.178390931465856
SNLS,17.496901,17.057216,16.899186,16.843396,17.50309944152832,17.06290054321289,16.91469955444336,16.883100509643555,149.92887490095353,2.1784683587096048
SNLS,17.690618,17.466389000000003,17.398355,17.397423,17.691600799560547,17.471599578857422,17.404600143432617,17.407499313354492,149.9818618480094,2.1806941917635587
SNLS,18.222507,17.675027,17.449294000000002,17.3543,18.253400802612305,17.703399658203125,17.469100952148438,17.38789939880371,150.11517935324784,2.1828278438847972
SNLS,17.20195,16.865745,16.755562,16.730438,17.216800689697266,16.885900497436523,16.7677001953125,16.752599716186523,149.8105582424893,2.1850297691614986
SNLS,17.664991,17.422181,17.352304999999998,17.345581,17.659400939941406,17.43199920654297,17.346599578857422,17.358699798583984,149.70025355768527,2.1853485472725738
SNLS,17.397465,16.773607000000002,16.515604,16.40397,17.42169952392578,16.79520034790039,16.54360008239746,16.43670082092285,150.43431864233077,2.190469239109533
SNLS,17.512757,17.019501,16.8472,16.792528,17.522300720214844,17.051300048828125,16.866600036621094,16.814199447631836,150.3076691341336,2.1938811721815945
SNLS,17.549469000000002,17.050962,16.895431,16.84036,17.568199157714844,17.069400787353516,16.909799575805664,16.872600555419922,150.0161433125412,2.1993948605653095
SNLS,18.365056,17.788104,17.573739,17.490305,18.38089942932129,17.81719970703125,17.584699630737305,17.50830078125,150.4965723869417,2.1987106914551315
SNLS,17.375339,16.728995,16.508497,16.415517,17.393199920654297,16.752599716186523,16.525999069213867,16.44339942932129,150.54340965010206,2.2017322964485464
SNLS,18.984091,18.667242,18.572525,18.564854,18.972299575805664,18.6742000579834,18.595399856567383,18.576400756835938,150.09908761742713,2.200402820011965
SNLS,17.715304,17.370608999999998,17.260493,17.238585999999998,17.723400115966797,17.393699645996094,17.269100189208984,17.244699478149414,149.91923452899073,2.203730906857895
SNLS,18.477406,17.50133,17.069315,16.873985,18.497499465942383,17.53420066833496,17.11199951171875,16.910600662231445,150.39064005375968,2.203119882097387
SNLS,17.416741000000002,16.773426999999998,16.544199,16.449305,17.44070053100586,16.808500289916992,16.566099166870117,16.481199264526367,149.8019075162384,2.2060551530865844
SNLS,18.230335,17.757626000000002,17.567114,17.493894,18.235200881958008,17.76490020751953,17.591999053955078,17.50510025024414,150.44897718460845,2.2117647485075063
SNLS,17.481225,17.168056,17.065166,17.041674,17.468900680541992,17.171100616455078,17.066699981689453,17.051700592041016,150.5176192096134,2.2140106063553247
