survey,CFA3K-B,CFA3K-V,CFA3K-r,CFA3K-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
CFA3K,18.4788,17.4205,16.9873,16.657600000000002,17.858699798583984,16.952999114990234,16.61479949951172,16.461999893188477,167.33394321107008,28.5894544531936
CFA3K,16.7838,16.4035,16.334300000000002,16.2666,16.518299102783203,16.317399978637695,16.257400512695312,16.277299880981445,167.32571164906844,28.696849974146087
CFA3K,17.5268,16.4085,15.9223,15.5096,16.86280059814453,15.888799667358398,15.486100196838379,15.31089973449707,167.30828078293047,28.562695154668226
CFA3K,17.975800000000003,17.5055,17.3933,17.2966,17.64430046081543,17.382600784301758,17.270000457763672,17.250999450683594,167.29510020403987,28.626842822943622
CFA3K,15.913799999999998,15.3235,15.181299999999998,15.0566,15.485400199890137,15.133600234985352,15.025799751281738,15.022500038146973,167.29179141985188,28.57335357712392
CFA3K,18.1878,17.5965,17.4313,17.3066,17.743600845336914,17.389799118041992,17.244199752807617,17.21660041809082,167.29173795012687,28.552971061201987
CFA3K,16.1662,15.5757,15.3975,15.2457,15.78950023651123,15.39330005645752,15.246399879455566,15.206500053405762,159.8982320242452,5.107162097537831
CFA3K,15.3298,14.3102,13.8735,13.5477,14.735400199890137,13.882399559020996,13.553400039672852,13.442299842834473,159.8909212849647,5.19610500890632
CFA3K,16.1529,15.5998,15.4211,15.2763,15.8100004196167,15.429300308227539,15.288800239562988,15.2677001953125,159.8843539508323,5.218088886070792
CFA3K,16.3978,15.7043,15.4826,15.3033,15.95199966430664,15.480799674987793,15.293899536132812,15.25529956817627,159.85735165590413,5.172130341791329
CFA3K,14.5218,13.9093,13.7256,13.5843,14.136300086975098,13.742899894714355,13.59850025177002,13.565899848937988,159.85329319831152,5.165861517009333
CFA3K,14.0124,13.4228,13.2631,13.1328,13.617300033569336,-999.0,-999.0,13.107399940490723,159.84261263059278,5.113660873087934
CFA3K,15.0339,14.3878,14.2026,14.0523,14.600899696350098,14.17300033569336,14.029399871826172,14.012900352478027,159.83193774262656,5.096739056503588
CFA3K,15.0129,14.2088,13.9446,13.7098,14.503600120544434,13.928899765014648,13.696599960327148,13.623499870300293,159.7772584646092,5.151301875201855
CFA3K,17.3489,16.8603,16.716199999999997,16.5765,17.027799606323242,16.696300506591797,16.592199325561523,16.58650016784668,183.66131293389745,12.246023054704933
CFA3K,17.8429,17.3523,17.1767,17.0295,17.52560043334961,17.163999557495117,17.02280044555664,16.962200164794922,183.65990383993784,12.185376243562175
CFA3K,17.897399999999998,17.1973,16.984199999999998,16.7795,17.44860076904297,16.951799392700195,16.770299911499023,16.697200775146484,183.646237138149,12.16991983117929
CFA3K,18.2454,17.1258,16.588700000000003,16.0985,17.63990020751953,16.600299835205078,16.131900787353516,15.91819953918457,183.6446493352288,12.262499140986035
CFA3K,18.4698,17.5003,17.0682,16.73,17.961299896240234,17.088600158691406,16.774499893188477,16.64299964904785,183.6312132711731,12.321042895126201
CFA3K,15.1008,14.4898,14.3267,14.1795,14.698599815368652,14.305500030517578,14.173700332641602,14.152299880981445,183.62439866883966,12.201677626410767
CFA3K,18.3519,17.8713,17.7127,17.573,18.037799835205078,17.728300094604492,17.603099822998047,17.586999893188477,183.61429521571003,12.259201946772976
CFA3K,15.9984,15.4353,15.2872,15.153,15.602899551391602,15.255900382995605,15.138500213623047,15.107000350952148,183.6052927036163,12.145808256384695
CFA3K,16.714299999999998,15.8363,15.4852,15.2015,16.191200256347656,15.480299949645996,15.227499961853027,15.122900009155273,183.57859798262314,12.240995052984148
CFA3K,17.8069,17.0988,16.8597,16.669,17.33530044555664,16.864700317382812,16.690799713134766,16.62619972229004,183.57258520635966,12.165242027526554
CFA3K,16.1404,15.6975,15.5952,15.5238,15.830300331115723,15.579999923706055,15.514900207519531,15.539299964904785,159.30329882845672,65.01185342487962
CFA3K,15.4876,15.0086,14.8859,14.7663,15.194199562072754,14.911999702453613,14.776700019836426,14.758700370788574,171.07967803722462,-12.274762762210072
CFA3K,15.4339,14.8659,14.7115,14.5776,15.106200218200684,14.72599983215332,14.606200218200684,14.573599815368652,171.07840658180456,-12.377388787410402
CFA3K,15.2863,14.7279,14.5722,14.4433,14.928099632263184,14.573699951171875,14.453200340270996,14.436800003051758,171.01073970903474,-12.284233542494414
CFA3K,15.1506,14.4606,14.2556,14.1033,14.678600311279297,14.238699913024902,14.083999633789062,14.053199768066406,170.956514706754,-12.373324579544999
CFA3K,14.5169,13.6312,13.3292,13.0706,13.992199897766113,-999.0,-999.0,13.01609992980957,170.94366183873709,-12.217908067234323
CFA3K,15.5949,14.9589,14.7805,14.636,15.15820026397705,14.764900207519531,14.615699768066406,14.589400291442871,170.93934234975157,-12.347623138506096
CFA3K,16.255599999999998,15.5926,15.4149,15.2633,15.77910041809082,15.391300201416016,15.243000030517578,15.216300010681152,170.9214497476137,-12.346764421866972
CFA3K,15.7446,14.4555,13.8708,13.2727,15.04889965057373,13.89900016784668,14.281599998474121,13.072400093078613,128.45962014213796,41.4979367332721
CFA3K,15.9801,15.4301,15.2864,15.1697,15.634200096130371,15.295599937438965,15.181699752807617,15.1697998046875,128.45765981045588,41.47692346758119
CFA3K,17.0195,16.2955,16.0888,15.9176,16.556900024414062,16.086299896240234,15.932100296020508,15.888799667358398,128.43170234663302,41.47110594784207
CFA3K,14.3582,13.5431,13.2584,13.0318,13.871199607849121,-999.0,-999.0,12.986499786376953,128.41998394853687,41.53054419174592
CFA3K,16.1611,15.401,15.1398,14.9362,15.710000038146973,15.15939998626709,14.973099708557129,14.906700134277344,128.4104412255294,41.59185175286334
CFA3K,14.4061,13.9535,13.8513,13.7651,14.1358003616333,13.869000434875488,13.80459976196289,13.813599586486816,128.40315649531226,41.60631580105315
CFA3K,17.059600000000003,16.289,16.036800000000003,15.8272,16.585399627685547,16.036500930786133,15.841899871826172,15.76930046081543,128.40005264073605,41.50726846335438
CFA3K,15.2937,14.7071,14.5444,14.4148,14.905599594116211,14.540399551391602,14.412699699401855,14.386300086975098,128.39872043877642,41.47167733262311
CFA3K,14.271,13.657,13.4778,13.3366,13.906200408935547,13.498499870300293,13.372699737548828,13.348099708557129,128.3909338721267,41.58409261685038
CFA3K,17.284599999999998,16.7186,16.570899999999998,16.437299999999997,16.883800506591797,16.534900665283203,16.4242000579834,16.412599563598633,128.35893455932353,41.449184673987155
CFA3K,15.3901,14.8041,14.6399,14.5027,15.007100105285645,14.628299713134766,14.517499923706055,14.486700057983398,128.34503311345725,41.51019342825941
CFA3K,15.8975,15.0495,14.7453,14.4866,15.377900123596191,14.721699714660645,14.491999626159668,14.389300346374512,128.2980431852539,41.49927901671852
CFA3K,16.6655,16.0305,15.8283,15.6666,16.250999450683594,15.832300186157227,15.685700416564941,15.649999618530273,128.26837357114775,41.55740051992973
CFA3K,13.7331,13.279,13.1883,13.1312,13.411100387573242,-999.0,-999.0,13.163299560546875,128.26629591819503,41.52052865394744
CFA3K,16.176,15.3925,15.1178,14.8867,15.701600074768066,15.119999885559082,14.906299591064453,14.829000473022461,128.26543822758606,41.545123126448544
CFA3K,17.5885,16.957,16.8316,16.6657,17.19529914855957,16.83650016784668,16.701000213623047,16.671199798583984,128.25815812415044,41.57200997958578
CFA3K,18.7289,17.7761,17.320999999999998,16.9494,18.20549964904785,17.3528995513916,16.988100051879883,16.822399139404297,174.68835033227262,20.55089012747636
CFA3K,18.7879,17.8871,17.55,17.3354,18.251800537109375,17.54199981689453,17.29450035095215,17.19969940185547,174.66852585620677,20.45595143610557
CFA3K,16.128899999999998,15.5011,15.363,15.2344,15.726799964904785,15.354700088500977,15.23799991607666,15.238200187683105,174.64635981904985,20.5555481920473
CFA3K,17.6659,16.6961,16.324,15.9944,17.097999572753906,16.319400787353516,16.021699905395508,15.897600173950195,174.6386098466528,20.47095757771986
CFA3K,18.5839,18.1061,18.065,17.9464,18.305200576782227,18.044099807739258,17.98150062561035,17.97949981689453,174.61090183449315,20.60094637249853
CFA3K,18.5879,17.5631,17.183999999999997,16.8554,17.990100860595703,17.16950035095215,16.837099075317383,16.715900421142578,174.5907112385047,20.448849089710368
CFA3K,16.4129,15.8201,15.67,15.5274,16.060300827026367,15.67710018157959,15.552300453186035,15.531700134277344,174.57369274560392,20.599932666551176
CFA3K,16.6389,15.7441,15.43,15.1794,16.13450050354004,15.468899726867676,15.218600273132324,15.140299797058105,174.56194901848332,20.615932332858474
CFA3K,16.4391,15.7076,15.476,15.2746,15.964500427246094,15.466500282287598,15.285599708557129,15.22659969329834,226.16676617470802,35.937777286617106
CFA3K,14.4414,13.9236,13.7803,13.6439,14.111100196838379,13.777799606323242,13.664899826049805,13.636199951171875,226.1616045821389,35.9983714873591
CFA3K,16.9467,16.1266,15.8627,15.6256,16.454099655151367,15.875800132751465,15.656200408935547,15.570899963378906,226.11434423319716,36.0318260814933
CFA3K,15.7194,14.9626,14.6997,14.4412,15.239100456237793,14.695500373840332,14.452300071716309,14.370499610900879,226.10940622535273,35.969900077894415
CFA3K,15.6418,14.9913,14.803,14.6233,15.20479965209961,14.779600143432617,14.615099906921387,14.56879997253418,226.0819368346167,35.94215016806548
CFA3K,16.1985,15.476,15.2754,15.1186,15.705400466918945,15.251500129699707,15.107399940490723,15.07859992980957,226.080288679259,35.950232777190685
CFA3K,16.1891,15.6903,15.565,15.4516,15.829700469970703,15.538299560546875,15.442000389099121,15.435999870300293,226.06116610866655,35.949934795788764
CFA3K,15.5244,14.8966,14.7033,14.5286,15.150099754333496,14.725700378417969,14.57509994506836,14.557499885559082,226.04976696915182,36.05444183462272
CFA3K,16.727500000000003,16.1321,15.954,15.7838,16.379600524902344,15.962599754333496,15.798199653625488,15.749699592590332,280.0662479653091,39.96552837285843
CFA3K,16.5325,15.8721,15.6755,15.4979,16.14539909362793,15.697999954223633,15.53320026397705,15.489500045776367,280.04139763391385,40.016247511247116
CFA3K,16.3695,15.6051,15.343,15.0999,15.93910026550293,15.383500099182129,15.155900001525879,15.05049991607666,280.0321865396661,40.065096143256866
CFA3K,14.781,14.2891,14.165,14.0653,14.496399879455566,14.210100173950195,14.113200187683105,14.112500190734863,280.03091844468406,39.99942593425803
CFA3K,14.9765,14.4136,14.2455,14.0989,14.62720012664795,14.267999649047852,14.123499870300293,14.067899703979492,280.01338467802685,39.91508784592663
CFA3K,16.53,16.1141,15.9905,15.8813,16.25079917907715,15.994799613952637,15.89330005645752,15.878399848937988,280.01001396258454,39.967035730125254
CFA3K,17.178,16.5561,16.3735,16.2194,16.800199508666992,16.42770004272461,16.271699905395508,16.254499435424805,280.0009458104078,39.98917743370296
CFA3K,15.51,14.7081,14.4575,14.2764,15.009400367736816,14.468400001525879,14.285300254821777,14.224599838256836,279.98510290568373,39.93679699564645
CFA3K,16.357,15.6571,15.434,15.2644,15.927599906921387,15.462499618530273,15.2878999710083,15.245599746704102,279.963422548853,40.01029274305092
CFA3K,15.8285,14.9156,14.573,14.2778,15.263299942016602,14.566800117492676,14.280200004577637,14.153300285339355,279.947089290259,39.90668117040784
CFA3K,14.518,13.3811,12.9655,12.6414,13.884099960327148,-999.0,-999.0,-999.0,279.9081146182042,40.050939782276224
CFA3K,14.258,13.5756,13.3645,13.1978,13.832300186157227,13.383899688720703,-999.0,13.17140007019043,279.907441896233,40.01604537149112
CFA3K,15.432,14.5981,14.33,14.0779,14.911100387573242,14.339799880981445,14.089200019836426,13.992500305175781,279.88913034569237,39.96261130085218
CFA3K,16.703500000000002,16.0486,15.8505,15.6988,16.31279945373535,15.883500099182129,15.727299690246582,15.695899963378906,279.883494848789,40.041667664674804
CFA3K,15.374,14.3246,13.9475,13.6343,14.741000175476074,13.97700023651123,13.65410041809082,13.520700454711914,279.8825024619778,39.977031716470094
CFA3K,18.1179,16.8849,16.3065,15.756299999999998,17.42620086669922,16.310199737548828,15.792099952697754,15.572500228881836,202.56630889445992,13.491287705995942
CFA3K,18.1689,17.4469,17.1575,16.938299999999998,17.691499710083008,17.15250015258789,16.92770004272461,16.843799591064453,202.5659736792989,13.333640756547082
CFA3K,15.8599,15.0929,14.8185,14.5403,15.386300086975098,14.809300422668457,14.571800231933594,14.458399772644043,202.55896418542554,13.48059354566545
CFA3K,15.0259,14.4049,14.2195,14.0523,14.61989974975586,14.205400466918945,14.080100059509277,14.041199684143066,202.55175762615022,13.45126587609742
CFA3K,16.7359,15.7799,15.4405,15.1073,16.143299102783203,15.432000160217285,15.113800048828125,14.972800254821777,202.52892820411515,13.37124573534565
CFA3K,18.1219,16.9349,16.4015,15.947299999999998,17.42460060119629,16.399599075317383,15.97599983215332,15.783900260925293,202.52392334266338,13.338123390738415
CFA3K,16.0029,15.3109,15.0725,14.8523,15.563400268554688,15.06719970703125,14.878299713134766,14.818900108337402,202.51495834524383,13.476770266877967
CFA3K,17.700899999999997,17.2139,17.092499999999998,16.9823,17.365800857543945,17.074600219726562,16.967199325561523,16.956199645996094,202.50869978424655,13.373317262514986
CFA3K,14.0659,13.4919,13.3475,13.2123,13.671600341796875,-999.0,-999.0,13.17549991607666,202.44956168297125,13.361266165065482
CFA3K,16.0839,15.3239,15.0575,14.8483,15.573599815368652,15.033499717712402,14.832099914550781,14.76200008392334,202.44311206572348,13.33064262279899
CFA3K,15.1669,14.7959,14.7095,14.6543,14.902199745178223,14.715999603271484,14.68529987335205,14.711299896240234,202.42604785358435,13.481457343747692
CFA3K,17.1867,16.6424,16.487399999999997,16.365099999999998,16.858999252319336,16.512300491333008,16.38330078125,16.336700439453125,239.1972635089181,20.100623153563824
CFA3K,16.2657,15.4644,15.216,14.9994,15.802200317382812,15.240500450134277,15.025400161743164,14.941399574279785,239.16819069061827,20.118005389614243
CFA3K,15.71,15.0384,14.8237,14.6404,15.299599647521973,14.839599609375,14.659899711608887,14.599100112915039,239.1582506785613,20.09783653275025
CFA3K,16.2061,15.7131,15.5831,15.4791,15.866000175476074,15.577899932861328,15.47920036315918,15.47719955444336,239.13295483882385,20.01778675014287
CFA3K,16.333,15.6074,15.374,15.1817,15.848099708557129,15.355299949645996,15.170700073242188,15.109000205993652,239.09718893647653,20.007160410002946
CFA3K,14.5188,13.8318,13.6251,13.4821,14.113300323486328,13.663999557495117,13.563199996948242,13.489399909973145,239.07820128021808,20.120312276080664
CFA3K,16.996000000000002,16.3794,16.2087,16.0354,16.55900001525879,16.174800872802734,16.01650047302246,15.972200393676758,239.06602966493094,20.001723503562687
CFA3K,17.3375,16.8707,16.7348,16.585,17.04640007019043,16.714399337768555,16.594900131225586,16.570600509643555,208.25642219664928,5.320823119272671
CFA3K,17.723499999999998,17.0127,16.7658,16.512999999999998,17.27039909362793,16.76759910583496,16.537599563598633,16.44179916381836,208.22941924131618,5.333472334233779
CFA3K,16.6555,15.9197,15.6758,15.5,16.187599182128906,15.673999786376953,15.495599746704102,15.438199996948242,208.21764655445514,5.271458269752596
CFA3K,13.9135,13.2737,13.0718,12.922,-999.0,-999.0,-999.0,-999.0,208.1958004632419,5.302254146256774
CFA3K,14.0525,13.3017,13.0398,12.826,-999.0,-999.0,-999.0,-999.0,208.1947287061743,5.316231429226854
CFA3K,15.9705,15.3427,15.1588,15.010000000000002,15.57040023803711,15.150899887084961,15.017200469970703,14.987500190734863,208.19198297024263,5.261867076223727
CFA3K,16.727500000000003,16.1837,16.0118,15.848000000000004,16.408300399780273,16.013399124145508,15.868300437927246,15.837200164794922,208.190946892161,5.382851805139507
CFA3K,17.4655,17.0717,16.9538,16.848,17.191600799560547,16.940500259399414,16.850200653076172,16.834699630737305,208.19035035493476,5.324871468067663
CFA3K,16.0935,15.3757,15.1468,14.966,15.637999534606934,15.142399787902832,14.97029972076416,14.91100025177002,208.1724311427745,5.264883782725902
CFA3K,17.0865,16.1237,15.6598,15.302,16.530799865722656,15.671299934387207,15.336299896240234,15.17549991607666,208.17179978272824,5.329401354975707
CFA3K,14.9625,14.2467,14.0188,13.803,14.515600204467773,14.008700370788574,13.802000045776367,13.720199584960938,208.14734893654497,5.240251615795912
CFA3K,16.3119,15.7172,15.5357,15.3777,15.93970012664795,15.553999900817871,15.416199684143066,15.372300148010254,218.54120922783792,3.873448289505244
CFA3K,15.6519,14.6402,14.2132,13.8723,15.06470012664795,14.231499671936035,13.910799980163574,13.780099868774414,218.52288586825898,3.8165324521733353
CFA3K,15.5334,14.4952,14.0592,13.7308,14.943300247192383,14.082500457763672,13.767800331115723,13.647500038146973,218.5020427794903,3.7330630890161434
CFA3K,16.3384,15.4327,15.0657,14.7472,15.839099884033203,15.106200218200684,14.805100440979004,14.672900199890137,218.49993909313477,3.882791809631311
CFA3K,16.7749,16.5532,16.6477,16.7387,16.49920082092285,16.592899322509766,16.72879981994629,16.77750015258789,218.49866991600973,3.754858033713233
CFA3K,15.3889,14.7507,14.5582,14.3913,15.008500099182129,14.598199844360352,14.443300247192383,14.41409969329834,218.47222089480874,3.88461739795097
CFA3K,14.6294,13.9017,13.6687,13.4637,14.202099800109863,13.710700035095215,13.52929973602295,13.44379997253418,218.45882760501942,3.8623796826264423
CFA3K,14.6074,13.7012,13.3812,13.1082,14.067399978637695,13.474599838256836,-999.0,13.052399635314941,218.4563663196478,3.821867343672644
CFA3K,15.7744,15.1417,14.9687,14.8192,15.351400375366211,14.965100288391113,14.822600364685059,14.79520034790039,218.43467192227365,3.7199113504247188
CFA3K,14.2184,13.4952,13.2727,13.0938,13.773099899291992,13.615599632263184,-999.0,13.09850025177002,218.41535848822622,3.831409840887601
CFA3K,14.0329,13.4457,13.2907,13.1613,13.653499603271484,-999.0,-999.0,13.168000221252441,218.40399130142677,3.790464769155071
CFA3K,17.0893,16.5376,16.37,16.198800000000002,16.77120018005371,16.375900268554688,16.209400177001953,16.16160011291504,195.23205612818353,27.967824709583066
CFA3K,17.6266,16.3696,15.789699999999998,15.257799999999998,16.947599411010742,15.828300476074219,15.281999588012695,15.050800323486328,195.21213025180765,27.895888179439304
CFA3K,15.4273,14.8343,14.659400000000002,14.5265,15.030699729919434,14.663999557495117,14.532999992370605,14.51669979095459,195.20070322601313,27.955686221455547
CFA3K,15.162,14.6393,14.4887,14.3698,14.845100402832031,14.512299537658691,14.395899772644043,14.390299797058105,195.1720685221187,28.030998686880924
CFA3K,15.632,14.457,13.9121,13.4535,14.979100227355957,13.933899879455566,13.620499610900879,13.291600227355957,195.16983233748837,27.95362023722405
CFA3K,14.6213,14.1503,14.0267,13.9352,14.337699890136719,14.071499824523926,13.980500221252441,14.000200271606445,195.16168094377593,28.01751051552756
CFA3K,15.076,14.2583,13.9751,13.7632,14.555399894714355,13.986700057983398,13.787300109863281,13.688599586486816,195.14865653784537,27.9022503018519
CFA3K,15.7296,15.2936,15.165,15.0518,15.491999626159668,15.194499969482422,15.081500053405762,15.077500343322754,195.14424483779186,28.04319146415462
CFA3K,16.6594,15.726,15.375100000000002,15.096900000000002,16.07990074157715,15.359999656677246,15.08080005645752,14.98270034790039,195.11663139887085,27.91069934747702
CFA3K,15.6767,15.1583,15.0011,14.8938,15.348400115966797,15.020899772644043,14.910699844360352,14.908599853515625,195.1020531227195,28.013561229645546
CFA3K,16.5623,15.6823,15.3697,15.1695,16.008100509643555,15.368499755859375,15.167400360107422,15.109399795532227,195.0914467377011,27.956430466166733
CFA3K,16.3987,15.7063,15.4849,15.3165,15.991499900817871,15.51509952545166,15.335399627685547,15.286499977111816,242.57395387344243,43.04389540370994
CFA3K,15.4604,14.8086,14.6262,14.4882,15.068699836730957,14.643400192260742,14.506400108337402,14.481800079345703,242.5729963254975,43.08842938609871
CFA3K,17.159100000000002,16.6473,16.498900000000003,16.367900000000002,16.830900192260742,16.502099990844727,16.37809944152832,16.35689926147461,242.54061075964194,43.15696152234293
CFA3K,14.1858,13.458,13.2419,13.0906,13.752400398254395,13.266400337219238,-999.0,13.074799537658691,242.53871489402582,43.05737792991722
CFA3K,16.7334,16.1866,16.032799999999998,15.9188,16.38629913330078,16.03339958190918,15.915900230407715,15.89680004119873,242.5135571120777,43.0489533310227
CFA3K,16.584,15.8186,15.5278,15.2792,16.15920066833496,15.580400466918945,15.337499618530273,15.246199607849121,242.43135642238707,43.21834387231791
CFA3K,14.131,13.5436,13.3782,13.2652,13.746100425720215,13.430399894714355,-999.0,13.275400161743164,242.40021915988405,43.127541634690644
CFA3K,16.8842,16.3337,16.1792,16.066,16.512500762939453,16.157800674438477,16.050899505615234,16.049100875854492,163.50618453065064,46.06906988305418
CFA3K,16.0899,15.216,14.9105,14.7093,15.523900032043457,14.887100219726562,14.693599700927734,14.641300201416016,163.4871489361167,46.00530146484287
CFA3K,16.9359,16.1664,15.8936,15.6447,16.43939971923828,15.878600120544434,15.649200439453125,15.560500144958496,163.43088015566468,46.05628709321138
CFA3K,18.7359,18.3417,18.2292,18.078,18.4950008392334,18.209999084472656,18.100000381469727,18.0841007232666,163.42925514572485,46.09285614163783
CFA3K,16.8833,16.1241,15.8999,15.756999999999998,16.427499771118164,15.933199882507324,15.782500267028809,15.742199897766113,196.32228689203092,28.676709711757027
CFA3K,15.7923,15.2831,15.1519,15.039,15.47130012512207,15.169099807739258,15.06820011138916,15.061400413513184,196.31060651585113,28.731743299280634
CFA3K,17.104300000000002,16.5241,16.3789,16.242,16.740100860595703,16.40530014038086,16.27790069580078,16.259599685668945,196.30287331544346,28.743621254351318
CFA3K,16.9223,16.4271,16.273899999999998,16.125999999999998,16.61910057067871,16.308399200439453,16.16860008239746,16.130599975585938,196.2989212317098,28.79563891496112
CFA3K,18.5703,17.9221,17.733900000000002,17.499,18.160400390625,17.746000289916992,17.567100524902344,17.509700775146484,196.2708213432474,28.69941770805944
CFA3K,18.7133,17.6441,17.0849,16.652,18.14109992980957,17.144399642944336,16.7096004486084,16.495500564575195,196.24752461981242,28.78455251022786
CFA3K,15.9103,15.3101,15.1529,15.029,15.507699966430664,15.164799690246582,15.046500205993652,15.025699615478516,196.2329497603329,28.70777517422582
CFA3K,15.8343,15.0181,14.7179,14.476,15.34179973602295,14.756099700927734,14.526599884033203,14.450499534606934,196.16955224616902,28.766470003184956
CFA3K,14.4263,13.7161,13.5149,13.371,13.97089958190918,13.706100463867188,-999.0,13.36989974975586,196.16651066618192,28.72748526168405
CFA3K,15.8805,15.3791,15.2539,15.1254,15.57349967956543,15.259900093078613,15.15779972076416,15.14229965209961,194.9259192543995,28.36164223202017
CFA3K,16.2632,15.6075,15.3943,15.1995,15.86520004272461,15.404800415039062,15.231399536132812,15.177399635314941,194.91316136324022,28.367767914267272
CFA3K,15.6525,14.7878,14.4463,14.149500000000002,15.138999938964844,14.450200080871582,14.187399864196777,14.077400207519531,194.89669538665513,28.368408767266644
CFA3K,15.2525,14.6808,14.5169,14.3701,14.90999984741211,14.529000282287598,14.402799606323242,14.373900413513184,194.86172157423155,28.405265965962204
CFA3K,16.1245,15.5478,15.3759,15.2355,15.745400428771973,15.374899864196777,15.257100105285645,15.232999801635742,194.84390642214856,28.352612018068402
CFA3K,16.7939,16.1055,15.8716,15.6972,16.355499267578125,15.878499984741211,15.710200309753418,15.666299819946289,194.82339857046216,28.34845662135306
CFA3K,16.0455,15.3628,15.1536,14.9875,15.647299766540527,15.266400337219238,15.03909969329834,15.003499984741211,194.803781000211,28.437220834654738
CFA3K,17.1897,16.3933,16.1298,15.9245,16.73509979248047,16.157899856567383,15.94379997253418,15.873000144958496,320.14226081588686,-1.66522097689467
CFA3K,16.105700000000002,15.3793,15.1488,14.9665,15.6983003616333,15.173500061035156,14.98169994354248,14.925800323486328,320.14052266570064,-1.6806242812125727
CFA3K,14.7907,14.0343,13.7568,13.5235,14.357500076293945,13.765999794006348,14.698599815368652,13.44279956817627,320.1100522837979,-1.7345887972598493
CFA3K,14.7907,14.0343,13.7568,13.5235,14.347999572753906,13.800700187683105,-999.0,13.456999778747559,320.110055119113,-1.7345884830060896
CFA3K,14.8857,14.2973,14.1268,13.9945,14.564599990844727,14.168499946594238,14.013899803161621,13.997400283813477,320.1067287952719,-1.6068420145862157
CFA3K,16.1077,16.0733,16.2038,16.386499999999998,16.028200149536133,16.194400787353516,16.36359977722168,16.467500686645508,320.09646865104315,-1.6550013789592974
CFA3K,14.9787,14.4153,14.2528,14.1125,14.635199546813965,14.28030014038086,14.106200218200684,14.071499824523926,320.09569667648606,-1.73957498334841
CFA3K,15.7687,14.9213,14.6128,14.3925,15.263799667358398,14.633000373840332,14.397000312805176,14.30150032043457,320.09399147083957,-1.76719712476729
CFA3K,16.567700000000002,15.9143,15.7218,15.5835,16.15369987487793,15.727899551391602,15.574299812316895,15.52560043334961,320.0839680759645,-1.7571011823102294
CFA3K,16.4007,15.8943,15.7498,15.6355,16.068500518798828,15.754899978637695,15.637800216674805,15.635100364685059,320.07174186267633,-1.6636094955208052
CFA3K,16.4967,15.6153,15.2588,14.9845,15.977299690246582,15.271599769592285,14.974499702453613,14.855299949645996,320.0651396835468,-1.7546827373120215
CFA3K,16.866699999999998,16.0663,15.7778,15.5355,16.350000381469727,15.777999877929688,15.527999877929688,15.437800407409668,320.0601319411094,-1.7039861527133402
CFA3K,18.0137,17.0063,16.564799999999998,16.2105,17.436100006103516,16.570100784301758,16.215900421142578,16.05660057067871,320.05428699965506,-1.7446487101399537
CFA3K,17.1097,16.4823,16.284799999999997,16.1285,16.681299209594727,16.266700744628906,16.106399536132812,16.060199737548828,320.0382834383164,-1.7345226541414716
CFA3K,18.2497,17.6333,17.461799999999997,17.3325,17.859100341796875,17.469900131225586,17.333799362182617,17.313199996948242,320.0326165292988,-1.6524299856093079
CFA3K,15.4377,14.8053,14.6128,14.4755,15.075300216674805,14.653200149536133,14.489800453186035,14.457500457763672,320.0278245602989,-1.6204933573505573
CFA3K,16.1477,15.4633,15.2498,15.0965,15.751500129699707,15.283300399780273,15.119799613952637,15.07699966430664,320.020127322348,-1.6041330512023144
CFA3K,15.2917,14.6433,14.4298,14.2645,14.888899803161621,14.451600074768066,14.262499809265137,14.217700004577637,319.994820382115,-1.6560690092821426
CFA3K,14.5352,14.0074,13.8568,13.7416,14.192500114440918,13.872400283813477,13.770000457763672,13.767600059509277,184.80551114245333,22.464951617125152
CFA3K,16.895699999999998,16.2974,16.1169,15.9821,16.488399505615234,16.11280059814453,15.981100082397461,15.943499565124512,184.80551288840417,22.40149713267608
CFA3K,15.5427,14.8844,14.6783,14.5231,15.128700256347656,14.695799827575684,14.55840015411377,14.531599998474121,184.80408090239615,22.489151076118162
CFA3K,14.8393,14.1589,13.9573,13.7946,14.385000228881836,13.950799942016602,13.800999641418457,13.766599655151367,184.7520170596637,22.409119861969128
CFA3K,18.4556,17.2683,16.719,16.1941,17.841100692749023,16.739200592041016,16.23349952697754,16.018999099731445,201.19120772184084,30.963881003436217
CFA3K,14.9396,14.1508,13.866,13.6331,14.46399974822998,13.888699531555176,13.642000198364258,13.5802001953125,201.15450441971169,30.90017807117424
CFA3K,16.0125,15.3723,15.186,15.0256,15.608499526977539,15.188199996948242,15.03439998626709,15.000900268554688,201.1398091778289,30.953018232259616
CFA3K,18.297,17.7353,17.577499999999997,17.421599999999998,17.947099685668945,17.571800231933594,17.42259979248047,17.406999588012695,201.1111169349479,30.94242755602111
CFA3K,18.7895,17.9668,17.628,17.3406,18.28219985961914,17.621599197387695,17.36199951171875,17.252399444580078,201.10059164179984,30.907760340255397
CFA3K,17.062,16.0848,15.681500000000002,15.343600000000002,16.459299087524414,15.659000396728516,15.323200225830078,15.20460033416748,201.0200342136947,30.91096253969073
CFA3K,15.1915,14.5053,14.2957,14.1388,14.744799613952637,14.284899711608887,14.136199951171875,14.10569953918457,206.42253503653944,35.53133610552152
CFA3K,16.6939,16.5795,16.6698,16.741699999999998,16.57040023803711,16.67180061340332,16.799100875854492,16.86669921875,222.1923807696209,-4.773142763933248
