survey,ZTF-g,ZTF-r,ZTF-i,ZTF-G,ZTF-R,ZTF-I,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
ZTF,99.0,99.0,99.0,17.702752247724742,16.977075169979027,99.0,17.66629981994629,17.031700134277344,16.737699508666992,16.612199783325195,100.04943968685903,19.60181212845485
ZTF,17.9342345550104,17.062349673951402,99.0,99.0,99.0,99.0,17.893199920654297,17.111299514770508,16.831499099731445,16.721599578857422,142.12545268970663,-14.424990498724217
ZTF,17.005429806892394,99.0,99.0,99.0,99.0,99.0,16.957500457763672,16.1697998046875,15.738200187683105,15.51449966430664,315.80547324416506,58.476275777116754
ZTF,17.731785500461797,17.083804061594968,99.0,99.0,99.0,99.0,17.708900451660156,17.120800018310547,16.89699935913086,16.818700790405273,311.0520069209787,-22.082340343789706
ZTF,99.0,99.0,99.0,16.706348732084933,16.35612666950191,16.202054804397992,16.672300338745117,16.368000030517578,16.24250030517578,16.224700927734375,43.789888635181434,38.29185666038515
ZTF,99.0,99.0,99.0,17.25866939783444,16.725054171936407,16.552279746408033,17.215299606323242,16.7539005279541,16.574600219726562,16.529399871826172,13.685035147516556,24.549487454582984
ZTF,99.0,99.0,99.0,17.316611659214338,99.0,99.0,17.255599975585938,16.42919921875,16.100200653076172,15.946200370788574,275.24977653315943,19.05643140023531
ZTF,99.0,99.0,99.0,15.8990364880348,15.276962880226732,15.048074900766439,15.869000434875488,15.328300476074219,15.11870002746582,15.049099922180176,247.47450644064867,62.55455673385626
ZTF,17.028906184145967,16.552319174197994,99.0,99.0,99.0,99.0,16.99220085144043,16.580299377441406,16.399599075317383,16.3656005859375,218.54633010191196,-19.13693783033173
ZTF,99.0,99.0,99.0,16.71424543402749,16.097805248665825,15.867140963778429,16.67919921875,16.14620018005371,15.929499626159668,15.862199783325195,250.62323107138695,33.5390543715989
ZTF,99.0,99.0,99.0,15.792168285486815,15.351421109835872,15.189768264451187,15.761500358581543,15.386300086975098,15.238800048828125,15.1875,77.97224452321012,3.836081217813444
ZTF,17.439882987411078,16.9933194712779,16.817687237458482,99.0,99.0,99.0,17.409500122070312,17.024599075317383,16.85449981689453,16.812000274658203,78.38714987688265,9.300193141132167
ZTF,17.846395525727697,17.290387487875915,17.08494778746652,99.0,99.0,99.0,17.816099166870117,17.324199676513672,17.129600524902344,17.048599243164062,219.94246464687262,21.625870737885673
ZTF,99.0,99.0,99.0,16.9080279051536,16.42433356323238,16.258766496445958,16.850099563598633,16.44059944152832,16.287399291992188,16.242399215698242,256.8683353078594,18.07915159012125
ZTF,99.0,99.0,99.0,99.0,99.0,16.967849137545493,17.790700912475586,17.234600067138672,17.028099060058594,16.975799560546875,270.65145633104396,32.17510605379288
ZTF,99.0,99.0,99.0,14.929595894763931,14.294888586659455,99.0,14.906700134277344,14.346799850463867,14.083800315856934,13.964500427246094,56.835670302958796,4.007412454731542
ZTF,99.0,99.0,99.0,16.965605973954993,16.406973801001836,16.20216948396577,16.928600311279297,16.44379997253418,16.25160026550293,16.186199188232422,228.44777748566776,3.737356003049054
ZTF,15.026592167674165,14.425312894835024,99.0,99.0,99.0,99.0,15.008899688720703,14.468000411987305,14.279899597167969,14.22130012512207,182.08005269903597,9.262887015914083
ZTF,99.0,99.0,99.0,14.417706531492506,14.098228702160327,99.0,14.403300285339355,14.119400024414062,14.027400016784668,14.030400276184082,90.53027341357868,-24.60386883586599
ZTF,17.247070103010692,16.68027848266525,16.476920462203893,99.0,99.0,99.0,17.21980094909668,16.718700408935547,16.532100677490234,16.47960090637207,10.261726252131494,30.243019253921968
ZTF,17.126305054067508,16.034073792346774,15.614556663629331,99.0,99.0,99.0,17.076000213623047,16.09239959716797,15.69909954071045,15.550999641418457,28.33770088137163,15.411391414307568
ZTF,14.778370829553644,14.258548424133439,14.056788820668675,99.0,99.0,99.0,14.746800422668457,14.293100357055664,14.11929988861084,14.082799911499023,8.14332189972172,44.03563093832218
ZTF,17.879331578675203,16.935377094637225,16.579095014791818,99.0,99.0,99.0,17.850000381469727,16.994800567626953,16.672399520874023,16.530099868774414,227.30068714479125,45.055123825325516
ZTF,99.0,99.0,99.0,16.853518395573804,16.215573879923447,99.0,16.81100082397461,16.253799438476562,16.045900344848633,15.954400062561035,53.06622290030372,-1.5641220039831631
ZTF,15.527533134642567,15.177202490789234,99.0,99.0,99.0,99.0,15.50059986114502,15.199700355529785,15.10789966583252,15.106399536132812,156.42859699456963,-26.41002116015704
ZTF,99.0,99.0,99.0,17.485907596910536,16.868645934991306,16.641659990699974,17.378000259399414,16.878799438476562,16.668100357055664,16.583200454711914,1.2309438590239463,39.16051964949265
ZTF,16.683606036705804,99.0,99.0,99.0,99.0,99.0,16.656999588012695,16.183799743652344,15.992899894714355,15.927200317382812,334.33187916761017,45.71703982542326
ZTF,99.0,99.0,99.0,15.037016244944901,14.688755748407369,14.571741255699994,15.030699729919434,14.725099563598633,14.618900299072266,14.610099792480469,256.58412240827533,55.22992951007196
ZTF,99.0,99.0,99.0,15.223375480042913,14.725329589581193,14.559927466284055,15.19540023803711,14.759300231933594,14.601300239562988,14.571599960327148,142.1893276095226,6.331665390713637
ZTF,17.774647627643812,17.278539002729808,17.10610037088638,99.0,99.0,99.0,17.718000411987305,17.290800094604492,17.143199920654297,17.0939998626709,262.0510964070833,78.52536703424308
ZTF,99.0,99.0,99.0,15.257092044565942,14.60909827991927,99.0,15.224599838256836,14.655799865722656,14.431500434875488,14.339599609375,90.07143796777055,-24.644846566426306
ZTF,16.794047890022746,16.2403655317551,16.053188430661898,99.0,99.0,99.0,16.747600555419922,16.272199630737305,16.084400177001953,16.034799575805664,334.1195191430374,36.05515612772598
ZTF,99.0,99.0,99.0,17.350247625243615,16.88630876278023,16.716696105339352,17.337900161743164,16.90730094909668,16.764799118041992,16.707700729370117,10.192717127224265,24.0400642615832
ZTF,17.575892369044446,17.236315678872792,17.08856150843164,99.0,99.0,99.0,17.534799575805664,17.244600296020508,17.135299682617188,17.141599655151367,264.5908358117677,78.37503374303017
ZTF,16.600914699782273,16.223035942451943,99.0,99.0,99.0,99.0,16.5664005279541,16.252599716186523,16.13409996032715,16.11009979248047,83.35604108941499,-27.891384373980884
ZTF,99.0,99.0,99.0,16.25230144438142,15.747953941222534,15.531009328598671,16.227500915527344,15.784799575805664,15.58549976348877,15.529500007629395,257.640293229938,18.522871580376886
ZTF,99.0,99.0,99.0,17.380189272230403,16.992580737371732,16.843913727217416,17.33970069885254,17.018800735473633,16.889999389648438,16.862300872802734,77.53872412002909,4.098741614466279
ZTF,15.111987368308412,14.654570080653693,99.0,99.0,99.0,99.0,15.083000183105469,14.67710018157959,14.549300193786621,14.527899742126465,142.79617789585157,-14.601870418277223
ZTF,99.0,99.0,99.0,17.272286329894246,16.255780664401048,15.880725220390985,17.222700119018555,16.33489990234375,15.94729995727539,15.76449966430664,74.09846704926122,10.115414699109557
ZTF,17.84130005841314,17.074944012969382,16.815401755770452,99.0,99.0,99.0,17.797700881958008,17.110000610351562,16.853599548339844,16.741100311279297,333.9417770469666,36.061243292224205
ZTF,17.778771723775204,16.713358628485402,99.0,99.0,99.0,99.0,17.68670082092285,16.7450008392334,16.25629997253418,16.014999389648438,309.55059765733364,58.587673735927616
ZTF,16.563460094760536,15.974661759359858,99.0,99.0,99.0,99.0,16.5314998626709,15.995100021362305,15.84000015258789,15.783599853515625,121.95882874421375,0.9610291823953429
ZTF,99.0,99.0,99.0,14.918075273876948,14.418975567377212,99.0,14.899200439453125,14.458399772644043,14.278800010681152,14.222700119018555,86.00494867027037,-24.631762293898518
ZTF,99.0,99.0,99.0,17.020607976480296,16.238236517899786,15.968293918167864,16.957500457763672,16.28860092163086,16.02630043029785,15.93340015411377,1.9266210056735777,39.369365865732185
ZTF,99.0,99.0,99.0,14.627400430209294,14.105614849142418,13.92983578306333,14.614999771118164,14.146900177001953,13.985799789428711,13.926899909973145,134.95556032617463,-0.8666700459124628
ZTF,16.730343581536836,15.7257754269832,99.0,99.0,99.0,99.0,16.688100814819336,15.796799659729004,15.466300010681152,15.33080005645752,140.50891374857662,9.06692333656797
ZTF,99.0,99.0,99.0,17.456557443831965,16.966761396167374,16.778321399644526,17.43589973449707,17.02090072631836,16.840599060058594,16.78730010986328,256.2764749081024,18.492623773569946
ZTF,15.41255171304724,14.942032188571725,99.0,99.0,99.0,99.0,15.384400367736816,14.961600303649902,14.827500343322754,14.797499656677246,156.69132249125155,-26.874985364093014
ZTF,17.764201542827553,16.819388345274312,99.0,99.0,99.0,99.0,17.731700897216797,16.908100128173828,16.45509910583496,16.23240089416504,309.26456266552594,58.2829574546695
ZTF,99.0,99.0,99.0,15.060917937839928,14.437598009360324,99.0,15.022899627685547,14.473799705505371,14.289400100708008,14.223099708557129,309.75758237665235,-3.3180095601563804
ZTF,99.0,99.0,99.0,17.41245521818196,16.898275974698695,99.0,17.384300231933594,16.92609977722168,16.77519989013672,16.732200622558594,62.01007331120303,-8.820493496345575
ZTF,99.0,99.0,99.0,16.33577476660102,99.0,99.0,16.26449966430664,15.375,14.893400192260742,14.650799751281738,316.70212511612317,57.91902211826731
ZTF,99.0,99.0,99.0,15.429927960045754,14.978884131037288,99.0,15.39780044555664,15.005499839782715,14.88949966430664,14.883000373840332,85.8274428127375,-24.881202371398636
ZTF,99.0,99.0,99.0,17.836919050741685,17.313437115281378,99.0,17.80229949951172,17.35219955444336,17.19230079650879,17.128599166870117,117.08415807695037,33.16386685419715
ZTF,16.00385682634093,15.277180450489675,99.0,99.0,99.0,99.0,15.979599952697754,15.338600158691406,15.036999702453613,14.915300369262695,170.51454728237312,-7.143986037338322
ZTF,99.0,99.0,99.0,14.554555769627294,14.221873046635507,99.0,14.541600227355957,14.248900413513184,14.155099868774414,14.163700103759766,121.41568840203598,39.52555448310926
ZTF,99.0,99.0,99.0,15.343930616226276,14.808353796124596,99.0,15.338899612426758,14.857199668884277,14.69540023803711,14.652400016784668,186.00843290593969,11.888002250277525
ZTF,16.433633004296972,15.17979239913547,14.670335499055767,99.0,99.0,99.0,16.365400314331055,15.2677001953125,14.789799690246582,14.579899787902832,10.187774526911914,30.263313205179962
ZTF,16.002339489351698,15.577255678916693,15.409157853421457,99.0,99.0,99.0,16.002500534057617,15.617199897766113,15.47130012512207,15.440099716186523,198.51444896806916,28.484207386691278
ZTF,99.0,99.0,99.0,14.268893273000664,13.870563378291983,13.719649259672835,14.254599571228027,13.897899627685547,13.763299942016602,13.736900329589844,254.74666593185688,10.835821045857235
ZTF,99.0,99.0,99.0,17.835993885684523,17.1610030424129,99.0,17.785400390625,17.207500457763672,16.981000900268555,16.89349937438965,121.47079051792875,39.19977304989864
ZTF,15.81002803155472,15.013309783946545,14.69772928524158,99.0,99.0,99.0,15.769000053405762,15.065699577331543,14.7475004196167,14.61620044708252,44.12326359512323,30.621805019127898
ZTF,16.727503669324925,16.254379878721814,99.0,99.0,99.0,99.0,16.71489906311035,16.294599533081055,16.137800216674805,16.107900619506836,310.96290464405206,-21.505042235058646
ZTF,17.933087442186803,16.99816866817925,16.6327179073995,99.0,99.0,99.0,17.862600326538086,17.066699981689453,16.716699600219727,16.564699172973633,313.4810086379108,9.313832640558735
ZTF,17.03271387983473,16.448822997203774,99.0,99.0,99.0,99.0,17.002300262451172,16.496400833129883,16.29949951171875,16.228300094604492,160.40603021533502,2.156950222881837
ZTF,99.0,99.0,99.0,17.612277705456574,17.266438769931018,17.14061143437064,17.600799560546875,17.297300338745117,17.19569969177246,17.188800811767578,243.530464651093,46.89399472616495
ZTF,99.0,99.0,99.0,16.806349302419708,16.307548467156288,16.11970640146179,16.791200637817383,16.348600387573242,16.17970085144043,16.12299919128418,272.731618770717,40.016504010471635
ZTF,17.432571723337965,16.455465222344383,99.0,99.0,99.0,99.0,17.40519905090332,16.519100189208984,16.182300567626953,16.0447998046875,178.2382240823041,-7.515558068126687
ZTF,17.940234787346135,17.40928761256732,99.0,99.0,99.0,99.0,17.911800384521484,17.443099975585938,17.273799896240234,17.225200653076172,181.66060690157246,9.133022697699365
ZTF,17.39167517616117,16.35549594068021,15.911910714026716,99.0,99.0,99.0,17.33810043334961,16.411399841308594,16.013700485229492,15.824899673461914,271.024197256878,30.447447342337604
ZTF,99.0,99.0,99.0,17.464824442529185,16.570811117111294,99.0,17.402700424194336,16.628799438476562,16.314599990844727,16.186199188232422,143.25399595883144,-17.550117134888175
ZTF,99.0,99.0,99.0,16.811081584632696,16.207615089915144,16.024534057920548,16.784900665283203,16.256099700927734,16.083099365234375,16.024099349975586,280.67417609759843,47.57390901387715
ZTF,16.786820485827548,16.317782514353375,99.0,99.0,99.0,99.0,16.757099151611328,16.346399307250977,16.210100173950195,16.172399520874023,83.43876352129787,-27.85236418338218
ZTF,17.978183904015495,17.176750806582575,16.871156671142124,99.0,99.0,99.0,17.96339988708496,17.23780059814453,16.962900161743164,16.821199417114258,78.11544471653276,9.069220476193038
ZTF,16.390298603643227,99.0,99.0,99.0,99.0,99.0,16.372299194335938,15.808699607849121,15.6003999710083,15.534000396728516,273.74573905349166,14.01863812967188
ZTF,16.16881739087702,15.466171377221132,15.231858726687554,99.0,99.0,99.0,16.129899978637695,15.511099815368652,15.288999557495117,15.214500427246094,134.31337489997853,29.807568696019075
ZTF,16.783954804872966,16.317797953056846,16.148912734920447,99.0,99.0,99.0,16.753799438476562,16.349300384521484,16.19059944152832,16.15839958190918,313.22468476897285,9.619760056107493
ZTF,17.640152735292624,16.899839467857245,16.61272569045303,99.0,99.0,99.0,17.629100799560547,16.954999923706055,16.6968994140625,16.58919906616211,196.62951955820964,38.0422539432446
ZTF,99.0,99.0,99.0,16.097260176398457,15.563866796883614,15.366995241377287,16.069599151611328,15.609800338745117,15.430800437927246,15.371000289916992,15.319700744760738,12.904636514608788
ZTF,15.148420865584582,14.627534242026114,14.42762696002038,99.0,99.0,99.0,15.134099960327148,14.669400215148926,14.479000091552734,14.418100357055664,187.27684641478095,-13.562936857365836
ZTF,99.0,99.0,99.0,16.991051502522648,16.396029760379392,16.179487264931268,16.961000442504883,16.424299240112305,16.225099563598633,16.15410041809082,254.32710172861704,10.855292586321418
ZTF,99.0,99.0,99.0,15.210676911828179,14.859226005477257,99.0,15.1983003616333,14.88659954071045,14.784899711608887,14.763999938964844,104.6101397990037,32.875866917931525
ZTF,17.228963590336818,16.57250147057126,99.0,99.0,99.0,99.0,17.19179916381836,16.6072998046875,16.3887996673584,16.288700103759766,156.81763359379343,-26.797840726996004
ZTF,99.0,99.0,99.0,16.515435503803676,16.278478942988556,16.216407023439345,16.476200103759766,16.281700134277344,16.236299514770508,16.248699188232422,9.92444140255308,23.514277160393235
ZTF,99.0,99.0,99.0,17.751003213759027,17.10058827546171,99.0,17.716899871826172,17.144899368286133,16.898099899291992,16.8085994720459,134.51452149072068,12.401870778738685
ZTF,17.48807270771285,17.055386045515174,16.9015747894112,99.0,99.0,99.0,17.46139907836914,17.084800720214844,16.95479965209961,16.890499114990234,114.69026432524657,31.196631528860244
ZTF,99.0,99.0,99.0,14.325909222647248,13.85586122411448,13.707742006969983,14.300200462341309,13.885499954223633,13.76449966430664,13.743900299072266,247.34716864885783,53.94070870625723
ZTF,16.307550206764503,99.0,99.0,99.0,99.0,99.0,16.260099411010742,15.542799949645996,15.251899719238281,15.104900360107422,282.8668010777442,30.684203322955888
ZTF,16.578315902660098,16.11248867903393,99.0,99.0,99.0,99.0,16.542699813842773,16.13909912109375,15.987199783325195,15.954899787902832,156.27937011474003,-27.089831830509763
ZTF,99.0,99.0,99.0,15.813335069360194,99.0,99.0,15.778300285339355,15.189800262451172,14.976799964904785,14.894100189208984,283.1325252892796,31.045311400622722
ZTF,99.0,99.0,99.0,17.82852165862282,16.936697006343127,16.609766282572252,17.799100875854492,16.97100067138672,16.65049934387207,16.5,247.9305175532346,26.342364420624783
ZTF,16.485143317188662,99.0,99.0,99.0,99.0,99.0,16.45359992980957,15.543800354003906,15.110600471496582,14.890999794006348,334.4423364895642,45.436145460437466
ZTF,16.46608871182862,15.969205323706829,15.791371033862582,99.0,99.0,99.0,16.435199737548828,16.00979995727539,15.853300094604492,15.80620002746582,8.089032479868502,20.975559232515838
ZTF,99.0,99.0,99.0,16.884858349948914,99.0,99.0,16.776399612426758,16.150400161743164,15.822999954223633,15.674300193786621,283.6476717108827,30.995049443379653
ZTF,14.063836088807307,13.818692480129526,99.0,99.0,99.0,99.0,14.038200378417969,13.82409954071045,13.786100387573242,13.815199851989746,121.45232756572973,0.95989000957906
ZTF,16.78361457652784,16.24693687708941,16.04091661552762,99.0,99.0,99.0,16.760700225830078,16.287599563598633,16.093599319458008,16.03510093688965,239.206787763772,8.539109649861913
ZTF,99.0,99.0,99.0,16.869625282239152,16.290373818179184,99.0,16.824199676513672,16.330699920654297,16.12339973449707,16.053699493408203,105.1588572587556,32.862694421400285
ZTF,16.753912778659743,16.439650749388456,99.0,99.0,99.0,99.0,16.707500457763672,16.436500549316406,16.333900451660156,16.32740020751953,9.836232082373458,44.22326149800182
ZTF,99.0,99.0,99.0,14.099365470254533,13.834208558882375,99.0,14.072600364685059,13.850899696350098,13.785300254821777,13.807100296020508,134.6238940294817,34.6447293883786
ZTF,16.5539818966015,16.189750620528713,16.0590093354697,99.0,99.0,99.0,16.512399673461914,16.19499969482422,16.084999084472656,16.076900482177734,115.36402092413621,31.08157339749945
ZTF,17.881592790740296,17.39737301026061,99.0,99.0,99.0,99.0,17.852800369262695,17.425199508666992,17.27519989013672,17.243200302124023,318.8438741183769,-19.96128714773286
ZTF,17.673021168107518,17.169649257464098,99.0,99.0,99.0,99.0,17.627199172973633,17.193899154663086,17.01420021057129,16.945100784301758,156.66055921861906,-27.035329302108117
ZTF,17.906209853050644,17.070129703417457,99.0,99.0,99.0,99.0,17.862300872802734,17.114500045776367,16.788400650024414,16.6471004486084,185.2542877656124,5.569225613770036
ZTF,17.619849588092922,16.999923494423324,16.753106469246518,99.0,99.0,99.0,17.600500106811523,17.041099548339844,16.810800552368164,16.700700759887695,271.8786880856019,50.05707203225496
ZTF,99.0,99.0,99.0,14.922864601415407,99.0,99.0,14.891799926757812,14.501099586486816,14.355600357055664,14.31820011138916,275.1504406991948,19.607499126336034
ZTF,99.0,99.0,99.0,16.414689918702905,99.0,99.0,16.38960075378418,15.801799774169922,15.566499710083008,15.478099822998047,274.76927469760835,19.387521100482665
ZTF,99.0,99.0,99.0,99.0,99.0,17.638751295794087,18.23590087890625,17.846399307250977,17.684600830078125,17.665199279785156,270.52320165324977,31.744421602305877
ZTF,17.172499560072573,16.72789712531354,16.555417246161113,99.0,99.0,99.0,17.140600204467773,16.752399444580078,16.59309959411621,16.53700065612793,239.50488579639722,8.14825027564368
ZTF,99.0,99.0,99.0,17.837001373065434,17.204403258303262,99.0,17.798799514770508,17.245800018310547,17.040199279785156,16.976699829101562,232.52051597981617,27.940586826932286
ZTF,16.25455063140217,15.891146753085645,15.761705245390107,99.0,99.0,99.0,16.22949981689453,15.908499717712402,15.805800437927246,15.78499984741211,166.3192480570805,6.91557774913357
ZTF,99.0,99.0,99.0,17.435148222462786,16.930701008345345,99.0,17.409400939941406,16.988300323486328,16.814800262451172,16.758399963378906,310.00726040362224,-2.829578721279103
ZTF,17.59456028847452,16.6072171586734,99.0,99.0,99.0,99.0,17.552900314331055,16.671600341796875,16.32469940185547,16.1648006439209,323.77367653683575,13.8768079293016
ZTF,99.0,99.0,99.0,17.925445458797128,17.414765833533078,17.234677592580958,17.910499572753906,17.45039939880371,17.281700134277344,17.252899169921875,251.0149792460245,34.19411693556802
ZTF,99.0,99.0,99.0,16.706153436122953,16.226389195932118,16.058988273106337,16.66790008544922,16.263900756835938,16.113800048828125,16.066999435424805,44.13771753028213,38.31968680462298
ZTF,99.0,99.0,99.0,15.66490903950505,15.225232598922467,15.069694164336381,15.638999938964844,15.24779987335205,15.112600326538086,15.077500343322754,77.78810035302575,3.6512595063979747
ZTF,99.0,99.0,99.0,17.105735932351735,99.0,99.0,17.075700759887695,16.561500549316406,16.35460090637207,16.28190040588379,283.3893122078903,30.955750930068564
ZTF,99.0,99.0,99.0,17.925901616405362,16.39900326973401,15.690697246520305,17.823299407958984,16.508699417114258,15.826399803161621,15.509200096130371,71.46139485093983,75.25250697020424
ZTF,99.0,99.0,99.0,17.153265545897362,15.820010763173773,15.243998220493305,17.06570053100586,15.909099578857422,15.375300407409668,15.126899719238281,44.51872546103032,38.44413806857975
ZTF,16.52436080422102,16.0665564655404,99.0,99.0,99.0,99.0,16.486099243164062,16.086299896240234,15.942099571228027,15.920700073242188,319.05371657420307,-20.274018084996772
ZTF,99.0,99.0,99.0,15.533950570966804,15.034769754093814,99.0,15.53219985961914,15.067999839782715,14.928799629211426,14.90310001373291,140.09659055139196,-3.4321388656020373
ZTF,99.0,99.0,99.0,15.540909831424331,99.0,99.0,15.524399757385254,15.159600257873535,15.02280044555664,14.972800254821777,274.78430164676234,19.871297324353147
ZTF,16.750354816535207,16.36680074234975,16.230843350047444,99.0,99.0,99.0,16.729900360107422,16.385400772094727,16.274099349975586,16.26289939880371,7.884249892149851,44.01366847773018
ZTF,99.0,99.0,99.0,16.80893435591228,15.348581692356973,99.0,16.757299423217773,15.473400115966797,14.817000389099121,14.515999794006348,57.00225088791899,4.333581185338594
ZTF,16.99457324765718,16.36280156272011,99.0,99.0,99.0,99.0,16.960100173950195,16.407499313354492,16.18950080871582,16.132400512695312,308.90488148090856,-27.802815002238734
ZTF,16.141610156427628,15.454387412812602,99.0,99.0,99.0,99.0,16.108699798583984,15.50220012664795,15.265000343322754,15.18120002746582,121.73478347990454,0.6448961041084855
ZTF,17.846574409670378,16.90693099039962,16.57781107182368,99.0,99.0,99.0,17.787200927734375,16.965200424194336,16.639299392700195,16.51650047302246,244.9419587425431,45.05613314621913
ZTF,17.248538904294882,16.455274248698842,16.1660227106185,99.0,99.0,99.0,17.209299087524414,16.500600814819336,16.23579978942871,16.13629913330078,115.09163230864758,30.71754860020789
ZTF,15.478976210144484,14.977200688493344,99.0,99.0,99.0,99.0,15.451499938964844,15.012499809265137,14.8503999710083,14.804699897766113,311.10610537944615,-22.0552636770721
ZTF,99.0,99.0,99.0,16.729115370687197,16.07469202544959,99.0,16.686100006103516,16.122600555419922,15.901200294494629,15.8302001953125,310.54499590238436,-3.019201802342637
ZTF,99.0,99.0,99.0,17.958777651257847,16.878482716843088,16.46418132971052,17.91390037536621,16.952999114990234,16.566299438476562,16.395200729370117,256.3760227352931,18.0353499060586
ZTF,99.0,99.0,99.0,17.823546566776663,16.318157208793906,99.0,17.725500106811523,16.420299530029297,15.666799545288086,15.325400352478027,99.87127433356196,62.71702714325029
ZTF,17.903695288848567,17.27243753361298,99.0,99.0,99.0,99.0,17.846799850463867,17.311399459838867,17.112199783325195,17.039400100708008,160.09201423461553,2.2204634215179935
ZTF,99.0,99.0,99.0,17.305555037915866,16.471992483515642,16.184995653463968,17.250499725341797,16.52429962158203,16.247900009155273,16.13319969177246,151.18593676984756,19.818603998352838
ZTF,99.0,99.0,99.0,17.458422328142813,16.849343111998177,16.60856999780885,17.396400451660156,16.89349937438965,16.668699264526367,16.568500518798828,280.77393228928815,47.4757972944149
ZTF,99.0,99.0,99.0,17.128929469646792,16.490342780100256,16.246203585598714,17.095199584960938,16.531999588012695,16.3125,16.228500366210938,1.5683730522672694,39.41076543804396
ZTF,17.441294644798848,16.328044937889267,15.910361605065178,99.0,99.0,99.0,17.375999450683594,16.404699325561523,16.00629997253418,15.843899726867676,142.6726756596349,23.911370174070164
ZTF,14.733444381415946,14.346795262566967,14.21082333235096,99.0,99.0,99.0,14.723999977111816,14.373900413513184,14.2524995803833,14.257599830627441,233.76700190253786,45.376860559491206
ZTF,99.0,99.0,99.0,17.054625443557597,16.45143654569153,16.220910074896842,16.991300582885742,16.481800079345703,16.2731990814209,16.208099365234375,73.53645919892418,74.42562605632797
ZTF,99.0,99.0,99.0,17.911375242123793,17.16168682599804,16.828598345983192,17.84939956665039,17.193099975585938,16.888399124145508,16.75909996032715,15.939294091396624,27.234781286382628
ZTF,99.0,99.0,99.0,14.872285830786481,14.018602433099284,99.0,14.833499908447266,14.086299896240234,13.764800071716309,13.60420036315918,99.2219327232426,62.61058745248477
ZTF,99.0,99.0,99.0,16.87343464385329,16.22946858713764,99.0,16.82040023803711,16.26129913330078,16.036399841308594,15.956399917602539,331.1316782694437,36.19132097904397
ZTF,99.0,99.0,99.0,16.641732617299162,15.920460181929808,15.683979384936752,16.599899291992188,15.976099967956543,15.746500015258789,15.657600402832031,280.9995800226186,47.493987216881564
ZTF,17.22203215894568,16.735198657354392,16.541587048893454,99.0,99.0,99.0,17.178600311279297,16.76889991760254,16.591899871826172,16.53339958190918,331.19966940748185,7.792425488678004
ZTF,16.98718942096341,16.608013064815108,99.0,99.0,99.0,99.0,16.97209930419922,16.625699996948242,16.510700225830078,16.513999938964844,181.5514667916958,9.173952308942306
ZTF,99.0,99.0,99.0,17.351945069116052,16.72022731892242,16.481143061691327,17.317800521850586,16.760900497436523,16.543899536132812,16.465700149536133,77.41470175425252,3.958762942074476
ZTF,15.739075273642886,15.163220624446016,14.96879879974107,99.0,99.0,99.0,15.702899932861328,15.19629955291748,15.032299995422363,14.994000434875488,244.06637599095015,58.61174597081469
ZTF,16.849141501462398,16.323501891152848,16.143646963153554,99.0,99.0,99.0,16.84510040283203,16.369199752807617,16.19219970703125,16.139999389648438,28.691283700813987,15.267062741214165
ZTF,17.729849487179198,17.275404739547035,99.0,99.0,99.0,99.0,17.7106990814209,17.300800323486328,17.160499572753906,17.114599227905273,182.2505046836696,9.253252003963325
ZTF,99.0,99.0,99.0,17.147723938200272,16.544464479959288,16.297420967581566,17.096099853515625,16.58930015563965,16.3528995513916,16.266399383544922,338.39227703873223,3.7917077324856856
ZTF,99.0,99.0,99.0,16.303654279690914,15.580630988441634,15.3103338231624,16.223899841308594,15.628299713134766,15.38379955291748,15.277299880981445,190.7715296249876,77.49483090316046
ZTF,17.85693249469817,17.57295446040831,99.0,99.0,99.0,99.0,17.819700241088867,17.58679962158203,17.507400512695312,17.50749969482422,83.16171415192937,-27.68341319690215
ZTF,99.0,99.0,99.0,16.074661720013587,15.681334151975198,99.0,16.03019905090332,15.682999610900879,15.563699722290039,15.537099838256836,100.65847468917728,19.393103279974536
ZTF,99.0,99.0,99.0,15.966606259214986,14.780455319937241,14.280801688376696,15.92080020904541,14.874099731445312,14.408900260925293,14.18649959564209,32.19490193954675,-9.630012849299812
ZTF,99.0,99.0,99.0,17.230052274686532,16.604436529201255,99.0,17.195499420166016,16.665300369262695,16.462299346923828,16.382699966430664,228.50879427416237,40.78487542729816
ZTF,99.0,99.0,99.0,16.456555108658687,15.685279660751547,15.41413612333108,16.410200119018555,15.742899894714355,15.475199699401855,15.361000061035156,44.43136578134264,38.20227980732973
ZTF,17.03118324363198,16.55274956967324,16.37682997963956,99.0,99.0,99.0,16.99570083618164,16.574899673461914,16.410600662231445,16.340900421142578,9.671924482975255,7.300228222877001
ZTF,99.0,99.0,99.0,16.795180983819563,16.144297292771675,15.916374227669136,16.763099670410156,16.195899963378906,15.971699714660645,15.907400131225586,320.2554526100696,11.075046451208475
ZTF,17.417018238714558,17.026191141011886,99.0,99.0,99.0,99.0,17.381000518798828,17.040199279785156,16.925899505615234,16.91510009765625,114.98140006459718,59.32563987703947
ZTF,15.504460881203109,14.993946432120135,14.82255027704229,99.0,99.0,99.0,15.479100227355957,15.037500381469727,14.880000114440918,14.841699600219727,356.4910134961597,16.295919232252626
ZTF,99.0,99.0,99.0,15.058168737617333,14.316202229760773,99.0,15.029800415039062,14.38290023803711,14.099499702453613,13.96780014038086,105.07676014305255,33.165242320425854
