survey,ZTFD-g,ZTFD-r,ZTFD-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
ZTFD,18.8632,17.9167,17.5649,18.83930015563965,17.92020034790039,17.558799743652344,17.40489959716797,258.7668278651206,70.71752560315622
ZTFD,18.1201,17.3342,17.0735,18.128599166870117,17.326799392700195,17.042800903320312,16.933799743652344,257.4861027163487,54.67483949345614
ZTFD,15.9436,15.5531,15.3835,15.959500312805176,15.529500007629395,15.349900245666504,15.292099952697754,251.86888315102104,54.008557054343775
ZTFD,18.4042,17.871,17.6496,18.42639923095703,17.86050033569336,17.638700485229492,17.566999435424805,250.5190280355667,40.0950560148945
ZTFD,15.6932,15.3679,15.2395,15.725600242614746,15.343199729919434,15.196000099182129,15.161199569702148,233.97293094184707,25.839481661222557
ZTFD,17.5931,16.9276,16.6821,17.584800720214844,16.923799514770508,16.672100067138672,16.561500549316406,226.388073278609,61.55617766888237
ZTFD,16.6229,16.2272,16.0913,16.6382999420166,16.203500747680664,16.03510093688965,16.013200759887695,217.8940337294738,21.838625629640998
ZTFD,18.3738,17.5741,17.266,18.36079978942871,17.57550048828125,17.25119972229004,17.113500595092773,230.6820138130013,48.502521669640586
ZTFD,17.6216,17.1232,16.9422,17.63920021057129,17.114900588989258,16.905500411987305,16.837499618530273,230.52704784988845,69.47421324583212
ZTFD,18.4607,17.1213,16.2585,18.427900314331055,17.1968994140625,16.361600875854492,15.991900444030762,232.08102403596286,53.772757673632526
ZTFD,17.5532,16.6542,16.3588,17.536500930786133,16.654300689697266,16.33049964904785,16.19890022277832,255.9479915274837,43.50697147537839
ZTFD,15.7769,15.3512,15.1897,15.79640007019043,15.327899932861328,15.161499977111816,15.107999801635742,262.9420384408485,77.39305292267697
ZTFD,17.3304,16.8449,16.699,17.33329963684082,16.82699966430664,16.648000717163086,16.597900390625,244.32792618,56.16638125
ZTFD,17.8674,17.5422,17.3206,18.0137996673584,17.50779914855957,17.309799194335938,17.23430061340332,242.98291306772828,52.375901450297185
ZTFD,16.7605,16.2333,16.0186,16.77899932861328,16.224899291992188,15.99429988861084,15.923399925231934,262.50192280467536,36.00033933324951
ZTFD,16.4606,16.105999999999998,15.9755,16.47249984741211,16.07270050048828,15.931599617004395,15.905900001525879,240.85300751458573,70.75919684838958
ZTFD,16.0651,15.7291,15.6077,16.076799392700195,15.702799797058105,15.568400382995605,15.538399696350098,252.8420797207175,71.00965768926837
ZTFD,18.1937,17.2403,16.9097,18.148000717163086,17.238800048828125,16.891399383544922,16.734800338745117,226.40617175796814,75.06424643624608
ZTFD,17.5359,16.7679,16.4756,17.523300170898438,16.76689910888672,16.466100692749023,16.345600128173828,251.0751044826539,62.93735351085979
ZTFD,18.1167,17.2143,16.8767,18.073200225830078,17.200000762939453,16.85460090637207,16.727800369262695,242.44775839680923,70.85640643171389
ZTFD,17.1526,16.864,16.7411,17.165300369262695,16.83009910583496,16.706499099731445,16.667999267578125,250.13204841647277,25.963744856269066
ZTFD,17.9273,17.2978,16.9993,17.944900512695312,17.260299682617188,17.02910041809082,16.913799285888672,252.59612927652586,58.25382090304381
ZTFD,16.1952,15.9447,15.8392,16.22249984741211,15.903800010681152,15.798399925231934,15.771900177001953,243.66311776586718,77.93664069095678
ZTFD,15.9791,15.5797,15.3975,15.991800308227539,15.550999641418457,15.372599601745605,15.333600044250488,256.7439960463631,29.787996136379913
ZTFD,16.5995,16.249000000000002,16.1366,16.621200561523438,16.221599578857422,16.086000442504883,16.063100814819336,218.91607625,55.50188594
ZTFD,18.1656,17.297,16.9571,18.14240074157715,17.30299949645996,16.96030044555664,16.80459976196289,248.59086027130314,62.79215916851002
ZTFD,17.392,16.8069,16.5538,17.392799377441406,16.786399841308594,16.535900115966797,16.421499252319336,232.80597355295419,77.7747915341687
ZTFD,16.6148,15.9381,15.6967,16.610599517822266,15.92140007019043,15.690400123596191,15.587300300598145,217.93284386681316,77.99307187996565
ZTFD,15.9773,15.5837,15.4361,15.997200012207031,15.558300018310547,15.39579963684082,15.361900329589844,248.74598355204319,48.0343092099084
ZTFD,17.8689,16.5952,15.699000000000002,17.850799560546875,16.660900115966797,15.78499984741211,15.390899658203125,254.0430228586755,42.86432882526211
ZTFD,16.5572,16.1876,16.0281,16.580699920654297,16.161800384521484,16.00779914855957,15.980600357055664,261.3319692015747,37.95513633959902
ZTFD,18.7256,17.6983,17.2544,18.74449920654297,17.708099365234375,17.276399612426758,17.09819984436035,234.23509043617713,42.6081418365516
ZTFD,17.28,16.1366,15.6677,17.257600784301758,16.158899307250977,15.679400444030762,15.465299606323242,213.79502503189033,28.736168617601834
ZTFD,18.533,17.1489,16.0608,18.44879913330078,17.227100372314453,16.184999465942383,15.720399856567383,263.38902855,56.10872779
ZTFD,18.7086,17.5113,16.9947,18.676799774169922,17.524200439453125,17.003599166870117,16.76849937438965,242.46807715874428,17.819793558224156
ZTFD,16.7828,16.3595,16.1838,16.78700065612793,16.32900047302246,16.151500701904297,16.095300674438477,242.66504152214475,26.90928169115257
ZTFD,18.1836,17.6239,17.4775,18.111799240112305,17.603300094604492,17.417699813842773,17.365100860595703,245.07397205322283,52.47586563018664
ZTFD,17.9373,16.657,15.9471,17.893199920654297,16.705799102783203,16.034700393676758,15.716099739074707,249.1039855497128,24.317925611309427
ZTFD,17.476,16.8729,16.5959,17.483400344848633,16.832399368286133,16.586599349975586,16.498600006103516,262.49890966,55.29895924
ZTFD,17.1561,16.6661,16.4874,17.148099899291992,16.646299362182617,16.447999954223633,16.38990020751953,244.04998159879614,26.416443581916983
ZTFD,18.1216,17.5325,17.3126,18.121599197387695,17.51919937133789,17.295400619506836,17.191699981689453,262.1270993453761,41.56060377841339
ZTFD,16.6121,16.2235,16.0732,16.614700317382812,16.19659996032715,16.04400062561035,15.981300354003906,238.38734519527776,77.03329934972382
ZTFD,16.8117,16.5009,16.3906,16.843799591064453,16.47719955444336,16.354799270629883,16.327499389648438,239.6580941111987,41.10468964303572
ZTFD,16.7994,16.4854,16.3713,16.819799423217773,16.447200775146484,16.327999114990234,16.30500030517578,249.88997406028275,47.886000214853524
ZTFD,16.9267,16.5235,16.3482,16.953100204467773,16.502399444580078,16.319499969482422,16.263099670410156,260.8827713920301,68.97320011339801
ZTFD,15.1666,14.8996,14.7972,15.194100379943848,14.864100456237793,14.741800308227539,14.73069953918457,244.34000986898067,52.00880267127025
ZTFD,17.6336,17.0694,16.8677,17.632400512695312,17.04680061340332,16.844200134277344,16.773399353027344,243.03489019025363,49.471939233925646
ZTFD,15.9377,15.6791,15.57,15.951499938964844,15.642000198364258,15.530500411987305,15.51200008392334,254.88098825913116,51.34552459741114
ZTFD,17.583,16.9116,16.6704,17.5718994140625,16.8887996673584,16.647300720214844,16.5403995513916,236.0851912440343,77.31145029405945
ZTFD,18.903,17.8057,17.3217,18.860300064086914,17.825300216674805,17.333200454711914,17.112300872802734,245.72695292887113,34.40396825181203
ZTFD,16.3654,15.802,15.583,16.375200271606445,15.789400100708008,15.557700157165527,15.4443998336792,240.44400969523437,20.712750445476235
ZTFD,17.535,17.0035,16.8303,17.51889991760254,16.977699279785156,16.79789924621582,16.726999282836914,240.97698722,56.08744296
ZTFD,18.4623,17.6157,17.2961,18.47960090637207,17.600299835205078,17.26930046081543,17.12380027770996,259.243033,56.10091338
ZTFD,18.1702,17.0,16.5062,18.143600463867188,17.037700653076172,16.548500061035156,16.32270050048828,261.339940998207,21.91043070634738
ZTFD,17.5588,16.8608,16.5721,17.54949951171875,16.858400344848633,16.56220054626465,16.42930030822754,243.49227413282983,75.62698282871007
ZTFD,17.2179,16.3798,16.0726,17.21109962463379,16.389400482177734,16.06089973449707,15.930399894714355,217.62369523395154,77.44852019665944
ZTFD,17.7224,17.2026,17.0063,17.715499877929688,17.1781005859375,16.959299087524414,16.883699417114258,234.21508926003503,27.682001379309302
ZTFD,16.3994,15.8583,15.6699,16.416200637817383,15.852800369262695,15.641200065612793,15.580599784851074,257.85794829707027,62.78817834795812
ZTFD,16.9786,16.4991,16.3151,16.98069953918457,16.47949981689453,16.2893009185791,16.23259925842285,257.04798308457,60.32700828133994
ZTFD,16.1772,15.7384,15.5559,16.18440055847168,15.72350025177002,15.53320026397705,15.468899726867676,254.2560227299243,41.44190605882782
ZTFD,18.4015,17.0311,16.0785,18.343399047851562,17.095699310302734,16.186199188232422,15.753700256347656,241.52895428514404,19.958187291793177
ZTFD,17.5693,16.762999999999998,16.462,17.547500610351562,16.776100158691406,16.45680046081543,16.343900680541992,253.26494817612414,74.7575785037919
ZTFD,15.8449,15.169,14.9266,15.84630012512207,15.16819953918457,14.907899856567383,14.8125,261.42194713177787,52.17382354632375
ZTFD,18.1191,16.7987,16.0471,18.0674991607666,16.856399536132812,16.119800567626953,15.78969955444336,255.286145011059,69.984645519995
ZTFD,18.4965,17.2681,16.6582,18.436599731445312,17.30500030517578,16.716699600219727,16.4330997467041,263.42512022352906,68.22233681593161
ZTFD,18.3361,17.495,17.188,18.310199737548828,17.48539924621582,17.17799949645996,17.037200927734375,262.75490217244237,41.50893695845945
ZTFD,16.2879,15.8322,15.6755,16.298999786376953,15.814499855041504,15.64109992980957,15.597599983215332,263.9510777128174,48.250177424511875
ZTFD,18.4702,17.0218,16.042,18.359500885009766,17.10420036315918,16.147499084472656,15.718000411987305,242.7389977759217,36.08794863607539
ZTFD,15.3557,15.0867,14.9826,15.3774995803833,15.057900428771973,14.934599876403809,14.927399635314941,238.84703949612927,30.805360570405853
ZTFD,16.2915,16.0052,15.904000000000002,16.311800003051758,15.968600273132324,15.85159969329834,15.83810043334961,252.94603541,56.07690422
ZTFD,16.8246,16.6971,16.6495,16.854700088500977,16.660499572753906,16.588899612426758,16.61079978942871,259.3389757183469,41.71134222201061
ZTFD,16.6918,16.274,16.1139,16.748199462890625,16.251800537109375,16.081499099731445,16.029699325561523,237.74794223645503,16.627089301717106
ZTFD,15.6796,15.1522,14.9694,15.688400268554688,15.138199806213379,14.940099716186523,14.868800163269043,251.73593646159384,18.144015833496468
ZTFD,17.2854,16.8375,16.6837,17.2908992767334,16.811599731445312,16.628299713134766,16.56800079345703,235.07794267122824,35.412596083518125
ZTFD,18.4279,17.4244,16.998,18.414899826049805,17.443599700927734,17.017099380493164,16.824199676513672,223.52508350925342,43.950796349872725
ZTFD,15.792,15.4421,15.3118,15.814000129699707,15.41759967803955,15.27810001373291,15.259699821472168,242.41893014441754,30.795767155213998
ZTFD,17.9419,17.2733,16.9953,17.944000244140625,17.268800735473633,16.989999771118164,16.859800338745117,243.93892444412415,22.695018274153302
ZTFD,18.2712,16.9843,16.315,18.249900817871094,17.038999557495117,16.368799209594727,16.071300506591797,215.45903932518902,32.72065813872137
ZTFD,17.8558,17.4362,17.2796,17.84589958190918,17.4148006439209,17.226999282836914,17.191099166870117,262.8091290810898,74.89375743973416
ZTFD,18.7329,17.4849,16.8729,18.708599090576172,17.508899688720703,16.922199249267578,16.656600952148438,253.64292643144077,23.03508047381715
ZTFD,17.9896,17.031,16.6256,17.958999633789062,17.049400329589844,16.642099380493164,16.458900451660156,236.54213862,55.3271951
ZTFD,18.1253,17.4323,17.1853,18.127899169921875,17.429899215698242,17.153099060058594,17.05340003967285,253.0159836823963,43.86799549459766
ZTFD,18.7997,17.5761,16.942999999999998,18.771799087524414,17.60460090637207,17.00079917907715,16.726299285888672,238.5640148222799,30.93294195149247
ZTFD,15.4712,15.1249,15.0017,15.510600090026855,15.10319995880127,14.970100402832031,14.924500465393066,221.5099675385018,29.60967556798464
ZTFD,16.8597,16.5833,16.4685,16.908100128173828,16.55699920654297,16.423099517822266,16.387500762939453,245.93807847778575,43.871836511588924
ZTFD,17.3395,17.0113,16.8883,17.366199493408203,16.986400604248047,16.845800399780273,16.83060073852539,222.44108145478603,67.36725432060861
ZTFD,16.4147,16.2094,16.1084,16.448999404907227,16.17020034790039,16.06279945373535,16.04290008544922,252.55693259624826,25.235361312157078
ZTFD,18.2803,16.9829,16.2865,18.214000701904297,17.007400512695312,16.341800689697266,16.042499542236328,248.00003680165764,62.73574648573878
ZTFD,18.5278,17.5419,17.1485,18.48390007019043,17.570499420166016,17.154600143432617,16.95050048828125,237.26600694873562,20.262818775213145
ZTFD,17.7907,16.5083,15.8446,17.73740005493164,16.553699493408203,15.912699699401855,15.609199523925781,242.03189062408435,62.59171737363162
ZTFD,18.0967,16.826,16.1212,18.051599502563477,16.880599975585938,16.184600830078125,15.873499870300293,257.8479487063875,31.603136942909497
ZTFD,15.5107,15.2387,15.139000000000001,15.54640007019043,15.221699714660645,15.09529972076416,15.07450008392334,261.47599139501153,62.83978779445999
ZTFD,17.1671,16.6534,16.4599,17.184600830078125,16.635400772094727,16.42460060119629,16.341100692749023,247.09704788784225,30.67201525703499
ZTFD,15.9677,15.4542,15.2647,15.973199844360352,15.440500259399414,15.241700172424316,15.167799949645996,245.1729969121179,48.20243878201253
ZTFD,17.1474,16.7812,16.6534,17.143699645996094,16.755800247192383,16.61210060119629,16.582500457763672,260.03399748092113,29.450887845713314
ZTFD,15.9301,15.569,15.453,15.94729995727539,15.541600227355957,15.411199569702148,15.398300170898438,249.88503936370782,46.06729300613302
ZTFD,18.5813,17.3788,16.8185,18.550899505615234,17.42329978942871,16.868999481201172,16.622900009155273,252.81205008416714,40.91144023300258
ZTFD,17.9095,17.1796,16.9015,17.903900146484375,17.168699264526367,16.88360023498535,16.759700775146484,232.856959550678,56.24629653788207
ZTFD,16.7002,16.3497,16.1911,16.71940040588379,16.31999969482422,16.1697998046875,16.14189910888672,254.9900589927239,20.72583693228437
ZTFD,16.5465,16.3631,263.467,19.184499740600586,18.625099182128906,18.381000518798828,18.202899932861328,66.80527301559714,17.046137400085506
ZTFD,17.8429,16.766,16.3035,17.820899963378906,16.781099319458008,16.320899963378906,16.101499557495117,229.5432484155495,75.13954789855451
ZTFD,18.9275,17.5838,16.8171,18.83530044555664,17.63680076599121,16.89189910888672,16.548099517822266,242.36990136959076,61.26985959682941
ZTFD,17.3858,16.9882,16.8189,17.40999984741211,16.961299896240234,16.7903995513916,16.734399795532227,245.3330941567136,36.13620875971119
ZTFD,18.0635,16.7994,15.984000000000002,18.003799438476562,16.861799240112305,16.05660057067871,15.714599609375,244.59588736494567,49.140028379695025
ZTFD,17.0436,16.2296,15.8477,17.032800674438477,16.23550033569336,15.854499816894531,15.681900024414062,263.61769542777796,76.48668556573367
ZTFD,18.5178,17.7036,17.3001,18.541799545288086,17.712900161743164,17.359600067138672,17.201400756835938,258.5221138027937,58.647459585329024
ZTFD,17.63,16.5178,16.0397,17.599199295043945,16.54360008239746,16.05109977722168,15.836299896240234,247.79489953998583,58.952992391979706
ZTFD,17.0865,16.7332,16.6096,17.11949920654297,16.715299606323242,16.57309913635254,16.54829978942871,236.2420299638392,40.352596530007375
ZTFD,18.5896,17.7836,17.4454,18.547199249267578,17.767099380493164,17.45789909362793,17.310199737548828,260.40723702979506,74.71432853752448
ZTFD,15.3373,14.9687,14.829,15.358799934387207,14.948599815368652,14.796799659729004,14.751299858093262,247.1869566265792,19.8437534253229
ZTFD,17.903,16.8061,16.2929,17.90049934387207,16.835899353027344,16.32110023498535,16.067800521850586,237.65404682399304,23.31101395372305
ZTFD,18.0476,17.4938,17.2749,18.070600509643555,17.503299713134766,17.279300689697266,17.207599639892578,240.12495754,55.72285627
ZTFD,17.0852,16.584,16.3499,17.09749984741211,16.582599639892578,16.357200622558594,16.285900115966797,260.7310241413316,28.507392886932898
ZTFD,17.3386,16.4733,16.1788,17.31909942626953,16.480300903320312,16.16710090637207,16.026199340820312,258.32992125,56.02458784
ZTFD,17.3179,17.0169,16.9011,17.338699340820312,16.984600067138672,16.868999481201172,16.842100143432617,240.46018377825254,68.57848801805618
ZTFD,18.22,17.2133,16.8107,18.167499542236328,17.23150062561035,16.826200485229492,16.64259910583496,257.1921833234319,70.07012362253116
ZTFD,16.9672,16.6186,16.476,16.98270034790039,16.589099884033203,16.434200286865234,16.399099349975586,260.2600517178724,30.219838506365317
ZTFD,16.8461,16.4421,16.2913,16.885099411010742,16.40410041809082,16.246200561523438,16.199899673461914,216.28393810104444,36.03640880183796
ZTFD,17.1888,16.5027,16.2865,17.180299758911133,16.487499237060547,16.26099967956543,16.17690086364746,238.39392469406252,69.89296684429793
ZTFD,15.8577,15.5238,15.3985,15.86359977722168,15.496199607849121,15.361499786376953,15.322999954223633,249.86284419296499,74.86904173833771
ZTFD,17.365,17.0341,16.8881,17.386999130249023,17.01099967956543,16.85070037841797,16.803699493408203,240.8709837357976,20.164024251307772
ZTFD,18.4734,17.4523,17.041,18.465299606323242,17.467300415039062,17.04960060119629,16.86210060119629,253.1499515686565,46.302505681855095
ZTFD,17.6524,16.9648,16.7166,17.63360023498535,16.948699951171875,16.700300216674805,16.599000930786133,261.6350123101684,77.45748106471129
ZTFD,17.0302,16.2536,15.9579,17.02120018005371,16.253700256347656,15.948699951171875,15.817000389099121,259.1588385722396,62.49842850286118
ZTFD,16.3087,15.874,15.7115,16.31999969482422,15.848699569702148,15.685799598693848,15.642499923706055,263.65201550193086,26.829276199108975
ZTFD,16.5198,16.1895,16.051,16.5580997467041,16.15489959716797,16.00029945373535,15.950799942016602,213.55108431868499,28.844323423814025
ZTFD,17.3596,16.7335,16.4844,17.37929916381836,16.749099731445312,16.487899780273438,16.38450050354004,241.55780068294425,69.23245686301708
ZTFD,16.1573,15.9133,15.7907,16.21540069580078,15.882599830627441,15.750399589538574,15.729499816894531,259.3889078366371,58.92074088598613
ZTFD,16.2852,15.9875,15.8975,16.305200576782227,15.945899963378906,15.833100318908691,15.821900367736816,214.73705669902202,27.862725635641677
ZTFD,17.6089,16.9122,16.6414,17.618099212646484,16.90690040588379,16.62179946899414,16.490999221801758,224.24809356195337,68.4430595362857
ZTFD,17.1445,16.5478,16.3345,17.163700103759766,16.541000366210938,16.316699981689453,16.237499237060547,258.20511231833746,69.07173655880865
ZTFD,18.3019,17.3786,17.0088,18.286300659179688,17.385000228881836,17.005199432373047,16.836000442504883,225.87706513513314,17.498744872947874
ZTFD,16.7462,16.514,16.3901,16.788700103759766,16.47260093688965,16.354799270629883,16.34160041809082,263.9390624393214,42.649920541590774
ZTFD,16.441,16.1179,15.9877,16.47010040283203,16.093399047851562,15.956000328063965,15.92490005493164,254.78517491871202,76.8488225154256
ZTFD,18.5642,17.2752,16.576,18.523300170898438,17.320899963378906,16.635499954223633,16.32979965209961,256.9581139456908,54.18107847343601
ZTFD,18.4079,17.578,17.2583,18.400800704956055,17.575700759887695,17.25860023498535,17.118600845336914,230.1660031473847,39.249696667366415
ZTFD,16.5429,16.1799,16.0297,16.56800079345703,16.15880012512207,15.987799644470215,15.94540023803711,258.1389646961958,17.292580977662908
ZTFD,16.8525,16.529,16.3905,16.865100860595703,16.496999740600586,16.34779930114746,16.316099166870117,252.9179699727378,31.898714649161807
ZTFD,17.5484,17.1769,17.0309,17.558799743652344,17.157899856567383,17.008100509643555,16.966999053955078,236.39892957931067,48.95211136603067
ZTFD,18.5377,17.2939,16.482,18.490999221801758,17.345199584960938,16.612600326538086,16.27079963684082,222.15107642064774,57.96289951198038
ZTFD,18.2904,17.166,16.6736,18.26810073852539,17.194499969482422,16.704700469970703,16.482200622558594,260.3479954820918,60.405411554256624
ZTFD,17.6224,17.0235,16.7716,17.63290023803711,17.010099411010742,16.754100799560547,16.653400421142578,261.89903033412634,28.254583239897862
ZTFD,17.1871,16.7357,16.5389,17.202600479125977,16.714599609375,16.51849937438965,16.464099884033203,251.3980665158279,24.06782685889165
ZTFD,18.6382,17.579,17.2374,18.50779914855957,17.59160041809082,17.210500717163086,17.04290008544922,245.59695278623775,52.71709736194572
ZTFD,16.3938,16.1145,16.0022,16.41990089416504,16.07710075378418,15.921500205993652,15.897199630737305,229.39406874904623,22.20007421911727
ZTFD,18.6566,17.5492,17.0904,18.63990020751953,17.574399948120117,17.111400604248047,16.905799865722656,238.36293111477087,26.89552533232287
ZTFD,16.4376,16.1819,16.0806,16.461999893188477,16.155899047851562,16.03689956665039,16.03019905090332,257.59214237064356,75.54068856413488
ZTFD,18.5902,17.5029,17.0326,18.565000534057617,17.521099090576172,17.061800003051758,16.859899520874023,241.5351080576182,60.60262397576167
ZTFD,18.5482,17.6913,17.3967,18.520099639892578,17.68589973449707,17.388099670410156,17.24679946899414,244.31783828615582,70.62170230400181
ZTFD,17.2947,16.8855,16.8271,17.354400634765625,16.87070083618164,16.68079948425293,16.601999282836914,235.14203909992395,23.673935840576004
ZTFD,18.942999999999998,17.6382,16.7893,18.9325008392334,17.712900161743164,16.881799697875977,16.508699417114258,259.12902255512,48.383024964456915
ZTFD,17.9927,17.3561,17.1199,17.97920036315918,17.340999603271484,17.099300384521484,17.002700805664062,222.06579960269087,70.0883139275366
ZTFD,17.8299,16.7771,16.3102,17.794300079345703,16.786699295043945,16.331300735473633,16.12700080871582,261.7772368252493,78.09048969274359
ZTFD,17.1199,16.8155,16.7206,17.13050079345703,16.76930046081543,16.65089988708496,16.62809944152832,238.1329460770132,37.17727022246722
ZTFD,17.0811,16.5296,16.3334,17.08650016784668,16.51140022277832,16.29050064086914,16.22599983215332,218.24993985,55.8662651
ZTFD,17.9726,17.5118,17.3206,17.971500396728516,17.473400115966797,17.29960060119629,17.247299194335938,221.1540602874316,30.80636212544637
ZTFD,16.8293,16.4308,16.2279,16.859800338745117,16.411300659179688,16.217199325561523,16.18790054321289,253.92807775290302,37.03351189273891
ZTFD,17.6873,17.0684,16.8568,17.6835994720459,17.05459976196289,16.82349967956543,16.734600067138672,213.77691341593822,60.376396807284756
ZTFD,18.5478,17.38,16.8729,18.45680046081543,17.402799606323242,16.890399932861328,16.65489959716797,242.79509782188123,58.21564120937765
ZTFD,18.6488,17.3496,16.7048,18.589099884033203,17.388999938964844,16.746700286865234,16.46769905090332,245.8801044243265,63.81808285048059
ZTFD,16.9954,16.59,16.4257,16.999399185180664,16.561100006103516,16.394100189208984,16.348800659179688,256.38797527481375,38.811968731410104
ZTFD,16.6028,15.9335,15.7012,16.610599517822266,15.92140007019043,15.690400123596191,15.587300300598145,217.93284386681316,77.99307187996565
ZTFD,17.3921,16.9712,16.8116,17.409000396728516,16.954599380493164,16.783700942993164,16.740800857543945,255.96702802685843,40.12933368180349
ZTFD,17.8105,16.974,16.6785,17.794599533081055,16.982200622558594,16.653099060058594,16.535400390625,241.89528574992067,74.90967917110771
ZTFD,17.5827,16.9335,16.6646,17.575899124145508,16.929399490356445,16.64780044555664,16.531600952148438,251.44501948756744,19.258011798627546
ZTFD,17.6875,16.9389,16.6508,17.688499450683594,16.942100524902344,16.65049934387207,16.535200119018555,237.95369011972585,75.54589342233697
ZTFD,16.2938,16.0196,15.9154,16.320899963378906,15.977700233459473,15.875,15.862700462341309,246.13409292074186,46.17296069042227
ZTFD,17.0985,16.5988,16.4549,17.09749984741211,16.568099975585938,16.415700912475586,16.37459945678711,250.5949245508957,57.04658203077183
ZTFD,17.414,16.9141,16.7207,17.426700592041016,16.897300720214844,16.705799102783203,16.63909912109375,227.47699075306866,62.326602100232776
ZTFD,16.3104,15.9383,15.7759,16.326499938964844,15.921799659729004,15.749099731445312,15.694999694824219,255.95097729129824,33.99042571203661
ZTFD,16.6789,16.3684,16.2816,16.67650032043457,16.334800720214844,16.22410011291504,16.200899124145508,228.73914162301966,59.5813863710371
ZTFD,18.8196,17.695999999999998,17.1769,18.811399459838867,17.739999771118164,17.193300247192383,16.96310043334961,233.16196755683757,19.722076075179054
ZTFD,17.6717,17.4176,17.3128,17.673599243164062,17.381999969482422,17.256799697875977,17.22480010986328,244.28600029089262,62.69758468611576
ZTFD,16.5992,16.1028,15.8915,16.60409927368164,16.08049964904785,15.865500450134277,15.780500411987305,228.33895666620043,17.861879574016186
ZTFD,18.3946,17.2507,16.7731,18.37779998779297,17.28070068359375,16.787700653076172,16.592500686645508,231.70217004211554,61.65541639373606
ZTFD,15.8819,15.4546,15.3043,15.892999649047852,15.43690013885498,15.266900062561035,15.225000381469727,239.4970039718612,31.453642238670085
ZTFD,17.9381,17.6176,17.4751,17.96339988708496,17.590700149536133,17.427400588989258,17.352399826049805,257.7160666308226,60.65103075765119
ZTFD,15.9578,15.4507,15.2788,15.97070026397705,15.432000160217285,15.243000030517578,15.182100296020508,260.4660076674491,60.62657664208664
ZTFD,17.9524,17.3006,17.0928,17.96030044555664,17.313600540161133,17.050100326538086,16.955299377441406,233.2679043457813,51.64863892291239
ZTFD,18.6103,17.418,16.9082,18.52669906616211,17.450000762939453,16.947900772094727,16.73889923095703,253.62115640126726,62.8917337174889
ZTFD,16.6629,16.2174,16.0551,16.677200317382812,16.194599151611328,16.02589988708496,15.979999542236328,262.3210027920938,33.78122143166474
ZTFD,16.7799,16.4642,16.3373,16.80419921875,16.42639923095703,16.293899536132812,16.271099090576172,251.4059027068178,48.25145043472876
ZTFD,17.0805,16.6801,16.528,17.08679962158203,16.638099670410156,16.475400924682617,16.441200256347656,242.23513402665947,61.34241880829945
ZTFD,17.0985,16.5866,16.3789,17.125,16.572799682617188,16.355899810791016,16.280899047851562,235.4339437692229,54.3420366646167
ZTFD,16.3999,16.137,15.9999,16.428699493408203,16.122600555419922,15.975199699401855,15.95460033416748,257.1619379591644,38.28323591549861
ZTFD,17.7101,16.6481,16.2395,17.669599533081055,16.66390037536621,16.246299743652344,16.075199127197266,245.96915272224683,58.88592331038632
ZTFD,17.7337,17.2812,17.1525,17.697500228881836,17.243999481201172,17.077499389648438,17.045700073242188,252.1039758342623,30.34157391032075
ZTFD,17.1623,16.401,16.0848,17.154600143432617,16.406400680541992,16.07550048828125,15.93239974975586,261.77711165791635,63.8795927055679
ZTFD,16.7449,16.4049,16.2403,16.760799407958984,16.36549949645996,16.205699920654297,16.158000946044922,250.1500365072817,26.523429434565454
ZTFD,17.2905,16.8695,16.7091,17.300600051879883,16.875900268554688,16.707300186157227,16.654399871826172,218.00489458916564,76.56750459115352
ZTFD,17.7299,17.1894,16.9857,17.724899291992188,17.162500381469727,16.94809913635254,16.868200302124023,261.00907744209655,30.967667990322795
ZTFD,18.6502,17.5634,17.0932,18.611799240112305,17.570600509643555,17.11050033569336,16.895700454711914,262.7899785081909,50.57533900847443
ZTFD,16.7968,16.2674,16.0861,16.796300888061523,16.246599197387695,16.043500900268555,15.98009967803955,263.0010891650415,37.74628303348689
ZTFD,16.6741,16.2519,16.0986,16.686399459838867,16.234100341796875,16.062700271606445,16.018299102783203,237.06606202556915,37.15063332727977
ZTFD,17.6104,16.9102,16.6803,17.617000579833984,16.912399291992188,16.64620018005371,16.54330062866211,228.84608585376816,76.40496175890996
ZTFD,17.9164,16.8176,16.3269,17.921600341796875,16.846500396728516,16.346399307250977,16.104900360107422,243.55104996698674,51.672119982039646
ZTFD,17.5945,16.4628,15.9239,17.5664005279541,16.492000579833984,15.958499908447266,15.715800285339355,242.02817942080955,68.71393800094232
ZTFD,16.2878,15.7345,15.4894,16.3031005859375,15.715299606323242,15.477700233459473,15.403599739074707,261.6968920096134,43.83899061006929
ZTFD,16.4492,16.0893,15.9499,16.46660041809082,16.062999725341797,15.8996000289917,15.860400199890137,254.71106994521256,23.607817924594734
ZTFD,17.522000000000002,16.9462,16.7363,17.537200927734375,16.949199676513672,16.7096004486084,16.628700256347656,246.1170921256676,57.26677632003424
ZTFD,17.1964,16.0415,15.5127,17.170400619506836,16.07990074157715,15.55109977722168,15.300200462341309,223.0618453706054,76.68314091522551
ZTFD,17.6144,16.7391,16.4175,17.596399307250977,16.7539005279541,16.408899307250977,16.266799926757812,241.7649538538443,41.996281928643086
ZTFD,16.4094,15.8878,15.7232,16.406999588012695,15.8681001663208,15.692299842834473,15.63010025024414,249.6729315264267,39.669156443093215
