survey,ZTF-g,ZTF-r,ZTF-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
ZTFD,16.5513,16.1438,15.9966,16.556499481201172,16.124300003051758,15.955699920654297,15.90530014038086,262.87305096131024,36.52151926347075
ZTFD,15.8122,15.5263,15.4145,15.840100288391113,15.496899604797363,15.369999885559082,15.352700233459473,240.33401698147162,39.12612062407457
ZTFD,18.9955,17.7732,17.0449,19.006200790405273,17.854900360107422,17.133800506591797,16.805700302124023,256.8289519304283,43.43716159378009
ZTFD,18.3921,17.5431,17.1972,18.36210060119629,17.54330062866211,17.186800003051758,17.035900115966797,241.7649905821233,30.186410096594212
ZTFD,18.941,17.8322,17.3082,18.917699813842773,17.8346004486084,17.327600479125977,17.07670021057129,232.81811204939433,51.533233900501344
ZTFD,15.9994,15.6266,15.4822,16.018400192260742,15.606300354003906,15.44909954071045,15.414400100708008,250.3720911446575,29.825176802011935
ZTFD,17.3339,16.3517,15.9494,17.315000534057617,16.378299713134766,15.964599609375,15.779500007629395,226.5970043095835,68.76352955543133
ZTFD,16.0816,15.7943,15.6806,16.100400924682617,15.771699905395508,15.624699592590332,15.607000350952148,230.67799765584786,27.27148344148147
ZTFD,16.6775,16.2769,16.1143,16.68000030517578,16.260799407958984,16.092199325561523,16.042200088500977,252.28202282295837,25.060107259570543
ZTFD,17.5567,17.0924,16.9074,17.581499099731445,17.068500518798828,16.86240005493164,16.82360076904297,243.955046767126,28.378683671024056
ZTFD,16.8326,16.4222,16.2354,16.845800399780273,16.40679931640625,16.217100143432617,16.1564998626709,261.9899439891054,40.780239660496655
ZTFD,18.7587,17.441,16.5357,18.720800399780273,17.484399795532227,16.640300750732422,16.26569938659668,243.4769647233256,52.40013367863858
ZTFD,16.808,16.184,15.9661,16.829999923706055,16.186800003051758,15.931699752807617,15.851900100708008,229.20705492878662,45.831803650890855
ZTFD,15.6253,15.2,15.0746,15.644000053405762,15.174699783325195,15.032099723815918,15.001199722290039,235.73093148377356,17.789637521417102
ZTFD,16.7896,16.6124,16.5202,16.81839942932129,16.559499740600586,16.48080062866211,16.48189926147461,242.00792999776044,58.72183711252361
ZTFD,16.5584,16.2611,16.1735,16.576900482177734,16.23310089111328,16.098100662231445,16.128999710083008,240.61103153779163,29.81719631641919
ZTFD,17.2507,16.8405,16.7052,17.26059913635254,16.82710075378418,16.659500122070312,16.614900588989258,238.89183680047955,75.8625036733051
ZTFD,15.8435,15.6121,15.5258,15.864999771118164,15.572400093078613,15.469900131225586,15.45829963684082,219.19105165598134,26.543652480511525
ZTFD,18.3984,17.0845,16.0685,18.39240074157715,17.168800354003906,16.180500030517578,15.740500450134277,234.11092879635245,30.295353634483366
ZTFD,17.256,16.7136,16.5002,17.25149917602539,16.697799682617188,16.4783992767334,16.395099639892578,261.9659555571055,39.4976963267403
ZTFD,17.4997,17.1406,16.9882,17.486900329589844,17.09239959716797,16.946699142456055,16.930599212646484,261.9579356740017,47.36888535567858
ZTFD,18.5532,17.5278,17.0732,18.576900482177734,17.54050064086914,17.085500717163086,16.86389923095703,247.49403953374178,53.86165525438639
ZTFD,17.5805,17.1051,16.9378,17.587600708007812,17.083200454711914,16.88909912109375,16.83449935913086,254.59404406569033,34.86416170569332
ZTFD,17.2511,16.8503,16.6977,17.250900268554688,16.811800003051758,16.65559959411621,16.616100311279297,262.35604760248606,27.262080789098032
ZTFD,16.8414,16.1418,15.9028,16.847400665283203,16.138999938964844,15.896100044250488,15.797900199890137,254.24906542368555,23.844573667400148
ZTFD,17.4053,16.8453,16.6261,17.410499572753906,16.826400756835938,16.601200103759766,16.524999618530273,263.2309743196254,51.146345039666194
ZTFD,17.1515,16.4581,16.2147,17.163000106811523,16.462200164794922,16.2007999420166,16.11319923400879,239.70110522461704,48.8750987957372
ZTFD,16.3712,15.758,15.532,16.368099212646484,15.743000030517578,15.507699966430664,15.419899940490723,256.6961617476891,67.97287125665306
ZTFD,15.8332,15.4981,15.378,15.854700088500977,15.468199729919434,15.330699920654297,15.308899879455566,214.02210601654772,62.36383066808701
ZTFD,17.0329,16.5542,16.3605,17.034900665283203,16.528900146484375,16.33489990234375,16.269899368286133,253.73600864128505,41.225946582351185
ZTFD,17.3207,16.2012,15.682,17.302499771118164,16.228099822998047,15.71780014038086,15.494799613952637,257.0039777642447,65.98043937025
ZTFD,16.5741,16.2767,16.1579,16.589399337768555,16.251399993896484,16.1205997467041,16.10540008544922,255.49303017585396,34.71742760837118
ZTFD,18.1313,17.0421,16.4551,18.20800018310547,17.079700469970703,16.511199951171875,16.250499725341797,261.67893841302237,24.82382421194266
ZTFD,17.9863,17.0649,16.682000000000002,17.97130012512207,17.07699966430664,16.68280029296875,16.515899658203125,214.13986578355596,63.769227413277534
ZTFD,17.6322,17.2147,17.0761,17.689199447631836,17.188400268554688,17.00349998474121,16.955699920654297,260.35991555598525,60.0928284517817
ZTFD,15.9707,15.534,15.3651,15.993900299072266,15.515299797058105,15.32759952545166,15.279000282287598,251.82601299703964,28.831499571886926
ZTFD,18.4095,17.1154,16.4773,18.367700576782227,17.172399520874023,16.537599563598633,16.24959945678711,239.6579483220294,33.099321827962875
ZTFD,18.6792,17.3514,16.6213,18.617799758911133,17.388900756835938,16.694400787353516,16.377500534057617,262.39604121283827,42.90916263161634
ZTFD,17.2953,16.8278,16.6432,17.320499420166016,16.800100326538086,16.594900131225586,16.52359962463379,249.99208037717204,30.010987679915058
ZTFD,18.6386,17.7357,17.3807,18.524200439453125,17.736299514770508,17.40220069885254,17.23859977722168,249.02005377263714,59.96093219163618
ZTFD,16.9304,16.202,15.9586,16.929899215698242,16.188600540161133,15.921799659729004,15.805399894714355,213.3239049154111,62.44196095796398
ZTFD,17.9769,17.0807,16.7235,17.956600189208984,17.099199295043945,16.723800659179688,16.543899536132812,248.26794785299936,49.4314969876268
ZTFD,16.2768,15.8559,15.6902,16.28820037841797,15.83549976348877,15.669300079345703,15.61359977722168,263.64795650963924,50.5216751970992
ZTFD,16.884,16.383,16.1851,16.89900016784668,16.367799758911133,16.160499572753906,16.079299926757812,239.571992888042,32.607307183114756
ZTFD,17.1542,16.8065,16.6808,17.18899917602539,16.785999298095703,16.63409996032715,16.595500946044922,244.72405788360996,50.7083673569517
ZTFD,15.4136,14.7509,14.4988,15.400199890136719,14.7431001663208,14.483200073242188,14.389200210571289,263.07394488239146,32.289784205307875
ZTFD,17.1497,16.8201,16.687,17.18560028076172,16.78700065612793,16.650400161743164,16.62150001525879,245.10695492157154,47.59149013849699
ZTFD,16.8525,16.518,16.3966,16.87220001220703,16.49220085144043,16.347999572753906,16.320199966430664,219.12804161337874,27.92665902520838
ZTFD,17.7065,16.3747,15.5368,17.65679931640625,16.440099716186523,15.635199546813965,15.267499923706055,218.5230621123092,75.92116042086965
ZTFD,17.7444,16.8791,16.535999999999998,17.721500396728516,16.8799991607666,16.5393009185791,16.392099380493164,257.3109618843786,68.34313899799677
ZTFD,15.1559,14.674000000000001,14.5074,15.170599937438965,14.657600402832031,14.480299949645996,14.427900314331055,256.94010375263696,69.25110449366358
ZTFD,17.1141,16.6562,16.4796,17.126300811767578,16.631000518798828,16.44890022277832,16.383100509643555,239.11605486245972,30.068419718152796
ZTFD,16.8458,16.1654,15.9085,16.864299774169922,16.175100326538086,15.89430046081543,15.784799575805664,239.6149284330084,39.63197158600807
ZTFD,17.1372,16.6211,16.4244,17.15850067138672,16.596500396728516,16.392200469970703,16.315000534057617,215.0800242648743,74.55623436160322
ZTFD,17.1339,16.3111,16.0488,17.111400604248047,16.299699783325195,16.014699935913086,15.907600402832031,235.71083326652047,66.62172590935073
ZTFD,17.2836,16.8794,16.7357,17.27359962463379,16.859600067138672,16.693700790405273,16.65920066833496,239.93601190390166,40.163433504759695
ZTFD,17.6097,16.3121,15.5406,17.573999404907227,16.35099983215332,15.601499557495117,15.26159954071045,230.3849713771779,16.85439818936479
ZTFD,18.6806,17.797,17.4836,18.662099838256836,17.800100326538086,17.461299896240234,17.321399688720703,238.3488063048038,70.10894282366183
ZTFD,16.8196,16.4752,16.3345,16.82699966430664,16.452600479125977,16.296600341796875,16.266000747680664,257.14094077643296,38.69943049746119
ZTFD,18.8069,17.4138,16.3824,18.740299224853516,17.49020004272461,16.514799118041992,16.066200256347656,215.3108229658902,76.71298758797508
ZTFD,18.8034,17.4428,16.495,18.76219940185547,17.531400680541992,16.592100143432617,16.192100524902344,259.80394852775544,35.67051011479933
ZTFD,18.5635,17.5059,17.0485,18.534400939941406,17.50480079650879,17.050399780273438,16.847000122070312,258.02094324950764,44.657664872682375
ZTFD,16.6996,16.3289,16.2135,16.69930076599121,16.299299240112305,16.153099060058594,16.107999801635742,253.17293205647832,59.42583379919543
ZTFD,17.5783,16.9115,16.6592,17.57539939880371,16.898099899291992,16.645099639892578,16.550600051879883,250.977910382202,29.836222723605434
ZTFD,18.3693,17.0891,16.366,18.299100875854492,17.12649917602539,16.430999755859375,16.103500366210938,263.0548725626042,75.45357617370219
ZTFD,17.309,16.0924,15.5472,17.270700454711914,16.119400024414062,15.577799797058105,15.337300300598145,263.15594439716426,57.389066735112216
ZTFD,18.4983,17.5024,17.0817,18.49449920654297,17.510299682617188,17.09040069580078,16.911699295043945,244.5089272757382,51.6141911835804
ZTFD,18.0725,17.5142,17.2552,18.082500457763672,17.488399505615234,17.236000061035156,17.13409996032715,234.47605360557804,45.68807893050232
ZTFD,16.9946,16.2847,16.0011,17.00149917602539,16.282100677490234,16.00160026550293,15.903900146484375,242.70801487920494,45.44777089453666
ZTFD,16.5996,16.2041,16.0491,16.6210994720459,16.187999725341797,16.008699417114258,15.966500282287598,254.63199855705548,47.59767646670923
ZTFD,18.8263,17.5362,16.9003,18.778600692749023,17.57469940185547,16.95599937438965,16.670900344848633,256.58598461976516,68.78265370966893
ZTFD,18.777,17.7677,17.3608,18.761499404907227,17.773099899291992,17.335399627685547,17.134300231933594,264.9171175191317,50.719688642570944
ZTFD,16.8628,16.3962,16.2088,16.876800537109375,16.385299682617188,16.18790054321289,16.123899459838867,254.633939348867,46.13547188765161
ZTFD,16.4478,15.6881,15.4224,16.447399139404297,15.68850040435791,15.408100128173828,15.310099601745605,237.21195931329416,51.7166644630184
ZTFD,18.7907,17.4584,16.3652,18.72249984741211,17.54680061340332,16.494400024414062,16.033700942993164,262.3259236062937,34.63033816222968
ZTFD,16.7427,16.3318,16.1545,16.760299682617188,16.3080997467041,16.122800827026367,16.056900024414062,217.8039395092345,23.29497067971089
ZTFD,16.9057,16.5817,16.4422,16.943300247192383,16.56290054321289,16.404800415039062,16.375900268554688,237.966949996974,30.927110752091412
ZTFD,17.4851,16.916,16.7284,17.449100494384766,16.89310073852539,16.712200164794922,16.641799926757812,251.31502396615596,46.617071962446
ZTFD,17.2248,16.6367,16.4255,17.22719955444336,16.628999710083008,16.394100189208984,16.322200775146484,247.63199208225745,37.80446166268992
ZTFD,17.2665,16.8214,16.6568,17.277000427246094,16.799699783325195,16.621299743652344,16.553699493408203,240.10105613467456,62.91175018667352
ZTFD,15.4956,15.1051,15.0023,15.504199981689453,15.088199615478516,14.953399658203125,14.934200286865234,239.7261488098829,69.78056943288445
ZTFD,18.2969,17.3672,16.9789,18.280799865722656,17.36479949951172,16.98430061340332,16.80579948425293,219.93292657925838,19.22898955922137
ZTFD,16.8163,16.2115,15.984000000000002,16.804500579833984,16.197099685668945,15.958600044250488,15.866399765014648,249.61901854118335,17.59230884377569
ZTFD,16.5037,16.1877,16.0667,16.51740074157715,16.16230010986328,16.025299072265625,15.991600036621094,223.19803504551552,54.79754821659967
ZTFD,17.3365,16.9559,16.7742,17.357500076293945,16.933300018310547,16.753000259399414,16.691699981689453,251.66003035187748,15.497056846293404
ZTFD,16.5338,15.9884,15.7855,16.54010009765625,15.975700378417969,15.759099960327148,15.688899993896484,256.36893024991355,69.30247690882236
ZTFD,18.2043,16.8363,16.2735,18.017099380493164,16.869600296020508,16.299800872802734,16.063400268554688,243.64291935901028,75.21006935826009
ZTFD,16.5462,16.3332,16.2441,16.575199127197266,16.30229949951172,16.19219970703125,16.19070053100586,250.4230669247489,37.90090238690995
ZTFD,16.3174,16.0971,15.9972,16.33970069885254,16.05900001525879,15.947199821472168,15.9375,235.4099894585551,16.476954918482313
ZTFD,17.7587,16.6717,16.2233,17.72319984436035,16.69420051574707,16.218599319458008,16.010400772094727,217.8640335597115,22.206429058883266
ZTFD,18.0522,16.9554,16.5118,18.013900756835938,16.96780014038086,16.52869987487793,16.332500457763672,244.3569391500175,25.094591277609
ZTFD,18.7646,17.8316,17.4302,18.7544002532959,17.812599182128906,17.433500289916992,17.27079963684082,230.73495494483447,40.662221164057954
ZTFD,17.0353,16.6769,16.5373,17.043800354003906,16.648700714111328,16.503000259399414,16.45949935913086,261.73999642225516,44.23215690203946
ZTFD,16.67,15.837,15.5125,16.66230010986328,15.841500282287598,15.511799812316895,15.362799644470215,235.36970319194555,77.73672260705166
ZTFD,18.5492,17.629,17.3141,18.535200119018555,17.663000106811523,17.30699920654297,17.130199432373047,234.6160162153601,20.257385816240696
ZTFD,17.4466,16.5128,16.1556,17.438400268554688,16.520599365234375,16.15019989013672,15.978899955749512,227.21897481867651,17.738385776169963
ZTFD,17.0469,16.5966,16.4363,17.071500778198242,16.589599609375,16.410999298095703,16.35379981994629,254.68712088053513,63.59707734124482
ZTFD,17.6245,17.038,16.8426,17.58810043334961,17.027599334716797,16.80120086669922,16.71489906311035,258.8660368756337,58.0969501397976
ZTFD,16.2665,15.9453,15.8359,16.28059959411621,15.9173002243042,15.779899597167969,15.759200096130371,247.9169972916524,52.25524322689362
ZTFD,18.0371,17.3231,17.065,18.05699920654297,17.319799423217773,17.05150032043457,16.935800552368164,226.9900783371476,62.55327037001021
ZTFD,16.4939,16.0172,15.8258,16.5177001953125,15.999199867248535,15.802800178527832,15.734600067138672,252.1100051690866,57.17471346718875
ZTFD,15.8154,15.4179,15.3006,15.829400062561035,15.410099983215332,15.265899658203125,15.2253999710083,241.60802930827913,52.788594386231054
ZTFD,18.1217,17.3268,17.0379,18.10740089416504,17.324100494384766,17.023799896240234,16.895200729370117,249.74187108005395,60.91502002300711
ZTFD,16.6924,15.850999999999999,15.5292,16.70669937133789,15.861000061035156,15.525199890136719,15.396200180053711,263.93706646,55.34697348
ZTFD,18.4212,17.1035,16.0249,18.361299514770508,17.161300659179688,16.142499923706055,15.690299987792969,247.0977936121217,68.02277381928349
ZTFD,17.0868,16.677,16.5581,17.08919906616211,16.667999267578125,16.50790023803711,16.47330093383789,232.71579472354645,69.78429927859595
ZTFD,17.1687,16.2422,15.8897,17.171100616455078,16.248899459838867,15.88479995727539,15.74530029296875,230.43205826,55.00828218
ZTFD,16.8879,16.5016,16.3538,16.899200439453125,16.472700119018555,16.314699172973633,16.2810001373291,230.70698795724672,41.38966497785892
ZTFD,17.8922,16.6441,16.0022,17.828100204467773,16.680200576782227,16.05970001220703,15.7878999710083,247.9610702028671,37.91744186544216
ZTFD,17.7457,17.3191,17.1295,17.76729965209961,17.313400268554688,17.13789939880371,17.078399658203125,264.1448781870211,47.91211612601124
ZTFD,15.9169,15.4629,15.3042,15.925100326538086,15.438799858093262,15.280500411987305,15.22920036315918,250.99594177505637,51.989078327657474
ZTFD,18.5691,17.2915,16.4979,18.55500030517578,17.326000213623047,16.57029914855957,16.216999053955078,213.57703647216718,37.592711991236456
ZTFD,18.9087,17.6974,17.029,18.858800888061523,17.714399337768555,17.09000015258789,16.80470085144043,232.05410444131792,59.973802621267474
ZTFD,16.893,16.0416,15.7616,16.883100509643555,16.046100616455078,15.744799613952637,15.626099586486816,226.81297689875095,31.793321544787805
ZTFD,16.8621,16.3555,16.1582,16.87540054321289,16.337099075317383,16.120899200439453,16.049100875854492,230.716949854541,42.01863116464329
ZTFD,17.3226,16.9169,16.7587,17.333599090576172,16.893800735473633,16.735300064086914,16.663999557495117,248.7318636923601,57.74668395455591
ZTFD,16.6391,15.9803,15.7406,16.63909912109375,15.967300415039062,15.716899871826172,15.61520004272461,244.18391436663208,20.314087400990392
ZTFD,15.7357,15.4106,15.2823,15.756099700927734,15.380399703979492,15.244500160217285,15.208000183105469,252.30397064,56.17582668
ZTFD,18.3923,17.1304,16.4574,18.32550048828125,17.16510009765625,16.495100021362305,16.216100692749023,254.62706679745654,57.415338046020516
ZTFD,17.2659,16.9888,16.8599,17.28350067138672,16.956899642944336,16.83099937438965,16.810400009155273,264.7310060166356,52.835039419243
ZTFD,16.7696,16.1218,15.8754,16.78019905090332,16.105499267578125,15.845600128173828,15.751299858093262,222.81106280696812,43.94417294145478
ZTFD,15.3587,15.0315,14.8942,15.379599571228027,14.998100280761719,14.857799530029297,14.834699630737305,254.1500132952877,30.089502272549893
ZTFD,17.7135,17.2267,17.0,17.687299728393555,17.210899353027344,17.031600952148438,16.98390007019043,262.73895287865054,29.819873616737237
ZTFD,18.517,17.6423,17.3053,18.474599838256836,17.630399703979492,17.29450035095215,17.137399673461914,245.22608318956648,26.358277193461667
ZTFD,16.7839,16.4808,16.3683,16.806699752807617,16.45669937133789,16.300199508666992,16.28499984741211,218.87303179,55.77631413
ZTFD,16.2991,15.6975,15.482999999999999,16.305400848388672,15.69260025024414,15.457500457763672,15.38070011138916,254.49905856670912,27.624657959295668
ZTFD,16.4974,16.0361,15.8766,16.50469970703125,16.01110076904297,15.836600303649902,15.774299621582031,230.04297410450167,43.63239308263466
ZTFD,18.9375,17.5215,16.5477,18.826499938964844,17.577499389648438,16.650100708007812,16.224300384521484,248.671994546062,54.24613404740576
ZTFD,16.0321,15.725,15.6013,16.049100875854492,15.698100090026855,15.561800003051758,15.540900230407715,251.61792969488698,31.65947665788756
ZTFD,17.9727,16.8835,16.4368,17.948299407958984,16.89419937133789,16.449600219726562,16.24850082397461,264.27697949401676,58.18327231744627
ZTFD,17.3066,16.7719,16.5563,17.313899993896484,16.747499465942383,16.520999908447266,16.44610023498535,251.2740404431387,26.225832724977426
ZTFD,16.6536,16.1921,16.0367,16.677400588989258,16.1742000579834,15.995100021362305,15.95009994506836,259.3170429052206,43.82454692208536
ZTFD,17.8558,17.1126,16.872,17.816699981689453,17.11479949951172,16.83799934387207,16.72570037841797,211.9361680306285,77.37231366493289
ZTFD,17.9965,16.6991,15.984000000000002,17.960899353027344,16.753700256347656,16.053699493408203,15.7431001663208,250.77492413452882,42.17095307744494
ZTFD,17.3452,17.023,16.9204,17.37700080871582,17.042699813842773,16.903200149536133,16.8887996673584,244.77911283872783,54.77132842355494
ZTFD,18.2904,17.6693,17.3773,18.28890037536621,17.661699295043945,17.36319923400879,17.258800506591797,229.4059318747596,47.03158381590876
ZTFD,16.2871,15.9083,15.8012,16.318500518798828,15.888199806213379,15.731499671936035,15.682100296020508,215.04002046151874,28.49002520059979
ZTFD,16.734,16.3837,16.253,16.756999969482422,16.356199264526367,16.21489906311035,16.17840003967285,229.29009094,55.82877309
ZTFD,17.5745,16.8826,16.6024,17.58329963684082,16.865100860595703,16.61590003967285,16.505599975585938,226.24199788075933,51.14863738925773
ZTFD,18.4388,17.1779,16.5657,18.37929916381836,17.198699951171875,16.606300354003906,16.35059928894043,260.19196097621096,41.08743639670831
ZTFD,17.043,16.7405,16.6246,17.055500030517578,16.707500457763672,16.582700729370117,16.562700271606445,259.15600159792524,53.26811449000331
ZTFD,17.8334,17.2319,17.0036,17.83139991760254,17.212299346923828,16.964799880981445,16.878299713134766,234.73781506850557,68.63801239151537
ZTFD,16.4181,16.0487,15.9035,16.43549919128418,16.02560043334961,15.871399879455566,15.825499534606934,259.9070668035494,41.54907525560941
ZTFD,16.9076,16.1989,15.957,16.90399932861328,16.190500259399414,15.933099746704102,15.831299781799316,242.1210792634115,60.72209748574776
ZTFD,18.6575,17.2657,16.7606,18.39539909362793,17.290800094604492,16.787599563598633,16.556400299072266,252.26094194880548,53.811104795317966
ZTFD,16.1349,15.7851,15.6433,16.156299591064453,15.760199546813965,15.615400314331055,15.56820011138916,258.242924432719,15.865281743179121
ZTFD,16.461,16.1006,15.9675,16.4768009185791,16.084299087524414,15.925299644470215,15.881999969482422,245.70998605,55.95413117
ZTFD,17.1096,16.3252,16.0682,17.117700576782227,16.321399688720703,16.052600860595703,15.940400123596191,259.71007505,55.62561515
ZTFD,16.6279,16.2936,16.1738,16.652000427246094,16.270700454711914,16.14419937133789,16.101600646972656,215.116782090896,74.46626276835619
ZTFD,18.8482,17.4697,16.811,18.766399383544922,17.52899932861328,16.856199264526367,16.572599411010742,259.1239664262273,38.40981981541555
ZTFD,18.3286,17.4474,17.0521,18.30739974975586,17.43670082092285,17.058399200439453,16.8882999420166,233.5710441656868,43.64109067348369
ZTFD,17.9524,17.2106,16.9276,17.910499572753906,17.201499938964844,16.905000686645508,16.79490089416504,255.16005539310083,27.17916436079994
ZTFD,17.1242,16.4335,16.1566,17.1200008392334,16.43239974975586,16.13290023803711,16.023300170898438,252.1270598768501,32.97669864968144
ZTFD,16.6771,16.3161,16.1536,16.699499130249023,16.28260040283203,16.122699737548828,16.089399337768555,227.99996432536045,63.01382318012594
ZTFD,17.1551,16.5411,16.3416,17.148000717163086,16.52829933166504,16.307100296020508,16.238500595092773,255.8539274449972,70.7289242472902
ZTFD,15.89,15.3945,15.2094,15.904600143432617,15.382599830627441,15.187199592590332,15.1318998336792,253.38311404314706,48.27271061180048
ZTFD,18.5376,17.8111,17.462,18.545700073242188,17.798599243164062,17.501800537109375,17.3612003326416,244.53810789986053,51.49744665925899
ZTFD,16.995,16.4864,16.31,16.997699737548828,16.470300674438477,16.27079963684082,16.200899124145508,264.7530001542686,16.08898828417387
ZTFD,17.2033,16.9938,16.930999999999997,17.215299606323242,16.970399856567383,16.87779998779297,16.896900177001953,241.3468456444459,75.53793518962443
ZTFD,17.317999999999998,16.3142,15.9241,17.301599502563477,16.333900451660156,15.913900375366211,15.73009967803955,228.66595636110614,17.941795626470782
ZTFD,18.8444,17.605,16.5455,18.863500595092773,17.662599563598633,16.690900802612305,16.24880027770996,257.7558521912735,69.16938624708631
ZTFD,17.0513,16.7098,16.5972,17.05229949951172,16.667600631713867,16.529699325561523,16.50079917907715,258.8940438059081,52.2542314777743
ZTFD,16.3918,15.9296,15.7749,16.40329933166504,15.909199714660645,15.740300178527832,15.680500030517578,241.29397943550146,58.53076271318617
ZTFD,17.0374,16.2211,15.8891,17.045000076293945,16.22330093383789,15.895099639892578,15.724900245666504,231.74008195074327,32.040391832230796
ZTFD,16.5989,16.1577,15.9782,16.6299991607666,16.158199310302734,15.956000328063965,15.887900352478027,253.33296523683921,62.959236454942555
ZTFD,17.0211,16.4625,16.2795,17.02090072631836,16.4414005279541,16.25,16.17449951171875,214.16494866462307,62.9559879325019
ZTFD,18.5479,17.2917,16.6249,18.476299285888672,17.322099685668945,16.67620086669922,16.384199142456055,212.31098787121567,61.82457020568824
ZTFD,16.9723,16.7347,16.6338,16.998899459838867,16.695199966430664,16.58489990234375,16.5625,239.30891798584494,29.316974969816208
ZTFD,18.6661,17.2748,16.2493,18.545799255371094,17.34309959411621,16.376399993896484,15.941900253295898,243.67991933835438,43.05090856969459
ZTFD,18.9478,17.9833,17.6536,18.948400497436523,18.048999786376953,17.6658992767334,17.481000900268555,260.6619168613044,62.89916355839388
ZTFD,16.3975,16.1193,16.0129,16.424299240112305,16.089799880981445,15.969400405883789,15.948800086975098,252.02303836786655,28.83726456878604
ZTFD,16.7148,16.005,15.7562,16.719600677490234,16.01020050048828,15.739899635314941,15.64210033416748,253.11093652068598,36.77242713741117
ZTFD,18.2307,16.9043,16.2017,18.132299423217773,16.95479965209961,16.263599395751953,15.96500015258789,252.75394921978113,40.90958593648098
ZTFD,18.1284,16.7874,16.1511,18.049699783325195,16.830299377441406,16.19029998779297,15.904399871826172,255.54201543872637,52.5812713174064
ZTFD,18.4246,17.3237,16.5085,18.553499221801758,17.39069938659668,16.60759925842285,16.262500762939453,241.18097593146584,53.81402885213675
ZTFD,18.2527,16.9831,16.3427,18.24679946899414,17.043800354003906,16.385000228881836,16.091899871826172,249.89605568148275,15.523452427699727
ZTFD,16.4985,16.1241,15.9637,16.515399932861328,16.095600128173828,15.928000450134277,15.890299797058105,259.18287943016935,69.93557084852714
ZTFD,17.7382,16.5632,16.0354,17.708799362182617,16.58530044555664,16.076900482177734,15.847299575805664,239.64998450376518,62.990222326066466
ZTFD,16.1327,16.0099,15.9721,16.163400650024414,15.977100372314453,15.915599822998047,15.946999549865723,257.1428741181066,57.6357174795153
ZTFD,16.6959,16.3981,16.2834,16.704200744628906,16.361799240112305,16.243600845336914,16.212299346923828,253.21502663067815,59.69687911977028
ZTFD,18.5794,17.8554,17.5555,18.59939956665039,17.8439998626709,17.515600204467773,17.369400024414062,263.6969092567767,57.6320444917705
ZTFD,17.2795,17.0691,16.9034,17.311800003051758,17.00279998779297,16.87809944152832,16.850900650024414,263.4118701197647,57.68254198134577
ZTFD,18.9019,17.6582,16.9076,18.885000228881836,17.70549964904785,16.929899215698242,16.572900772094727,242.2340745601453,20.717977797589214
ZTFD,18.2656,17.0318,16.4603,18.226499557495117,17.061899185180664,16.495500564575195,16.251699447631836,229.5588899791411,48.227196006028656
ZTFD,18.0809,17.5053,17.296,18.089500427246094,17.542400360107422,17.275100708007812,17.196300506591797,228.51811221253627,46.96257159811445
ZTFD,16.0913,15.1957,14.8949,16.076499938964844,15.210100173950195,14.89169979095459,14.766500473022461,236.94981821467925,67.49400867368814
ZTFD,17.1397,16.7426,16.5052,17.42620086669922,16.742300033569336,16.492700576782227,16.408899307250977,253.86494017210353,33.17936316141626
ZTFD,16.434,15.3198,14.8697,16.386499404907227,15.339900016784668,14.89169979095459,14.684300422668457,261.6749795739734,50.31347437097568
ZTFD,18.0928,16.8816,16.2853,18.07469940185547,16.907699584960938,16.31730079650879,16.068899154663086,231.50491686143206,34.791689385784004
ZTFD,18.6082,17.682000000000002,17.2849,18.62459945678711,17.697099685668945,17.315000534057617,17.15130043029785,238.25702221235045,44.714127339868156
ZTFD,16.6945,16.3334,16.1965,16.702899932861328,16.307600021362305,16.157699584960938,16.130599975585938,261.9080405080386,46.5874145296764
ZTFD,17.8146,17.1876,16.9631,17.840599060058594,17.167299270629883,16.947099685668945,16.84589958190918,264.0689491234829,54.66610184356687
ZTFD,16.2668,15.9507,15.8226,16.308399200439453,15.925999641418457,15.7878999710083,15.745699882507324,226.4550674462109,61.63476205124886
ZTFD,17.6266,17.142,16.9371,17.629899978637695,17.114099502563477,16.908599853515625,16.834999084472656,243.96816922473025,77.29934068131098
ZTFD,16.8147,16.0541,15.7626,16.822500228881836,16.055400848388672,15.741900444030762,15.623600006103516,213.78396667065257,41.151214185567724
ZTFD,17.0702,16.7055,16.5573,17.08769989013672,16.6781005859375,16.51810073852539,16.484800338745117,231.0508802,56.23221159
ZTFD,15.8965,15.4292,15.2267,15.908300399780273,15.414299964904785,15.203100204467773,15.126700401306152,260.2050229836811,77.75355195933268
ZTFD,18.3276,17.3331,16.9185,18.30459976196289,17.345699310302734,16.925399780273438,16.74370002746582,243.14299932632252,30.908866273664533
ZTFD,17.2332,16.7325,16.5407,17.237899780273438,16.714399337768555,16.506200790405273,16.43790054321289,235.5910212614791,17.599590371881963
ZTFD,18.914,17.6297,16.9123,18.900400161743164,17.67329978942871,16.98590087890625,16.67569923400879,226.85592286155745,15.163107078003545
ZTFD,17.1049,16.3625,16.032,17.1018009185791,16.359600067138672,16.041500091552734,15.89900016784668,240.5580456027932,57.59600069870524
ZTFD,16.7068,15.6533,15.2329,16.69300079345703,15.675399780273438,15.240400314331055,15.05519962310791,252.6819095272926,27.07897922913091
ZTFD,18.2065,17.1915,16.7952,18.191200256347656,17.219499588012695,16.807600021362305,16.625900268554688,261.5498650536341,52.35720143363106
