survey,PS1_AB_g,PS1_AB_r,PS1_AB_i,PS1_AB_z,PS1_g,PS1_r,PS1_i,PS1_z,RA,DEC
PS1_AB,17.65489959716797,17.242399215698242,17.083099365234375,17.04330062866211,17.656999588012695,17.24049949645996,17.08690071105957,17.047199249267578,54.448907176271405,-27.596685358187226
PS1_AB,18.385000228881836,17.311899185180664,16.833999633789062,16.622699737548828,18.382099151611328,17.333099365234375,16.837400436401367,16.625499725341797,54.492098114449796,-27.655332094645328
PS1_AB,17.771400451660156,17.134899139404297,16.871599197387695,16.775100708007812,17.769699096679688,17.151199340820312,16.868600845336914,16.774900436401367,54.44925956373923,-27.752965839868068
PS1_AB,17.770099639892578,17.515199661254883,17.424699783325195,17.42169952392578,17.760900497436523,17.504100799560547,17.414100646972656,17.403400421142578,54.48055463563018,-27.713472071054483
PS1_AB,18.661800384521484,18.448299407958984,18.387300491333008,18.378599166870117,18.682300567626953,18.47089958190918,18.385400772094727,18.396499633789062,54.561015850924306,-27.74452405298447
PS1_AB,18.07939910888672,18.209699630737305,18.30340003967285,18.408899307250977,18.0846004486084,18.184499740600586,18.334400177001953,18.427499771118164,54.55572052951939,-27.805048616573586
PS1_AB,18.992799758911133,17.76129913330078,16.906099319458008,16.49970054626465,19.01889991760254,17.863300323486328,16.906400680541992,16.499799728393555,151.580214415646,2.3906304573222688
PS1_AB,18.815799713134766,18.306400299072266,18.065900802612305,18.00670051574707,18.811199188232422,18.298999786376953,18.059999465942383,18.002199172973633,151.55782104010822,2.390718755923103
PS1_AB,17.956100463867188,17.184999465942383,16.860000610351562,16.726699829101562,17.95989990234375,17.18560028076172,16.854400634765625,16.71430015563965,151.4197962808373,2.1885734060842252
PS1_AB,17.963499069213867,17.50749969482422,17.302600860595703,17.232200622558594,17.962099075317383,17.497900009155273,17.298200607299805,17.215499877929688,151.42603968515775,2.2069050504151435
PS1_AB,17.897899627685547,17.323999404907227,17.0846004486084,16.991100311279297,17.88789939880371,17.3169002532959,17.079999923706055,16.981199264526367,151.49408336749522,2.251380526601814
PS1_AB,18.954700469970703,18.0039005279541,17.523399353027344,17.28380012512207,18.96780014038086,18.00790023803711,17.501399993896484,17.25860023498535,151.51031291991566,2.2958465185805577
PS1_AB,18.72719955444336,17.89229965209961,17.550399780273438,17.430500030517578,18.727100372314453,17.896799087524414,17.560800552368164,17.420900344848633,151.52161267332593,2.29932624386402
PS1_AB,18.342199325561523,17.79520034790039,17.53529930114746,17.44300079345703,18.32830047607422,17.78730010986328,17.528600692749023,17.422500610351562,151.49506068503672,2.1836226811341746
PS1_AB,18.332500457763672,17.575199127197266,17.28809928894043,17.16939926147461,18.350900650024414,17.57830047607422,17.291000366210938,17.173099517822266,151.30985745823187,2.174138735877276
PS1_AB,18.029600143432617,17.57979965209961,17.430200576782227,17.385799407958984,18.03350067138672,17.57710075378418,17.42620086669922,17.392499923706055,151.27260022170165,2.1565179082805925
PS1_AB,18.112600326538086,17.608200073242188,17.425100326538086,17.35650062561035,18.12190055847168,17.608999252319336,17.426300048828125,17.352399826049805,151.42524623872117,2.1709750557143828
PS1_AB,18.378599166870117,17.650400161743164,17.364599227905273,17.22559928894043,18.379899978637695,17.652000427246094,17.357999801635742,17.223600387573242,151.3535754400832,2.1940703260008227
PS1_AB,18.327600479125977,18.01740074157715,17.903900146484375,17.892099380493164,18.3085994720459,18.016700744628906,17.901199340820312,17.871700286865234,151.4097110035988,2.5003816401281567
PS1_AB,18.574100494384766,18.114500045776367,17.929100036621094,17.88249969482422,18.559099197387695,18.115999221801758,17.92729949951172,17.875,151.45096482596585,2.580430984392018
PS1_AB,18.532699584960938,17.82670021057129,17.545499801635742,17.428499221801758,18.51740074157715,17.823400497436523,17.550399780273438,17.440200805664062,151.4492464774611,2.5970095644641686
PS1_AB,18.675199508666992,17.929899215698242,17.587400436401367,17.42140007019043,18.676300048828125,17.930500030517578,17.588699340820312,17.426599502563477,151.45231479125096,2.570983891345482
PS1_AB,18.27869987487793,17.353900909423828,16.95359992980957,16.784799575805664,18.24329948425293,17.312400817871094,16.94580078125,16.765199661254883,151.53484764401162,2.406625217258538
PS1_AB,17.67289924621582,17.16200065612793,16.935699462890625,16.84429931640625,17.670499801635742,17.165300369262695,16.935199737548828,16.85610008239746,151.50738924036222,2.408381103591039
PS1_AB,18.832399368286133,17.67609977722168,17.084299087524414,16.80929946899414,18.82159996032715,17.66659927368164,17.09000015258789,16.802200317382812,151.52137815296254,2.3914962351969176
PS1_AB,18.449800491333008,17.47330093383789,17.0846004486084,16.892799377441406,18.446699142456055,17.47719955444336,17.082399368286133,16.892799377441406,151.4917557019541,2.4950268687600388
PS1_AB,17.998899459838867,17.392000198364258,17.180700302124023,17.103500366210938,18.006399154663086,17.390899658203125,17.184200286865234,17.101900100708008,151.52804872624324,2.4874275603869767
PS1_AB,17.450199127197266,17.208099365234375,17.10700035095215,17.107099533081055,17.44219970703125,17.20240020751953,17.10449981689453,17.111099243164062,151.48756096974503,2.637735745506501
PS1_AB,18.16550064086914,17.717300415039062,17.54640007019043,17.49209976196289,18.144699096679688,17.69029998779297,17.53820037841797,17.50790023803711,151.47387681856154,2.4513691086216496
PS1_AB,18.319299697875977,18.043500900268555,17.94230079650879,17.90679931640625,18.321500778198242,18.034099578857422,17.949199676513672,17.916900634765625,151.49226474573138,2.6476905368368144
PS1_AB,19.58970069885254,-999.0,17.92799949645996,17.94260025024414,20.480899810791016,-999.0,17.903200149536133,17.925600051879883,151.49226440580395,2.6476946996442736
PS1_AB,18.92770004272461,17.878000259399414,17.422100067138672,17.21470069885254,18.924800872802734,17.85110092163086,17.41950035095215,17.175800323486328,151.51477230493435,2.443114090434377
PS1_AB,18.80900001525879,18.599700927734375,18.670700073242188,18.69540023803711,18.79949951171875,18.57740020751953,18.59950065612793,18.646699905395508,151.47176308962554,2.5989798557763044
PS1_AB,18.944799423217773,18.331499099731445,18.114500045776367,18.016799926757812,18.949100494384766,18.330799102783203,18.109899520874023,18.009899139404297,151.54447470458558,2.603474618881835
PS1_AB,17.353500366210938,16.98080062866211,16.859600067138672,16.8356990814209,17.346500396728516,16.976600646972656,16.85409927368164,16.83530044555664,151.18514334720544,2.3879360314240072
PS1_AB,17.369800567626953,16.993000030517578,16.858400344848633,16.836000442504883,17.3656005859375,16.98940086364746,16.859399795532227,16.829200744628906,151.3535814645572,2.3324160849126434
PS1_AB,17.352699279785156,17.076499938964844,16.97879981994629,16.969999313354492,17.353700637817383,17.08209991455078,16.975200653076172,16.9689998626709,151.2233904540221,2.352471986703449
PS1_AB,17.959800720214844,17.616100311279297,17.469100952148438,17.450000762939453,17.95800018310547,17.61829948425293,17.468399047851562,17.446699142456055,151.26650501189536,2.3469340488503336
PS1_AB,17.970500946044922,17.65850067138672,17.54599952697754,17.535499572753906,17.96269989013672,17.662599563598633,17.550100326538086,17.532100677490234,151.32738726806147,2.465939048491885
PS1_AB,18.27989959716797,17.869699478149414,17.68549919128418,17.641000747680664,18.2908992767334,17.86639976501465,17.687599182128906,17.642099380493164,151.3001992439128,2.3373086696824514
PS1_AB,18.276399612426758,17.908599853515625,17.76409912109375,17.742300033569336,18.28660011291504,17.910600662231445,17.765100479125977,17.745399475097656,151.29149991714718,2.487915696600555
PS1_AB,18.694700241088867,18.268299102783203,18.098800659179688,18.0580997467041,18.693300247192383,18.274700164794922,18.10099983215332,18.058300018310547,151.28414383109276,2.409678885370436
PS1_AB,18.761499404907227,18.273399353027344,18.086299896240234,18.04050064086914,18.761699676513672,18.288400650024414,18.08180046081543,18.0408992767334,151.38397636186195,2.2776506161335957
PS1_AB,18.599300384521484,18.454500198364258,18.350900650024414,18.455400466918945,18.596599578857422,18.454599380493164,18.37190055847168,18.444599151611328,151.29228181030166,2.432724423963648
PS1_AB,17.83209991455078,17.31719970703125,17.145099639892578,17.087099075317383,17.82430076599121,17.320899963378906,17.14189910888672,17.085899353027344,151.41921462219253,2.336205436597645
PS1_AB,18.06599998474121,17.757699966430664,17.622400283813477,17.59480094909668,18.01930046081543,17.75,17.616500854492188,17.57830047607422,151.40713283120598,2.459457929155181
PS1_AB,17.997400283813477,17.236799240112305,16.941999435424805,16.84160041809082,17.989099502563477,17.236000061035156,16.93600082397461,16.831899642944336,151.40452035348824,2.2995679132406233
PS1_AB,18.34320068359375,17.324800491333008,16.887100219726562,16.683700561523438,18.356700897216797,17.333200454711914,16.890399932861328,16.67620086669922,151.40594468059996,2.4357171143968634
PS1_AB,17.707799911499023,17.164600372314453,16.95400047302246,16.89240074157715,17.71940040588379,17.172000885009766,16.963199615478516,16.89069938659668,151.43681765460948,2.451648332527838
PS1_AB,18.261999130249023,17.421199798583984,17.043399810791016,16.86280059814453,18.27120018005371,17.421899795532227,17.041400909423828,16.86549949645996,151.22473185872005,2.175471539252123
PS1_AB,18.520000457763672,17.444400787353516,16.975299835205078,16.75830078125,18.526100158691406,17.45549964904785,16.974599838256836,16.762399673461914,151.24783284360302,2.179215067023215
PS1_AB,17.842500686645508,17.470699310302734,17.320199966430664,17.281299591064453,17.836700439453125,17.46940040588379,17.31049919128418,17.279199600219727,151.17112107214285,2.1778632719780293
PS1_AB,18.459299087524414,17.875999450683594,17.653799057006836,17.55739974975586,18.461299896240234,17.877500534057617,17.655500411987305,17.55340003967285,151.24715745311062,2.2008778211866136
PS1_AB,18.9330997467041,17.80150032043457,17.2903995513916,17.049400329589844,18.90880012512207,17.79560089111328,17.283199310302734,17.040800094604492,151.1830137450552,2.1883202369686443
PS1_AB,17.49920082092285,17.190900802612305,17.078800201416016,17.058000564575195,17.499799728393555,17.19059944152832,17.081300735473633,17.06410026550293,151.18468758701587,2.3197497725027003
PS1_AB,18.35449981689453,17.543699264526367,17.259000778198242,17.118999481201172,18.357999801635742,17.555700302124023,17.247900009155273,17.122699737548828,151.16426492879927,2.3653202203039174
PS1_AB,18.338899612426758,17.890499114990234,17.71579933166504,17.66119956970215,18.352800369262695,17.898099899291992,17.719200134277344,17.658700942993164,151.30603658155388,2.2261468144767482
PS1_AB,18.73870086669922,17.84149932861328,17.487600326538086,17.333799362182617,18.737699508666992,17.849599838256836,17.493200302124023,17.336999893188477,151.19674796172015,2.2172885449824156
PS1_AB,18.633499145507812,18.157899856567383,17.980499267578125,17.92020034790039,18.61520004272461,18.135799407958984,17.96190071105957,17.891799926757812,151.18557988073138,2.2350740594457954
PS1_AB,18.910999298095703,17.80270004272461,17.042800903320312,16.688199996948242,18.879199981689453,17.79520034790039,17.04599952697754,16.68400001525879,151.38943834746576,2.8082110483123603
PS1_AB,17.762500762939453,17.271099090576172,17.08989906311035,17.031099319458008,17.759599685668945,17.266799926757812,17.094900131225586,17.028499603271484,151.42474602225246,2.7888277640370633
PS1_AB,18.777299880981445,17.832000732421875,17.457500457763672,17.257400512695312,18.751100540161133,17.80900001525879,17.4507999420166,17.26580047607422,151.50091042968032,2.7258220156575215
PS1_AB,18.747299194335938,18.025800704956055,17.704599380493164,17.517200469970703,18.732799530029297,18.06170082092285,17.696300506591797,17.524999618530273,151.47774326404655,2.743198763957675
PS1_AB,18.43709945678711,17.944400787353516,17.731800079345703,17.647899627685547,18.482999801635742,17.94029998779297,17.714000701904297,17.625699996948242,151.48190992863607,2.736238084963425
PS1_AB,18.184099197387695,17.4867000579834,17.226900100708008,17.114500045776367,18.181299209594727,17.48780059814453,17.21310043334961,17.11440086364746,151.3352031857757,2.682668954551325
PS1_AB,18.98040008544922,17.75079917907715,16.960100173950195,16.58300018310547,18.97559928894043,17.74720001220703,16.948999404907227,16.587099075317383,151.43901713263693,2.65444162628353
PS1_AB,18.1117000579834,17.814899444580078,17.712600708007812,17.710100173950195,18.10260009765625,17.81800079345703,17.710800170898438,17.70039939880371,151.3223290930486,2.6799360974775284
PS1_AB,18.486099243164062,18.061399459838867,17.897499084472656,17.863100051879883,18.486099243164062,18.05500030517578,17.888399124145508,17.882099151611328,151.25976936408676,2.6144703819063393
PS1_AB,18.80229949951172,18.117399215698242,17.848100662231445,17.71150016784668,18.800899505615234,18.121999740600586,17.849899291992188,17.708799362182617,151.3151605145107,2.670168454841457
PS1_AB,18.890100479125977,18.20840072631836,17.96430015563965,17.83930015563965,18.878999710083008,18.216100692749023,17.941299438476562,17.808500289916992,151.28813172409244,2.7785312611288386
PS1_AB,18.836700439453125,18.368499755859375,18.183500289916992,18.104999542236328,18.820199966430664,18.3705997467041,18.207199096679688,18.11639976501465,151.37534998933725,2.6410580050392363
PS1_AB,18.867700576782227,18.37980079650879,17.917200088500977,17.834699630737305,18.85099983215332,18.369300842285156,17.900400161743164,17.856800079345703,151.307296995752,2.752866077170322
PS1_AB,17.957599639892578,17.447599411010742,17.266000747680664,17.200599670410156,17.959299087524414,17.44809913635254,17.26849937438965,17.19659996032715,151.35586185093845,2.5761017522564305
PS1_AB,17.959999084472656,17.603900909423828,17.46660041809082,17.461200714111328,17.967599868774414,17.606599807739258,17.46419906616211,17.449100494384766,151.3645098840036,2.80591697926818
PS1_AB,18.552099227905273,18.31329917907715,18.238500595092773,18.224300384521484,18.526599884033203,18.31450080871582,18.22480010986328,18.221399307250977,151.229207849946,2.6431347068013102
PS1_AB,17.468399047851562,17.221500396728516,17.143600463867188,17.150299072265625,17.46190071105957,17.210599899291992,17.146699905395508,17.15239906311035,151.1645963751177,2.408374521196907
PS1_AB,17.882099151611328,17.44729995727539,17.291500091552734,17.270700454711914,17.878000259399414,17.442699432373047,17.288299560546875,17.25079917907715,151.28204121835708,2.5121069290462446
PS1_AB,17.998600006103516,17.65220069885254,17.513999938964844,17.48240089416504,17.991500854492188,17.638599395751953,17.49220085144043,17.468599319458008,151.2326121071086,2.456452460114936
PS1_AB,18.686899185180664,17.816299438476562,17.491100311279297,17.351299285888672,18.684999465942383,17.8169002532959,17.488300323486328,17.36400032043457,151.17960805229671,2.4769631254284112
PS1_AB,18.90690040588379,17.90399932861328,17.444900512695312,17.22960090637207,18.912200927734375,17.919700622558594,17.449800491333008,17.239299774169922,151.2410243048729,2.478040187606633
PS1_AB,18.716699600219727,17.765300750732422,17.358699798583984,17.178300857543945,18.715700149536133,17.77519989013672,17.361900329589844,17.174999237060547,151.22652871872583,2.486839548943613
PS1_AB,18.837099075317383,18.220300674438477,17.955299377441406,17.854900360107422,18.822099685668945,18.203800201416016,17.964599609375,17.833900451660156,151.1790335762749,2.5114163225624675
PS1_AB,17.858299255371094,17.277299880981445,17.0231990814209,16.936100006103516,17.861099243164062,17.255599975585938,17.022300720214844,16.947200775146484,151.19648891568428,2.609618594437368
PS1_AB,18.056400299072266,17.559900283813477,17.368999481201172,17.31760025024414,18.04330062866211,17.550500869750977,17.360700607299805,17.29159927368164,151.26941780048918,2.557059440872182
PS1_AB,18.965900421142578,18.50659942626953,18.357099533081055,18.332700729370117,18.974199295043945,18.504899978637695,18.382400512695312,18.325899124145508,151.1617194641634,2.3892133716077
PS1_AB,17.87220001220703,17.385900497436523,17.16950035095215,17.10409927368164,17.873199462890625,17.394399642944336,17.173500061035156,17.100500106811523,151.30605277504242,2.9085259538601016
PS1_AB,19.020299911499023,17.93120002746582,17.372699737548828,17.115999221801758,19.055099487304688,17.956100463867188,17.37809944152832,17.106800079345703,151.3343070697002,2.860410679528861
PS1_AB,18.350000381469727,17.92840003967285,17.77989959716797,17.72450065612793,18.348100662231445,17.944499969482422,17.774900436401367,17.7283992767334,151.21699420309764,3.002488774495113
PS1_AB,18.43400001525879,18.133399963378906,18.02910041809082,18.01650047302246,18.443899154663086,18.127199172973633,18.050800323486328,17.999099731445312,151.38543714700086,2.929730222359064
PS1_AB,18.782100677490234,18.210899353027344,17.979799270629883,17.86829948425293,18.801799774169922,18.212799072265625,17.963300704956055,17.868000030517578,151.34903738219802,2.9783355423008175
PS1_AB,18.747400283813477,18.495100021362305,18.397199630737305,18.400299072265625,18.763500213623047,18.500999450683594,18.39889907836914,18.39299964904785,151.21315235820987,2.965058404693073
PS1_AB,18.998300552368164,18.531200408935547,18.34480094909668,18.28030014038086,19.02389907836914,18.53070068359375,18.343599319458008,18.28380012512207,151.26000829622265,2.9265761956855516
PS1_AB,17.642900466918945,17.17970085144043,16.989900588989258,16.91710090637207,17.65220069885254,17.1830997467041,16.983800888061523,16.91010093688965,151.21731609016197,2.832232930347109
PS1_AB,17.783000946044922,17.241500854492188,17.033700942993164,16.945899963378906,17.767799377441406,17.236499786376953,17.031299591064453,16.942100524902344,151.17973410468642,2.7569584216898178
PS1_AB,17.756900787353516,17.178199768066406,16.96579933166504,16.89859962463379,17.770099639892578,17.18470001220703,16.969100952148438,16.900999069213867,151.17530178893557,2.894296562826413
PS1_AB,17.789100646972656,17.378400802612305,17.230199813842773,17.181400299072266,17.81209945678711,17.37470054626465,17.226999282836914,17.190099716186523,151.21874604573767,2.781880894901183
PS1_AB,18.298099517822266,17.86370086669922,17.690200805664062,17.64579963684082,18.318899154663086,17.88010025024414,17.690500259399414,17.653900146484375,151.27991316353072,2.7991057954405205
PS1_AB,18.537599563598633,18.094499588012695,17.952699661254883,17.90489959716797,18.54360008239746,18.10610008239746,17.954299926757812,17.898399353027344,151.2353014049553,2.8733901556741515
PS1_AB,19.007600784301758,18.737199783325195,18.65399932861328,18.62929916381836,19.015899658203125,18.742900848388672,18.640199661254883,18.752099990844727,151.20744505528097,2.776941311158588
PS1_AB,18.449199676513672,17.943500518798828,17.724300384521484,17.630199432373047,18.461299896240234,17.94809913635254,17.722200393676758,17.625,151.18571960169376,2.9441398423891463
PS1_AB,18.24839973449707,17.978099822998047,17.873899459838867,17.861499786376953,18.254100799560547,17.98259925842285,17.866300582885742,17.86720085144043,151.25337367476848,2.8935735438852443
PS1_AB,18.622100830078125,18.374399185180664,18.2908992767334,18.278600692749023,18.627899169921875,18.381500244140625,18.2908992767334,18.283899307250977,151.2703169181557,2.8968076057509506
PS1_AB,17.967199325561523,17.510400772094727,17.336999893188477,17.28689956665039,17.962400436401367,17.50119972229004,17.31170082092285,17.256200790405273,151.18990761595563,2.825583013592117
PS1_AB,17.990699768066406,17.39080047607422,17.158899307250977,17.077299118041992,17.975000381469727,17.38909912109375,17.166000366210938,17.069499969482422,164.88523086433534,58.10765454654848
PS1_AB,18.16309928894043,17.463600158691406,17.196199417114258,17.094600677490234,18.162599563598633,17.469600677490234,17.19700050354004,17.08769989013672,164.56873606822634,58.036479423800934
PS1_AB,17.240800857543945,17.0398006439209,16.97800064086914,16.990999221801758,17.242599487304688,17.031999588012695,16.973499298095703,16.9955997467041,164.6913654171713,58.04657077936853
PS1_AB,18.66119956970215,17.523099899291992,16.925500869750977,16.665700912475586,18.675500869750977,17.532699584960938,16.93000030517578,16.663299560546875,164.82916092949466,58.085936245005676
PS1_AB,17.50309944152832,17.106300354003906,16.927000045776367,16.865299224853516,17.490400314331055,17.10420036315918,16.92650032043457,16.87030029296875,164.8263605849501,58.070935564933514
PS1_AB,18.587799072265625,18.228599548339844,18.090900421142578,18.063199996948242,18.578399658203125,18.239299774169922,18.091899871826172,18.06410026550293,164.7522162617812,58.06892533787634
PS1_AB,18.69540023803711,18.436800003051758,18.33930015563965,18.3518009185791,18.696699142456055,18.449399948120117,18.337099075317383,18.369800567626953,164.69319654411296,58.10049073674969
PS1_AB,18.98069953918457,18.10770034790039,17.727100372314453,17.56559944152832,18.9867000579834,18.11009979248047,17.72719955444336,17.56999969482422,164.4748395682332,58.12174107159266
PS1_AB,18.11389923095703,17.322999954223633,16.98699951171875,16.863000869750977,18.101299285888672,17.316699981689453,16.99049949645996,16.859899520874023,164.5657327025708,58.15294361583155
PS1_AB,18.414400100708008,17.928600311279297,17.74519920349121,17.690399169921875,18.418899536132812,17.932899475097656,17.743600845336914,17.6968994140625,164.40150383492585,58.166429694949095
PS1_AB,17.827899932861328,17.93440055847168,18.05229949951172,18.15250015258789,17.815000534057617,17.934799194335938,18.052200317382812,18.175899505615234,164.58706825132302,58.25750973494884
PS1_AB,18.579200744628906,17.73590087890625,17.40049934387207,17.2810001373291,18.55579948425293,17.729999542236328,17.388599395751953,17.265600204467773,164.59336870568757,58.096416546851195
PS1_AB,18.878400802612305,18.588899612426758,18.49970054626465,18.48390007019043,18.872600555419922,18.59429931640625,18.512699127197266,18.509899139404297,164.44106737628724,57.995738792300635
PS1_AB,18.739200592041016,17.745100021362305,17.254199981689453,17.04400062561035,18.78730010986328,17.74410057067871,17.250999450683594,17.041900634765625,164.6414018249741,58.16796124816591
PS1_AB,19.017000198364258,18.003700256347656,17.500600814819336,17.296199798583984,19.07699966430664,17.99810028076172,17.50819969177246,17.29520034790039,164.63128952393583,58.19975303523146
PS1_AB,18.82040023803711,18.55900001525879,18.49209976196289,18.486600875854492,18.830900192260742,18.5718994140625,18.5044002532959,18.496000289916992,164.7033789212145,58.32079428614286
PS1_AB,17.466699600219727,17.175100326538086,17.06290054321289,17.053300857543945,17.472900390625,17.170499801635742,17.056499481201172,17.05590057373047,164.68684334137623,58.10422165243144
PS1_AB,18.13249969482422,18.047500610351562,17.8439998626709,17.643299102783203,18.13409996032715,18.03030014038086,17.827299118041992,17.60140037536621,164.75854346885538,58.146850916976454
PS1_AB,18.526199340820312,18.047100067138672,17.91390037536621,17.893299102783203,18.51490020751953,18.050399780273438,17.909700393676758,17.901199340820312,164.70748730003618,58.131575595095626
PS1_AB,17.462400436401367,17.143800735473633,17.03190040588379,17.029199600219727,17.452199935913086,17.149499893188477,17.02989959716797,17.036500930786133,164.7745023524691,58.228890396931455
PS1_AB,17.862300872802734,17.36520004272461,17.156600952148438,17.098899841308594,17.860300064086914,17.365800857543945,17.16069984436035,17.09830093383789,164.21926911094704,58.00991343611991
PS1_AB,17.838899612426758,17.428199768066406,17.27400016784668,17.24090003967285,17.837099075317383,17.42889976501465,17.278799057006836,17.23579978942871,164.34746970850432,57.991159861511264
PS1_AB,18.42799949645996,17.818700790405273,17.55579948425293,17.453699111938477,18.427499771118164,17.82040023803711,17.554500579833984,17.458900451660156,164.7376887123687,58.353469030935095
PS1_AB,18.7106990814209,18.284000396728516,18.130800247192383,18.062700271606445,18.692100524902344,18.29319953918457,18.129199981689453,18.070899963378906,164.72012560798834,58.46734417515171
PS1_AB,18.433700561523438,17.675399780273438,17.362300872802734,17.262699127197266,18.433500289916992,17.667699813842773,17.355499267578125,17.237600326538086,164.44837843650294,58.357564287116936
PS1_AB,18.71980094909668,17.87700080871582,17.540199279785156,17.409700393676758,18.72260093688965,17.876100540161133,17.535900115966797,17.412399291992188,164.2885811608242,58.22795103519623
PS1_AB,17.929800033569336,17.71619987487793,17.637100219726562,17.65530014038086,17.92609977722168,17.715599060058594,17.632600784301758,17.654800415039062,164.37890038481274,58.33408385873181
PS1_AB,18.02680015563965,17.563600540161133,17.329500198364258,17.275100708007812,18.034099578857422,17.564699172973633,17.34320068359375,17.276899337768555,164.34680244320097,58.36199452277742
PS1_AB,18.74970054626465,17.993499755859375,17.710500717163086,17.602500915527344,18.75119972229004,18.00040054321289,17.698699951171875,17.598400115966797,164.299272455192,58.183257113193534
PS1_AB,18.444799423217773,17.770700454711914,17.436899185180664,17.313800811767578,18.4512996673584,17.761499404907227,17.4414005279541,17.31909942626953,164.43416836012676,58.30635176790027
PS1_AB,17.95949935913086,17.688499450683594,17.612300872802734,17.615400314331055,17.949199676513672,17.6914005279541,17.60810089111328,17.608600616455078,164.38833719686411,58.41768277796011
PS1_AB,18.379199981689453,17.918100357055664,17.73550033569336,17.677000045776367,18.372100830078125,17.920900344848633,17.740999221801758,17.69230079650879,164.6284838355579,58.50859833448326
PS1_AB,18.63050079345703,17.833599090576172,17.512399673461914,17.37529945373535,18.644100189208984,17.85099983215332,17.517900466918945,17.37150001525879,164.57699883889578,58.341199408273404
PS1_AB,18.48859977722168,17.861400604248047,17.582700729370117,17.491600036621094,18.49220085144043,17.860000610351562,17.574600219726562,17.493099212646484,164.255747920595,58.18194169658788
PS1_AB,18.9148006439209,17.97330093383789,17.554500579833984,17.369199752807617,18.910600662231445,17.975099563598633,17.558799743652344,17.393299102783203,164.1830160943837,58.290657956422606
PS1_AB,18.681499481201172,18.39109992980957,18.25819969177246,18.234100341796875,18.67259979248047,18.380300521850586,18.247900009155273,18.205799102783203,164.24562660541048,58.25250939053434
PS1_AB,18.43440055847168,17.41550064086914,16.972900390625,16.7726993560791,18.442100524902344,17.419200897216797,16.96299934387207,16.75860023498535,164.69075528654867,58.667844351779515
PS1_AB,17.767799377441406,17.523399353027344,17.449800491333008,17.444599151611328,17.77120018005371,17.529699325561523,17.44569969177246,17.459999084472656,164.69921029672633,58.693435000808236
PS1_AB,17.441499710083008,17.15399932861328,17.05299949645996,17.064199447631836,17.434099197387695,17.147499084472656,17.04949951171875,17.064199447631836,164.2080491616429,58.36828831417061
PS1_AB,17.287099838256836,16.97249984741211,16.8528995513916,16.852500915527344,17.279499053955078,16.971399307250977,16.85890007019043,16.86009979248047,164.44592225718904,58.57402436647935
PS1_AB,18.280500411987305,17.487300872802734,17.164400100708008,17.04360008239746,18.296199798583984,17.490100860595703,17.160900115966797,17.034700393676758,164.30554038386376,58.50612082026737
PS1_AB,18.815000534057617,18.42180061340332,18.277099609375,18.26219940185547,18.8164005279541,18.416500091552734,18.289100646972656,18.24530029296875,164.49012451443474,58.62750678761342
PS1_AB,18.663000106811523,17.961700439453125,17.699399948120117,17.605300903320312,18.650999069213867,17.97450065612793,17.697099685668945,17.597700119018555,164.39331103701298,58.50970002248078
PS1_AB,17.944900512695312,17.629199981689453,17.479799270629883,17.456199645996094,17.932100296020508,17.614999771118164,17.48259925842285,17.4596004486084,164.21131501029586,58.50899194749613
PS1_AB,18.667999267578125,18.12470054626465,17.892099380493164,17.81089973449707,18.678300857543945,18.12929916381836,17.89259910583496,17.81909942626953,164.18532457515872,58.566175624412494
PS1_AB,18.22410011291504,17.634599685668945,17.380199432373047,17.282800674438477,18.22599983215332,17.63089942932129,17.387100219726562,17.290800094604492,164.53074026811169,58.56940995657479
PS1_AB,18.512699127197266,18.228500366210938,18.1018009185791,18.092899322509766,18.513099670410156,18.228900909423828,18.0939998626709,18.072999954223633,164.26960483552062,58.585672260538225
PS1_AB,18.93600082397461,18.628599166870117,18.51740074157715,18.503299713134766,18.944299697875977,18.632600784301758,18.512500762939453,18.485200881958008,164.29174678186897,58.50897192471576
PS1_AB,18.663000106811523,18.419200897216797,18.3341007232666,18.336200714111328,18.65519905090332,18.427900314331055,18.330299377441406,18.322200775146484,164.21678109263738,58.55922307265567
PS1_AB,17.96269989013672,17.275400161743164,17.01490020751953,16.921100616455078,17.9552001953125,17.275699615478516,17.016000747680664,16.923200607299805,164.5526304164581,58.53362844944265
PS1_AB,18.93160057067871,18.634899139404297,18.466100692749023,18.441699981689453,18.92009925842285,18.592899322509766,18.469600677490234,18.510299682617188,164.2286896220523,58.44568604417402
PS1_AB,17.784000396728516,17.428800582885742,17.29960060119629,17.292499542236328,17.78860092163086,17.43000030517578,17.310400009155273,17.30190086364746,164.54556387990817,58.71716936437476
PS1_AB,18.162799835205078,17.25279998779297,16.906400680541992,16.76759910583496,18.17020034790039,17.259000778198242,16.90719985961914,16.77359962463379,164.58126492815896,58.601244839181355
PS1_AB,18.341800689697266,17.4375,17.07509994506836,16.936399459838867,18.355899810791016,17.432199478149414,17.077299118041992,16.94219970703125,164.36253020463195,58.65129716319447
PS1_AB,18.352100372314453,17.850099563598633,17.66230010986328,17.616300582885742,18.362699508666992,17.85569953918457,17.665300369262695,17.62969970703125,164.19889715494398,58.72273935856291
PS1_AB,18.110599517822266,17.2367000579834,16.904800415039062,16.773799896240234,18.11400032043457,17.238000869750977,16.905799865722656,16.77429962158203,164.2877673212467,58.75272078970428
