survey,D3YR-g,D3YR-r,D3YR-i,D3YR-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
D3YR,18.95393753,18.07910347,17.79705048,17.64462471,18.895599365234375,18.152099609375,17.83180046081543,17.704500198364258,43.72902424,0.25638406
D3YR,17.78923416,17.62632751,17.2667942,17.39512825,17.790300369262695,17.603500366210938,17.155500411987305,17.470500946044922,42.52930118,0.4237172
D3YR,18.8554554,18.05271721,17.76885605,17.60417557,18.77739906311035,18.114599227905273,17.801300048828125,17.683000564575195,42.55755406,0.35493613
D3YR,18.66751099,17.37900352,16.81703377,16.53981972,18.597000122070312,17.47559928894043,16.864700317382812,16.590700149536133,41.43113981,-0.53091761
D3YR,18.17851448,17.39769554,17.14068604,17.01649857,18.04840087890625,17.392000198364258,17.104900360107422,17.00830078125,42.4372287,0.91503741
D3YR,18.46385002,17.91389275,17.74332619,17.66375351,18.41200065612793,17.958200454711914,17.761499404907227,17.695899963378906,42.48954343,0.8666899
D3YR,17.75693321,17.11740303,16.9220047,16.822752,17.71310043334961,17.16550064086914,16.941200256347656,16.851299285888672,42.48577071,0.9456252
D3YR,17.66705704,17.08774948,16.91997337,16.84316826,17.622299194335938,17.135099411010742,16.912500381469727,16.84309959411621,41.4447988,-1.1478594
D3YR,18.06827927,17.64387894,17.55443954,17.52841759,18.06049919128418,17.693199157714844,17.565200805664062,17.55820083618164,41.4383969,-1.1331259
D3YR,18.88422966,18.25333023,18.05018997,17.95028687,18.815500259399414,18.296899795532227,18.068500518798828,18.00079917907715,41.51316194,-1.03009875
D3YR,18.97254372,18.27823067,18.05443573,17.9321785,18.956199645996094,18.327800750732422,18.075300216674805,17.98819923400879,43.72681149,-0.66655112
D3YR,18.13898087,17.57792091,17.42063904,17.34364128,18.101299285888672,17.618200302124023,17.425800323486328,17.35610008239746,43.76069532,-0.57232182
D3YR,18.56887436,17.93902206,17.73980331,17.63707542,18.535600662231445,18.001100540161133,17.76449966430664,17.67099952697754,43.77334334,-0.62870296
D3YR,18.43873215,17.08059692,16.50079346,16.21547318,18.343399047851562,17.19700050354004,16.582799911499023,16.297800064086914,43.33939934,-0.38329194
D3YR,18.20285034,17.77300453,17.65190315,17.60426521,18.157100677490234,17.80069923400879,17.656999588012695,17.610000610351562,43.41938417,-0.41617057
D3YR,17.03149223,16.47717667,16.30851364,16.22824287,16.99489974975586,16.520299911499023,16.33099937438965,16.258699417114258,43.2588681,-0.42886758
D3YR,18.46877861,17.11506271,16.57399559,16.3010006,18.377700805664062,17.225200653076172,16.65250015258789,16.381900787353516,43.30350213,-0.39201443
D3YR,18.31422043,17.15189171,16.78544998,16.5920372,18.248899459838867,17.2362003326416,16.832500457763672,16.651500701904297,43.1626153,-0.48254333
D3YR,17.97108269,17.58052826,17.490345,17.46821022,17.952699661254883,17.611400604248047,17.492799758911133,17.476600646972656,41.47761892,-1.07718955
D3YR,18.09163475,17.30885506,17.07723427,16.9534893,18.063600540161133,17.373600006103516,17.10379981994629,17.00670051574707,41.47826336,-1.0077345
D3YR,18.53285217,17.67803192,17.41635323,17.27500534,-999.0,17.734100341796875,17.4591007232666,17.323200225830078,42.16998711,0.0165358
D3YR,17.9131813,17.28734398,17.09380341,16.99623299,17.86039924621582,17.34309959411621,17.119800567626953,17.016700744628906,42.15346696,0.01159567
D3YR,18.40725517,17.5907383,17.33650208,17.19987297,18.315399169921875,17.660499572753906,17.373699188232422,17.257400512695312,42.1932237,0.01718057
D3YR,17.53260422,17.09562683,16.95558739,16.8967495,17.50510025024414,17.133899688720703,16.960800170898438,16.918100357055664,42.73590889,-0.19076205
D3YR,17.09894943,16.71337318,16.62487793,16.60325241,17.058500289916992,16.74220085144043,16.62179946899414,16.608699798583984,40.59707598,-1.06063798
D3YR,17.80722046,17.13864136,16.94944,16.84565735,17.773000717163086,17.195999145507812,16.971500396728516,16.887399673461914,42.5932498,-0.21950676
D3YR,18.52598381,17.36023331,16.94906235,16.72892952,18.447799682617188,17.451900482177734,17.007200241088867,16.79290008544922,42.71799726,-0.20993012
D3YR,17.85023499,17.00447273,16.73957253,16.58984566,17.798500061035156,17.0718994140625,16.769399642944336,16.63680076599121,42.53393852,-0.19874196
D3YR,18.03362846,16.92542458,16.5876255,16.40044975,17.969200134277344,17.007200241088867,16.637800216674805,16.461999893188477,42.54810619,-0.22298168
D3YR,18.03015327,17.50966835,17.36405373,17.30335045,18.006900787353516,17.54400062561035,17.37339973449707,17.318199157714844,42.0080635,-0.71471114
D3YR,18.27220535,17.01917076,16.56629181,16.33685112,18.172700881958008,17.107999801635742,16.626699447631836,16.42060089111328,42.02189341,0.29939739
D3YR,18.28816223,17.44080162,17.18162537,17.03764915,18.22209930419922,17.500499725341797,17.214099884033203,17.084999084472656,43.23627606,0.63388103
D3YR,18.63871193,18.01704407,17.83612633,17.75116539,18.61829948425293,18.052600860595703,17.849599838256836,17.778200149536133,40.51911614,-1.39834302
D3YR,18.2148571,17.39410591,17.13530731,16.98757744,18.158599853515625,17.459299087524414,17.167499542236328,17.04129981994629,43.18442081,-0.84127215
D3YR,18.73154831,18.11341095,17.93001747,17.83699417,18.704099655151367,18.17569923400879,17.943199157714844,17.867399215698242,43.23192964,-0.80159774
D3YR,18.81046104,17.38408089,16.62618065,16.29078293,18.724199295043945,17.517000198364258,16.73040008544922,16.382200241088867,40.45723638,-0.53621131
D3YR,18.80905151,18.87174606,19.08617592,18.87895203,18.856000900268555,18.8075008392334,18.961700439453125,19.004499435424805,40.62596212,-1.80427831
D3YR,18.5541954,17.87164116,17.66130638,17.56421852,18.520999908447266,17.929000854492188,17.70639991760254,17.613500595092773,41.27450311,-0.77438793
D3YR,18.76413727,18.51771355,18.46012497,18.46780777,18.73979949951172,18.538000106811523,18.487600326538086,18.479000091552734,41.2688783,-0.72173599
D3YR,18.11420059,17.08124924,16.74046516,16.56335258,18.062299728393555,17.15089988708496,16.781600952148438,16.615999221801758,40.86787447,0.52255394
D3YR,17.24459267,17.55665207,17.82460022,18.08204842,17.24570083618164,17.4960994720459,17.767099380493164,17.991100311279297,41.51153774,0.42762094
D3YR,17.4515419,16.81394768,16.58614922,16.47488976,17.414400100708008,16.86050033569336,16.618799209594727,16.50950050354004,41.53074275,0.43839311
D3YR,18.78627205,18.30438423,18.16141891,18.10922241,18.759300231933594,18.340999603271484,18.176599502563477,18.143800735473633,41.61363616,0.3943459
D3YR,16.9947567,16.45935249,16.30729485,16.23808098,16.965999603271484,16.50200080871582,16.3218994140625,16.263999938964844,41.91904175,-0.01986752
D3YR,17.16166687,16.72784805,16.61443138,16.57378387,17.122499465942383,16.76059913635254,16.63170051574707,16.589099884033203,41.97827821,-0.0438609
D3YR,18.54072762,18.20668411,18.10852432,18.07551575,18.486900329589844,18.235300064086914,18.119699478149414,18.087499618530273,41.97586125,-0.04140952
D3YR,17.30739975,16.87698746,16.7616272,16.71863747,17.26930046081543,16.9064998626709,16.769399642944336,16.738000869750977,41.98146005,-0.05350793
D3YR,17.06923103,16.40585136,16.21656609,16.1359787,17.02829933166504,16.462499618530273,16.248899459838867,16.17490005493164,41.76107381,-0.13995738
D3YR,17.15583992,16.67783356,16.55166626,16.50006676,17.122400283813477,16.711700439453125,16.561500549316406,16.523500442504883,41.78915727,-0.07595968
D3YR,17.37565613,16.92377472,16.81205177,16.77020454,17.346200942993164,16.96109962463379,16.81909942626953,16.787200927734375,41.78256965,-0.09836152
D3YR,18.60460854,18.28933907,18.21713066,18.20690346,18.55769920349121,18.31049919128418,18.22089958190918,18.230499267578125,40.89217057,-1.02435178
D3YR,17.91631126,17.86932373,17.92905426,17.96789932,17.92449951171875,17.853300094604492,17.91710090637207,17.968900680541992,41.24968449,-1.00913333
D3YR,18.67858887,18.18294144,18.05844307,18.01037216,18.655799865722656,18.219499588012695,18.068099975585938,18.036800384521484,41.31653669,-1.10504051
D3YR,17.74055862,17.14944267,16.98200989,16.89573669,17.696199417114258,17.197200775146484,16.98870086669922,16.92569923400879,41.00223689,0.12807468
D3YR,17.81352806,17.33419418,17.20708656,17.15403175,17.78190040588379,17.356000900268555,17.21430015563965,17.188600540161133,43.00001598,0.03101915
D3YR,18.7038269,17.37001038,16.83750725,16.57780266,18.637500762939453,17.4906005859375,16.91390037536621,16.661800384521484,40.64609184,-1.07095478
D3YR,17.65571213,17.00714684,16.81214905,16.71349907,17.59600067138672,17.065799713134766,16.833900451660156,16.748699188232422,40.70206154,-1.1125323
D3YR,18.66214752,17.35461044,16.82606697,16.57606888,18.61870002746582,17.461000442504883,16.912200927734375,16.65489959716797,40.55090725,-0.77134083
D3YR,18.38448906,17.75227356,17.53960037,17.42252731,18.305400848388672,17.80590057373047,17.557199478149414,17.469100952148438,42.69548826,0.39895728
D3YR,17.9878006,16.84941673,16.46353912,16.26590538,17.95050048828125,16.93589973449707,16.51729965209961,16.33799934387207,40.5728034,-0.79294561
D3YR,18.95667839,18.50746727,18.36660576,18.30936623,18.951000213623047,18.556699752807617,18.36400032043457,18.33329963684082,41.54331987,-1.053633
D3YR,17.9473877,17.562397,17.46897316,17.44352722,17.909900665283203,17.59589958190918,17.481599807739258,17.467199325561523,41.38774694,-1.06404758
D3YR,17.22746658,16.69438553,16.52133751,16.43672943,17.18079948425293,16.740999221801758,16.536699295043945,16.46809959411621,43.17842345,-0.39740641
D3YR,18.01699638,17.45822716,17.27382278,17.18716049,17.969999313354492,17.507200241088867,17.29789924621582,17.2268009185791,41.84727469,-0.87875673
D3YR,17.78180695,17.48414993,17.40638924,17.39025879,17.771299362182617,17.488399505615234,17.41119956970215,17.405000686645508,41.36432778,-1.00625554
D3YR,17.57333183,17.02149963,16.87879372,16.81658936,17.535999298095703,17.064300537109375,16.893999099731445,16.844999313354492,41.59564188,-1.02278176
D3YR,18.65982437,17.70383263,17.34414482,17.14024353,18.6072998046875,17.77429962158203,17.390199661254883,17.206199645996094,42.79493986,-0.14029445
D3YR,18.19519997,17.84639931,17.75383568,17.71959877,18.14349937438965,17.878999710083008,17.753000259399414,17.73270034790039,42.71809375,-0.06926815
D3YR,18.40163994,17.70252419,17.46863174,17.3325634,18.354799270629883,17.763500213623047,17.493999481201172,17.371200561523438,42.72979633,-0.0978043
D3YR,16.79021645,16.44377518,16.36520576,16.35277367,16.75979995727539,16.473899841308594,16.364200592041016,16.354299545288086,42.02889285,-1.18055225
D3YR,17.11107826,16.73567772,16.64158058,16.61501884,17.082700729370117,16.75819969177246,16.638200759887695,16.630199432373047,42.06649354,-1.28636533
D3YR,17.44491005,16.98299789,16.87228012,16.82872963,17.414899826049805,17.018600463867188,16.880599975585938,16.85759925842285,41.38824585,-0.07512203
D3YR,16.92560196,16.66302109,16.62035942,16.63158798,16.904800415039062,16.680299758911133,16.616899490356445,16.625699996948242,40.41519714,-0.63470884
D3YR,17.62473679,17.14757156,17.01004028,16.95297432,17.583999633789062,17.172500610351562,17.025699615478516,16.96929931640625,42.60301643,0.85367736
D3YR,18.18300819,17.32037354,16.98225021,16.79782677,18.151199340820312,17.37190055847168,17.016300201416016,16.841899871826172,42.5401501,0.95735796
D3YR,18.67752647,18.45684814,18.41994095,18.44187546,18.672199249267578,18.466899871826172,18.4507999420166,18.449100494384766,41.41378603,-0.71461881
D3YR,18.73155785,17.89791489,17.64615059,17.52672768,18.65959930419922,17.961299896240234,17.69879913330078,17.577999114990234,41.43063653,-0.71998266
D3YR,18.68807602,18.33080673,18.23192787,18.2215786,18.631399154663086,18.3705997467041,18.265199661254883,18.23590087890625,41.42765264,-0.70233291
D3YR,18.99715614,18.61535454,18.51177788,18.47837448,18.953500747680664,18.639299392700195,18.516000747680664,18.48819923400879,41.60309256,0.36389929
D3YR,17.03772545,16.4803257,16.32173157,16.24799919,17.002700805664062,16.52720069885254,16.34309959411621,16.27090072631836,42.79239613,0.5690615
D3YR,18.0925808,16.83307076,16.34523201,16.10325623,18.025400161743164,16.939800262451172,16.429500579833984,16.188499450683594,42.78802628,0.60671755
D3YR,18.87364197,17.47446823,16.37746811,15.90044022,18.848800659179688,17.652700424194336,16.542499542236328,16.03619956970215,42.77014155,0.56777535
D3YR,16.48405075,16.5730896,16.69166183,16.70982361,16.467300415039062,16.547399520874023,16.666099548339844,16.727500915527344,42.75219427,0.60784119
D3YR,17.72125053,17.27984619,17.17350769,17.13845062,17.692699432373047,17.306499481201172,17.18939971923828,17.14780044555664,41.07389869,-1.05497538
D3YR,17.9145298,17.39709282,17.27000046,17.21795464,17.872600555419922,17.44700050354004,17.27630043029785,17.24690055847168,41.08890527,-1.12497835
D3YR,18.75271988,18.1753521,18.0241642,17.95447731,18.661699295043945,18.207199096679688,18.035999298095703,17.992300033569336,41.06936988,-1.09290799
D3YR,18.12594986,17.42263222,17.23816109,17.13924789,18.060400009155273,17.467599868774414,17.263399124145508,17.172700881958008,43.12454461,0.02903779
D3YR,18.84031868,18.50730324,18.42222214,18.39177513,18.79210090637207,18.520099639892578,18.409500122070312,18.426799774169922,43.16613602,0.04741371
D3YR,18.8105278,18.32605362,18.16753769,18.09342957,18.747800827026367,18.373300552368164,18.191600799560547,18.12459945678711,43.19897005,0.0683482
D3YR,17.73200607,17.31872749,17.20604324,17.15718842,17.70199966430664,17.357900619506836,17.215700149536133,17.17690086364746,43.19002614,0.11535268
D3YR,18.74450493,18.25551796,18.1044693,18.03146935,18.701499938964844,18.276899337768555,18.112600326538086,18.05769920349121,43.09352515,0.14780563
D3YR,17.16747284,17.0430069,17.11202431,16.96703529,17.156400680541992,17.028400421142578,17.094600677490234,16.8794002532959,43.08759849,0.09978056
D3YR,17.91265297,16.9929142,16.73865509,16.60728455,17.857799530029297,17.067100524902344,16.76099967956543,16.648099899291992,40.59886814,-1.00843392
D3YR,18.68178368,17.32786369,16.60695457,16.28248978,18.552200317382812,17.46109962463379,16.71969985961914,16.37529945373535,41.47983432,-0.43520179
D3YR,18.43613815,17.98464584,17.84640694,17.7889576,18.40250015258789,17.996599197387695,17.84830093383789,17.799800872802734,42.55164645,0.85813371
D3YR,18.25344276,17.70457268,17.54621124,17.47696304,18.21150016784668,17.744600296020508,17.557300567626953,17.48150062561035,42.53752905,0.93462909
D3YR,18.88985252,18.55115891,18.46065521,18.42115974,18.889400482177734,18.566999435424805,18.459400177001953,18.475099563598633,43.68895012,-0.63240716
D3YR,18.75990868,18.25094032,18.07387543,17.99127579,18.733999252319336,18.27720069885254,18.09280014038086,18.0093994140625,43.6779861,-0.6273262
D3YR,17.4957943,16.83467674,16.6385479,16.5306263,17.467199325561523,16.88960075378418,16.6643009185791,16.572399139404297,43.67259434,0.2337844
D3YR,18.68550491,17.31408691,16.65884209,16.36813354,18.618600845336914,17.43120002746582,16.7544002532959,16.459400177001953,40.57904337,-0.37130759
D3YR,18.05862045,17.12683678,16.8119278,16.6448822,18.04210090637207,17.212099075317383,16.85610008239746,16.702600479125977,40.58831643,-0.35935107
D3YR,17.47142982,17.06908607,16.96354866,16.92542458,17.43829917907715,17.104900360107422,16.966999053955078,16.946800231933594,43.49428837,-0.68742708
D3YR,18.46612167,18.75861549,19.01832008,19.25557137,18.467300415039062,18.714599609375,18.963899612426758,19.160900115966797,43.41545713,-0.65831667
D3YR,18.68299675,17.91386604,17.64849663,17.50477791,18.634300231933594,17.98270034790039,17.678800582885742,17.525100708007812,43.45267877,-0.68182843
D3YR,17.65921402,17.18766594,17.06060028,17.00929832,17.627399444580078,17.23259925842285,17.079599380493164,17.01810073852539,43.45289187,-0.69016382
D3YR,17.9596405,17.35640907,17.15030861,17.0502758,17.911300659179688,17.4064998626709,17.172399520874023,17.084199905395508,43.44654279,-0.72641133
D3YR,18.00330544,17.25552177,17.04328537,16.92733765,17.95330047607422,17.315200805664062,17.0669002532959,16.973899841308594,43.52703142,-0.72273417
D3YR,18.89230156,17.85694695,17.47661781,17.26977348,18.78730010986328,17.945199966430664,17.533300399780273,17.3356990814209,43.48502399,-0.66559569
D3YR,17.75685883,17.29669189,17.17381096,17.12262344,17.688199996948242,17.314800262451172,17.17169952392578,17.112699508666992,42.89372164,-0.12408579
D3YR,18.95234299,18.01827812,17.7348671,17.57900429,18.926799774169922,18.099300384521484,17.77359962463379,17.636499404907227,42.89745471,-0.10730854
D3YR,18.87314796,17.99998474,17.69839668,17.5337925,18.83769989013672,18.089399337768555,17.746999740600586,17.584400177001953,40.71558436,-0.65999038
D3YR,18.98863411,17.58091736,16.84256935,16.51309776,18.996700286865234,17.715299606323242,16.943199157714844,16.61210060119629,40.74618736,-0.65788204
D3YR,18.44929695,17.06603241,16.43548012,16.14111137,18.382099151611328,17.205699920654297,16.52869987487793,16.22909927368164,40.78188552,-0.64145366
D3YR,18.96774101,17.51751518,16.61712074,16.20961189,18.93720054626465,17.676599502563477,16.749900817871094,16.33049964904785,40.71062866,-0.6666138
D3YR,18.96413231,18.51476097,18.38286781,18.3311615,18.97130012512207,18.57659912109375,18.3966007232666,18.3572998046875,41.42105481,-0.1438274
D3YR,18.31327438,17.62296295,17.41534042,17.30300522,18.25629997253418,17.677400588989258,17.44379997253418,17.345600128173828,43.38315178,-0.30486182
D3YR,17.49248314,17.16736221,17.07551384,17.04157639,17.46660041809082,17.19729995727539,17.08329963684082,17.068500518798828,43.373593,-0.22458554
D3YR,18.77412796,18.07217026,17.84200859,17.7138958,18.747499465942383,18.1289005279541,17.861900329589844,17.773099899291992,43.36656018,-0.28345704
D3YR,18.29254723,17.82002258,17.6756134,17.61623001,18.262500762939453,17.868600845336914,17.694700241088867,17.642499923706055,40.47550578,-1.19469414
D3YR,18.36740685,17.8835907,17.75198174,17.69825745,18.358400344848633,17.924699783325195,17.771799087524414,17.721799850463867,40.40975306,-1.17974461
D3YR,16.93782616,16.61314583,16.53948784,16.5259304,16.919599533081055,16.639799118041992,16.53230094909668,16.539899826049805,40.437209,-1.25933273
D3YR,17.7170639,17.0873909,16.90121651,16.81209564,17.680700302124023,17.135000228881836,16.916900634765625,16.838499069213867,40.4498403,-1.28539161
D3YR,18.50668716,18.04058075,17.90324974,17.85784721,18.465499877929688,18.076000213623047,17.911100387573242,17.890499114990234,41.31845836,-0.74656278
D3YR,18.93959808,17.98298836,17.66799164,17.49034882,18.920400619506836,18.072900772094727,17.712099075317383,17.542400360107422,42.92850857,0.85571327
D3YR,18.24832916,17.35446358,17.0872097,16.93369484,18.198200225830078,17.42099952697754,17.109699249267578,16.9822998046875,43.04676488,-1.65399303
D3YR,18.567276,17.35531425,16.93873787,16.71322632,18.523399353027344,17.448699951171875,16.9867000579834,16.785400390625,43.00351563,-1.64887003
D3YR,17.70700073,16.93297005,16.71220207,16.58322525,17.66790008544922,16.993200302124023,16.722900390625,16.634199142456055,43.04085926,-1.63694347
D3YR,17.84688377,17.09671974,16.83752251,16.6855545,17.80500030517578,17.15730094909668,16.866100311279297,16.7278995513916,43.00959459,-1.66107635
D3YR,17.81529236,16.65994644,16.2668438,16.07027817,17.761499404907227,16.750499725341797,16.318599700927734,16.13409996032715,40.62284304,-0.55120512
D3YR,18.44434166,17.38282013,17.02089119,16.81698036,18.395599365234375,17.46540069580078,17.070899963378906,16.885099411010742,42.99126265,-1.64252769
D3YR,17.93704224,17.06515694,16.80357361,16.65480232,17.899999618530273,17.132600784301758,16.828699111938477,16.7007999420166,42.99867613,-1.65436791
D3YR,17.58954811,16.56412125,16.23784256,16.07174873,17.524599075317383,16.63050079345703,16.271799087524414,16.12150001525879,40.92522929,0.47502946
D3YR,17.92776489,16.98358536,16.64521217,16.46620941,17.878700256347656,17.047199249267578,16.674800872802734,16.5137996673584,40.9325006,0.45051317
D3YR,18.44590187,17.60775185,17.36276054,17.23682404,18.398399353027344,17.660200119018555,17.37779998779297,17.27899932861328,40.90113346,0.45431352
D3YR,18.03602219,18.02808189,18.10484505,18.13450432,18.059200286865234,18.01020050048828,18.0674991607666,18.151399612426758,40.95502319,0.53494119
D3YR,18.05883217,17.65648842,17.56154442,17.52710152,18.02750015258789,17.6653995513916,17.562000274658203,17.54789924621582,43.05313602,0.07206499
D3YR,18.73262596,18.14081383,17.95075226,17.85406303,18.71969985961914,18.168500900268555,17.971500396728516,17.881900787353516,43.06494623,0.07704722
D3YR,18.57863617,17.79460907,17.49948883,17.32806778,18.54439926147461,17.85740089416504,17.533199310302734,17.379199981689453,43.05601877,0.09412612
D3YR,18.49535179,18.17695045,18.09528732,18.08383179,18.45709991455078,18.212400436401367,18.100000381469727,18.090900421142578,40.30563886,-1.11361115
D3YR,18.64384651,17.26585388,16.50818634,16.14209366,18.588699340820312,17.396299362182617,16.609699249267578,16.230300903320312,42.46970424,-0.38608502
D3YR,17.89488602,17.02598381,16.70816231,16.53191948,17.855600357055664,17.104400634765625,16.745399475097656,16.596599578857422,40.49278562,-1.61195994
D3YR,17.48385239,16.85690689,16.68206024,16.5928688,17.43790054321289,16.908199310302734,16.68950080871582,16.618499755859375,43.54521755,0.2597461
D3YR,18.22889137,17.78741646,17.64938164,17.59075165,18.207500457763672,17.814899444580078,17.660600662231445,17.626100540161133,43.63012895,-0.12318435
D3YR,18.74502373,18.35661697,18.23972321,18.20262718,18.728300094604492,18.3971004486084,18.274700164794922,18.254100799560547,41.71633555,0.18243362
D3YR,18.4995575,17.42259216,17.07672501,16.89926147,18.442100524902344,17.504100799560547,17.127199172973633,16.9778995513916,41.66779631,0.19264633
D3YR,18.97415161,18.62553978,18.51992226,18.48367119,18.933700561523438,18.64859962463379,18.53619956970215,18.492900848388672,41.67838909,0.12638973
D3YR,18.4311161,17.98024178,17.84678459,17.80835152,18.32200050354004,17.89189910888672,17.72559928894043,17.68829917907715,41.82815546,0.20661217
D3YR,17.98999405,17.0176506,16.69699097,16.52344513,17.922800064086914,17.094499588012695,16.74209976196289,16.585899353027344,41.64361062,-1.95382417
D3YR,17.40683365,17.14051437,17.07728195,17.07049179,17.391399383544922,17.161399841308594,17.079099655151367,17.0851993560791,41.59808011,-1.94212403
D3YR,18.48833656,17.7268734,17.51130295,17.40225983,18.45009994506836,17.781200408935547,17.528900146484375,17.438899993896484,41.74490743,-1.54582467
D3YR,18.73814201,17.95909119,17.71518517,17.59357834,18.678600311279297,18.01959991455078,17.75429916381836,17.631200790405273,41.79569113,-0.7117258
D3YR,18.05382919,17.07858086,16.74526978,16.57499504,18.01810073852539,17.159700393676758,16.79759979248047,16.631099700927734,41.79617558,-0.67661654
D3YR,18.4772625,17.93543625,17.78729057,17.72542953,18.432899475097656,17.97450065612793,17.788999557495117,17.730899810791016,40.52143834,-1.11059858
D3YR,18.97143745,17.90705681,17.47698212,17.24762344,18.943500518798828,17.998199462890625,17.538400650024414,17.317100524902344,40.51586936,-1.06491017
D3YR,18.16464615,17.70232582,17.57175827,17.5184269,18.13789939880371,17.734800338745117,17.587299346923828,17.543899536132812,42.61346108,-0.51463426
D3YR,18.82661247,18.38284492,18.2533741,18.19611931,18.810100555419922,18.394699096679688,18.256399154663086,18.19969940185547,42.03349318,-0.90190331
D3YR,17.57699776,17.06087875,16.92761612,16.86924744,17.554399490356445,17.097200393676758,16.934999465942383,16.887699127197266,42.55419467,-0.63780673
D3YR,18.27383423,17.92355347,17.8423481,17.82685089,18.239900588989258,17.955400466918945,17.843700408935547,17.832599639892578,41.92602556,-1.23433687
D3YR,18.33229637,18.23159599,18.26160622,18.29906845,18.324600219726562,18.235300064086914,18.24220085144043,18.280099868774414,41.93867473,-1.19727638
D3YR,18.71953964,18.40885925,18.33449745,18.33039856,18.68470001220703,18.440799713134766,18.344499588012695,18.309999465942383,40.85359736,-0.76143238
D3YR,17.41584015,16.49146652,16.21981239,16.07766533,17.36910057067871,16.56450080871582,16.253999710083008,16.125,40.83582585,-0.55358574
D3YR,18.07997513,17.30481339,17.04069901,16.90571785,18.045400619506836,17.367700576782227,17.078500747680664,16.949199676513672,40.50581927,-0.74105036
D3YR,18.45207787,17.81999397,17.63548851,17.53452492,18.391799926757812,17.845699310302734,17.6343994140625,17.57830047607422,40.98428093,0.6444953
D3YR,18.89096451,18.1350441,17.89696884,17.7733326,18.86750030517578,18.19930076599121,17.936100006103516,17.81730079650879,41.50410844,-0.47524978
D3YR,18.59366989,18.14021301,17.99934578,17.94256592,18.555200576782227,18.164600372314453,18.02519989013672,17.97439956665039,41.47280228,-0.45509869
D3YR,17.90036774,17.37865448,17.2379303,17.17728996,17.869699478149414,17.411699295043945,17.240299224853516,17.198299407958984,40.66047432,0.08700502
D3YR,18.29102898,17.87570763,17.77097511,17.73471069,18.287399291992188,17.919099807739258,17.776399612426758,17.757600784301758,40.65288961,0.11921032
D3YR,18.83911514,17.72283554,17.3027153,17.07958031,18.808000564575195,17.817100524902344,17.343799591064453,17.169099807739258,40.62773064,0.13913619
D3YR,18.21231079,17.23120689,16.92677307,16.76216698,18.163000106811523,17.309499740600586,16.963600158691406,16.827600479125977,40.63577107,0.08295004
D3YR,17.72307396,17.409935,17.33604622,17.31524849,17.755800247192383,17.47369956970215,17.338199615478516,17.331100463867188,40.63241449,0.06367133
D3YR,16.62928581,16.29548264,16.22147179,16.20980835,16.598100662231445,16.31399917602539,16.215700149536133,16.215499877929688,40.9156405,-0.8139532
D3YR,18.52408409,17.81098938,17.60154724,17.48546028,18.4689998626709,17.858299255371094,17.61359977722168,17.5231990814209,40.39211389,-0.37560413
D3YR,18.62142372,17.49602127,17.10509682,16.90452957,18.56089973449707,17.581100463867188,17.154699325561523,16.971599578857422,40.3749836,-0.29472601
D3YR,18.86509514,17.60163116,17.09318924,16.83639526,18.79669952392578,17.694900512695312,17.16189956665039,16.911300659179688,40.64822345,-1.73387764
D3YR,18.90007973,17.44804955,16.24809456,15.73906326,18.880199432373047,17.634599685668945,16.41360092163086,15.875,40.65886612,-1.75162644
D3YR,18.20884514,17.48877144,17.25444031,17.12467766,18.154800415039062,17.53179931640625,17.285400390625,17.18160057067871,43.32227172,-0.36693966
D3YR,17.68198967,17.23981857,17.13035011,17.0932045,17.612499237060547,17.27899932861328,17.140899658203125,17.105899810791016,41.56684705,-1.33345789
D3YR,18.15801048,17.63387299,17.45728302,17.36894989,17.959800720214844,17.68320083618164,17.48040008544922,17.404499053955078,41.56859116,-1.42718915
D3YR,18.04468727,17.50465393,17.33346939,17.25702477,18.049299240112305,17.552400588989258,17.34830093383789,17.3302001953125,41.58144539,-1.35788246
D3YR,18.8292942,18.18938065,17.96154213,17.84128761,18.759000778198242,18.243999481201172,17.968000411987305,17.868099212646484,42.27063518,-0.07067479
D3YR,18.21816635,17.69186592,17.54793167,17.48287773,18.171300888061523,17.737300872802734,17.56450080871582,17.509599685668945,42.58117206,-0.74723554
D3YR,17.65129089,17.16831589,17.0160923,16.94880295,17.606800079345703,17.20840072631836,17.030399322509766,16.98110008239746,42.91318364,0.63580986
D3YR,18.26945305,17.76901627,17.64147568,17.59399223,18.24049949645996,17.799699783325195,17.659700393676758,17.603900909423828,43.72802009,-0.35763678
D3YR,17.53060341,17.11102676,16.98280525,16.93629646,17.513099670410156,17.147600173950195,16.99650001525879,16.9507999420166,43.67963397,-0.36761327
D3YR,17.85119438,16.93915558,16.65259933,16.49991417,17.801700592041016,17.01020050048828,16.686500549316406,16.550500869750977,41.08099458,-0.31484527
D3YR,17.55049133,16.79407883,16.56837654,16.45366478,17.51689910888672,16.859399795532227,16.595800399780273,16.497100830078125,41.899612,-0.45942496
D3YR,18.26674461,17.65886307,17.47558975,17.38691139,18.233699798583984,17.69879913330078,17.49880027770996,17.425899505615234,42.3433257,0.19357537
D3YR,18.85625648,17.58206558,17.0918808,16.84631538,18.762300491333008,17.67690086364746,17.16230010986328,16.92259979248047,42.34246037,0.20135316
D3YR,18.63154602,17.92111015,17.70069313,17.57853889,18.589399337768555,17.984100341796875,17.726299285888672,17.61910057067871,43.09676825,0.84791681
