survey,ZTF-g,ZTF-r,ZTF-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
ZTFS,17.1039,16.6853,16.5101,17.118900299072266,16.66670036315918,16.481599807739258,16.411699295043945,243.8828774088225,58.468437294805874
ZTFS,16.9647,16.0679,15.7399,16.952600479125977,16.08839988708496,15.727899551391602,15.578800201416016,225.74695505543735,66.21263470116493
ZTFS,17.7504,17.2154,16.965,17.75589942932129,17.205900192260742,16.94930076599121,16.846799850463867,259.7990564100361,59.70710648964773
ZTFS,16.7277,16.3409,16.1734,16.76849937438965,16.329599380493164,16.164400100708008,16.108600616455078,258.66094915795435,18.176986497553802
ZTFS,16.9809,15.7141,15.0749,16.930400848388672,15.74470043182373,15.129500389099121,14.836799621582031,228.0421283075324,65.62678109491601
ZTFS,18.9373,17.5839,16.7374,18.902799606323242,17.668399810791016,16.829700469970703,16.446500778198242,224.14391528306354,52.49366272954634
ZTFS,18.9779,17.8242,17.192999999999998,18.91550064086914,17.808500289916992,17.2278995513916,16.9606990814209,237.56302211321665,72.11991670311397
ZTFS,15.315,14.8723,14.6977,15.326299667358398,14.85949993133545,14.674799919128418,14.620599746704102,256.03995889514675,41.83133472990774
ZTFS,18.2585,17.4328,17.1167,18.230300903320312,17.422500610351562,17.115299224853516,16.96150016784668,220.73823713495452,79.09714519488588
ZTFS,16.8237,16.1885,15.9495,16.80229949951172,16.177499771118164,15.945500373840332,15.843299865722656,241.99590572657314,39.38210795089971
ZTFS,18.1189,16.7874,16.1305,18.050600051879883,16.832500457763672,16.187599182128906,15.886699676513672,262.2899933847441,53.708708005973904
ZTFS,16.4662,16.1975,16.0655,16.479400634765625,16.129600524902344,16.01460075378418,15.998600006103516,254.88607608235387,44.06930273440325
ZTFS,16.5075,15.2795,14.6856,16.478300094604492,15.309700012207031,14.716400146484375,14.461600303649902,215.29000155494813,41.59234430745383
ZTFS,17.8937,17.1684,16.885,17.875900268554688,17.17259979248047,16.878299713134766,16.7716007232666,231.3809640561631,30.465078462921376
ZTFS,18.1617,17.2367,16.8494,18.185199737548828,17.253999710083008,16.853599548339844,16.677600860595703,233.1200360503228,33.90657974155655
ZTFS,17.5605,17.2265,17.0537,17.56719970703125,17.186399459838867,17.03569984436035,16.99970054626465,235.06505683756387,39.24057279153929
ZTFS,16.0505,15.7607,15.6504,16.066499710083008,15.725700378417969,15.600299835205078,15.589500427246094,217.5629822223947,25.638339199448097
ZTFS,17.2143,16.924,16.8179,17.236099243164062,16.892200469970703,16.76259994506836,16.747699737548828,227.5771106147333,51.15510268520468
ZTFS,17.3547,16.5681,16.2715,17.353500366210938,16.566999435424805,16.25659942626953,16.13170051574707,240.79007170496902,54.09659742320512
ZTFS,17.4552,16.6334,16.3191,17.446800231933594,16.64310073852539,16.295400619506836,16.14940071105957,251.2049570250436,39.55559470856209
ZTFS,17.7672,16.9406,16.6315,17.750900268554688,16.9507999420166,16.63279914855957,16.513900756835938,247.23904996325282,27.502499965826793
ZTFS,17.8133,17.2309,17.016,17.831600189208984,17.22439956665039,16.98419952392578,16.881200790405273,255.46886949971284,58.373954289808076
ZTFS,17.765,17.2828,17.0839,17.75349998474121,17.25349998474121,17.049999237060547,16.965499877929688,240.31407840058813,22.400672998564108
ZTFS,16.1198,15.79,15.677999999999999,16.138099670410156,15.760899543762207,15.639800071716309,15.623800277709961,248.6719989157202,49.84673691014897
ZTFS,17.0013,15.9625,15.5243,16.97760009765625,15.975199699401855,15.541199684143066,15.336899757385254,254.06695211595988,54.68333572643
ZTFS,17.75,16.5815,16.0686,17.720399856567383,16.6072998046875,16.089000701904297,15.85990047454834,233.95990458553763,41.92617681011856
ZTFS,18.1246,17.0221,16.5047,18.097700119018555,17.047199249267578,16.52630043029785,16.293500900268555,239.98197115729,58.26756349122804
ZTFS,16.8788,16.5284,16.4154,16.89299964904785,16.503599166870117,16.36669921875,16.348499298095703,248.79506730147233,43.962232253572665
ZTFS,16.828,16.6032,16.5062,16.860000610351562,16.571500778198242,16.46619987487793,16.457599639892578,238.86394439701604,36.973757456538415
ZTFS,18.2437,16.9656,15.9009,18.195100784301758,17.01729965209961,16.022499084472656,15.559200286865234,239.88613219050092,65.59449962361761
ZTFS,18.4674,17.5305,17.1899,18.43549919128418,17.542600631713867,17.167400360107422,17.020200729370117,254.24001166006926,54.4464817054467
ZTFS,18.8778,17.8103,17.3178,18.853700637817383,17.856000900268555,17.3439998626709,17.112499237060547,214.64895842196864,58.61390078355893
ZTFS,18.2433,16.9571,16.0097,18.1914005279541,17.014799118041992,16.099000930786133,15.668800354003906,245.06399658081872,20.01209614586596
ZTFS,17.1761,16.7029,16.5354,17.180999755859375,16.68400001525879,16.50119972229004,16.43549919128418,253.49597306626632,23.45593201797571
ZTFS,16.0634,15.3027,14.9782,16.058300018310547,15.30090045928955,14.976699829101562,14.844200134277344,250.3119119362256,26.223395819473524
ZTFS,18.8241,17.5011,16.541,18.729900360107422,17.557600021362305,16.6471004486084,16.2268009185791,256.62007013565557,43.259642484542404
ZTFS,16.8053,16.4882,16.3716,16.81559944152832,16.454700469970703,16.322099685668945,16.287200927734375,239.77204794805087,33.118551601111974
ZTFS,16.1541,15.8573,15.7207,16.17020034790039,15.83530044555664,15.6899995803833,15.660900115966797,257.9390448054665,32.70553469434811
ZTFS,17.4151,16.7343,16.4862,17.372299194335938,16.716400146484375,16.450899124145508,16.34869956970215,244.96686766031272,54.42212319760985
ZTFS,16.9736,16.4495,16.1781,17.010000228881836,16.433399200439453,16.173999786376953,16.075700759887695,242.58913991182922,66.32260914689377
ZTFS,15.4093,15.0854,14.9876,15.43690013885498,15.056300163269043,14.927399635314941,14.898599624633789,252.1740246320868,54.66835631243134
ZTFS,17.7864,16.8899,16.5561,17.7731990814209,16.898099899291992,16.54170036315918,16.38759994506836,221.7269283558155,27.266903176506784
ZTFS,15.386,14.9242,14.7499,15.3927001953125,14.905599594116211,14.71560001373291,14.65250015258789,227.33384980315563,72.59335630529874
ZTFS,17.5456,16.7851,16.5022,17.546499252319336,16.7721004486084,16.47599983215332,16.357500076293945,240.59993877907237,57.74004447515879
ZTFS,17.2087,16.2925,15.9336,17.212200164794922,16.306800842285156,15.943699836730957,15.786800384521484,262.35110073821505,65.60030533785135
ZTFS,18.7652,17.7085,17.253,18.76609992980957,17.72319984436035,17.25160026550293,17.047800064086914,233.69190766438032,49.91161248573856
ZTFS,18.5851,17.7325,17.3766,18.57309913635254,17.749900817871094,17.362499237060547,17.19070053100586,251.00195524729384,32.64902314882629
ZTFS,18.463,17.8537,17.5907,18.461200714111328,17.841699600219727,17.570600509643555,17.4606990814209,241.25491955317568,36.98676808479247
ZTFS,16.6476,15.8042,15.4608,16.634899139404297,15.807600021362305,15.463399887084961,15.313899993896484,262.94395450477367,26.65104999562376
ZTFS,18.1437,17.1157,16.6033,18.129600524902344,17.096599578857422,16.64539909362793,16.44569969177246,246.50803489181052,23.06145495899455
ZTFS,17.8074,17.0611,16.7926,17.79560089111328,17.062599182128906,16.763500213623047,16.62179946899414,228.64099368299182,47.84427173475267
ZTFS,18.418,17.6572,17.3646,18.40329933166504,17.65559959411621,17.357900619506836,17.239599227905273,234.1620293273342,52.702201350370395
ZTFS,16.6003,16.0737,15.8477,16.60689926147461,16.06220054626465,15.838899612426758,15.746000289916992,251.8470261871262,18.554640482469054
ZTFS,18.5993,17.4136,16.8247,18.56679916381836,17.43910026550293,16.869400024414062,16.609600067138672,236.3060764146431,25.39433830551933
ZTFS,18.4296,17.8135,17.5701,18.43470001220703,17.80419921875,17.556499481201172,17.46769905090332,247.17710453928635,50.09035799989202
ZTFS,16.6905,16.3191,16.1539,16.71470069885254,16.304800033569336,16.145299911499023,16.105300903320312,239.86406229006727,19.59446776920735
ZTFS,16.4431,16.109,15.9951,16.46489906311035,16.06220054626465,15.94729995727539,15.910499572753906,225.59182909015766,64.87562438858674
ZTFS,17.1499,16.6253,16.4336,17.177900314331055,16.61009979248047,16.388700485229492,16.31909942626953,222.70299782207,41.47196359441573
ZTFS,17.9352,17.0291,16.6883,17.936199188232422,17.023700714111328,16.691600799560547,16.546199798583984,220.9452588526939,72.64001248245863
ZTFS,15.9543,15.6334,15.5067,15.973099708557129,15.601900100708008,15.462200164794922,15.430800437927246,252.1601062429918,59.816401733897784
ZTFS,17.8782,17.3052,16.8618,17.883699417114258,17.113500595092773,16.81920051574707,16.697900772094727,226.29998747098116,39.64977539962064
ZTFS,17.9559,16.7274,16.0009,17.934900283813477,16.77050018310547,16.069599151611328,15.75510025024414,251.56001609004116,65.58987525035896
ZTFS,17.7586,16.9563,16.6305,17.75279998779297,16.96190071105957,16.643299102783203,16.513999938964844,227.67492547945875,25.0351945648961
ZTFS,17.82,16.8296,16.455,17.782899856567383,16.854000091552734,16.457300186157227,16.28510093688965,249.94691833146277,33.15917795789505
ZTFS,16.6235,16.3089,16.1983,16.636699676513672,16.28339958190918,16.151199340820312,16.12019920349121,244.25907625074848,43.45186555152786
ZTFS,17.5243,16.4706,16.0102,17.494199752807617,16.465099334716797,16.023099899291992,15.82759952545166,233.75492101381144,47.99679272312616
ZTFS,18.4152,17.7613,17.4958,18.400999069213867,17.76129913330078,17.49679946899414,17.3976993560791,244.4690614498141,48.666087549234945
ZTFS,15.9469,15.5047,15.3249,15.9552001953125,15.47920036315918,15.293000221252441,15.236499786376953,233.6589356381198,33.172389088276965
ZTFS,17.4056,16.3119,15.8296,17.38129997253418,16.337400436401367,15.849900245666504,15.628999710083008,237.03304914948666,27.18072377745334
ZTFS,18.4399,17.1241,16.3811,18.37980079650879,17.165000915527344,16.46380043029785,16.14550018310547,245.56501001,55.23835639
ZTFS,17.1696,16.1348,15.7348,17.14150047302246,16.158700942993164,15.750100135803223,15.57509994506836,239.34896765917233,37.88570297067904
ZTFS,17.592,17.1943,17.008,17.59819984436035,17.149900436401367,16.97410011291504,16.91230010986328,252.05701116164238,19.50000291371243
ZTFS,18.2015,16.935,16.1953,18.172100067138672,16.966899871826172,16.255300521850586,15.940400123596191,263.7819601925488,73.82765893355626
ZTFS,16.4816,15.9963,15.8092,16.495800018310547,15.975299835205078,15.776000022888184,15.717000007629395,242.24900412833335,27.213483387341547
ZTFS,16.7163,16.2867,16.1046,16.725400924682617,16.26569938659668,16.079599380493164,16.017200469970703,243.15991303067958,47.30643190470733
ZTFS,18.0023,17.2269,16.9263,17.973800659179688,17.217100143432617,16.917600631713867,16.80190086364746,245.7141114910391,67.05286069682857
ZTFS,17.1995,16.6579,16.4489,17.18709945678711,16.649499893188477,16.43589973449707,16.36319923400879,256.6460870276274,28.77728321499273
ZTFS,16.6788,16.3656,16.2616,16.68910026550293,16.339399337768555,16.2106990814209,16.197900772094727,239.04091557874278,50.646382821545835
ZTFS,17.1378,16.6846,16.4906,17.14240074157715,16.655099868774414,16.45400047302246,16.38640022277832,241.7640005963862,51.38290839510986
ZTFS,16.2858,15.9788,15.8593,16.294200897216797,15.94950008392334,15.820699691772461,15.788999557495117,257.59093693924484,58.369645217101144
ZTFS,16.7632,16.3996,16.2578,16.789100646972656,16.37070083618164,16.22279930114746,16.18160057067871,220.03401848876734,50.77708104693583
ZTFS,17.9626,17.098,16.7797,17.97170066833496,17.102500915527344,16.76689910888672,16.61840057373047,240.55805216451276,41.11590733255612
ZTFS,17.1806,16.4183,16.1383,17.163000106811523,16.411100387573242,16.113000869750977,16.00309944152832,250.11007656000905,52.4917128649439
ZTFS,15.6929,15.0566,14.7996,15.690600395202637,15.048999786376953,14.795599937438965,14.681599617004395,254.12593831036796,20.313289182283096
ZTFS,15.2976,14.7239,14.5116,15.304699897766113,14.710000038146973,14.477399826049805,14.404600143432617,227.2110599760742,21.559395412855405
ZTFS,18.3574,17.042,16.1149,18.316699981689453,17.09469985961914,16.202699661254883,15.791899681091309,226.69617106912764,65.160001334485
ZTFS,17.8781,17.2246,17.11,17.866300582885742,17.21030044555664,16.931100845336914,16.81529998779297,257.1909387077576,37.68632584353058
ZTFS,15.9787,15.713,15.6105,16.00429916381836,15.684000015258789,15.578300476074219,15.576600074768066,240.01506504174702,63.1274028824981
ZTFS,16.8765,16.1662,15.8812,16.874000549316406,16.166500091552734,15.873700141906738,15.745599746704102,264.67401045786966,15.986293958139301
ZTFS,17.4933,16.9077,16.6632,17.468599319458008,16.89699935913086,16.666000366210938,16.589099884033203,257.0120206139625,26.274550950586402
ZTFS,18.4923,17.6106,17.2241,18.424299240112305,17.58139991760254,17.259700775146484,17.123600006103516,252.5779536401361,47.35922863847126
ZTFS,17.7545,16.6896,16.1205,17.72559928894043,16.706899642944336,16.16309928894043,15.90719985961914,253.9380567099595,29.831704196191367
ZTFS,17.9288,16.9715,16.6208,17.932300567626953,16.971799850463867,16.616600036621094,16.46430015563965,223.24622272920877,78.85039809598698
ZTFS,18.1996,17.4235,17.1378,18.18199920654297,17.412399291992188,17.100099563598633,16.96269989013672,262.08192763441787,41.39697386206093
ZTFS,16.9326,16.5317,16.3794,16.93320083618164,16.502599716186523,16.34320068359375,16.300600051879883,258.7171134631907,45.340822710432306
ZTFS,18.9603,17.6243,16.6136,18.876699447631836,17.69580078125,16.734600067138672,16.30190086364746,249.87308540654192,29.9330085546583
ZTFS,15.9308,15.6301,15.533,15.953200340270996,15.602999687194824,15.489800453186035,15.467700004577637,231.38105229869092,35.60228442731975
ZTFS,16.1655,15.8298,15.718,16.171600341796875,15.797599792480469,15.674400329589844,15.660599708557129,250.91407946300876,40.316852134592715
ZTFS,18.9938,17.6214,16.6662,18.93630027770996,17.708200454711914,16.767200469970703,16.34589958190918,257.9579846767059,43.92429056830512
ZTFS,17.7517,16.3903,15.4795,17.71739959716797,16.453699111938477,15.574199676513672,15.173600196838379,255.40607396077516,53.20429673350131
ZTFS,16.9326,16.5305,16.3794,16.93320083618164,16.502599716186523,16.34320068359375,16.300600051879883,258.7171134631907,45.340822710432306
ZTFS,17.9013,17.1807,16.8852,17.909900665283203,17.16069984436035,16.86720085144043,16.74850082397461,253.67815463881445,64.78987020850558
ZTFS,16.6534,16.3792,16.258,16.692899703979492,16.351999282836914,16.225200653076172,16.186800003051758,253.22188646419693,53.651936184840885
ZTFS,17.9741,17.2734,17.049,17.963699340820312,17.260400772094727,16.99850082397461,16.91069984436035,219.09797976104005,79.8515671087627
ZTFS,18.319000000000003,17.4415,17.0979,18.32040023803711,17.454099655151367,17.076400756835938,16.9197998046875,227.4199344894747,52.61402967787616
ZTFS,17.6773,16.8275,16.4558,17.611499786376953,16.828699111938477,16.46980094909668,16.305500030517578,263.95912567634167,65.82967056391949
ZTFS,16.6591,16.2091,16.0416,16.673599243164062,16.1830997467041,16.015600204467773,15.96310043334961,253.48190340515552,42.85523730589209
ZTFS,16.8214,16.3739,16.2163,16.829299926757812,16.34950065612793,16.17690086364746,16.12179946899414,253.5099896101471,43.94467801564387
ZTFS,17.0321,16.6779,16.5418,17.041400909423828,16.656200408935547,16.495800018310547,16.47410011291504,256.41588301918614,71.22151760485944
ZTFS,15.9064,15.6804,15.575,15.93220043182373,15.637299537658691,15.531999588012695,15.514599800109863,260.5748615302713,73.59474878958154
ZTFS,16.325,15.8147,15.6175,16.337200164794922,15.799200057983398,15.597999572753906,15.526000022888184,235.3460017297883,49.17944950204937
ZTFS,17.419,17.0029,16.8294,17.44860076904297,17.0132999420166,16.842199325561523,16.767099380493164,228.39692815699436,65.55192298081668
ZTFS,17.1231,16.4843,16.257,17.13050079345703,16.475200653076172,16.24370002746582,16.152599334716797,260.01992084995743,41.32468303872171
ZTFS,18.7098,17.5455,16.9958,18.701400756835938,17.57390022277832,17.036800384521484,16.798500061035156,241.98103644434227,26.780656011049917
ZTFS,17.7092,17.3891,17.2465,17.718599319458008,17.34309959411621,17.20789909362793,17.168100357055664,241.70726059841104,79.77105272773522
ZTFS,18.2666,16.973,16.0818,18.204299926757812,17.0393009185791,16.162099838256836,15.770500183105469,239.11382707690274,72.33893032169777
ZTFS,16.3212,15.9016,15.7319,16.333200454711914,15.879599571228027,15.699700355529785,15.630200386047363,218.47005043482787,57.343146831620906
ZTFS,16.8902,16.4175,16.217,16.88479995727539,16.412900924682617,16.192399978637695,16.104999542236328,237.20199995909198,32.6974979317994
ZTFS,17.062,16.651,16.4783,17.091100692749023,16.643699645996094,16.475200653076172,16.413400650024414,258.67892412356315,51.202706907943295
ZTFS,16.695,16.2256,16.0564,16.70039939880371,16.212299346923828,16.025699615478516,15.976799964904785,257.1249189714338,34.18902259108761
ZTFS,17.6785,16.6562,16.2213,17.662099838256836,16.66699981689453,16.23590087890625,16.021699905395508,262.59286753,55.64449202
ZTFS,18.7436,17.7005,17.2232,18.75349998474121,17.7185001373291,17.26289939880371,17.059600830078125,250.91805123,55.40966708
ZTFS,16.1498,15.8668,15.7643,16.176000595092773,15.831299781799316,15.715299606323242,15.69320011138916,228.36113347067266,72.14152036653614
ZTFS,18.4965,17.3604,16.9981,18.48259925842285,17.49090003967285,17.018199920654297,16.823299407958984,215.80101068364675,29.820758176731797
ZTFS,16.2593,16.0104,15.9119,16.283599853515625,15.980899810791016,15.863200187683105,15.854900360107422,240.42705511315296,36.14543174504994
ZTFS,17.3158,17.0569,16.9519,17.316600799560547,17.008800506591797,16.89109992980957,16.86090087890625,243.8030595114189,52.232907306260316
ZTFS,15.3073,14.7023,14.4907,15.30210018157959,14.690699577331543,14.469499588012695,14.385299682617188,246.0047650615296,72.91737040806026
ZTFS,18.1313,17.3599,17.0752,18.10070037841797,17.36050033569336,17.052099227905273,16.935300827026367,241.96093326,56.93448789
ZTFS,18.3111,17.2353,16.7933,18.29199981689453,17.250900268554688,16.81369972229004,16.609500885009766,214.95704875858982,65.25091058738329
ZTFS,16.4478,15.6905,15.4253,16.447399139404297,15.68850040435791,15.408100128173828,15.310099601745605,237.21195931329416,51.7166644630184
ZTFS,17.4655,16.3247,15.7853,17.434099197387695,16.35260009765625,15.81190013885498,15.563799858093262,262.73305967,55.87831531
ZTFS,15.6333,15.3334,15.2384,15.624699592590332,15.302300453186035,15.189900398254395,15.17770004272461,256.77407778035507,64.91634277191679
ZTFS,15.270999999999999,14.8836,14.7516,15.294899940490723,14.86139965057373,14.7076997756958,14.676400184631348,229.75298184536112,29.35959644402496
ZTFS,18.4549,17.0504,16.0861,18.35930061340332,17.12179946899414,16.179399490356445,15.764699935913086,249.02610397469286,47.70447778287295
ZTFS,16.5691,16.2629,16.1546,16.598899841308594,16.23979949951172,16.099899291992188,16.08989906311035,247.37291502474028,34.41503559193574
ZTFS,17.0215,16.5649,16.3614,17.024799346923828,16.544599533081055,16.336999893188477,16.27280044555664,260.3479635064383,21.514075948772227
ZTFS,17.352999999999998,16.6752,16.4358,17.352800369262695,16.67259979248047,16.411100387573242,16.317899703979492,214.23392409168562,44.0564603990915
ZTFS,18.762,18.8087,18.977,18.772199630737305,18.74370002746582,18.785200119018555,18.819599151611328,244.2669635509452,18.219859163136963
ZTFS,18.7286,17.4043,16.7437,18.693199157714844,17.463899612426758,16.79129981994629,16.48080062866211,249.0060718892536,49.272743200675606
ZTFS,16.4318,16.1253,16.0413,16.45479965209961,16.100000381469727,15.989299774169922,15.98330020904541,225.94699064430972,58.51471322998099
ZTFS,16.8909,16.4409,16.2746,16.90060043334961,16.41670036315918,16.23430061340332,16.172100067138672,253.61007291428746,19.579684415845367
ZTFS,18.3122,17.1876,16.5768,18.32390022277832,17.2460994720459,16.634000778198242,16.35569953918457,253.42608024,56.06886562
ZTFS,16.7798,16.3996,16.2642,16.789100646972656,16.37070083618164,16.22279930114746,16.18160057067871,220.03401848876734,50.77708104693583
ZTFS,15.9575,15.0469,14.6469,15.948200225830078,15.055800437927246,14.661999702453613,14.482099533081055,263.2919027127332,52.525433440742574
ZTFS,18.1452,17.1362,16.7045,18.12579917907715,17.149099349975586,16.71030044555664,16.513099670410156,252.7599188021441,51.464536638131754
ZTFS,17.3626,16.9691,16.8271,17.36359977722168,16.9414005279541,16.779800415039062,16.743099212646484,238.88290570619137,44.61025668635206
ZTFS,17.1235,16.7883,16.6552,17.137300491333008,16.760499954223633,16.61910057067871,16.595300674438477,263.00802794411516,43.32315163745097
ZTFS,16.893,16.0416,15.7684,16.883100509643555,16.046100616455078,15.744799613952637,15.626099586486816,226.81297689875095,31.793321544787805
ZTFS,16.6116,15.9801,15.7386,16.61319923400879,15.973799705505371,15.716099739074707,15.61340045928955,252.1001340909438,56.865435922526274
ZTFS,15.8215,15.446,15.3291,15.83430004119873,15.421099662780762,15.28339958190918,15.254599571228027,239.50876828434446,71.5046045468769
ZTFS,16.0699,15.7091,15.5878,16.095199584960938,15.698200225830078,15.556500434875488,15.538700103759766,250.98396985064994,33.0335451068313
ZTFS,17.5365,16.7319,16.4423,17.528499603271484,16.72949981689453,16.422700881958008,16.291900634765625,231.24500622,55.07013864
ZTFS,17.2378,16.855,16.7066,17.229000091552734,16.813400268554688,16.645999908447266,16.599300384521484,227.10691272323552,63.997537861784245
ZTFS,17.599,16.5784,16.1469,17.577299118041992,16.608200073242188,16.166400909423828,15.964500427246094,256.33916777652144,61.87000547808114
ZTFS,16.6416,16.2048,16.0621,16.655000686645508,16.177900314331055,16.024599075317383,15.979299545288086,241.53906216413972,53.8075219825225
ZTFS,16.1846,15.3305,15.0365,16.17690086364746,15.34749984741211,15.026000022888184,14.887999534606934,224.3530784515557,71.38167372887098
ZTFS,17.7655,16.8425,16.4556,17.747900009155273,16.850500106811523,16.455799102783203,16.271799087524414,258.96294854097926,49.02572978250442
ZTFS,16.4834,16.1429,16.0266,16.495899200439453,16.11050033569336,15.984100341796875,15.957599639892578,234.3138992849,51.45544584096171
ZTFS,17.4777,17.1994,17.0687,17.48080062866211,17.156999588012695,17.024900436401367,17.011999130249023,241.2419074807439,72.73973197774916
ZTFS,16.1235,15.9278,15.8721,16.137699127197266,15.896499633789062,15.811800003051758,15.827799797058105,239.55987382037782,72.47481936252211
ZTFS,16.1908,15.76,15.5782,16.191699981689453,15.735099792480469,15.540200233459473,15.468600273132324,253.6040384044114,15.426815317742731
ZTFS,18.0992,17.3612,17.0735,18.09670066833496,17.360300064086914,17.064899444580078,16.931499481201172,236.411048777,37.61027350846715
ZTFS,18.0832,16.7189,15.7309,18.000200271606445,16.77519989013672,15.82859992980957,15.404600143432617,258.30883130479833,68.21726986063955
ZTFS,18.0066,17.2408,16.9686,18.009599685668945,17.246299743652344,16.93079948425293,16.795700073242188,212.74195414809634,16.855843090862095
ZTFS,17.1642,16.6783,16.4861,17.14889907836914,16.644800186157227,16.449899673461914,16.373899459838867,239.98371583171647,79.51534032589008
ZTFS,17.4559,16.7677,16.5228,17.468599319458008,16.75950050354004,16.48889923095703,16.371200561523438,252.7149483312033,61.56721760612502
ZTFS,17.048,16.6107,16.4304,17.075899124145508,16.589799880981445,16.405399322509766,16.350400924682617,245.47305168032153,42.77685494592734
ZTFS,17.7413,17.2905,17.1308,17.728300094604492,17.2637996673584,17.093299865722656,17.049999237060547,237.68904412257427,72.65512269963459
ZTFS,15.6276,15.3504,15.2402,15.658699989318848,15.314499855041504,15.196999549865723,15.174799919128418,258.6430594844161,48.77023851479115
ZTFS,18.2495,16.9841,16.3411,18.198299407958984,17.013700485229492,16.38360023498535,16.103300094604492,263.2601497454262,57.98921811784467
ZTFS,16.4644,15.8859,15.6699,16.481700897216797,15.875200271606445,15.644700050354004,15.552499771118164,248.25204523339085,21.188942050514537
ZTFS,16.8247,16.6607,16.5975,16.85569953918457,16.63909912109375,16.54960060119629,16.565799713134766,245.71313595538837,58.765739560331646
ZTFS,17.2101,16.4831,16.225,17.207500457763672,16.4768009185791,16.203800201416016,16.097900390625,223.34904331918565,36.00217264034699
ZTFS,17.185,16.1548,15.7344,17.166900634765625,16.163000106811523,15.735899925231934,15.563199996948242,231.1481412776297,64.16070739225765
ZTFS,16.7365,16.3423,16.2095,16.75480079650879,16.314699172973633,16.162700653076172,16.11750030517578,233.22597020472054,46.63649125880876
ZTFS,17.1346,15.9784,15.4901,17.08919906616211,16.009300231933594,15.511199951171875,15.30150032043457,261.74503102132616,26.10246179551052
ZTFS,17.7425,17.1363,16.9168,17.733999252319336,17.119800567626953,16.88319969177246,16.798799514770508,254.68595093596667,36.11410795899568
ZTFS,18.93,17.6859,16.9684,18.907499313354492,17.731199264526367,17.045499801635742,16.726299285888672,260.6969985980464,34.656019322817976
ZTFS,18.0628,17.7085,17.5551,18.096399307250977,17.67009925842285,17.50480079650879,17.44729995727539,255.0800411138075,58.26404386102107
ZTFS,17.6129,17.2333,17.0854,17.616100311279297,17.20829963684082,17.0403995513916,16.984899520874023,248.35997192553924,39.125972786151664
ZTFS,18.9498,17.6155,16.9061,18.89940071105957,17.66309928894043,16.96980094909668,16.655799865722656,258.3569505049114,45.44508021846301
ZTFS,17.752,16.6076,16.1107,17.724199295043945,16.627199172973633,16.135700225830078,15.918999671936035,229.86789656837163,51.089608434857674
ZTFS,17.0988,16.543,16.3257,17.10260009765625,16.524099349975586,16.29789924621582,16.215200424194336,262.8850635338444,29.38204803990245
ZTFS,17.1434,16.7355,16.5655,17.173099517822266,16.712299346923828,16.54129981994629,16.48940086364746,264.8719312333547,53.776959436672485
ZTFS,16.2288,15.8462,15.6621,16.239299774169922,15.825699806213379,15.648599624633789,15.5871000289917,258.17107751260517,46.76620178536933
ZTFS,16.6947,16.1429,15.9115,16.70159912109375,16.130300521850586,15.894399642944336,15.80370044708252,254.71105038639914,19.020025451627482
ZTFS,18.4451,17.5758,17.276,18.28660011291504,17.548200607299805,17.204299926757812,17.05579948425293,256.2000742431203,69.27829692190222
ZTFS,16.1485,15.9113,15.839,16.173799514770508,15.885299682617188,15.786399841308594,15.766300201416016,215.3137595651376,79.84811878265783
ZTFS,18.5135,17.1524,16.3187,18.402700424194336,17.25160026550293,16.406600952148438,16.022300720214844,230.26807906588593,72.39165074475125
ZTFS,18.314,17.7817,17.6217,18.2406005859375,17.75909996032715,17.555099487304688,17.494800567626953,264.8590350056869,32.36337808797769
ZTFS,17.8237,17.3022,17.1003,17.815200805664062,17.273399353027344,17.071800231933594,16.997299194335938,261.7579253281208,44.083455469270206
ZTFS,15.7018,15.3776,15.282,15.732999801635742,15.35890007019043,15.231800079345703,15.222999572753906,246.5959547907427,28.969896296065254
ZTFS,17.4257,16.6917,16.4256,17.414499282836914,16.691600799560547,16.407800674438477,16.293399810791016,239.03994840952274,43.209985930810106
ZTFS,17.15,16.8879,16.7781,17.171100616455078,16.843000411987305,16.73240089416504,16.72369956970215,252.48697376402583,55.02826471180841
ZTFS,16.8129,16.2888,16.1051,16.811199188232422,16.27910041809082,16.07229995727539,16.00469970703125,239.7959183190168,73.69795041062945
ZTFS,17.5133,17.1294,16.9791,17.515600204467773,17.117700576782227,16.93549919128418,16.881900787353516,230.98704262459827,36.5965446362182
ZTFS,17.9003,16.8348,16.4261,17.878400802612305,16.854299545288086,16.407499313354492,16.22909927368164,240.0779402919561,34.53585820620308
ZTFS,17.2256,16.8435,16.7365,17.18549919128418,16.807600021362305,16.682899475097656,16.655799865722656,258.71507003806136,59.09561551749503
ZTFS,16.3103,15.6178,15.3811,16.313199996948242,15.621000289916992,15.342399597167969,15.23449993133545,257.09900355246197,41.240452919131656
ZTFS,17.6383,17.09,16.8466,17.64389991760254,17.066200256347656,16.819900512695312,16.735700607299805,240.81890825376524,56.345892764231834
ZTFS,16.6903,16.2418,16.0582,16.70009994506836,16.220800399780273,16.044200897216797,15.974100112915039,228.2560746989013,26.51246019580218
ZTFS,16.788,16.1594,15.9217,16.788000106811523,16.147899627685547,15.920299530029297,15.821999549865723,220.62675637068745,78.93141280168538
ZTFS,17.2573,16.1195,15.624,17.249300003051758,16.14900016784668,15.651900291442871,15.434200286865234,240.18201361263328,37.57678874409912
