survey,ZTF-g,ZTF-r,ZTF-i,ZTF-G,ZTF-R,ZTF-I,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,ZTF-g_AV,ZTF-r_AV,ZTF-i_AV,ZTF-G_AV,ZTF-R_AV,ZTF-I_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,SOURCEID,GAIA_ZTF-g,GAIA_ZTF-r,GAIA_ZTF-i,GAIA_ZTF-G,GAIA_ZTF-R,GAIA_ZTF-I
ZTF,99,99,99,15.3614,14.8406,14.672,15.3277,14.8763,14.7365,14.686,50.4651,-4.39797,0.0939875,0.0622958,0.0452712,0.0942125,0.0620563,0.0452429,0.0914,0.0652958,0.0483503,0.0381034,3260631251480669952,15.3615,14.8481,14.7151,15.3768,14.8457,14.715
ZTF,99,99,99,17.9763,17.1687,99,17.9225,17.2279,16.8423,16.6756,81.8533,-2.41087,1.23578,0.817327,0.590542,1.23872,0.81431,0.590153,1.202,0.855127,0.633034,0.503241,3217068291552258688,17.9806,17.1773,16.8068,17.999,17.172,16.8062
ZTF,99,99,99,17.6192,16.8909,99,17.5909,16.9587,16.6896,16.5736,309.939,-2.9012,0.199862,0.132592,0.0957966,0.200338,0.132113,0.0957345,0.1944,0.138592,0.102571,0.0812069,4224850206845132288,17.6372,16.9139,16.6527,17.6562,16.9098,16.6523
ZTF,16.025,99,99,99,99,99,15.9473,15.4574,15.2815,15.2233,282.669,31.3201,0.375006,0.247924,0.179339,0.375894,0.247014,0.17922,0.3648,0.259324,0.192271,0.152813,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.2417,15.6516,15.4649,16.2054,15.6987,15.5172,15.4581,254.694,11.4941,0.216694,0.143851,0.104051,0.217206,0.143324,0.103983,0.2108,0.150451,0.111441,0.0885074,-999,-999,-999,-999,-999,-999,-999
ZTF,16.7399,15.99,15.6882,99,99,99,16.7098,16.0466,15.7731,15.6444,133.86,29.8174,0.0919875,0.0610366,0.0442712,0.0922125,0.0608451,0.0442429,0.0894,0.0634366,0.0473503,0.0371034,705592315609158528,16.7644,16.001,15.7293,16.786,15.9964,15.7289
ZTF,17.8485,17.1542,99,99,99,99,17.7991,17.1878,16.9279,16.8139,85.2362,59.5501,0.929044,0.61418,0.44422,0.931256,0.61193,0.443927,0.9036,0.64238,0.476243,0.378232,281941723695098496,17.8389,17.156,16.8926,17.8562,17.1517,16.8922
ZTF,99,99,99,17.5646,99,99,17.5284,16.8922,16.6313,16.5118,283.144,30.8576,0.537263,0.355256,0.256627,0.538538,0.353915,0.256458,0.5226,0.372056,0.275102,0.219118,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.4659,17.0161,16.8474,17.4223,17.0416,16.881,16.8268,254.996,10.987,0.259244,0.171369,0.123814,0.259856,0.170746,0.123729,0.2522,0.179169,0.133051,0.105409,4444872104288231040,17.4715,17.0261,16.8934,17.4831,17.0239,16.8932
ZTF,17.351,16.7658,99,99,99,99,17.3347,16.8191,16.6207,16.5508,140.675,9.42669,0.157312,0.104073,0.0752881,0.157688,0.10369,0.0752373,0.153,0.108873,0.0808305,0.0643054,587714288174072320,17.3768,16.7857,16.6081,17.3925,16.7826,16.6079
ZTF,16.0286,15.4421,15.2035,99,99,99,16.0171,15.4864,15.2873,15.194,348.819,-4.74192,0.130594,0.0865549,0.0627797,0.130906,0.0862676,0.0627401,0.127,0.0901549,0.0670904,0.0534039,2633855678858946048,16.0546,15.4544,15.2513,16.0716,15.4509,15.251
ZTF,99,99,99,16.1493,15.4774,15.2038,16.124,15.5305,15.2804,15.182,228.771,4.36256,0.161256,0.106332,0.0772881,0.161644,0.105901,0.0772373,0.1568,0.111732,0.0828305,0.0653054,-999,-999,-999,-999,-999,-999,-999
ZTF,16.9759,16.165,15.8396,99,99,99,16.918,16.199,15.9092,15.7648,8.06285,44.4122,0.232525,0.15411,0.111305,0.233075,0.153535,0.111232,0.2262,0.16131,0.119311,0.0948079,388544152010412416,16.9906,16.1661,15.8641,17.0105,16.1611,15.8637
ZTF,17.8519,17.3501,17.1798,99,99,99,17.8177,17.3655,17.22,17.1846,232.812,45.0951,0.0296625,0.0195183,0.0142542,0.0297375,0.0194225,0.0142486,0.0288,0.0207183,0.0148701,0.012601,1394665972246059008,17.8495,17.3677,17.2164,17.8647,17.3654,17.2162
ZTF,15.9737,15.5236,15.3618,99,99,99,15.9295,15.516,15.3822,15.356,146.922,15.2139,0.100931,0.0672958,0.0485254,0.101169,0.0670563,0.0484915,0.0982,0.0702958,0.0522203,0.0411034,-999,-999,-999,-999,-999,-999,-999
ZTF,16.1191,99,99,99,99,99,16.0762,15.5963,15.4052,15.333,283.084,31.2671,0.404669,0.268183,0.193593,0.405631,0.267225,0.193469,0.3936,0.280183,0.207141,0.165113,2042175486610874368,16.1162,15.5557,15.3756,16.1318,15.5527,15.3753
ZTF,99,99,99,16.2379,15.6456,15.4328,16.1902,15.686,15.4814,15.4164,72.3808,74.9709,0.565925,0.374515,0.270881,0.567275,0.373127,0.270706,0.5504,0.391915,0.289972,0.230719,502127895047883776,16.229,15.6516,15.4619,16.2436,15.6486,15.4616
ZTF,16.8875,16.3219,16.1423,99,99,99,16.8485,16.3607,16.1903,16.1348,210.072,23.4702,0.0722125,0.0477775,0.0342712,0.0723875,0.0476338,0.0342429,0.0702,0.0495775,0.0373503,0.0295025,1256897096565588224,16.8875,16.3247,16.1698,16.9042,16.3217,16.1696
ZTF,15.6273,14.9845,14.7567,99,99,99,15.5805,15.0323,14.8214,14.752,247.487,67.2,0.102875,0.0682958,0.0492712,0.103125,0.0680563,0.0492429,0.1,0.0712958,0.0523503,0.0421034,1648408349422078592,15.6292,14.9931,14.7997,15.6469,14.9898,14.7994
ZTF,17.3088,16.7242,99,99,99,99,17.2809,16.7473,16.5705,16.5034,323.971,14.5289,0.286962,0.189887,0.137068,0.287637,0.189169,0.136977,0.2792,0.198887,0.146921,0.11701,1770845257006829952,17.3434,16.7389,16.5578,17.3608,16.7355,16.5575
ZTF,99,99,99,17.2843,16.6034,16.3595,17.2435,16.6532,16.4254,16.3306,77.5285,3.66264,0.275075,0.181628,0.131814,0.275725,0.180958,0.131729,0.2676,0.190028,0.141051,0.111709,3235650312938913536,17.3062,16.6148,16.4023,17.3253,16.6112,16.402
ZTF,17.0758,16.6802,16.5221,99,99,99,17.075,16.7011,16.5663,16.5327,270.344,30.951,0.147425,0.0978141,0.0702881,0.147775,0.0974789,0.0702373,0.1434,0.102014,0.0758305,0.0600049,4602748264502805504,17.0956,16.686,16.5723,17.1072,16.684,16.5722
ZTF,17.637,16.8329,16.485,99,99,99,17.5876,16.8863,16.5564,16.4008,78.4332,9.30507,0.7559,0.499848,0.361678,0.7577,0.498028,0.361441,0.7352,0.522648,0.387542,0.307626,3242580122411893632,17.64,16.8365,16.527,17.6604,16.8316,16.5266
ZTF,99,99,99,17.7486,16.9015,99,17.6932,16.9605,16.6557,16.4998,53.1561,-0.858571,0.397725,0.263183,0.190593,0.398675,0.262225,0.190469,0.3868,0.275183,0.204141,0.162113,-999,-999,-999,-999,-999,-999,-999
ZTF,17.347,16.8904,99,99,99,99,17.2987,16.9109,16.7982,16.7371,122.047,0.965745,0.0900437,0.0592958,0.0432712,0.0902562,0.0590563,0.0432429,0.0876,0.0622958,0.0463503,0.036803,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.7046,15.8882,15.5136,16.654,15.9381,15.5726,15.4024,73.6297,10.5622,1.50786,0.996955,0.720356,1.51144,0.993268,0.719881,1.4666,1.04315,0.772085,0.613951,3294549295412885376,16.7128,15.883,15.5196,16.7314,15.8776,15.519
ZTF,99,99,99,17.7374,17.176,16.9457,17.6877,17.2126,17.031,16.9572,33.1793,-25.7306,0.04355,0.0285183,0.0207627,0.04365,0.0284225,0.0207458,0.0424,0.0297183,0.0226102,0.0179015,5118174950251358592,17.7395,17.2094,17.0133,17.7559,17.2063,17.013
ZTF,17.0995,99,99,99,99,99,17.0671,16.528,16.2718,16.1521,334.262,45.2918,1.1794,0.78029,0.56378,1.1822,0.777465,0.563407,1.1472,0.81569,0.604424,0.48034,1962231130025514112,17.1188,16.4842,16.2342,17.1352,16.4803,16.2338
ZTF,99,99,99,17.6181,16.7326,99,17.546,16.7938,16.4684,16.3053,100.313,19.3985,0.849944,0.562144,0.406203,0.851956,0.560085,0.405932,0.8268,0.587944,0.435763,0.346429,-999,-999,-999,-999,-999,-999,-999
ZTF,16.8991,16.1811,15.8967,99,99,99,16.864,16.2348,15.9544,15.8339,355.1,21.473,0.1682,0.111332,0.0802881,0.1686,0.110901,0.0802373,0.1636,0.116732,0.0858305,0.0686059,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.8562,16.4134,99,16.8311,16.4513,16.3123,16.2817,228.161,40.7123,0.0494375,0.0325183,0.0237627,0.0495625,0.0324225,0.0237458,0.048,0.0337183,0.0256102,0.0199015,-999,-999,-999,-999,-999,-999,-999
ZTF,15.604,15.0652,14.855,99,99,99,15.5983,15.0857,14.9124,14.8414,239.656,8.08825,0.112763,0.0745549,0.0537797,0.113037,0.0742676,0.0537401,0.1096,0.0781549,0.0580904,0.0461034,-999,-999,-999,-999,-999,-999,-999
ZTF,14.9524,14.6584,99,99,99,99,15.2199,14.6078,14.7515,14.5414,310.79,-21.51,0.1662,0.110073,0.0792881,0.1666,0.10969,0.0792373,0.1616,0.114873,0.0848305,0.0676059,-999,-999,-999,-999,-999,-999,-999
ZTF,16.6808,16.2665,99,99,99,99,16.6313,16.2831,16.1571,16.1347,121.982,0.372609,0.133538,0.0878141,0.0637797,0.133862,0.0874789,0.0637401,0.1298,0.0920141,0.0680904,0.0547044,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.4681,17.055,99,17.487,17.0751,16.9103,16.8941,186.247,11.6892,0.117706,0.0775549,0.0557797,0.117994,0.0772676,0.0557401,0.1144,0.0811549,0.0600904,0.0474039,-999,-999,-999,-999,-999,-999,-999
ZTF,17.5034,16.9959,16.8182,99,99,99,17.481,17.0335,16.8691,16.8207,227.377,45.0458,0.0662688,0.0437775,0.0317627,0.0664312,0.0436338,0.0317458,0.0644,0.0455775,0.0336102,0.027202,1586029756243153024,17.5276,17.0196,16.8652,17.5418,17.0173,16.865
ZTF,99,99,99,17.5441,16.7973,16.5115,17.499,16.8545,16.5807,16.4725,320.572,11.2586,0.279019,0.184628,0.133814,0.279681,0.183958,0.133729,0.2714,0.193028,0.143051,0.113709,-999,-999,-999,-999,-999,-999,-999
ZTF,17.0268,16.6236,99,99,99,99,17.0029,16.655,16.5187,16.5038,311.032,-21.5464,0.162256,0.107073,0.0772881,0.162644,0.10669,0.0772373,0.1578,0.111873,0.0828305,0.0663054,6855504653302655744,17.0337,16.6328,16.5137,17.0451,16.6307,16.5136
ZTF,99,99,99,17.4674,16.6734,99,17.4092,16.7288,16.4531,16.3408,99.212,63.0034,0.29285,0.193887,0.140068,0.29355,0.193169,0.139977,0.2848,0.202887,0.149921,0.11901,1007278034025565952,17.4833,16.691,16.4272,17.5034,16.6863,16.4268
ZTF,99,99,99,15.4732,14.9447,14.7818,15.4352,14.9821,14.8341,14.7859,107.46,62.5167,0.219638,0.145851,0.105051,0.220163,0.145324,0.104983,0.2136,0.152451,0.112441,0.0895074,1099153981556164352,15.4833,14.9582,14.8193,15.4979,14.9557,14.8191
ZTF,17.2675,16.8011,16.6454,99,99,99,17.2236,16.8175,16.6693,16.6331,187.827,-14.0283,0.154369,0.102073,0.0740339,0.154731,0.10169,0.0739887,0.1502,0.106873,0.0789605,0.0630049,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.6147,17.0935,99,17.56,17.119,16.9293,16.87,44.5012,47.58,0.635194,0.420293,0.303898,0.636706,0.418761,0.303701,0.6178,0.439493,0.325452,0.258222,434559503908563456,17.6194,17.099,16.913,17.6342,17.0959,16.9127
ZTF,15.6554,15.2311,15.0713,99,99,99,15.6258,15.2534,15.1124,15.09,323.154,23.1282,0.29285,0.193887,0.140068,0.29355,0.193169,0.139977,0.2848,0.202887,0.149921,0.11901,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.6482,17.0846,16.8781,17.5957,17.1278,16.9322,16.851,280.739,47.5841,0.199862,0.131851,0.0957966,0.200338,0.131324,0.0957345,0.1944,0.138451,0.102571,0.0812069,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,15.8999,15.4465,15.2922,15.8741,15.4764,15.3367,15.2883,229.245,3.64509,0.139481,0.0920732,0.0667797,0.139819,0.0916901,0.0667401,0.1356,0.0968732,0.0710904,0.0567044,1155737083303509120,15.9076,15.4434,15.3219,15.9217,15.441,15.3218
ZTF,99,99,99,99,99,16.3668,16.9632,16.5679,16.412,16.3797,270.731,32.0808,0.157312,0.104073,0.0752881,0.157688,0.10369,0.0752373,0.153,0.108873,0.0808305,0.0643054,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.8306,99,99,17.7917,17.1757,16.897,16.8057,283.529,30.8737,0.725294,0.479589,0.347169,0.727006,0.477817,0.346944,0.7056,0.501789,0.371802,0.295025,2042109756431004672,17.858,17.1373,16.8838,17.8766,17.1332,16.8834
ZTF,17.4835,16.9716,16.8127,99,99,99,17.4449,17.0131,16.8712,16.828,334.056,-12.0489,0.153369,0.101073,0.0732881,0.153731,0.10069,0.0732373,0.1492,0.105873,0.0788305,0.0623054,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.2869,16.6393,99,17.2424,16.679,16.4623,16.3569,104.889,32.7403,0.340344,0.224665,0.162831,0.341156,0.223803,0.162723,0.331,0.235465,0.174531,0.138212,-999,-999,-999,-999,-999,-999,-999
ZTF,17.4544,17.0185,16.8744,99,99,99,17.4108,17.0351,16.9192,16.8755,156.909,21.0948,0.063325,0.0417775,0.0300169,0.063475,0.0416338,0.0299944,0.0616,0.0435775,0.0324802,0.026202,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,15.7166,15.1002,14.8809,15.699,15.1604,14.9495,14.887,78.1219,4.35891,0.37995,0.251924,0.181593,0.38085,0.251014,0.181469,0.3696,0.263324,0.195141,0.154813,3238795946986866688,15.7333,15.1072,14.9266,15.7511,15.104,14.9263
ZTF,17.5117,17.1926,17.0664,99,99,99,17.4983,17.2081,17.1182,17.1129,117.292,15.2798,0.108819,0.0715549,0.0515254,0.109081,0.0712676,0.0514915,0.1058,0.0751549,0.0552203,0.0441034,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.5521,99,99,16.5071,15.9532,15.7313,15.6393,275.113,19.8521,0.63225,0.418293,0.301898,0.63375,0.416761,0.301701,0.615,0.437493,0.323452,0.257222,-999,-999,-999,-999,-999,-999,-999
ZTF,16.2936,15.779,15.5698,99,99,99,16.2678,15.8136,15.6278,15.5737,270.382,30.8908,0.148425,0.0988141,0.0710339,0.148775,0.0984789,0.0709887,0.1444,0.103014,0.0759605,0.0610049,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.488,16.1119,99,16.4626,16.1376,16.0266,16.0241,121.987,39.1253,0.164256,0.109073,0.0782881,0.164644,0.10869,0.0782373,0.1598,0.113873,0.0838305,0.0673054,909094218348266496,16.4812,16.1206,16.0174,16.4918,16.1187,16.0173
ZTF,99,99,99,17.8544,17.2352,17.0234,17.8122,17.2854,17.0845,17.0161,135.385,-1.23107,0.0959875,0.0632958,0.0462712,0.0962125,0.0630563,0.0462429,0.0934,0.0662958,0.0493503,0.0391034,5764264097449988736,17.8612,17.2517,17.0619,17.8787,17.2486,17.0617
ZTF,99,99,99,17.2144,16.7766,16.6136,17.162,16.7808,16.6408,16.6088,78.071,3.7351,0.280019,0.185628,0.134068,0.280681,0.184958,0.133977,0.2724,0.194028,0.143921,0.11401,3235664091194094720,17.1844,16.8266,16.6492,17.1942,16.8236,16.649
ZTF,16.8326,16.5514,99,99,99,99,16.8029,16.5673,16.5012,16.4984,83.1185,-27.966,0.0861,0.0570366,0.0412712,0.0863,0.0568451,0.0412429,0.0838,0.0594366,0.0443503,0.034803,2908257325471591936,16.8345,16.5689,16.506,16.8427,16.5675,16.506
ZTF,99,99,99,16.493,15.9376,99,16.4551,15.9815,15.7754,15.6968,104.321,32.7619,0.347287,0.229665,0.166085,0.348112,0.228803,0.165972,0.3378,0.240465,0.178401,0.141212,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.0492,16.4695,16.2304,17.0173,16.504,16.2949,16.2121,256.165,17.9964,0.2523,0.166369,0.120559,0.2529,0.165746,0.12048,0.2454,0.174169,0.129181,0.102409,-999,-999,-999,-999,-999,-999,-999
ZTF,16.5408,16.0505,99,99,99,99,16.5176,16.0913,15.9007,15.8587,156.37,-26.693,0.220637,0.145851,0.105305,0.221163,0.145324,0.105232,0.2146,0.152451,0.113311,0.0895074,-999,-999,-999,-999,-999,-999,-999
ZTF,17.9618,17.4274,17.2358,99,99,99,17.9277,17.4673,17.2912,17.2669,270.38,30.8992,0.150425,0.0998141,0.0720339,0.150775,0.0994789,0.0719887,0.1464,0.104014,0.0769605,0.0613054,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,15.7841,15.1456,14.8683,15.7516,15.1902,14.9399,14.8307,320.146,11.1329,0.242413,0.16011,0.115559,0.242987,0.159535,0.11548,0.2358,0.16731,0.124181,0.0988079,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.8714,17.1616,99,17.8048,17.2162,16.9282,16.7987,254.811,2.81923,0.3324,0.219406,0.158576,0.3332,0.218592,0.158475,0.3232,0.229606,0.169661,0.134911,4385279433057651456,17.8778,17.1701,16.8899,17.8952,17.1659,16.8895
ZTF,99,99,99,16.8755,16.2667,99,16.9417,16.3103,16.068,15.9843,100.417,19.6397,0.983481,0.650958,0.469983,0.985819,0.648563,0.469672,0.9566,0.680958,0.503853,0.400133,-999,-999,-999,-999,-999,-999,-999
ZTF,17.5508,16.7876,16.5189,99,99,99,17.498,16.823,16.584,16.4928,313.018,9.6839,0.248356,0.164369,0.118559,0.248944,0.163746,0.11848,0.2416,0.172169,0.127181,0.101108,1750553765620494976,17.5521,16.7836,16.5532,17.5734,16.7801,16.5529
ZTF,17.8517,17.0868,16.775,99,99,99,17.7834,17.1339,16.8385,16.7174,210.474,30.844,0.0464938,0.0307775,0.0225085,0.0466063,0.0306338,0.0224972,0.0452,0.0325775,0.0237401,0.0189015,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.394,15.9645,15.8203,16.3679,16.0002,15.8725,15.834,108.552,62.421,0.227581,0.150851,0.109051,0.228119,0.150324,0.108983,0.2214,0.157451,0.116441,0.0928079,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.1613,15.3999,99,16.1313,15.4552,15.2224,15.1206,254.8,2.81511,0.3324,0.219406,0.158576,0.3332,0.218592,0.158475,0.3232,0.229606,0.169661,0.134911,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.925,16.48,16.3271,16.9062,16.5244,16.3717,16.3508,196.425,-10.4214,0.139537,0.0928141,0.0670339,0.139863,0.0924789,0.0669887,0.1358,0.0970141,0.0719605,0.0570049,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.1307,99,99,16.0944,15.3322,15.0405,14.8926,275.296,19.6841,0.608475,0.402034,0.290644,0.609925,0.400549,0.290452,0.5918,0.420634,0.311582,0.247621,-999,-999,-999,-999,-999,-999,-999
ZTF,17.4073,16.6957,16.4733,99,99,99,17.3508,16.7352,16.4946,16.4337,322.538,23.0529,0.306737,0.202887,0.146322,0.307462,0.202169,0.146226,0.2984,0.211887,0.156791,0.12431,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,15.7012,15.2284,15.0738,15.6665,15.2613,15.1219,15.0777,108.674,60.6435,0.20675,0.136592,0.0987966,0.20725,0.136113,0.0987345,0.201,0.142592,0.105571,0.0842069,1086898069037898240,15.7092,15.2389,15.1103,15.7223,15.2364,15.1101
ZTF,99,99,99,17.8919,17.1596,16.8837,17.8421,17.204,16.9411,16.8556,72.2777,74.5594,0.438331,0.289961,0.209356,0.439369,0.288859,0.209215,0.4264,0.303761,0.224751,0.179015,502056461151883264,17.9036,17.1816,16.9241,17.9218,17.1776,16.9237
ZTF,17.5228,16.8318,99,99,99,99,17.4523,16.874,16.5912,16.4658,86.1879,59.5399,0.920156,0.608921,0.439966,0.922344,0.606718,0.439678,0.895,0.636521,0.471373,0.374931,282117439396170880,17.5298,16.8283,16.5511,17.5467,16.8241,16.5507
ZTF,16.4017,15.9152,99,99,99,99,16.3658,15.947,15.7363,15.7401,218.728,-19.3949,0.317625,0.210146,0.151576,0.318375,0.20938,0.151475,0.309,0.219746,0.162661,0.12931,-999,-999,-999,-999,-999,-999,-999
ZTF,16.0011,15.5228,99,99,99,99,15.9818,15.5619,15.4233,15.404,318.284,-19.9831,0.149425,0.0988141,0.0712881,0.149775,0.0984789,0.0712373,0.1454,0.103014,0.0768305,0.0610049,6832446794955309568,16.0104,15.5327,15.407,16.0245,15.5303,15.4068
ZTF,99,99,99,17.3479,16.7937,16.6072,17.3116,16.828,16.6514,16.6164,250.381,34.2093,0.0534375,0.0355183,0.0257627,0.0535625,0.0354225,0.0257458,0.052,0.0367183,0.0276102,0.0219015,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,99,99,17.6601,18.4604,17.954,17.7185,17.5866,270.229,31.8088,0.140481,0.0928141,0.0670339,0.140819,0.0924789,0.0669887,0.1366,0.0970141,0.0719605,0.0570049,-999,-999,-999,-999,-999,-999,-999
ZTF,16.8575,16.4117,16.2378,99,99,99,16.8301,16.4403,16.3036,16.2723,270.687,31.2032,0.145481,0.0960732,0.0700339,0.145819,0.0956901,0.0699887,0.1416,0.100873,0.0749605,0.0590049,4602851034479931520,16.8702,16.4161,16.2847,16.8838,16.4139,16.2845
ZTF,99,99,99,17.1495,16.4108,99,17.105,16.4653,16.2181,16.1271,140.582,-3.5266,0.12365,0.0815549,0.0587797,0.12395,0.0812676,0.0587401,0.1202,0.0851549,0.0630904,0.0504039,3837490301871395840,17.1668,16.4225,16.2097,17.1867,16.4188,16.2094
ZTF,15.4023,14.9524,14.7916,99,99,99,15.3786,14.9847,14.8416,14.8136,264.767,78.8687,0.165256,0.109332,0.0792881,0.165644,0.108901,0.0792373,0.1608,0.114732,0.0848305,0.0673054,1705673457616999424,15.4174,14.9564,14.8352,15.4311,14.954,14.835
ZTF,17.4539,16.9735,16.798,99,99,99,17.4242,16.9899,16.8111,16.741,270.375,30.7553,0.146425,0.0968141,0.0700339,0.146775,0.0964789,0.0699887,0.1424,0.101014,0.0749605,0.0600049,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.4037,15.7638,15.5343,16.3411,15.8029,15.5962,15.5278,1.3441,38.8044,0.309681,0.205146,0.148322,0.310419,0.20438,0.148226,0.3012,0.214746,0.158791,0.12631,2881038708966512000,16.3959,15.7601,15.5749,16.4136,15.757,15.5746
ZTF,17.449,17.1311,99,99,99,99,17.4307,17.147,17.0361,17.0179,308.975,-27.7095,0.148425,0.0980732,0.0710339,0.148775,0.0976901,0.0709887,0.1444,0.102873,0.0759605,0.0600049,6798710410962885632,17.4504,17.1411,17.052,17.4584,17.1396,17.052
ZTF,99,99,99,15.2678,14.8718,14.7163,15.2485,14.8973,14.765,14.7265,280.933,46.9597,0.180087,0.119332,0.0865424,0.180512,0.118901,0.0864859,0.1752,0.124732,0.0927006,0.0736059,2119377523751636224,15.267,14.8697,14.7456,15.2789,14.8676,14.7454
ZTF,17.4936,17.0906,16.9688,99,99,99,17.471,17.121,16.9874,16.9727,333.884,-12.5952,0.148425,0.0980732,0.0710339,0.148775,0.0976901,0.0709887,0.1444,0.102873,0.0759605,0.0603054,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.0224,16.3727,99,16.807,16.2307,16.0158,16.1725,90.2289,-25.0805,0.115763,0.0765549,0.0555254,0.116038,0.0762676,0.0554915,0.1126,0.0801549,0.0592203,0.0474039,2911504389467435904,17.1557,16.4741,16.2592,17.173,16.4703,16.2589
ZTF,16.3076,15.6858,15.4752,99,99,99,16.2667,15.7251,15.5239,15.4434,114.843,30.4513,0.170144,0.112332,0.0812881,0.170556,0.111901,0.0812373,0.1654,0.117732,0.0868305,0.0693054,879590511739743104,16.3208,15.6914,15.5049,16.3387,15.6882,15.5046
ZTF,16.7343,16.2116,15.9998,99,99,99,16.7058,16.2546,16.0637,15.9901,233.417,45.445,0.0366062,0.0245183,0.0175085,0.0366937,0.0244225,0.0174972,0.0356,0.0257183,0.0187401,0.0149015,1394688482170412032,16.7355,16.2196,16.0355,16.7508,16.2167,16.0352
ZTF,99,99,99,17.9617,17.5492,17.3921,17.945,17.5944,17.443,17.3961,352.581,12.5384,0.12365,0.0815549,0.0587797,0.12395,0.0812676,0.0587401,0.1202,0.0851549,0.0630904,0.0504039,-999,-999,-999,-999,-999,-999,-999
ZTF,16.6092,99,99,99,99,99,16.5788,16.0647,15.8504,15.7646,283.049,30.8499,0.569925,0.377515,0.272136,0.571275,0.376127,0.271955,0.5544,0.394915,0.291842,0.231719,2041743722139403776,16.6168,16.0194,15.8169,16.6323,16.0162,15.8166
ZTF,16.6744,16.1615,15.9747,99,99,99,16.6645,16.2006,16.0394,16.0001,219.468,21.1096,0.115763,0.0765549,0.0555254,0.116038,0.0762676,0.0554915,0.1126,0.0801549,0.0592203,0.0474039,1241179169825472896,16.7017,16.1719,16.0272,16.7178,16.1692,16.027
ZTF,16.1574,15.7656,99,99,99,99,16.142,15.7899,15.6753,15.6532,83.1868,-27.7609,0.0910437,0.0602958,0.0432712,0.0912562,0.0600563,0.0432429,0.0886,0.0632958,0.0463503,0.036803,2908267049277323264,16.1545,15.7714,15.6706,16.1662,15.7695,15.6705
ZTF,99,99,99,17.598,17.0956,99,17.5591,17.131,16.9645,16.9286,90.4197,-24.9905,0.12665,0.0835549,0.0607797,0.12695,0.0832676,0.0607401,0.1232,0.0871549,0.0650904,0.0517044,2913006906466735360,17.6125,17.1027,16.9508,17.6278,17.1,16.9506
ZTF,99,99,99,17.95,17.3578,99,17.9151,17.4216,17.176,17.0671,99.8264,19.2209,0.999313,0.661217,0.477983,1.00169,0.658775,0.477672,0.972,0.691817,0.511853,0.406734,3371640453684577280,17.9652,17.3819,17.1353,17.981,17.3786,17.135
ZTF,99,99,99,16.24,15.4575,15.1587,16.177,15.5147,15.2235,15.1017,348.021,45.9415,0.543206,0.359256,0.259627,0.544494,0.357915,0.259458,0.5284,0.376056,0.278102,0.221118,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.2761,16.6491,16.3786,17.2364,16.6925,16.4485,16.3509,280.717,46.8771,0.172144,0.114073,0.0822881,0.172556,0.11369,0.0822373,0.1674,0.118873,0.0878305,0.0696059,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.5746,17.243,99,17.5286,17.2471,17.154,17.1781,90.6104,-25.1085,0.134538,0.0888141,0.0640339,0.134862,0.0884789,0.0639887,0.1308,0.0930141,0.0689605,0.0547044,2912990581293909376,17.5712,17.2443,17.1675,17.581,17.243,17.1674
ZTF,15.8673,15.3515,15.1717,99,99,99,15.8271,15.379,15.2066,15.1493,230.346,28.8505,0.0791562,0.0522958,0.0380169,0.0793438,0.0520563,0.0379944,0.077,0.0552958,0.0404802,0.0325025,1272051222954146816,15.8774,15.3597,15.1876,15.8922,15.3565,15.1874
ZTF,99,99,99,99,99,16.5078,17.6358,16.8838,16.5838,16.4546,270.899,31.6482,0.1702,0.112332,0.0815424,0.1706,0.111901,0.0814859,0.1656,0.117732,0.0877006,0.0696059,-999,-999,-999,-999,-999,-999,-999
