survey,SNLS-g,SNLS-r,SNLS-i,SNLS-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,SNLS-g_AV,SNLS-r_AV,SNLS-i_AV,SNLS-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,GAIA-g,GAIA-r,GAIA-b,GAIA-g_AV,GAIA-b_AV,GAIA-r_AV,GAIA_SNLS-g,GAIA_SNLS-r,GAIA_SNLS-i,GAIA_SNLS-z,SOURCEID
SNLS_AB,18.4473,17.903,17.6864,17.5895,18.4532,17.9206,17.7014,17.6192,149.951,2.45328,0.054825,0.0391718,0.028742,0.0223744,0.055,0.0395775,0.0294802,0.023202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.4955,17.1176,16.992,16.9508,17.5118,17.138,16.9987,16.9829,150.458,2.45732,0.0596075,0.0421718,0.0310565,0.0243744,0.0598,0.0425775,0.0316102,0.025202,17.1577,16.6617,17.483,0,0,0,17.5059,17.1282,16.995,16.958,3836364466388536576
SNLS_AB,18.1014,17.5712,17.392,17.3179,18.0964,17.6025,17.4238,17.3491,150.269,2.46014,0.06139,0.0438958,0.0320565,0.0253744,0.0616,0.0444366,0.0326102,0.026202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.6365,16.9038,16.6348,16.5064,17.6648,16.9379,16.6548,16.5394,149.803,2.46328,0.06139,0.0431718,0.0320565,0.0253744,0.0616,0.0435775,0.0326102,0.026202,16.9755,16.2831,17.5286,0,0,0,17.6518,16.901,16.638,16.5037,3836328869699860736
SNLS_AB,18.1127,17.6663,17.4738,17.4249,18.1253,17.6989,17.512,17.4466,150.258,2.46258,0.06139,0.0438958,0.0320565,0.0253744,0.0616,0.0444366,0.0326102,0.026202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.3742,17.8106,17.5871,17.4806,18.3932,17.8431,17.6198,17.5245,150.01,2.46658,0.0546075,0.0391718,0.0280565,0.0223744,0.0548,0.0395775,0.0286102,0.023202,17.9078,17.2485,18.3475,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.8289,18.5781,18.5067,18.4943,18.8485,18.6308,18.4994,18.5194,149.899,2.46775,0.0596075,0.0421718,0.0310565,0.0243744,0.0598,0.0425775,0.0316102,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.2948,16.9472,16.8413,16.8115,17.2984,16.9653,16.8557,16.8284,149.67,2.72027,0.06339,0.0448958,0.032742,0.025468,0.0636,0.0454366,0.0334802,0.0265025,16.9741,16.5007,17.287,0,0,0,17.3043,16.9415,16.8561,16.8084,3836349764715548160
SNLS_AB,18.9724,18.5384,18.4765,18.4545,18.8454,18.4135,18.1325,18.2628,149.785,2.71934,0.06239,0.0441718,0.0320565,0.0253744,0.0626,0.0445775,0.0326102,0.026202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.766,18.2349,18.0288,17.9292,18.7709,18.257,18.0435,17.9649,149.774,2.72384,0.0641725,0.0451718,0.0330565,0.0263744,0.0644,0.0455775,0.0336102,0.027202,18.2843,17.724,18.7817,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.2491,16.7276,16.5113,16.4177,17.2616,16.7585,16.5346,16.4471,150.567,2.72611,0.06339,0.0448958,0.032742,0.025468,0.0636,0.0454366,0.0334802,0.0265025,16.7701,16.1699,17.1838,0,0,0,17.2509,16.7234,16.5226,16.4198,3836378248938701312
SNLS_AB,18.2744,17.689,17.4639,17.3524,18.3033,17.7242,17.4738,17.3951,150.249,2.73104,0.0586075,0.0411718,0.0300565,0.0233744,0.0588,0.0415775,0.0306102,0.024202,17.7461,17.1212,18.1936,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.7746,17.2723,17.1043,17.0309,17.7793,17.2898,17.1193,17.0574,150.179,2.73298,0.0586075,0.0411718,0.0300565,0.023468,0.0588,0.0415775,0.0306102,0.0245025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.0513,16.4607,16.2729,16.1861,17.0705,16.4842,16.2784,16.2099,149.807,2.46493,0.06139,0.0431718,0.0320565,0.0253744,0.0616,0.0435775,0.0326102,0.026202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.6474,18.3313,18.2118,18.1896,18.6318,18.3527,18.2169,18.1985,150.282,1.68562,0.06339,0.0448958,0.032742,0.025468,0.0636,0.0454366,0.0334802,0.0265025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.8733,18.2879,18.0617,17.9435,18.8677,18.3138,18.0981,17.9919,149.975,2.7319,0.0661725,0.0468958,0.034742,0.026468,0.0664,0.0474366,0.0354802,0.0275025,18.3476,17.7402,18.8484,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.5233,17.968,17.7715,17.6704,18.5364,17.997,17.7841,17.703,150.048,2.73283,0.0671725,0.0471718,0.034742,0.0273744,0.0674,0.0475775,0.0354802,0.028202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.785,18.2391,18.0318,17.9333,18.8019,18.2631,18.0528,17.974,149.857,2.73209,0.0621725,0.0438958,0.0320565,0.0253744,0.0624,0.0444366,0.0326102,0.026202,18.296,17.6785,18.764,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.9434,17.3244,17.0882,16.9858,17.9782,17.3707,17.1165,17.0262,215.147,52.185,0.032695,0.0234479,0.017371,0.0131872,0.0328,0.0237183,0.0177401,0.013601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.9596,18.7084,18.6314,18.6286,18.9666,18.7317,18.6556,18.6326,214.432,52.1838,0.029695,0.0207239,0.015371,0.0121872,0.0298,0.0208592,0.0157401,0.012601,18.7143,18.2971,18.959,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.7109,18.4379,18.3415,18.3257,18.7042,18.4365,18.3388,18.3183,214.753,52.1964,0.0334775,0.0234479,0.017371,0.0132808,0.0336,0.0237183,0.0177401,0.0139015,18.4376,18.0057,18.709,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.2496,17.9138,17.7865,17.744,18.2515,17.9298,17.7907,17.7647,214.33,52.1988,0.032695,0.0227239,0.0166855,0.0131872,0.0328,0.0228592,0.0168701,0.013601,17.9239,17.4543,18.2531,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.3787,18.0031,17.8809,17.8506,18.3984,18.0238,17.9092,17.871,214.134,52.2093,0.04026,0.0284479,0.020371,0.0162808,0.0404,0.0287183,0.0207401,0.0169015,18.0358,17.5678,18.3528,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.8303,18.4625,18.3307,18.2958,18.821,18.4691,18.2999,18.3403,214.479,52.2101,0.0279125,0.0197239,0.014371,0.0111872,0.028,0.0198592,0.0147401,0.011601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.6194,18.1325,17.9633,17.9001,18.6195,18.1673,17.9722,17.9316,214.155,52.2151,0.04026,0.0284479,0.020371,0.0162808,0.0404,0.0287183,0.0207401,0.0169015,18.1839,17.6234,18.5418,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.8132,18.2913,18.0989,18.0284,18.7793,18.2986,18.1042,18.0449,214.765,52.2235,0.032695,0.0227239,0.0166855,0.0131872,0.0328,0.0228592,0.0168701,0.013601,18.3432,17.7648,18.7565,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.9002,17.5348,17.4052,17.3719,17.8842,17.5444,17.4068,17.3934,214.458,52.2302,0.0279125,0.0197239,0.014371,0.0111872,0.028,0.0198592,0.0147401,0.011601,17.5728,17.0693,17.8716,0,0,0,17.9054,17.5466,17.4245,17.3909,1607894094718217728
SNLS_AB,17.6425,17.1813,16.999,16.9301,17.6201,17.2029,17.0213,16.9594,214.555,52.2341,0.028695,0.0204479,0.0146855,0.0111872,0.0288,0.0207183,0.0148701,0.011601,17.2187,16.6729,17.617,0,0,0,17.6498,17.1967,17.0109,16.9457,1607893613681882240
SNLS_AB,18.2977,18.0692,17.9855,17.988,18.288,18.078,17.9914,17.9874,215.315,52.2343,0.0299125,0.0214479,0.015371,0.0121872,0.03,0.0217183,0.0157401,0.012601,18.0692,17.6428,18.3161,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.9992,17.6091,17.4825,17.4461,17.9928,17.6312,17.4754,17.4638,214.37,52.2364,0.030695,0.0217239,0.016371,0.0122808,0.0308,0.0218592,0.0167401,0.0129015,17.6423,17.1426,17.9936,0,0,0,18.0244,17.6324,17.479,17.4438,1607897251517297152
SNLS_AB,18.1806,17.5849,17.3616,17.2744,18.191,17.6036,17.3725,17.2952,215.054,52.2401,0.0334775,0.0234479,0.017371,0.0132808,0.0336,0.0237183,0.0177401,0.0139015,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.5086,17.8075,17.5408,17.4241,18.5286,17.8354,17.5652,17.4699,214.52,52.241,0.0279125,0.0197239,0.014371,0.0111872,0.028,0.0198592,0.0147401,0.011601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.9856,18.2498,17.967,17.8403,19.0034,18.2548,18.0035,17.8803,214.602,52.2411,0.0289125,0.0204479,0.015371,0.0121872,0.029,0.0207183,0.0157401,0.012601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.3863,16.9801,16.8007,16.7281,17.3784,16.9941,16.8113,16.752,214.786,52.2495,0.031695,0.0224479,0.016371,0.0131872,0.0318,0.0227183,0.0167401,0.013601,16.9955,16.471,17.3448,0,0,0,17.4021,16.9819,16.8104,16.733,1607853309708797440
SNLS_AB,18.0722,17.7836,17.6954,17.6883,18.0664,17.8084,17.7051,17.7069,214.748,52.2571,0.029695,0.0207239,0.015371,0.0121872,0.0298,0.0208592,0.0157401,0.012601,17.794,17.3766,18.0512,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.9726,18.665,18.5624,18.5497,18.9528,18.6714,18.568,18.5577,214.481,52.2576,0.0279125,0.0197239,0.014371,0.0111872,0.028,0.0198592,0.0147401,0.011601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.9677,18.2523,17.9588,17.8199,18.9988,18.2924,17.9892,17.8447,215.272,52.2747,0.0324775,0.0227239,0.016371,0.0131872,0.0326,0.0228592,0.0167401,0.013601,18.3523,17.6673,18.8846,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.222,17.524,17.267,17.1532,18.2165,17.5455,17.2799,17.1917,214.465,52.2777,0.028695,0.0197239,0.0146855,0.0111872,0.0288,0.0198592,0.0148701,0.011601,17.5997,16.9279,18.1117,0,0,0,18.2324,17.5357,17.2768,17.1676,1607894678833771392
SNLS_AB,18.4293,17.9048,17.6826,17.598,18.4196,17.9203,17.7057,17.6251,214.973,52.2836,0.032695,0.0234479,0.017371,0.0131872,0.0328,0.0237183,0.0177401,0.013601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.2492,18.018,17.9474,17.9519,18.2401,18.0239,17.9452,17.9638,215.272,52.2931,0.0344775,0.0244479,0.018371,0.0141872,0.0346,0.0247183,0.0187401,0.014601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.4238,18.1733,18.1034,18.0979,18.445,18.176,18.1084,18.1099,214.328,52.2929,0.0384775,0.0274479,0.0200565,0.0152808,0.0386,0.0277183,0.0206102,0.0159015,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.9768,18.731,18.6633,18.6705,18.9645,18.7852,18.6645,18.6715,214.885,52.3019,0.030695,0.0217239,0.016371,0.0122808,0.0308,0.0218592,0.0167401,0.0129015,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.3402,17.8237,17.6364,17.5651,18.3291,17.8407,17.6468,17.5945,215.185,52.3038,0.03926,0.0274479,0.020371,0.0161872,0.0394,0.0277183,0.0207401,0.016601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.3768,17.8437,17.6485,17.574,18.3926,17.8631,17.6554,17.5957,214.796,52.3114,0.028695,0.0204479,0.015371,0.0121872,0.0288,0.0207183,0.0157401,0.012601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.0589,17.6937,17.5628,17.5254,18.0467,17.6978,17.5579,17.5457,214.2,52.3149,0.04126,0.0284479,0.021371,0.0162808,0.0414,0.0287183,0.0217401,0.0169015,17.7165,17.2496,18.0427,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.8157,17.252,17.0228,16.9211,17.8538,17.2799,17.0471,16.9485,214.066,52.318,0.04126,0.0291718,0.021371,0.0162808,0.0414,0.0295775,0.0217401,0.0169015,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.6859,17.1699,16.9443,16.8531,17.7021,17.1802,16.9604,16.884,215.597,52.3231,0.034695,0.0244479,0.018371,0.0141872,0.0348,0.0247183,0.0187401,0.014601,17.2061,16.6037,17.6313,0,0,0,17.7112,17.1717,16.9537,16.8647,1604934346854408832
SNLS_AB,18.0132,17.5071,17.3297,17.2632,18.0132,17.5313,17.3361,17.2775,214.165,52.3223,0.04126,0.0291718,0.021371,0.0162808,0.0414,0.0295775,0.0217401,0.0169015,17.5672,17.0066,17.9781,0,0,0,18.0306,17.5303,17.3505,17.2856,1607909178643324800
SNLS_AB,18.631,18.1578,17.992,17.9414,18.6338,18.1622,17.9898,17.9739,215.11,52.3244,0.04026,0.0284479,0.020371,0.0162808,0.0404,0.0287183,0.0207401,0.0169015,18.2082,17.6504,18.6164,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.8635,18.5934,18.5058,18.4923,18.8329,18.5995,18.5021,18.5162,215.224,52.3269,0.03926,0.0274479,0.020371,0.0161872,0.0394,0.0277183,0.0207401,0.016601,18.5977,18.1919,18.849,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.471,16.9796,16.7832,16.7102,17.4712,17.006,16.794,16.7279,215.063,52.3413,0.0374775,0.0264479,0.019371,0.0151872,0.0376,0.0267183,0.0197401,0.015601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.401,16.8302,16.6283,16.5534,17.411,16.8558,16.6588,16.5796,215.473,52.3411,0.0354775,0.0247239,0.018371,0.0142808,0.0356,0.0248592,0.0187401,0.0149015,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.5612,18.0332,17.8231,17.7348,18.5655,18.0477,17.8526,17.7419,215.171,52.3415,0.04026,0.0284479,0.0210565,0.0162808,0.0404,0.0287183,0.0216102,0.0169015,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.7476,18.3098,18.1549,18.1077,18.7458,18.3284,18.1744,18.1276,214.419,52.3501,0.0289125,0.0207239,0.015371,0.0121872,0.029,0.0208592,0.0157401,0.012601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.2583,17.8464,17.6778,17.6147,18.2432,17.8788,17.6906,17.6421,214.384,52.3507,0.029695,0.0207239,0.015371,0.0121872,0.0298,0.0208592,0.0157401,0.012601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.0512,17.3684,17.1195,17.0165,18.0717,17.3888,17.1308,17.0446,214.578,52.3524,0.0279125,0.0197239,0.014371,0.0111872,0.028,0.0198592,0.0147401,0.011601,17.4424,16.7889,17.9626,0,0,0,18.0687,17.3825,17.134,17.0349,1607901207184067200
SNLS_AB,18.8124,18.3579,18.1954,18.1383,18.8122,18.37,18.2029,18.1551,214.083,52.36,0.04026,0.0284479,0.0210565,0.0162808,0.0404,0.0287183,0.0216102,0.0169015,18.3994,17.8703,18.7841,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.4944,17.0813,16.9472,16.9055,17.4908,17.1109,16.9491,16.9394,214.901,52.3792,0.0334775,0.0234479,0.017371,0.0132808,0.0336,0.0237183,0.0177401,0.0139015,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.6273,18.286,18.1675,18.1548,18.619,18.2667,18.2036,18.1454,215.643,52.3922,0.0289125,0.0204479,0.015371,0.0121872,0.029,0.0207183,0.0157401,0.012601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.9721,18.5034,18.3345,18.2708,18.9817,18.5122,18.3324,18.2746,214.313,52.4023,0.028695,0.0204479,0.0146855,0.0111872,0.0288,0.0207183,0.0148701,0.011601,18.5612,17.9985,18.9525,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.8246,18.3995,18.2202,18.1478,18.8103,18.3974,18.2317,18.1951,214.626,52.4088,0.028695,0.0197239,0.0146855,0.0111872,0.0288,0.0198592,0.0148701,0.011601,18.4249,17.8863,18.76,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.9029,17.4249,17.2608,17.1952,17.9154,17.4426,17.2743,17.2094,214.069,52.4139,0.0374775,0.0264479,0.019371,0.0152808,0.0376,0.0267183,0.0197401,0.0159015,17.4728,16.9265,17.8749,0,0,0,17.9153,17.4441,17.2684,17.2021,1607913336171654784
SNLS_AB,18.7736,18.4969,18.4211,18.4156,18.7594,18.5142,18.4173,18.4197,214.647,52.4169,0.030695,0.0217239,0.016371,0.0121872,0.0308,0.0218592,0.0167401,0.012601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.9767,18.7013,18.616,18.5998,18.9699,18.7076,18.6078,18.6167,214.701,52.4156,0.031695,0.0224479,0.016371,0.0131872,0.0318,0.0227183,0.0167401,0.013601,18.7113,18.3082,18.9692,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.5042,18.1928,18.1075,18.0954,18.5244,18.2067,18.1289,18.1125,214.725,52.417,0.0344775,0.0244479,0.017371,0.0141872,0.0346,0.0247183,0.0177401,0.014601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.3166,17.9725,17.8543,17.831,18.3245,17.9813,17.8667,17.8319,215.391,52.4183,0.0344775,0.0244479,0.018371,0.0141872,0.0346,0.0247183,0.0187401,0.014601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.7545,17.5171,17.4484,17.4449,17.7406,17.5257,17.4569,17.4666,215.228,52.4227,0.0394775,0.0284479,0.020371,0.0162808,0.0396,0.0287183,0.0207401,0.0169015,17.5182,17.1191,17.7626,0,0,0,17.7768,17.5349,17.4623,17.4728,1607940476067992960
SNLS_AB,17.6384,17.3183,17.2249,17.2057,17.6331,17.3222,17.2267,17.2218,214.581,52.4474,0.0259125,0.0187239,0.0136855,0.0101872,0.026,0.0188592,0.0138701,0.010601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.7931,17.5744,17.5242,17.5121,17.9168,17.6547,17.5943,17.5038,214.193,52.4462,0.033695,0.0237239,0.017371,0.0132808,0.0338,0.0238592,0.0177401,0.0139015,17.5718,17.1728,17.8118,0,0,0,17.8223,17.5933,17.5249,17.5132,1607912163644158720
SNLS_AB,17.6263,17.0695,16.8652,16.7764,17.6319,17.0985,16.8818,16.8091,214.695,52.4547,0.031695,0.0224479,0.016371,0.0131872,0.0318,0.0227183,0.0167401,0.013601,17.1271,16.533,17.5844,0,0,0,17.6362,17.0813,16.8807,16.7735,1607902684652815872
SNLS_AB,18.4652,17.7844,17.541,17.432,18.4684,17.7981,17.5538,17.4557,214.322,52.4535,0.0249125,0.0177239,0.0126855,0.0101872,0.025,0.0178592,0.0128701,0.010601,17.8574,17.2063,18.3681,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.7488,18.5193,18.4536,18.4429,18.7682,18.5369,18.4514,18.4733,214.387,52.4539,0.02413,0.0174479,0.0126855,0.0100936,0.0242,0.0177183,0.0128701,0.0103005,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.409,18.1528,18.0414,18.0066,18.4567,18.122,17.8873,18.0089,215.373,52.4644,0.0344775,0.0244479,0.017371,0.0141872,0.0346,0.0247183,0.0177401,0.014601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.7694,18.4462,18.3383,18.3152,18.7697,18.4241,18.337,18.3383,214.417,52.4663,0.02313,0.0167239,0.0116855,0.00918719,0.0232,0.0168592,0.0118701,0.00960099,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.4844,18.0684,17.8955,17.8305,18.4924,18.083,17.9107,17.8572,215.64,52.4701,0.0269125,0.0187239,0.0136855,0.0111872,0.027,0.0188592,0.0138701,0.011601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.9736,18.7612,18.7091,18.7085,18.9792,18.8106,18.6824,18.7483,214.177,52.4749,0.029695,0.0214479,0.015371,0.0121872,0.0298,0.0217183,0.0157401,0.012601,18.7544,18.4193,19.0031,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.8151,18.3099,18.1202,18.0503,18.8453,18.3412,18.1447,18.0909,215.161,52.488,0.0374775,0.0264479,0.019371,0.0151872,0.0376,0.0267183,0.0197401,0.015601,18.3585,17.8129,18.762,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.9725,18.5119,18.3516,18.2984,18.9561,18.5317,18.3643,18.3506,215.419,52.493,0.0324775,0.0227239,0.0166855,0.0131872,0.0326,0.0228592,0.0168701,0.013601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.3894,17.7004,17.4387,17.3242,18.4199,17.7239,17.478,17.3593,215.329,52.4962,0.0354775,0.0244479,0.018371,0.0141872,0.0356,0.0247183,0.0187401,0.014601,17.7713,17.1144,18.3139,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.6201,17.9979,17.7689,17.668,18.6348,18.0096,17.7829,17.6912,215.084,52.5142,0.03826,0.0274479,0.0200565,0.0152808,0.0384,0.0277183,0.0206102,0.0159015,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.5408,18.0582,17.8799,17.8066,18.5435,18.0659,17.8803,17.837,214.172,52.5108,0.028695,0.0204479,0.0146855,0.0111872,0.0288,0.0207183,0.0148701,0.011601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.5517,18.0359,17.8335,17.7452,18.563,18.0565,17.8343,17.7731,214.196,52.5118,0.028695,0.0204479,0.0146855,0.0111872,0.0288,0.0207183,0.0148701,0.011601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.4934,18.2399,18.1653,18.1581,18.4913,18.259,18.1595,18.1514,214.592,52.5145,0.0249125,0.0177239,0.0126855,0.0101872,0.025,0.0178592,0.0128701,0.010601,18.2417,17.8595,18.5042,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.0874,17.6425,17.4615,17.3913,18.0915,17.6765,17.4705,17.4203,214.981,52.5224,0.03826,0.0264479,0.019371,0.0152808,0.0384,0.0267183,0.0197401,0.0159015,17.6714,17.1083,18.0355,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.855,18.1547,17.9007,17.7799,18.897,18.1988,17.9212,17.8142,214.18,52.5216,0.028695,0.0204479,0.0146855,0.0111872,0.0288,0.0207183,0.0148701,0.011601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.6742,17.0239,16.7535,16.6246,17.692,17.0399,16.766,16.6491,214.754,52.528,0.032695,0.0234479,0.017371,0.0131872,0.0328,0.0237183,0.0177401,0.013601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.9465,17.5667,17.4344,17.3981,17.965,17.5911,17.4456,17.4152,215.423,52.5304,0.031695,0.0224479,0.016371,0.0131872,0.0318,0.0227183,0.0167401,0.013601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.5457,18.3278,18.2752,18.2712,18.548,18.3412,18.2612,18.287,214.134,52.5375,0.028695,0.0204479,0.015371,0.0121872,0.0288,0.0207183,0.0157401,0.012601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.4929,18.0624,17.9058,17.8518,18.5002,18.0666,17.941,17.8698,214.719,52.5424,0.028695,0.0204479,0.0146855,0.0111872,0.0288,0.0207183,0.0148701,0.011601,18.0963,17.5634,18.4771,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.0089,17.3443,17.1083,17.0043,18.0138,17.3657,17.1137,17.0297,214.447,52.545,0.0239125,0.0167239,0.0126855,0.0100936,0.024,0.0168592,0.0128701,0.0103005,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.1522,17.5671,17.34,17.2379,18.1595,17.581,17.3574,17.2514,214.304,52.5447,0.0259125,0.0177239,0.013371,0.0101872,0.026,0.0178592,0.0137401,0.010601,17.6195,17.0021,18.0897,0,0,0,18.1752,17.5858,17.3466,17.2502,1607918799370071424
SNLS_AB,18.9899,18.6108,18.4953,18.4618,18.988,18.6463,18.5036,18.4747,214.553,52.5428,0.0259125,0.0177239,0.013371,0.0101872,0.026,0.0178592,0.0137401,0.010601,18.6606,18.1836,18.9741,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.3761,17.0521,16.9469,16.9142,17.3616,17.0659,16.9326,16.94,214.218,52.5499,0.029695,0.0207239,0.015371,0.0121872,0.0298,0.0208592,0.0157401,0.012601,17.0708,16.6057,17.363,0,0,0,17.385,17.0631,16.9463,16.9087,1607918627571366016
SNLS_AB,18.2846,17.962,17.8603,17.835,18.2912,17.9962,17.8556,17.85,214.577,52.5512,0.0249125,0.0177239,0.013371,0.0101872,0.025,0.0178592,0.0137401,0.010601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.5676,16.8333,16.568,16.4563,17.5865,16.861,16.5907,16.4841,214.59,52.555,0.0249125,0.0177239,0.013371,0.0101872,0.025,0.0178592,0.0137401,0.010601,16.9139,16.2321,17.4516,0,0,0,17.5787,16.8403,16.576,16.4573,1608000884784092032
SNLS_AB,18.8898,18.3331,18.1237,18.0413,18.8857,18.3675,18.1304,18.085,215.356,52.5558,0.031695,0.0224479,0.016371,0.0122808,0.0318,0.0227183,0.0167401,0.0129015,18.3903,17.7839,18.8566,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.2222,17.5592,17.3346,17.2338,18.2427,17.5876,17.3511,17.2544,215.067,52.5585,0.0344775,0.0244479,0.018371,0.0141872,0.0346,0.0247183,0.0187401,0.014601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.1304,17.7303,17.5943,17.554,18.1409,17.7572,17.6133,17.5712,215.398,52.5609,0.030695,0.0217239,0.016371,0.0122808,0.0308,0.0218592,0.0167401,0.0129015,17.7642,17.2821,18.098,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.8469,18.4433,18.2849,18.2263,18.8603,18.4567,18.2786,18.248,214.542,52.564,0.0259125,0.0184479,0.013371,0.0101872,0.026,0.0187183,0.0137401,0.010601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.4088,16.9148,16.7429,16.6826,17.4361,16.9351,16.7573,16.7111,215.29,52.5672,0.0314775,0.0224479,0.016371,0.0122808,0.0316,0.0227183,0.0167401,0.0129015,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.9132,17.3638,17.1668,17.0848,18.009,17.3836,17.1849,17.1089,214.634,52.5672,0.0269125,0.0194479,0.014371,0.0111872,0.027,0.0197183,0.0147401,0.011601,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
