survey,ZTFD-g,ZTFD-r,ZTFD-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,ZTFD-g_AV,ZTFD-r_AV,ZTFD-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
ZTFD,16.0949,15.8243,15.7076,16.1283,15.8017,15.6637,15.6511,260.823,37.9874,0.13865000000000002,0.09181408450704226,0.06603389830508474,0.1346,0.09601408450704227,0.07096045197740113,0.05600492610837438
ZTFD,17.7372,17.0541,16.7818,17.716,17.0365,16.7585,16.6594,259.287,23.8237,0.213,0.14085070422535212,0.10205084745762712,0.207,0.14745070422535214,0.1094406779661017,0.08650738916256158
ZTFD,16.1789,15.7401,15.5616,16.1985,15.7198,15.532,15.4724,250.569,25.71,0.17634999999999998,0.11633239436619719,0.08454237288135594,0.1714,0.1217323943661972,0.09070056497175141,0.07160591133004926
ZTFD,16.7048,16.3929,16.2834,16.7042,16.3618,16.2436,16.2123,253.215,59.6969,0.059449999999999996,0.0397774647887324,0.02876271186440678,0.0578,0.0415774647887324,0.030610169491525424,0.024201970443349752
ZTFD,15.8263,15.475,15.3575,15.8379,15.4521,15.3223,15.3084,258.192,43.9708,0.05745,0.037777464788732396,0.027016949152542373,0.0558,0.0395774647887324,0.029480225988700565,0.02320197044334975
ZTFD,17.6337,16.8966,16.607,17.6232,16.8981,16.6012,16.4735,258.008,70.6075,0.1139,0.07555492957746479,0.054525423728813555,0.1106,0.0791549295774648,0.058220338983050846,0.0464039408866995
ZTFD,17.9176,17.3794,17.1746,17.917,17.3801,17.1611,17.0895,251.174,39.846,0.03965,0.02651830985915493,0.019508474576271185,0.0386,0.027718309859154935,0.020740112994350284,0.015901477832512313
ZTFD,17.0667,16.5557,16.3593,17.0797,16.5358,16.3302,16.257,241.714,46.957,0.050499999999999996,0.03351830985915493,0.023762711864406778,0.048999999999999995,0.03471830985915494,0.025610169491525423,0.020201970443349752
ZTFD,16.5678,16.1317,15.9658,16.5927,16.1043,15.9261,15.8613,237.036,19.4525,0.15255,0.10107323943661972,0.07303389830508474,0.1482,0.10587323943661973,0.07796045197740113,0.06200492610837438
ZTFD,18.0407,17.5157,17.3284,18.0328,17.502,17.3097,17.2423,252.849,43.557,0.0426,0.027777464788732397,0.020508474576271186,0.0414,0.0295774647887324,0.02174011299435028,0.016901477832512314
ZTFD,16.495,16.2446,16.147,16.5184,16.212,16.1032,16.0968,263.969,34.2284,0.13275,0.08781408450704226,0.06377966101694915,0.129,0.09201408450704227,0.068090395480226,0.053704433497536945
ZTFD,17.578,17.1009,16.8835,17.6,17.0822,16.8814,16.7978,233.761,41.8165,0.12185,0.0805549295774648,0.05777966101694915,0.1184,0.0841549295774648,0.06209039548022599,0.049403940886699506
ZTFD,16.9983,16.6916,16.553,17.0118,16.6584,16.5086,16.4778,258.718,28.6678,0.211,0.13885070422535212,0.10079661016949153,0.205,0.14545070422535214,0.10757062146892656,0.08550738916256158
ZTFD,16.8915,16.499,16.3789,16.8992,16.4727,16.3147,16.281,230.707,41.3897,0.0783,0.05203661971830986,0.037271186440677964,0.0762,0.05443661971830987,0.04035028248587571,0.031802955665024626
ZTFD,17.4977,17.0229,16.8343,17.4552,16.9986,16.8111,16.7641,259.276,22.6166,0.14565,0.09681408450704226,0.07003389830508475,0.1416,0.10101408450704226,0.07496045197740113,0.059004926108374385
ZTFD,17.5812,16.8692,16.5858,17.591,16.8381,16.5755,16.4776,259.845,67.6486,0.11989999999999999,0.0795549295774648,0.05752542372881356,0.1166,0.0831549295774648,0.06122033898305085,0.04870443349753695
ZTFD,16.6108,16.1516,15.9987,16.6128,16.1331,15.964,15.9291,238.716,68.413,0.0921,0.06103661971830986,0.04427118644067796,0.0894,0.06343661971830987,0.04735028248587571,0.03780295566502463
ZTFD,15.5314,15.1678,15.0364,15.5448,15.1405,15.001,14.9696,261.665,45.2675,0.0931,0.061295774647887324,0.04427118644067796,0.0904,0.06429577464788734,0.04735028248587571,0.03780295566502463
ZTFD,15.8323,15.5913,15.4857,15.8519,15.5581,15.4517,15.4333,249.692,59.6155,0.04655,0.030777464788732396,0.022508474576271184,0.0452,0.0325774647887324,0.023740112994350283,0.018901477832512316
ZTFD,17.28,17.0028,16.9035,17.3061,16.9677,16.857,16.853,239.177,47.815,0.05745,0.037777464788732396,0.027762711864406778,0.0558,0.0395774647887324,0.029610169491525423,0.02320197044334975
ZTFD,18.3006,17.584,17.2972,18.2722,17.5924,17.2968,17.1829,239.423,41.4426,0.04655,0.03051830985915493,0.02176271186440678,0.0452,0.031718309859154935,0.023610169491525425,0.018901477832512316
ZTFD,17.8547,17.3289,17.1287,17.8887,17.334,17.1183,17.0402,234.167,33.6798,0.0862,0.05703661971830986,0.04127118644067797,0.0838,0.059436619718309866,0.044350282485875706,0.03480295566502463
ZTFD,16.6987,16.1082,15.8819,16.6999,16.1051,15.8646,15.7613,248.423,18.7578,0.1892,0.1253323943661972,0.09054237288135593,0.1838,0.1307323943661972,0.09670056497175142,0.0769064039408867
ZTFD,17.6566,17.2035,17.0149,17.6604,17.1857,16.9831,16.9188,247.089,32.4338,0.06535,0.04303661971830986,0.031016949152542373,0.0634,0.04543661971830987,0.03348022598870057,0.026502463054187193
ZTFD,16.9212,16.4369,16.2532,16.9194,16.4235,16.2281,16.1441,246.98,23.8974,0.20804999999999998,0.13759154929577466,0.09905084745762711,0.2022,0.14359154929577467,0.1064406779661017,0.08450738916256158
ZTFD,16.457,16.1361,16.0219,16.4768,16.1142,15.9771,15.9689,262.533,42.9237,0.060399999999999995,0.0397774647887324,0.02876271186440678,0.0586,0.0415774647887324,0.030610169491525424,0.024201970443349752
ZTFD,17.2447,16.596,16.375,17.2445,16.5875,16.3229,16.2137,257.47,49.9833,0.0456,0.03051830985915493,0.02176271186440678,0.0444,0.031718309859154935,0.023610169491525425,0.018901477832512316
ZTFD,17.7234,17.0989,16.909,17.7171,17.0892,16.8323,16.7265,246.985,30.8669,0.06835000000000001,0.044777464788732395,0.03201694915254237,0.0664,0.0465774647887324,0.03448022598870057,0.02750246305418719
ZTFD,16.2318,15.7189,15.5243,16.2815,15.7126,15.5019,15.4321,257.477,69.2058,0.106,0.07029577464788733,0.05052542372881356,0.103,0.07329577464788734,0.05422033898305085,0.04310344827586207
ZTFD,17.5647,16.986,16.7838,17.5573,16.9694,16.7535,16.6926,239.41,75.193,0.08025,0.05303661971830986,0.038271186440677965,0.078,0.05543661971830987,0.04135028248587571,0.03280295566502463
ZTFD,16.8055,16.184,15.9661,16.83,16.1868,15.9317,15.8519,229.207,45.8318,0.0941,0.062295774647887325,0.045271186440677964,0.0914,0.06529577464788734,0.04835028248587571,0.03810344827586207
ZTFD,16.3958,16.0507,15.8982,16.4109,16.028,15.8679,15.8327,258.402,45.8526,0.13275,0.08781408450704226,0.06303389830508474,0.129,0.09201408450704227,0.06796045197740114,0.053704433497536945
ZTFD,16.515,16.1264,15.9674,16.5356,16.0976,15.9316,15.8867,247.626,67.9795,0.1278,0.0845549295774648,0.06077966101694915,0.1242,0.0881549295774648,0.065090395480226,0.05170443349753695
ZTFD,16.174,15.9629,15.8892,16.1966,15.9199,15.8378,15.8436,258.374,63.8047,0.0941,0.062295774647887325,0.045271186440677964,0.0914,0.06529577464788734,0.04835028248587571,0.03810344827586207
ZTFD,16.182,15.7035,15.5401,16.1867,15.68,15.5088,15.4515,251,17.4658,0.2467,0.16336901408450705,0.11755932203389831,0.2398,0.17116901408450705,0.12618079096045198,0.10010837438423645
ZTFD,17.0992,16.5224,16.267,17.0944,16.5054,16.241,16.1476,247.029,29.8663,0.08120000000000001,0.053295774647887324,0.03901694915254237,0.07880000000000001,0.056295774647887334,0.04148022598870057,0.03280295566502463
ZTFD,17.8904,17.4858,17.3153,17.8644,17.4513,17.2844,17.2302,262.124,75.3495,0.1129,0.07455492957746479,0.05352542372881356,0.1096,0.0781549295774648,0.05722033898305085,0.0454039408866995
ZTFD,17.6657,17.1594,16.9559,17.6612,17.1433,16.922,16.8476,239.944,46.8324,0.041600000000000005,0.027518309859154932,0.019762711864406778,0.040400000000000005,0.028718309859154936,0.021610169491525423,0.016901477832512314
ZTFD,16.253,15.5307,15.2955,16.2571,15.5322,15.2733,15.1846,230.498,52.1538,0.059399999999999994,0.038777464788732396,0.028016949152542374,0.0576,0.0405774647887324,0.030480225988700566,0.024201970443349752
ZTFD,16.9892,16.7279,16.6344,17.0054,16.7051,16.5647,16.533,263.621,57.3277,0.16840000000000002,0.11107323943661973,0.08028813559322034,0.16360000000000002,0.11587323943661974,0.08583050847457627,0.06830541871921182
ZTFD,16.9097,16.5084,16.3272,16.9102,16.476,16.2907,16.2355,250.938,23.4507,0.18825,0.12459154929577465,0.08979661016949152,0.183,0.13059154929577468,0.09657062146892656,0.0769064039408867
ZTFD,16.2324,15.8149,15.6433,16.2354,15.7985,15.6177,15.5576,263.21,40.0632,0.16445,0.10907323943661973,0.07828813559322034,0.1598,0.11387323943661974,0.08383050847457628,0.06660591133004926
ZTFD,15.8421,15.6206,15.5272,15.8599,15.5909,15.4805,15.4735,243.73,37.0737,0.0654,0.04303661971830986,0.031016949152542373,0.0636,0.04543661971830987,0.03348022598870057,0.026502463054187193
ZTFD,17.6179,17.0398,16.8243,17.6253,17.0251,16.796,16.7053,252.889,60.8322,0.18025,0.11859154929577466,0.08554237288135594,0.175,0.12459154929577468,0.09170056497175141,0.07290640394088671
ZTFD,16.7682,16.5013,16.4095,16.7819,16.476,16.3618,16.3479,238.725,44.2294,0.0535,0.03551830985915493,0.02576271186440678,0.052,0.03671830985915493,0.027610169491525425,0.021901477832512315
ZTFD,16.4399,15.9865,15.8118,16.4506,15.9722,15.7694,15.7133,239.289,74.9733,0.07529999999999999,0.05003661971830986,0.036016949152542374,0.0732,0.05243661971830987,0.038480225988700566,0.030502463054187193
ZTFD,17.2636,16.6919,16.4942,17.2722,16.6794,16.4623,16.4046,259.529,68.7387,0.10005,0.06629577464788733,0.04827118644067797,0.09720000000000001,0.06929577464788735,0.051350282485875705,0.04110344827586207
ZTFD,17.6848,17.0731,16.8017,17.6851,17.0315,16.7843,16.6828,256.132,27.8553,0.315,0.20814647887323945,0.1503220338983051,0.306,0.21774647887323947,0.1607909604519774,0.12761083743842364
ZTFD,18.1926,17.6029,17.3506,18.1941,17.5683,17.3209,17.2158,222.913,68.2526,0.06935000000000001,0.045777464788732396,0.03301694915254237,0.0674,0.0475774647887324,0.03548022598870056,0.02850246305418719
ZTFD,16.6152,16.1761,15.9951,16.6332,16.1689,15.9839,15.9207,253.248,60.9357,0.08420000000000001,0.05603661971830986,0.04027118644067797,0.08180000000000001,0.058436619718309865,0.043350282485875705,0.034502463054187194
ZTFD,16.2693,15.8431,15.6681,16.2705,15.8311,15.6399,15.5863,259.458,25.8322,0.11889999999999999,0.0785549295774648,0.05677966101694915,0.1156,0.0821549295774648,0.06109039548022599,0.048403940886699505
ZTFD,17.4312,17.0121,16.8277,17.4388,16.9766,16.7997,16.7558,246.513,59.0485,0.04655,0.03051830985915493,0.02176271186440678,0.0452,0.031718309859154935,0.023610169491525425,0.018901477832512316
ZTFD,16.655,16.2611,16.1019,16.6804,16.2394,16.0636,16.0102,229.661,23.445,0.16940000000000002,0.11207323943661972,0.08054237288135593,0.16460000000000002,0.11687323943661973,0.08670056497175141,0.06860591133004926
ZTFD,17.3041,17.0518,16.9509,17.2978,17.0248,16.9097,16.8995,240.419,44.4919,0.049550000000000004,0.0327774647887324,0.023762711864406778,0.0482,0.0345774647887324,0.025610169491525423,0.020201970443349752
ZTFD,16.4366,15.9853,15.8133,16.4408,15.9603,15.7798,15.7303,261.656,22.5835,0.15155,0.10007323943661972,0.07228813559322034,0.1472,0.10487323943661973,0.07783050847457627,0.06200492610837438
ZTFD,15.7754,15.3324,15.1802,15.7806,15.3046,15.1464,15.0914,228.891,78.0546,0.08220000000000001,0.054036619718309864,0.039271186440677966,0.07980000000000001,0.05643661971830987,0.042350282485875704,0.03350246305418719
ZTFD,16.1424,15.8033,15.6378,16.1581,15.778,15.5998,15.5531,234.086,19.621,0.1783,0.11733239436619719,0.08528813559322035,0.1732,0.1227323943661972,0.09083050847457627,0.07260591133004926
ZTFD,16.4272,15.9819,15.8419,16.4443,15.9648,15.7939,15.7564,263.316,57.0114,0.14165,0.09381408450704226,0.06803389830508474,0.1376,0.09801408450704227,0.07296045197740113,0.058004926108374384
ZTFD,16.5863,16.3135,16.2587,16.6115,16.2757,16.1755,16.1631,230.674,38.7089,0.058449999999999995,0.038777464788732396,0.027762711864406778,0.056799999999999996,0.0405774647887324,0.029610169491525423,0.02320197044334975
ZTFD,16.9082,16.1642,15.8981,16.8742,16.174,15.8796,15.7498,242.281,66.7944,0.09905,0.06529577464788733,0.047271186440677966,0.09620000000000001,0.06829577464788734,0.050350282485875704,0.04010344827586207
ZTFD,17.8196,17.2666,17.0288,17.8159,17.2639,17.0124,16.9202,244.66,27.468,0.1585,0.10407323943661972,0.07528813559322034,0.154,0.10887323943661974,0.08083050847457628,0.06430541871921182
ZTFD,17.2012,16.8447,16.7255,17.2082,16.8074,16.6606,16.6062,251.906,16.7471,0.20604999999999998,0.13585070422535211,0.09805084745762711,0.2002,0.14245070422535214,0.1054406779661017,0.08320689655172414
ZTFD,16.9588,16.7804,16.7127,16.9791,16.7336,16.6505,16.6315,223.612,70.5002,0.061399999999999996,0.0407774647887324,0.02976271186440678,0.0596,0.0425774647887324,0.031610169491525425,0.025201970443349753
ZTFD,17.5043,16.9483,16.7206,17.5288,16.9228,16.6896,16.6005,231.341,52.5747,0.04655,0.03051830985915493,0.02176271186440678,0.0452,0.031718309859154935,0.023610169491525425,0.018901477832512316
ZTFD,15.3811,15.0157,14.8766,15.3819,15.0022,14.8448,14.8085,258.702,33.1986,0.1823,0.12033239436619718,0.08754237288135594,0.1772,0.1257323943661972,0.09370056497175142,0.07390640394088671
ZTFD,17.401,16.7821,16.5911,17.3963,16.7825,16.5557,16.4705,238.794,70.4651,0.08125,0.054036619718309864,0.03901694915254237,0.079,0.05643661971830987,0.04148022598870057,0.03280295566502463
ZTFD,17.8711,17.1555,16.8648,17.8678,17.152,16.8475,16.7201,226.813,16.7444,0.06935000000000001,0.046036619718309864,0.03301694915254237,0.0674,0.04843661971830987,0.03548022598870056,0.02850246305418719
ZTFD,15.7927,15.3906,15.2541,15.8094,15.3655,15.2124,15.1904,248.915,22.166,0.16545,0.10933239436619718,0.07928813559322034,0.1608,0.11473239436619721,0.08483050847457627,0.06730541871921182
ZTFD,17.0823,16.7709,16.6427,17.1003,16.7358,16.6,16.5748,231.652,32.9587,0.08025,0.05303661971830986,0.03801694915254237,0.078,0.05543661971830987,0.04048022598870057,0.03250246305418719
ZTFD,16.5734,16.1194,15.935,16.5829,16.1031,15.9029,15.8432,258.982,48.4309,0.04455,0.02951830985915493,0.021508474576271187,0.043199999999999995,0.030718309859154934,0.022740112994350282,0.017901477832512315
ZTFD,15.6005,15.0025,14.7654,15.6056,14.9887,14.7425,14.6478,216.341,36.6331,0.029699999999999997,0.019518309859154932,0.014254237288135593,0.0288,0.020718309859154935,0.014870056497175141,0.012600985221674877
ZTFD,15.7262,15.3516,15.2241,15.738,15.3296,15.1931,15.1704,261.961,26.7987,0.14465,0.09581408450704226,0.06903389830508475,0.1406,0.10001408450704227,0.07396045197740113,0.059004926108374385
ZTFD,17.5375,16.8535,16.6014,17.5321,16.8466,16.589,16.4816,258.799,70.2921,0.1238,0.0815549295774648,0.058779661016949154,0.1202,0.0851549295774648,0.06309039548022599,0.05040394088669951
ZTFD,17.3602,16.8733,16.6511,17.368,16.8484,16.6203,16.5353,254.024,59.7435,0.0545,0.03651830985915493,0.026016949152542376,0.053,0.03771830985915493,0.028480225988700567,0.022201970443349754
ZTFD,17.0044,16.4766,16.3015,17.0217,16.461,16.2677,16.2,220.346,77.0275,0.10995,0.07255492957746479,0.05252542372881356,0.1068,0.0761549295774648,0.05622033898305085,0.04510344827586207
ZTFD,16.0016,15.5757,15.4285,16.0126,15.5488,15.3921,15.346,253.443,55.6463,0.04065,0.027518309859154932,0.019508474576271185,0.0396,0.028718309859154936,0.020740112994350284,0.016901477832512314
ZTFD,17.2866,16.7602,16.5832,17.2807,16.7475,16.553,16.4809,242.413,61.0291,0.04755,0.03151830985915493,0.02276271186440678,0.0462,0.032718309859154936,0.024610169491525426,0.01920197044334975
ZTFD,18.0609,17.3654,17.1654,17.9856,17.3698,17.14,17.0741,263.415,55.2319,0.14465,0.09581408450704226,0.06903389830508475,0.1406,0.10001408450704227,0.07396045197740113,0.059004926108374385
ZTFD,17.5715,17.1855,17.0186,17.5844,17.1545,16.9712,16.9305,246.261,69.4543,0.09805,0.06429577464788733,0.046525423728813554,0.0952,0.06729577464788734,0.050220338983050845,0.04010344827586207
ZTFD,16.3716,16.1085,16.0001,16.3972,16.0834,15.9623,15.9486,254.123,35.0824,0.0545,0.03651830985915493,0.02576271186440678,0.053,0.03771830985915493,0.027610169491525425,0.022201970443349754
ZTFD,18.1265,17.4615,17.1715,18.1135,17.4476,17.1663,17.0246,255.311,41.8958,0.06735000000000001,0.044777464788732395,0.03201694915254237,0.0654,0.0465774647887324,0.03448022598870057,0.02750246305418719
ZTFD,15.9961,15.5063,15.3152,16.0002,15.4914,15.2832,15.2147,258.108,70.7328,0.10895,0.0715549295774648,0.05152542372881356,0.1058,0.07515492957746481,0.05522033898305085,0.04410344827586207
ZTFD,18.3157,17.7159,17.4757,18.3182,17.7046,17.443,17.3525,239.887,39.4536,0.036649999999999995,0.02451830985915493,0.017508474576271187,0.0356,0.025718309859154933,0.018740112994350282,0.014901477832512316
ZTFD,16.1917,15.9323,15.8248,16.2265,15.8856,15.7823,15.7545,225.651,62.1599,0.0347,0.023259154929577464,0.016508474576271186,0.033800000000000004,0.023859154929577468,0.01774011299435028,0.013901477832512315
ZTFD,15.7386,15.3353,15.2038,15.7475,15.3109,15.1693,15.1299,220.801,75.8648,0.106,0.07029577464788733,0.05052542372881356,0.103,0.07329577464788734,0.05422033898305085,0.04310344827586207
ZTFD,17.5058,17.1191,16.9701,17.5183,17.0896,16.9408,16.8949,261.082,27.3301,0.12875,0.08481408450704225,0.061033898305084745,0.125,0.08901408450704226,0.06596045197740114,0.05240394088669951
ZTFD,17.2321,16.5307,16.264,17.2281,16.5243,16.2462,16.1205,226.945,31.7015,0.06535,0.0427774647887324,0.031016949152542373,0.0634,0.0445774647887324,0.03348022598870057,0.026502463054187193
ZTFD,16.8026,16.4606,16.322,16.8348,16.4315,16.2852,16.2469,252.497,55.2156,0.040600000000000004,0.02651830985915493,0.019508474576271185,0.039400000000000004,0.027718309859154935,0.020740112994350284,0.01660098522167488
ZTFD,17.0073,16.5081,16.3437,17.0172,16.492,16.3022,16.2502,222.184,39.5192,0.03465,0.02251830985915493,0.016508474576271186,0.033600000000000005,0.023718309859154935,0.01774011299435028,0.013901477832512315
ZTFD,17.1279,16.6911,16.5246,17.1454,16.6617,16.4924,16.441,233.718,49.4831,0.058449999999999995,0.038777464788732396,0.027762711864406778,0.056799999999999996,0.0405774647887324,0.029610169491525423,0.02320197044334975
ZTFD,17.2838,16.5513,16.2342,17.2757,16.5454,16.2273,16.088,263.016,40.9589,0.12279999999999999,0.08081408450704225,0.058779661016949154,0.1192,0.08501408450704226,0.06309039548022599,0.04970443349753695
ZTFD,15.6695,15.3154,15.2005,15.6741,15.2949,15.152,15.1252,244.063,17.4189,0.14165,0.09381408450704226,0.06803389830508474,0.1376,0.09801408450704227,0.07296045197740113,0.05770443349753695
ZTFD,16.177,15.5514,15.2953,16.1836,15.5441,15.2854,15.1875,256.781,43.7556,0.061399999999999996,0.04003661971830986,0.029016949152542375,0.0596,0.042436619718309865,0.031480225988700566,0.025201970443349753
ZTFD,17.1823,16.5724,16.3637,17.1657,16.5586,16.329,16.2534,245.738,69.9923,0.0921,0.06103661971830986,0.04427118644067796,0.0894,0.06343661971830987,0.04735028248587571,0.03780295566502463
ZTFD,16.0552,15.7459,15.6395,16.0754,15.7164,15.5952,15.5752,237.563,33.912,0.107,0.0705549295774648,0.05152542372881356,0.104,0.0741549295774648,0.05522033898305085,0.04340394088669951
ZTFD,16.7641,16.1124,15.8624,16.7686,16.0988,15.8404,15.7363,222.666,42.2396,0.0644,0.0427774647887324,0.03076271186440678,0.0626,0.0445774647887324,0.032610169491525426,0.026201970443349754
ZTFD,16.7349,16.1443,15.961,16.7323,16.1388,15.9474,15.8625,252.842,61.687,0.12775,0.08381408450704225,0.06077966101694915,0.124,0.08801408450704226,0.065090395480226,0.05170443349753695
ZTFD,16.0273,15.6583,15.5483,16.0099,15.6246,15.5061,15.4837,251.257,54.9709,0.035649999999999994,0.023518309859154932,0.016508474576271186,0.0346,0.024718309859154936,0.01774011299435028,0.014600985221674877
ZTFD,17.25,16.7114,16.5081,17.2402,16.6991,16.4768,16.4036,247.508,17.4257,0.1882,0.12433239436619718,0.08954237288135593,0.1828,0.1297323943661972,0.09570056497175142,0.07660591133004926
ZTFD,18.042,17.4232,17.1459,18.0182,17.4265,17.1517,17.0455,240.587,68.2057,0.0971,0.06429577464788733,0.046271186440677965,0.0944,0.06729577464788734,0.04935028248587571,0.03980295566502463
ZTFD,17.5121,17.0257,16.834,17.5425,17.0138,16.806,16.7399,224.614,70.6908,0.059449999999999996,0.0397774647887324,0.02876271186440678,0.0578,0.0415774647887324,0.030610169491525424,0.024201970443349752
ZTFD,16.7592,16.4365,16.3124,16.7825,16.4014,16.2625,16.2386,240.988,70.2978,0.08714999999999999,0.05729577464788733,0.04127118644067797,0.0846,0.06029577464788734,0.044350282485875706,0.03480295566502463
ZTFD,16.7365,16.1015,15.8893,16.7401,16.0856,15.8586,15.7762,226.598,30.4402,0.0535,0.0357774647887324,0.02576271186440678,0.052,0.037577464788732404,0.027610169491525425,0.021901477832512315
ZTFD,16.9618,16.5289,16.3647,16.9766,16.5082,16.3255,16.2709,257.012,70.1993,0.10895,0.0715549295774648,0.05152542372881356,0.1058,0.07515492957746481,0.05522033898305085,0.04410344827586207
ZTFD,16.8269,16.0967,15.8208,16.8245,16.0956,15.8095,15.704,254.03,33.864,0.05645,0.037777464788732396,0.02676271186440678,0.0548,0.0395774647887324,0.028610169491525426,0.02320197044334975
ZTFD,17.7471,17.1021,16.909,17.7171,17.0892,16.8323,16.7265,246.985,30.8669,0.06835000000000001,0.044777464788732395,0.03201694915254237,0.0664,0.0465774647887324,0.03448022598870057,0.02750246305418719
ZTFD,16.7845,16.4867,16.3801,16.8194,16.434,16.3402,16.3055,218.552,77.3245,0.0971,0.06429577464788733,0.046271186440677965,0.0944,0.06729577464788734,0.04935028248587571,0.03980295566502463
ZTFD,18.2375,17.688,17.4601,18.2279,17.6583,17.4075,17.3081,264.079,51.4914,0.11985,0.07881408450704226,0.05677966101694915,0.1164,0.08301408450704227,0.06109039548022599,0.048403940886699505
ZTFD,17.1709,16.6937,16.5061,17.1711,16.6706,16.4698,16.41,236.776,68.0666,0.0852,0.05629577464788733,0.04101694915254237,0.0828,0.05929577464788734,0.04348022598870056,0.03480295566502463
ZTFD,15.3834,15.0842,14.98,15.4089,15.0548,14.9348,14.9154,227.111,55.0536,0.0436,0.02851830985915493,0.02076271186440678,0.0424,0.029718309859154933,0.022610169491525424,0.017901477832512315
ZTFD,16.1076,15.853,15.779,16.1333,15.8265,15.7222,15.7117,228.816,67.0852,0.1129,0.07455492957746479,0.05352542372881356,0.1096,0.0781549295774648,0.05722033898305085,0.0454039408866995
ZTFD,16.8809,16.4739,16.3334,16.8848,16.4611,16.3137,16.2605,236.891,76.2608,0.0852,0.05603661971830986,0.04027118644067797,0.0828,0.058436619718309865,0.043350282485875705,0.03480295566502463
ZTFD,17.9317,17.2866,17.0436,17.9196,17.2325,16.9964,16.9237,234.964,25.9115,0.13175,0.08681408450704226,0.06277966101694915,0.128,0.09101408450704226,0.067090395480226,0.053704433497536945
ZTFD,18.3422,17.7006,17.495,18.3678,17.6777,17.4035,17.2985,251.148,37.4079,0.05645,0.036777464788732395,0.02676271186440678,0.0548,0.0385774647887324,0.028610169491525426,0.022901477832512316
ZTFD,17.7821,17.153,16.9005,17.7493,17.1406,16.921,16.8308,252.659,57.5156,0.12975,0.08581408450704225,0.06177966101694915,0.126,0.09001408450704226,0.066090395480226,0.052704433497536944
ZTFD,17.3514,16.8291,16.6021,17.3572,16.8089,16.5822,16.5209,229.415,28.735,0.08320000000000001,0.055036619718309865,0.04001694915254237,0.08080000000000001,0.05743661971830987,0.04248022598870056,0.03380295566502463
ZTFD,17.3648,16.8817,16.7136,17.3667,16.8628,16.6864,16.6215,227.037,75.5481,0.105,0.06929577464788733,0.05052542372881356,0.102,0.07229577464788733,0.05422033898305085,0.04310344827586207
ZTFD,16.9715,16.2219,15.945,16.9844,16.2233,15.9221,15.7906,253.845,16.353,0.26545,0.17536901408450703,0.1268135593220339,0.25780000000000003,0.18316901408450706,0.13605084745762713,0.10740886699507389
ZTFD,16.4342,16.12,16.0309,16.4523,16.0807,15.9652,15.9458,226.235,43.6655,0.050499999999999996,0.03351830985915493,0.023762711864406778,0.048999999999999995,0.03471830985915494,0.025610169491525423,0.020901477832512314
ZTFD,17.1071,16.7002,16.5501,17.1259,16.6782,16.5091,16.4535,230.541,48.4608,0.0525,0.0347774647887324,0.02476271186440678,0.051,0.0365774647887324,0.026610169491525424,0.021201970443349753
ZTFD,17.0602,16.7941,16.7152,17.0649,16.7723,16.6606,16.6287,240.868,57.9784,0.0634,0.04203661971830986,0.03076271186440678,0.0616,0.04443661971830987,0.032610169491525426,0.026201970443349754
ZTFD,17.1471,16.6199,16.4213,17.153,16.6045,16.3925,16.3085,216.229,77.8615,0.12279999999999999,0.08081408450704225,0.058779661016949154,0.1192,0.08501408450704226,0.06309039548022599,0.04970443349753695
ZTFD,15.9836,15.6773,15.5603,16.0123,15.6491,15.5147,15.4904,252.135,56.1087,0.04555,0.0297774647887324,0.02176271186440678,0.044199999999999996,0.0315774647887324,0.023610169491525425,0.018901477832512316
ZTFD,17.9021,17.1946,16.9035,17.923,17.1918,16.8943,16.7635,262.317,41.4978,0.09705,0.06429577464788733,0.046271186440677965,0.0942,0.06729577464788734,0.04935028248587571,0.03910344827586207
ZTFD,17.2022,16.8574,16.7252,17.2063,16.8263,16.674,16.6443,242.043,77.9283,0.1337,0.08781408450704226,0.06377966101694915,0.1298,0.09201408450704227,0.068090395480226,0.054704433497536946
ZTFD,16.3777,16.053,15.9224,16.3974,16.0249,15.8972,15.8719,264.558,18.0775,0.19115000000000001,0.1263323943661972,0.09079661016949152,0.18560000000000001,0.13173239436619721,0.09757062146892656,0.0779064039408867
ZTFD,17.2793,16.9704,16.8517,17.2905,16.9378,16.7967,16.7701,251.824,51.1624,0.07235,0.04803661971830986,0.03501694915254237,0.07039999999999999,0.050436619718309865,0.037480225988700565,0.029502463054187193
ZTFD,17.2433,16.6514,16.4545,17.255,16.6465,16.4154,16.3348,236.503,53.8209,0.03865,0.02551830985915493,0.018508474576271184,0.0376,0.026718309859154934,0.019740112994350283,0.015901477832512313
ZTFD,15.7858,15.0901,14.8297,15.7791,15.0886,14.8137,14.708,241.355,33.5544,0.07725,0.05103661971830986,0.03701694915254237,0.075,0.05343661971830987,0.03948022598870057,0.03150246305418719
ZTFD,16.9115,16.2093,15.9663,16.9049,16.2016,15.9359,15.8352,229.874,27.567,0.12385,0.08181408450704225,0.05952542372881356,0.1204,0.08601408450704226,0.06322033898305085,0.05040394088669951
ZTFD,16.6567,16.1465,15.9267,16.6681,16.1344,15.9125,15.8185,245.256,24.938,0.21395,0.14085070422535212,0.10205084745762712,0.20779999999999998,0.14745070422535214,0.1094406779661017,0.08720689655172414
