survey,ZTF-g,ZTF-r,ZTF-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,ZTF-g_AV,ZTF-r_AV,ZTF-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,ZTF-G,ZTF-R,ZTF-I,ZTF-G_AV,ZTF-R_AV,ZTF-I_AV
ZTF,99,99,99,17.494,16.815,16.5555,16.4518,229.063,19.3117,99,99,99,0.1146,0.0821549295774648,0.0602203389830508,0.0484039408866995,17.4727,16.8319,16.5918,0.1178999999999999,0.0782676056338028,0.0564915254237288
ZTF,99,99,99,15.6249,15.2603,15.1169,15.0831,251.884,33.9463,99,99,99,0.0752,0.0534366197183098,0.0394802259887005,0.0315024630541871,15.6039,15.2912,15.1516,0.0773,0.0508450704225352,0.0369943502824858
ZTF,99,99,99,17.3068,16.7568,16.5622,16.5026,248.795,37.5466,99,99,99,0.0424,0.0297183098591549,0.0226101694915254,0.0179014778325123,17.306,16.7704,16.6091,0.0436,0.0284225352112676,0.0207457627118644
ZTF,99,99,99,17.1695,16.5496,16.3065,16.2213,223.583,32.2682,99,99,99,0.0596,0.0425774647887324,0.0314802259887005,0.0252019704433497,17.1568,16.5584,16.3439,0.0613999999999999,0.0406338028169014,0.0289943502824858
ZTF,99,99,99,16.4203,16.0111,15.8565,15.8149,230.609,38.9531,99,99,99,0.0576,0.0405774647887324,0.0304802259887005,0.0242019704433497,16.4022,16.0333,15.8959,0.0593999999999999,0.0386338028169014,0.0279943502824858
ZTF,99,99,99,16.2915,15.9224,15.7951,15.7824,259.984,56.0872,99,99,99,0.0712,0.0505774647887324,0.0374802259887005,0.0295024630541871,16.276,15.9566,15.8471,0.0732999999999999,0.0486338028169014,0.0349943502824858
ZTF,99,99,99,16.371,15.927,15.7418,15.6884,257.997,74.6252,99,99,99,0.13,0.0921549295774648,0.068090395480226,0.0547044334975369,16.3711,15.9438,15.7789,0.13375,0.0882676056338028,0.0637401129943502
ZTF,99,99,99,16.8677,16.6291,16.5482,16.5362,240.736,68.2939,99,99,99,0.0886,0.0632957746478873,0.0463502824858757,0.0368029556650246,16.847,16.6751,16.6009,0.09115,0.060056338028169,0.0432429378531073
ZTF,99,99,99,16.1811,15.5453,15.3002,15.2021,224.789,55.2981,99,99,99,0.0346,0.0247183098591549,0.0178700564971751,0.0146009852216748,16.1763,15.5495,15.3216,0.0356499999999999,0.0234225352112676,0.0172485875706214
ZTF,99,99,99,16.8778,16.5525,16.4226,16.3924,262.037,40.7075,99,99,99,0.1058,0.0751549295774648,0.0552203389830508,0.044103448275862,16.8549,16.5806,16.4612,0.10895,0.0712676056338028,0.0514915254237288
ZTF,99,99,99,16.4261,15.907,15.7462,15.7155,239.431,61.1401,99,99,99,0.0298,0.0208591549295774,0.0157401129943502,0.0126009852216748,16.3583,15.9351,15.7861,0.0306999999999999,0.0202112676056338,0.0144971751412429
ZTF,99,99,99,15.8472,15.3966,15.2333,15.1975,232.434,30.4951,99,99,99,0.0886,0.0632957746478873,0.0463502824858757,0.0368029556650246,15.8261,15.4205,15.2641,0.09115,0.060056338028169,0.0432429378531073
ZTF,99,99,99,17.3163,16.7443,16.5064,16.4061,249.243,57.8093,99,99,99,0.0394,0.0277183098591549,0.0207401129943502,0.0166009852216748,17.293,16.7554,16.5422,0.0406,0.0264225352112676,0.0194971751412429
ZTF,99,99,99,17.4964,16.8603,16.6436,16.5527,244.599,59.7861,99,99,99,0.052,0.0367183098591549,0.0276101694915254,0.0219014778325123,17.4227,16.8776,16.6372,0.0535,0.0354225352112676,0.0257457627118644
ZTF,99,99,99,15.9437,15.545,15.3883,15.3479,264.112,57.37,99,99,99,0.1646,0.1177323943661972,0.0868305084745762,0.0693054187192118,15.9078,15.5728,15.4203,0.1694,0.1119014084507042,0.0812372881355932
ZTF,99,99,99,16.4917,16.0485,15.8766,15.818,258.716,77.5144,99,99,99,0.1202,0.0851549295774648,0.0630903954802259,0.0504039408866995,16.4873,16.0688,15.9094,0.1238,0.0812676056338028,0.0587401129943502
ZTF,99,99,99,16.4442,15.8962,15.7194,15.654,252.178,19.9221,99,99,99,0.2299999999999999,0.1643098591549296,0.1213107344632768,0.096807881773399,16.4405,15.9191,15.747,0.23675,0.1565352112676056,0.1132316384180791
ZTF,99,99,99,17.6889,17.1669,16.9443,16.8536,242.604,23.3817,99,99,99,0.2261999999999999,0.1613098591549296,0.1193107344632768,0.094807881773399,17.6872,17.1818,17.0214,0.2327999999999999,0.1535352112676056,0.111231638418079
ZTF,99,99,99,16.8751,16.2743,16.0346,15.9288,238.627,76.8848,99,99,99,0.1096,0.0781549295774648,0.0580903954802259,0.046103448275862,16.8774,16.2787,16.049,0.1129,0.0742676056338028,0.0537401129943502
ZTF,99,99,99,17.0491,16.5707,16.3761,16.3183,260.454,63.8913,99,99,99,0.1078,0.0771549295774648,0.0570903954802259,0.0454039408866995,17.0341,16.5826,16.413,0.11095,0.0732676056338028,0.0527401129943502
ZTF,99,99,99,16.4802,16.1002,15.9513,15.915,250.437,78.0703,99,99,99,0.1222,0.0871549295774648,0.0640903954802259,0.0514039408866995,16.4732,16.1176,15.9808,0.1258,0.0832676056338028,0.0597401129943502
ZTF,99,99,99,17.5871,16.9637,16.7408,16.655,253.217,57.7045,99,99,99,0.079,0.0564366197183098,0.0414802259887005,0.0335024630541871,17.5636,16.994,16.7432,0.08125,0.0538450704225352,0.0389943502824858
ZTF,99,99,99,17.6828,17.078,16.833,16.7342,243.255,37.8228,99,99,99,0.052,0.0367183098591549,0.0276101694915254,0.0219014778325123,17.6607,17.085,16.8322,0.0535,0.0354225352112676,0.0257457627118644
ZTF,99,99,99,16.9637,16.5725,16.4315,16.4006,239.376,32.6168,99,99,99,0.0896,0.0634366197183098,0.0473502824858757,0.0378029556650246,16.9339,16.6035,16.4812,0.09215,0.0608450704225352,0.0442429378531073
ZTF,99,99,99,16.6504,16.2978,16.1598,16.1425,257.205,70.7023,99,99,99,0.1106,0.0781549295774648,0.0582203389830508,0.0464039408866995,16.6302,16.3286,16.2135,0.1139,0.0742676056338028,0.0544915254237288
ZTF,99,99,99,16.8827,16.467,16.3189,16.2861,226.442,63.3675,99,99,99,0.0376,0.0267183098591549,0.0197401129943502,0.0159014778325123,16.8804,16.4986,16.367,0.03865,0.0254225352112676,0.0184971751412429
ZTF,99,99,99,15.7122,15.2276,15.082,15.05,231.532,51.6189,99,99,99,0.0588,0.0415774647887324,0.0306101694915254,0.0245024630541871,15.6836,15.2508,15.1164,0.06045,0.0396338028169014,0.0287457627118644
ZTF,99,99,99,16.3405,15.8049,15.6056,15.5551,235.796,70.5942,99,99,99,0.076,0.0544366197183098,0.0403502824858757,0.0315024630541871,16.3278,15.8066,15.6248,0.07825,0.0518450704225352,0.0372429378531073
ZTF,99,99,99,16.9109,16.5824,16.4744,16.4547,260.444,34.9677,99,99,99,0.127,0.0901549295774648,0.067090395480226,0.0527044334975369,16.8954,16.6303,16.5249,0.13075,0.0862676056338028,0.0627401129943502
ZTF,99,99,99,15.6366,15.1466,14.9515,14.9023,262.263,40.1769,99,99,99,0.1318,0.0940140845070422,0.069090395480226,0.0550049261083743,15.632,15.1529,14.9807,0.1357,0.0894788732394366,0.0647401129943502
ZTF,99,99,99,17.1495,16.7394,16.6007,16.5727,224.258,70.5105,99,99,99,0.0548,0.0385774647887324,0.0286101694915254,0.0232019704433497,17.133,16.7607,16.6369,0.05645,0.0366338028169014,0.0267457627118644
ZTF,99,99,99,17.5512,17.0363,16.8322,16.7728,259.427,25.4514,99,99,99,0.1588,0.1128732394366197,0.0838305084745762,0.0663054187192118,17.5541,17.0456,16.8423,0.16345,0.1076901408450704,0.0782372881355932
ZTF,99,99,99,16.5093,16.1093,15.9635,15.9371,240.638,53.8273,99,99,99,0.0346,0.0247183098591549,0.0187401129943502,0.0146009852216748,16.4858,16.1344,16.0091,0.0356499999999999,0.0234225352112676,0.0174971751412429
ZTF,99,99,99,16.5941,16.2198,16.0731,16.0619,255.117,75.1367,99,99,99,0.129,0.0920140845070422,0.068090395480226,0.0537044334975369,16.5779,16.2458,16.1164,0.13275,0.0874788732394366,0.0637401129943502
ZTF,99,99,99,18.0683,17.5695,17.3809,17.3088,254.719,56.9376,99,99,99,0.0462,0.0327183098591549,0.0246101694915254,0.0192019704433497,18.1024,17.5653,17.4156,0.04755,0.0314225352112676,0.0227457627118644
ZTF,99,99,99,15.6811,15.2725,15.1029,15.0661,246.357,70.5478,99,99,99,0.0836,0.0594366197183098,0.0443502824858757,0.0348029556650246,15.6595,15.291,15.1469,0.0861499999999999,0.0568450704225352,0.0412429378531073
ZTF,99,99,99,15.6143,15.1099,14.9173,14.8686,260.914,23.8615,99,99,99,0.1588,0.1128732394366197,0.0838305084745762,0.0663054187192118,15.6072,15.1225,14.9468,0.16345,0.1076901408450704,0.0782372881355932
ZTF,99,99,99,17.3887,16.9138,16.7353,16.6826,232.402,29.1766,99,99,99,0.075,0.0534366197183098,0.0394802259887005,0.0315024630541871,17.4082,16.9477,16.7766,0.07725,0.0508450704225352,0.0369943502824858
ZTF,99,99,99,16.417,16.0542,15.9132,15.8787,263.484,74.6071,99,99,99,0.129,0.0911549295774648,0.0679604519774011,0.0537044334975369,16.3929,16.0873,15.9512,0.13275,0.0872676056338028,0.0629887005649717
ZTF,99,99,99,17.6413,17.2189,17.0366,16.9958,237.352,49.4197,99,99,99,0.0462,0.0335774647887324,0.0246101694915254,0.0199014778325123,17.6404,17.244,17.0743,0.04755,0.0316338028169014,0.0227457627118644
ZTF,99,99,99,17.1213,16.6496,16.4514,16.4073,257.238,25.3191,99,99,99,0.1338,0.0950140845070422,0.0700903954802259,0.0560049261083743,17.1094,16.6657,16.4823,0.1377,0.0904788732394366,0.0657401129943502
ZTF,99,99,99,16.2576,15.818,15.6501,15.6073,258.567,40.3285,99,99,99,0.0896,0.0642957746478873,0.0473502824858757,0.0378029556650246,16.2347,15.8411,15.6785,0.09215,0.061056338028169,0.0442429378531073
ZTF,99,99,99,18.5258,17.8338,17.5439,17.4362,253.901,59.3246,99,99,99,0.0624,0.0444366197183098,0.0326101694915254,0.0262019704433497,18.637,17.7784,17.5746,0.06435,0.0418450704225352,0.0307457627118644
ZTF,99,99,99,17.3065,16.7647,16.5291,16.4281,262.774,54.0133,99,99,99,0.153,0.1088732394366197,0.0808305084745762,0.0643054187192118,17.3075,16.778,16.5517,0.1575,0.1036901408450704,0.0752372881355932
ZTF,99,99,99,15.2812,14.91,14.7835,14.754,233.791,77.4625,99,99,99,0.0914,0.0644366197183098,0.0482203389830508,0.038103448275862,15.2637,14.9346,14.827,0.0941,0.0618450704225352,0.0444915254237288
ZTF,99,99,99,16.4975,16.0745,15.9196,15.8791,258.313,55.4308,99,99,99,0.0722,0.0514366197183098,0.0374802259887005,0.0305024630541871,16.4721,16.1013,15.9578,0.0742999999999999,0.0488450704225352,0.0349943502824858
ZTF,99,99,99,18.0134,17.5418,17.3503,17.2914,239.611,39.4321,99,99,99,0.0394,0.0277183098591549,0.0207401129943502,0.0166009852216748,17.9986,17.5546,17.3785,0.0406,0.0264225352112676,0.0194971751412429
ZTF,99,99,99,17.4455,16.9252,16.7072,16.629,264.665,39.1188,99,99,99,0.152,0.1078732394366197,0.0799604519774011,0.0633054187192118,17.4321,16.9423,16.7241,0.1565,0.1026901408450704,0.0749887005649717
ZTF,99,99,99,17.3032,16.9399,16.7948,16.753,251.93,41.6594,99,99,99,0.0501999999999999,0.0357183098591549,0.0266101694915254,0.0212019704433497,17.2826,16.9691,16.812,0.05155,0.0344225352112676,0.0247457627118644
ZTF,99,99,99,17.6903,17.258,17.0859,17.0543,243.556,37.2414,99,99,99,0.0404,0.0287183098591549,0.0216101694915254,0.0169014778325123,17.7086,17.286,17.1115,0.0416,0.0274225352112676,0.0197457627118644
ZTF,99,99,99,17.6932,16.9414,16.6576,16.5467,230.619,43.5662,99,99,99,0.076,0.0534366197183098,0.0394802259887005,0.0315024630541871,17.7071,16.9507,16.6706,0.07825,0.0508450704225352,0.0369943502824858
ZTF,99,99,99,16.869,16.5058,16.368,16.3503,248.502,28.7978,99,99,99,0.0954,0.0682957746478873,0.0503502824858757,0.040103448275862,16.8419,16.5301,16.3963,0.0981,0.065056338028169,0.0472429378531073
ZTF,99,99,99,17.6458,17.1705,16.99,16.9444,246.959,76.9413,99,99,99,0.1318,0.0940140845070422,0.0699604519774011,0.0550049261083743,17.6298,17.1943,17.0128,0.1357,0.0894788732394366,0.0649887005649717
ZTF,99,99,99,17.9637,17.4977,17.3267,17.2888,225.104,35.8379,99,99,99,0.0452,0.0325774647887324,0.0237401129943502,0.0189014778325123,17.9601,17.5364,17.4344,0.04655,0.0306338028169014,0.0224971751412429
ZTF,99,99,99,17.225,16.7501,16.6035,16.5608,222.058,68.3655,99,99,99,0.077,0.0544366197183098,0.0404802259887005,0.0318029556650246,17.2105,16.7868,16.6495,0.07925,0.0518450704225352,0.0379943502824858
ZTF,99,99,99,16.7278,16.4142,16.2987,16.2844,246.27,30.0163,99,99,99,0.0858,0.0612957746478873,0.0453502824858757,0.0358029556650246,16.71,16.4496,16.3387,0.0882,0.058056338028169,0.0422429378531073
ZTF,99,99,99,17.4187,16.7923,16.551,16.4577,239.397,20.4665,99,99,99,0.1338,0.0950140845070422,0.0700903954802259,0.0557044334975369,17.4123,16.8035,16.5824,0.1377,0.0904788732394366,0.0657401129943502
ZTF,99,99,99,17.4878,17.0736,16.8953,16.8471,260.955,25.4357,99,99,99,0.1916,0.1365915492957747,0.1005706214689265,0.0802068965517241,17.4734,17.0953,16.9303,0.19715,0.130112676056338,0.0937344632768361
ZTF,99,99,99,16.1348,15.6972,15.5363,15.4916,234.565,60.4462,99,99,99,0.0376,0.0267183098591549,0.0197401129943502,0.0159014778325123,16.1274,15.7218,15.5785,0.03865,0.0254225352112676,0.0184971751412429
ZTF,99,99,99,16.9067,16.4472,16.2567,16.1997,262.85,32.7753,99,99,99,0.1156,0.0821549295774648,0.0610903954802259,0.0484039408866995,16.9033,16.4644,16.2818,0.1188999999999999,0.0782676056338028,0.0567401129943502
ZTF,99,99,99,17.5363,16.7973,16.5155,16.3972,236.675,77.8189,99,99,99,0.1336,0.0950140845070422,0.0700903954802259,0.0557044334975369,17.539,16.8069,16.5271,0.13765,0.0904788732394366,0.0657401129943502
ZTF,99,99,99,15.8347,15.4017,15.2373,15.1749,252.752,75.6336,99,99,99,0.1348,0.0960140845070422,0.0709604519774011,0.0560049261083743,15.8152,15.4315,15.2699,0.1387,0.0914788732394366,0.0659887005649717
ZTF,99,99,99,18.0011,17.2777,16.9538,16.8106,261.939,67.6212,99,99,99,0.129,0.0920140845070422,0.068090395480226,0.0540049261083743,18.0032,17.2758,16.9567,0.13275,0.0874788732394366,0.0637401129943502
ZTF,99,99,99,16.4221,15.829,15.6081,15.5337,255.376,32.2685,99,99,99,0.0924,0.0652957746478873,0.0483502824858757,0.0388029556650246,16.4169,15.8347,15.6391,0.0951,0.062056338028169,0.0452429378531073
ZTF,99,99,99,16.7456,15.9919,15.6964,15.5865,251.82,25.9153,99,99,99,0.3108,0.2216056338028169,0.1636610169491525,0.1306108374384236,16.7527,15.9925,15.7127,0.31995,0.2105915492957746,0.1524745762711864
ZTF,99,99,99,16.7627,16.4411,16.3242,16.3027,264.078,30.9173,99,99,99,0.1434,0.1018732394366197,0.0749604519774011,0.0600049261083743,16.7553,16.4803,16.3717,0.1475999999999999,0.0966901408450704,0.0699887005649717
ZTF,99,99,99,17.3166,16.7504,16.5216,16.433,263.61,57.5778,99,99,99,0.1702,0.1207323943661972,0.0897005649717514,0.0716059113300492,17.2574,16.7639,16.5718,0.1752999999999999,0.1149014084507042,0.0834858757062146
ZTF,99,99,99,17.7008,17.1195,16.8893,16.8155,236.178,69.4678,99,99,99,0.1242,0.0881549295774648,0.065090395480226,0.0517044334975369,17.6961,17.1296,16.9294,0.1278,0.0842676056338028,0.0607401129943502
ZTF,99,99,99,17.0394,16.4444,16.2224,16.1412,259.987,41.9972,99,99,99,0.0634,0.0445774647887324,0.0334802259887005,0.0265024630541871,17.038,16.4587,16.2475,0.06535,0.0426338028169014,0.0309943502824858
ZTF,99,99,99,16.1984,15.6112,15.3854,15.3188,233.925,42.7159,99,99,99,0.0904,0.0642957746478873,0.0473502824858757,0.0378029556650246,16.1886,15.6199,15.4248,0.0931,0.061056338028169,0.0442429378531073
ZTF,99,99,99,16.159,15.8753,15.7587,15.7443,249.237,41.6017,99,99,99,0.0249999999999999,0.0178591549295774,0.0128700564971751,0.0106009852216748,16.1294,15.9037,15.7952,0.02575,0.0172112676056338,0.0122485875706214
ZTF,99,99,99,16.5239,16.0829,15.8928,15.831,241.755,21.5467,99,99,99,0.2905999999999999,0.206887323943662,0.1527909604519774,0.1213103448275862,16.5159,16.1065,15.9373,0.2991499999999999,0.197169014084507,0.1422259887005649
ZTF,99,99,99,17.5578,16.8841,16.6145,16.5058,263.887,42.1258,99,99,99,0.08,0.0572957746478873,0.0423502824858757,0.0338029556650246,17.5685,16.8954,16.6216,0.08225,0.054056338028169,0.0392429378531073
ZTF,99,99,99,16.7243,16.3171,16.1713,16.1325,260.167,48.3684,99,99,99,0.0644,0.0455774647887324,0.0336101694915254,0.0265024630541871,16.706,16.3456,16.2026,0.06635,0.0436338028169014,0.0317457627118644
ZTF,99,99,99,16.542,16.1508,16.0193,15.987,241.073,67.983,99,99,99,0.102,0.0722957746478873,0.0542203389830508,0.043103448275862,16.5268,16.1791,16.059,0.105,0.069056338028169,0.0504915254237288
ZTF,99,99,99,17.2527,16.7512,16.553,16.5009,247.294,77.8097,99,99,99,0.1078,0.0762957746478873,0.0570903954802259,0.045103448275862,17.2429,16.761,16.5932,0.11095,0.073056338028169,0.0527401129943502
ZTF,99,99,99,16.0031,15.5993,15.4456,15.4327,261.33,77.1775,99,99,99,0.1318,0.0940140845070422,0.069090395480226,0.0550049261083743,15.9915,15.6285,15.4807,0.1357,0.0894788732394366,0.0647401129943502
ZTF,99,99,99,16.6509,16.2444,16.0823,16.04,245.053,43.6343,99,99,99,0.052,0.0367183098591549,0.0276101694915254,0.0219014778325123,16.6411,16.2659,16.1289,0.0535,0.0354225352112676,0.0257457627118644
ZTF,99,99,99,17.1014,16.4045,16.1331,16.0371,243.209,44.3245,99,99,99,0.053,0.0375774647887324,0.0276101694915254,0.0222019704433497,17.1105,16.3962,16.1574,0.0545,0.0356338028169014,0.0257457627118644
ZTF,99,99,99,16.8715,16.5775,16.4933,16.4954,231.547,48.4082,99,99,99,0.0472,0.0337183098591549,0.0247401129943502,0.0199014778325123,16.8394,16.63,16.5388,0.04855,0.0324225352112676,0.0234971751412429
ZTF,99,99,99,16.0045,15.5177,15.3272,15.2681,258.0,41.6112,99,99,99,0.0712,0.0504366197183098,0.0374802259887005,0.0295024630541871,15.9839,15.5319,15.3499,0.0732999999999999,0.0478450704225352,0.0349943502824858
ZTF,99,99,99,16.614,16.2422,16.1134,16.0916,257.888,63.5902,99,99,99,0.0962,0.0682957746478873,0.0503502824858757,0.040103448275862,16.5721,16.2748,16.16,0.09905,0.065056338028169,0.0472429378531073
ZTF,99,99,99,18.2938,17.6029,17.3123,17.2012,263.538,76.0602,99,99,99,0.1424,0.1010140845070422,0.0749604519774011,0.0590049261083743,18.3023,17.6156,17.3414,0.1465999999999999,0.0964788732394366,0.0699887005649717
ZTF,99,99,99,18.3609,17.6546,17.3773,17.278,255.855,65.4269,99,99,99,0.0886,0.0632957746478873,0.0463502824858757,0.0368029556650246,18.2819,17.6494,17.4236,0.09115,0.060056338028169,0.0432429378531073
ZTF,99,99,99,17.807,17.1648,16.9186,16.8165,218.436,55.7608,99,99,99,0.054,0.0385774647887324,0.0286101694915254,0.0229014778325123,17.8231,17.1829,16.953,0.0555,0.0366338028169014,0.0267457627118644
ZTF,99,99,99,17.799,17.1952,16.9869,16.9275,258.435,62.3247,99,99,99,0.0732,0.0515774647887324,0.0384802259887005,0.0305024630541871,17.7924,17.2296,17.0187,0.0752999999999999,0.0496338028169014,0.0359943502824858
ZTF,99,99,99,16.8971,16.3899,16.2158,16.1602,242.992,77.809,99,99,99,0.1376,0.0980140845070422,0.0729604519774011,0.0577044334975369,16.8901,16.4117,16.2566,0.14165,0.0934788732394366,0.0679887005649717
ZTF,99,99,99,17.3781,16.8479,16.6278,16.5538,247.648,61.2451,99,99,99,0.1232,0.0880140845070422,0.065090395480226,0.0517044334975369,17.3764,16.8636,16.6664,0.1268,0.0834788732394366,0.0607401129943502
ZTF,99,99,99,16.9861,16.4823,16.2803,16.2106,243.018,68.7733,99,99,99,0.1146,0.0811549295774648,0.0602203389830508,0.0484039408866995,16.9788,16.505,16.308,0.1178999999999999,0.0772676056338028,0.0564915254237288
ZTF,99,99,99,15.5724,15.2593,15.1518,15.1424,245.843,69.1688,99,99,99,0.1118,0.0801549295774648,0.0590903954802259,0.047103448275862,15.5501,15.2892,15.1955,0.11495,0.0762676056338028,0.0547401129943502
ZTF,99,99,99,16.8276,16.3822,16.2108,16.1552,246.553,26.9235,99,99,99,0.0962,0.0682957746478873,0.0503502824858757,0.040103448275862,16.8128,16.4063,16.2443,0.09905,0.065056338028169,0.0472429378531073
ZTF,99,99,99,17.1684,16.7593,16.6056,16.5683,226.656,76.7818,99,99,99,0.1009999999999999,0.0722957746478873,0.0532203389830508,0.042103448275862,17.1518,16.7909,16.647,0.104,0.069056338028169,0.0494915254237288
ZTF,99,99,99,15.6514,15.2319,15.0612,15.0201,249.93,38.0964,99,99,99,0.0578,0.0405774647887324,0.0306101694915254,0.0242019704433497,15.6337,15.2471,15.1007,0.0594499999999999,0.0386338028169014,0.0287457627118644
ZTF,99,99,99,18.1123,17.5649,17.336,17.2506,262.71,33.134,99,99,99,0.1068,0.0761549295774648,0.0562203389830508,0.045103448275862,18.1171,17.5749,17.3686,0.10995,0.0722676056338028,0.0524915254237288
ZTF,99,99,99,18.0562,17.5146,17.2795,17.1974,240.148,55.343,99,99,99,0.0212,0.0148591549295774,0.0108700564971751,0.0086009852216748,18.0523,17.5371,17.32,0.0218,0.0142112676056338,0.0102485875706214
ZTF,99,99,99,17.159,16.7206,16.5848,16.5468,213.414,77.8455,99,99,99,0.0904,0.0642957746478873,0.0473502824858757,0.0378029556650246,17.1474,16.7497,16.634,0.0931,0.061056338028169,0.0442429378531073
ZTF,99,99,99,16.7442,16.026,15.7406,15.626,252.105,24.4938,99,99,99,0.2802,0.199887323943662,0.1479209039548022,0.1170098522167487,16.7575,16.0304,15.7623,0.2883,0.190169014084507,0.1379774011299435
ZTF,99,99,99,17.3892,17.0271,16.8769,16.8412,261.609,24.0232,99,99,99,0.1876,0.1335915492957747,0.0985706214689265,0.0789064039408867,17.3677,17.0615,16.8982,0.19315,0.127112676056338,0.0917344632768361
ZTF,99,99,99,15.3384,15.0766,14.9861,14.9811,261.138,77.8051,99,99,99,0.1434,0.1020140845070422,0.0758305084745762,0.0600049261083743,15.31,15.1111,15.0383,0.1475999999999999,0.0974788732394366,0.0702372881355932
ZTF,99,99,99,16.3125,15.7527,15.5172,15.4312,242.08,43.2677,99,99,99,0.0289999999999999,0.0207183098591549,0.0157401129943502,0.0126009852216748,16.3027,15.7686,15.5415,0.02975,0.0194225352112676,0.0144971751412429
ZTF,99,99,99,17.6467,16.8618,16.5682,16.4349,235.903,23.2751,99,99,99,0.1916,0.1365915492957747,0.1005706214689265,0.0802068965517241,17.6733,16.8848,16.5934,0.19715,0.130112676056338,0.0937344632768361
ZTF,99,99,99,17.3213,16.9892,16.8673,16.8518,231.956,68.9606,99,99,99,0.0828,0.0592957746478873,0.0434802259887005,0.0348029556650246,17.2888,17.0229,16.9292,0.0852,0.056056338028169,0.0409943502824858
ZTF,99,99,99,16.2798,15.9217,15.7816,15.7418,239.329,18.3088,99,99,99,0.128,0.0911549295774648,0.0679604519774011,0.0537044334975369,16.2626,15.9559,15.8245,0.13175,0.0872676056338028,0.0629887005649717
ZTF,99,99,99,17.3542,16.7764,16.5411,16.4599,254.574,23.7289,99,99,99,0.1868,0.1335915492957747,0.0985706214689265,0.0782068965517241,17.371,16.7918,16.5841,0.1922,0.127112676056338,0.0917344632768361
ZTF,99,99,99,17.0464,16.6984,16.5732,16.5567,256.714,48.9126,99,99,99,0.0394,0.0277183098591549,0.0207401129943502,0.0166009852216748,17.0305,16.7292,16.6142,0.0406,0.0264225352112676,0.0194971751412429
ZTF,99,99,99,16.18,15.8427,15.7072,15.6828,244.958,50.4297,99,99,99,0.0798,0.0564366197183098,0.0423502824858757,0.0335024630541871,16.1503,15.8702,15.7457,0.0822,0.0538450704225352,0.0392429378531073
ZTF,99,99,99,17.9365,17.2499,16.9764,16.8538,235.278,49.308,99,99,99,0.0548,0.0395774647887324,0.0286101694915254,0.0232019704433497,17.9399,17.2628,16.9953,0.05645,0.0376338028169014,0.0267457627118644
ZTF,99,99,99,17.0202,16.6845,16.5549,16.5413,241.686,54.6126,99,99,99,0.0212,0.0148591549295774,0.0117401129943502,0.0093004926108374,17.0058,16.7167,16.6064,0.0218,0.0142112676056338,0.0104971751412429
ZTF,99,99,99,17.0672,16.5509,16.3622,16.2997,238.794,37.8591,99,99,99,0.0567999999999999,0.0405774647887324,0.0304802259887005,0.0242019704433497,17.0268,16.5684,16.3926,0.0584499999999999,0.0386338028169014,0.0279943502824858
ZTF,99,99,99,16.3455,15.9786,15.8531,15.8264,240.859,67.8447,99,99,99,0.0982,0.0702957746478873,0.0522203389830508,0.041103448275862,16.3258,16.0152,15.9032,0.10105,0.067056338028169,0.0484915254237288
ZTF,99,99,99,17.2925,16.6905,16.4461,16.3577,259.72,63.195,99,99,99,0.0914,0.0652957746478873,0.0483502824858757,0.038103448275862,17.2822,16.6997,16.4801,0.0941,0.062056338028169,0.0452429378531073
ZTF,99,99,99,16.7568,16.3391,16.1889,16.1473,231.767,34.3233,99,99,99,0.0742,0.0524366197183098,0.0393502824858757,0.0308029556650246,16.751,16.3724,16.233,0.0762999999999999,0.0498450704225352,0.0362429378531073
ZTF,99,99,99,16.5834,16.1887,16.0356,15.9904,256.579,53.4153,99,99,99,0.1204,0.0860140845070422,0.0630903954802259,0.0504039408866995,16.5644,16.2164,16.0715,0.12385,0.0814788732394366,0.0587401129943502
ZTF,99,99,99,17.0789,16.6359,16.4744,16.4312,244.982,67.8721,99,99,99,0.1164,0.0831549295774648,0.0612203389830508,0.0484039408866995,17.069,16.6663,16.5089,0.11985,0.0792676056338028,0.0574915254237288
ZTF,99,99,99,17.2286,16.8309,16.7131,16.6992,218.929,31.9613,99,99,99,0.0384,0.0267183098591549,0.0197401129943502,0.0159014778325123,17.2057,16.8764,16.7638,0.0396,0.0254225352112676,0.0184971751412429
ZTF,99,99,99,17.7214,17.1807,16.9695,16.892,249.025,50.9698,99,99,99,0.0722,0.0514366197183098,0.0383502824858757,0.0305024630541871,17.6716,17.1892,16.989,0.0742999999999999,0.0488450704225352,0.0352429378531073
ZTF,99,99,99,16.7424,16.4172,16.2908,16.2674,258.09,37.5049,99,99,99,0.1154,0.0821549295774648,0.0610903954802259,0.0484039408866995,16.6983,16.442,16.3067,0.11885,0.0782676056338028,0.0567401129943502
ZTF,99,99,99,17.0901,16.6839,16.5208,16.4772,251.422,63.6075,99,99,99,0.0798,0.0564366197183098,0.0423502824858757,0.0335024630541871,17.0685,16.7113,16.5651,0.0822,0.0538450704225352,0.0392429378531073
ZTF,99,99,99,16.495,15.8815,15.637,15.5252,260.383,49.3156,99,99,99,0.0626,0.0445774647887324,0.0326101694915254,0.0262019704433497,16.4875,15.8863,15.6492,0.0644,0.0426338028169014,0.0307457627118644
