survey,D3YR-g,D3YR-r,D3YR-i,D3YR-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,D3YR-g_AV,D3YR-r_AV,D3YR-i_AV,D3YR-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
D3YR,16.8451,16.3248,16.1754,16.1043,16.8264,16.3666,16.186,16.1256,43.6636,0.665536,0.29223,0.19583098591549297,0.14339359698681733,0.11125644062777613,0.28957,0.20574647887323946,0.15192090395480226,0.12100985221674877
D3YR,16.9072,16.5091,16.4135,16.3787,16.8674,16.5386,16.4177,16.3904,43.6532,0.737758,0.28250749999999997,0.18959154929577465,0.13839359698681733,0.10740923896949955,0.2799425,0.19888732394366201,0.14692090395480226,0.11700985221674877
D3YR,18.3406,17.556,17.2972,17.151,18.272,17.6232,17.3275,17.1919,43.6398,0.746721,0.28636875,0.19235211267605634,0.14039359698681733,0.10833283979863785,0.28375625,0.20102816901408455,0.14892090395480226,0.11800985221674877
D3YR,18.1895,17.6522,17.4644,17.3597,18.1589,17.6967,17.4819,17.38,43.871,0.617656,0.30881375,0.20683098591549298,0.1517306967984934,0.117027243115191,0.30601125,0.21674647887323947,0.1607909604519774,0.12761083743842364
D3YR,18.9863,18.6288,18.5263,18.4976,18.9408,18.6304,18.5285,18.484,42.3656,-0.921198,0.17928249999999998,0.1203943661971831,0.08837099811676083,0.06863162570328693,0.1776675,0.12659154929577468,0.09370056497175142,0.07460591133004926
D3YR,18.0963,17.7274,17.6257,17.5905,18.0714,17.7508,17.6318,17.6161,43.2366,0.586058,0.27850749999999996,0.18659154929577465,0.13639359698681733,0.10548563814036127,0.2759425,0.195887323943662,0.14492090395480225,0.11500985221674877
D3YR,18.6861,17.9113,17.6428,17.4915,18.6154,17.99,17.6694,17.557,43.2423,0.592564,0.27850749999999996,0.18659154929577465,0.13639359698681733,0.10548563814036127,0.2759425,0.195887323943662,0.14492090395480225,0.11500985221674877
D3YR,18.3218,17.7024,17.4896,17.3767,18.2808,17.753,17.5145,17.4149,43.2371,0.56546,0.28050749999999997,0.18835211267605634,0.13739359698681733,0.10640923896949955,0.2779425,0.19702816901408454,0.14592090395480226,0.11570935960591133
D3YR,17.7536,17.3195,17.202,17.1593,17.7113,17.3397,17.2042,17.1785,40.2798,-1.40898,0.0935025,0.06319718309859156,0.0460225988700565,0.035777613266212614,0.09264750000000001,0.06629577464788734,0.04922033898305085,0.038802955665024626
D3YR,18.4873,17.982,17.827,17.7597,18.458,18.0206,17.8384,17.7735,40.3108,-1.43395,0.09636375,0.06419718309859156,0.0470225988700565,0.036777613266212615,0.09546125,0.06729577464788734,0.050220338983050845,0.03980295566502463
D3YR,18.2031,17.5334,17.3263,17.2229,18.1984,17.5685,17.3414,17.2735,40.3855,-1.39296,0.09836375,0.06619718309859156,0.0480225988700565,0.037701214095350905,0.09746125,0.06929577464788735,0.051220338983050846,0.04110344827586207
D3YR,18.34,17.7915,17.6157,17.5482,18.3051,17.8529,17.6596,17.5932,41.4711,-0.72945,0.09936375,0.06719718309859156,0.0490225988700565,0.037701214095350905,0.09846125,0.07029577464788733,0.05222033898305085,0.04110344827586207
D3YR,17.476,16.941,16.7651,16.6877,17.4284,16.9756,16.78,16.7146,41.6826,0.364999,0.11208625,0.07543661971830987,0.0550225988700565,0.04254841575362748,0.11108875,0.0791549295774648,0.058220338983050846,0.0464039408866995
D3YR,18.1517,17.6168,17.4704,17.4047,18.108,17.6601,17.476,17.4294,42.31,-0.310281,0.17142125,0.1151549295774648,0.08403389830508474,0.06486082321587208,0.16985375,0.1207323943661972,0.08883050847457627,0.07060591133004926
D3YR,17.3501,16.5002,16.2572,16.117,17.31,16.5632,16.2799,16.1671,42.9363,-1.70426,0.2171725,0.14563380281690141,0.10638229755178907,0.08224962984897839,0.2151775,0.15245070422535215,0.11331073446327684,0.08950738916256158
D3YR,18.2386,17.8749,17.7902,17.7698,18.2188,17.9211,17.7868,17.7887,40.8713,-1.07916,0.10608624999999999,0.07119718309859156,0.0520225988700565,0.040624814924489196,0.10508875,0.07429577464788734,0.05522033898305085,0.04410344827586207
D3YR,18.2386,17.8749,17.7902,17.7698,18.2073,17.9059,17.7861,17.8316,40.8713,-1.07917,0.10608624999999999,0.07119718309859156,0.0520225988700565,0.040624814924489196,0.10508875,0.07429577464788734,0.05522033898305085,0.04410344827586207
D3YR,18.9539,18.0791,17.7971,17.6446,18.8956,18.1521,17.8318,17.7045,43.729,0.256384,0.24547875,0.16511267605633803,0.12071939736346517,0.09379123482380812,0.24324625,0.17316901408450705,0.12818079096045198,0.10210837438423645
D3YR,17.7892,17.6263,17.2668,17.3951,17.7903,17.6035,17.1555,17.4705,42.5293,0.423717,0.20358874999999999,0.13639436619718312,0.0997080979284369,0.07740242819070181,0.20173625,0.14259154929577467,0.10557062146892655,0.08420689655172414
D3YR,18.8555,18.0527,17.7689,17.6042,18.7774,18.1146,17.8013,17.683,42.5576,0.354936,0.22789500000000001,0.15287323943661973,0.11138229755178908,0.08702043233639324,0.225805,0.1603098591549296,0.11831073446327683,0.09450738916256157
D3YR,18.1785,17.3977,17.1407,17.0165,18.0484,17.392,17.1049,17.0083,42.4372,0.915037,0.189005,0.1271549295774648,0.09270809792843691,0.07163162570328693,0.18729500000000002,0.13273239436619721,0.09857062146892656,0.0779064039408867
D3YR,18.4639,17.9139,17.7433,17.6638,18.412,17.9582,17.7615,17.6959,42.4895,0.86669,0.18214375,0.1221549295774648,0.08937099811676083,0.06870802487414865,0.18048125,0.1277323943661972,0.09470056497175142,0.0749064039408867
D3YR,17.7569,17.1174,16.922,16.8228,17.7131,17.1655,16.9412,16.8513,42.4858,0.945625,0.186005,0.12439436619718311,0.09070809792843691,0.07063162570328693,0.18429500000000001,0.13059154929577468,0.09657062146892656,0.0769064039408867
D3YR,17.6671,17.0877,16.92,16.8432,17.6223,17.1351,16.9125,16.8431,41.4448,-1.14786,0.104225,0.07019718309859156,0.0510225988700565,0.039624814924489195,0.10327499999999999,0.07329577464788734,0.05422033898305085,0.04310344827586207
D3YR,18.0683,17.6439,17.5544,17.5284,18.0605,17.6932,17.5652,17.5582,41.4384,-1.13313,0.104225,0.07019718309859156,0.0510225988700565,0.039624814924489195,0.10327499999999999,0.07329577464788734,0.05422033898305085,0.04310344827586207
D3YR,18.8842,18.2533,18.0502,17.9503,18.8155,18.2969,18.0685,18.0008,41.5132,-1.0301,0.09836375,0.06619718309859156,0.0480225988700565,0.037701214095350905,0.09746125,0.06929577464788735,0.051220338983050846,0.04080295566502463
D3YR,18.9725,18.2782,18.0544,17.9322,18.9562,18.3278,18.0753,17.9882,43.7268,-0.666551,0.20458874999999999,0.1376338028169014,0.10070809792843691,0.07740242819070181,0.20273625,0.14445070422535214,0.10657062146892655,0.08450738916256158
D3YR,18.139,17.5779,17.4206,17.3436,18.1013,17.6182,17.4258,17.3561,43.7607,-0.572322,0.21331125,0.1436338028169014,0.105045197740113,0.08124962984897839,0.21136375,0.15045070422535214,0.1114406779661017,0.08850738916256158
D3YR,18.5689,17.939,17.7398,17.6371,18.5356,18.0011,17.7645,17.671,43.7733,-0.628703,0.21231125,0.1426338028169014,0.104045197740113,0.0803260290198401,0.21036375,0.14945070422535214,0.1104406779661017,0.08750738916256158
D3YR,18.2029,17.773,17.6519,17.6043,18.1571,17.8007,17.657,17.61,43.4194,-0.416171,0.21131125,0.1416338028169014,0.104045197740113,0.0803260290198401,0.20936375,0.14845070422535214,0.1104406779661017,0.08750738916256158
D3YR,17.0315,16.4772,16.3085,16.2282,16.9949,16.5203,16.331,16.2587,43.2589,-0.428868,0.2131725,0.1426338028169014,0.104045197740113,0.08124962984897839,0.2111775,0.14945070422535214,0.1104406779661017,0.08820689655172415
D3YR,17.9711,17.5805,17.4903,17.4682,17.9527,17.6114,17.4928,17.4766,41.4776,-1.07719,0.101225,0.06743661971830986,0.04968549905838041,0.038701214095350905,0.100275,0.0711549295774648,0.052350282485875706,0.04210344827586207
D3YR,18.0916,17.3089,17.0772,16.9535,18.0636,17.3736,17.1038,17.0067,41.4783,-1.00773,0.0955025,0.06419718309859156,0.0470225988700565,0.036777613266212615,0.09464750000000001,0.06729577464788734,0.050220338983050845,0.03980295566502463
D3YR,17.9132,17.2873,17.0938,16.9962,17.8604,17.3431,17.1198,17.0167,42.1535,0.0115957,0.143115,0.09567605633802817,0.06969679849340867,0.054166419899318925,0.141785,0.10001408450704227,0.07396045197740113,0.059004926108374385
D3YR,18.4073,17.5907,17.3365,17.1999,18.3154,17.6605,17.3737,17.2574,42.1932,0.0171806,0.14697625,0.09867605633802817,0.07203389830508475,0.056090020728457216,0.14559875,0.10301408450704226,0.07683050847457627,0.06100492610837439
D3YR,17.5326,17.0956,16.9556,16.8967,17.5051,17.1339,16.9608,16.9181,42.7359,-0.190762,0.20058874999999998,0.13439436619718312,0.098045197740113,0.07640242819070181,0.19873625,0.14059154929577466,0.1044406779661017,0.08320689655172414
D3YR,17.0989,16.7134,16.6249,16.6033,17.0585,16.7422,16.6218,16.6087,40.5971,-1.06064,0.10608624999999999,0.07119718309859156,0.0520225988700565,0.040624814924489196,0.10508875,0.07429577464788734,0.05522033898305085,0.04410344827586207
D3YR,17.8072,17.1386,16.9494,16.8457,17.773,17.196,16.9715,16.8874,42.5932,-0.219507,0.19286625000000002,0.1293943661971831,0.0947080979284369,0.07347882736156351,0.19110875000000002,0.1355915492957747,0.10057062146892655,0.0799064039408867
D3YR,17.8502,17.0045,16.7396,16.5898,17.7985,17.0719,16.7694,16.6368,42.5339,-0.198742,0.189005,0.1273943661971831,0.09270809792843691,0.07163162570328693,0.18729500000000002,0.1335915492957747,0.09857062146892656,0.07820689655172414
D3YR,18.0302,17.5097,17.3641,17.3034,18.0069,17.544,17.3734,17.3182,42.0081,-0.714711,0.13153125000000002,0.08843661971830986,0.06435969868173258,0.050319218241042345,0.13034375,0.0921549295774648,0.068090395480226,0.054704433497536946
D3YR,18.2882,17.4408,17.1816,17.0376,18.2221,17.5005,17.2141,17.085,43.2363,0.633881,0.27664625,0.18559154929577465,0.13539359698681733,0.10540923896949955,0.27412875,0.194887323943662,0.14392090395480225,0.11470935960591133
D3YR,18.6387,18.017,17.8361,17.7512,18.6183,18.0526,17.8496,17.7782,40.5191,-1.39834,0.0965025,0.06519718309859156,0.04768549905838041,0.036777613266212615,0.09564750000000001,0.06829577464788734,0.050350282485875704,0.04010344827586207
D3YR,18.2149,17.3941,17.1353,16.9876,18.1586,17.4593,17.1675,17.0413,43.1844,-0.841272,0.21231125,0.1426338028169014,0.104045197740113,0.0803260290198401,0.21036375,0.14945070422535214,0.1104406779661017,0.08750738916256158
D3YR,18.7315,18.1134,17.93,17.837,18.7041,18.1757,17.9432,17.8674,43.2319,-0.801598,0.20745,0.1396338028169014,0.102045197740113,0.0793260290198401,0.20554999999999998,0.14645070422535214,0.1084406779661017,0.08620689655172414
D3YR,18.5542,17.8716,17.6613,17.5642,18.521,17.929,17.7064,17.6135,41.2745,-0.774388,0.08864124999999999,0.05919718309859155,0.043685499058380414,0.03385401243707433,0.08783375,0.06229577464788734,0.04635028248587571,0.03680295566502463
D3YR,17.4515,16.8139,16.5861,16.4749,17.4144,16.8605,16.6188,16.5095,41.5307,0.438393,0.102225,0.06919718309859156,0.0500225988700565,0.038701214095350905,0.101275,0.07229577464788733,0.05322033898305085,0.04210344827586207
D3YR,18.7863,18.3044,18.1614,18.1092,18.7593,18.341,18.1766,18.1438,41.6136,0.394346,0.10708625,0.07219718309859155,0.053022598870056496,0.040624814924489196,0.10608875,0.07529577464788734,0.05622033898305085,0.04440394088669951
D3YR,16.9948,16.4594,16.3073,16.2381,16.966,16.502,16.3219,16.264,41.919,-0.0198675,0.15197625,0.10191549295774649,0.07469679849340866,0.0580136215575955,0.15059875,0.10687323943661974,0.07896045197740113,0.06300492610837438
D3YR,17.1617,16.7278,16.6144,16.5738,17.1225,16.7606,16.6317,16.5891,41.9783,-0.0438609,0.146115,0.09791549295774649,0.07169679849340867,0.055166419899318926,0.144785,0.10287323943661973,0.07596045197740113,0.060004926108374386
D3YR,18.5407,18.2067,18.1085,18.0755,18.4869,18.2353,18.1197,18.0875,41.9759,-0.0414095,0.146115,0.09791549295774649,0.07169679849340867,0.055166419899318926,0.144785,0.10287323943661973,0.07596045197740113,0.060004926108374386
D3YR,17.3074,16.877,16.7616,16.7186,17.2693,16.9065,16.7694,16.738,41.9815,-0.0535079,0.145115,0.09691549295774649,0.07069679849340867,0.055166419899318926,0.143785,0.10187323943661973,0.07496045197740113,0.060004926108374386
D3YR,17.0692,16.4059,16.2166,16.136,17.0283,16.4625,16.2489,16.1749,41.7611,-0.139957,0.12367,0.08343661971830986,0.060696798493408664,0.04739561741190406,0.12253,0.0871549295774648,0.06496045197740113,0.05140394088669951
D3YR,17.1558,16.6778,16.5517,16.5001,17.1224,16.7117,16.5615,16.5235,41.7892,-0.0759597,0.12853125,0.08643661971830986,0.06269679849340866,0.04839561741190406,0.12734375,0.0901549295774648,0.06696045197740114,0.052704433497536944
D3YR,17.3757,16.9238,16.8121,16.7702,17.3462,16.9611,16.8191,16.7872,41.7826,-0.0983615,0.12853125,0.08643661971830986,0.06269679849340866,0.04839561741190406,0.12734375,0.0901549295774648,0.06696045197740114,0.052704433497536944
D3YR,18.6046,18.2893,18.2171,18.2069,18.5577,18.3105,18.2209,18.2305,40.8922,-1.02435,0.103225,0.06919718309859156,0.0510225988700565,0.039624814924489195,0.10227499999999999,0.07229577464788733,0.05422033898305085,0.04310344827586207
D3YR,18.6786,18.1829,18.0584,18.0104,18.6558,18.2195,18.0681,18.0368,41.3165,-1.10504,0.09636375,0.06419718309859156,0.0470225988700565,0.036777613266212615,0.09546125,0.06729577464788734,0.050220338983050845,0.03980295566502463
D3YR,17.7406,17.1494,16.982,16.8957,17.6962,17.1972,16.9887,16.9257,41.0022,0.128075,0.10136375,0.06819718309859156,0.0500225988700565,0.038701214095350905,0.10046125,0.07129577464788733,0.05322033898305085,0.04210344827586207
D3YR,17.8135,17.3342,17.2071,17.154,17.7819,17.356,17.2143,17.1886,43,0.0310191,0.225895,0.15163380281690142,0.11038229755178908,0.08609683150725496,0.223805,0.15845070422535215,0.11731073446327683,0.09350738916256157
D3YR,17.6557,17.0071,16.8121,16.7135,17.596,17.0658,16.8339,16.7487,40.7021,-1.11253,0.103225,0.06919718309859156,0.0500225988700565,0.038701214095350905,0.10227499999999999,0.07229577464788733,0.05322033898305085,0.04240394088669951
D3YR,18.3845,17.7523,17.5396,17.4225,18.3054,17.8059,17.5572,17.4691,42.6955,0.398957,0.23175625,0.15563380281690142,0.11338229755178908,0.08802043233639324,0.22961874999999998,0.16245070422535215,0.12031073446327684,0.09580788177339901
D3YR,18.9567,18.5075,18.3666,18.3094,18.951,18.5567,18.364,18.3333,41.5433,-1.05363,0.10136375,0.06819718309859156,0.0500225988700565,0.038701214095350905,0.10046125,0.07129577464788733,0.05322033898305085,0.04210344827586207
D3YR,17.9474,17.5624,17.469,17.4435,17.9099,17.5959,17.4816,17.4672,41.3877,-1.06405,0.10236374999999999,0.06919718309859156,0.0500225988700565,0.038701214095350905,0.10146124999999999,0.07229577464788733,0.05322033898305085,0.04210344827586207
D3YR,17.2275,16.6944,16.5213,16.4367,17.1808,16.741,16.5367,16.4681,43.1784,-0.397406,0.1987275,0.13339436619718312,0.0977080979284369,0.07547882736156351,0.1969225,0.13959154929577466,0.10357062146892655,0.08220689655172414
D3YR,18.017,17.4582,17.2738,17.1872,17.97,17.5072,17.2979,17.2268,41.8473,-0.878757,0.13353125000000002,0.08967605633802817,0.06569679849340866,0.051242819070180634,0.13234375,0.09401408450704227,0.06996045197740113,0.05570443349753695
D3YR,17.7818,17.4841,17.4064,17.3903,17.7713,17.4884,17.4112,17.405,41.3643,-1.00626,0.09936375,0.06619718309859156,0.04868549905838041,0.037701214095350905,0.09846125,0.06929577464788735,0.051350282485875705,0.04110344827586207
D3YR,17.5733,17.0215,16.8788,16.8166,17.536,17.0643,16.894,16.845,41.5956,-1.02278,0.103225,0.06919718309859156,0.050685499058380414,0.038701214095350905,0.10227499999999999,0.07229577464788733,0.05335028248587571,0.04240394088669951
D3YR,18.1952,17.8464,17.7538,17.7196,18.1435,17.879,17.753,17.7327,42.7181,-0.0692682,0.22403375,0.15063380281690142,0.110045197740113,0.08509683150725496,0.22199125,0.15745070422535215,0.11644067796610169,0.092807881773399
D3YR,18.4016,17.7025,17.4686,17.3326,18.3548,17.7635,17.494,17.3712,42.7298,-0.0978043,0.22203375,0.14887323943661973,0.109045197740113,0.08417323067811666,0.21999125,0.1563098591549296,0.1154406779661017,0.091807881773399
D3YR,16.7902,16.4438,16.3652,16.3528,16.7598,16.4739,16.3642,16.3543,42.0289,-1.18055,0.14225374999999998,0.09567605633802817,0.06969679849340867,0.054166419899318925,0.14097125,0.10001408450704227,0.07396045197740113,0.059004926108374385
D3YR,17.1111,16.7357,16.6416,16.615,17.0827,16.7582,16.6382,16.6302,42.0665,-1.28637,0.14125374999999998,0.09467605633802817,0.06969679849340867,0.053242819070180636,0.13997125,0.09901408450704227,0.07396045197740113,0.058004926108374384
D3YR,17.4449,16.983,16.8723,16.8287,17.4149,17.0186,16.8806,16.8576,41.3882,-0.075122,0.10036375,0.06743661971830986,0.0490225988700565,0.038701214095350905,0.09946125,0.0711549295774648,0.05222033898305085,0.04210344827586207
D3YR,17.6247,17.1476,17.01,16.953,17.584,17.1725,17.0257,16.9693,42.603,0.853677,0.17142125,0.1151549295774648,0.08437099811676083,0.06486082321587208,0.16985375,0.1207323943661972,0.08970056497175141,0.07060591133004926
D3YR,18.7316,17.8979,17.6462,17.5267,18.6596,17.9613,17.6988,17.578,41.4306,-0.719983,0.09836375,0.06619718309859156,0.0480225988700565,0.036777613266212615,0.09746125,0.06929577464788735,0.051220338983050846,0.04010344827586207
D3YR,18.6881,18.3308,18.2319,18.2216,18.6314,18.3706,18.2652,18.2359,41.4277,-0.702333,0.09836375,0.06619718309859156,0.0480225988700565,0.036777613266212615,0.09746125,0.06929577464788735,0.051220338983050846,0.04010344827586207
D3YR,18.9972,18.6154,18.5118,18.4784,18.9535,18.6393,18.516,18.4882,41.6031,0.363899,0.10508624999999999,0.07043661971830986,0.0510225988700565,0.039701214095350906,0.10408875,0.0741549295774648,0.05422033898305085,0.04310344827586207
D3YR,17.0377,16.4803,16.3217,16.248,17.0027,16.5272,16.3431,16.2709,42.7924,0.569061,0.2171725,0.14563380281690141,0.107045197740113,0.08224962984897839,0.2151775,0.15245070422535215,0.1134406779661017,0.08980788177339902
D3YR,17.7213,17.2798,17.1735,17.1385,17.6927,17.3065,17.1894,17.1478,41.0739,-1.05498,0.0935025,0.062197183098591555,0.045685499058380416,0.035777613266212614,0.09264750000000001,0.06529577464788734,0.04835028248587571,0.038802955665024626
D3YR,17.9145,17.3971,17.27,17.218,17.8726,17.447,17.2763,17.2469,41.0889,-1.12498,0.0925025,0.06195774647887324,0.045022598870056496,0.034854012437074325,0.0916475,0.06443661971830987,0.04822033898305085,0.03810344827586207
D3YR,18.7527,18.1754,18.0242,17.9545,18.6617,18.2072,18.036,17.9923,41.0694,-1.09291,0.0935025,0.062197183098591555,0.045685499058380416,0.035777613266212614,0.09264750000000001,0.06529577464788734,0.04835028248587571,0.038802955665024626
D3YR,18.1259,17.4226,17.2382,17.1392,18.0604,17.4676,17.2634,17.1727,43.1245,0.0290378,0.2181725,0.14663380281690142,0.107045197740113,0.08317323067811666,0.2161775,0.15345070422535215,0.1134406779661017,0.09050738916256157
D3YR,18.8403,18.5073,18.4222,18.3918,18.7921,18.5201,18.4095,18.4268,43.1661,0.0474137,0.2201725,0.14763380281690142,0.108045197740113,0.08317323067811666,0.2181775,0.15445070422535215,0.1144406779661017,0.090807881773399
D3YR,18.8105,18.3261,18.1675,18.0934,18.7478,18.3733,18.1916,18.1246,43.199,0.0683482,0.2161725,0.14563380281690141,0.10604519774011299,0.08224962984897839,0.2141775,0.15245070422535215,0.1124406779661017,0.08950738916256158
D3YR,17.732,17.3187,17.206,17.1572,17.702,17.3579,17.2157,17.1769,43.19,0.115353,0.22975625,0.15387323943661974,0.11238229755178908,0.08709683150725496,0.22761874999999998,0.1613098591549296,0.11931073446327684,0.09480788177339901
D3YR,18.7445,18.2555,18.1045,18.0315,18.7015,18.2769,18.1126,18.0577,43.0935,0.147806,0.228895,0.15387323943661974,0.11238229755178908,0.08702043233639324,0.22680499999999998,0.1613098591549296,0.11931073446327684,0.09480788177339901
D3YR,18.4361,17.9846,17.8464,17.789,18.4025,17.9966,17.8483,17.7998,42.5516,0.858134,0.17342125,0.1161549295774648,0.08537099811676083,0.06578442404501036,0.17185375,0.1217323943661972,0.09070056497175141,0.07160591133004926
D3YR,18.2534,17.7046,17.5462,17.477,18.2115,17.7446,17.5573,17.4815,42.5375,0.934629,0.18014375,0.12115492957746479,0.08837099811676083,0.06863162570328693,0.17848125,0.1267323943661972,0.09370056497175142,0.07460591133004926
D3YR,18.8899,18.5512,18.4607,18.4212,18.8894,18.567,18.4594,18.4751,43.689,-0.632407,0.20358874999999999,0.1366338028169014,0.100045197740113,0.07740242819070181,0.20173625,0.14345070422535214,0.1064406779661017,0.08420689655172414
D3YR,18.7599,18.2509,18.0739,17.9913,18.734,18.2772,18.0928,18.0094,43.678,-0.627326,0.20358874999999999,0.1366338028169014,0.100045197740113,0.07740242819070181,0.20173625,0.14345070422535214,0.1064406779661017,0.08420689655172414
D3YR,17.4958,16.8347,16.6385,16.5306,17.4672,16.8896,16.6643,16.5724,43.6726,0.233784,0.24834,0.16611267605633803,0.12171939736346517,0.09386763399466982,0.24606,0.17416901408450705,0.12918079096045199,0.1024088669950739
D3YR,17.4714,17.0691,16.9635,16.9254,17.4383,17.1049,16.967,16.9468,43.4943,-0.687427,0.20358874999999999,0.1366338028169014,0.100045197740113,0.07740242819070181,0.20173625,0.14345070422535214,0.1064406779661017,0.08420689655172414
D3YR,18.683,17.9139,17.6485,17.5048,18.6343,17.9827,17.6788,17.5251,43.4527,-0.681828,0.20358874999999999,0.13639436619718312,0.0997080979284369,0.07740242819070181,0.20173625,0.14259154929577467,0.10557062146892655,0.08420689655172414
D3YR,17.6592,17.1877,17.0606,17.0093,17.6274,17.2326,17.0796,17.0181,43.4529,-0.690164,0.20358874999999999,0.13639436619718312,0.0997080979284369,0.07740242819070181,0.20173625,0.14259154929577467,0.10557062146892655,0.08420689655172414
D3YR,17.9596,17.3564,17.1503,17.0503,17.9113,17.4065,17.1724,17.0842,43.4465,-0.726411,0.20845,0.1396338028169014,0.102045197740113,0.0793260290198401,0.20654999999999998,0.14645070422535214,0.1084406779661017,0.08620689655172414
D3YR,18.0033,17.2555,17.0433,16.9273,17.9533,17.3152,17.0669,16.9739,43.527,-0.722734,0.20745,0.1386338028169014,0.10170809792843691,0.07840242819070181,0.20554999999999998,0.14545070422535214,0.10757062146892656,0.08550738916256158
D3YR,17.7569,17.2967,17.1738,17.1226,17.6882,17.3148,17.1717,17.1127,42.8937,-0.124086,0.22303375,0.14963380281690142,0.10938229755178908,0.08509683150725496,0.22099125,0.15645070422535215,0.11631073446327683,0.09250738916256157
D3YR,18.9641,18.5148,18.3829,18.3312,18.9713,18.5766,18.3966,18.3573,41.4211,-0.143827,0.09736375,0.06519718309859156,0.04768549905838041,0.036777613266212615,0.09646125,0.06829577464788734,0.050350282485875704,0.04010344827586207
D3YR,18.3133,17.623,17.4153,17.303,18.2563,17.6774,17.4438,17.3456,43.3832,-0.304862,0.22103375,0.14787323943661973,0.10838229755178908,0.08417323067811666,0.21899125,0.1553098591549296,0.11531073446327685,0.09150738916256157
D3YR,17.4925,17.1674,17.0755,17.0416,17.4666,17.1973,17.0833,17.0685,43.3736,-0.224586,0.24547875,0.16487323943661972,0.12071939736346517,0.09286763399466982,0.24324625,0.1723098591549296,0.12818079096045198,0.10110837438423645
D3YR,18.7741,18.0722,17.842,17.7139,18.7475,18.1289,17.8619,17.7731,43.3666,-0.283457,0.228895,0.15387323943661974,0.11238229755178908,0.08702043233639324,0.22680499999999998,0.1613098591549296,0.11931073446327684,0.09480788177339901
D3YR,18.2925,17.82,17.6756,17.6162,18.2625,17.8686,17.6947,17.6425,40.4755,-1.19469,0.104225,0.07019718309859156,0.0510225988700565,0.039624814924489195,0.10327499999999999,0.07329577464788734,0.05422033898305085,0.04310344827586207
D3YR,18.3674,17.8836,17.752,17.6983,18.3584,17.9247,17.7718,17.7218,40.4098,-1.17974,0.103225,0.06943661971830986,0.0510225988700565,0.039624814924489195,0.10227499999999999,0.0731549295774648,0.05422033898305085,0.04310344827586207
D3YR,16.9378,16.6131,16.5395,16.5259,16.9196,16.6398,16.5323,16.5399,40.4372,-1.25933,0.103225,0.06943661971830986,0.0510225988700565,0.039624814924489195,0.10227499999999999,0.0731549295774648,0.05422033898305085,0.04310344827586207
D3YR,17.7171,17.0874,16.9012,16.8121,17.6807,17.135,16.9169,16.8385,40.4498,-1.28539,0.102225,0.06819718309859156,0.0500225988700565,0.038701214095350905,0.101275,0.07129577464788733,0.05322033898305085,0.04210344827586207
D3YR,18.5067,18.0406,17.9032,17.8578,18.4655,18.076,17.9111,17.8905,41.3185,-0.746563,0.08964124999999999,0.06019718309859155,0.043685499058380414,0.03385401243707433,0.08883375,0.06329577464788734,0.04635028248587571,0.03710344827586207
D3YR,18.2483,17.3545,17.0872,16.9337,18.1982,17.421,17.1097,16.9823,43.0468,-1.65399,0.20558875,0.13839436619718312,0.101045197740113,0.0783260290198401,0.20373624999999998,0.14459154929577467,0.1074406779661017,0.08520689655172414
D3YR,17.707,16.933,16.7122,16.5832,17.6679,16.9932,16.7229,16.6342,43.0409,-1.63694,0.20645,0.1386338028169014,0.101045197740113,0.0783260290198401,0.20454999999999998,0.14545070422535214,0.1074406779661017,0.08550738916256158
D3YR,17.8469,17.0967,16.8375,16.6856,17.805,17.1573,16.8661,16.7279,43.0096,-1.66108,0.20645,0.1386338028169014,0.101045197740113,0.0783260290198401,0.20454999999999998,0.14545070422535214,0.1074406779661017,0.08520689655172414
D3YR,17.937,17.0652,16.8036,16.6548,17.9,17.1326,16.8287,16.7008,42.9987,-1.65437,0.20645,0.1386338028169014,0.101045197740113,0.0783260290198401,0.20454999999999998,0.14545070422535214,0.1074406779661017,0.08520689655172414
D3YR,18.4459,17.6078,17.3628,17.2368,18.3984,17.6602,17.3778,17.279,40.9011,0.454314,0.11394750000000001,0.07643661971830987,0.0560225988700565,0.04354841575362748,0.1129025,0.0801549295774648,0.059220338983050846,0.047403940886699504
D3YR,18.0588,17.6565,17.5615,17.5271,18.0275,17.6654,17.562,17.5479,43.0531,0.072065,0.22789500000000001,0.15287323943661973,0.11138229755178908,0.08609683150725496,0.225805,0.1603098591549296,0.11831073446327683,0.09380788177339901
D3YR,18.7326,18.1408,17.9508,17.8541,18.7197,18.1685,17.9715,17.8819,43.0649,0.0770472,0.22789500000000001,0.15287323943661973,0.112045197740113,0.08702043233639324,0.225805,0.1603098591549296,0.11844067796610169,0.09480788177339901
D3YR,18.5786,17.7946,17.4995,17.3281,18.5444,17.8574,17.5332,17.3792,43.056,0.0941261,0.22789500000000001,0.15287323943661973,0.112045197740113,0.08702043233639324,0.225805,0.1603098591549296,0.11844067796610169,0.09480788177339901
D3YR,18.4954,18.177,18.0953,18.0838,18.4571,18.2124,18.1,18.0909,40.3056,-1.11361,0.09936375,0.06619718309859156,0.04868549905838041,0.037701214095350905,0.09846125,0.06929577464788735,0.051350282485875705,0.04110344827586207
