survey,CFA4P2-B,CFA4P2-V,CFA4P2-r,CFA4P2-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,CFA4P2-B_AV,CFA4P2-V_AV,CFA4P2-r_AV,CFA4P2-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
CFA4,16.5439,15.757,15.4809,15.2543,16.0585,15.4867,15.2666,15.2032,256.006,31.5638,0.1041025641025641,0.08171,0.06661971830985917,0.04927118644067796,0.0952,0.06729577464788734,0.050220338983050845,0.03980295566502463
CFA4,16.8407,16.2634,16.094,15.9398,16.4469,16.0668,15.9269,15.9098,256.004,31.5453,0.1041025641025641,0.08171,0.06661971830985917,0.04927118644067796,0.0952,0.06729577464788734,0.050220338983050845,0.03980295566502463
CFA4,16.3315,15.7437,15.5548,15.4048,15.9786,15.5759,15.4308,15.4109,256.003,31.5843,0.0981025641025641,0.07753,0.06289577464788733,0.04655932203389831,0.0896,0.06343661971830987,0.04735028248587571,0.03780295566502463
CFA4,17.4485,16.9961,16.8565,16.738,17.1149,16.8366,16.7207,16.7101,255.992,31.5133,0.10710256410256411,0.08471000000000001,0.06861971830985918,0.050559322033898305,0.0982,0.06929577464788735,0.051350282485875705,0.04110344827586207
CFA4,17.7503,16.9416,16.6316,16.3795,17.2184,16.6055,16.3645,16.2882,255.978,31.4485,0.11110256410256411,0.08771,0.07161971830985916,0.052271186440677964,0.1012,0.07229577464788733,0.05322033898305085,0.04210344827586207
CFA4,16.8182,16.1771,15.9862,15.8105,16.3876,15.9559,15.7981,15.7665,255.97,31.4306,0.1131025641025641,0.08879999999999999,0.07261971830985917,0.053271186440677964,0.103,0.07329577464788734,0.05422033898305085,0.04310344827586207
CFA4,16.8911,16.1732,15.9237,15.695,16.4659,15.9372,15.7196,15.6506,255.963,31.5646,0.1017147435897436,0.07962,0.06561971830985917,0.04827118644067797,0.0924,0.06629577464788734,0.04922033898305085,0.038802955665024626
CFA4,17.1281,16.6215,16.4768,16.3358,16.7653,16.4385,16.3078,16.2881,255.954,31.4323,0.1131025641025641,0.08879999999999999,0.07261971830985917,0.053271186440677964,0.103,0.07329577464788734,0.05422033898305085,0.04310344827586207
CFA4,15.961,15.3941,15.2371,15.0859,15.5659,15.1915,15.0566,15.0361,255.949,31.427,0.1131025641025641,0.08879999999999999,0.07261971830985917,0.053271186440677964,0.103,0.07329577464788734,0.05422033898305085,0.04310344827586207
CFA4,17.5365,16.7461,16.4515,16.229,17.2494,16.7032,16.4919,16.4211,255.948,31.4888,0.10810256410256411,0.0848,0.06961971830985916,0.05127118644067796,0.09899999999999999,0.07029577464788733,0.05222033898305085,0.04110344827586207
CFA4,16.3163,15.6508,15.4506,15.2944,15.8504,15.4146,15.2599,15.2374,255.938,31.4573,0.11210256410256411,0.08779999999999999,0.07161971830985916,0.053271186440677964,0.102,0.07229577464788733,0.05422033898305085,0.04310344827586207
CFA4,16.255,15.3677,15.0002,14.7114,15.7141,14.9805,14.6965,14.5956,255.937,31.4764,0.10810256410256411,0.0848,0.06961971830985916,0.05127118644067796,0.09899999999999999,0.07029577464788733,0.05222033898305085,0.04110344827586207
CFA4,16.4471,15.8558,15.6741,15.5128,16.0139,15.6266,15.4906,15.4388,255.929,31.4676,0.10810256410256411,0.0848,0.06961971830985916,0.05127118644067796,0.09899999999999999,0.07029577464788733,0.05222033898305085,0.04110344827586207
CFA4,16.1517,15.3971,15.1467,14.9507,15.6821,15.15,14.9661,14.9155,255.926,31.5391,0.1037147435897436,0.08162,0.06661971830985917,0.04927118644067796,0.0944,0.06729577464788734,0.050220338983050845,0.03980295566502463
CFA4,17.2289,16.6358,16.4562,16.3205,16.8666,16.4792,16.3426,16.3177,255.923,31.5741,0.0951025641025641,0.07453,0.060895774647887334,0.044559322033898306,0.0866,0.06143661971830987,0.045350282485875706,0.03680295566502463
CFA4,16.4925,15.9475,15.7997,15.6731,16.0831,15.7441,15.6202,15.6066,255.906,31.4208,0.11249038461538462,0.08879999999999999,0.07261971830985917,0.053271186440677964,0.103,0.07329577464788734,0.05422033898305085,0.04310344827586207
CFA4,16.2674,15.6875,15.513,15.3475,15.8559,15.4701,15.3099,15.2726,255.896,31.4639,0.11049038461538462,0.0868,0.071343661971831,0.052271186440677964,0.10099999999999999,0.0721549295774648,0.05322033898305085,0.04210344827586207
CFA4,17.8528,17.2335,17.0262,16.8362,17.4598,17.0325,16.8578,16.7969,255.884,31.5738,0.0987147435897436,0.07762,0.06361971830985917,0.04655932203389831,0.0904,0.06429577464788734,0.04735028248587571,0.03780295566502463
CFA4,16.1155,15.3845,15.1063,14.8961,15.702,15.1065,14.8825,14.7948,194.937,27.9493,0.03216346153846154,0.02554,0.020723943661971833,0.015423728813559322,0.0298,0.02085915492957747,0.015740112994350283,0.012600985221674877
CFA4,17.271,16.7294,16.5395,16.3762,16.8899,16.5066,16.3352,16.2945,194.922,28.0022,0.027775641025641028,0.02145,0.01772394366197183,0.01271186440677966,0.024999999999999998,0.017859154929577466,0.01287005649717514,0.010600985221674877
CFA4,17.229,16.6709,16.5097,16.3811,16.8733,16.4804,16.3315,16.2987,194.861,28.0066,0.028775641025641025,0.022539999999999998,0.01872394366197183,0.013711864406779661,0.0268,0.018859154929577467,0.013870056497175142,0.011300492610837438
CFA4,18.0556,17.5953,17.4464,17.3127,17.6619,17.3719,17.274,17.2539,194.855,27.9854,0.032775641025641025,0.02554,0.021447887323943666,0.015423728813559322,0.0298,0.021718309859154933,0.015740112994350283,0.012600985221674877
CFA4,16.7729,15.9431,15.6485,15.4578,16.2637,15.6194,15.3963,15.3275,194.853,27.94,0.037163461538461534,0.029630000000000004,0.024447887323943665,0.01742372881355932,0.0346,0.024718309859154936,0.01774011299435028,0.014600985221674877
CFA4,16.578,16.1212,16.0052,15.9144,16.2154,15.9494,15.8468,15.8383,194.816,27.9529,0.04016346153846154,0.03163,0.025447887323943666,0.019135593220338983,0.0366,0.025718309859154933,0.019610169491525425,0.015600985221674878
CFA4,17.3841,16.9282,16.8009,16.6732,17.0722,16.7745,16.6688,16.6654,194.807,28.0362,0.03316346153846154,0.026539999999999998,0.021447887323943666,0.01571186440677966,0.0308,0.021718309859154933,0.015870056497175142,0.012600985221674877
CFA4,16.195,15.5103,15.2701,15.1028,15.7739,15.2537,15.0659,15.0057,194.799,28.001,0.03477564102564103,0.02754,0.022447887323943667,0.016423728813559323,0.0318,0.022718309859154934,0.016740112994350284,0.013600985221674876
CFA4,16.7664,16.1017,15.8821,15.7034,16.3652,15.8846,15.6966,15.6333,194.767,28.0634,0.03616346153846154,0.02854,0.023447887323943664,0.01742372881355932,0.0328,0.023718309859154935,0.01774011299435028,0.013600985221674876
CFA4,16.1088,15.2869,14.9862,14.7166,15.6177,14.9888,14.6905,14.5861,194.755,28.0344,0.032775641025641025,0.02554,0.021447887323943666,0.015423728813559322,0.0298,0.021718309859154933,0.015740112994350283,0.012600985221674877
CFA4,17.6045,17.0595,16.8625,16.6868,17.266,16.8499,16.6823,16.632,202.436,11.8689,0.10910256410256411,0.08571000000000001,0.07034366197183099,0.05127118644067796,0.0992,0.0711549295774648,0.05222033898305085,0.04210344827586207
CFA4,17.8712,17.3567,17.1504,16.9758,17.5966,17.1537,16.9772,16.9073,202.435,11.7954,0.10810256410256411,0.08471000000000001,0.06961971830985916,0.05127118644067796,0.0982,0.07029577464788733,0.05222033898305085,0.04110344827586207
CFA4,17.5957,16.8411,16.5424,16.3005,17.1838,16.5785,16.344,16.2512,202.382,11.8741,0.11749038461538462,0.09289,0.07561971830985917,0.055271186440677966,0.1078,0.07629577464788734,0.05622033898305085,0.04510344827586207
CFA4,17.3447,16.6486,16.395,16.1878,16.9217,16.3885,16.2035,16.1331,202.377,11.8054,0.11949038461538462,0.09389,0.07661971830985917,0.05627118644067797,0.10880000000000001,0.07729577464788734,0.05722033898305085,0.0454039408866995
CFA4,17.7571,17.2505,17.116,16.9792,17.4513,17.121,17.0094,16.9807,202.375,11.8472,0.11549038461538462,0.09079999999999999,0.074343661971831,0.054271186440677965,0.105,0.07515492957746481,0.05522033898305085,0.04410344827586207
CFA4,18.0033,17.5579,17.4347,17.2538,17.7539,17.4344,17.2929,17.2588,202.36,11.8733,0.11849038461538462,0.09289,0.076343661971831,0.05627118644067797,0.1078,0.0771549295774648,0.05722033898305085,0.0454039408866995
CFA4,17.8962,17.3145,17.1852,17.0114,17.5057,17.1351,17.0078,16.9804,202.354,11.7586,0.1161025641025641,0.09089,0.07461971830985917,0.055271186440677966,0.1058,0.07529577464788734,0.05622033898305085,0.04440394088669951
CFA4,17.6873,17.199,17.0276,16.8939,17.3849,17.0301,16.9034,16.8815,250.894,32.6111,0.11849038461538462,0.09289,0.076343661971831,0.05627118644067797,0.1078,0.0771549295774648,0.05722033898305085,0.0454039408866995
CFA4,15.95,15.2399,14.9946,14.7812,15.5357,15.0069,14.7995,14.7459,250.875,32.6352,0.12149038461538461,0.09589,0.078343661971831,0.05727118644067796,0.11080000000000001,0.0791549295774648,0.058220338983050846,0.0464039408866995
CFA4,17.2995,16.7292,16.5465,16.3944,16.9492,16.5535,16.4015,16.3739,250.87,32.6025,0.11549038461538462,0.09079999999999999,0.074343661971831,0.054271186440677965,0.105,0.07515492957746481,0.05522033898305085,0.04410344827586207
CFA4,17.0004,16.3357,16.1243,15.9241,16.614,16.1316,15.9473,15.8986,250.86,32.745,0.11949038461538462,0.09398,0.077343661971831,0.05627118644067797,0.1096,0.0781549295774648,0.05722033898305085,0.0454039408866995
CFA4,17.7671,17.2517,17.0752,16.9374,17.394,17.0748,16.943,16.926,250.846,32.6299,0.12049038461538462,0.09489,0.077343661971831,0.056983050847457625,0.10980000000000001,0.0781549295774648,0.05809039548022599,0.04610344827586207
CFA4,16.9156,16.3968,16.2388,16.0999,16.5667,16.2302,16.1092,16.0973,250.828,32.6469,0.1191025641025641,0.09389,0.076343661971831,0.05627118644067797,0.10880000000000001,0.0771549295774648,0.05722033898305085,0.0454039408866995
CFA4,17.256,16.7144,16.5512,16.395,16.8884,16.5259,16.3934,16.3722,250.824,32.5975,0.11049038461538462,0.0868,0.07061971830985916,0.052271186440677964,0.10099999999999999,0.07129577464788733,0.05322033898305085,0.04210344827586207
CFA4,17.8644,17.2757,17.1279,16.9849,17.4132,17.0851,16.9731,16.9405,250.812,32.6299,0.1191025641025641,0.09389,0.076343661971831,0.05627118644067797,0.10880000000000001,0.0771549295774648,0.05722033898305085,0.0454039408866995
CFA4,15.7626,15.125,14.9259,14.7472,15.3871,14.9442,14.7676,14.731,250.801,32.7214,0.1131025641025641,0.08879999999999999,0.07261971830985917,0.053271186440677964,0.103,0.07329577464788734,0.05422033898305085,0.04310344827586207
CFA4,15.7692,15.1788,15.0012,14.8532,15.3546,14.9702,14.815,14.7923,250.776,32.6164,0.1131025641025641,0.08879999999999999,0.07261971830985917,0.053271186440677964,0.103,0.07329577464788734,0.05422033898305085,0.04310344827586207
CFA4,17.892,17.4527,17.2731,17.1496,17.5885,17.2553,17.1335,17.12,250.74,32.7006,0.11010256410256411,0.08671000000000001,0.07061971830985916,0.052271186440677964,0.1002,0.07129577464788733,0.05322033898305085,0.04210344827586207
CFA4,17.4485,16.5733,16.2172,15.9344,16.9624,16.261,15.9773,15.8719,250.724,32.7531,0.10910256410256411,0.08571000000000001,0.06961971830985916,0.05127118644067796,0.0992,0.07029577464788733,0.05222033898305085,0.04110344827586207
CFA4,17.4878,16.9786,16.8226,16.6796,17.1493,16.825,16.693,16.6783,250.715,32.7223,0.10710256410256411,0.08471000000000001,0.06934366197183099,0.050559322033898305,0.0982,0.0701549295774648,0.051350282485875705,0.04110344827586207
CFA4,15.9346,15.4412,15.2985,15.179,15.5618,15.2587,15.1484,15.1453,250.711,32.6756,0.11110256410256411,0.0868,0.071343661971831,0.052271186440677964,0.10099999999999999,0.0721549295774648,0.05322033898305085,0.04210344827586207
CFA4,16.131,15.4628,15.2298,15.001,15.7538,15.2465,15.0272,14.9542,230.748,-5.93134,0.3203076923076923,0.25212999999999997,0.2058591549295775,0.15138983050847457,0.29259999999999997,0.207887323943662,0.15392090395480226,0.12231034482758621
CFA4,16.2043,15.4034,15.1077,14.8085,15.7471,15.1339,14.8536,14.7299,230.745,-5.95816,0.3223076923076923,0.25322,0.2068591549295775,0.15210169491525424,0.2944,0.208887323943662,0.1547909604519774,0.12331034482758621
CFA4,17.2339,16.5989,16.3813,16.1699,16.8747,16.3902,16.1935,16.1406,230.738,-5.88039,0.3193076923076923,0.25112999999999996,0.20558309859154933,0.15110169491525424,0.29159999999999997,0.20774647887323947,0.1537909604519774,0.12200985221674877
CFA4,16.4725,15.8594,15.653,15.4682,16.1289,15.668,15.4972,15.4675,230.733,-5.88559,0.3193076923076923,0.25112999999999996,0.20558309859154933,0.15110169491525424,0.29159999999999997,0.20774647887323947,0.1537909604519774,0.12200985221674877
CFA4,17.1261,16.6624,16.5094,16.3624,16.8478,16.5079,16.3703,16.3483,230.732,-5.9082,0.3203076923076923,0.25212999999999997,0.2058591549295775,0.15138983050847457,0.29259999999999997,0.207887323943662,0.15392090395480226,0.12231034482758621
CFA4,16.4474,15.5626,15.1725,14.7722,15.912,15.1607,14.8232,14.5597,230.705,-5.97052,0.32169551282051284,0.25312999999999997,0.2068591549295775,0.15210169491525424,0.29359999999999997,0.208887323943662,0.1547909604519774,0.12300985221674877
CFA4,15.8873,15.1877,14.9505,14.7453,15.4695,14.9709,14.777,14.7109,230.694,-5.88693,0.3243076923076923,0.25522,0.20858309859154933,0.15310169491525424,0.2964,0.21074647887323947,0.1557909604519774,0.12400985221674876
CFA4,16.8292,16.2816,16.0968,15.913,16.5436,16.1396,15.9537,15.9124,230.693,-5.83922,0.32469551282051284,0.25522,0.2088591549295775,0.15310169491525424,0.2964,0.210887323943662,0.1557909604519774,0.12431034482758621
CFA4,17.2263,16.3923,16.1387,15.8854,16.791,16.1705,15.9243,15.8176,230.664,-5.99353,0.3189198717948718,0.25104,0.20485915492957749,0.15110169491525424,0.2908,0.206887323943662,0.1537909604519774,0.12200985221674877
CFA4,16.9848,16.3743,16.2008,16.0395,16.5823,16.1717,16.0119,15.9609,230.655,-5.96507,0.3203076923076923,0.25212999999999997,0.2058591549295775,0.15110169491525424,0.29259999999999997,0.207887323943662,0.1537909604519774,0.12231034482758621
CFA4,16.3028,15.6757,15.4571,15.2723,15.9622,15.4987,15.3182,15.2568,230.637,-5.83701,0.3296955128205128,0.25931,0.2118591549295775,0.15610169491525425,0.3012,0.213887323943662,0.1587909604519774,0.12631034482758619
CFA4,16.5499,15.9315,15.7313,15.5588,16.1277,15.7101,15.5421,15.4947,230.623,-5.91856,0.3253076923076923,0.25522,0.2088591549295775,0.15410169491525424,0.2964,0.210887323943662,0.1567909604519774,0.12431034482758621
CFA4,17.0841,16.2308,15.9115,15.5693,16.6141,15.9525,15.6346,15.5023,230.615,-5.8492,0.3303076923076923,0.25931,0.21258309859154934,0.15610169491525425,0.3012,0.21474647887323947,0.1587909604519774,0.12631034482758619
CFA4,16.5611,16.038,15.8635,15.699,16.2803,15.8994,15.747,15.701,230.607,-5.83306,0.3303076923076923,0.25931,0.21258309859154934,0.15610169491525425,0.3012,0.21474647887323947,0.1587909604519774,0.12631034482758619
CFA4,17.0527,16.4501,16.252,16.0764,16.649,16.2313,16.0589,16.0308,230.597,-5.89532,0.3283076923076923,0.25831,0.21158309859154933,0.15510169491525425,0.3002,0.21374647887323947,0.1577909604519774,0.1253103448275862
CFA4,17.2601,16.6181,16.3985,16.2045,16.882,16.385,16.2119,16.1582,121.68,1.03189,0.1037147435897436,0.08162,0.06661971830985917,0.04927118644067796,0.0944,0.06729577464788734,0.050220338983050845,0.03980295566502463
CFA4,15.868,15.2758,15.0777,14.9,15.4976,15.0652,14.9157,14.8705,121.68,0.974326,0.0987147435897436,0.07762,0.06361971830985917,0.04655932203389831,0.0904,0.06429577464788734,0.04735028248587571,0.03780295566502463
CFA4,16.9828,16.2798,16.0426,15.8651,16.6138,16.0779,15.887,15.8446,121.676,1.09568,0.10710256410256411,0.08371,0.06861971830985918,0.05027118644067796,0.09720000000000001,0.06929577464788735,0.051220338983050846,0.04110344827586207
CFA4,16.7177,16.2505,16.1232,16.0017,16.4166,16.1035,16.0099,16.0105,121.674,1.07508,0.10810256410256411,0.0848,0.06961971830985916,0.05127118644067796,0.09899999999999999,0.07029577464788733,0.05222033898305085,0.04110344827586207
CFA4,16.1768,15.3802,15.06,14.7925,15.7234,15.0656,14.8088,14.6865,121.673,1.00078,0.1011025641025641,0.07962,0.06461971830985917,0.04755932203389831,0.0924,0.06529577464788734,0.04835028248587571,0.038802955665024626
CFA4,15.7063,15.2102,15.0634,14.9297,15.4061,15.0566,14.9329,14.9193,121.668,1.03398,0.1041025641025641,0.08171,0.06661971830985917,0.04927118644067796,0.0952,0.06729577464788734,0.050220338983050845,0.03980295566502463
CFA4,15.6491,15.2526,15.1571,15.0836,15.3756,15.1369,15.0823,15.0893,121.656,0.985784,0.0997147435897436,0.07853,0.06361971830985917,0.04655932203389831,0.0906,0.06429577464788734,0.04735028248587571,0.03780295566502463
CFA4,17.6695,16.9969,16.767,16.5905,17.2926,16.7939,16.6231,16.5554,121.654,1.12567,0.11010256410256411,0.08671000000000001,0.07061971830985916,0.052271186440677964,0.1002,0.07129577464788733,0.05322033898305085,0.04210344827586207
CFA4,15.5495,15.1224,15.0187,14.9319,15.2681,15.0061,14.935,14.9303,121.647,1.0016,0.1017147435897436,0.07962,0.06561971830985917,0.04827118644067797,0.0924,0.06629577464788734,0.04922033898305085,0.038802955665024626
CFA4,17.3339,16.5801,16.3122,16.1122,16.8446,16.2839,16.0882,16.0548,121.646,1.09332,0.10910256410256411,0.08571000000000001,0.06961971830985916,0.05127118644067796,0.0992,0.07029577464788733,0.05222033898305085,0.04110344827586207
CFA4,17.304,16.7965,16.6734,16.5815,16.9919,16.6835,16.5906,16.5744,121.644,0.963749,0.0977147435897436,0.07662,0.06261971830985917,0.04655932203389831,0.0894,0.06329577464788734,0.04735028248587571,0.03710344827586207
CFA4,15.9435,15.1784,14.8992,14.6491,15.4839,14.8927,14.6599,14.5565,121.64,1.01353,0.1017147435897436,0.07962,0.06561971830985917,0.04827118644067797,0.0924,0.06629577464788734,0.04922033898305085,0.038802955665024626
CFA4,17.4844,16.8704,16.6805,16.5294,17.0978,16.6662,16.5023,16.449,121.628,0.966061,0.0977147435897436,0.07662,0.06261971830985917,0.04655932203389831,0.0894,0.06329577464788734,0.04735028248587571,0.03710344827586207
CFA4,16.2439,15.4395,15.1561,14.8968,15.7972,15.1946,14.9518,14.8424,121.627,1.1258,0.10810256410256411,0.0848,0.06961971830985916,0.05127118644067796,0.09899999999999999,0.07029577464788733,0.05222033898305085,0.04110344827586207
CFA4,17.243,16.4394,16.1325,15.8865,16.7581,16.1213,15.8744,15.7768,121.625,0.978811,0.0991025641025641,0.07762,0.06361971830985917,0.04655932203389831,0.0904,0.06429577464788734,0.04735028248587571,0.03780295566502463
CFA4,16.9704,16.4411,16.2666,16.1165,16.6457,16.2526,16.1335,16.1021,121.624,1.10148,0.10810256410256411,0.0848,0.06961971830985916,0.05127118644067796,0.09899999999999999,0.07029577464788733,0.05222033898305085,0.04110344827586207
CFA4,15.6842,15.2291,15.1142,15.0192,15.3998,15.1031,15.029,15.0347,121.62,1.08321,0.10949038461538461,0.0858,0.07061971830985916,0.051559322033898305,0.09999999999999999,0.07129577464788733,0.052350282485875706,0.04210344827586207
CFA4,17.5914,16.7748,16.4699,16.2454,17.0889,16.4436,16.2206,16.1401,121.59,1.00526,0.1031025641025641,0.08071,0.06661971830985917,0.04855932203389831,0.0942,0.06729577464788734,0.04935028248587571,0.03910344827586207
CFA4,15.923,15.1623,14.878,14.6872,15.4601,14.8767,14.6981,14.6293,121.589,1.04058,0.10910256410256411,0.0858,0.07061971830985916,0.051559322033898305,0.09999999999999999,0.07129577464788733,0.052350282485875706,0.04210344827586207
CFA4,16.7703,16.2655,16.1248,16.0033,16.4373,16.1015,16.011,15.9919,121.589,1.06439,0.10949038461538461,0.0858,0.07061971830985916,0.051559322033898305,0.09999999999999999,0.07129577464788733,0.052350282485875706,0.04210344827586207
CFA4,17.1288,16.5943,16.4393,16.3024,16.7726,16.4207,16.2956,16.2769,121.588,1.09757,0.10910256410256411,0.0858,0.07061971830985916,0.051559322033898305,0.09999999999999999,0.07129577464788733,0.052350282485875706,0.04210344827586207
CFA4,15.8524,15.1624,14.9222,14.6986,15.4455,14.9208,14.7223,14.6474,121.587,1.10492,0.10710256410256411,0.08471000000000001,0.06861971830985918,0.050559322033898305,0.0982,0.06929577464788735,0.051350282485875705,0.04110344827586207
CFA4,16.0099,15.3408,15.114,14.9088,15.5943,15.1023,14.9012,14.845,121.579,1.02736,0.10910256410256411,0.0858,0.07061971830985916,0.051559322033898305,0.09999999999999999,0.07129577464788733,0.052350282485875706,0.04210344827586207
CFA4,16.508,16.0512,15.9208,15.8167,16.187,15.8846,15.7858,15.7701,121.565,1.01844,0.1031025641025641,0.08071,0.06661971830985917,0.04855932203389831,0.0942,0.06729577464788734,0.04935028248587571,0.03910344827586207
CFA4,17.6506,17.013,16.8016,16.6505,17.2287,16.7857,16.6412,16.5958,121.559,1.05628,0.10810256410256411,0.08571000000000001,0.06961971830985916,0.05127118644067796,0.0992,0.07029577464788733,0.05222033898305085,0.04110344827586207
CFA4,16.722,15.9438,15.6584,15.439,16.2519,15.6474,15.4445,15.3651,121.558,1.069,0.10810256410256411,0.08571000000000001,0.06961971830985916,0.05127118644067796,0.0992,0.07029577464788733,0.05222033898305085,0.04110344827586207
CFA4,16.3611,15.9227,15.818,15.7261,16.0568,15.7861,15.715,15.7178,121.546,1.04833,0.10810256410256411,0.08471000000000001,0.06961971830985916,0.050559322033898305,0.0982,0.07029577464788733,0.051350282485875705,0.04110344827586207
CFA4,17.8587,17.1372,16.8375,16.6017,17.3807,16.7805,16.5438,16.4487,121.542,0.992155,0.1021025641025641,0.07971,0.06561971830985917,0.04827118644067797,0.0932,0.06629577464788734,0.04922033898305085,0.03910344827586207
CFA4,16.2455,15.759,15.6009,15.4784,15.9289,15.5957,15.4754,15.4455,121.541,1.03713,0.10810256410256411,0.08471000000000001,0.06961971830985916,0.050559322033898305,0.0982,0.07029577464788733,0.051350282485875705,0.04110344827586207
CFA4,17.5275,17.0157,16.8545,16.7279,17.1705,16.7962,16.6709,16.6531,121.54,1.00497,0.1041025641025641,0.08171,0.06661971830985917,0.04927118644067796,0.0952,0.06729577464788734,0.050220338983050845,0.04010344827586207
CFA4,16.3349,15.6912,15.4879,15.3328,15.9016,15.4371,15.282,15.2405,121.535,0.967289,0.0997147435897436,0.07862,0.06389577464788733,0.047271186440677966,0.0914,0.06443661971830987,0.04822033898305085,0.03810344827586207
CFA4,15.5766,15.1338,15.0158,14.9229,15.2851,15.0072,14.9225,14.9199,121.533,1.06924,0.10810256410256411,0.0848,0.06961971830985916,0.05127118644067796,0.09899999999999999,0.07029577464788733,0.05222033898305085,0.04110344827586207
CFA4,17.6049,16.8852,16.6635,16.4767,17.1403,16.6147,16.4383,16.3637,121.53,1.01579,0.1041025641025641,0.08171,0.06661971830985917,0.04927118644067796,0.0952,0.06729577464788734,0.050220338983050845,0.04010344827586207
CFA4,17.7013,17.1117,16.9023,16.7472,17.3372,16.8876,16.7347,16.7056,162.938,65.7728,0.05855128205128205,0.045989999999999996,0.03744788732394366,0.027847457627118644,0.0538,0.03771830985915493,0.028480225988700567,0.022201970443349754
CFA4,16.9699,16.1489,15.8522,15.6073,16.4957,15.8674,15.6333,15.5438,162.912,65.7003,0.05855128205128205,0.045899999999999996,0.03744788732394366,0.027135593220338983,0.053,0.03771830985915493,0.027610169491525425,0.022201970443349754
CFA4,17.6834,16.9174,16.6454,16.385,17.253,16.6465,16.4023,16.3043,162.905,65.7098,0.05755128205128205,0.044899999999999995,0.0371718309859155,0.027135593220338983,0.052,0.037577464788732404,0.027610169491525425,0.022201970443349754
CFA4,15.6412,15.0508,14.867,14.7047,15.2803,14.8625,14.7177,14.6896,162.857,65.8023,0.05055128205128205,0.03981,0.032447887323943665,0.024135593220338983,0.0462,0.032718309859154936,0.024610169491525426,0.01920197044334975
CFA4,16.9758,16.2893,16.0553,15.8501,16.5564,16.0415,15.8511,15.7887,162.833,65.7253,0.055551282051282055,0.043809999999999995,0.03544788732394366,0.026135593220338982,0.050199999999999995,0.03571830985915493,0.026610169491525424,0.021201970443349753
CFA4,16.522,15.6766,15.346,15.1124,16.0476,15.3486,15.1279,15.0489,162.814,65.7445,0.054551282051282055,0.04281,0.035171830985915496,0.02542372881355932,0.0492,0.0355774647887324,0.02574011299435028,0.020901477832512314
CFA4,16.0219,15.5817,15.4308,15.2848,15.7557,15.4299,15.3007,15.263,162.776,65.8307,0.04555128205128205,0.03572,0.029447887323943666,0.02142372881355932,0.0414,0.029718309859154933,0.02174011299435028,0.01760098522167488
CFA4,17.5742,17.085,16.9198,16.7359,17.266,16.9064,16.7457,16.7013,162.75,65.7489,0.04755128205128205,0.03772,0.030447887323943667,0.02242372881355932,0.0434,0.030718309859154934,0.022740112994350282,0.017901477832512315
CFA4,16.4794,15.8147,15.593,15.3929,16.0839,15.5917,15.4124,15.3647,162.73,65.8251,0.044551282051282046,0.03472,0.028447887323943665,0.02113559322033898,0.040400000000000005,0.028718309859154936,0.021610169491525423,0.016901477832512314
CFA4,18.2679,17.6329,17.3897,17.1988,17.9095,17.4095,17.2273,17.1725,162.648,65.8591,0.04116346153846154,0.03263,0.026447887323943667,0.019423728813559322,0.0376,0.026718309859154934,0.019740112994350283,0.015901477832512313
CFA4,18.1993,17.5338,17.2946,17.0945,17.7755,17.2862,17.0982,17.0389,162.614,65.8296,0.04116346153846154,0.03263,0.026447887323943667,0.019423728813559322,0.0376,0.026718309859154934,0.019740112994350283,0.015901477832512313
CFA4,16.4405,15.9715,15.8453,15.735,16.1228,15.8109,15.7021,15.6908,162.583,65.7637,0.04216346153846154,0.03272,0.027447887323943664,0.019423728813559322,0.038400000000000004,0.027718309859154935,0.019740112994350283,0.015901477832512313
CFA4,16.7124,16.1071,15.9357,15.7785,16.3348,15.9378,15.7977,15.7628,204.197,5.21238,0.09071474358974359,0.07144,0.05861971830985916,0.04284745762711864,0.0828,0.05929577464788734,0.04348022598870056,0.03480295566502463
CFA4,16.6898,15.8514,15.49,15.1766,16.2036,15.4678,15.1857,15.0577,204.197,5.13738,0.09271474358974359,0.07253,0.05961971830985916,0.043559322033898305,0.0846,0.06029577464788734,0.044350282485875706,0.035502463054187194
CFA4,18.4621,17.8036,17.5367,17.3264,18.0184,17.5316,17.3255,17.2466,204.172,5.20375,0.08971474358974359,0.07044,0.05789577464788733,0.042559322033898304,0.08180000000000001,0.058436619718309865,0.043350282485875705,0.034502463054187194
CFA4,16.5206,15.9512,15.75,15.5519,16.1642,15.7288,15.5324,15.4626,204.151,5.10147,0.09571474358974359,0.07453,0.06161971830985916,0.04555932203389831,0.0866,0.06229577464788734,0.04635028248587571,0.03680295566502463
CFA4,17.0958,16.46,16.2311,16.0146,16.7042,16.2128,16.0265,15.9439,204.121,5.14963,0.09171474358974359,0.07243999999999999,0.05889577464788733,0.043559322033898305,0.0838,0.059436619718309866,0.044350282485875706,0.03480295566502463
CFA4,17.3268,16.5643,16.2071,15.9224,16.8929,16.1973,15.9209,15.7954,230.044,4.84796,0.14726602564102564,0.11534,0.09406760563380283,0.06969491525423728,0.1338,0.09501408450704227,0.07096045197740113,0.05600492610837438
