FGCM_ID,RA,DEC,FLAG,MAG_STD_G,MAG_STD_R,MAG_STD_I,MAG_STD_Z,MAG_STD_Y,MAGERR_STD_G,MAGERR_STD_R,MAGERR_STD_I,MAGERR_STD_Z,MAGERR_STD_Y,NGOOD_G,NGOOD_R,NGOOD_I,NGOOD_Z,NGOOD_Y,SOURCEID,GAIA_ATLAS-c,GAIA_ATLAS-o
222028,24.0562,5.85433,0,19.9189,18.8962,18.5586,18.3601,18.3091,0.00764547,0.00485464,0.00487775,0.0044663,0.0202318,1,1,1,1,1,-999,-999,-999
222124,24.9249,5.86863,0,19.1886,18.6924,18.552,18.4832,18.4626,0.00488152,0.00427278,0.00485387,0.00485217,0.0230897,1,1,1,1,1,-999,-999,-999
222036,24.0921,5.82144,0,17.4736,17.0251,16.8922,16.831,16.8553,0.00212344,0.00183288,0.00189549,0.00191387,0.00641204,1,1,1,1,1,2562342922897115648,17.3036,16.9977
221575,24.7971,5.82492,0,18.3036,17.6046,17.4019,17.3048,17.2951,0.00304288,0.00235008,0.00241149,0.00238925,0.00890612,1,1,1,1,1,-999,-999,-999
217013,21.5331,5.92572,0,17.7807,17.326,17.204,17.1423,17.1557,0.00248965,0.00198258,0.00200116,0.00277102,0.00756221,1,1,1,1,1,2565165133022684416,17.5958,17.283
217044,21.6914,5.90726,0,17.6832,17.0765,16.8968,16.8079,16.816,0.00238427,0.00180125,0.00176649,0.00228868,0.00590863,1,1,1,1,1,2565161349156101632,17.4219,17.022
373463,23.9256,5.7542,0,17.9216,17.5182,17.4014,17.3635,17.4059,0.00254862,0.00225523,0.00241639,0.00246173,0.00968776,1,1,1,1,1,2561977339576045824,17.7605,17.5024
221906,24.5023,5.75586,0,19.5487,18.5297,18.1676,17.9488,17.9001,0.00602953,0.00387238,0.00376432,0.00343187,0.0143635,1,1,1,1,1,-999,-999,-999
216971,21.6948,5.86405,0,17.8155,17.3593,17.2049,17.1421,17.1783,0.00252893,0.00200969,0.0020018,0.00277066,0.00768712,1,1,1,1,1,2565114211890445312,17.6422,17.3285
373309,24.0229,5.74469,0,18.902,18.4542,18.3162,18.248,18.2632,0.00414921,0.00369808,0.00415506,0.00414694,0.0194379,1,1,1,1,1,-999,-999,-999
219382,25.0874,5.76495,0,17.7809,17.328,17.207,17.1631,17.1646,0.00248052,0.00145274,0.00218587,0.0024803,0.00509388,1,2,1,1,2,2562116492221485568,17.6021,17.3026
373525,23.9465,5.73522,0,17.8058,17.1718,16.9633,16.8592,16.8507,0.00242437,0.00194091,0.00195612,0.00193632,0.00638597,1,1,1,1,1,2561977060403214464,17.551,17.1151
954877,318.637,2.88376,0,19.6455,18.6899,18.3714,18.1935,99,0.00703945,0.0038213,0.00361771,0.00447639,99,1,1,1,1,0,-999,-999,-999
960809,318.622,2.8795,0,18.3681,17.7525,17.521,17.4158,99,0.00329953,0.00233605,0.00227781,0.00274123,99,1,1,1,1,0,-999,-999,-999
956125,318.629,2.87814,0,19.5641,18.974,18.778,18.6621,99,0.00667082,0.00452856,0.00467537,0.00624513,99,1,1,1,1,0,-999,-999,-999
954873,318.547,2.85851,0,18.6314,18.137,17.976,17.9099,99,0.00380366,0.00281867,0.00287963,0.00370711,99,1,1,1,1,0,-999,-999,-999
956205,318.6,2.86429,0,18.0361,17.3218,17.084,16.9627,99,0.00278918,0.00194294,0.00187923,0.00215375,99,1,1,1,1,0,2692444049299074048,17.7314,17.249
960808,318.62,2.86659,0,19.7714,18.9947,18.756,18.6099,99,0.0076417,0.00458684,0.00460801,0.00601043,99,1,1,1,1,0,-999,-999,-999
956060,318.703,2.88433,0,18.8304,17.7279,17.3555,17.1609,99,0.00426383,0.00231012,0.0021088,0.00238235,99,1,1,1,1,0,-999,-999,-999
957792,318.622,2.86236,0,19.6181,18.9299,18.68,18.5411,99,0.00691001,0.00440834,0.00438702,0.0057171,99,1,1,1,1,0,-999,-999,-999
954881,318.685,2.87518,0,19.0308,17.9323,17.5334,17.3151,99,0.00479635,0.00254429,0.00229043,0.00258961,99,1,1,1,1,0,-999,-999,-999
955259,318.636,2.86459,0,18.2504,17.6519,17.4511,17.3466,99,0.00310345,0.00223192,0.00220397,0.00263595,99,1,1,1,1,0,-999,-999,-999
955703,318.716,2.87959,0,19.0565,18.5467,18.3683,18.2981,99,0.00486331,0.00351874,0.00361251,0.00481212,99,1,1,1,1,0,-999,-999,-999
955109,318.73,2.88258,0,19.4047,18.6128,18.3448,18.2065,99,0.00602957,0.00365447,0.00356076,0.00451672,99,1,1,1,1,0,-999,-999,-999
957749,318.582,2.85061,0,19.17,18.5618,18.3773,18.2707,99,0.00520972,0.00354927,0.00363194,0.00472112,99,1,1,1,1,0,-999,-999,-999
956130,318.703,2.87408,0,17.5731,17.1076,16.9718,16.9212,99,0.002258,0.00179215,0.00179888,0.00211085,99,1,1,1,1,0,2692537061109601920,17.3696,17.0635
956190,318.6,2.85143,0,19.5546,18.6925,18.3501,18.1663,99,0.00663608,0.00382721,0.00357124,0.00439418,99,1,1,1,1,0,-999,-999,-999
955379,318.718,2.87426,0,17.6982,17.2613,17.1177,17.0499,99,0.00238344,0.00189758,0.00190532,0.00224968,99,1,1,1,1,0,2692537026750660992,17.5206,17.2257
954886,318.71,2.86375,0,18.8008,18.3589,18.2193,18.174,99,0.004185,0.00317018,0.00330659,0.00441819,99,1,1,1,1,0,-999,-999,-999
955198,318.606,2.83885,0,19.8802,18.8362,18.4803,18.2847,99,0.00822261,0.00416671,0.00386659,0.00476652,99,1,1,1,1,0,-999,-999,-999
957308,318.512,2.81882,0,18.9851,17.9623,17.6278,17.4564,99,0.00466655,0.00258179,0.00239872,0.0028059,99,1,1,1,1,0,-999,-999,-999
956704,318.586,2.82997,0,19.9483,18.9163,18.5729,18.378,99,0.00860759,0.00437267,0.00409677,0.0050883,99,1,1,1,1,0,-999,-999,-999
1149438,353.762,2.85506,0,19.1002,18.2952,18.0147,17.8296,17.8307,0.00458592,0.0030044,0.00289997,0.00386004,0.013564,1,1,1,1,1,-999,-999,-999
1156593,353.718,2.84814,0,18.8009,18.2324,18.0497,17.9377,17.941,0.00390303,0.00290967,0.00295652,0.00415006,0.0148418,1,1,1,1,1,-999,-999,-999
694954,353.902,2.85799,0,19.5217,18.5479,18.1574,17.9384,17.898,0.00583534,0.00343273,0.00313633,0.00415266,0.0143273,1,1,1,1,1,-999,-999,-999
1151989,353.676,2.82667,0,18.4825,17.648,17.3763,17.219,17.1913,0.0033243,0.00221771,0.00211834,0.0026447,0.00821528,1,1,1,1,1,-999,-999,-999
1148993,353.699,2.81854,0,19.7047,18.7853,18.4804,18.3058,18.3264,0.00650658,0.00391584,0.00378649,0.00537215,0.0204843,1,1,1,1,1,-999,-999,-999
694666,353.88,2.81333,0,19.0707,18.7079,18.5863,18.549,18.5792,0.00450741,0.00374695,0.00404147,0.00642347,0.0254696,1,1,1,1,1,-999,-999,-999
694930,353.918,2.81762,0,18.107,17.6779,17.5497,17.4966,17.5384,0.00278633,0.00224559,0.00229308,0.00311805,0.0107397,1,1,1,1,1,-999,-999,-999
694856,354.269,2.86977,0,19.6881,18.8122,18.4794,18.2839,18.2638,0.00645988,0.00397707,0.00377441,0.00528712,0.0194197,1,1,1,1,1,-999,-999,-999
694970,354.305,2.86886,0,18.351,17.6947,17.4848,17.3655,17.3744,0.00312851,0.00226282,0.00222064,0.00287974,0.00944621,1,1,1,1,1,-999,-999,-999
1152008,353.711,2.7804,0,18.814,18.1618,17.9253,17.7886,17.7682,0.00393077,0.00280914,0.00276505,0.00375662,0.0128946,1,1,1,1,1,-999,-999,-999
694973,354.337,2.87048,0,18.3498,17.4274,17.1405,16.9802,16.9382,0.00312602,0.0020271,0.00191525,0.00231951,0.00680459,1,1,1,1,1,-999,-999,-999
1156589,353.752,2.76777,0,18.0861,17.6279,17.5114,17.4449,17.4617,0.00276068,0.00219838,0.00225247,0.00302097,0.0101128,1,1,1,1,1,-999,-999,-999
694422,354.284,2.83324,0,18.5864,17.8703,17.5884,17.4204,17.3953,0.003509,0.00244627,0.00232992,0.00297617,0.0096019,1,1,1,1,1,-999,-999,-999
694427,354.324,2.83915,0,18.6406,18.0288,17.8407,17.7429,17.7335,0.00360663,0.00263392,0.00264092,0.00364471,0.0125367,1,1,1,1,1,-999,-999,-999
1156224,353.904,2.76872,0,19.1269,18.7987,18.7037,18.6633,18.7435,0.00464857,0.00394367,0.00434848,0.00700146,0.0294242,1,1,1,1,1,-999,-999,-999
694395,354.459,2.8615,0,18.2377,17.5471,17.3166,17.1842,17.1606,0.00296653,0.00212662,0.00206065,0.00259242,0.00802608,1,1,1,1,1,2647583970589977600,17.9736,17.4928
694460,354.522,2.8743,0,19.219,18.1353,17.7561,17.5455,17.5208,0.00491254,0.0027739,0.00252795,0.00321384,0.010589,1,1,1,1,1,-999,-999,-999
694919,354.475,2.83636,0,18.0059,17.1515,16.8687,16.6954,16.6586,0.00267296,0.00182955,0.00172931,0.00201217,0.00556711,1,1,1,1,1,2647583111596510336,17.6408,17.0656
694936,354.441,2.82102,0,19.4583,18.9762,18.8366,18.7495,18.8163,0.00563885,0.00437233,0.00472061,0.007476,0.0313564,1,1,1,1,1,-999,-999,-999
694854,354.506,2.83354,0,18.9858,18.4347,18.2584,18.1761,18.1955,0.00432166,0.00323098,0.00331663,0.00489438,0.0183289,1,1,1,1,1,-999,-999,-999
8614803,85.6885,-24.5129,0,19.4147,18.4323,18.1225,17.9662,17.9191,0.00198797,0.00119414,0.00127717,0.00146371,0.00477566,8,7,6,6,4,-999,-999,-999
8613585,85.7172,-24.4757,0,18.8231,18.3686,18.2421,18.1999,18.2163,0.00195242,0.00137904,0.00147159,0.00182427,0.00926541,4,5,5,6,2,-999,-999,-999
8626935,85.6668,-24.5087,0,17.9099,17.1715,16.895,16.7522,16.7244,0.000902182,0.000638566,0.000578974,0.000604774,0.00157194,8,8,9,10,6,2915381744205055872,17.6065,17.0928
8627696,85.6947,-24.4538,0,18.6502,18.1469,17.9963,17.9355,17.947,0.00158158,0.00112851,0.00115473,0.00128105,0.0044175,5,6,6,8,3,-999,-999,-999
8626855,85.7304,-24.5268,0,18.6865,18.3505,18.2486,18.218,18.2509,0.00124062,0.00101464,0.00109984,0.00138706,0.00376315,9,9,9,10,7,-999,-999,-999
8626936,85.6648,-24.5219,0,19.3277,18.8464,18.7095,18.6545,18.6623,0.00189974,0.00133263,0.00145254,0.0019669,0.0051055,8,9,9,9,7,-999,-999,-999
8619665,85.6493,-24.4791,0,17.8461,17.4358,17.3121,17.2699,17.2855,0.0011111,0.000882108,0.000835267,0.000966697,0.00277347,5,5,6,7,4,2915382676216769536,17.6787,17.4032
8626840,85.7335,-24.5319,0,19.697,18.9008,18.6081,18.4579,18.4358,0.00223528,0.00145398,0.00141624,0.00163154,0.00430438,9,8,8,10,7,-999,-999,-999
8626579,85.6932,-24.5427,0,19.8694,18.9438,18.6526,18.4946,99,0.00754559,0.00426311,0.00254056,0.00221416,99,1,1,3,5,0,-999,-999,-999
8630844,85.7329,-24.4515,0,19.5679,18.6848,18.4052,18.2609,18.23,0.0023943,0.00150404,0.0013649,0.00158001,0.00442951,6,6,7,8,4,-999,-999,-999
8615015,85.6568,-24.5267,0,17.8117,17.5793,17.541,17.5541,17.5987,0.00122341,0.000956606,0.000759779,0.000919115,0.00239148,4,5,9,10,7,2915287912058439808,17.7209,17.5759
8613579,85.7537,-24.5164,0,18.9276,17.858,17.4836,17.2908,17.2467,0.00175767,0.00089842,0.000843792,0.000946589,0.00228109,6,7,7,7,5,-999,-999,-999
8629099,85.6738,-24.4446,0,19.1407,18.2119,17.8834,17.708,17.6709,0.00187326,0.00116025,0.00102085,0.00111566,0.00301467,6,6,7,8,4,-999,-999,-999
8627262,85.7285,-24.5413,0,17.9791,17.4813,17.3462,17.2955,17.3071,0.000932164,0.000831333,0.000778707,0.000927131,0.00197578,8,6,7,7,7,2915378484328687744,17.7708,17.4428
8617462,85.662,-24.4493,16,18.9268,18.1017,17.8091,17.6506,17.6158,0.00166664,0.00152736,0.00105751,0.00107873,0.00290703,6,3,6,8,4,-999,-999,-999
8626848,85.639,-24.4857,0,17.9711,17.3559,17.1741,17.0939,17.09,0.000988548,0.000782975,0.000867379,0.000816335,0.00244594,7,6,5,8,4,2915382641857032832,17.7106,17.3076
8619631,85.6647,-24.4467,0,18.6486,18.2899,18.1942,18.1732,18.2022,0.00156987,0.00112078,0.00120819,0.00149097,0.0043384,5,7,7,8,4,-999,-999,-999
8619668,85.7493,-24.5319,0,18.4558,18.048,17.914,17.8632,17.8869,0.00110065,0.00106235,0.00112347,0.00113672,0.00302574,9,6,6,9,6,-999,-999,-999
8626938,85.7005,-24.5521,0,18.9474,18.4052,18.2661,18.2044,18.219,0.00178509,0.0013792,0.00153645,0.00187252,0.00507446,6,5,5,5,4,-999,-999,-999
8629041,85.7275,-24.4372,0,17.7916,17.2525,17.1049,17.0443,17.0493,0.000973325,0.000761044,0.000773374,0.000780114,0.0020439,6,6,6,8,4,2915382504418059904,17.5622,17.2001
925056,316.448,1.35838,16,19.8175,18.9392,18.6508,18.4873,18.4698,0.00656054,0.0025064,0.00252235,0.00573524,0.0209754,1,3,3,1,1,-999,-999,-999
920583,316.601,1.53617,16,19.2369,18.6374,18.4332,18.3206,18.3638,0.0046586,0.00210092,0.00219821,0.00508015,0.0192641,1,3,3,1,1,-999,-999,-999
921591,316.453,1.36042,0,17.7239,17.152,16.9662,16.8673,16.8838,0.00224829,0.00104585,0.00104089,0.00209912,0.00602948,1,3,3,1,1,1729948956371260800,17.4785,17.0995
923514,316.614,1.54046,16,19.3993,18.6637,18.3936,18.2505,18.1976,0.00511416,0.00213304,0.0021454,0.00483422,0.0167483,1,3,3,1,1,-999,-999,-999
920650,316.62,1.5423,0,18.0183,17.4966,17.3208,17.2325,17.26,0.00253716,0.00148422,0.00120685,0.00253639,0.007975,1,2,3,1,1,1729961154078466560,17.7944,17.4414
925300,316.469,1.35133,0,19.1605,18.5862,18.3857,18.2883,18.2646,0.00446214,0.00337243,0.00252496,0.00497186,0.0176379,1,1,2,1,1,-999,-999,-999
925334,316.481,1.3611,0,19.4115,18.9401,18.7713,18.6976,18.738,0.00514101,0.00250682,0.00273026,0.0067029,0.0264393,1,3,3,1,1,-999,-999,-999
923515,316.615,1.51694,0,18.6122,18.1319,17.9728,17.9008,17.9209,0.00334206,0.0016013,0.00167708,0.00381021,0.013356,1,3,3,1,1,-999,-999,-999
925460,316.495,1.37282,0,17.6886,17.2513,17.117,17.0546,17.0738,0.00221654,0.00108469,0.00110578,0.0023071,0.00691775,1,3,3,1,1,1729949162529689472,17.5272,17.2189
921069,316.632,1.52736,0,18.3138,17.7727,17.5893,17.4974,17.525,0.00289552,0.00134754,0.00137043,0.00295516,0.00976235,1,3,3,1,1,-999,-999,-999
925202,316.452,1.31534,0,18.1733,17.4578,17.2055,17.0756,17.0683,0.00271527,0.00117605,0.00114805,0.00233239,0.00688979,1,3,3,1,1,1729948505399442688,17.871,17.3856
926408,316.765,1.68337,0,18.051,17.5613,17.4101,17.3374,17.3352,0.00256827,0.00122862,0.00125707,0.00269305,0.00841683,1,3,3,1,1,1729987198760141696,17.8538,17.5319
922289,316.648,1.54287,0,18.3337,17.8893,17.7271,17.6461,17.6723,0.00292141,0.00240755,0.00269761,0.00323636,0.010952,1,1,1,1,1,-999,-999,-999
921721,316.647,1.54146,0,18.1551,17.7297,17.5945,17.5345,17.545,0.00269237,0.00157653,0.0016757,0.00302213,0.00991307,1,2,2,1,1,-999,-999,-999
2091512,316.153,0.955561,0,19.2273,18.5501,18.3285,18.226,99,0.00536037,0.00416204,0.00384847,0.00541375,99,1,1,1,1,0,-999,-999,-999
2092127,316.157,0.954719,0,18.5441,18.094,17.9564,17.8927,99,0.00363136,0.00315912,0.00307135,0.00426638,99,1,1,1,1,0,-999,-999,-999
923028,316.64,1.52299,0,19.2021,18.6377,18.4127,18.2922,18.3082,0.00456865,0.00210148,0.00217052,0.00497857,0.0183786,1,3,3,1,1,-999,-999,-999
2092124,316.163,0.953776,0,18.5948,17.8005,17.542,17.4222,99,0.00373676,0.00268407,0.00244478,0.00312447,99,1,1,1,1,0,-999,-999,-999
2091478,316.168,0.957333,0,18.1993,17.7405,17.5932,17.5461,99,0.00304125,0.00259975,0.00251202,0.00338132,99,1,1,1,1,0,-999,-999,-999
926941,316.508,1.35345,16,18.9586,18.37,18.1565,18.0471,18.0346,0.00399789,0.00181316,0.00186267,0.00420663,0.0145832,1,3,3,1,1,-999,-999,-999
3511925,338.196,-1.86978,0,19.2634,18.9422,18.8492,18.82,18.8584,0.00255972,0.0024329,0.00280016,0.00311439,0.0159992,4,3,3,4,3,-999,-999,-999
3511942,338.211,-1.83258,0,18.4629,17.9159,17.744,17.6608,17.6878,0.00189145,0.00138765,0.00141112,0.00145744,0.0054056,3,3,3,4,4,-999,-999,-999
3511928,338.209,-1.83013,0,17.9989,17.2123,16.953,16.819,16.7117,0.00149136,0.0010482,0.00102993,0.000952644,0.00336529,3,3,3,4,3,2628835201396797312,17.7367,17.171
3513811,338.179,-1.8741,0,18.7677,17.7217,17.3764,17.1824,17.1541,0.00283846,0.00157815,0.00149976,0.00163537,0.00415406,2,2,2,2,3,-999,-999,-999
3512104,338.234,-1.82969,0,18.2583,17.924,17.8151,17.7765,17.8123,0.00149111,0.00139722,0.00152765,0.00156005,0.00647188,4,3,3,4,3,-999,-999,-999
3512109,338.247,-1.84714,0,17.5624,17.116,16.9831,16.9238,16.9577,0.00109702,0.000882372,0.00104212,0.000997392,0.00314402,4,4,3,4,4,2628834312334083968,17.377,17.0729
3512215,338.246,-1.90158,0,17.913,17.4496,17.3095,17.2501,17.289,0.00183379,0.00141104,0.00145525,0.00169437,0.00647776,2,2,2,2,2,-999,-999,-999
3513847,338.141,-1.87218,16,18.6484,17.9211,17.6797,17.5516,17.5492,0.00265878,0.0014181,0.001732,0.00199868,0.00556312,2,3,2,2,3,-999,-999,-999
3014625,338.142,-1.82938,0,17.6521,17.0953,16.9126,16.8292,16.8365,0.00113698,0.00100708,0.00101456,0.000956913,0.00288254,4,3,3,4,4,-999,-999,-999
3024975,338.184,-1.7843,0,18.8545,17.9385,17.5766,17.382,17.3516,0.00297553,0.00169051,0.00224448,0.00176013,0.00456524,2,2,1,2,3,-999,-999,-999
3512126,338.276,-1.81898,0,18.2232,17.3907,17.0732,16.894,16.8648,0.00202523,0.00113234,0.00107937,0.00112918,0.00334214,2,3,3,3,3,2628928286218435968,17.8712,17.3056
3512125,338.272,-1.80432,0,19.3784,18.5699,18.3147,18.1773,18.1507,0.00396838,0.00239131,0.00202686,0.00228427,0.012702,2,2,3,3,2,-999,-999,-999
3513574,338.268,-1.91448,16,18.2963,17.8252,17.6766,17.6047,17.6494,0.00220821,0.00165218,0.00172892,0.00206149,0.00864542,2,2,2,2,2,-999,-999,-999
3517479,338.25,-1.93733,0,18.1813,17.449,17.2103,17.0773,17.0776,0.00295782,0.00195266,0.00188344,0.00219006,0.00729671,1,1,1,1,1,2628830253590194816,17.8808,17.38
3512118,338.296,-1.82047,0,18.8684,18.0639,17.78,17.6288,17.6123,0.00278783,0.00189582,0.00188216,0.00202946,0.00687758,2,2,2,2,2,-999,-999,-999
3010340,338.224,-1.75698,0,19.4294,18.3662,18.008,17.8116,17.7933,0.00419976,0.00207265,0.0019505,0.00224514,0.00879848,2,2,2,2,2,-999,-999,-999
3512245,338.119,-1.90539,0,18.6816,18.1663,18.0141,17.9535,17.9743,0.00267029,0.00194037,0.00166476,0.00245548,0.0109405,2,2,3,2,2,-999,-999,-999
3010327,338.139,-1.77511,0,19.067,18.047,17.6568,17.4451,17.4061,0.00261422,0.00147465,0.00163317,0.00182062,0.00475012,3,3,2,2,3,-999,-999,-999
3512259,338.295,-1.90436,16,18.5873,18.1268,17.9758,17.8939,17.9227,0.0025726,0.00190276,0.00202188,0.00245494,0.0108368,2,2,2,2,2,-999,-999,-999
3513832,338.291,-1.91136,0,19.1851,18.6547,18.4559,18.3585,18.3906,0.00362339,0.00250687,0.00267045,0.00332998,0.0161809,2,2,2,2,2,-999,-999,-999
2682012,39.0808,-1.1642,0,19.8895,18.7757,18.3938,18.1919,18.1385,0.00372379,0.00178583,0.0021972,0.00183174,0.00570128,4,5,3,6,4,-999,-999,-999
2686195,39.0423,-1.16468,0,18.761,17.9152,17.6394,17.4858,17.4672,0.00170802,0.00126064,0.00122103,0.00139756,0.00474089,5,4,4,4,3,-999,-999,-999
2684853,39.0434,-1.2486,0,18.9154,18.4075,18.2253,18.1457,18.1554,0.00157421,0.00114331,0.00128669,0.00169666,0.00544187,7,8,7,7,5,-999,-999,-999
2686663,39.1232,-1.20832,0,19.3757,18.9773,18.8614,18.818,18.8653,0.00287333,0.00230218,0.00252193,0.0039027,0.0106954,4,4,4,4,3,-999,-999,-999
2684821,39.0372,-1.27748,0,19.2748,18.9304,18.828,18.8,18.847,0.00202658,0.00161413,0.00200435,0.00274983,0.00946948,6,7,6,7,5,-999,-999,-999
2678527,38.9916,-1.14964,0,19.5644,18.5271,18.1696,17.9821,17.9415,0.00273105,0.00156107,0.00159866,0.00176605,0.00413929,5,5,4,5,3,-999,-999,-999
2678938,39.0053,-1.13021,16,19.0641,18.4608,18.2698,18.1701,18.1696,0.00183761,0.00126047,0.00139912,0.00166892,0.00436521,6,7,6,7,5,-999,-999,-999
2677818,38.9948,-1.13561,0,19.3538,18.9589,18.8415,18.7923,18.8091,0.00203715,0.00181106,0.00205236,0.00264908,0.0072882,7,6,6,7,4,-999,-999,-999
2684825,39.0795,-1.2965,0,19.3593,18.6017,18.332,18.1913,18.1686,0.00188744,0.00119792,0.0012748,0.0016369,0.00507161,8,9,8,8,6,-999,-999,-999
2678944,38.9773,-1.14169,16,17.8694,17.3004,17.1277,17.0453,17.0498,0.00110418,0.000958572,0.000960007,0.000929304,0.00238532,5,4,4,6,3,2497027190563624704,17.6325,17.257
2686359,38.9567,-1.20492,0,19.5362,18.7379,18.4879,18.3507,18.3391,0.00307502,0.00191537,0.00200748,0.00308129,0.00481866,4,4,4,3,4,-999,-999,-999
2683799,38.9765,-1.26741,16,18.5709,18.2585,18.1644,18.1359,18.1904,0.00369579,0.00206847,0.00163547,0.00179711,0.00456303,1,2,4,6,3,-999,-999,-999
2683817,39.0497,-1.31298,0,18.293,17.9654,17.8591,17.8242,17.864,0.00113801,0.000976647,0.00112022,0.0014368,0.00448382,7,7,6,6,4,-999,-999,-999
2678413,39.1508,-1.12291,16,18.0411,17.0019,16.6809,16.5093,16.4812,0.000963312,0.000614492,0.000580913,0.000627424,0.00133716,8,8,8,8,6,2497016504685000064,17.5835,16.908
2688411,39.1626,-1.28266,0,17.6161,17.2098,17.0859,17.0383,17.0648,0.000836258,0.000656191,0.000719036,0.000890204,0.00207662,7,8,7,7,6,2497009637032306560,17.4524,17.1858
2683683,39.0944,-1.3251,0,19.2949,18.9077,18.7939,18.7613,18.8069,0.00184132,0.00162209,0.00195373,0.00285817,0.00804794,8,7,6,6,4,-999,-999,-999
2678410,39.1494,-1.09818,0,19.5686,18.9006,18.6899,18.5684,18.5758,0.00284185,0.00172639,0.00200317,0.00243396,0.00572602,5,6,5,6,4,-999,-999,-999
2678931,39.1315,-1.08059,16,19.5587,18.9618,18.7543,18.6461,18.6568,0.00253829,0.0016,0.00175572,0.0024828,0.00607295,6,8,7,7,4,-999,-999,-999
2688440,39.131,-1.3203,0,17.831,17.5157,17.4189,17.3909,17.431,0.000985811,0.000856489,0.000978573,0.00125356,0.00291288,6,6,5,5,4,-999,-999,-999
2685177,39.1951,-1.26614,0,18.9044,17.8957,17.4995,17.2845,17.2445,0.00179999,0.00101271,0.000934704,0.00120795,0.00304028,5,6,6,5,4,-999,-999,-999
143083,356.172,14.3753,0,17.6075,17.3565,17.3184,17.3244,17.3772,0.00226355,0.00199393,0.00206879,0.00242708,0.00620311,1,1,1,1,1,2771057928094553728,17.4832,17.3474
144542,356.62,14.3687,0,18.4927,17.9734,17.7933,17.7001,17.7052,0.0034389,0.00262882,0.0025956,0.00298643,0.00777051,1,1,1,1,1,-999,-999,-999
144578,356.675,14.3573,0,19.4319,18.6572,18.3871,18.2437,18.2077,0.00585735,0.0037986,0.0036228,0.00418532,0.0111822,1,1,1,1,1,-999,-999,-999
144515,356.672,14.3723,0,18.1932,17.8837,17.7907,17.7624,17.7968,0.00295562,0.00251579,0.00259334,0.00309806,0.00828876,1,1,1,1,1,-999,-999,-999
143074,356.057,14.3818,0,19.2039,18.9014,18.8177,18.7792,18.8479,0.00503897,0.00439054,0.0047589,0.00605091,0.0183258,1,1,1,1,1,-999,-999,-999
143288,356.142,14.4008,0,19.3816,18.3866,18.042,17.8499,17.7984,0.005586,0.00326261,0.00296642,0.00326317,0.00830274,1,1,1,1,1,-999,-999,-999
144471,356.596,14.3961,0,19.5144,18.5164,18.19,18.0049,17.9667,0.00617505,0.00350598,0.00322379,0.0035902,0.00936595,1,1,1,1,1,-999,-999,-999
143129,355.96,14.3703,0,17.6368,17.1601,17.0182,16.9564,16.9706,0.00228936,0.0018484,0.00182671,0.00202844,0.00476306,1,1,1,1,1,2771068785771860352,17.4525,17.1248
143291,355.982,14.3769,0,18.0381,17.205,16.895,16.7103,16.6893,0.00272337,0.00187976,0.00174312,0.00182477,0.0040091,1,1,1,1,1,2771068613973168640,17.679,17.1072
143951,356.715,14.3886,0,18.6083,18.1933,18.0544,18.0007,18.0067,0.00364925,0.00293953,0.00298838,0.00358154,0.0096407,1,1,1,1,1,-999,-999,-999
143287,356.154,14.4295,0,18.1037,17.7923,17.6986,17.6699,17.7088,0.00281189,0.00241065,0.00247524,0.00293442,0.00779007,1,1,1,1,1,-999,-999,-999
143265,356.069,14.4213,0,19.6796,18.7479,18.4388,18.2514,18.2159,0.00671035,0.00400667,0.00373975,0.00420568,0.0112538,1,1,1,1,1,-999,-999,-999
140138,356.742,14.3928,0,18.9125,18.1652,17.9292,17.807,17.8039,0.00432062,0.00289776,0.00278829,0.00318093,0.00833196,1,1,1,1,1,-999,-999,-999
144516,356.697,14.407,0,18.9655,18.1214,17.8488,17.7011,17.667,0.00445597,0.00283333,0.0026708,0.002988,0.00756665,1,1,1,1,1,-999,-999,-999
143297,355.951,14.4012,0,18.125,17.266,16.9845,16.8283,16.8056,0.00283592,0.00192422,0.00180235,0.00191692,0.0043008,1,1,1,1,1,2771069644765319168,17.7452,17.1954
140165,356.735,14.4025,0,19.1449,18.5667,18.3759,18.2816,18.2937,0.0049261,0.00360551,0.00360011,0.00429158,0.0119249,1,1,1,1,1,-999,-999,-999
143227,356.05,14.4268,0,19.2602,18.2301,17.842,17.6247,17.5934,0.00519502,0.00299929,0.00266156,0.00285875,0.00719034,1,1,1,1,1,-999,-999,-999
143235,356.11,14.4418,0,18.208,17.609,17.4151,17.31,17.3046,0.00295244,0.00221798,0.00215913,0.00240872,0.00591147,1,1,1,1,1,-999,-999,-999
144569,356.704,14.4154,0,18.5757,17.9063,17.6863,17.5804,17.576,0.00359561,0.0025444,0.00245728,0.0027885,0.00710259,1,1,1,1,1,-999,-999,-999
144539,356.697,14.4175,0,20.0339,18.9986,18.6024,18.3855,18.3238,0.00860783,0.00465935,0.00413388,0.00459941,0.0122016,1,1,1,1,1,-999,-999,-999
243237,44.9419,5.7953,0,18.1185,17.4414,17.2293,17.1156,17.1205,0.00282887,0.00204183,0.00196824,0.00232566,0.00561781,1,1,1,1,1,-999,-999,-999
243494,44.9281,5.78759,0,18.0314,17.2454,16.9849,16.8362,16.8082,0.00271299,0.00189152,0.00178611,0.00202639,0.00458796,1,1,1,1,1,-999,-999,-999
