survey,DES5YR_AB_g,DES5YR_AB_r,DES5YR_AB_i,DES5YR_AB_z,PS1_g,PS1_r,PS1_i,PS1_z,RA,DEC,DES5YR_AB_g_AV,DES5YR_AB_r_AV,DES5YR_AB_i_AV,DES5YR_AB_z_AV,PS1_g_AV,PS1_r_AV,PS1_i_AV,PS1_z_AV
DES5YR_AB,19.8094,19.4082,19.3001,19.2715,19.8104,19.4517,19.3102,19.1667,150.698,2.7861,0.066335,0.04471830985915493,0.03234839924670433,0.025159609120521172,0.0656,0.0465774647887324,0.03448022598870057,0.02750246305418719
DES5YR_AB,21.5334,20.8677,20.6294,20.5058,21.5657,20.9535,20.7064,20.3146,149.228,2.60161,0.06419625,0.04271830985915493,0.03134839924670433,0.024159609120521175,0.0634,0.0445774647887324,0.03348022598870057,0.026502463054187193
DES5YR_AB,19.076,18.1999,17.9286,17.7893,18.9724,18.2488,17.9481,17.7906,150.698,2.84129,0.06619625,0.04471830985915493,0.03234839924670433,0.025159609120521172,0.0654,0.0465774647887324,0.03448022598870057,0.02750246305418719
DES5YR_AB,17.1412,16.8774,16.8171,16.8109,17.115,16.8909,16.8111,16.798,149.875,2.12694,0.06819625,0.04595774647887324,0.03334839924670433,0.026083209949659462,0.0674,0.04843661971830987,0.03548022598870056,0.02850246305418719
DES5YR_AB,20.7376,20.2826,20.1544,20.1093,20.7347,20.2868,20.0149,19.9342,150.989,2.2312,0.07691875000000001,0.05195774647887324,0.037685499058380416,0.02900681077879775,0.076,0.05443661971830987,0.04035028248587571,0.031802955665024626
DES5YR_AB,18.813,18.4289,18.3315,18.3067,18.7995,18.4267,18.3142,18.2921,149.36,2.60887,0.061335,0.04071830985915493,0.03001129943502825,0.023236008291382886,0.0606,0.0425774647887324,0.031610169491525425,0.025201970443349753
DES5YR_AB,20.9421,20.4799,20.3273,20.2645,20.7696,20.4448,20.2748,20.2931,150.196,1.50879,0.062335,0.041957746478873244,0.03101129943502825,0.024159609120521175,0.0616,0.04443661971830987,0.032610169491525426,0.026201970443349754
DES5YR_AB,17.7149,17.1307,16.9544,16.8759,17.6785,17.1833,16.9655,16.9004,150.813,2.14653,0.060335,0.04071830985915493,0.02934839924670433,0.023236008291382886,0.0596,0.0425774647887324,0.031480225988700566,0.025201970443349753
DES5YR_AB,19.7681,19.2945,19.1557,19.1041,19.722,19.3402,19.1363,19.1552,150.159,3.03888,0.06519625,0.04371830985915493,0.03201129943502825,0.024236008291382886,0.0644,0.0455774647887324,0.03361016949152543,0.026502463054187193
DES5YR_AB,18.612,18.0529,17.8952,17.8295,18.5826,18.0879,17.8971,17.8572,149.919,1.66224,0.059335,0.039718309859154935,0.02901129943502825,0.022236008291382885,0.0586,0.0415774647887324,0.030610169491525424,0.024201970443349752
DES5YR_AB,20.8014,20.2544,20.0646,19.9811,20.5441,20.1801,20.0755,19.9954,149.31,2.43828,0.06619625,0.04471830985915493,0.03234839924670433,0.025159609120521172,0.0654,0.0465774647887324,0.03448022598870057,0.02750246305418719
DES5YR_AB,17.9143,17.1003,16.8586,16.7345,17.8241,17.1467,16.8859,16.779,149.889,2.15853,0.06719625,0.04495774647887324,0.03334839924670433,0.026083209949659462,0.0664,0.04743661971830987,0.03548022598870056,0.028201970443349753
DES5YR_AB,21.3768,20.7463,20.5455,20.4524,21.2251,20.7084,20.7189,20.4939,150.27,2.66623,0.060335,0.04071830985915493,0.02934839924670433,0.023159609120521174,0.0596,0.0425774647887324,0.031480225988700566,0.025201970443349753
DES5YR_AB,18.7673,18.3989,18.2995,18.2732,18.7237,18.4132,18.2951,18.2987,150.733,2.20877,0.061335,0.04071830985915493,0.03001129943502825,0.023236008291382886,0.0606,0.0425774647887324,0.031610169491525425,0.025201970443349753
DES5YR_AB,20.0833,19.8323,19.7782,19.797,20.1957,19.8425,19.7555,19.9269,151.151,2.35175,0.08578,0.057957746478873244,0.04168549905838041,0.03285401243707433,0.0848,0.06043661971830987,0.044350282485875706,0.03580295566502463
DES5YR_AB,16.9943,16.7312,16.6712,16.6692,16.9684,16.7461,16.6664,16.66,150.009,1.94844,0.05847375,0.038718309859154934,0.02834839924670433,0.022236008291382885,0.0578,0.0405774647887324,0.030480225988700566,0.024201970443349752
DES5YR_AB,18.6759,18.3225,18.2248,18.1987,18.6318,18.3527,18.2169,18.1985,150.282,1.6856,0.064335,0.042957746478873245,0.03134839924670433,0.024159609120521175,0.0636,0.04543661971830987,0.03348022598870057,0.026502463054187193
DES5YR_AB,17.7119,17.3546,17.2554,17.2309,17.685,17.3673,17.2641,17.243,149.691,2.97469,0.06619625,0.04395774647887324,0.03234839924670433,0.025159609120521172,0.0654,0.04643661971830987,0.03448022598870057,0.02750246305418719
DES5YR_AB,21.8204,21.0715,20.8091,20.6803,21.5843,20.9751,20.8619,20.8208,150.212,1.69026,0.06419625,0.04271830985915493,0.03134839924670433,0.024159609120521175,0.0634,0.0445774647887324,0.03348022598870057,0.026502463054187193
DES5YR_AB,19.9295,19.5199,19.3982,19.364,19.8373,19.5404,19.3911,19.3793,149.252,2.65628,0.060335,0.04071830985915493,0.02934839924670433,0.023236008291382886,0.0596,0.0425774647887324,0.031480225988700566,0.025201970443349753
DES5YR_AB,21.6746,20.9601,20.7346,20.6206,20.9814,20.83,20.6808,20.5825,149.519,2.02278,0.062335,0.04171830985915493,0.030348399246704332,0.024159609120521175,0.0616,0.0435774647887324,0.03248022598870057,0.026201970443349754
DES5YR_AB,17.1085,16.7356,16.6388,16.6153,17.0802,16.7635,16.6447,16.6238,150.782,1.66489,0.07491875,0.049957746478873244,0.036348399246704334,0.028083209949659464,0.074,0.05243661971830987,0.038480225988700566,0.030502463054187193
DES5YR_AB,18.3137,17.9837,17.8968,17.8784,18.2948,18.0135,17.9021,17.8926,150.999,1.75061,0.07391875,0.04971830985915493,0.036348399246704334,0.028083209949659464,0.073,0.0515774647887324,0.038480225988700566,0.030502463054187193
DES5YR_AB,18.814,18.1413,17.8955,17.7651,18.7728,18.2028,17.9218,17.8046,150.911,1.98837,0.07019624999999999,0.04695774647887324,0.03434839924670433,0.027083209949659463,0.06939999999999999,0.04943661971830987,0.036480225988700564,0.029502463054187193
DES5YR_AB,20.3953,20.0906,20.0112,19.9982,20.3801,20.1211,20.0394,19.8192,150.196,1.7001,0.061335,0.04171830985915493,0.030348399246704332,0.023236008291382886,0.0606,0.0435774647887324,0.03248022598870057,0.025502463054187192
DES5YR_AB,17.4199,16.8635,16.6712,16.5795,17.3822,16.9024,16.6847,16.6021,150.627,2.03038,0.05747375,0.038718309859154934,0.02801129943502825,0.022236008291382885,0.056799999999999996,0.0405774647887324,0.029610169491525423,0.024201970443349752
DES5YR_AB,21.0041,20.4937,20.3387,20.2764,20.9152,20.4829,20.3034,20.2639,149.938,2.05026,0.062335,0.041957746478873244,0.03101129943502825,0.024159609120521175,0.0616,0.04443661971830987,0.032610169491525426,0.026201970443349754
DES5YR_AB,21.2884,20.9164,20.8169,20.7889,21.265,20.7623,20.5651,20.741,149.27,2.58955,0.06419625,0.04271830985915493,0.03134839924670433,0.024159609120521175,0.0634,0.0445774647887324,0.03348022598870057,0.026502463054187193
DES5YR_AB,18.9576,18.399,18.2095,18.1266,18.9114,18.4492,18.2264,18.176,150.625,1.78168,0.0690575,0.04595774647887324,0.03334839924670433,0.026083209949659462,0.0682,0.04843661971830987,0.03548022598870056,0.02850246305418719
DES5YR_AB,20.7459,20.2638,20.1159,20.0611,20.7611,20.3368,20.0896,20.1677,150.784,2.78173,0.0730575,0.04895774647887324,0.03534839924670433,0.028006810778797752,0.0722,0.051436619718309866,0.037480225988700565,0.030502463054187193
DES5YR_AB,20.2225,19.705,19.5248,19.4515,20.1382,19.7487,19.5327,19.3297,150.714,2.85444,0.06719625,0.04495774647887324,0.03334839924670433,0.025159609120521172,0.0664,0.04743661971830987,0.03548022598870056,0.02750246305418719
DES5YR_AB,20.9635,20.7283,20.6866,20.7019,21.0464,20.7781,20.7123,20.8653,150.52,1.84878,0.062335,0.04171830985915493,0.030348399246704332,0.023236008291382886,0.0616,0.0435774647887324,0.03248022598870057,0.025502463054187192
DES5YR_AB,19.636,19.2898,19.1895,19.1642,19.578,19.302,19.1754,19.185,150.851,2.12649,0.061335,0.04171830985915493,0.030348399246704332,0.023236008291382886,0.0606,0.0435774647887324,0.03248022598870057,0.025502463054187192
DES5YR_AB,18.9373,18.6561,18.5911,18.5885,18.9094,18.6873,18.5787,18.5887,150.073,1.93995,0.05747375,0.038718309859154934,0.02801129943502825,0.021312407462244595,0.056799999999999996,0.0405774647887324,0.029610169491525423,0.02320197044334975
DES5YR_AB,20.2106,19.6065,19.4202,19.3409,20.2013,19.6572,19.4945,19.3798,149.688,2.46818,0.06519625,0.04371830985915493,0.03201129943502825,0.025159609120521172,0.0644,0.0455774647887324,0.03361016949152543,0.02720197044334975
DES5YR_AB,19.8447,19.3325,19.1711,19.1021,19.7767,19.3624,19.1963,19.1397,149.951,1.8401,0.06819625,0.04595774647887324,0.03334839924670433,0.026083209949659462,0.0674,0.04843661971830987,0.03548022598870056,0.02850246305418719
DES5YR_AB,16.9479,16.6617,16.5932,16.5898,16.9204,16.6756,16.5927,16.5975,150.319,2.41975,0.060335,0.04071830985915493,0.03001129943502825,0.023236008291382886,0.0596,0.0425774647887324,0.031610169491525425,0.025201970443349753
DES5YR_AB,18.1663,17.6016,17.4333,17.3604,18.1578,17.6427,17.4513,17.3836,149.661,2.53433,0.062335,0.04171830985915493,0.030348399246704332,0.024159609120521175,0.0616,0.0435774647887324,0.03248022598870057,0.026201970443349754
DES5YR_AB,18.8166,18.488,18.4011,18.3892,18.7744,18.5188,18.4024,18.3711,149.648,2.98179,0.06619625,0.04471830985915493,0.03234839924670433,0.025159609120521172,0.0654,0.0465774647887324,0.03448022598870057,0.02750246305418719
DES5YR_AB,20.4412,19.6941,19.4895,19.3925,20.1938,19.6894,19.5016,19.3606,149.61,2.71144,0.05947375,0.039718309859154935,0.02901129943502825,0.022236008291382885,0.0588,0.0415774647887324,0.030610169491525424,0.02450246305418719
DES5YR_AB,21.4237,20.9071,20.7401,20.6714,21.2544,20.9588,20.754,20.8265,150.02,2.63434,0.060335,0.04071830985915493,0.02934839924670433,0.023236008291382886,0.0596,0.0425774647887324,0.031480225988700566,0.025201970443349753
DES5YR_AB,18.5779,18.0249,17.8635,17.7949,18.5566,18.0895,17.8804,17.8297,149.905,2.17068,0.06619625,0.04471830985915493,0.03234839924670433,0.025159609120521172,0.0654,0.0465774647887324,0.03448022598870057,0.02750246305418719
DES5YR_AB,18.9149,18.2238,17.9872,17.8705,18.896,18.2811,18.0212,17.9078,149.712,3.07426,0.0700575,0.04695774647887324,0.03434839924670433,0.026159609120521173,0.0692,0.04943661971830987,0.036480225988700564,0.02850246305418719
DES5YR_AB,19.9426,19.6191,19.5358,19.5206,19.9268,19.6392,19.5264,19.5352,150.17,2.72808,0.060335,0.04071830985915493,0.02934839924670433,0.023236008291382886,0.0596,0.0425774647887324,0.031480225988700566,0.025201970443349753
DES5YR_AB,19.7672,19.2898,19.1294,19.0672,19.7067,19.328,19.1498,19.1171,150.773,1.61413,0.07791875000000001,0.05195774647887324,0.03834839924670433,0.02993041160793604,0.077,0.05443661971830987,0.04048022598870057,0.03250246305418719
DES5YR_AB,19.6944,19.1366,18.9579,18.8832,19.6398,19.1755,18.9764,18.8738,150.761,1.89724,0.06819625,0.04571830985915493,0.03334839924670433,0.026083209949659462,0.0674,0.0475774647887324,0.03548022598870056,0.02850246305418719
DES5YR_AB,18.2768,17.9482,17.8668,17.8519,18.259,17.9725,17.8724,17.8626,150.272,1.54116,0.06719625,0.04471830985915493,0.03234839924670433,0.025159609120521172,0.0664,0.0465774647887324,0.03448022598870057,0.02750246305418719
DES5YR_AB,18.5443,17.8267,17.5624,17.4298,18.4844,17.8786,17.6131,17.4872,149.825,3.06417,0.0740575,0.049957746478873244,0.036348399246704334,0.028083209949659464,0.0732,0.05243661971830987,0.038480225988700566,0.030502463054187193
DES5YR_AB,21.6631,21.1245,20.9379,20.8655,21.513,21.1966,21.0256,20.9592,150.031,2.29266,0.062335,0.04171830985915493,0.030348399246704332,0.023236008291382886,0.0616,0.0435774647887324,0.03248022598870057,0.025502463054187192
DES5YR_AB,18.7353,18.3895,18.2942,18.2697,18.7057,18.4075,18.3053,18.2543,149.864,1.93318,0.06419625,0.04271830985915493,0.03134839924670433,0.024159609120521175,0.0634,0.0445774647887324,0.03348022598870057,0.026502463054187193
DES5YR_AB,19.0798,18.2998,18.0446,17.9104,19.0293,18.3528,18.0924,17.9481,150.143,1.61353,0.061335,0.04171830985915493,0.030348399246704332,0.023236008291382886,0.0606,0.0435774647887324,0.03248022598870057,0.025201970443349753
DES5YR_AB,17.9372,17.1783,16.964,16.8603,17.8916,17.2234,16.9889,16.9009,150.188,2.8512,0.06047375,0.04071830985915493,0.03001129943502825,0.023236008291382886,0.0598,0.0425774647887324,0.031610169491525425,0.025201970443349753
DES5YR_AB,19.9277,19.6267,19.5566,19.5538,19.858,19.5835,19.5474,19.5388,150.089,2.33611,0.05647375,0.03771830985915493,0.02801129943502825,0.021312407462244595,0.0558,0.0395774647887324,0.029610169491525423,0.02320197044334975
DES5YR_AB,18.2109,17.8991,17.8145,17.7967,18.1894,17.919,17.8195,17.7906,149.718,2.14603,0.062335,0.041957746478873244,0.03101129943502825,0.024159609120521175,0.0616,0.04443661971830987,0.032610169491525426,0.026201970443349754
DES5YR_AB,17.0574,16.717,16.6237,16.6044,17.0268,16.732,16.6199,16.5955,150.633,2.01239,0.05847375,0.038718309859154934,0.02834839924670433,0.022236008291382885,0.0578,0.0405774647887324,0.030480225988700566,0.024201970443349752
DES5YR_AB,18.8251,18.4808,18.3885,18.3685,18.8041,18.516,18.4147,18.3855,149.92,1.98611,0.06147375,0.04171830985915493,0.030348399246704332,0.023236008291382886,0.0608,0.0435774647887324,0.03248022598870057,0.025502463054187192
DES5YR_AB,19.7275,18.9141,18.6395,18.5027,19.6611,18.9923,18.6532,18.5963,149.496,2.71098,0.06319625,0.041957746478873244,0.03101129943502825,0.024159609120521175,0.062400000000000004,0.04443661971830987,0.032610169491525426,0.026201970443349754
DES5YR_AB,18.8278,18.4384,18.3185,18.2851,18.7972,18.4466,18.3315,18.301,149.127,2.34922,0.06419625,0.04271830985915493,0.03134839924670433,0.024159609120521175,0.0634,0.0445774647887324,0.03348022598870057,0.026502463054187193
DES5YR_AB,21.3516,20.6604,20.442,20.3373,21.2992,20.7337,20.4475,20.4719,150.004,2.14353,0.061335,0.04095774647887324,0.03001129943502825,0.023236008291382886,0.0606,0.043436619718309866,0.031610169491525425,0.025201970443349753
DES5YR_AB,22.1263,21.2879,20.9834,20.8197,21.8584,21.3686,21.1517,20.7325,149.894,3.06683,0.07691875000000001,0.05195774647887324,0.037685499058380416,0.02900681077879775,0.076,0.05443661971830987,0.04035028248587571,0.031802955665024626
DES5YR_AB,21.0185,20.6263,20.5122,20.4818,20.8423,20.6083,20.4902,20.3598,151.05,2.30009,0.07591875000000001,0.050957746478873245,0.03734839924670433,0.02900681077879775,0.075,0.05343661971830987,0.03948022598870057,0.03150246305418719
DES5YR_AB,18.9849,18.2841,18.0339,17.9117,18.9416,18.3472,18.0587,17.9569,149.578,2.82864,0.05947375,0.039718309859154935,0.02901129943502825,0.022236008291382885,0.0588,0.0415774647887324,0.030610169491525424,0.02450246305418719
DES5YR_AB,22.0826,21.2506,20.9703,20.8202,21.5117,21.1377,20.8615,20.4705,150.461,2.81757,0.06519625,0.04371830985915493,0.03201129943502825,0.025159609120521172,0.0644,0.0455774647887324,0.03361016949152543,0.02720197044334975
DES5YR_AB,18.6375,18.1151,17.9416,17.8653,18.591,18.147,17.9438,17.8791,150.147,1.61243,0.061335,0.04171830985915493,0.030348399246704332,0.023236008291382886,0.0606,0.0435774647887324,0.03248022598870057,0.025201970443349753
DES5YR_AB,19.8526,19.306,19.1528,19.0896,19.8605,19.3501,19.1917,19.1051,149.887,2.58501,0.061335,0.04171830985915493,0.030348399246704332,0.023236008291382886,0.0606,0.0435774647887324,0.03248022598870057,0.025201970443349753
DES5YR_AB,20.1716,19.8991,19.8357,19.8331,20.1137,19.879,19.7677,19.8449,150.519,2.54047,0.05947375,0.039718309859154935,0.02901129943502825,0.022236008291382885,0.0588,0.0415774647887324,0.030610169491525424,0.02450246305418719
DES5YR_AB,21.1434,20.7263,20.6179,20.5878,20.9744,20.7126,20.6802,20.1962,150.195,1.65337,0.063335,0.04271830985915493,0.03134839924670433,0.024159609120521175,0.0626,0.0445774647887324,0.03348022598870057,0.026201970443349754
DES5YR_AB,22.0592,20.8939,20.4561,20.2333,21.4031,20.8167,20.486,20.3633,149.138,2.33227,0.062335,0.04171830985915493,0.030348399246704332,0.023236008291382886,0.0616,0.0435774647887324,0.03248022598870057,0.025502463054187192
DES5YR_AB,21.7216,21.2327,21.074,21.0135,21.4213,21.167,21.0628,21.1915,150.37,2.4068,0.05947375,0.039718309859154935,0.02901129943502825,0.022236008291382885,0.0588,0.0415774647887324,0.030610169491525424,0.02450246305418719
DES5YR_AB,19.4012,18.7698,18.5471,18.4415,19.2914,18.7949,18.5799,18.4669,149.885,2.11396,0.06719625,0.04495774647887324,0.03301129943502825,0.025159609120521172,0.0664,0.04743661971830987,0.03461016949152543,0.02750246305418719
DES5YR_AB,19.2995,18.7395,18.5653,18.4897,19.2733,18.8023,18.585,18.54,149.391,2.68584,0.05947375,0.039718309859154935,0.02934839924670433,0.022236008291382885,0.0588,0.0415774647887324,0.031480225988700566,0.02450246305418719
DES5YR_AB,20.3969,19.6193,19.3143,19.102,20.0362,19.536,19.3868,19.0429,150.037,2.24462,0.063335,0.04271830985915493,0.03101129943502825,0.024159609120521175,0.0626,0.0445774647887324,0.032610169491525426,0.026201970443349754
DES5YR_AB,21.3497,20.872,20.723,20.6635,21.2644,20.9121,20.7149,20.5455,150.007,2.14451,0.061335,0.04095774647887324,0.03001129943502825,0.023236008291382886,0.0606,0.043436619718309866,0.031610169491525425,0.025201970443349753
DES5YR_AB,19.5182,19.0696,18.9387,18.8967,19.4844,19.1092,18.9249,18.926,150.858,1.66323,0.07391875,0.04971830985915493,0.036348399246704334,0.028083209949659464,0.073,0.0515774647887324,0.038480225988700566,0.030502463054187193
DES5YR_AB,18.5607,18.2303,18.1421,18.1248,18.5266,18.2485,18.1617,18.1393,149.696,3.10873,0.0690575,0.04595774647887324,0.03334839924670433,0.026083209949659462,0.0682,0.04843661971830987,0.03548022598870056,0.02850246305418719
DES5YR_AB,21.3524,20.884,20.734,20.6798,21.3354,20.9043,20.7449,20.6891,150.268,1.94964,0.06047375,0.04071830985915493,0.03001129943502825,0.023236008291382886,0.0598,0.0425774647887324,0.031610169491525425,0.025201970443349753
DES5YR_AB,17.8603,17.0175,16.7799,16.6575,17.8174,17.0751,16.8037,16.6981,151.187,2.32283,0.08964124999999999,0.06019718309859155,0.043685499058380414,0.03385401243707433,0.0886,0.06329577464788734,0.04635028248587571,0.03710344827586207
DES5YR_AB,20.765,20.2182,20.0304,19.9494,20.7078,20.2297,20.1197,19.9794,149.997,3.05225,0.08378,0.05595774647887324,0.04068549905838041,0.03193041160793604,0.0828,0.058436619718309865,0.043350282485875705,0.03480295566502463
DES5YR_AB,18.0222,17.3942,17.1761,17.0676,18.013,17.4838,17.1928,17.111,150.733,2.02332,0.060335,0.04071830985915493,0.03001129943502825,0.023236008291382886,0.0596,0.0425774647887324,0.031610169491525425,0.025201970443349753
DES5YR_AB,21.2259,20.5539,20.3387,20.231,21.1918,20.6,20.3693,20.1794,150.562,2.75588,0.064335,0.042957746478873245,0.03134839924670433,0.024159609120521175,0.0636,0.04543661971830987,0.03348022598870057,0.026502463054187193
DES5YR_AB,18.7771,18.3239,18.1841,18.1344,18.7269,18.364,18.19,18.1488,149.529,2.56025,0.06519625,0.04371830985915493,0.03201129943502825,0.024236008291382886,0.0644,0.0455774647887324,0.03361016949152543,0.026502463054187193
DES5YR_AB,21.7123,21.0712,20.8605,20.7585,21.2846,20.9733,20.833,20.6034,149.556,1.98874,0.062335,0.041957746478873244,0.03101129943502825,0.024159609120521175,0.0616,0.04443661971830987,0.032610169491525426,0.026201970443349754
DES5YR_AB,19.0727,18.5632,18.3946,18.3193,19.015,18.5931,18.4083,18.335,150.406,2.35485,0.05747375,0.038718309859154934,0.02834839924670433,0.022236008291382885,0.056799999999999996,0.0405774647887324,0.030480225988700566,0.024201970443349752
DES5YR_AB,19.1922,18.5953,18.416,18.3425,19.1513,18.6207,18.4217,18.3209,37.6232,1.62782,0.08578,0.057957746478873244,0.04234839924670433,0.03285401243707433,0.0848,0.06043661971830987,0.044480225988700564,0.03580295566502463
DES5YR_AB,20.7175,20.0189,19.8075,19.7107,20.3459,19.8692,19.8034,19.7965,150.631,2.81847,0.06519625,0.04371830985915493,0.03201129943502825,0.025159609120521172,0.0644,0.0455774647887324,0.03361016949152543,0.02720197044334975
DES5YR_AB,18.7537,17.939,17.6889,17.5601,18.6922,17.9935,17.7094,17.5858,150.89,2.08636,0.06519625,0.04371830985915493,0.03201129943502825,0.025159609120521172,0.0644,0.0455774647887324,0.03361016949152543,0.02720197044334975
DES5YR_AB,21.4471,20.7278,20.4943,20.3725,21.1665,20.642,20.5697,20.379,150.187,2.37776,0.0546125,0.03671830985915493,0.02701129943502825,0.021236008291382884,0.054,0.0385774647887324,0.028610169491525426,0.022901477832512316
DES5YR_AB,18.6084,18.1545,18.0148,17.9605,18.5348,18.165,18.0236,17.9807,150.523,1.72848,0.063335,0.04271830985915493,0.03101129943502825,0.024159609120521175,0.0626,0.0445774647887324,0.032610169491525426,0.026201970443349754
DES5YR_AB,17.325,16.92,16.8068,16.7726,17.296,16.9492,16.8077,16.7764,149.695,2.9314,0.06619625,0.04395774647887324,0.03234839924670433,0.025159609120521172,0.0654,0.04643661971830987,0.03448022598870057,0.02750246305418719
DES5YR_AB,19.3437,18.6511,18.4317,18.3243,19.2795,18.6968,18.4483,18.3436,149.505,2.79083,0.062335,0.04171830985915493,0.030348399246704332,0.023236008291382886,0.0616,0.0435774647887324,0.03248022598870057,0.025502463054187192
DES5YR_AB,17.9793,17.5699,17.4629,17.4339,17.9388,17.5769,17.4573,17.4316,150.121,2.89543,0.060335,0.04071830985915493,0.02934839924670433,0.023236008291382886,0.0596,0.0425774647887324,0.031480225988700566,0.025201970443349753
DES5YR_AB,18.5077,18.2072,18.1306,18.1215,18.4303,18.2163,18.1376,18.1241,150.525,1.61481,0.06819625,0.04595774647887324,0.03334839924670433,0.026083209949659462,0.0674,0.04843661971830987,0.03548022598870056,0.02850246305418719
DES5YR_AB,18.4306,18.0262,17.9308,17.9098,18.3931,18.0287,17.9416,17.9507,149.825,3.10627,0.07491875,0.049957746478873244,0.036348399246704334,0.028083209949659464,0.074,0.05243661971830987,0.038480225988700566,0.030802955665024633
DES5YR_AB,22.4354,21.5227,21.1644,20.927,22.2168,21.6385,21.2799,20.7487,149.72,2.91086,0.06719625,0.04495774647887324,0.03301129943502825,0.025159609120521172,0.0664,0.04743661971830987,0.03461016949152543,0.02750246305418719
DES5YR_AB,20.9584,20.3256,20.1262,20.0253,20.934,20.3259,20.1635,19.9844,150.675,1.68356,0.0730575,0.04895774647887324,0.03534839924670433,0.028006810778797752,0.0722,0.051436619718309866,0.037480225988700565,0.030502463054187193
DES5YR_AB,19.5306,19.259,19.1973,19.1998,19.5387,19.3072,19.2083,19.1245,149.775,2.45668,0.063335,0.041957746478873244,0.03101129943502825,0.024159609120521175,0.0626,0.04443661971830987,0.032610169491525426,0.026201970443349754
DES5YR_AB,20.7446,20.1184,19.905,19.8059,20.7379,20.2186,19.8942,19.9337,150.354,2.24838,0.0516125,0.03471830985915493,0.02501129943502825,0.01938880663310631,0.051,0.0365774647887324,0.026610169491525424,0.021201970443349753
DES5YR_AB,18.9868,18.3012,18.0756,17.9646,18.952,18.3664,18.1047,17.9855,150.365,2.53309,0.06719625,0.04571830985915493,0.03334839924670433,0.026083209949659462,0.0664,0.0475774647887324,0.03548022598870056,0.028201970443349753
DES5YR_AB,19.6331,19.2569,19.1395,19.0998,19.6303,19.2181,19.1353,19.0642,149.282,2.70243,0.059335,0.039718309859154935,0.02901129943502825,0.022236008291382885,0.0586,0.0415774647887324,0.030610169491525424,0.024201970443349752
DES5YR_AB,20.9296,20.3076,20.1018,20.0075,20.9742,20.3074,20.0643,20.2178,149.551,2.14292,0.063335,0.04271830985915493,0.03134839924670433,0.024159609120521175,0.0626,0.0445774647887324,0.03348022598870057,0.026201970443349754
DES5YR_AB,20.0221,19.7102,19.6228,19.5943,19.9174,19.6818,19.578,19.5364,150.512,2.40651,0.05847375,0.039718309859154935,0.02901129943502825,0.022236008291382885,0.0578,0.0415774647887324,0.030610169491525424,0.024201970443349752
DES5YR_AB,17.239,16.7552,16.6235,16.5741,17.2053,16.7831,16.6207,16.5598,150.407,3.08595,0.0710575,0.047718309859154935,0.03434839924670433,0.027083209949659463,0.0702,0.0495774647887324,0.036480225988700564,0.029502463054187193
DES5YR_AB,21.2695,20.4916,20.2272,20.0918,21.223,20.5336,20.5693,20.4112,149.952,2.89629,0.06719625,0.04495774647887324,0.03334839924670433,0.025159609120521172,0.0664,0.04743661971830987,0.03548022598870056,0.02750246305418719
DES5YR_AB,18.6523,18.1077,17.9374,17.8611,18.6016,18.1274,17.9434,17.8842,149.209,2.29462,0.061335,0.04171830985915493,0.030348399246704332,0.023236008291382886,0.0606,0.0435774647887324,0.03248022598870057,0.025502463054187192
DES5YR_AB,21.3889,21.027,20.9398,20.9189,21.3045,20.99,20.8634,20.8226,150.226,1.66042,0.06519625,0.04371830985915493,0.03201129943502825,0.025159609120521172,0.0644,0.0455774647887324,0.03361016949152543,0.02720197044334975
DES5YR_AB,18.8494,18.508,18.4198,18.4062,18.8035,18.505,18.4119,18.4083,149.905,2.85047,0.06919625,0.046718309859154934,0.03434839924670433,0.026159609120521173,0.06839999999999999,0.0485774647887324,0.036480225988700564,0.02850246305418719
