survey,CSPDR3nat-B,CSPDR3nat-V,CSPDR3nat-o,CSPDR3nat-m,CSPDR3nat-n,CSPDR3nat-g,CSPDR3nat-r,CSPDR3nat-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,CSPDR3nat-B_AV,CSPDR3nat-V_AV,CSPDR3nat-o_AV,CSPDR3nat-m_AV,CSPDR3nat-n_AV,CSPDR3nat-g_AV,CSPDR3nat-r_AV,CSPDR3nat-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
CSPDR3nat,15.8538,15.3741,15.3741,15.3741,15.3741,15.5809,15.2304,15.0813,15.5108,15.2214,15.0953,15.0688,75.4883,-21.0982,0.09891346153846155,0.07772,0.07701875,0.07774125,0.07772,0.09036374999999999,0.062943661971831,0.04554048964218456,0.0886,0.06329577464788734,0.04635028248587571,0.03680295566502463
CSPDR3nat,17.0902,16.3652,16.3652,16.3652,16.3652,16.6914,16.0892,15.8884,16.6181,16.0979,15.9045,15.8485,75.4639,-21.1557,0.09791346153846155,0.07672,0.07601875,0.07674125,0.07672,0.08936374999999999,0.061943661971830995,0.04554048964218456,0.0876,0.06229577464788734,0.04635028248587571,0.03680295566502463
CSPDR3nat,17.532,16.819,16.819,16.819,16.819,17.1343,16.536,16.3444,17.0678,16.5431,16.3597,16.3136,75.5035,-21.1811,0.09591346153846154,0.07472,0.07401875,0.07474125,0.07472,0.08736374999999999,0.060943661971830994,0.04454048964218456,0.0856,0.06129577464788734,0.045350282485875706,0.03580295566502463
CSPDR3nat,17.813,17.1851,17.1851,17.1851,17.1851,17.4717,16.9874,16.8373,17.4073,16.9793,16.8363,16.7941,75.5283,-21.1315,0.09791346153846155,0.07572,0.07501875,0.07574125,0.07572,0.08836374999999999,0.061943661971830995,0.044832391713747644,0.0866,0.06229577464788734,0.045480225988700565,0.03680295566502463
CSPDR3nat,18.2769,17.5903,17.5903,17.5903,17.5903,17.9005,17.3601,17.1654,17.8451,17.3803,17.1904,17.1253,75.4772,-21.1734,0.09761538461538462,0.07572,0.07501875,0.07574125,0.07572,0.08836374999999999,0.061154929577464795,0.04454048964218456,0.0866,0.06143661971830987,0.045350282485875706,0.03680295566502463
CSPDR3nat,18.8173,18.0352,18.0352,18.0352,18.0352,18.3704,17.7651,17.5035,18.3106,17.7699,17.544,17.4808,75.4494,-21.1093,0.09991346153846153,0.07788,0.0771375,0.0779025,0.07788,0.0912675,0.0631549295774648,0.04654048964218456,0.0894,0.06343661971830987,0.04735028248587571,0.03710344827586207
CSPDR3nat,18.9027,18.3901,18.3901,18.3901,18.3901,18.6178,18.2745,18.1143,18.5632,18.2485,18.1266,18.1235,75.5397,-21.0974,0.09991346153846153,0.07788,0.0771375,0.0779025,0.07788,0.0912675,0.0631549295774648,0.04654048964218456,0.0894,0.06343661971830987,0.04735028248587571,0.03780295566502463
CSPDR3nat,16.1018,15.6344,15.6344,15.6344,15.6344,15.8415,15.5167,15.4082,15.7893,15.5224,15.4454,15.4463,79.3794,-23.7536,0.1203173076923077,0.09336,0.09249375,0.09338625,0.09336,0.10897875,0.07573239436619719,0.05524858757062147,0.1068,0.0761549295774648,0.05622033898305085,0.04510344827586207
CSPDR3nat,16.5569,15.8835,15.8835,15.8835,15.8835,16.1922,15.6766,15.5093,16.1319,15.6954,15.5548,15.5294,79.4263,-23.7986,0.12061538461538461,0.09436,0.09349375,0.09438625,0.09436,0.10997875,0.075943661971831,0.055956685499058384,0.1078,0.07629577464788734,0.05709039548022599,0.04510344827586207
CSPDR3nat,16.7314,16.1253,16.1253,16.1253,16.1253,16.4013,15.9454,15.7913,16.3389,15.9759,15.8328,15.8153,79.426,-23.7895,0.12061538461538461,0.09436,0.09349375,0.09438625,0.09436,0.10997875,0.075943661971831,0.055956685499058384,0.1078,0.07629577464788734,0.05709039548022599,0.04510344827586207
CSPDR3nat,17.129,16.5352,16.5352,16.5352,16.5352,16.8064,16.3471,16.1484,16.7368,16.3512,16.194,16.1623,79.3245,-23.8091,0.1166153846153846,0.0912,0.090375,0.091225,0.0912,0.106075,0.07373239436619719,0.05424858757062147,0.104,0.0741549295774648,0.05522033898305085,0.04340394088669951
CSPDR3nat,16.9787,16.4826,16.4826,16.4826,16.4826,16.7042,16.3284,16.1793,16.6535,16.3555,16.2318,16.2294,79.3807,-23.7776,0.1193173076923077,0.09336,0.09249375,0.09338625,0.09336,0.10897875,0.07573239436619719,0.05524858757062147,0.1068,0.0761549295774648,0.05622033898305085,0.04440394088669951
CSPDR3nat,17.59,16.9204,16.9204,16.9204,16.9204,17.2202,16.701,16.5124,17.123,16.6929,16.5485,16.5042,79.3554,-23.7275,0.11961538461538461,0.09336,0.09249375,0.09338625,0.09336,0.10897875,0.07573239436619719,0.05524858757062147,0.1068,0.0761549295774648,0.05622033898305085,0.04440394088669951
CSPDR3nat,17.3772,16.8405,16.8405,16.8405,16.8405,17.0832,16.705,16.5763,17.0268,16.7226,16.6121,16.6092,79.4375,-23.834,0.1213173076923077,0.09436,0.09349375,0.09438625,0.09436,0.10997875,0.07673239436619719,0.055956685499058384,0.1078,0.0771549295774648,0.05709039548022599,0.04510344827586207
CSPDR3nat,17.7921,17.0095,17.0095,17.0095,17.0095,17.3765,16.6934,16.4165,17.2998,16.7347,16.5037,16.4004,79.3417,-23.7818,0.11761538461538461,0.0922,0.091375,0.092225,0.0922,0.107075,0.07473239436619719,0.05424858757062147,0.105,0.07515492957746481,0.05522033898305085,0.04410344827586207
CSPDR3nat,17.6904,17.1456,17.1456,17.1456,17.1456,17.3858,16.9696,16.8073,17.3157,16.9841,16.8415,16.8124,79.37,-23.7263,0.11961538461538461,0.09336,0.09249375,0.09338625,0.09336,0.10897875,0.07573239436619719,0.05524858757062147,0.1068,0.0761549295774648,0.05622033898305085,0.04440394088669951
CSPDR3nat,17.9834,17.3928,17.3928,17.3928,17.3928,17.6494,17.1905,17.0323,17.6469,17.2504,17.0984,17.0396,79.4292,-23.8059,0.12061538461538461,0.09436,0.09349375,0.09438625,0.09436,0.10997875,0.075943661971831,0.055956685499058384,0.1078,0.07629577464788734,0.05709039548022599,0.04510344827586207
CSPDR3nat,18.2763,17.5819,17.5819,17.5819,17.5819,17.8663,17.3444,17.1284,17.8078,17.3569,17.1633,17.1072,79.402,-23.7748,0.1203173076923077,0.09436,0.09349375,0.09438625,0.09436,0.10997875,0.075943661971831,0.05524858757062147,0.1078,0.07629577464788734,0.05622033898305085,0.04510344827586207
CSPDR3nat,18.3714,17.6789,17.6789,17.6789,17.6789,18.0152,17.4211,17.2254,17.9327,17.4479,17.257,17.19,79.3646,-23.7553,0.1193173076923077,0.09336,0.09249375,0.09338625,0.09336,0.10897875,0.07573239436619719,0.05524858757062147,0.1068,0.0761549295774648,0.05622033898305085,0.04440394088669951
CSPDR3nat,18.2556,17.7624,17.7624,17.7624,17.7624,18.0563,17.5261,17.3913,17.9634,17.5905,17.4438,17.4138,79.4092,-23.7461,0.12061538461538461,0.09436,0.09349375,0.09438625,0.09436,0.10997875,0.075943661971831,0.055956685499058384,0.1078,0.07629577464788734,0.05709039548022599,0.04510344827586207
CSPDR3nat,16.6826,16.0421,16.0421,16.0421,16.0421,16.3458,15.7878,15.5475,16.278,15.7915,15.5787,15.4848,55.4586,8.12298,0.8769230769230769,0.68448,0.67816875,0.6846712500000001,0.68448,0.79827375,0.5533380281690142,0.404864406779661,0.7824,0.5562253521126762,0.41215254237288135,0.32752709359605914
CSPDR3nat,15.7167,15.1892,15.1892,15.1892,15.1892,15.4245,15.0312,14.8933,15.3703,15.0296,14.9066,14.8808,138.796,-25.6432,0.3983557692307692,0.3112,0.3083125,0.3112875,0.3112,0.3632625,0.2519859154929578,0.18416195856873824,0.356,0.25332394366197186,0.18740112994350283,0.14851231527093595
CSPDR3nat,15.9826,15.4527,15.4527,15.4527,15.4527,15.6863,15.3021,15.1673,15.6286,15.2946,15.1827,15.1677,138.813,-25.5518,0.4130576923076923,0.32252000000000003,0.31955,0.32261,0.32252000000000003,0.37607,0.2609859154929578,0.19087005649717514,0.3686,0.26232394366197187,0.19427118644067798,0.1538128078817734
CSPDR3nat,16.889,16.1654,16.1654,16.1654,16.1654,16.52,15.8752,15.6115,16.4343,15.8637,15.6391,15.5423,138.78,-25.5683,0.4140576923076923,0.32352000000000003,0.32055,0.32361,0.32352000000000003,0.37707,0.261774647887324,0.19087005649717514,0.3696,0.26318309859154937,0.19427118644067798,0.1548128078817734
CSPDR3nat,16.7455,16.2305,16.2305,16.2305,16.2305,16.4571,16.0882,15.9473,16.4163,16.0876,15.9869,15.9781,138.881,-25.554,0.4130576923076923,0.32252000000000003,0.31955,0.32261,0.32252000000000003,0.37607,0.260774647887324,0.19087005649717514,0.3686,0.26218309859154937,0.19427118644067798,0.1538128078817734
CSPDR3nat,17.8567,17.1258,17.1258,17.1258,17.1258,17.4982,16.8324,16.6194,17.4112,16.8507,16.6376,16.5638,138.79,-25.5941,0.4150576923076923,0.32368,0.32066875,0.32377125,0.32368,0.37797375,0.2619859154929578,0.19157815442561205,0.3704,0.26332394366197187,0.19514124293785312,0.1548128078817734
CSPDR3nat,18.2155,17.4513,17.4513,17.4513,17.4513,17.8111,17.1548,16.9165,17.7011,17.1534,16.9441,16.8742,138.834,-25.5848,0.4100576923076923,0.32036,0.31743125,0.32044875,0.32036,0.37316625,0.2589859154929578,0.18916195856873824,0.3658,0.26032394366197187,0.19240112994350284,0.1528128078817734
CSPDR3nat,16.7446,15.9291,15.9291,15.9291,15.9291,16.3205,15.5649,15.2536,16.2134,15.5585,15.2596,15.1482,27.9348,0.275034,0.1183173076923077,0.09236,0.09149375,0.09238625,0.09236,0.10797875,0.07473239436619719,0.05424858757062147,0.1058,0.07515492957746481,0.05522033898305085,0.04410344827586207
CSPDR3nat,17.6379,16.7678,16.7678,16.7678,16.7678,17.1851,16.3875,16.0417,17.0618,16.3559,16.0788,15.9733,27.9088,0.2957,0.11961538461538461,0.09336,0.09249375,0.09338625,0.09336,0.10897875,0.07573239436619719,0.05524858757062147,0.1068,0.0761549295774648,0.05622033898305085,0.04440394088669951
CSPDR3nat,16.7453,15.8506,15.8506,15.8506,15.8506,16.2957,15.4531,15.1286,16.1788,15.4588,15.1396,14.9951,43.7256,16.0342,0.5400769230769231,0.42104,0.4171625,0.4211575,0.42104,0.4909525,0.34071830985915497,0.24911864406779663,0.4812,0.34247887323943665,0.2534915254237288,0.2012167487684729
CSPDR3nat,18.1629,17.6293,17.6293,17.6293,17.6293,17.8692,17.351,17.2233,17.8227,17.425,17.2665,17.2254,43.7924,16.0394,0.516673076923077,0.4034,0.39968750000000003,0.4035125,0.4034,0.47033749999999996,0.3259295774647888,0.2384105461393597,0.46099999999999997,0.3276197183098592,0.24262146892655367,0.19291625615763547
CSPDR3nat,17.7994,17.1225,17.1225,17.1225,17.1225,17.4216,16.8711,16.6764,17.3174,16.8769,16.6835,16.6127,33.716,-20.7061,0.06180769230769231,0.04776,0.04730625,0.047773750000000004,0.04776,0.055941250000000005,0.0393661971830986,0.028124293785310735,0.0548,0.0395774647887324,0.028610169491525426,0.02320197044334975
CSPDR3nat,19.2681,18.5828,18.5828,18.5828,18.5828,18.9682,18.2351,17.9126,18.8738,18.2528,17.9788,17.8517,33.8363,-20.721,0.06650961538461539,0.05192,0.051425000000000005,0.051935,0.05192,0.060845,0.04236619718309859,0.030832391713747645,0.0596,0.0425774647887324,0.031480225988700566,0.025201970443349753
CSPDR3nat,18.974,18.5238,18.5238,18.5238,18.5238,18.7437,18.3341,18.326,18.662,18.359,18.2767,18.2689,33.756,-20.7866,0.060807692307692306,0.0476,0.0471875,0.0476125,0.0476,0.0550375,0.038366197183098597,0.028124293785310735,0.054,0.0385774647887324,0.028610169491525426,0.022901477832512316
CSPDR3nat,18.9887,18.7604,18.7604,18.7604,18.7604,18.759,18.6185,18.3336,18.6237,18.5465,18.2777,18.251,33.8261,-20.8,0.06250961538461539,0.04876,0.04830625,0.048773750000000005,0.04876,0.056941250000000006,0.0393661971830986,0.029124293785310732,0.0558,0.0395774647887324,0.029610169491525423,0.02320197044334975
CSPDR3nat,18.2602,17.508,17.508,17.508,17.508,17.7796,17.2303,16.9605,17.7081,17.2039,17.0003,16.8989,340.428,-0.159355,0.21452884615384615,0.16792,0.16639375,0.16796625,0.16792,0.19543875000000002,0.13588732394366201,0.09878907721280603,0.19160000000000002,0.1365915492957747,0.10057062146892655,0.08020689655172414
CSPDR3nat,18.6402,17.7907,17.7907,17.7907,17.7907,18.2834,17.3891,17.0666,18.1578,17.4,17.0743,16.9278,340.412,-0.172941,0.21252884615384615,0.16592,0.16439375,0.16596625,0.16592,0.19343875000000002,0.133887323943662,0.09778907721280602,0.18960000000000002,0.1345915492957747,0.09957062146892656,0.07920689655172414
CSPDR3nat,18.7248,17.9219,17.9219,17.9219,17.9219,18.208,17.5612,17.3594,18.1553,17.5838,17.3268,17.2322,340.442,-0.172662,0.21452884615384615,0.16792,0.16639375,0.16796625,0.16792,0.19543875000000002,0.13588732394366201,0.09878907721280603,0.19160000000000002,0.1365915492957747,0.10057062146892655,0.08020689655172414
CSPDR3nat,17.5988,17.0244,17.0244,17.0244,17.0244,17.2608,16.9124,16.7613,17.2139,16.8605,16.7385,16.7055,215.673,-0.434012,0.14601923076923076,0.114,0.11296875,0.11403125,0.114,0.13259375,0.0925211267605634,0.0676647834274953,0.13,0.09301408450704227,0.06896045197740114,0.054704433497536946
CSPDR3nat,17.353,16.7716,16.7716,16.7716,16.7716,17.0434,16.5813,16.4333,16.9545,16.5691,16.4318,16.3939,215.66,-0.407733,0.14272115384615383,0.111,0.10996875,0.11103125,0.111,0.12959375,0.08973239436619719,0.06595668549905838,0.127,0.0901549295774648,0.067090395480226,0.053704433497536945
CSPDR3nat,18.3233,17.6508,17.6508,17.6508,17.6508,17.9878,17.3555,17.0716,17.9268,17.3308,17.0804,16.9758,215.566,-0.381482,0.13901923076923076,0.10883999999999999,0.10785,0.10887,0.10883999999999999,0.12669,0.08773239436619719,0.06395668549905838,0.1242,0.0881549295774648,0.065090395480226,0.05170443349753695
CSPDR3nat,16.9973,16.1742,16.1742,16.1742,16.1742,16.559,15.8406,15.5516,16.4642,15.8545,15.5903,15.482,243.242,-21.5668,1.1870673076923077,0.92612,0.91758125,0.92637875,0.92612,1.08007625,0.7493802816901409,0.5481939736346516,1.0586,0.7532535211267607,0.5580734463276835,0.4432364532019704
CSPDR3nat,17.179,16.1927,16.1927,16.1927,16.1927,16.6673,15.7814,15.3788,16.5722,15.8064,15.424,15.2304,243.2,-21.6607,1.1840673076923076,0.92396,0.9154625,0.9242175,0.92396,1.0771725,0.7473802816901409,0.5464858757062147,1.0558,0.7512535211267607,0.5562033898305084,0.4422364532019704
CSPDR3nat,17.0638,16.3099,16.3099,16.3099,16.3099,16.6615,15.9755,15.6926,16.5826,16.0084,15.7265,15.6081,243.266,-21.5968,1.1833653846153847,0.9231199999999999,0.91458125,0.92337875,0.9231199999999999,1.07707625,0.7473802816901409,0.5461939736346516,1.0556,0.7512535211267607,0.5560734463276835,0.4415369458128079
CSPDR3nat,17.173,16.3617,16.3617,16.3617,16.3617,16.743,16.0209,15.7106,16.6535,16.0305,15.7327,15.5948,243.19,-21.6263,1.1890673076923077,0.9281200000000001,0.91958125,0.92837875,0.9281200000000001,1.08207625,0.7503802816901409,0.5491939736346516,1.0606,0.7542535211267607,0.5590734463276835,0.4435369458128079
CSPDR3nat,17.1318,16.3781,16.3781,16.3781,16.3781,16.7425,16.0591,15.7376,16.6631,16.0879,15.7973,15.673,243.188,-21.6206,1.1890673076923077,0.9281200000000001,0.91958125,0.92837875,0.9281200000000001,1.08207625,0.7503802816901409,0.5491939736346516,1.0606,0.7542535211267607,0.5590734463276835,0.4435369458128079
CSPDR3nat,17.3064,16.5291,16.5291,16.5291,16.5291,16.8921,16.2369,15.9266,16.8075,16.2496,15.979,15.8568,243.268,-21.6591,1.1736634615384616,0.9158000000000001,0.90734375,0.91605625,0.9158000000000001,1.06826875,0.7413802816901409,0.5414858757062148,1.0470000000000002,0.7452535211267607,0.5512033898305085,0.4382364532019704
CSPDR3nat,17.4733,16.6391,16.6391,16.6391,16.6391,17.0284,16.2833,15.9447,16.9485,16.2901,15.9884,15.8515,243.179,-21.6788,1.2037692307692307,0.9396,0.9309375,0.9398625,0.9396,1.0957875000000001,0.7601690140845072,0.5559020715630885,1.074,0.7641126760563381,0.5659435028248587,0.4495369458128079
CSPDR3nat,17.6982,16.6285,16.6285,16.6285,16.6285,17.1562,16.1357,15.7088,17.055,16.1529,15.7497,15.5514,243.244,-21.6416,1.1753653846153846,0.9168000000000001,0.90834375,0.91705625,0.9168000000000001,1.06926875,0.7415915492957748,0.5424858757062148,1.048,0.7453943661971832,0.5522033898305085,0.4382364532019704
CSPDR3nat,17.54,16.7423,16.7423,16.7423,16.7423,17.1073,16.4411,16.1166,17.052,16.4569,16.1896,16.0582,243.284,-21.628,1.1783653846153845,0.9198000000000001,0.91134375,0.92005625,0.9198000000000001,1.07226875,0.7443802816901409,0.5441939736346516,1.0510000000000002,0.7482535211267607,0.5540734463276836,0.4402364532019704
CSPDR3nat,17.8172,16.7782,16.7782,16.7782,16.7782,17.3008,16.3063,15.8459,17.1734,16.3081,15.9056,15.691,243.265,-21.5856,1.1873653846153847,0.9271199999999999,0.91858125,0.92737875,0.9271199999999999,1.08107625,0.7501690140845072,0.5481939736346516,1.0596,0.7541126760563381,0.5580734463276835,0.4435369458128079
CSPDR3nat,17.8183,16.8132,16.8132,16.8132,16.8132,17.3209,16.3236,15.8429,17.22,16.3447,15.9011,15.6725,243.218,-21.5759,1.1910673076923077,0.92928,0.9207000000000001,0.92954,0.92928,1.0839800000000002,0.7521690140845072,0.5494858757062147,1.0624,0.7561126760563381,0.5592033898305084,0.4445369458128079
CSPDR3nat,17.788,17.0224,17.0224,17.0224,17.0224,17.4018,16.7001,16.3766,17.3325,16.7395,16.478,16.3571,243.293,-21.6058,1.1853653846153847,0.9251199999999999,0.91658125,0.92537875,0.9251199999999999,1.07907625,0.7483802816901409,0.5471939736346516,1.0575999999999999,0.7522535211267607,0.5570734463276835,0.4425369458128079
CSPDR3nat,18.0667,17.1169,17.1169,17.1169,17.1169,17.5791,16.706,16.3896,17.4623,16.7197,16.4137,16.2693,243.256,-21.5737,1.1873653846153847,0.9271199999999999,0.91858125,0.92737875,0.9271199999999999,1.08107625,0.7501690140845072,0.5481939736346516,1.0596,0.7541126760563381,0.5580734463276835,0.4435369458128079
CSPDR3nat,18.014,17.1727,17.1727,17.1727,17.1727,17.5752,16.8433,16.5047,17.47,16.8147,16.5355,16.403,243.206,-21.6786,1.1900673076923076,0.92912,0.92058125,0.92937875,0.92912,1.08307625,0.7513802816901409,0.5491939736346516,1.0615999999999999,0.7552535211267607,0.5590734463276835,0.4445369458128079
CSPDR3nat,18.2592,17.2875,17.2875,17.2875,17.2875,17.776,16.913,16.5308,17.6537,16.9148,16.5653,16.3841,243.204,-21.6013,1.1853653846153847,0.9251199999999999,0.91658125,0.92537875,0.9251199999999999,1.07907625,0.7483802816901409,0.5471939736346516,1.0575999999999999,0.7522535211267607,0.5570734463276835,0.4425369458128079
CSPDR3nat,18.297,17.2902,17.2902,17.2902,17.2902,17.7361,16.9397,16.5767,17.6504,16.9275,16.5998,16.4467,243.247,-21.6798,1.1736634615384616,0.9158000000000001,0.90734375,0.91605625,0.9158000000000001,1.06826875,0.7413802816901409,0.5414858757062148,1.0470000000000002,0.7452535211267607,0.5512033898305085,0.4382364532019704
CSPDR3nat,18.3246,17.3032,17.3032,17.3032,17.3032,17.8041,16.8593,16.4608,17.7389,16.91,16.5472,16.371,243.197,-21.634,1.1833653846153847,0.92396,0.9154625,0.9242175,0.92396,1.0771725,0.7473802816901409,0.5461939736346516,1.0558,0.7512535211267607,0.5560734463276835,0.4415369458128079
CSPDR3nat,15.4192,14.9421,14.9421,14.9421,14.9421,15.1902,14.8869,14.7034,15.1195,14.7942,14.6733,14.6453,149.84,-19.4108,0.15072115384615384,0.11716,0.11608750000000001,0.1171925,0.11716,0.13649750000000002,0.0945211267605634,0.06966478342749528,0.1338,0.09501408450704227,0.07096045197740113,0.05600492610837438
CSPDR3nat,16.1292,15.4199,15.4199,15.4199,15.4199,15.7946,15.1786,14.9475,15.7001,15.178,14.9821,14.9083,149.776,-19.4357,0.14872115384615384,0.11616,0.11508750000000001,0.1161925,0.11616,0.13549750000000002,0.0935211267605634,0.06866478342749528,0.1328,0.09401408450704227,0.06996045197740113,0.05570443349753695
CSPDR3nat,16.0389,15.484,15.484,15.484,15.484,15.7651,15.322,15.1923,15.6927,15.3288,15.2077,15.1959,149.811,-19.4652,0.14972115384615384,0.11716,0.11608750000000001,0.1171925,0.11716,0.13649750000000002,0.0945211267605634,0.06895668549905838,0.1338,0.09501408450704227,0.07009039548022598,0.05600492610837438
CSPDR3nat,16.8807,16.0909,16.0909,16.0909,16.0909,16.493,15.7729,15.5285,16.4231,15.8059,15.5801,15.4946,149.891,-19.5108,0.14972115384615384,0.11716,0.11608750000000001,0.1171925,0.11716,0.13649750000000002,0.0945211267605634,0.06895668549905838,0.1338,0.09501408450704227,0.07009039548022598,0.05570443349753695
CSPDR3nat,16.8082,16.2329,16.2329,16.2329,16.2329,16.548,16.0413,15.8344,16.4301,16.0499,15.9065,15.8645,149.786,-19.445,0.14972115384615384,0.11716,0.11608750000000001,0.1171925,0.11716,0.13649750000000002,0.0945211267605634,0.06895668549905838,0.1338,0.09501408450704227,0.07009039548022598,0.05570443349753695
CSPDR3nat,16.9233,16.4205,16.4205,16.4205,16.4205,16.6694,16.2785,16.1203,16.6156,16.2834,16.1577,16.1379,149.817,-19.5153,0.14801923076923076,0.11516,0.11408750000000001,0.1151925,0.11516,0.13449750000000002,0.0935211267605634,0.06866478342749528,0.1318,0.09401408450704227,0.06996045197740113,0.05500492610837438
CSPDR3nat,17.3759,16.4905,16.4905,16.4905,16.4905,16.9529,16.0934,15.7527,16.849,16.0914,15.8045,15.6734,149.769,-19.4583,0.14901923076923076,0.11616,0.11508750000000001,0.1161925,0.11616,0.13549750000000002,0.0945211267605634,0.06866478342749528,0.1328,0.09501408450704227,0.06996045197740113,0.05570443349753695
CSPDR3nat,16.9599,16.5401,16.5401,16.5401,16.5401,16.8024,16.4145,16.3192,16.714,16.4563,16.3844,16.3917,149.794,-19.533,0.14772115384615384,0.11516,0.11408750000000001,0.1151925,0.11516,0.13449750000000002,0.0927323943661972,0.06795668549905838,0.1318,0.0931549295774648,0.069090395480226,0.054704433497536946
CSPDR3nat,17.3947,16.7199,16.7199,16.7199,16.7199,17.0437,16.4869,16.3024,17.162,16.6911,16.5111,16.4622,149.872,-19.5294,0.14872115384615384,0.11616,0.11508750000000001,0.1161925,0.11616,0.13549750000000002,0.0935211267605634,0.06866478342749528,0.1328,0.09401408450704227,0.06996045197740113,0.05570443349753695
CSPDR3nat,17.5001,16.9222,16.9222,16.9222,16.9222,17.2098,16.7209,16.5364,17.1512,16.7466,16.5956,16.5508,149.81,-19.4991,0.14972115384615384,0.11632,0.11520625000000001,0.11635375,0.11632,0.13640125,0.0945211267605634,0.06895668549905838,0.1336,0.09501408450704227,0.07009039548022598,0.05570443349753695
CSPDR3nat,18.0609,17.171,17.171,17.171,17.171,17.6261,16.8249,16.5156,17.5704,16.8739,16.5961,16.4963,149.897,-19.4714,0.14972115384615384,0.11716,0.11608750000000001,0.1171925,0.11716,0.13649750000000002,0.0945211267605634,0.06895668549905838,0.1338,0.09501408450704227,0.07009039548022598,0.05600492610837438
CSPDR3nat,18.4303,17.7488,17.7488,17.7488,17.7488,18.0822,17.5677,17.3335,18.0656,17.5514,17.3725,17.3177,149.798,-19.4908,0.14972115384615384,0.11616,0.11508750000000001,0.1161925,0.11616,0.13549750000000002,0.0945211267605634,0.06895668549905838,0.1328,0.09501408450704227,0.07009039548022598,0.05570443349753695
CSPDR3nat,18.5191,17.8646,17.8646,17.8646,17.8646,18.1733,17.6475,17.4893,18.1917,17.7566,17.5969,17.5758,149.862,-19.5019,0.14901923076923076,0.11616,0.11508750000000001,0.1161925,0.11616,0.13549750000000002,0.0945211267605634,0.06866478342749528,0.1328,0.09501408450704227,0.06996045197740113,0.05570443349753695
CSPDR3nat,18.5961,17.7186,17.7186,17.7186,17.7186,18.2379,17.6674,17.4534,18.2385,17.7262,17.5018,17.4416,149.872,-19.4228,0.15001923076923077,0.11716,0.11608750000000001,0.1171925,0.11716,0.13649750000000002,0.0945211267605634,0.06966478342749528,0.1338,0.09501408450704227,0.07096045197740113,0.05600492610837438
CSPDR3nat,17.6614,16.9991,16.9991,16.9991,16.9991,17.3104,16.7754,16.5594,17.2448,16.7934,16.6309,16.5663,6.34152,12.8479,0.2593365384615385,0.2022,0.20034375000000001,0.20225625,0.2022,0.23566874999999998,0.1634647887323944,0.11920527306967985,0.23099999999999998,0.1643098591549296,0.12131073446327684,0.09680788177339901
CSPDR3nat,16.4323,15.7005,15.7005,15.7005,15.7005,16.0686,15.3803,15.1085,15.9951,15.4041,15.14,15.0415,125.682,22.5221,0.18212499999999998,0.14212000000000002,0.1408,0.14216,0.14212000000000002,0.16592,0.1150985915492958,0.0843728813559322,0.16260000000000002,0.11573239436619721,0.08583050847457627,0.06830541871921182
CSPDR3nat,17.7328,16.9696,16.9696,16.9696,16.9696,17.3187,16.69,16.5024,17.2984,16.7319,16.52,16.4475,125.679,22.5807,0.1908269230769231,0.14844,0.1470375,0.1484825,0.14844,0.17372749999999998,0.1200985915492958,0.08808097928436912,0.1702,0.1207323943661972,0.08970056497175141,0.07060591133004926
CSPDR3nat,18.4608,17.6136,17.6136,17.6136,17.6136,17.996,17.2763,17.0015,17.9739,17.3377,17.0803,16.9804,125.733,22.5604,0.18582692307692308,0.14512,0.1438,0.14516,0.14512,0.16892,0.11709859154929579,0.0853728813559322,0.1656,0.1177323943661972,0.08683050847457627,0.06960591133004926
CSPDR3nat,16.1597,15.4604,15.4604,15.4604,15.4604,15.7828,15.1513,14.9434,15.6905,15.1715,14.9667,14.884,229.107,7.39879,0.13901923076923076,0.10883999999999999,0.10785,0.10887,0.10883999999999999,0.12669,0.08773239436619719,0.06395668549905838,0.1242,0.0881549295774648,0.065090395480226,0.05170443349753695
CSPDR3nat,17.7159,17.0028,17.0028,17.0028,17.0028,17.3324,16.7243,16.5144,17.2428,16.7372,16.5475,16.4788,229.214,7.37779,0.1253173076923077,0.09752,0.0966125,0.09754750000000001,0.09752,0.11388250000000001,0.078943661971831,0.05795668549905838,0.1116,0.07929577464788734,0.05909039548022599,0.0464039408866995
CSPDR3nat,16.1572,15.325,15.325,15.325,15.325,15.7251,14.9986,14.8333,15.6759,15.0368,14.7981,14.7006,169.769,20.7708,0.07450961538461538,0.05808,0.057543750000000005,0.05809625,0.05808,0.06774875000000001,0.047154929577464796,0.03483239171374764,0.0664,0.04743661971830987,0.03548022598870056,0.02750246305418719
CSPDR3nat,15.7246,15.0764,15.0764,15.0764,15.0764,15.3481,14.8371,14.7053,15.3126,14.8798,14.742,14.7244,127.952,-1.22324,0.1156153846153846,0.0902,0.089375,0.090225,0.0902,0.105075,0.072943661971831,0.05324858757062147,0.103,0.07329577464788734,0.05422033898305085,0.04310344827586207
CSPDR3nat,15.7493,15.1737,15.1737,15.1737,15.1737,15.4215,14.9542,14.8153,15.375,14.9845,14.8566,14.8341,127.87,-1.2315,0.1233173076923077,0.09636,0.09549375,0.09638625,0.09636,0.11197875,0.0777323943661972,0.05724858757062146,0.10980000000000001,0.0781549295774648,0.058220338983050846,0.0464039408866995
