survey,ZTFS-g,ZTFS-r,ZTFS-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,ZTFS-g_AV,ZTFS-r_AV,ZTFS-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
ZTFS,16.9829,16.5625,16.4211,16.9833,16.5326,16.3739,16.3276,261.929,59.4652,0.09605,0.06329577464788733,0.04552542372881356,0.0932,0.06629577464788734,0.04922033898305085,0.03910344827586207
ZTFS,16.71,16.3911,16.2801,16.7297,16.3653,16.2414,16.2062,226.325,31.2599,0.0644,0.0427774647887324,0.03076271186440678,0.0626,0.0445774647887324,0.032610169491525426,0.026201970443349754
ZTFS,16.1898,15.8188,15.6816,16.2021,15.7981,15.6565,15.6217,254.164,33.4387,0.104,0.0685549295774648,0.04952542372881356,0.10099999999999999,0.0721549295774648,0.05322033898305085,0.04210344827586207
ZTFS,17.114,16.5913,16.4027,17.1419,16.5771,16.3538,16.2651,249.596,61.0877,0.12185,0.0805549295774648,0.05777966101694915,0.1184,0.0841549295774648,0.06209039548022599,0.049403940886699506
ZTFS,18.1737,17.6391,17.3681,18.2652,17.6345,17.3777,17.2582,239.842,24.7021,0.23875,0.1581098591549296,0.11430508474576272,0.23199999999999998,0.1653098591549296,0.12231073446327684,0.09680788177339901
ZTFS,16.7031,16.3497,16.2203,16.7252,16.3347,16.1912,16.1732,256.076,71.2988,0.12085,0.0795549295774648,0.05777966101694915,0.1174,0.0831549295774648,0.06209039548022599,0.049403940886699506
ZTFS,16.0405,15.6361,15.5138,16.056,15.6097,15.4788,15.4348,218.27,65.5763,0.04755,0.03151830985915493,0.02276271186440678,0.0462,0.032718309859154936,0.024610169491525426,0.01920197044334975
ZTFS,17.2797,16.9321,16.7767,17.2952,16.91,16.7531,16.7131,240.036,43.0866,0.04655,0.03051830985915493,0.02176271186440678,0.0452,0.031718309859154935,0.023610169491525425,0.018901477832512316
ZTFS,15.9653,15.7347,15.6596,15.9996,15.703,15.6081,15.6073,215.323,72.7453,0.07135,0.047036619718309865,0.03401694915254237,0.06939999999999999,0.04943661971830987,0.036480225988700564,0.029201970443349753
ZTFS,16.6032,16.2315,16.1005,16.61,16.2074,16.0669,16.0322,254.652,38.0907,0.061399999999999996,0.0407774647887324,0.029016949152542375,0.0596,0.0425774647887324,0.031480225988700566,0.025201970443349753
ZTFS,17.0571,16.6142,16.4351,17.0847,16.5948,16.4077,16.3511,259.905,53.6236,0.06635,0.043777464788732394,0.03176271186440678,0.0644,0.0455774647887324,0.03361016949152543,0.02720197044334975
ZTFS,16.3414,15.6749,15.4103,16.3334,15.6739,15.3998,15.2916,241.994,29.5683,0.12085,0.0795549295774648,0.05777966101694915,0.1174,0.0831549295774648,0.06209039548022599,0.049403940886699506
ZTFS,16.5262,16.0695,15.8847,16.5429,16.0617,15.8607,15.7797,231.379,35.6472,0.05745,0.037777464788732396,0.027762711864406778,0.0558,0.0395774647887324,0.029610169491525423,0.02320197044334975
ZTFS,17.1931,16.4867,16.2283,17.1861,16.4844,16.1995,16.0929,232.262,59.0645,0.036649999999999995,0.02451830985915493,0.017508474576271187,0.0356,0.025718309859154933,0.018740112994350282,0.014901477832512316
ZTFS,17.141,16.8444,16.752,17.1662,16.8192,16.6981,16.6765,236.71,66.3278,0.0971,0.06429577464788733,0.046271186440677965,0.0944,0.06729577464788734,0.04935028248587571,0.03980295566502463
ZTFS,16.3387,15.9848,15.8538,16.3592,15.9667,15.8278,15.7887,249.86,44.488,0.0396,0.02651830985915493,0.01876271186440678,0.038400000000000004,0.027718309859154935,0.020610169491525426,0.015901477832512313
ZTFS,16.4387,16.1502,16.0291,16.4588,16.1276,16.0016,15.9917,253.993,54.7671,0.0545,0.0357774647887324,0.02576271186440678,0.053,0.037577464788732404,0.027610169491525425,0.022201970443349754
ZTFS,16.4614,15.7463,15.4477,16.4564,15.7512,15.4485,15.3114,256.774,79.1064,0.13770000000000002,0.09081408450704226,0.06577966101694915,0.1338,0.09501408450704227,0.07009039548022598,0.05570443349753695
ZTFS,17.0164,16.3775,16.1468,17.0208,16.3719,16.1233,16.0302,248.131,50.8376,0.06735000000000001,0.044777464788732395,0.03201694915254237,0.0654,0.0465774647887324,0.03448022598870057,0.02750246305418719
ZTFS,18.1895,17.6441,17.4416,18.1963,17.6328,17.4058,17.3107,233.345,43.8205,0.07925,0.05203661971830986,0.03801694915254237,0.077,0.05443661971830987,0.04048022598870057,0.03250246305418719
ZTFS,16.9441,16.3136,16.0974,16.9566,16.2974,16.0782,15.9758,250.057,78.9883,0.13175,0.08681408450704226,0.06277966101694915,0.128,0.09101408450704226,0.067090395480226,0.053704433497536945
ZTFS,17.3111,16.9026,16.763,17.3217,16.8834,16.7201,16.6683,251.858,58.31,0.058449999999999995,0.038777464788732396,0.027762711864406778,0.056799999999999996,0.0405774647887324,0.029610169491525423,0.023901477832512313
ZTFS,17.2398,16.9573,16.8455,17.269,16.9313,16.8024,16.7923,260.03,39.9319,0.12085,0.0795549295774648,0.05777966101694915,0.1174,0.0831549295774648,0.06209039548022599,0.04870443349753695
ZTFS,16.5301,15.9181,15.7236,16.5437,15.9071,15.7049,15.6277,224.862,65.7131,0.0644,0.0427774647887324,0.031016949152542373,0.0626,0.0445774647887324,0.03348022598870057,0.026201970443349754
ZTFS,16.4937,15.725,15.446,16.4846,15.7268,15.4422,15.3289,261.308,65.1898,0.105,0.06929577464788733,0.05027118644067797,0.102,0.07229577464788733,0.05335028248587571,0.04240394088669951
ZTFS,16.3735,15.8845,15.7011,16.3969,15.8778,15.6665,15.5907,236.274,22.5871,0.22685,0.14985070422535213,0.10830508474576271,0.2204,0.15645070422535215,0.11631073446327683,0.09250738916256157
ZTFS,16.1724,15.8,15.6608,16.1878,15.764,15.6183,15.5581,229.443,16.5561,0.10005,0.06629577464788733,0.047525423728813555,0.09720000000000001,0.06929577464788735,0.051220338983050846,0.04110344827586207
ZTFS,17.135,16.7774,16.6409,17.161,16.7541,16.5821,16.5368,262.771,40.0712,0.1575,0.10407323943661972,0.07528813559322034,0.153,0.10887323943661974,0.08083050847457628,0.06400492610837438
ZTFS,17.3217,16.8952,16.7448,17.3397,16.8765,16.6947,16.6521,234.368,44.2214,0.0624,0.04103661971830986,0.02976271186440678,0.0606,0.043436619718309866,0.031610169491525425,0.025201970443349753
ZTFS,16.6872,16.2876,16.1364,16.7062,16.2564,16.1117,16.0567,217.344,74.1779,0.07725,0.05103661971830986,0.03701694915254237,0.075,0.05343661971830987,0.03948022598870057,0.03150246305418719
ZTFS,17.702,17.1521,16.9547,17.7057,17.1459,16.9194,16.8349,239.496,25.8594,0.21295,0.14085070422535212,0.10179661016949153,0.20679999999999998,0.14745070422535214,0.10857062146892656,0.08650738916256158
ZTFS,16.706,16.4396,16.344,16.7282,16.4063,16.2939,16.282,253.266,58.4065,0.05445,0.0357774647887324,0.02576271186440678,0.0528,0.037577464788732404,0.027610169491525425,0.022201970443349754
ZTFS,16.3454,15.9689,15.8565,16.361,15.94,15.813,15.788,215.577,78.3343,0.0951,0.06303661971830986,0.045271186440677964,0.0924,0.06543661971830987,0.04835028248587571,0.038802955665024626
ZTFS,17.4706,16.8025,16.5424,17.4794,16.8155,16.5518,16.4484,235.769,37.4562,0.0495,0.03251830985915493,0.023762711864406778,0.048,0.03371830985915494,0.025610169491525423,0.019901477832512313
ZTFS,18.504,17.7884,17.5156,18.4801,17.782,17.4883,17.3903,244.956,50.1708,0.07129999999999999,0.047036619718309865,0.03401694915254237,0.0692,0.04943661971830987,0.036480225988700564,0.02850246305418719
ZTFS,17.5413,17.0759,16.8788,17.5473,17.0605,16.844,16.7572,232.549,36.8753,0.05645,0.036777464788732395,0.02676271186440678,0.0548,0.0385774647887324,0.028610169491525426,0.02320197044334975
ZTFS,16.0357,15.6219,15.4838,16.0463,15.603,15.4573,15.4093,257.807,66.2167,0.10795,0.07129577464788733,0.05152542372881356,0.1048,0.07429577464788734,0.05522033898305085,0.04410344827586207
ZTFS,17.5321,16.9097,16.638,17.538,16.92,16.6447,16.5291,260.585,23.1634,0.21495,0.14185070422535212,0.10279661016949153,0.20879999999999999,0.14845070422535214,0.10957062146892656,0.08750738916256158
ZTFS,17.0306,16.6707,16.5402,17.0348,16.6452,16.5006,16.4708,264.997,51.276,0.09705,0.06403661971830986,0.046271186440677965,0.0942,0.06643661971830987,0.04935028248587571,0.03910344827586207
ZTFS,15.5172,15.2123,15.1061,15.5459,15.1884,15.0644,15.0479,246.997,59.3298,0.037649999999999996,0.02551830985915493,0.018508474576271184,0.0366,0.026718309859154934,0.019740112994350283,0.015600985221674878
ZTFS,16.2808,15.6891,15.4876,16.285,15.6896,15.4703,15.4028,259.858,30.3058,0.1981,0.13059154929577466,0.09479661016949152,0.19240000000000002,0.1365915492957747,0.10157062146892655,0.08020689655172414
ZTFS,18.0553,17.4566,17.2056,18.0573,17.4415,17.1707,17.0518,236.16,51.641,0.0426,0.027518309859154932,0.020508474576271186,0.0414,0.028718309859154936,0.02174011299435028,0.016901477832512314
ZTFS,16.8087,16.4879,16.3716,16.8175,16.4544,16.3197,16.2953,239.772,33.1186,0.11889999999999999,0.0785549295774648,0.05677966101694915,0.1156,0.0821549295774648,0.06109039548022599,0.048403940886699505
ZTFS,17.0199,16.4857,16.2887,17.0245,16.4676,16.2523,16.1704,226.185,23.9291,0.13770000000000002,0.09081408450704226,0.06603389830508474,0.1338,0.09501408450704227,0.07096045197740113,0.05600492610837438
ZTFS,16.9331,16.408,16.2174,16.9382,16.3898,16.1929,16.117,264.717,57.0717,0.15255,0.10107323943661972,0.07303389830508474,0.1482,0.10587323943661973,0.07796045197740113,0.06200492610837438
ZTFS,17.6816,16.9879,16.7207,17.6789,16.9765,16.6997,16.591,263.729,24.083,0.2427,0.1601098591549296,0.1155593220338983,0.2358,0.1673098591549296,0.12418079096045198,0.09880788177339901
ZTFS,18.1495,17.3969,17.1536,18.1456,17.3997,17.108,16.9906,262.373,65.5665,0.12185,0.0805549295774648,0.05777966101694915,0.1184,0.0841549295774648,0.06209039548022599,0.049403940886699506
ZTFS,16.819,16.3882,16.199,16.8538,16.3637,16.1723,16.094,264.508,56.3388,0.1615,0.10707323943661973,0.07728813559322034,0.157,0.11187323943661974,0.08283050847457628,0.06560591133004925
ZTFS,16.9678,16.7022,16.568,17.0066,16.6571,16.5314,16.4972,233.231,21.8602,0.14959999999999998,0.09907323943661972,0.07128813559322034,0.1454,0.10387323943661973,0.07683050847457627,0.06100492610837439
ZTFS,16.2936,15.7812,15.5761,16.3093,15.7712,15.5576,15.4753,253.114,61.4835,0.14459999999999998,0.09581408450704226,0.06903389830508475,0.1404,0.10001408450704227,0.07396045197740113,0.059004926108374385
ZTFS,17.1184,16.6885,16.5111,17.15,16.6912,16.5179,16.4466,248.955,79.3237,0.11789999999999999,0.07755492957746479,0.056525423728813556,0.1146,0.0811549295774648,0.06022033898305085,0.048403940886699505
ZTFS,18.0348,17.3095,16.9757,18.0134,17.3055,16.9682,16.7967,263.407,36.0305,0.1278,0.0845549295774648,0.06077966101694915,0.1242,0.0881549295774648,0.065090395480226,0.05170443349753695
ZTFS,16.7098,16.1022,15.8921,16.7273,16.0886,15.8526,15.7717,216.734,29.3607,0.04755,0.03151830985915493,0.022508474576271184,0.0462,0.032718309859154936,0.023740112994350283,0.018901477832512316
ZTFS,17.605,16.8988,16.6542,17.6002,16.8893,16.6332,16.528,220.756,65.6898,0.05745,0.037777464788732396,0.027762711864406778,0.0558,0.0395774647887324,0.029610169491525423,0.02320197044334975
ZTFS,17.2103,16.807,16.642,17.2266,16.7853,16.6356,16.6037,259.433,51.4045,0.10005,0.06629577464788733,0.047525423728813555,0.09720000000000001,0.06929577464788735,0.051220338983050846,0.04080295566502463
ZTFS,17.5871,17.1004,16.9468,17.5988,17.0889,16.8969,16.8264,231.578,43.7337,0.07135,0.047036619718309865,0.03401694915254237,0.06939999999999999,0.04943661971830987,0.036480225988700564,0.029201970443349753
ZTFS,16.3147,15.773,15.555,16.3281,15.7671,15.5524,15.4669,253.852,48.0447,0.0555,0.036777464788732395,0.02676271186440678,0.054,0.0385774647887324,0.028610169491525426,0.022201970443349754
ZTFS,15.8646,15.428,15.2805,15.8872,15.4094,15.2487,15.1943,232.434,65.4989,0.08120000000000001,0.053295774647887324,0.03901694915254237,0.07880000000000001,0.056295774647887334,0.04148022598870057,0.03280295566502463
ZTFS,17.427,16.818,16.5481,17.4129,16.8163,16.5509,16.4405,263.64,50.3304,0.07629999999999999,0.05003661971830986,0.03627118644067797,0.0742,0.05243661971830987,0.03935028248587571,0.030802955665024633
ZTFS,16.0824,15.7077,15.5806,16.1064,15.6792,15.5524,15.5075,210.308,78.2289,0.07429999999999999,0.04903661971830986,0.03527118644067797,0.0722,0.051436619718309866,0.03835028248587571,0.030502463054187193
ZTFS,16.9319,16.5524,16.3818,16.9466,16.5336,16.3452,16.2811,239.217,37.1866,0.059449999999999996,0.038777464788732396,0.02876271186440678,0.0578,0.0405774647887324,0.030610169491525424,0.024201970443349752
ZTFS,17.1198,16.7063,16.577,17.1214,16.6838,16.531,16.4793,257.018,57.4392,0.07129999999999999,0.047036619718309865,0.03401694915254237,0.0692,0.04943661971830987,0.036480225988700564,0.02850246305418719
ZTFS,15.5848,15.2626,15.1471,15.621,15.2368,15.1114,15.0697,211.607,21.4616,0.08420000000000001,0.05603661971830986,0.04027118644067797,0.08180000000000001,0.058436619718309865,0.043350282485875705,0.034502463054187194
ZTFS,16.3419,15.6839,15.4263,16.343,15.6781,15.4233,15.3078,222.167,79.8312,0.11495000000000001,0.07655492957746479,0.05477966101694915,0.11180000000000001,0.0801549295774648,0.05909039548022599,0.04710344827586207
ZTFS,17.3306,16.6591,16.3853,17.2741,16.6364,16.38,16.2641,248.196,53.6875,0.0664,0.04403661971830986,0.03201694915254237,0.0646,0.04643661971830987,0.03448022598870057,0.02720197044334975
ZTFS,17.3017,16.6676,16.4306,17.3003,16.6583,16.4133,16.3169,243.811,57.0501,0.0327,0.02151830985915493,0.015508474576271187,0.0318,0.022718309859154934,0.016740112994350284,0.013600985221674876
ZTFS,16.7341,16.4012,16.2803,16.7486,16.3821,16.2391,16.1997,237.833,19.556,0.15255,0.10107323943661972,0.07303389830508474,0.1482,0.10587323943661973,0.07796045197740113,0.06230541871921182
ZTFS,17.7446,17.0527,16.8036,17.7287,17.0394,16.7641,16.6479,245.992,24.7069,0.15055,0.09907323943661972,0.07203389830508475,0.1462,0.10387323943661973,0.07696045197740113,0.06100492610837439
ZTFS,16.3821,15.8095,15.6144,16.4164,15.8105,15.5927,15.5135,242.806,17.9413,0.18725,0.12359154929577465,0.08954237288135593,0.182,0.12959154929577468,0.09570056497175142,0.0759064039408867
ZTFS,17.8365,17.2495,17.0103,17.8314,17.2413,16.9848,16.8732,225.814,44.0667,0.06835000000000001,0.04503661971830986,0.03301694915254237,0.0664,0.04743661971830987,0.03548022598870056,0.02750246305418719
ZTFS,16.3729,16.0705,15.9484,16.4043,16.0461,15.9119,15.8884,256.82,66.9739,0.11195000000000001,0.07429577464788732,0.05352542372881356,0.10880000000000001,0.07729577464788734,0.05722033898305085,0.0454039408866995
ZTFS,16.9268,16.3023,16.0669,16.9299,16.2897,16.0447,15.9548,259.45,38.2881,0.16440000000000002,0.10833239436619718,0.07828813559322034,0.15960000000000002,0.11373239436619721,0.08383050847457628,0.06660591133004926
ZTFS,15.5527,15.2444,15.1528,15.576,15.2148,15.1158,15.1018,217.677,72.7671,0.07925,0.05203661971830986,0.03801694915254237,0.077,0.05443661971830987,0.04048022598870057,0.031802955665024626
ZTFS,16.2934,15.9543,15.8312,16.3052,15.9278,15.7934,15.7556,241.007,64.7455,0.06145,0.0407774647887324,0.02976271186440678,0.0598,0.0425774647887324,0.031610169491525425,0.025201970443349753
ZTFS,15.7999,15.5609,15.4723,15.8257,15.5332,15.4139,15.4014,248.934,55.25,0.03965,0.02651830985915493,0.019508474576271185,0.0386,0.027718309859154935,0.020740112994350284,0.015901477832512313
ZTFS,16.8515,16.4541,16.3177,16.8771,16.4411,16.2816,16.2313,245.41,23.6407,0.21895,0.14485070422535212,0.10505084745762712,0.2128,0.15145070422535215,0.1124406779661017,0.08950738916256158
ZTFS,16.7513,16.3532,16.2101,16.7745,16.3299,16.1866,16.1576,247.152,56.9559,0.02775,0.018259154929577463,0.013254237288135592,0.027,0.018859154929577467,0.013870056497175142,0.011600985221674876
ZTFS,18.147,17.4827,17.2255,18.1415,17.4907,17.2248,17.1208,263.823,72.9989,0.1149,0.07555492957746479,0.054525423728813555,0.1116,0.0791549295774648,0.058220338983050846,0.0464039408866995
ZTFS,16.0639,15.7848,15.7041,16.0713,15.7617,15.6473,15.6348,247.982,46.9329,0.05745,0.037777464788732396,0.027762711864406778,0.0558,0.0395774647887324,0.029610169491525423,0.02320197044334975
ZTFS,17.2466,16.8125,16.6497,17.2657,16.7887,16.6136,16.5786,231.58,51.8752,0.060399999999999995,0.0397774647887324,0.02876271186440678,0.0586,0.0415774647887324,0.030610169491525424,0.024201970443349752
ZTFS,16.6901,16.2992,16.1473,16.705,16.2706,16.1108,16.0546,241.189,23.7847,0.212,0.13985070422535212,0.10105084745762712,0.206,0.14645070422535214,0.1084406779661017,0.08620689655172414
ZTFS,17.353,16.7514,16.5379,17.367,16.7401,16.5168,16.4223,257.225,54.4713,0.05055,0.03351830985915493,0.024508474576271186,0.0492,0.03471830985915494,0.02574011299435028,0.020901477832512314
ZTFS,16.8797,16.2779,16.0558,16.8839,16.2652,16.042,15.9616,249.681,33.1179,0.09605,0.06329577464788733,0.04552542372881356,0.0932,0.06629577464788734,0.04922033898305085,0.03910344827586207
ZTFS,17.8685,17.2219,16.9414,17.8448,17.2039,16.9375,16.8145,256.732,29.3746,0.19715000000000002,0.13059154929577466,0.09379661016949152,0.19160000000000002,0.1365915492957747,0.10057062146892655,0.08020689655172414
ZTFS,16.0113,15.5567,15.384,16.0253,15.5468,15.3628,15.2873,238.413,65.0986,0.08320000000000001,0.055036619718309865,0.04001694915254237,0.08080000000000001,0.05743661971830987,0.04248022598870056,0.03380295566502463
ZTFS,16.0102,15.7006,15.5983,16.0406,15.6819,15.5579,15.5577,242.707,65.9149,0.10995,0.07255492957746479,0.05252542372881356,0.1068,0.0761549295774648,0.05622033898305085,0.04440394088669951
ZTFS,16.0584,15.6532,15.4743,16.0864,15.6385,15.4523,15.3811,243.109,21.2317,0.37545,0.24792394366197185,0.17933898305084744,0.3648,0.25932394366197187,0.19227118644067798,0.1528128078817734
ZTFS,16.5634,15.9876,15.7601,16.5708,15.9965,15.7504,15.665,250.579,80.0891,0.1714,0.11333239436619719,0.08228813559322035,0.1666,0.1187323943661972,0.08783050847457627,0.06960591133004926
ZTFS,18.2651,17.6108,17.3487,18.2844,17.6305,17.3624,17.2692,247.972,66.1049,0.09905,0.06529577464788733,0.047525423728813555,0.09620000000000001,0.06829577464788734,0.051220338983050846,0.04010344827586207
ZTFS,16.349,15.9744,15.8501,16.3599,15.9517,15.8149,15.7742,239.68,32.9983,0.13275,0.08781408450704226,0.06303389830508474,0.129,0.09201408450704227,0.06796045197740114,0.053704433497536945
ZTFS,16.1952,15.6873,15.4986,16.1903,15.6831,15.4726,15.4141,250.815,34.8171,0.06635,0.043777464788732394,0.03176271186440678,0.0644,0.0455774647887324,0.03361016949152543,0.02720197044334975
ZTFS,16.881,16.5329,16.3947,16.8983,16.5124,16.349,16.302,232.673,74.0506,0.08614999999999999,0.05703661971830986,0.04101694915254237,0.0836,0.059436619718309866,0.04348022598870056,0.03480295566502463
ZTFS,17.5047,17.19,17.0972,17.5299,17.1756,17.0407,17.0001,239.186,65.3617,0.09605,0.06329577464788733,0.04552542372881356,0.0932,0.06629577464788734,0.04922033898305085,0.038802955665024626
ZTFS,17.7853,17.1584,16.8707,17.7852,17.1661,16.8993,16.7907,256.784,29.22,0.2457,0.16236901408450705,0.11755932203389831,0.2388,0.17016901408450705,0.12618079096045198,0.10010837438423645
ZTFS,16.3697,16.0812,15.9663,16.3904,16.0527,15.9184,15.896,242.208,28.1707,0.13475,0.08881408450704226,0.06477966101694915,0.131,0.09301408450704227,0.069090395480226,0.054704433497536946
ZTFS,17.3335,17.0416,16.9329,17.3474,17.0089,16.8834,16.8587,248.752,36.1064,0.060399999999999995,0.0397774647887324,0.02876271186440678,0.0586,0.0415774647887324,0.030610169491525424,0.024201970443349752
ZTFS,16.2646,15.897,15.7684,16.2809,15.8671,15.7217,15.6843,211.895,78.6883,0.09705,0.06429577464788733,0.046271186440677965,0.0942,0.06729577464788734,0.04935028248587571,0.03910344827586207
ZTFS,17.0006,16.6468,16.4772,17.0203,16.635,16.4512,16.4026,259.604,39.3056,0.12975,0.08581408450704225,0.06177966101694915,0.126,0.09001408450704226,0.066090395480226,0.052704433497536944
ZTFS,17.1707,16.37,16.0757,17.1554,16.3684,16.0647,15.9304,251.727,17.7475,0.24565,0.16236901408450705,0.11755932203389831,0.2386,0.17016901408450705,0.12618079096045198,0.10010837438423645
ZTFS,16.4887,16.2197,16.1241,16.5143,16.1823,16.0742,16.0511,219.93,22.5857,0.0951,0.062295774647887325,0.045271186440677964,0.0924,0.06529577464788734,0.04835028248587571,0.038802955665024626
ZTFS,16.5875,16.1977,16.0661,16.6063,16.1793,16.0257,15.9749,264.463,57.8583,0.2021,0.13359154929577466,0.09679661016949152,0.1964,0.13959154929577466,0.10357062146892655,0.08220689655172414
ZTFS,16.1151,15.7869,15.68,16.1379,15.7647,15.6486,15.6173,226.38,64.0843,0.0624,0.0417774647887324,0.030016949152542376,0.0606,0.0435774647887324,0.03248022598870057,0.025502463054187192
ZTFS,16.1826,15.7917,15.6472,16.1942,15.7619,15.6112,15.5689,233.468,78.6683,0.0961,0.06329577464788733,0.046271186440677965,0.0934,0.06629577464788734,0.04935028248587571,0.03910344827586207
ZTFS,17.0483,16.711,16.5918,17.0786,16.6951,16.5631,16.524,255.23,51.5377,0.07329999999999999,0.0487774647887324,0.03501694915254237,0.0712,0.0505774647887324,0.037480225988700565,0.029502463054187193
ZTFS,16.6374,15.9505,15.737,16.5925,15.9252,15.7081,15.6285,234.002,19.0658,0.14459999999999998,0.09507323943661973,0.06903389830508475,0.1404,0.09987323943661974,0.07396045197740113,0.059004926108374385
ZTFS,16.3593,15.9889,15.8326,16.3611,15.9577,15.8019,15.7468,263.004,20.3306,0.2001,0.13185070422535214,0.09579661016949152,0.19440000000000002,0.13845070422535216,0.10257062146892655,0.08120689655172414
ZTFS,15.745,15.3499,15.2115,15.7607,15.3282,15.1692,15.1227,233.558,72.3262,0.0941,0.062295774647887325,0.045271186440677964,0.0914,0.06529577464788734,0.04835028248587571,0.03810344827586207
ZTFS,17.7425,17.2653,17.0756,17.7545,17.2388,17.0547,16.9842,211.962,78.8981,0.10205,0.06729577464788733,0.048525423728813556,0.0992,0.07029577464788733,0.05222033898305085,0.04110344827586207
ZTFS,15.2637,15.0151,14.9364,15.2998,14.9856,14.8946,14.8744,227.519,73.5389,0.06835000000000001,0.04503661971830986,0.03301694915254237,0.0664,0.04743661971830987,0.03548022598870056,0.02750246305418719
ZTFS,16.2416,15.9295,15.8148,16.2655,15.9024,15.7815,15.7609,256.549,66.9581,0.10205,0.0675549295774648,0.048525423728813556,0.0992,0.0711549295774648,0.05222033898305085,0.04210344827586207
ZTFS,15.5283,15.2221,15.1235,15.5535,15.1973,15.0808,15.047,234.846,66.5267,0.109,0.07229577464788732,0.05252542372881356,0.106,0.07529577464788734,0.05622033898305085,0.04440394088669951
ZTFS,16.5062,15.8435,15.6197,16.5066,15.8386,15.5989,15.4998,225.6,73.5339,0.08514999999999999,0.05603661971830986,0.04027118644067797,0.08259999999999999,0.058436619718309865,0.043350282485875705,0.03480295566502463
ZTFS,17.0442,16.7247,16.6005,17.0661,16.6947,16.5574,16.5364,251.91,32.159,0.07825,0.05103661971830986,0.03701694915254237,0.076,0.05343661971830987,0.03948022598870057,0.03150246305418719
ZTFS,15.828,15.5735,15.4831,15.855,15.5435,15.4345,15.4252,241.437,59.2628,0.0396,0.02651830985915493,0.018508474576271184,0.038400000000000004,0.027718309859154935,0.019740112994350283,0.015901477832512313
ZTFS,16.8347,16.4252,16.268,16.8486,16.3965,16.2324,16.1812,264.805,79.5521,0.22290000000000001,0.14785070422535213,0.10630508474576271,0.21660000000000001,0.15445070422535215,0.11431073446327684,0.09050738916256157
ZTFS,16.3475,15.7945,15.5842,16.3632,15.7822,15.5608,15.4926,233.194,48.225,0.0456,0.03051830985915493,0.02176271186440678,0.0444,0.031718309859154935,0.023610169491525425,0.018901477832512316
ZTFS,16.3337,16.0523,15.9178,16.3457,16.0334,15.8683,15.8642,243.823,65.3614,0.08320000000000001,0.055036619718309865,0.04001694915254237,0.08080000000000001,0.05743661971830987,0.04248022598870056,0.03380295566502463
ZTFS,17.1477,16.7077,16.5508,17.1581,16.6798,16.5021,16.4415,213.84,64.3678,0.0495,0.03251830985915493,0.023762711864406778,0.048,0.03371830985915494,0.025610169491525423,0.019901477832512313
ZTFS,16.3954,16.0323,15.8929,16.4158,16.0147,15.8546,15.8147,248.2,28.296,0.13870000000000002,0.09181408450704226,0.06603389830508474,0.1348,0.09601408450704227,0.07096045197740113,0.05670443349753695
ZTFS,16.4695,16.1404,16.0398,16.4888,16.1116,15.9971,15.9798,228.983,49.8635,0.04755,0.03151830985915493,0.02276271186440678,0.0462,0.032718309859154936,0.024610169491525426,0.01920197044334975
ZTFS,18.0416,17.394,17.1258,18.0369,17.3832,17.1193,17.0039,259.498,30.0942,0.13865000000000002,0.09181408450704226,0.06603389830508474,0.1346,0.09601408450704227,0.07096045197740113,0.05600492610837438
ZTFS,15.7335,15.4266,15.3102,15.7626,15.3981,15.2738,15.2453,241.293,78.9228,0.13075,0.08581408450704225,0.062033898305084746,0.127,0.09001408450704226,0.06696045197740114,0.052704433497536944
ZTFS,15.9437,15.3994,15.1779,15.9532,15.3918,15.1557,15.0921,253.669,37.8786,0.05545,0.036777464788732395,0.02676271186440678,0.0538,0.0385774647887324,0.028610169491525426,0.022201970443349754
ZTFS,17.5141,17.0129,16.8211,17.5282,16.9978,16.7807,16.7079,252.003,30.6676,0.1139,0.07529577464788732,0.054525423728813555,0.1106,0.07829577464788734,0.058220338983050846,0.0464039408866995
ZTFS,17.1077,16.7421,16.6185,17.1165,16.7079,16.5545,16.5205,255.41,72.2839,0.1407,0.09307323943661973,0.06703389830508474,0.13679999999999998,0.09787323943661974,0.07196045197740113,0.05700492610837438
ZTFS,17.0851,16.6854,16.5414,17.1095,16.6598,16.5094,16.4512,215.162,22.6337,0.11985,0.0795549295774648,0.05677966101694915,0.1164,0.0831549295774648,0.06109039548022599,0.048403940886699505
ZTFS,17.3473,16.8177,16.5879,17.3431,16.7967,16.5677,16.482,264.906,24.8027,0.211,0.13959154929577466,0.10105084745762712,0.205,0.14559154929577467,0.1084406779661017,0.08550738916256158
ZTFS,17.6503,17.0939,16.917,17.6405,17.0842,16.8762,16.8253,264.898,65.4259,0.1298,0.08581408450704225,0.062033898305084746,0.1262,0.09001408450704226,0.06696045197740114,0.052704433497536944
ZTFS,15.847,15.4505,15.2911,15.8689,15.4388,15.2729,15.2011,243.915,79.5595,0.13470000000000001,0.08881408450704226,0.06403389830508474,0.1308,0.09301408450704227,0.06896045197740114,0.054704433497536946
ZTFS,16.0334,15.7094,15.6083,16.0518,15.6846,15.5726,15.535,224.575,78.9227,0.07925,0.05303661971830986,0.03801694915254237,0.077,0.05543661971830987,0.04048022598870057,0.03250246305418719
ZTFS,17.3617,16.8891,16.6559,17.3939,16.8932,16.6583,16.5565,251.01,52.5175,0.2199,0.14510985915492958,0.10505084745762712,0.2136,0.1523098591549296,0.1124406779661017,0.08950738916256158
