survey,SDSS_AB_g,SDSS_AB_r,SDSS_AB_i,SDSS_AB_z,PS1_g,PS1_r,PS1_i,PS1_z,RA,DEC,SDSS_AB_g_AV,SDSS_AB_r_AV,SDSS_AB_i_AV,SDSS_AB_z_AV,PS1_g_AV,PS1_r_AV,PS1_i_AV,PS1_z_AV
SDSS_AB,17.1452,16.5318,16.3562,16.2682,17.0436,16.533,16.3495,16.2945,308.86,-0.147216,0.3519175,0.24194647887323947,0.17992655367231639,0.13514162561576357,0.3388,0.24060563380281694,0.17853107344632768,0.1419113300492611
SDSS_AB,18.0185,17.3047,17.0222,16.844,17.9178,17.3064,17.0251,16.8825,308.861,-0.0098225,0.33392125,0.2299464788732395,0.17092655367231638,0.12813546798029557,0.3214,0.22860563380281695,0.16953107344632767,0.13461083743842364
SDSS_AB,16.1713,15.6196,15.4261,15.3325,16.0725,15.6127,15.4306,15.364,308.861,-0.884793,0.4139025,0.2847605633802817,0.2117005649717514,0.15817241379310346,0.3984,0.28318309859154933,0.21001129943502825,0.16641379310344828
SDSS_AB,17.8478,17.2458,17.0289,16.8881,17.7586,17.2483,17.0141,16.9406,308.861,1.08672,0.31192625,0.2150084507042254,0.15903954802259887,0.11912931034482759,0.3002,0.21374647887323947,0.1577909604519774,0.1253103448275862
SDSS_AB,17.4062,16.8583,16.6831,16.5962,17.3154,16.8508,16.6727,16.6212,308.862,-0.0453797,0.33792,0.2320084507042254,0.17292655367231638,0.12914162561576356,0.32520000000000004,0.23074647887323949,0.17153107344632768,0.1359113300492611
SDSS_AB,18.3935,17.6929,17.4741,17.3385,18.3025,17.7072,17.4779,17.3894,308.863,-0.464176,0.41890125,0.2886985915492958,0.2137005649717514,0.16017241379310346,0.4032,0.2870422535211268,0.21201129943502825,0.16841379310344828
SDSS_AB,17.9171,17.4352,17.2758,17.1894,17.8393,17.4258,17.2619,17.2239,308.864,-0.123022,0.3499175,0.24088450704225356,0.17892655367231639,0.13414162561576357,0.3368,0.2394647887323944,0.17753107344632768,0.1409113300492611
SDSS_AB,18.1125,17.6361,17.4689,17.3894,18.0635,17.6318,17.4781,17.4274,308.865,0.333175,0.30192874999999997,0.20800845070422538,0.15403954802259887,0.1151293103448276,0.29059999999999997,0.20674647887323946,0.1527909604519774,0.12131034482758621
SDSS_AB,18.1934,17.6002,17.3947,17.2827,18.1137,17.5997,17.3651,17.2589,308.869,-0.442564,0.41990125,0.2886985915492958,0.2147005649717514,0.16017857142857145,0.4042,0.2870422535211268,0.21301129943502825,0.1687142857142857
SDSS_AB,17.6848,17.1933,17.0101,16.9254,17.6027,17.1876,17.0022,16.9424,308.869,0.692843,0.3279225,0.2259464788732395,0.16698305084745763,0.12513546798029557,0.3156,0.22460563380281695,0.16566101694915256,0.13161083743842364
SDSS_AB,18.7503,18.1311,17.9348,17.7933,18.6398,18.132,17.9123,17.8169,308.869,-1.00334,0.42090125,0.2896985915492958,0.21564406779661016,0.16117857142857145,0.4052,0.2880422535211268,0.2138813559322034,0.1697142857142857
SDSS_AB,18.3074,17.8185,17.6423,17.5441,18.2206,17.8073,17.6231,17.547,308.87,0.698591,0.3279225,0.2259464788732395,0.16698305084745763,0.12513546798029557,0.3156,0.22460563380281695,0.16566101694915256,0.13161083743842364
SDSS_AB,18.2298,17.6325,17.4512,17.3352,18.1639,17.6313,17.4293,17.3454,308.87,-0.0277455,0.33792,0.2320084507042254,0.17292655367231638,0.12914162561576356,0.32520000000000004,0.23074647887323949,0.17153107344632768,0.1359113300492611
SDSS_AB,16.7262,16.2308,16.077,15.9942,16.6369,16.2278,16.0735,16.0224,308.87,1.08864,0.31192625,0.2150084507042254,0.15903954802259887,0.11912931034482759,0.3002,0.21374647887323947,0.1577909604519774,0.1253103448275862
SDSS_AB,18.256,17.4022,17.1086,16.9283,18.1479,17.4029,17.0978,16.9735,308.871,-0.0413442,0.33792,0.2320084507042254,0.17292655367231638,0.12914162561576356,0.32520000000000004,0.23074647887323949,0.17153107344632768,0.1359113300492611
SDSS_AB,18.901,18.3422,18.131,18.0159,18.8054,18.3324,18.1454,18.0498,308.872,-0.860458,0.4219,0.2906366197183099,0.2157005649717514,0.16117857142857145,0.40599999999999997,0.2889014084507043,0.21401129943502825,0.1697142857142857
SDSS_AB,17.4288,16.8875,16.6747,16.612,17.3557,16.8795,16.695,16.6119,308.872,0.207982,0.320925,0.2210084507042254,0.16398305084745762,0.12313546798029557,0.309,0.21974647887323948,0.16266101694915255,0.12961083743842364
SDSS_AB,17.8586,17.4275,17.2836,17.2167,17.799,17.4401,17.2944,17.2561,308.872,1.11878,0.3059275,0.2110084507042254,0.15603954802259887,0.1171293103448276,0.2944,0.20974647887323947,0.1547909604519774,0.12331034482758621
SDSS_AB,17.1468,16.6275,16.4257,16.34,17.0861,16.6175,16.4346,16.3482,308.873,0.207827,0.320925,0.2210084507042254,0.16398305084745762,0.12313546798029557,0.309,0.21974647887323948,0.16266101694915255,0.12961083743842364
SDSS_AB,18.8239,18.0981,17.8642,17.7501,18.7497,18.1104,17.8736,17.8127,308.873,0.767187,0.3069275,0.2110704225352113,0.15703954802259887,0.1171293103448276,0.2954,0.209887323943662,0.1557909604519774,0.12331034482758621
SDSS_AB,17.8902,17.122,16.8819,16.7365,17.783,17.1303,16.8856,16.7663,308.874,0.71401,0.32292375,0.2220084507042254,0.16498305084745762,0.12313546798029557,0.3108,0.22074647887323948,0.16366101694915255,0.12961083743842364
SDSS_AB,16.4854,16.0192,15.8832,15.8158,16.4019,16.036,15.8786,15.831,308.874,0.716156,0.32292375,0.2220084507042254,0.16498305084745762,0.12313546798029557,0.3108,0.22074647887323948,0.16366101694915255,0.12961083743842364
SDSS_AB,16.5292,16.0427,15.8975,15.8302,16.4569,16.058,15.91,15.8662,308.874,1.06053,0.32392375,0.2230084507042254,0.16598305084745762,0.12413546798029557,0.3118,0.22174647887323948,0.16466101694915256,0.13061083743842364
SDSS_AB,17.622,17.1798,17.0507,16.9962,17.5614,17.196,17.0479,17.0142,308.876,0.710793,0.2909325,0.20107042253521132,0.1490960451977401,0.1111231527093596,0.2802,0.19988732394366202,0.14792090395480226,0.11700985221674877
SDSS_AB,15.5381,14.9633,14.7832,14.6991,15.4548,14.9808,14.7882,14.7215,308.876,1.0661,0.3109275,0.2140704225352113,0.15903954802259887,0.11912931034482759,0.2994,0.212887323943662,0.1577909604519774,0.1253103448275862
SDSS_AB,18.69,18.2252,18.0642,17.9812,18.6488,18.2414,18.0562,18.0962,308.877,0.766424,0.29392999999999997,0.20207042253521132,0.1500960451977401,0.1121231527093596,0.2828,0.20088732394366202,0.14892090395480226,0.11800985221674877
SDSS_AB,18.6251,18.1453,17.979,17.9077,18.5236,18.1568,17.983,17.9285,308.878,-0.120848,0.3499175,0.24088450704225356,0.17887005649717513,0.13414162561576357,0.3368,0.2394647887323944,0.17740112994350282,0.1409113300492611
SDSS_AB,15.9817,15.4152,15.2398,15.1777,15.8954,15.4197,15.2539,15.2008,308.878,0.352336,0.28993125,0.20007042253521132,0.1480960451977401,0.1111231527093596,0.27899999999999997,0.19888732394366201,0.14692090395480226,0.11700985221674877
SDSS_AB,17.599,16.9511,16.7518,16.6424,17.4817,16.9561,16.7354,16.6548,308.879,-0.00283908,0.33192125,0.2289464788732395,0.1699265536723164,0.12713546798029557,0.3194,0.22760563380281695,0.1685310734463277,0.13361083743842364
SDSS_AB,18.2644,17.4688,17.1909,17.0357,18.1601,17.4805,17.2136,17.0828,308.879,0.349284,0.29392999999999997,0.20207042253521132,0.1500960451977401,0.1121231527093596,0.2828,0.20088732394366202,0.14892090395480226,0.11800985221674877
SDSS_AB,18.2872,17.502,17.233,17.0743,18.1927,17.5145,17.2312,17.1298,308.88,0.785128,0.2889325,0.19913239436619723,0.1480960451977401,0.11111699507389163,0.2782,0.19802816901408454,0.14692090395480226,0.11670935960591133
SDSS_AB,17.931,17.3653,17.163,17.056,17.8527,17.3665,17.1709,17.0841,308.88,-0.8638,0.39790625,0.27476056338028176,0.20375706214689265,0.15216625615763546,0.383,0.2731830985915494,0.2021412429378531,0.16011330049261083
SDSS_AB,17.2749,16.6581,16.4584,16.3471,17.1865,16.6481,16.445,16.3867,308.881,-0.151554,0.35691625,0.24588450704225356,0.1819265536723164,0.13615394088669952,0.34359999999999996,0.2444647887323944,0.18053107344632768,0.14351231527093597
SDSS_AB,17.4376,17.0321,16.8934,16.8338,17.3841,17.029,16.901,16.8667,308.881,1.12536,0.2869325,0.19713239436619723,0.1460960451977401,0.11011699507389162,0.2762,0.19602816901408454,0.14492090395480225,0.11570935960591133
SDSS_AB,17.9598,17.404,17.1783,17.0535,17.8925,17.4006,17.1885,17.0904,308.884,1.12749,0.2869325,0.19713239436619723,0.1460960451977401,0.11011699507389162,0.2762,0.19602816901408454,0.14492090395480225,0.11570935960591133
SDSS_AB,17.3167,16.9688,16.8678,16.8211,17.2809,16.9704,16.876,16.8786,308.884,1.11284,0.29793,0.2050704225352113,0.15209604519774012,0.1141231527093596,0.2868,0.203887323943662,0.15092090395480226,0.12000985221674877
SDSS_AB,16.5093,15.7907,15.5169,15.3611,16.4018,15.7917,15.5152,15.4011,308.885,1.17016,0.2869325,0.19713239436619723,0.14615254237288136,0.11011699507389162,0.2762,0.19602816901408454,0.1450508474576271,0.11570935960591133
SDSS_AB,18.5238,17.6142,17.3023,17.1303,18.4052,17.6038,17.3098,17.1728,308.886,0.270439,0.29893,0.2060704225352113,0.15303954802259886,0.1141293103448276,0.2878,0.204887323943662,0.1517909604519774,0.12031034482758621
SDSS_AB,15.9609,15.2953,15.0658,14.9447,15.8436,15.2479,14.9887,14.8672,308.886,0.351565,0.28993125,0.20007042253521132,0.1480960451977401,0.1111231527093596,0.27899999999999997,0.19888732394366201,0.14692090395480226,0.11700985221674877
SDSS_AB,17.9376,16.978,16.665,16.4793,17.7965,16.9812,16.6692,16.5214,308.888,0.334478,0.29392999999999997,0.20207042253521132,0.1500960451977401,0.1121231527093596,0.2828,0.20088732394366202,0.14892090395480226,0.11800985221674877
SDSS_AB,18.0675,17.6323,17.4826,17.4224,18.018,17.6424,17.5004,17.4554,308.888,1.12087,0.29793,0.2050704225352113,0.15209604519774012,0.1141231527093596,0.2868,0.203887323943662,0.15092090395480226,0.12000985221674877
SDSS_AB,15.6085,15.0339,14.8357,14.7189,15.5101,15.0239,14.8192,14.7443,308.89,0.694139,0.3069275,0.2110704225352113,0.15703954802259887,0.1171293103448276,0.2954,0.209887323943662,0.1557909604519774,0.12331034482758621
SDSS_AB,18.2353,17.7277,17.5535,17.4788,18.1595,17.7295,17.5536,17.4964,308.892,1.09611,0.3079275,0.2120084507042254,0.15703954802259887,0.11812931034482758,0.2964,0.21074647887323947,0.1557909604519774,0.12431034482758621
SDSS_AB,18.4723,18.097,17.9885,17.933,18.4369,18.1017,17.9918,17.9591,308.892,-0.0617588,0.33992,0.23394647887323947,0.17392655367231638,0.13014162561576356,0.32720000000000005,0.23260563380281693,0.17253107344632768,0.1369113300492611
SDSS_AB,15.6688,15.0816,14.9116,14.8389,15.5952,15.081,14.9107,14.8718,308.894,1.09729,0.3079275,0.2120084507042254,0.15703954802259887,0.11812931034482758,0.2964,0.21074647887323947,0.1557909604519774,0.12431034482758621
SDSS_AB,18.6366,17.7,17.3898,17.2217,18.5324,17.699,17.4046,17.255,308.895,0.353042,0.28993125,0.20007042253521132,0.1480960451977401,0.1111231527093596,0.27899999999999997,0.19888732394366201,0.14692090395480226,0.11700985221674877
SDSS_AB,17.7421,17.1942,17.012,16.9132,17.669,17.1766,16.9989,16.9375,308.895,-0.174228,0.35691625,0.24588450704225356,0.1819265536723164,0.13615394088669952,0.34359999999999996,0.2444647887323944,0.18053107344632768,0.14351231527093597
SDSS_AB,16.3789,15.5751,15.2769,15.1484,16.2544,15.5659,15.2803,15.1686,308.896,1.05482,0.3109275,0.2140704225352113,0.15903954802259887,0.11912931034482759,0.2994,0.212887323943662,0.1577909604519774,0.1253103448275862
SDSS_AB,17.4042,16.9575,16.8035,16.7401,17.3383,16.9614,16.811,16.7663,308.897,0.37251,0.28993125,0.20007042253521132,0.1480960451977401,0.1111231527093596,0.27899999999999997,0.19888732394366201,0.14692090395480226,0.11700985221674877
SDSS_AB,17.0312,16.5279,16.3532,16.281,16.9764,16.5418,16.3647,16.3201,308.899,1.12985,0.2869325,0.19713239436619723,0.1460960451977401,0.11011699507389162,0.2762,0.19602816901408454,0.14492090395480225,0.11570935960591133
SDSS_AB,16.4861,16.0815,15.9352,15.8715,16.4404,16.0907,15.9392,15.8982,308.9,1.18041,0.28393375,0.19607042253521131,0.1450960451977401,0.10911699507389162,0.2734,0.194887323943662,0.14392090395480225,0.11470935960591133
SDSS_AB,16.4573,16.0712,15.973,15.9445,16.397,16.0697,15.9697,15.962,308.901,1.19095,0.27693500000000004,0.19113239436619722,0.1420960451977401,0.10611699507389162,0.2666,0.19002816901408454,0.14092090395480225,0.11170935960591133
SDSS_AB,17.801,17.1611,16.9304,16.8023,17.724,17.172,16.9362,16.8655,308.901,1.07443,0.30292874999999997,0.20900845070422538,0.15503954802259887,0.1161231527093596,0.29159999999999997,0.20774647887323947,0.1537909604519774,0.12200985221674877
SDSS_AB,17.1932,16.6936,16.5186,16.438,17.1328,16.7019,16.5252,16.4812,308.901,1.19379,0.27693500000000004,0.19113239436619722,0.1420960451977401,0.10611699507389162,0.2666,0.19002816901408454,0.14092090395480225,0.11170935960591133
SDSS_AB,16.1821,15.4802,15.2338,15.1136,16.0853,15.4817,15.2409,15.1467,308.903,1.15299,0.27793500000000004,0.19213239436619722,0.14215254237288136,0.10611699507389162,0.2676,0.19102816901408454,0.1410508474576271,0.11170935960591133
SDSS_AB,18.5132,18.0227,17.8674,17.783,18.4143,18.0424,17.862,17.8218,308.903,-0.967982,0.40890374999999995,0.2816985915492958,0.20875706214689266,0.15617241379310345,0.3936,0.28004225352112677,0.2071412429378531,0.16441379310344828
SDSS_AB,16.981,16.3428,16.0877,15.9332,16.7752,16.2504,15.9702,15.89,308.909,0.711359,0.28193375,0.19413239436619723,0.1440960451977401,0.10811699507389162,0.2714,0.19302816901408454,0.14292090395480225,0.11370935960591133
SDSS_AB,18.9694,18.1259,17.8231,17.6392,18.8546,18.1159,17.8298,17.7004,308.909,-0.891151,0.3949075,0.27182253521126765,0.20175706214689268,0.15116625615763546,0.38020000000000004,0.2703239436619719,0.20014124293785313,0.15911330049261083
SDSS_AB,16.0148,15.5435,15.3917,15.3373,15.929,15.5341,15.3881,15.354,308.91,-0.921156,0.3939075,0.27176056338028176,0.20175706214689268,0.1511600985221675,0.37920000000000004,0.2701830985915494,0.20014124293785313,0.1588128078817734
SDSS_AB,17.9202,17.1161,16.822,16.6377,17.8009,17.104,16.81,16.6774,308.91,-0.858166,0.3949075,0.27182253521126765,0.20175706214689268,0.15116625615763546,0.38020000000000004,0.2703239436619719,0.20014124293785313,0.15911330049261083
SDSS_AB,17.063,16.4216,16.217,16.0978,16.9553,16.4114,16.225,16.1475,308.91,-0.883291,0.3949075,0.27182253521126765,0.20175706214689268,0.15116625615763546,0.38020000000000004,0.2703239436619719,0.20014124293785313,0.15911330049261083
SDSS_AB,16.3952,15.696,15.4379,15.2693,16.2973,15.6793,15.429,15.3117,308.911,0.706057,0.28193375,0.19413239436619723,0.1440960451977401,0.10811699507389162,0.2714,0.19302816901408454,0.14292090395480225,0.11370935960591133
SDSS_AB,18.8354,18.3539,18.1892,18.1083,18.7588,18.363,18.2024,18.1729,308.916,-0.851682,0.3949075,0.27182253521126765,0.20175706214689268,0.15116625615763546,0.38020000000000004,0.2703239436619719,0.20014124293785313,0.15911330049261083
SDSS_AB,17.813,16.9662,16.7212,16.5852,17.6783,16.9674,16.7241,16.6488,308.916,0.766418,0.27293625000000005,0.18813239436619722,0.13915254237288135,0.10411699507389162,0.26280000000000003,0.18702816901408453,0.13805084745762713,0.10970935960591133
SDSS_AB,17.7466,17.3022,17.1576,17.0765,17.7006,17.3171,17.1597,17.1184,308.918,0.68009,0.28993125,0.19913239436619723,0.1480960451977401,0.11111699507389163,0.27899999999999997,0.19802816901408454,0.14692090395480226,0.11670935960591133
SDSS_AB,18.5017,17.9362,17.7472,17.6254,18.434,17.9354,17.7479,17.6774,308.918,-0.493231,0.40790374999999995,0.2807605633802817,0.2087005649717514,0.15617241379310345,0.3926,0.27918309859154933,0.20701129943502825,0.16441379310344828
SDSS_AB,18.8583,18.3388,18.1659,18.0734,18.7522,18.3496,18.1721,18.1267,308.919,1.15781,0.27793500000000004,0.19213239436619722,0.14215254237288136,0.10611699507389162,0.2676,0.19102816901408454,0.1410508474576271,0.11170935960591133
SDSS_AB,17.9143,17.3495,17.1522,17.0538,17.8194,17.3413,17.1561,17.0943,308.92,-0.867301,0.3949075,0.27182253521126765,0.20175706214689268,0.15116625615763546,0.38020000000000004,0.2703239436619719,0.20014124293785313,0.15911330049261083
SDSS_AB,18.4799,18.016,17.8798,17.8066,18.3929,18.0077,17.8718,17.8246,308.92,0.368475,0.2859325,0.19707042253521131,0.1460960451977401,0.1091231527093596,0.2752,0.195887323943662,0.14492090395480225,0.11500985221674877
SDSS_AB,18.2236,17.5155,17.2265,17.0253,18.1475,17.53,17.2128,17.0941,308.92,0.718393,0.28193375,0.19413239436619723,0.1440960451977401,0.10811699507389162,0.2714,0.19302816901408454,0.14292090395480225,0.11370935960591133
SDSS_AB,17.3732,16.6063,16.3648,16.2247,17.2551,16.5982,16.3694,16.2585,308.921,-0.879319,0.3949075,0.27182253521126765,0.20175706214689268,0.15116625615763546,0.38020000000000004,0.2703239436619719,0.20014124293785313,0.15911330049261083
SDSS_AB,18.8543,18.3307,18.1513,18.0807,18.785,18.3272,18.174,18.1302,308.921,1.18705,0.27693500000000004,0.19113239436619722,0.1420960451977401,0.10611699507389162,0.2666,0.19002816901408454,0.14092090395480225,0.11170935960591133
SDSS_AB,16.6821,16.1488,15.9716,15.879,16.5983,16.1478,15.9668,15.9059,308.922,-0.498506,0.40790374999999995,0.2807605633802817,0.2087005649717514,0.15617241379310345,0.3926,0.27918309859154933,0.20701129943502825,0.16441379310344828
SDSS_AB,17.4911,17.0552,16.9194,16.8593,17.42,17.0608,16.9363,16.8836,308.923,-0.454814,0.4139025,0.2846985915492958,0.2117005649717514,0.15817241379310346,0.3984,0.2830422535211268,0.21001129943502825,0.16641379310344828
SDSS_AB,18.2204,17.614,17.4107,17.2938,18.1381,17.6253,17.4122,17.3506,308.923,1.15022,0.27793500000000004,0.19213239436619722,0.14215254237288136,0.10611699507389162,0.2676,0.19102816901408454,0.1410508474576271,0.11170935960591133
SDSS_AB,18.5739,18.077,17.9025,17.8075,18.5089,18.0771,17.9019,17.8394,308.923,-0.965158,0.40890374999999995,0.2816985915492958,0.20875706214689266,0.15617241379310345,0.3936,0.28004225352112677,0.2071412429378531,0.16441379310344828
SDSS_AB,16.5802,16.155,16.03,15.9676,16.5151,16.151,16.0222,16.0032,308.925,0.714646,0.28193375,0.19413239436619723,0.1440960451977401,0.10811699507389162,0.2714,0.19302816901408454,0.14292090395480225,0.11370935960591133
SDSS_AB,18.0962,17.6454,17.4877,17.4092,18.0275,17.6301,17.4871,17.4502,308.925,-0.955641,0.4179025,0.2876985915492958,0.2137005649717514,0.16017241379310346,0.4024,0.2860422535211268,0.21201129943502825,0.16841379310344828
SDSS_AB,17.7329,17.2237,17.0519,16.9564,17.6553,17.2275,17.056,16.9946,308.926,-0.450059,0.4149025,0.2856985915492958,0.2127005649717514,0.15917241379310346,0.3994,0.2840422535211268,0.21101129943502825,0.16741379310344828
SDSS_AB,17.3058,16.41,16.111,15.9408,17.1783,16.4059,16.11,15.9838,308.927,-0.894244,0.3939075,0.27082253521126765,0.2008135593220339,0.1511600985221675,0.37920000000000004,0.2693239436619719,0.19927118644067798,0.1588128078817734
SDSS_AB,16.2769,15.3587,15.059,14.875,16.1453,15.3638,15.0526,14.9281,308.927,0.678929,0.2659375,0.18319436619718313,0.13615254237288135,0.10211083743842364,0.256,0.18216901408450706,0.13505084745762713,0.10740886699507389
SDSS_AB,17.1812,16.2846,16.0059,15.8527,17.0483,16.2919,16.0146,15.8897,308.927,0.350316,0.27793500000000004,0.19113239436619722,0.14215254237288136,0.10611699507389162,0.2676,0.19002816901408454,0.1410508474576271,0.11170935960591133
SDSS_AB,16.6251,16.1137,15.941,15.8622,16.5361,16.1023,15.9408,15.8886,308.928,-0.91577,0.3949075,0.27182253521126765,0.20175706214689268,0.15116625615763546,0.38020000000000004,0.2703239436619719,0.20014124293785313,0.15911330049261083
SDSS_AB,16.1352,15.3354,15.0827,14.9442,16.0098,15.3241,15.0685,14.9732,308.929,-0.955687,0.4179025,0.2876985915492958,0.2137005649717514,0.16017241379310346,0.4024,0.2860422535211268,0.21201129943502825,0.16841379310344828
SDSS_AB,17.1546,16.4327,16.1435,15.9933,17.0276,16.4068,16.1349,16.0227,308.929,-0.178335,0.35691625,0.24588450704225356,0.18287005649717514,0.13714778325123153,0.34359999999999996,0.2444647887323944,0.18140112994350283,0.14421182266009852
SDSS_AB,18.6992,17.9313,17.6562,17.4898,18.5867,17.9272,17.6543,17.5492,308.93,-0.533182,0.3949075,0.27176056338028176,0.20175706214689268,0.15116625615763546,0.38020000000000004,0.2701830985915494,0.20014124293785313,0.15911330049261083
SDSS_AB,17.5772,16.851,16.5839,16.4133,17.4562,16.8454,16.5756,16.4536,308.93,-0.468232,0.4149025,0.2856985915492958,0.2127005649717514,0.15917241379310346,0.3994,0.2840422535211268,0.21101129943502825,0.16741379310344828
SDSS_AB,17.5621,16.9061,16.63,16.4578,17.4589,16.8994,16.635,16.4849,308.931,-0.859566,0.3919075,0.26976056338028176,0.20075706214689268,0.1501600985221675,0.37720000000000004,0.2681830985915494,0.19914124293785312,0.1578128078817734
SDSS_AB,17.7361,16.9144,16.6702,16.5145,17.6127,16.9035,16.6487,16.505,308.931,1.16228,0.27593500000000004,0.19013239436619722,0.14115254237288136,0.10611083743842364,0.2656,0.18902816901408453,0.1400508474576271,0.1114088669950739
SDSS_AB,17.8273,17.1923,17.0012,16.8887,17.7291,17.1881,16.9936,16.9138,308.932,-0.983725,0.4249,0.2926985915492958,0.21764406779661016,0.16317241379310346,0.409,0.2910422535211268,0.2158813559322034,0.1714137931034483
SDSS_AB,17.3813,16.8248,16.6406,16.547,17.2836,16.8154,16.6374,16.5785,308.932,-0.910423,0.3949075,0.27182253521126765,0.20175706214689268,0.15116625615763546,0.38020000000000004,0.2703239436619719,0.20014124293785313,0.15911330049261083
SDSS_AB,18.2125,17.5088,17.2785,17.1357,18.0648,17.5117,17.2743,17.1881,308.932,0.755453,0.2649375,0.18219436619718313,0.13515254237288135,0.10111083743842365,0.255,0.18116901408450706,0.13405084745762713,0.10640886699507389
SDSS_AB,17.8391,17.2076,16.9882,16.8513,17.7368,17.2037,16.9853,16.9011,308.934,-0.116987,0.34491875,0.23794647887323947,0.17687005649717513,0.13214162561576356,0.33199999999999996,0.23660563380281693,0.17540112994350282,0.1389113300492611
SDSS_AB,18.2176,17.6578,17.4667,17.3618,18.1484,17.67,17.4694,17.3897,308.934,0.369963,0.27793500000000004,0.19113239436619722,0.14215254237288136,0.10611699507389162,0.2676,0.19002816901408454,0.1410508474576271,0.11170935960591133
SDSS_AB,16.2511,15.5268,15.3033,15.1797,16.1458,15.5198,15.2781,15.1999,308.935,-0.158336,0.3519175,0.24194647887323947,0.17992655367231639,0.13514162561576357,0.3388,0.24060563380281694,0.17853107344632768,0.1419113300492611
SDSS_AB,17.0011,16.5565,16.4183,16.3506,16.9093,16.5476,16.4059,16.3624,308.936,-0.953103,0.4179025,0.2876985915492958,0.2137005649717514,0.16017241379310346,0.4024,0.2860422535211268,0.21201129943502825,0.16841379310344828
SDSS_AB,16.5462,15.9998,15.8159,15.7107,16.4533,16.0128,15.8008,15.7502,308.936,0.770814,0.2649375,0.18219436619718313,0.13515254237288135,0.10111083743842365,0.255,0.18116901408450706,0.13405084745762713,0.10640886699507389
SDSS_AB,16.2404,15.7009,15.5198,15.4387,16.1624,15.6978,15.5261,15.47,308.936,0.35361,0.27793500000000004,0.19113239436619722,0.14215254237288136,0.10611699507389162,0.2676,0.19002816901408454,0.1410508474576271,0.11170935960591133
SDSS_AB,16.2395,15.5747,15.3649,15.2396,16.1368,15.5786,15.355,15.284,308.936,0.740912,0.26793625000000004,0.18419436619718313,0.13715254237288135,0.10211083743842364,0.25780000000000003,0.18316901408450706,0.13605084745762713,0.10740886699507389
SDSS_AB,18.6239,17.8792,17.5901,17.4104,18.526,17.8742,17.5845,17.4551,308.938,1.16096,0.27593500000000004,0.19013239436619722,0.14115254237288136,0.10611083743842364,0.2656,0.18902816901408453,0.1400508474576271,0.1114088669950739
SDSS_AB,17.6846,17.0792,16.8904,16.7762,17.5761,17.0705,16.8871,16.8123,308.938,-0.96176,0.4179025,0.2876985915492958,0.2137005649717514,0.16017241379310346,0.4024,0.2860422535211268,0.21201129943502825,0.16841379310344828
SDSS_AB,18.9456,18.3553,18.154,18.0595,18.8593,18.365,18.1692,18.0948,308.939,-0.473872,0.4149025,0.2856985915492958,0.2127005649717514,0.15917241379310346,0.3994,0.2840422535211268,0.21101129943502825,0.16741379310344828
SDSS_AB,16.4841,16.0738,15.9498,15.8813,16.4196,16.0795,15.9429,15.9173,308.939,0.712164,0.2659375,0.18319436619718313,0.13615254237288135,0.10211083743842364,0.256,0.18216901408450706,0.13505084745762713,0.10740886699507389
SDSS_AB,16.9612,16.4237,16.2461,16.1681,16.8565,16.409,16.2405,16.1866,308.94,-0.914768,0.3949075,0.27182253521126765,0.20175706214689268,0.15116625615763546,0.38020000000000004,0.2703239436619719,0.20014124293785313,0.15911330049261083
SDSS_AB,18.5864,18.0736,17.8908,17.8104,18.4865,18.0676,17.8965,17.812,308.94,-0.508692,0.39690625,0.27376056338028176,0.20275706214689265,0.15216625615763546,0.382,0.2721830985915494,0.2011412429378531,0.16011330049261083
SDSS_AB,18.3024,17.824,17.6404,17.5441,18.2199,17.8115,17.6426,17.5999,308.94,-0.902845,0.3949075,0.27182253521126765,0.20175706214689268,0.15116625615763546,0.38020000000000004,0.2703239436619719,0.20014124293785313,0.15911330049261083
SDSS_AB,16.1852,15.475,15.2536,15.1387,16.0872,15.4762,15.2537,15.1664,308.94,-0.874475,0.3919075,0.26976056338028176,0.20075706214689268,0.1501600985221675,0.37720000000000004,0.2681830985915494,0.19914124293785312,0.1578128078817734
SDSS_AB,18.2305,17.8838,17.7873,17.7397,18.1813,17.9044,17.7839,17.8004,308.941,0.683919,0.2659375,0.18319436619718313,0.13615254237288135,0.10211083743842364,0.256,0.18216901408450706,0.13505084745762713,0.10740886699507389
SDSS_AB,17.983,17.1359,16.8752,16.7066,17.8263,17.1087,16.8493,16.7401,308.941,-0.11288,0.34491875,0.23794647887323947,0.17687005649717513,0.13214162561576356,0.33199999999999996,0.23660563380281693,0.17540112994350282,0.1389113300492611
SDSS_AB,18.0373,17.505,17.316,17.2328,17.945,17.496,17.3122,17.2456,308.942,0.302484,0.28093375000000004,0.19313239436619722,0.14315254237288136,0.10711699507389162,0.27040000000000003,0.19202816901408454,0.1420508474576271,0.11270935960591133
SDSS_AB,16.8982,16.1105,15.8231,15.6513,16.7767,16.1277,15.8285,15.6933,308.942,-0.451912,0.4149025,0.2856985915492958,0.2127005649717514,0.15917241379310346,0.3994,0.2840422535211268,0.21101129943502825,0.16741379310344828
SDSS_AB,18.9179,18.5428,18.4121,18.3704,18.9001,18.5481,18.4393,18.4087,308.942,1.13357,0.27693500000000004,0.19113239436619722,0.14115254237288136,0.10611699507389162,0.2666,0.19002816901408454,0.1400508474576271,0.11170935960591133
