survey,ZTFD-g,ZTFD-r,ZTFD-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,ZTFD-g_AV,ZTFD-r_AV,ZTFD-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
ZTFD,17.1082,16.5959,16.3805,17.1079,16.5863,16.3561,16.2634,239.997,70.2539,0.08814999999999999,0.057845070422535214,0.04224293785310734,0.0856,0.06043661971830987,0.045350282485875706,0.03580295566502463
ZTFD,17.9311,17.3926,17.2055,17.9286,17.3783,17.1601,17.0911,219.293,47.8798,0.07625,0.04984507042253521,0.035994350282485876,0.074,0.05243661971830987,0.038480225988700566,0.030502463054187193
ZTFD,18.0323,17.5512,17.3619,18.0231,17.5337,17.3096,17.2315,250.246,77.3605,0.13075,0.08626760563380283,0.06274011299435028,0.127,0.0901549295774648,0.067090395480226,0.052704433497536944
ZTFD,17.0318,16.469,16.2488,17.0445,16.4521,16.2302,16.1456,264.663,44.7799,0.0852,0.05605633802816902,0.04024293785310734,0.0828,0.05929577464788734,0.043350282485875705,0.03480295566502463
ZTFD,17.6751,17.012,16.7517,17.6762,17,16.7346,16.6249,240.052,34.513,0.08814999999999999,0.057845070422535214,0.04224293785310734,0.0856,0.06043661971830987,0.045350282485875706,0.03580295566502463
ZTFD,17.2359,16.8892,16.7478,17.2642,16.8616,16.7064,16.6599,252.238,69.4266,0.14065,0.09247887323943663,0.06698870056497175,0.1366,0.09701408450704227,0.07196045197740113,0.05700492610837438
ZTFD,16.1629,15.8439,15.7283,16.1846,15.8166,15.6901,15.6614,244.456,39.4388,0.02675,0.017422535211267607,0.01324858757062147,0.026,0.018718309859154934,0.013870056497175142,0.010600985221674877
ZTFD,18.3305,17.6378,17.3883,18.3337,17.6146,17.3648,17.2546,257.033,47.9082,0.0931,0.06105633802816902,0.044242937853107345,0.0904,0.06429577464788734,0.04735028248587571,0.03780295566502463
ZTFD,16.5331,16.0135,15.8089,16.5417,15.994,15.7733,15.703,230.443,25.2,0.15355,0.10069014084507043,0.07298870056497175,0.1492,0.10587323943661973,0.07796045197740113,0.06230541871921182
ZTFD,16.8376,16.325,16.0741,16.842,16.3188,16.0575,15.9583,252.12,33.1566,0.104,0.06905633802816902,0.04949152542372881,0.10099999999999999,0.07229577464788733,0.05322033898305085,0.04210344827586207
ZTFD,16.458,15.7273,15.4589,16.4663,15.7374,15.4552,15.3425,252.74,69.9189,0.1278,0.08426760563380283,0.06074011299435028,0.1242,0.0881549295774648,0.065090395480226,0.05170443349753695
ZTFD,16.1697,15.8096,15.668,16.1985,15.7837,15.6503,15.5812,218.059,76.5721,0.10205,0.06705633802816902,0.04849152542372881,0.0992,0.07029577464788733,0.05222033898305085,0.04110344827586207
ZTFD,17.2172,16.603,16.3537,17.2087,16.6043,16.3467,16.2503,247.368,77.3522,0.14065,0.09247887323943663,0.06698870056497175,0.1366,0.09701408450704227,0.07196045197740113,0.05700492610837438
ZTFD,15.5657,15.2949,15.1688,15.5977,15.2689,15.1346,15.1124,264.242,46.8944,0.0931,0.06105633802816902,0.044242937853107345,0.0904,0.06429577464788734,0.04735028248587571,0.03780295566502463
ZTFD,15.5743,15.2316,15.0936,15.6077,15.2098,15.0657,15.0303,253.542,76.8246,0.1278,0.08426760563380283,0.06074011299435028,0.1242,0.0881549295774648,0.065090395480226,0.05170443349753695
ZTFD,16.5466,16.2101,16.0775,16.569,16.1914,16.0506,16.0198,234.273,34.1769,0.0852,0.05584507042253521,0.04024293785310734,0.0828,0.058436619718309865,0.043350282485875705,0.03480295566502463
ZTFD,17.0935,16.7135,16.5549,17.1349,16.6876,16.5272,16.4775,246.432,51.0199,0.06935000000000001,0.04584507042253521,0.032994350282485874,0.0674,0.04843661971830987,0.03548022598870056,0.02850246305418719
ZTFD,16.5696,16.1211,15.94,16.5782,16.0931,15.9013,15.8499,235.875,70.7565,0.07229999999999999,0.04763380281690141,0.033994350282485875,0.0702,0.0495774647887324,0.036480225988700564,0.029502463054187193
ZTFD,17.3137,17.0971,16.9776,17.3361,17.0665,16.9531,16.9362,245.615,47.1997,0.02775,0.018211267605633803,0.01324858757062147,0.027,0.018859154929577467,0.013870056497175142,0.011600985221674876
ZTFD,17.2972,17.0643,16.9627,17.3274,17.0314,16.9113,16.8793,263.368,75.5742,0.14365,0.09447887323943663,0.06898870056497175,0.1396,0.09901408450704227,0.07396045197740113,0.058004926108374384
ZTFD,16.579,16.1571,16.0032,16.6179,16.1372,15.975,15.9183,231.636,42.1634,0.0862,0.05684507042253521,0.04124293785310734,0.0838,0.059436619718309866,0.044350282485875706,0.03480295566502463
ZTFD,16.8235,16.2535,16.0596,16.8246,16.2372,16.0336,15.9626,263.011,76.1112,0.13870000000000002,0.09147887323943663,0.06598870056497175,0.1348,0.09601408450704227,0.07096045197740113,0.05670443349753695
ZTFD,16.4446,16.2452,16.1627,16.4868,16.2073,16.1155,16.1064,250.709,41.4441,0.030699999999999998,0.020211267605633805,0.014497175141242939,0.0298,0.02085915492957747,0.015740112994350283,0.012600985221674877
ZTFD,16.7929,16.3541,16.1956,16.8024,16.3303,16.1578,16.0988,250.733,60.69,0.11095000000000001,0.07305633802816901,0.05249152542372881,0.1078,0.07629577464788734,0.05622033898305085,0.04510344827586207
ZTFD,16.1419,15.6684,15.4999,16.1629,15.6525,15.4652,15.3915,212.568,18.1093,0.09115,0.060056338028169017,0.043242937853107344,0.0886,0.06329577464788734,0.04635028248587571,0.03680295566502463
ZTFD,15.9707,15.2876,15.0186,15.9706,15.2891,15.0113,14.8915,253.23,55.0856,0.0446,0.029422535211267607,0.021497175141242938,0.0434,0.030718309859154934,0.022740112994350282,0.017901477832512315
ZTFD,17.6492,17.0843,16.8488,17.6342,17.0736,16.8296,16.7412,263.262,75.388,0.13175,0.08647887323943662,0.06274011299435028,0.128,0.09101408450704226,0.067090395480226,0.053704433497536945
ZTFD,17.5275,16.9906,16.7813,17.5496,16.9901,16.7673,16.6977,245.445,51.6411,0.07825,0.05163380281690141,0.03699435028248588,0.076,0.0535774647887324,0.03948022598870057,0.03150246305418719
ZTFD,16.2276,15.7736,15.6405,16.2229,15.7468,15.6021,15.5677,253.897,44.9139,0.040600000000000004,0.026422535211267605,0.01949717514124294,0.039400000000000004,0.027718309859154935,0.020740112994350284,0.01660098522167488
ZTFD,16.9085,16.6156,16.5169,16.9359,16.5913,16.4536,16.4334,249.288,36.5299,0.059449999999999996,0.03863380281690141,0.02874576271186441,0.0578,0.0405774647887324,0.030610169491525424,0.024201970443349752
ZTFD,16.6732,15.9096,15.6924,16.665,15.934,15.6728,15.5828,247.971,37.0205,0.0317,0.020422535211267606,0.015248587570621468,0.0308,0.021718309859154933,0.015870056497175142,0.012600985221674877
ZTFD,17.1368,16.6742,16.4884,17.1449,16.6563,16.4696,16.3991,252.193,69.1155,0.14465,0.09547887323943663,0.06898870056497175,0.1406,0.10001408450704227,0.07396045197740113,0.059004926108374385
ZTFD,17.6077,17.206,17.0372,17.6169,17.1857,17.0109,16.9452,257.393,18.3815,0.27540000000000003,0.18095774647887325,0.13172881355932203,0.2676,0.19002816901408454,0.1410508474576271,0.11170935960591133
ZTFD,18.1772,17.503,17.2545,18.1601,17.481,17.2048,17.1095,232.217,52.404,0.0525,0.03463380281690141,0.024745762711864405,0.051,0.0365774647887324,0.026610169491525424,0.021201970443349753
ZTFD,16.7431,16.4351,16.3211,16.7548,16.3922,16.266,16.2322,225.497,29.5915,0.06835000000000001,0.04484507042253521,0.032994350282485874,0.0664,0.04743661971830987,0.03548022598870056,0.02750246305418719
ZTFD,16.2487,16.0935,16.0324,16.2894,16.0538,15.9858,15.9948,257.551,33.755,0.09015,0.05905633802816902,0.043242937853107344,0.0876,0.06229577464788734,0.04635028248587571,0.03680295566502463
ZTFD,17.6413,17.0142,16.8013,17.5956,16.9499,16.7131,16.6235,254.699,62.6765,0.1862,0.12211267605633803,0.08848587570621469,0.1808,0.12859154929577468,0.09470056497175142,0.07560591133004926
ZTFD,17.0002,16.5407,16.3691,17.0202,16.5261,16.3355,16.26,224.607,24.5562,0.13075,0.08626760563380283,0.06274011299435028,0.127,0.0901549295774648,0.067090395480226,0.053704433497536945
ZTFD,17.5922,16.9603,16.6731,17.5974,16.9638,16.6534,16.5253,260.696,55.5046,0.09705,0.06405633802816901,0.046242937853107347,0.0942,0.06729577464788734,0.04935028248587571,0.03910344827586207
ZTFD,16.5083,15.8188,15.5816,16.5158,15.8142,15.565,15.4546,232.135,68.0809,0.08025,0.05284507042253521,0.038242937853107346,0.078,0.05543661971830987,0.04135028248587571,0.03280295566502463
ZTFD,16.894,16.2918,16.0856,16.9225,16.3008,16.0888,16.0188,262.571,45.6566,0.07329999999999999,0.04863380281690141,0.034994350282485875,0.0712,0.0505774647887324,0.037480225988700565,0.029502463054187193
ZTFD,18.0765,17.4224,17.1955,18.0762,17.4161,17.1564,17.0502,218.969,32.4971,0.04555,0.029633802816901412,0.021497175141242938,0.044199999999999996,0.0315774647887324,0.022740112994350282,0.018201970443349754
ZTFD,16.9893,16.4988,16.3132,17.0091,16.483,16.2781,16.2084,247.839,41.8428,0.0198,0.013211267605633802,0.00924858757062147,0.019200000000000002,0.013859154929577467,0.009870056497175142,0.00830049261083744
ZTFD,18.3088,17.6164,17.3669,18.3203,17.6027,17.3401,17.2359,235.686,35.1218,0.0921,0.06084507042253521,0.044242937853107345,0.0894,0.06343661971830987,0.04735028248587571,0.03780295566502463
ZTFD,16.8899,16.5173,16.3882,16.9197,16.4877,16.3354,16.3143,260.969,70.4225,0.108,0.07126760563380283,0.05149152542372881,0.105,0.07515492957746481,0.05522033898305085,0.04410344827586207
ZTFD,17.3653,16.9237,16.7394,17.3686,16.9092,16.7092,16.6438,250.049,67.8879,0.10305,0.06805633802816902,0.04949152542372881,0.1002,0.07129577464788733,0.05322033898305085,0.04210344827586207
ZTFD,16.9083,16.6466,16.5423,16.9352,16.6088,16.4988,16.474,229.199,46.0585,0.09015,0.05905633802816902,0.043242937853107344,0.0876,0.06229577464788734,0.04635028248587571,0.03680295566502463
ZTFD,16.7916,16.4158,16.2753,16.8126,16.3825,16.2226,16.1647,234.559,20.9115,0.18325,0.12011267605633803,0.08748587570621469,0.178,0.12659154929577468,0.09370056497175142,0.07460591133004926
ZTFD,17.7601,17.0728,16.7444,17.7625,17.0777,16.7439,16.5953,257.681,61.9389,0.07825,0.05163380281690141,0.03699435028248588,0.076,0.0535774647887324,0.03948022598870057,0.03150246305418719
ZTFD,16.5782,16.2316,16.0906,16.6085,16.2037,16.0574,16.0132,253.792,20.7291,0.20504999999999998,0.13511267605633803,0.09773446327683616,0.1992,0.14159154929577467,0.10457062146892655,0.08320689655172414
ZTFD,17.4251,16.9494,16.768,17.4289,16.919,16.7262,16.6635,257.263,49.1722,0.04655,0.03063380281690141,0.022497175141242935,0.0452,0.0325774647887324,0.023740112994350283,0.018901477832512316
ZTFD,17.7374,17.3104,17.1551,17.7591,17.2888,17.1099,17.0659,242.341,47.2393,0.0525,0.03463380281690141,0.024745762711864405,0.051,0.0365774647887324,0.026610169491525424,0.021201970443349753
ZTFD,16.1149,15.7088,15.5759,16.1347,15.6889,15.539,15.488,230.09,39.6871,0.0535,0.035422535211267606,0.025745762711864406,0.052,0.03671830985915493,0.027610169491525425,0.021901477832512315
ZTFD,16.505,16.1237,15.9603,16.5299,16.1017,15.9282,15.8712,243.105,24.6915,0.30215,0.19916901408450705,0.14422598870056497,0.29359999999999997,0.208887323943662,0.1547909604519774,0.12300985221674877
ZTFD,17.5662,16.8517,16.5774,17.5715,16.8436,16.5564,16.4394,239.407,32.3094,0.09115,0.060056338028169017,0.04349152542372882,0.0886,0.06329577464788734,0.04722033898305085,0.03710344827586207
ZTFD,16.366,16.2245,16.1634,16.4045,16.1865,16.1133,16.1154,243.398,47.0971,0.041600000000000005,0.027422535211267605,0.01949717514124294,0.040400000000000005,0.028718309859154936,0.020740112994350284,0.016901477832512314
ZTFD,16.8883,16.5787,16.4525,16.9523,16.5606,16.4163,16.3972,245.492,58.7892,0.0376,0.024422535211267606,0.017497175141242938,0.0364,0.025718309859154933,0.018740112994350282,0.014901477832512316
ZTFD,16.5083,16.1386,15.9892,16.5284,16.1162,15.965,15.9351,263.108,25.498,0.22285,0.14632394366197182,0.10623163841807909,0.2164,0.15345070422535215,0.11431073446327684,0.09050738916256157
ZTFD,15.334,15.1245,15.0506,15.369,15.0913,15.0053,15.0067,261.404,70.9706,0.1238,0.08126760563380282,0.05874011299435029,0.1202,0.0851549295774648,0.06309039548022599,0.05040394088669951
ZTFD,16.8731,16.4943,16.3698,16.8834,16.4631,16.3179,16.2856,256.369,35.9999,0.07525,0.04963380281690141,0.035994350282485876,0.073,0.0515774647887324,0.038480225988700566,0.030502463054187193
ZTFD,16.0037,15.7237,15.6209,16.0467,15.6959,15.5729,15.5376,251.776,57.1989,0.07135,0.04684507042253521,0.033994350282485875,0.06939999999999999,0.04943661971830987,0.036480225988700564,0.029502463054187193
ZTFD,17.0804,16.5556,16.3477,17.0871,16.5369,16.3251,16.2509,263.008,32.5678,0.14659999999999998,0.09647887323943663,0.06998870056497175,0.1424,0.10101408450704226,0.07496045197740113,0.060004926108374386
ZTFD,17.1503,16.7952,16.6652,17.1601,16.7613,16.6234,16.5961,261.01,70.6976,0.1139,0.07505633802816901,0.054491525423728815,0.1106,0.07829577464788734,0.058220338983050846,0.0464039408866995
ZTFD,16.6683,16.2278,16.0429,16.6923,16.2088,16.0252,15.9455,263.156,60.8072,0.15155,0.09969014084507043,0.07223728813559323,0.1472,0.10487323943661973,0.07783050847457627,0.06130541871921183
ZTFD,16.2542,15.8119,15.6478,16.2692,15.8009,15.6228,15.5771,258.393,68.8964,0.09905,0.06505633802816901,0.04749152542372881,0.09620000000000001,0.06829577464788734,0.051220338983050846,0.04010344827586207
ZTFD,16.5298,16.2124,16.1178,16.5616,16.1833,16.06,16.0289,247.98,51.5977,0.07029999999999999,0.04584507042253521,0.032994350282485874,0.0682,0.04843661971830987,0.03548022598870056,0.02850246305418719
ZTFD,15.7417,15.2959,15.1545,15.749,15.2804,15.1246,15.0756,255.148,57.3455,0.0555,0.03663380281690141,0.026745762711864407,0.054,0.0385774647887324,0.028610169491525426,0.022201970443349754
ZTFD,16.1928,15.843,15.7051,16.2099,15.8152,15.6767,15.6395,259.609,68.9398,0.105,0.06905633802816902,0.04949152542372881,0.102,0.07229577464788733,0.05322033898305085,0.04240394088669951
ZTFD,17.833,17.1257,16.8755,17.8344,17.1247,16.8705,16.7662,251.323,50.7705,0.06735000000000001,0.04463380281690141,0.03199435028248587,0.0654,0.0465774647887324,0.03448022598870057,0.02750246305418719
ZTFD,17.8319,17.2061,16.9561,17.8101,17.1784,16.926,16.8276,247.836,24.6608,0.14759999999999998,0.09669014084507042,0.06998870056497175,0.1434,0.10187323943661973,0.07496045197740113,0.060004926108374386
ZTFD,15.5756,15.2776,15.1825,15.6005,15.2513,15.1371,15.1264,215.487,74.8079,0.14559999999999998,0.09569014084507042,0.06923728813559323,0.1414,0.10087323943661973,0.07483050847457627,0.059004926108374385
ZTFD,16.3667,16.011,15.859,16.3903,15.9959,15.8318,15.7835,255.108,19.812,0.2595,0.17074647887323946,0.12348022598870056,0.252,0.17916901408450706,0.132180790960452,0.10540886699507389
ZTFD,16.4125,15.8412,15.6439,16.4175,15.8269,15.6186,15.5501,242.977,55.9521,0.02875,0.019211267605633804,0.013497175141242938,0.028,0.019859154929577467,0.014740112994350282,0.011600985221674876
ZTFD,18.0343,17.4066,17.1836,18.0006,17.3926,17.1454,17.0544,264.218,75.7669,0.1605,0.10569014084507042,0.07698870056497176,0.156,0.11087323943661974,0.08196045197740114,0.06530541871921182
ZTFD,16.2621,15.8075,15.6407,16.2904,15.7918,15.6148,15.5528,242.102,18.3274,0.14165,0.09347887323943663,0.06774011299435029,0.1376,0.09801408450704227,0.07209039548022599,0.05770443349753695
ZTFD,16.0926,15.5927,15.3791,16.097,15.5847,15.359,15.2747,250.713,75.1625,0.1248,0.08226760563380282,0.05974011299435029,0.1212,0.0861549295774648,0.06409039548022599,0.05070443349753695
ZTFD,16.9584,16.5815,16.4556,16.9814,16.553,16.4152,16.3922,259.995,48.9094,0.07129999999999999,0.04684507042253521,0.033994350282485875,0.0692,0.04943661971830987,0.036480225988700564,0.02850246305418719
ZTFD,17.616,17.0721,16.8614,17.6154,17.0456,16.8266,16.7565,262.095,75.9675,0.14459999999999998,0.09469014084507042,0.06898870056497175,0.1404,0.09987323943661974,0.07396045197740113,0.059004926108374385
ZTFD,15.8544,15.4823,15.3507,15.866,15.4608,15.3246,15.2805,238.929,70.4235,0.08225,0.05405633802816902,0.03924293785310734,0.08,0.057295774647887335,0.042350282485875704,0.03350246305418719
ZTFD,17.7917,17.3094,17.1141,17.7974,17.2874,17.0816,17.0226,259.037,69.7526,0.13275,0.08747887323943662,0.06374011299435028,0.129,0.09201408450704227,0.068090395480226,0.053704433497536945
ZTFD,16.1959,15.707,15.5248,16.1965,15.686,15.4954,15.4331,252.525,44.9859,0.06045,0.03984507042253521,0.028994350282485877,0.0588,0.042436619718309865,0.031480225988700566,0.025201970443349753
ZTFD,17.8306,17.3076,17.0987,17.843,17.2733,17.0443,16.9816,260.884,38.3079,0.14465,0.09547887323943663,0.06898870056497175,0.1406,0.10001408450704227,0.07396045197740113,0.059004926108374385
ZTFD,18.2039,17.4921,17.241,18.2175,17.527,17.2535,17.1594,264.968,70.6393,0.11889999999999999,0.07826760563380282,0.056740112994350285,0.1156,0.0821549295774648,0.06109039548022599,0.048403940886699505
ZTFD,17.0291,16.611,16.4578,17.0459,16.5812,16.4257,16.3782,237.937,30.0557,0.10005,0.06605633802816901,0.04749152542372881,0.09720000000000001,0.06929577464788735,0.051220338983050846,0.04080295566502463
ZTFD,16.4381,16.0531,15.91,16.4664,16.0424,15.8734,15.8297,243.083,16.1516,0.16145,0.10669014084507042,0.07723728813559322,0.1568,0.11187323943661974,0.08283050847457628,0.06530541871921182
ZTFD,17.9337,17.4679,17.3039,17.9418,17.4415,17.2572,17.1763,232.173,54.2527,0.04655,0.030422535211267605,0.02174576271186441,0.0452,0.031718309859154935,0.023610169491525425,0.018901477832512316
ZTFD,16.2914,15.8985,15.7295,16.3213,15.8745,15.6931,15.6327,256.659,61.0312,0.07825,0.05184507042253521,0.037242937853107345,0.076,0.05443661971830987,0.04035028248587571,0.031802955665024626
ZTFD,16.1885,15.7676,15.6229,16.2063,15.7428,15.5872,15.5476,233.412,41.1982,0.08020000000000001,0.05284507042253521,0.03799435028248588,0.07780000000000001,0.05543661971830987,0.04048022598870057,0.03250246305418719
ZTFD,17.9897,17.2692,17.017,17.9788,17.2575,16.9699,16.8346,225.782,19.9454,0.10995,0.07226760563380281,0.05249152542372881,0.1068,0.0761549295774648,0.05622033898305085,0.04510344827586207
ZTFD,18.0354,17.4378,17.2182,18.0314,17.422,17.1652,17.0815,231.672,33.4656,0.07725,0.050845070422535214,0.03699435028248588,0.075,0.05343661971830987,0.03948022598870057,0.03150246305418719
ZTFD,17.5287,17.0243,16.8193,17.5378,17.0143,16.7994,16.7167,249.562,47.3111,0.07329999999999999,0.04784507042253521,0.034994350282485875,0.0712,0.050436619718309865,0.037480225988700565,0.029502463054187193
ZTFD,17.7252,17.2927,17.1569,17.7348,17.2844,17.0911,17.0369,261.297,16.7297,0.26645,0.17495774647887324,0.12672881355932203,0.25880000000000003,0.18402816901408453,0.13605084745762713,0.10840886699507389
ZTFD,16.5159,16.1776,16.0466,16.5487,16.1466,16.0127,15.9906,238.522,55.3076,0.0327,0.021422535211267607,0.015497175141242938,0.0318,0.022718309859154934,0.016740112994350284,0.013600985221674876
ZTFD,15.988,15.5143,15.3434,15.9986,15.4991,15.3155,15.2508,248.235,56.3916,0.03865,0.025422535211267607,0.01849717514124294,0.0376,0.026718309859154934,0.019740112994350283,0.015600985221674878
ZTFD,17.0616,16.7411,16.6105,17.0913,16.7106,16.5691,16.5359,263.914,29.2428,0.15555,0.10269014084507043,0.07423728813559322,0.1512,0.10787323943661974,0.07983050847457628,0.06330541871921182
ZTFD,16.7072,16.23,16.0421,16.7254,16.2117,16.0135,15.9309,238.348,27.6475,0.11689999999999999,0.07726760563380282,0.055740112994350284,0.11359999999999999,0.0811549295774648,0.06009039548022599,0.047403940886699504
ZTFD,16.853,16.5892,16.4874,16.8725,16.5578,16.4499,16.4418,262.993,43.5108,0.058449999999999995,0.03863380281690141,0.027745762711864408,0.056799999999999996,0.0405774647887324,0.029610169491525423,0.024201970443349752
ZTFD,16.8642,16.4699,16.3364,16.8682,16.4434,16.3016,16.2631,247.809,52.0817,0.09605,0.06305633802816901,0.045491525423728814,0.0932,0.06629577464788734,0.04922033898305085,0.038802955665024626
ZTFD,16.4592,16.0098,15.862,16.4727,15.9992,15.8269,15.7872,239.803,49.2403,0.0634,0.04163380281690141,0.029994350282485878,0.0616,0.0435774647887324,0.03248022598870057,0.025502463054187192
ZTFD,17.4312,16.8099,16.5872,17.4321,16.8078,16.5827,16.4926,246.659,22.1883,0.15555,0.10269014084507043,0.07423728813559322,0.1512,0.10787323943661974,0.07983050847457628,0.06330541871921182
ZTFD,17.5119,17.1534,17.0113,17.5272,17.1251,16.9511,16.9028,241.011,61.4821,0.0317,0.021211267605633802,0.015248587570621468,0.0308,0.021859154929577466,0.015870056497175142,0.012600985221674877
ZTFD,16.9433,16.4607,16.2775,16.9494,16.4474,16.2422,16.1668,222.974,40.7904,0.04855,0.03163380281690141,0.023497175141242936,0.0472,0.0335774647887324,0.024740112994350284,0.019901477832512313
ZTFD,16.4155,16.0503,15.9124,16.442,16.0253,15.8747,15.8334,217.516,22.2339,0.1595,0.10469014084507042,0.07623728813559322,0.155,0.10987323943661974,0.08183050847457628,0.06530541871921182
ZTFD,17.1341,16.6855,16.4931,17.164,16.6727,16.465,16.387,239.739,39.3862,0.03865,0.025422535211267607,0.01849717514124294,0.0376,0.026718309859154934,0.019740112994350283,0.015901477832512313
ZTFD,16.4046,16.0482,15.9196,16.441,16.0342,15.8866,15.8481,245.123,56.0146,0.0178,0.011211267605633802,0.008248587570621468,0.0172,0.011859154929577467,0.00887005649717514,0.007300492610837438
ZTFD,18.2189,17.6294,17.4206,18.2071,17.6227,17.3828,17.2957,257.725,60.7678,0.10205,0.06705633802816902,0.04849152542372881,0.0992,0.07029577464788733,0.05222033898305085,0.04110344827586207
ZTFD,18.0947,17.6376,17.4196,18.0976,17.6268,17.3966,17.3064,255.319,55.5555,0.07135,0.04684507042253521,0.033994350282485875,0.06939999999999999,0.04943661971830987,0.036480225988700564,0.029502463054187193
ZTFD,16.7395,16.3745,16.2294,16.7577,16.3434,16.2029,16.1664,260.457,56.7017,0.08420000000000001,0.05584507042253521,0.04024293785310734,0.08180000000000001,0.058436619718309865,0.043350282485875705,0.034502463054187194
ZTFD,16.9131,16.4353,16.2431,16.9151,16.4111,16.2046,16.1415,253.069,21.4274,0.17629999999999998,0.11590140845070424,0.08423728813559322,0.1712,0.1217323943661972,0.08983050847457627,0.07160591133004926
ZTFD,16.4913,15.8964,15.6892,16.4972,15.8919,15.6737,15.5792,229.968,39.8801,0.0565,0.03763380281690141,0.026994350282485875,0.055,0.0395774647887324,0.029480225988700565,0.02320197044334975
ZTFD,16.8059,16.5024,16.3836,16.8346,16.477,16.3423,16.3172,243.206,18.6953,0.13670000000000002,0.08947887323943662,0.06498870056497175,0.1328,0.09401408450704227,0.06996045197740113,0.05570443349753695
ZTFD,17.8452,17.3488,17.1864,17.8456,17.3072,17.12,17.0414,258.416,51.9624,0.0852,0.05605633802816902,0.040994350282485874,0.0828,0.05929577464788734,0.04348022598870056,0.03480295566502463
ZTFD,16.855,16.4227,16.2413,16.8727,16.3999,16.2242,16.1462,254.077,42.5697,0.06935000000000001,0.04584507042253521,0.032994350282485874,0.0674,0.04843661971830987,0.03548022598870056,0.02850246305418719
ZTFD,16.0657,15.7481,15.6275,16.0966,15.7257,15.5869,15.5626,248.578,33.6117,0.07629999999999999,0.04984507042253521,0.036242937853107345,0.0742,0.05243661971830987,0.03935028248587571,0.030802955665024633
ZTFD,17.7856,17.0672,16.7804,17.7774,17.052,16.7703,16.6439,257.159,41.4947,0.08120000000000001,0.05284507042253521,0.038242937853107346,0.07880000000000001,0.05543661971830987,0.04135028248587571,0.03280295566502463
ZTFD,17.7616,17.0531,16.8309,17.7347,17.0294,16.7905,16.6961,260.938,77.4675,0.1288,0.08526760563380283,0.06174011299435028,0.1252,0.0891549295774648,0.066090395480226,0.052704433497536944
ZTFD,16.2984,15.9125,15.7778,16.3105,15.8832,15.734,15.6939,261.01,75.6227,0.12185,0.08026760563380282,0.05849152542372882,0.1184,0.0841549295774648,0.06222033898305085,0.04970443349753695
ZTFD,17.0452,16.7134,16.5879,17.0695,16.6818,16.5449,16.5086,254.8,63.5154,0.08915,0.058845070422535214,0.04224293785310734,0.0866,0.06143661971830987,0.045350282485875706,0.03610344827586207
ZTFD,17.8291,17.2833,17.0278,17.8511,17.2526,17.0188,16.9553,249.354,29.5139,0.0644,0.04263380281690141,0.030994350282485875,0.0626,0.0445774647887324,0.03348022598870057,0.026201970443349754
ZTFD,17.3962,16.7844,16.5433,17.4119,16.7781,16.5215,16.4195,240.745,62.5964,0.05645,0.03763380281690141,0.026745762711864407,0.0548,0.0395774647887324,0.028610169491525426,0.02320197044334975
ZTFD,17.1628,16.7599,16.6102,17.1635,16.7439,16.5801,16.5386,263.888,28.4172,0.1783,0.11790140845070424,0.08548587570621469,0.1732,0.12373239436619721,0.09170056497175141,0.07260591133004926
ZTFD,18.351,17.8175,17.5583,18.395,17.8327,17.566,17.5026,260.252,77.7165,0.13375,0.08847887323943662,0.06398870056497175,0.13,0.09301408450704227,0.06896045197740114,0.054704433497536946
ZTFD,17.2042,16.8703,16.7285,17.2289,16.8361,16.6867,16.6577,256.075,47.212,0.0951,0.06284507042253522,0.045242937853107346,0.0924,0.06543661971830987,0.04835028248587571,0.038802955665024626
ZTFD,17.6846,17.2039,17.0177,17.6977,17.1781,16.9736,16.9143,256.264,67.719,0.1159,0.07626760563380282,0.055491525423728816,0.1126,0.0801549295774648,0.059220338983050846,0.047403940886699504
ZTFD,17.6852,17.2994,17.139,17.6974,17.2748,17.1025,17.0517,231.85,69.843,0.06735000000000001,0.04384507042253521,0.03199435028248587,0.0654,0.04643661971830987,0.03448022598870057,0.02720197044334975
ZTFD,16.5765,16.1184,15.9638,16.5975,16.0854,15.924,15.8563,229.297,60.0272,0.0515,0.03363380281690141,0.024745762711864405,0.049999999999999996,0.0355774647887324,0.026610169491525424,0.020901477832512314
ZTFD,16.9071,16.6166,16.5072,16.9404,16.589,16.4613,16.4489,243.075,42.5959,0.058449999999999995,0.03863380281690141,0.027745762711864408,0.056799999999999996,0.0405774647887324,0.029610169491525423,0.024201970443349752
ZTFD,18.0159,17.2775,17.0442,17.9938,17.2602,16.9964,16.8973,227.883,60.6158,0.04065,0.027422535211267605,0.01949717514124294,0.0396,0.028718309859154936,0.020740112994350284,0.016901477832512314
ZTFD,16.7528,16.5401,16.48,16.7877,16.5062,16.4143,16.4095,226.737,29.1146,0.08420000000000001,0.05584507042253521,0.04024293785310734,0.08180000000000001,0.058436619718309865,0.043350282485875705,0.034502463054187194
ZTFD,15.9964,15.5714,15.4499,16.0121,15.549,15.4053,15.3731,240.727,68.0237,0.103,0.06805633802816902,0.04924293785310734,0.09999999999999999,0.07129577464788733,0.052350282485875706,0.04210344827586207
ZTFD,17.0608,16.3268,16.0518,17.0628,16.3271,16.0384,15.9325,257.421,67.595,0.11985,0.07847887323943663,0.056740112994350285,0.1164,0.08301408450704227,0.06109039548022599,0.048403940886699505
