survey,NICKEL2MO-B,NICKEL2MO-V,NICKEL2MO-R,NICKEL2MO-I,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,NICKEL2MO-B_AV,NICKEL2MO-V_AV,NICKEL2MO-R_AV,NICKEL2MO-I_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
NICKEL2MO,17.2233,16.4611,16.0037,15.494,16.6845,16.1743,15.9885,15.9201,334.895,29.3381,0.2411391304347826,0.18373875,0.14262535211267607,0.08569704433497538,0.20879999999999999,0.14845070422535214,0.1094406779661017,0.08750738916256158
NICKEL2MO,17.8889,16.976,16.3723,15.7767,17.2866,16.5572,16.2798,16.156,144.747,-4.80624,0.21699652173913042,0.165795,0.12829577464788733,0.07733743842364532,0.1878,0.1335915492957747,0.09870056497175142,0.0789064039408867
NICKEL2MO,17.995,17.1492,16.6094,16.0727,17.4088,16.7968,16.5728,16.4719,144.725,-4.80706,0.22706782608695653,0.1731725,0.13429577464788733,0.08051724137931035,0.1964,0.13959154929577466,0.10357062146892655,0.08220689655172414
NICKEL2MO,17.2566,16.5347,16.1715,15.6816,16.7523,16.3008,16.1675,16.1086,144.703,-4.82401,0.23506782608695653,0.17855000000000001,0.13862535211267607,0.08351724137931035,0.20299999999999999,0.14445070422535214,0.10657062146892655,0.08520689655172414
NICKEL2MO,16.8853,16.0337,15.5597,15.013,16.2709,15.6784,15.4988,15.421,144.751,-4.8488,0.23013913043478262,0.17536125000000002,0.13629577464788734,0.08151724137931035,0.1992,0.14159154929577467,0.1054406779661017,0.08320689655172414
NICKEL2MO,16.5621,15.6905,15.2219,14.6388,15.9403,15.3243,15.1092,15.023,144.765,-4.87531,0.20485391304347828,0.1564175,0.12129577464788732,0.07315763546798029,0.1772,0.12659154929577468,0.09370056497175142,0.07460591133004926
NICKEL2MO,16.096,15.5027,15.1433,14.6429,15.6496,15.2923,15.1587,15.1226,144.736,-4.8931,0.22606782608695652,0.1721725,0.13362535211267607,0.08051724137931035,0.19540000000000002,0.13945070422535213,0.1034406779661017,0.08220689655172414
NICKEL2MO,17.0297,16.3519,15.9408,15.5068,16.5503,16.1227,15.9448,15.9296,146.688,16.0439,0.1755686956521739,0.13366250000000002,0.10363661971830987,0.06197783251231527,0.152,0.10787323943661974,0.07996045197740113,0.06330541871921182
NICKEL2MO,18.4192,17.5465,17.1088,16.5679,17.8188,17.2789,17.0356,16.9728,146.726,16.037,0.1745686956521739,0.13347375,0.10363661971830987,0.06197783251231527,0.1512,0.10787323943661974,0.07983050847457628,0.06330541871921182
NICKEL2MO,17.0967,16.4862,16.1044,15.6719,16.6512,16.2468,16.0948,16.0658,146.706,16.0266,0.16956869565217392,0.12928499999999998,0.10030704225352113,0.059977832512315275,0.1464,0.10401408450704226,0.07696045197740113,0.06130541871921183
NICKEL2MO,17.9919,17.4226,17.0825,16.5962,17.5892,17.2579,17.1174,17.0937,146.695,16.0015,0.16142608695652175,0.12309624999999999,0.09530704225352113,0.05679802955665025,0.1396,0.09901408450704227,0.07296045197740113,0.058004926108374384
NICKEL2MO,18.9574,17.9436,17.2641,16.6574,18.2256,17.4638,17.1993,17.0887,133.71,57.2081,0.16649739130434782,0.12628499999999998,0.09830704225352113,0.05879802955665025,0.1434,0.10201408450704226,0.07596045197740113,0.060004926108374386
NICKEL2MO,18.2884,17.6155,17.1412,16.6675,17.8212,17.3492,17.1594,17.0972,133.633,57.1895,0.17664,0.13466250000000002,0.10463661971830986,0.06297783251231527,0.153,0.10887323943661974,0.08083050847457628,0.06430541871921182
NICKEL2MO,17.1289,16.216,15.6422,15.0836,16.4648,15.813,15.6012,15.5169,133.685,57.1559,0.17156869565217392,0.13047375,0.10163661971830987,0.06079802955665024,0.1482,0.10587323943661973,0.07796045197740113,0.06200492610837438
NICKEL2MO,17.9876,17.3117,16.9235,16.4835,17.4929,17.0895,16.9334,16.901,153.536,3.48877,0.11399826086956522,0.08658625,0.06764788732394367,0.040258620689655175,0.0982,0.07029577464788733,0.05222033898305085,0.04110344827586207
NICKEL2MO,18.2807,17.8305,17.4642,17.0393,17.8987,17.5447,17.4635,17.4417,153.537,3.45543,0.11399826086956522,0.08658625,0.06764788732394367,0.040258620689655175,0.0982,0.07029577464788733,0.05222033898305085,0.04110344827586207
NICKEL2MO,17.4808,16.8913,16.4923,16.0664,17.0435,16.6692,16.5165,16.4895,153.61,3.47622,0.11399826086956522,0.08658625,0.06764788732394367,0.040258620689655175,0.0982,0.07029577464788733,0.05222033898305085,0.04110344827586207
NICKEL2MO,16.6379,15.9544,15.4747,14.9815,16.1517,15.645,15.468,15.4036,153.566,3.43341,0.11206956521739131,0.08558625,0.06664788732394367,0.040258620689655175,0.09720000000000001,0.06929577464788735,0.051220338983050846,0.04110344827586207
NICKEL2MO,17.6546,16.9999,16.5953,16.1119,17.1704,16.7554,16.6085,16.5921,153.551,3.42422,0.11206956521739131,0.08558625,0.06664788732394367,0.040258620689655175,0.09720000000000001,0.06929577464788735,0.051220338983050846,0.04110344827586207
NICKEL2MO,18.2307,17.6883,17.3233,16.9185,17.8297,17.5004,17.367,17.3653,179.119,60.4913,0.07664173913043477,0.05845375,0.044988732394366196,0.026899014778325122,0.0664,0.0465774647887324,0.03461016949152543,0.02750246305418719
NICKEL2MO,17.5983,16.8601,16.4683,16.0589,17.1053,16.6586,16.5185,16.4874,218.579,59.3819,0.03428521739130435,0.026132500000000003,0.020329577464788733,0.012359605911330049,0.0298,0.02085915492957747,0.015740112994350283,0.012600985221674877
NICKEL2MO,17.9481,17.1004,16.5586,16.0028,17.3504,16.7593,16.4935,16.3986,218.642,59.3555,0.037356521739130434,0.02832125,0.02232957746478873,0.013359605911330048,0.032600000000000004,0.022859154929577467,0.016870056497175143,0.013600985221674876
NICKEL2MO,17.6066,16.9538,16.5448,16.1265,17.114,16.7015,16.5646,16.5514,218.657,59.3519,0.037356521739130434,0.02832125,0.02232957746478873,0.013359605911330048,0.032600000000000004,0.022859154929577467,0.016870056497175143,0.013600985221674876
NICKEL2MO,16.458,15.8647,15.4671,15.0769,15.9945,15.6311,15.5035,15.5077,218.627,59.3203,0.037285217391304346,0.028132499999999998,0.021659154929577467,0.013359605911330048,0.0318,0.022718309859154934,0.016740112994350284,0.013600985221674876
NICKEL2MO,17.7967,17.0268,16.5279,16.0527,17.2477,16.7231,16.5403,16.4629,266.025,40.9051,0.14228347826086954,0.10852999999999999,0.08430704225352113,0.05061822660098522,0.1232,0.08801408450704226,0.065090395480226,0.05170443349753695
NICKEL2MO,18.4767,17.5243,16.8964,16.3217,17.7893,17.0787,16.8213,16.7085,266.038,40.8886,0.14428347826086954,0.10971875,0.08530704225352113,0.0514384236453202,0.125,0.08901408450704226,0.066090395480226,0.05240394088669951
NICKEL2MO,18.4189,17.529,16.9064,16.3234,17.7548,17.0959,16.9391,16.8263,266.085,40.8797,0.14635478260869564,0.11171875,0.08630704225352114,0.05161822660098522,0.127,0.09001408450704226,0.06696045197740114,0.052704433497536944
NICKEL2MO,18.3372,17.7612,17.3579,16.9353,17.9183,17.5484,17.3996,17.3547,266.023,40.8759,0.14428347826086954,0.10971875,0.08530704225352113,0.0514384236453202,0.125,0.08901408450704226,0.066090395480226,0.05240394088669951
NICKEL2MO,17.8309,17.3998,17.0561,16.6677,17.4875,17.2237,17.1136,17.1187,266.035,40.8585,0.14528347826086954,0.11052999999999999,0.0859774647887324,0.05161822660098522,0.1252,0.0891549295774648,0.066090395480226,0.052704433497536944
NICKEL2MO,18.0181,17.2846,16.7943,16.2469,17.49,16.9921,16.7709,16.6955,265.991,40.8544,0.14328347826086954,0.10952999999999999,0.0849774647887324,0.05061822660098522,0.1242,0.0881549295774648,0.065090395480226,0.05170443349753695
NICKEL2MO,17.3305,16.7699,16.3597,15.9202,16.8989,16.53,16.3728,16.3477,266.014,40.8435,0.14528347826086954,0.11052999999999999,0.0859774647887324,0.05161822660098522,0.1252,0.0891549295774648,0.066090395480226,0.052704433497536944
NICKEL2MO,17.7458,17.02,16.5521,16.0821,17.205,16.7273,16.5532,16.5138,266.065,40.8414,0.14635478260869564,0.11171875,0.08630704225352114,0.05161822660098522,0.127,0.09001408450704226,0.06696045197740114,0.052704433497536944
NICKEL2MO,17.7829,17.0994,16.6188,16.1202,17.2721,16.812,16.598,16.5447,266.061,40.8401,0.14835478260869564,0.11271875,0.08797746478873239,0.05261822660098522,0.128,0.0911549295774648,0.06796045197740114,0.053704433497536945
NICKEL2MO,18.0446,17.4599,17.045,16.6385,17.5908,17.24,17.1,17.0705,266.089,40.8256,0.15135478260869564,0.1149075,0.08930704225352112,0.05361822660098522,0.1308,0.09301408450704227,0.06896045197740114,0.054704433497536946
NICKEL2MO,18.5407,17.9541,17.5562,17.0678,18.1048,17.7249,17.5991,17.5582,338.479,20.843,0.1765686956521739,0.13447375,0.10463661971830986,0.06279802955665024,0.1522,0.10887323943661974,0.07996045197740113,0.06400492610837438
NICKEL2MO,17.7906,17.229,16.8632,16.4199,17.3837,17.0245,16.8966,16.8694,338.462,20.8249,0.17964,0.13685125,0.10663661971830986,0.06397783251231527,0.1558,0.11087323943661974,0.08183050847457628,0.06530541871921182
NICKEL2MO,18.0904,17.2811,16.7426,16.2025,17.5373,16.9207,16.7073,16.6421,338.438,20.8217,0.17664,0.13466250000000002,0.10463661971830986,0.06297783251231527,0.153,0.10887323943661974,0.08083050847457628,0.06430541871921182
NICKEL2MO,17.7316,17.1469,16.6185,16.1564,17.2483,16.7921,16.6416,16.6082,338.432,20.8201,0.17664,0.13466250000000002,0.10463661971830986,0.06297783251231527,0.153,0.10887323943661974,0.08083050847457628,0.06430541871921182
NICKEL2MO,17.9403,17.3154,16.897,16.4498,17.4932,17.0859,16.9304,16.8975,338.508,20.8101,0.18364,0.13985125,0.10863661971830986,0.06497783251231527,0.1588,0.11287323943661974,0.08383050847457628,0.06630541871921182
NICKEL2MO,16.2724,15.418,14.8955,14.3355,15.6774,15.0665,14.8291,14.7451,338.421,20.8035,0.1775686956521739,0.13466250000000002,0.10463661971830986,0.06297783251231527,0.153,0.10887323943661974,0.08083050847457628,0.06430541871921182
NICKEL2MO,17.1305,16.4787,16.0498,15.5826,16.655,16.2294,16.0744,16.0311,338.467,20.7815,0.1847113043478261,0.14085125,0.10963661971830986,0.06597783251231527,0.1598,0.11387323943661974,0.08470056497175141,0.06730541871921182
NICKEL2MO,18.2515,17.4163,16.8565,16.2739,17.6668,17.0467,16.7962,16.6907,338.498,20.7817,0.1897113043478261,0.14504,0.11263661971830986,0.0671576354679803,0.16460000000000002,0.11687323943661973,0.08670056497175141,0.06860591133004926
NICKEL2MO,18.3743,17.6821,17.1754,16.6531,17.8667,17.354,17.1648,17.0998,343.36,32.1728,0.2593530434782609,0.197305,0.1529549295774648,0.09187684729064038,0.2242,0.1593098591549296,0.11831073446327683,0.09380788177339901
NICKEL2MO,18.7939,18.0183,17.4535,16.8735,18.2075,17.6433,17.3934,17.2626,343.37,32.1702,0.2593530434782609,0.197305,0.1529549295774648,0.09187684729064038,0.2242,0.1593098591549296,0.11831073446327683,0.09380788177339901
NICKEL2MO,17.5262,16.7669,16.2943,15.7749,17.0002,16.4858,16.2768,16.1743,343.336,32.1684,0.2613530434782609,0.199305,0.15462535211267606,0.09287684729064039,0.22619999999999998,0.16045070422535215,0.11931073446327684,0.09480788177339901
NICKEL2MO,18.3353,17.7343,17.3298,16.8645,17.9005,17.5099,17.3607,17.3375,343.371,32.1672,0.2593530434782609,0.197305,0.1529549295774648,0.09187684729064038,0.2242,0.1593098591549296,0.11831073446327683,0.09380788177339901
NICKEL2MO,17.1496,16.518,16.1335,15.6956,16.7036,16.3189,16.1738,16.1342,343.332,32.1624,0.2572817391304348,0.19611625,0.1519549295774648,0.09087684729064038,0.22240000000000001,0.1583098591549296,0.11731073446327683,0.092807881773399
NICKEL2MO,17.2286,16.5057,16.0027,15.5023,16.6951,16.1854,16.0041,15.9351,343.385,32.158,0.2543530434782609,0.19411625,0.15062535211267605,0.09069704433497536,0.2204,0.15645070422535215,0.11631073446327683,0.09250738916256157
NICKEL2MO,17.1763,16.415,15.9069,15.3394,16.6517,16.1109,15.8611,15.7606,343.317,32.1487,0.2563530434782609,0.19511625,0.15162535211267605,0.09087684729064038,0.2214,0.15745070422535215,0.11644067796610169,0.092807881773399
NICKEL2MO,16.349,15.7317,15.314,14.872,15.8858,15.4776,15.329,15.2912,343.365,32.1226,0.2522817391304348,0.19211625,0.14962535211267605,0.08969704433497536,0.2184,0.15545070422535215,0.11531073446327685,0.09150738916256157
NICKEL2MO,18.4208,17.4647,16.8364,16.172,17.8181,17.0616,16.7377,16.6009,343.313,32.1354,0.2543530434782609,0.19411625,0.15062535211267605,0.09069704433497536,0.2204,0.15645070422535215,0.11631073446327683,0.09250738916256157
NICKEL2MO,18.5182,17.8289,17.3959,16.8972,18.0395,17.5895,17.4055,17.3645,343.315,32.1129,0.2543530434782609,0.19411625,0.15062535211267605,0.09069704433497536,0.2204,0.15645070422535215,0.11631073446327683,0.09250738916256157
NICKEL2MO,17.7151,17.0729,16.6839,16.2496,17.2671,16.8624,16.7248,16.6864,343.399,32.099,0.2512817391304348,0.19111625,0.14862535211267605,0.08887684729064038,0.2174,0.15445070422535215,0.1144406779661017,0.090807881773399
NICKEL2MO,18.3441,17.4282,16.7934,16.1348,17.7248,16.9904,16.6734,16.5569,343.352,32.0965,0.2522817391304348,0.19211625,0.14895492957746478,0.08969704433497536,0.2184,0.1553098591549296,0.1144406779661017,0.09150738916256157
NICKEL2MO,16.0797,15.4461,15.0451,14.6027,15.6461,15.234,15.0825,15.0514,343.314,32.0922,0.2512817391304348,0.1919275,0.14862535211267605,0.08887684729064038,0.21760000000000002,0.15445070422535215,0.1144406779661017,0.090807881773399
NICKEL2MO,18.4039,17.8567,17.4132,16.8662,17.9834,17.5897,17.4258,17.3992,343.389,32.0854,0.2502817391304348,0.1909275,0.14795492957746478,0.08869704433497537,0.21660000000000001,0.1543098591549296,0.11431073446327684,0.09050738916256157
NICKEL2MO,17.8755,16.7206,16.0745,15.2888,16.8017,16.1228,15.9077,15.5651,36.9408,-1.15392,0.1291408695652174,0.0981525,0.0759774647887324,0.04543842364532019,0.1116,0.0791549295774648,0.058220338983050846,0.0464039408866995
NICKEL2MO,18.9757,17.84,17.1891,16.4234,18.0584,17.2526,17.0169,16.6904,36.943,-1.16751,0.1291408695652174,0.0981525,0.0759774647887324,0.04543842364532019,0.1116,0.0791549295774648,0.058220338983050846,0.0464039408866995
NICKEL2MO,18.6817,17.5681,16.901,16.1513,17.7377,17.0063,16.7193,16.4171,36.9543,-1.17642,0.1271408695652174,0.09696375,0.07497746478873239,0.04543842364532019,0.10980000000000001,0.0781549295774648,0.058220338983050846,0.0464039408866995
NICKEL2MO,18.387,17.7467,17.2571,16.7869,17.9326,17.4342,17.2442,17.1975,36.9332,-1.19301,0.1291408695652174,0.0981525,0.0759774647887324,0.04543842364532019,0.1116,0.0791549295774648,0.05909039548022599,0.0464039408866995
NICKEL2MO,18.8386,17.9333,17.3802,16.8026,18.2463,17.6004,17.3178,17.1909,308.26,9.91524,0.39963652173913045,0.30464625,0.2369323943661972,0.14149507389162563,0.34559999999999996,0.2464647887323944,0.18240112994350283,0.14451231527093597
NICKEL2MO,16.7766,16.0998,15.6679,15.235,16.2891,15.8393,15.6787,15.6437,308.237,9.90983,0.39763652173913044,0.30283499999999997,0.2349323943661972,0.1413152709359606,0.3444,0.2444647887323944,0.18140112994350283,0.14421182266009852
NICKEL2MO,18.6141,17.7655,17.2508,16.7158,18.035,17.4439,17.2304,17.137,308.23,9.91015,0.39763652173913044,0.30283499999999997,0.2349323943661972,0.1413152709359606,0.3444,0.2444647887323944,0.18140112994350283,0.14421182266009852
NICKEL2MO,17.2842,16.5488,16.0956,15.6289,16.7555,16.2876,16.1016,16.042,308.266,9.90596,0.39963652173913045,0.30464625,0.2369323943661972,0.14149507389162563,0.34559999999999996,0.2464647887323944,0.18240112994350283,0.14451231527093597
NICKEL2MO,18.6278,17.7629,17.2123,16.6805,18.0424,17.4069,17.1761,17.1058,308.25,9.89685,0.39963652173913045,0.30464625,0.2369323943661972,0.14149507389162563,0.34559999999999996,0.2464647887323944,0.18240112994350283,0.14451231527093597
NICKEL2MO,17.2553,16.471,15.9791,15.4748,16.7048,16.1614,15.9486,15.8851,308.246,9.89617,0.39763652173913044,0.30283499999999997,0.2349323943661972,0.1413152709359606,0.3444,0.2444647887323944,0.18140112994350283,0.14421182266009852
NICKEL2MO,18.0189,17.3575,16.9333,16.4689,17.5401,17.1042,16.9346,16.8798,308.255,9.90208,0.39963652173913045,0.30464625,0.2369323943661972,0.14149507389162563,0.34559999999999996,0.2464647887323944,0.18240112994350283,0.14451231527093597
NICKEL2MO,17.4318,16.8184,16.4019,15.9371,16.9842,16.5909,16.4211,16.3593,308.242,9.89157,0.40056521739130435,0.30483499999999997,0.2369323943661972,0.1423152709359606,0.3464,0.2464647887323944,0.18240112994350283,0.14521182266009852
NICKEL2MO,16.6104,15.8693,15.4083,14.929,16.0707,15.5685,15.3872,15.3359,308.259,9.8903,0.40363652173913045,0.30702375,0.2389323943661972,0.1433152709359606,0.3492,0.24846478873239441,0.18340112994350283,0.14621182266009852
NICKEL2MO,16.5092,15.842,15.4027,14.9394,16.0276,15.5831,15.3983,15.3456,308.267,9.88993,0.40363652173913045,0.30702375,0.2389323943661972,0.1433152709359606,0.3492,0.24846478873239441,0.18340112994350283,0.14621182266009852
NICKEL2MO,18.323,17.4081,16.8061,16.2077,17.7083,16.9936,16.7112,16.5786,308.207,9.88947,0.39856521739130435,0.30364625,0.2359323943661972,0.1413152709359606,0.34459999999999996,0.2454647887323944,0.18140112994350283,0.14421182266009852
NICKEL2MO,18.4308,17.7041,17.2407,16.7577,17.9411,17.431,17.222,17.1686,308.21,9.88469,0.39856521739130435,0.30364625,0.2359323943661972,0.1413152709359606,0.34459999999999996,0.2454647887323944,0.18140112994350283,0.14421182266009852
NICKEL2MO,18.7838,17.8056,17.1318,16.4817,18.1496,17.3108,16.9929,16.8605,308.227,9.88371,0.40056521739130435,0.30483499999999997,0.2369323943661972,0.1423152709359606,0.3464,0.2464647887323944,0.18240112994350283,0.14521182266009852
NICKEL2MO,17.79,17.0824,16.6415,16.167,17.292,16.8155,16.6455,16.5908,308.212,9.88203,0.39856521739130435,0.30364625,0.2359323943661972,0.1413152709359606,0.34459999999999996,0.2454647887323944,0.18140112994350283,0.14421182266009852
NICKEL2MO,17.3051,16.5265,16.0278,15.4859,16.7686,16.2119,15.9762,15.8826,308.227,9.87619,0.40056521739130435,0.30483499999999997,0.2369323943661972,0.1423152709359606,0.3464,0.2464647887323944,0.18240112994350283,0.14521182266009852
NICKEL2MO,17.7116,16.716,16.1007,15.4356,17.0504,16.3134,15.9611,15.8029,308.216,9.87045,0.39856521739130435,0.30364625,0.2359323943661972,0.1413152709359606,0.34459999999999996,0.2454647887323944,0.18140112994350283,0.14421182266009852
NICKEL2MO,17.2007,16.568,16.1708,15.7467,16.7662,16.352,16.2039,16.1702,308.222,9.87011,0.40063652173913045,0.30564625,0.2369323943661972,0.1423152709359606,0.34659999999999996,0.2464647887323944,0.18240112994350283,0.14521182266009852
NICKEL2MO,17.4147,16.759,16.3407,15.8396,16.9552,16.5144,16.321,16.2498,308.218,9.86817,0.40063652173913045,0.30564625,0.2369323943661972,0.1423152709359606,0.34659999999999996,0.2464647887323944,0.18240112994350283,0.14521182266009852
NICKEL2MO,18.1438,17.5074,17.1043,16.6773,17.6942,17.2999,17.1477,17.1159,308.289,9.85955,0.4137791304347826,0.3152125,0.24493239436619718,0.14667487684729064,0.358,0.2544647887323944,0.18840112994350283,0.1498128078817734
NICKEL2MO,17.1553,16.5543,16.1389,15.6949,16.745,16.3403,15.8927,16.1524,308.235,9.85734,0.40263652173913045,0.30683499999999997,0.2379323943661972,0.14249507389162563,0.3484,0.24746478873239441,0.18340112994350283,0.14551231527093597
NICKEL2MO,16.5795,15.9977,15.5975,15.1566,16.1624,15.679,15.62,15.5948,308.213,9.8504,0.40063652173913045,0.30564625,0.2369323943661972,0.1423152709359606,0.34659999999999996,0.2464647887323944,0.18240112994350283,0.14521182266009852
NICKEL2MO,18.0741,17.2946,16.7922,16.2915,17.5223,16.9886,16.7531,16.7135,308.254,9.85003,0.40463652173913045,0.30802375,0.23926197183098594,0.14349507389162564,0.3502,0.2493239436619719,0.18440112994350283,0.14651231527093597
NICKEL2MO,18.6685,17.8794,17.3834,16.8045,18.1383,17.5772,17.3565,17.2428,308.291,9.84775,0.4137791304347826,0.3152125,0.24493239436619718,0.14667487684729064,0.358,0.2544647887323944,0.18840112994350283,0.1498128078817734
NICKEL2MO,16.348,15.6404,15.1868,14.7344,15.8455,15.3739,15.2113,15.1488,308.212,9.84601,0.40063652173913045,0.30564625,0.2369323943661972,0.1423152709359606,0.34659999999999996,0.2464647887323944,0.18240112994350283,0.14521182266009852
NICKEL2MO,18.5006,17.6875,17.1822,16.6554,17.9317,17.4079,17.1396,17.0645,308.205,9.84528,0.40063652173913045,0.30564625,0.2369323943661972,0.1423152709359606,0.34659999999999996,0.2464647887323944,0.18240112994350283,0.14521182266009852
NICKEL2MO,16.0522,15.385,14.9376,14.4751,15.5872,15.1236,14.9498,14.8909,308.227,9.8372,0.4117791304347826,0.3142125,0.24393239436619718,0.1464950738916256,0.357,0.2534647887323944,0.18740112994350283,0.14951231527093595
NICKEL2MO,17.3487,16.6709,16.2217,15.7423,16.8747,16.4128,16.2268,16.1828,308.237,9.83169,0.4117791304347826,0.3142125,0.24393239436619718,0.1464950738916256,0.357,0.2534647887323944,0.18740112994350283,0.14951231527093595
NICKEL2MO,16.5436,15.6623,15.0912,14.4835,16.0137,15.3239,15.0032,14.9155,308.201,9.89217,0.39856521739130435,0.30364625,0.2359323943661972,0.1413152709359606,0.34459999999999996,0.2454647887323944,0.18140112994350283,0.14421182266009852
NICKEL2MO,18.1305,17.2741,16.7515,16.2301,17.5619,16.9322,16.6843,16.6429,308.202,9.88059,0.39856521739130435,0.30364625,0.2359323943661972,0.1413152709359606,0.34459999999999996,0.2454647887323944,0.18140112994350283,0.14421182266009852
NICKEL2MO,17.239,16.5305,16.0823,15.6202,16.7612,16.2754,16.0876,16.026,308.201,9.86119,0.40063652173913045,0.30564625,0.2369323943661972,0.1423152709359606,0.34659999999999996,0.2464647887323944,0.18240112994350283,0.14521182266009852
NICKEL2MO,17.2616,16.3794,15.8146,15.1953,16.6666,16.0148,15.7689,15.666,359.713,-2.22839,0.14028347826086957,0.10652999999999999,0.0829774647887324,0.04961822660098522,0.1212,0.0861549295774648,0.06409039548022599,0.05070443349753695
NICKEL2MO,18.6859,17.8651,17.3474,16.8168,18.0706,17.4686,17.236,17.1445,46.0432,-26.1341,0.0514991304347826,0.03969875,0.030659154929577465,0.018539408866995073,0.0452,0.031718309859154935,0.023610169491525425,0.018901477832512316
NICKEL2MO,16.3741,15.6176,15.0854,14.5758,15.8068,15.2288,15.0322,14.9518,46.0185,-26.1528,0.05142782608695652,0.03869875,0.030659154929577465,0.018539408866995073,0.044199999999999996,0.031718309859154935,0.023610169491525425,0.018901477832512316
NICKEL2MO,17.7768,16.8907,16.2993,15.6937,17.2091,16.5087,16.2045,16.0717,91.117,-12.592,1.1291965217391304,0.8600512499999999,0.6678084507042255,0.4004064039408867,0.9767999999999999,0.6948169014084508,0.5147231638418079,0.4087339901477833
NICKEL2MO,16.7644,15.8648,15.2968,14.697,16.155,15.4845,15.2084,15.0844,91.1277,-12.5948,1.1473391304347826,0.8736174999999999,0.6788084507042254,0.4065862068965517,0.9922,0.7058169014084508,0.522593220338983,0.4150344827586207
NICKEL2MO,17.4759,16.7003,16.1773,15.6495,16.9587,16.3701,16.1153,15.998,91.1295,-12.5994,1.1433391304347826,0.87142875,0.6761380281690141,0.4055862068965517,0.9894000000000001,0.7036760563380282,0.520723163841808,0.4140344827586207
NICKEL2MO,17.5398,16.3552,15.6157,14.7715,16.7046,15.7993,15.3695,15.1386,91.1815,-12.6041,1.1685530434782607,0.8901837499999999,0.6911380281690142,0.4147660098522168,1.0106,0.7186760563380282,0.5324632768361582,0.42333497536945813
NICKEL2MO,17.8246,16.736,16.0991,15.3015,17.0686,16.2499,15.865,15.6722,91.198,-12.6078,1.1685530434782607,0.8901837499999999,0.6911380281690142,0.4147660098522168,1.0106,0.7186760563380282,0.5324632768361582,0.42333497536945813
NICKEL2MO,17.6784,16.754,16.2192,15.5433,16.9938,16.3698,16.0709,15.9396,91.1727,-12.6125,1.1544104347826085,0.87980625,0.6831380281690141,0.40958620689655173,0.999,0.7106760563380282,0.525593220338983,0.4180344827586207
NICKEL2MO,18.1216,17.3997,16.9058,16.222,17.6151,17.0508,16.7866,16.6606,91.12,-12.6197,1.1392678260869564,0.8682399999999999,0.6738084507042255,0.4044064039408867,0.9856,0.7008169014084508,0.5187231638418079,0.4127339901477833
NICKEL2MO,16.8274,16.0402,15.4763,14.8883,16.3013,15.7035,15.4059,15.2873,91.1069,-12.6215,1.1392678260869564,0.8682399999999999,0.6741380281690141,0.4044064039408867,0.9856,0.7016760563380282,0.5187231638418079,0.4127339901477833
NICKEL2MO,17.889,16.8608,16.2001,15.4638,17.2059,16.4069,16.042,15.86,91.1684,-12.6231,1.1524817391304347,0.87780625,0.6821380281690141,0.4087660098522168,0.997,0.7096760563380282,0.525593220338983,0.4173349753694581
NICKEL2MO,17.0791,16.2084,15.6664,15.0347,16.4887,15.859,15.555,15.4166,91.1146,-12.6279,1.1392678260869564,0.8682399999999999,0.6741380281690141,0.4044064039408867,0.9856,0.7016760563380282,0.5187231638418079,0.4127339901477833
NICKEL2MO,17.5065,16.6483,16.0593,15.4297,16.9225,16.2513,15.9542,15.8183,91.1266,-12.6409,1.1474104347826086,0.8746175,0.6791380281690141,0.4065862068965517,0.9932,0.7066760563380282,0.522593220338983,0.4150344827586207
NICKEL2MO,18.0095,17.1762,16.6692,16.037,17.3878,16.813,16.5437,16.4327,91.1615,-12.6454,1.1524817391304347,0.87780625,0.6821380281690141,0.4087660098522168,0.997,0.7096760563380282,0.525593220338983,0.4173349753694581
NICKEL2MO,16.8223,16.2674,15.9022,15.4547,16.3924,16.0387,15.8919,15.8785,199.227,31.627,0.0514991304347826,0.03969875,0.030659154929577465,0.018539408866995073,0.0452,0.031718309859154935,0.023610169491525425,0.018901477832512316
NICKEL2MO,17.1975,16.4554,15.9925,15.3804,16.6652,16.1021,15.8716,15.7974,199.247,31.6174,0.05749913043478261,0.04369875,0.0339887323943662,0.020539408866995075,0.0492,0.0355774647887324,0.02574011299435028,0.020901477832512314
NICKEL2MO,16.3102,15.5969,15.1456,14.729,15.7967,15.3231,15.1664,15.1149,171.393,22.8628,0.056570434782608696,0.04369875,0.03365915492957747,0.020539408866995075,0.0492,0.03471830985915494,0.02574011299435028,0.020901477832512314
NICKEL2MO,17.6825,16.8704,16.3352,15.8217,17.1238,16.5239,16.334,16.2107,171.392,22.8379,0.05649913043478261,0.0428875,0.03365915492957747,0.019719211822660097,0.048999999999999995,0.03471830985915494,0.025610169491525423,0.020201970443349752
NICKEL2MO,17.0356,16.4952,16.1539,15.7798,16.6862,16.3515,16.2299,16.2179,164.608,59.5316,0.04135652173913044,0.031321249999999995,0.024659154929577466,0.014539408866995075,0.0356,0.025718309859154933,0.018740112994350282,0.014901477832512316
NICKEL2MO,17.3172,16.6039,16.1553,15.7005,16.8413,16.3662,16.1855,16.1424,164.638,59.4939,0.04135652173913044,0.031321249999999995,0.024329577464788733,0.014539408866995075,0.0356,0.02485915492957747,0.018740112994350282,0.014901477832512316
