survey,SDSS-g,SDSS-r,SDSS-i,SDSS-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,SDSS-g_AV,SDSS-r_AV,SDSS-i_AV,SDSS-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,GAIA_SDSS-G,GAIA_SDSS-R,GAIA_SDSS-I,GAIA_SDSS-Z,GAIA_SDSS-g,GAIA_SDSS-r,GAIA_SDSS-i,GAIA_SDSS-z,SOURCEID
SDSS,18.261,17.54,17.2767,17.1302,18.1545,17.5422,17.2818,17.1515,308.747,-0.201231,0.367914,0.253823,0.18787,0.141154,0.355149,0.252324,0.186401,0.148512,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.8233,18.2963,18.1325,18.0248,18.7057,18.3116,18.1352,18.0612,308.747,0.677164,0.33892,0.233946,0.172983,0.130142,0.32708,0.232606,0.171661,0.136911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.9346,17.386,17.207,17.0897,17.8442,17.3847,17.2005,17.1379,308.748,-0.520634,0.451894,0.311575,0.231588,0.173191,0.436169,0.309761,0.229751,0.182315,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,15.7041,15.1801,15.0251,14.9496,15.6217,15.1791,15.0175,14.9666,308.75,-0.501812,0.451894,0.311575,0.231588,0.173191,0.436169,0.309761,0.229751,0.182315,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.052,16.4999,16.3197,16.2033,16.9677,16.4898,16.3103,16.2416,308.752,-0.513853,0.443895,0.305637,0.226644,0.170185,0.428355,0.303901,0.224881,0.179015,17.0759,16.4975,16.3121,16.2088,17.0657,16.4975,16.3121,16.2088,4229585940862312064
SDSS,17.0684,16.2061,15.9072,15.7315,16.9406,16.2027,15.91,15.784,308.753,-0.565124,0.464891,0.320513,0.237531,0.178191,0.448796,0.31862,0.235621,0.187315,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.4652,15.9276,15.7549,15.6545,16.3843,15.9259,15.7431,15.6858,308.754,-0.508063,0.443895,0.305637,0.226644,0.170185,0.428355,0.303901,0.224881,0.179015,16.4869,15.9251,15.7478,15.6557,16.4769,15.9251,15.7478,15.6557,4229586009581789312
SDSS,18.9703,18.3297,18.1143,17.966,18.9012,18.3112,18.1072,18.0239,308.755,-0.528036,0.453894,0.312575,0.231588,0.174185,0.438169,0.310761,0.229751,0.183015,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.1718,17.3265,17.0339,16.8584,18.0439,17.3277,17.0227,16.9208,308.757,1.15586,0.286932,0.19807,0.147096,0.110117,0.276942,0.196887,0.145921,0.115709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.7447,17.195,16.9962,16.8932,17.6561,17.1906,16.9948,16.943,308.758,1.07257,0.330923,0.227946,0.168983,0.127135,0.319452,0.226606,0.167661,0.133611,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.2473,17.5899,17.3135,17.1229,18.1503,17.5865,17.3043,17.1828,308.758,-0.499342,0.438897,0.302637,0.224644,0.168185,0.423727,0.300901,0.222881,0.177015,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.0431,17.5604,17.392,17.2944,17.977,17.5581,17.3892,17.3564,308.761,-0.494866,0.438897,0.302637,0.224644,0.168185,0.423727,0.300901,0.222881,0.177015,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.3533,16.7679,16.5365,16.4019,17.2786,16.7638,16.5393,16.4483,308.761,-0.556377,0.464891,0.320513,0.237531,0.178191,0.448796,0.31862,0.235621,0.187315,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.5304,17.841,17.6313,17.4964,18.4006,17.8335,17.625,17.538,308.763,-0.565471,0.464891,0.320513,0.237531,0.178191,0.448796,0.31862,0.235621,0.187315,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.4859,15.9917,15.8126,15.7158,16.416,15.9896,15.8196,15.7553,308.763,-0.558288,0.464891,0.320513,0.237531,0.178191,0.448796,0.31862,0.235621,0.187315,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.7569,18.0257,17.7588,17.5858,18.6398,18.0296,17.7644,17.6432,308.764,-0.548863,0.453894,0.312575,0.231588,0.174185,0.438169,0.310761,0.229751,0.183015,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.1271,17.3167,17.0557,16.9101,18.025,17.3244,17.0526,16.9418,308.764,1.06962,0.330923,0.227946,0.168983,0.127135,0.319452,0.226606,0.167661,0.133611,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.8019,18.0163,17.746,17.5985,18.6971,18.0225,17.7593,17.6687,308.765,1.2014,0.285932,0.19707,0.146096,0.109123,0.275942,0.195887,0.144921,0.11501,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.7405,18.1801,17.9826,17.8674,18.6557,18.1747,17.9886,17.9112,308.769,-0.456331,0.431899,0.297637,0.220644,0.165179,0.416914,0.295901,0.218881,0.173714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.8803,16.3397,16.1064,15.9701,16.7922,16.3249,16.1014,16.0135,308.771,-0.527387,0.453894,0.312575,0.231588,0.174185,0.438169,0.310761,0.229751,0.183015,16.8958,16.3396,16.1115,15.9849,16.8872,16.3396,16.1115,15.9849,4226583513908825856
SDSS,18.5148,17.8668,17.6229,17.4891,18.4322,17.8687,17.6349,17.5107,308.771,1.08664,0.316925,0.218008,0.161983,0.121135,0.305825,0.216746,0.160661,0.127611,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.1448,17.5366,17.3136,17.193,18.0579,17.5315,17.3147,17.2342,308.772,1.09947,0.316925,0.218008,0.161983,0.121135,0.305825,0.216746,0.160661,0.127611,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.2817,17.5322,17.2335,17.0707,18.148,17.5439,17.2304,17.0972,308.774,1.23953,0.285934,0.197132,0.146096,0.109123,0.276129,0.196028,0.144921,0.11501,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.9545,16.1474,15.9126,15.7815,16.8216,16.1417,15.9015,15.802,308.775,1.12035,0.314926,0.217008,0.160983,0.120135,0.304011,0.215746,0.159661,0.126611,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.9907,18.4971,18.3174,18.215,18.8912,18.4302,18.2216,18.13,308.776,0.743713,0.34192,0.235946,0.174927,0.131142,0.33008,0.234606,0.173531,0.137911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,15.64,15.1078,14.9373,14.8705,15.5528,15.1032,14.9318,14.8771,308.776,1.09182,0.327923,0.225946,0.167927,0.125142,0.316453,0.224606,0.166531,0.131911,15.6492,15.1008,14.9345,14.8552,15.6396,15.1008,14.9345,14.8552,4231443806276284672
SDSS,18.6105,17.8417,17.5776,17.4318,18.4873,17.8408,17.579,17.4809,308.778,1.08383,0.327923,0.225946,0.167927,0.125142,0.316453,0.224606,0.166531,0.131911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.7484,17.2809,17.0825,16.976,17.693,17.2852,17.096,17.0177,308.778,-0.555581,0.450894,0.310575,0.230588,0.172191,0.435169,0.308761,0.228751,0.181315,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,15.8824,15.2947,15.0783,14.9837,15.7946,15.2919,15.0732,14.989,308.778,-0.597128,0.457892,0.315575,0.233588,0.175191,0.441983,0.313761,0.231751,0.184315,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.0173,16.5372,16.3664,16.2837,16.9559,16.5326,16.3662,16.3041,308.779,0.677414,0.354916,0.243946,0.180927,0.136148,0.342521,0.242606,0.179531,0.143212,17.0461,16.5453,16.3706,16.2848,17.0372,16.5453,16.3706,16.2848,4231227885384551168
SDSS,17.3236,16.4597,16.1355,15.9317,17.1914,16.452,16.1229,15.9659,308.779,1.09534,0.327923,0.225946,0.167927,0.125142,0.316453,0.224606,0.166531,0.131911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.6122,16.1351,15.9843,15.8996,16.5445,16.1371,15.9751,15.928,308.781,0.677703,0.354916,0.243946,0.180927,0.136148,0.342521,0.242606,0.179531,0.143212,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.1246,17.6832,17.5383,17.4524,18.0564,17.6827,17.5367,17.5096,308.781,1.17309,0.293931,0.20307,0.150096,0.113123,0.283756,0.201887,0.148921,0.11901,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.9379,18.3792,18.2049,18.1061,18.883,18.3969,18.2062,18.1503,308.781,-0.185065,0.358916,0.247823,0.18387,0.137154,0.346521,0.246324,0.182401,0.144512,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.3355,15.7482,15.5572,15.4335,16.2493,15.7392,15.5374,15.4568,308.782,-0.49252,0.435897,0.299699,0.222644,0.167179,0.420727,0.298042,0.220881,0.175714,16.3645,15.7548,15.5508,15.4477,16.3542,15.7548,15.5508,15.4477,4229586078301261824
SDSS,16.7138,16.1352,15.9158,15.7954,16.6245,16.1244,15.9235,15.8365,308.783,-0.599731,0.457892,0.315575,0.233588,0.175191,0.441983,0.313761,0.231751,0.184315,16.7399,16.132,15.9298,15.8091,16.7298,16.132,15.9298,15.8091,4226580700706022528
SDSS,15.9284,15.2882,15.0968,14.9994,15.8233,15.2896,15.0996,15.0283,308.783,-0.575548,0.457892,0.315575,0.233588,0.175191,0.441983,0.313761,0.231751,0.184315,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.7803,18.2911,18.1288,18.0553,18.7189,18.2949,18.1433,18.0904,308.784,1.18994,0.290931,0.200132,0.148096,0.111123,0.280756,0.199028,0.146921,0.11701,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.6718,17.0748,16.8649,16.7401,17.5608,17.0819,16.8611,16.7891,308.785,1.08685,0.327923,0.225946,0.167927,0.125142,0.316453,0.224606,0.166531,0.131911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.539,15.8744,15.631,15.4694,16.4477,15.8786,15.6191,15.5127,308.786,-0.494769,0.435897,0.299699,0.222644,0.167179,0.420727,0.298042,0.220881,0.175714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.678,18.1228,17.9242,17.8096,18.5539,18.1143,17.9217,17.8425,308.786,-0.114207,0.356916,0.245885,0.181927,0.136154,0.344521,0.244465,0.180531,0.143512,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.9321,17.1609,16.8765,16.7034,17.8136,17.1613,16.8862,16.7554,308.787,-0.566947,0.450894,0.310575,0.230588,0.172191,0.435169,0.308761,0.228751,0.181315,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.434,16.7597,16.5046,16.3488,17.3326,16.7561,16.5093,16.4043,308.788,-0.557629,0.450894,0.310575,0.230588,0.172191,0.435169,0.308761,0.228751,0.181315,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.4049,17.5389,17.2486,17.0343,18.2906,17.5262,17.2396,17.1246,308.789,-0.522285,0.440896,0.303637,0.225588,0.169179,0.425541,0.301901,0.223751,0.177714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.7441,18.2867,18.148,18.0912,18.6599,18.3157,18.1578,18.1274,308.789,1.13446,0.306928,0.21107,0.15704,0.117129,0.296198,0.209887,0.155791,0.12331,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.8436,18.0858,17.846,17.6776,18.7259,18.0946,17.8487,17.7302,308.789,-0.51251,0.440896,0.303637,0.225588,0.169179,0.425541,0.301901,0.223751,0.177714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.7359,17.2036,17.0229,16.9273,17.6693,17.2098,17.0378,16.9691,308.789,-0.440712,0.4239,0.291699,0.216701,0.162179,0.4091,0.290042,0.215011,0.170714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.3677,15.8555,15.6718,15.5835,16.2834,15.8617,15.6712,15.6211,308.789,1.1554,0.293931,0.20307,0.150096,0.113123,0.283756,0.201887,0.148921,0.11901,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.8788,18.0506,17.7652,17.6058,18.8002,18.0627,17.7739,17.6409,308.792,-0.0289696,0.349917,0.240885,0.17887,0.134142,0.337707,0.239465,0.177401,0.140911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.125,16.7031,16.5679,16.5021,17.0559,16.7118,16.5776,16.5384,308.792,1.17773,0.290931,0.200132,0.148096,0.111123,0.280756,0.199028,0.146921,0.11701,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.9655,17.2959,17.0363,16.8892,17.8624,17.2949,17.0535,16.9389,308.792,-0.601429,0.46789,0.322513,0.239531,0.179197,0.45161,0.32062,0.237621,0.188616,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.6119,17.9869,17.7644,17.6269,18.5335,17.993,17.7657,17.6836,308.793,-0.46047,0.428899,0.295637,0.218701,0.164179,0.413914,0.293901,0.217011,0.172714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.3117,16.5744,16.3111,16.1524,17.2295,16.5873,16.3155,16.2104,308.794,-0.43774,0.4239,0.291699,0.216701,0.162179,0.4091,0.290042,0.215011,0.170714,17.3549,16.596,16.328,16.1721,17.342,16.596,16.328,16.1721,4229586902934988800
SDSS,17.8032,17.2851,17.087,16.9704,17.7098,17.2797,17.0942,17.012,308.795,-0.576783,0.457892,0.315575,0.233588,0.175191,0.441983,0.313761,0.231751,0.184315,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.085,17.446,17.2117,17.0554,17.9998,17.4391,17.2053,17.1172,308.795,-0.517757,0.440896,0.303637,0.225588,0.169179,0.425541,0.301901,0.223751,0.177714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.7284,17.1823,16.9908,16.8835,17.6618,17.1772,16.989,16.9208,308.796,1.15393,0.293931,0.20307,0.150096,0.113123,0.283756,0.201887,0.148921,0.11901,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.327,17.789,17.5782,17.4974,18.2512,17.7846,17.585,17.5195,308.796,-0.616581,0.46789,0.322513,0.239531,0.179197,0.45161,0.32062,0.237621,0.188616,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.3461,15.6305,15.4174,15.311,16.2374,15.6357,15.4121,15.3355,308.797,-0.476293,0.435897,0.299699,0.222644,0.167179,0.420727,0.298042,0.220881,0.175714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,15.7121,15.2189,15.0633,14.9795,15.6397,15.2185,15.0363,14.9854,308.797,-0.490461,0.435897,0.299699,0.222644,0.167179,0.420727,0.298042,0.220881,0.175714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.3054,17.5776,17.3213,17.1716,18.1961,17.574,17.3185,17.2217,308.797,1.1638,0.293931,0.20307,0.150096,0.113123,0.283756,0.201887,0.148921,0.11901,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.9608,18.2408,18.0091,17.8884,18.8912,18.2597,18.024,17.916,308.798,1.13328,0.306928,0.21107,0.15704,0.117129,0.296198,0.209887,0.155791,0.12331,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.7594,16.2274,16.0516,15.9657,16.6811,16.2376,16.0568,15.9874,308.8,-0.43451,0.4239,0.291699,0.216701,0.162179,0.4091,0.290042,0.215011,0.170714,16.7902,16.2434,16.0577,15.9672,16.781,16.2434,16.0577,15.9672,4229586902934987264
SDSS,17.6303,17.0415,16.8237,16.6954,17.5584,17.0297,16.8289,16.7393,308.801,-0.530495,0.432899,0.298637,0.221644,0.166179,0.417914,0.296901,0.219881,0.174714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.4677,17.9909,17.8294,17.7299,18.4053,18.0014,17.8206,17.7847,308.801,-0.460854,0.4259,0.293637,0.217701,0.163179,0.4111,0.291901,0.216011,0.171714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.717,15.8069,15.4765,15.2804,16.5844,15.8098,15.4821,15.3197,308.802,-0.56713,0.442896,0.305575,0.226588,0.169191,0.427541,0.303761,0.224751,0.178315,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.3523,16.5816,16.2652,16.0837,17.2516,16.58,16.2814,16.1423,308.802,-0.597599,0.449894,0.309637,0.229588,0.172191,0.434169,0.307901,0.227751,0.181315,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.1113,16.5644,16.3838,16.2941,17.0269,16.5728,16.3908,16.325,308.803,-0.427962,0.419901,0.289699,0.214701,0.161172,0.405286,0.288042,0.213011,0.169414,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.3231,15.8457,15.6925,15.6258,16.2396,15.8447,15.6843,15.6435,308.805,1.09656,0.323924,0.223008,0.16504,0.124135,0.312639,0.221746,0.163791,0.130611,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.6542,18.2834,18.1499,18.0994,18.5993,18.2875,18.1714,18.1144,308.805,1.07782,0.323924,0.223008,0.16504,0.124135,0.312639,0.221746,0.163791,0.130611,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.857,18.2421,18.0097,17.8673,18.6175,18.1328,17.9111,17.7488,308.808,-0.535604,0.432899,0.298637,0.221644,0.166179,0.417914,0.296901,0.219881,0.174714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.3684,16.6376,16.3943,16.2466,17.2621,16.6401,16.3936,16.2984,308.808,1.16389,0.294931,0.20307,0.15104,0.113123,0.284756,0.201887,0.149791,0.11901,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.7082,17.2527,17.0999,17.0114,17.6288,17.2535,17.0944,17.0566,308.81,1.15737,0.294931,0.20307,0.15104,0.113123,0.284756,0.201887,0.149791,0.11901,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.546,17.0996,16.9473,16.8668,17.4786,17.1068,16.9411,16.8941,308.81,-0.430472,0.419901,0.289699,0.214701,0.161172,0.405286,0.288042,0.213011,0.169414,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.6409,17.9283,17.6857,17.5242,18.5328,17.9287,17.6857,17.5648,308.81,-0.50425,0.431899,0.297637,0.220644,0.165185,0.416914,0.295901,0.218881,0.174015,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.0583,15.5127,15.3433,15.2617,15.9811,15.5176,15.3442,15.2914,308.811,1.18701,0.291931,0.20107,0.149096,0.111123,0.281756,0.199887,0.147921,0.11701,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.6766,16.9636,16.7287,16.5653,17.5625,16.9278,16.6456,16.5276,308.813,-0.509299,0.431899,0.297637,0.220644,0.165185,0.416914,0.295901,0.218881,0.174015,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.3039,15.5802,15.3476,15.2258,16.1944,15.5838,15.3339,15.2554,308.813,1.16717,0.294931,0.20307,0.15104,0.113123,0.284756,0.201887,0.149791,0.11901,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.8989,18.2105,17.9404,17.7823,18.7875,18.2028,17.9534,17.8053,308.814,-0.948095,0.449894,0.309637,0.229588,0.172191,0.434169,0.307901,0.227751,0.181315,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.1101,17.3861,17.1329,16.9894,18.0089,17.3745,17.1237,17.0359,308.814,-0.0590062,0.351917,0.241946,0.179927,0.135142,0.339707,0.240606,0.178531,0.141911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.0917,17.5843,17.4109,17.3085,18.01,17.5855,17.398,17.3453,308.814,-0.473551,0.4259,0.293637,0.217701,0.163179,0.4111,0.291901,0.216011,0.171714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.0967,15.3216,15.0266,14.8641,15.9875,15.3222,15.0209,14.8911,308.814,1.21204,0.288932,0.19907,0.148096,0.111117,0.278942,0.197887,0.146921,0.116709,16.1263,15.3312,15.0323,14.8576,16.1134,15.3312,15.0323,14.8576,4231471495930095360
SDSS,17.6782,16.819,16.5129,16.3165,17.5596,16.8279,16.5077,16.3659,308.814,0.714036,0.346919,0.238946,0.176927,0.133142,0.334894,0.237606,0.175531,0.139911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.656,17.8664,17.549,17.3456,18.5519,17.8771,17.5578,17.4043,308.815,1.21613,0.288932,0.19907,0.148096,0.111117,0.278942,0.197887,0.146921,0.116709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.5917,17.0027,16.76,16.6122,17.5203,16.9857,16.769,16.6641,308.815,-0.590125,0.449894,0.309637,0.229588,0.172191,0.434169,0.307901,0.227751,0.181315,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.1323,16.5679,16.3904,16.3064,17.036,16.5663,16.3894,16.3368,308.815,-0.0731789,0.351917,0.241946,0.179927,0.135142,0.339707,0.240606,0.178531,0.141911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.9104,17.4372,17.2867,17.2017,17.8567,17.4467,17.2954,17.2694,308.815,-0.442664,0.419901,0.289699,0.214701,0.161172,0.405286,0.288042,0.213011,0.169414,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,15.7579,15.2797,15.1158,15.0539,15.6814,15.2724,15.1241,15.0706,308.817,-0.548728,0.432899,0.298637,0.221644,0.166179,0.417914,0.296901,0.219881,0.174714,15.7683,15.2736,15.1217,15.0541,15.7597,15.2736,15.1217,15.0541,4226582453052679168
SDSS,17.3776,16.8328,16.662,16.5436,17.296,16.8382,16.6495,16.583,308.818,-0.512545,0.431899,0.297637,0.220644,0.165185,0.416914,0.295901,0.218881,0.174015,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.3103,16.6577,16.4433,16.3169,17.1998,16.6508,16.437,16.3576,308.819,-0.528137,0.432899,0.298637,0.221644,0.166179,0.417914,0.296901,0.219881,0.174714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.0505,17.6394,17.4824,17.4041,17.9681,17.6416,17.4867,17.4459,308.819,1.06721,0.33992,0.233946,0.173927,0.130142,0.32808,0.232606,0.172531,0.136911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.7119,16.9033,16.653,16.5107,17.5815,16.9099,16.6643,16.5632,308.82,0.346905,0.323924,0.223008,0.165983,0.124135,0.312639,0.221746,0.164661,0.130611,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.226,16.5372,16.3428,16.2166,17.1306,16.537,16.3163,16.2555,308.82,1.15242,0.294931,0.20307,0.15104,0.113123,0.284756,0.201887,0.149791,0.11901,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.2969,17.7925,17.61,17.5046,18.1796,17.7861,17.6144,17.5515,308.821,-0.945782,0.449894,0.309637,0.229588,0.172191,0.434169,0.307901,0.227751,0.181315,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.1799,17.6547,17.4567,17.3321,18.1197,17.6608,17.4626,17.3682,308.822,-0.497962,0.433897,0.298637,0.221644,0.166179,0.418727,0.296901,0.219881,0.174714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.5914,18.0592,17.8669,17.7624,18.5265,18.0565,17.8808,17.812,308.822,-0.575996,0.449894,0.309637,0.229588,0.172191,0.434169,0.307901,0.227751,0.181315,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.8941,18.2035,17.9484,17.7833,18.7909,18.2205,17.9706,17.8469,308.823,-0.017936,0.34292,0.235946,0.174927,0.131142,0.33108,0.234606,0.173531,0.137911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.3963,16.6007,16.3262,16.1629,17.2792,16.5907,16.3246,16.216,308.824,-0.528384,0.432899,0.298637,0.221644,0.166179,0.417914,0.296901,0.219881,0.174714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.2588,16.7106,16.5336,16.4391,17.1174,16.6499,16.4803,16.4262,308.824,1.21132,0.288932,0.19907,0.148096,0.111117,0.278942,0.197887,0.146921,0.116709,17.2851,16.728,16.5601,16.4602,17.2745,16.728,16.5601,16.4602,4231471495930093056
SDSS,18.1147,17.2854,16.9666,16.7683,18.0117,17.2627,16.9721,16.8296,308.825,-0.622185,0.449894,0.309637,0.229644,0.172191,0.434169,0.307901,0.227881,0.181315,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.3986,17.8828,17.6724,17.5484,18.3661,17.873,17.6726,17.5964,308.826,-0.580062,0.428899,0.295637,0.218701,0.164179,0.413914,0.293901,0.217011,0.172714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.979,18.45,18.2698,18.1624,18.9068,18.4476,18.2639,18.1798,308.826,-0.517538,0.423901,0.292637,0.216701,0.162179,0.409286,0.290901,0.215011,0.170714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.4262,16.8563,16.643,16.5231,17.3476,16.8509,16.663,16.5617,308.826,-0.0458283,0.34092,0.234946,0.173927,0.130142,0.32908,0.233606,0.172531,0.136911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.486,18.0023,17.8451,17.7681,18.398,18.0169,17.8473,17.7962,308.826,0.695888,0.347917,0.239885,0.177927,0.133148,0.335707,0.238465,0.176531,0.140212,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.6581,17.9879,17.7305,17.5634,18.5975,17.9786,17.7372,17.6203,308.827,-0.566863,0.429899,0.296637,0.219701,0.165179,0.414914,0.294901,0.218011,0.173714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.6061,16.8865,16.647,16.4965,17.5119,16.8923,16.6492,16.5543,308.827,1.21541,0.288932,0.199132,0.148096,0.111117,0.278942,0.198028,0.146921,0.116709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.5032,17.6145,17.2592,17.0188,18.3897,17.6125,17.2626,17.0757,308.83,-0.867068,0.436897,0.300637,0.223588,0.167185,0.421727,0.298901,0.221751,0.176015,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.8918,18.3037,18.0756,17.9162,18.8247,18.3042,18.0847,17.9992,308.83,-0.509768,0.423901,0.292637,0.216701,0.162179,0.409286,0.290901,0.215011,0.170714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.265,16.8154,16.6501,16.5564,17.2144,16.8137,16.6544,16.5962,308.831,-0.494679,0.4249,0.292699,0.216701,0.162179,0.4101,0.291042,0.215011,0.170714,17.2954,16.8217,16.6568,16.5562,17.2878,16.8217,16.6568,16.5562,4226583999240908416
