survey,ZTFS-g,ZTFS-r,ZTFS-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,ZTFS-g_AV,ZTFS-r_AV,ZTFS-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
ZTF,16.6905,16.3191,16.1539,16.7147,16.3048,16.1453,16.1053,239.864,19.5945,0.11889999999999999,0.0785549295774648,0.05677966101694915,0.1156,0.0821549295774648,0.06109039548022599,0.048403940886699505
ZTF,16.4431,16.109,15.9951,16.4649,16.0622,15.9473,15.9105,225.592,64.8756,0.06145,0.0407774647887324,0.02976271186440678,0.0598,0.0425774647887324,0.031610169491525425,0.025201970443349753
ZTF,17.1499,16.6253,16.4336,17.1779,16.6101,16.3887,16.3191,222.703,41.472,0.06045,0.04003661971830986,0.029016949152542375,0.0588,0.042436619718309865,0.031480225988700566,0.025201970443349753
ZTF,15.9543,15.6334,15.5067,15.9731,15.6019,15.4622,15.4308,252.16,59.8164,0.213,0.14085070422535212,0.10205084745762712,0.207,0.14745070422535214,0.1094406779661017,0.08650738916256158
ZTF,16.6235,16.3089,16.1983,16.6367,16.2834,16.1512,16.1202,244.259,43.4519,0.04755,0.0317774647887324,0.02276271186440678,0.0462,0.0335774647887324,0.024610169491525426,0.019901477832512313
ZTF,18.4152,17.7613,17.4958,18.401,17.7613,17.4968,17.3977,244.469,48.6661,0.035649999999999994,0.023518309859154932,0.016508474576271186,0.0346,0.024718309859154936,0.01774011299435028,0.014600985221674877
ZTF,15.9469,15.5047,15.3249,15.9552,15.4792,15.293,15.2365,233.659,33.1724,0.09805,0.06429577464788733,0.046525423728813554,0.0952,0.06729577464788734,0.050220338983050845,0.04010344827586207
ZTF,17.592,17.1943,17.008,17.5982,17.1499,16.9741,16.9123,252.057,19.5,0.22390000000000002,0.14785070422535213,0.10705084745762712,0.21760000000000002,0.15445070422535215,0.1144406779661017,0.090807881773399
ZTF,16.4816,15.9963,15.8092,16.4958,15.9753,15.776,15.717,242.249,27.2135,0.14265,0.09381408450704226,0.06803389830508474,0.1386,0.09801408450704227,0.07296045197740113,0.058004926108374384
ZTF,16.7163,16.2867,16.1046,16.7254,16.2657,16.0796,16.0172,243.16,47.3064,0.0535,0.0347774647887324,0.02576271186440678,0.052,0.0365774647887324,0.027610169491525425,0.021201970443349753
ZTF,18.0023,17.2269,16.9263,17.9738,17.2171,16.9176,16.8019,245.714,67.0529,0.1268,0.0835549295774648,0.06077966101694915,0.1232,0.0871549295774648,0.065090395480226,0.05140394088669951
ZTF,17.1995,16.6579,16.4489,17.1871,16.6495,16.4359,16.3632,256.646,28.7773,0.3021,0.199887323943662,0.14432203389830509,0.2934,0.208887323943662,0.1547909604519774,0.12300985221674877
ZTF,16.6788,16.3656,16.2616,16.6891,16.3394,16.2107,16.1979,239.041,50.6464,0.06635,0.043777464788732394,0.03176271186440678,0.0644,0.0455774647887324,0.03361016949152543,0.02720197044334975
ZTF,17.1378,16.6846,16.4906,17.1424,16.6551,16.454,16.3864,241.764,51.3829,0.0624,0.04103661971830986,0.02976271186440678,0.0606,0.043436619718309866,0.031610169491525425,0.025201970443349753
ZTF,16.2858,15.9788,15.8593,16.2942,15.9495,15.8207,15.789,257.591,58.3696,0.10105,0.06629577464788733,0.04827118644067797,0.0982,0.06929577464788735,0.051350282485875705,0.04110344827586207
ZTF,16.7632,16.3996,16.2578,16.7891,16.3707,16.2228,16.1816,220.034,50.7771,0.0446,0.02951830985915493,0.021508474576271187,0.0434,0.030718309859154934,0.022740112994350282,0.017901477832512315
ZTF,17.1806,16.4183,16.1383,17.163,16.4111,16.113,16.0031,250.11,52.4917,0.11195000000000001,0.07429577464788732,0.05352542372881356,0.10880000000000001,0.07729577464788734,0.05722033898305085,0.0454039408866995
ZTF,15.6929,15.0566,14.7996,15.6906,15.049,14.7956,14.6816,254.126,20.3133,0.23675,0.1561098591549296,0.1125593220338983,0.22999999999999998,0.1633098591549296,0.12118079096045198,0.09580788177339901
ZTF,17.8781,17.2246,17.11,17.8663,17.2103,16.9311,16.8153,257.191,37.6863,0.10795,0.07129577464788733,0.05152542372881356,0.1048,0.07429577464788734,0.05522033898305085,0.04410344827586207
ZTF,15.9787,15.713,15.6105,16.0043,15.684,15.5783,15.5766,240.015,63.1274,0.06435,0.04203661971830986,0.03076271186440678,0.062400000000000004,0.04443661971830987,0.032610169491525426,0.026201970443349754
ZTF,16.8765,16.1662,15.8812,16.874,16.1665,15.8737,15.7456,264.674,15.9863,0.30805,0.20314647887323944,0.1473220338983051,0.2992,0.21274647887323947,0.1577909604519774,0.1253103448275862
ZTF,17.4933,16.9077,16.6632,17.4686,16.897,16.666,16.5891,257.012,26.2746,0.11789999999999999,0.07755492957746479,0.056525423728813556,0.1146,0.0811549295774648,0.06022033898305085,0.04770443349753695
ZTF,16.9326,16.5317,16.3794,16.9332,16.5026,16.3432,16.3006,258.717,45.3408,0.13175,0.08681408450704226,0.06277966101694915,0.128,0.09101408450704226,0.067090395480226,0.053704433497536945
ZTF,15.9308,15.6301,15.533,15.9532,15.603,15.4898,15.4677,231.381,35.6023,0.058449999999999995,0.038777464788732396,0.028016949152542374,0.056799999999999996,0.0405774647887324,0.030480225988700566,0.024201970443349752
ZTF,16.1655,15.8298,15.718,16.1716,15.7976,15.6744,15.6606,250.914,40.3169,0.03365,0.022259154929577463,0.015508474576271187,0.032600000000000004,0.022859154929577467,0.016740112994350284,0.013600985221674876
ZTF,16.9326,16.5305,16.3794,16.9332,16.5026,16.3432,16.3006,258.717,45.3408,0.13175,0.08681408450704226,0.06277966101694915,0.128,0.09101408450704226,0.067090395480226,0.053704433497536945
ZTF,16.6534,16.3792,16.258,16.6929,16.352,16.2252,16.1868,253.222,53.6519,0.15255,0.10081408450704227,0.07303389830508474,0.1482,0.10501408450704226,0.07796045197740113,0.06200492610837438
ZTF,17.9741,17.2734,17.049,17.9637,17.2604,16.9985,16.9107,219.098,79.8516,0.12285,0.0815549295774648,0.058779661016949154,0.1194,0.0851549295774648,0.06309039548022599,0.05040394088669951
ZTF,16.6591,16.2091,16.0416,16.6736,16.1831,16.0156,15.9631,253.482,42.8552,0.058449999999999995,0.038777464788732396,0.027762711864406778,0.056799999999999996,0.0405774647887324,0.029610169491525423,0.024201970443349752
ZTF,16.8214,16.3739,16.2163,16.8293,16.3495,16.1769,16.1218,253.51,43.9447,0.0426,0.02851830985915493,0.020508474576271186,0.0414,0.029718309859154933,0.02174011299435028,0.017901477832512315
ZTF,17.0321,16.6779,16.5418,17.0414,16.6562,16.4958,16.4741,256.416,71.2215,0.1159,0.07655492957746479,0.05477966101694915,0.1126,0.0801549295774648,0.05909039548022599,0.04710344827586207
ZTF,15.9064,15.6804,15.575,15.9322,15.6373,15.532,15.5146,260.575,73.5947,0.12485,0.0825549295774648,0.059779661016949155,0.1214,0.0861549295774648,0.06409039548022599,0.05070443349753695
ZTF,16.325,15.8147,15.6175,16.3372,15.7992,15.598,15.526,235.346,49.1794,0.06145,0.0407774647887324,0.02976271186440678,0.0598,0.0425774647887324,0.031610169491525425,0.025201970443349753
ZTF,17.419,17.0029,16.8294,17.4486,17.0133,16.8422,16.7671,228.397,65.5519,0.08225,0.054295774647887325,0.039271186440677966,0.08,0.057295774647887335,0.042350282485875704,0.03380295566502463
ZTF,17.1231,16.4843,16.257,17.1305,16.4752,16.2437,16.1526,260.02,41.3247,0.0941,0.062295774647887325,0.045271186440677964,0.0914,0.06529577464788734,0.04835028248587571,0.03810344827586207
ZTF,17.7092,17.3891,17.2465,17.7186,17.3431,17.2079,17.1681,241.707,79.7711,0.13075,0.0865549295774648,0.06277966101694915,0.127,0.0901549295774648,0.067090395480226,0.052704433497536944
ZTF,16.3212,15.9016,15.7319,16.3332,15.8796,15.6997,15.6302,218.47,57.3431,0.036649999999999995,0.024259154929577465,0.017508474576271187,0.0356,0.02485915492957747,0.018740112994350282,0.014600985221674877
ZTF,16.8902,16.4175,16.217,16.8848,16.4129,16.1924,16.105,237.202,32.6975,0.08320000000000001,0.055036619718309865,0.039271186440677966,0.08080000000000001,0.05743661971830987,0.042350282485875704,0.03380295566502463
ZTF,17.062,16.651,16.4783,17.0911,16.6437,16.4752,16.4134,258.679,51.2027,0.14759999999999998,0.09781408450704226,0.07103389830508475,0.1434,0.10201408450704226,0.07596045197740113,0.060004926108374386
ZTF,16.695,16.2256,16.0564,16.7004,16.2123,16.0257,15.9768,257.125,34.189,0.07825,0.05203661971830986,0.037271186440677964,0.076,0.05443661971830987,0.04035028248587571,0.031802955665024626
ZTF,16.1498,15.8668,15.7643,16.176,15.8313,15.7153,15.6932,228.361,72.1415,0.07235,0.04803661971830986,0.03501694915254237,0.07039999999999999,0.050436619718309865,0.037480225988700565,0.029502463054187193
ZTF,16.2593,16.0104,15.9119,16.2836,15.9809,15.8632,15.8549,240.427,36.1454,0.07925,0.05303661971830986,0.03801694915254237,0.077,0.05543661971830987,0.04048022598870057,0.03250246305418719
ZTF,17.3158,17.0569,16.9519,17.3166,17.0088,16.8911,16.8609,243.803,52.2329,0.0783,0.05203661971830986,0.037271186440677964,0.0762,0.05443661971830987,0.04035028248587571,0.031802955665024626
ZTF,15.6333,15.3334,15.2384,15.6247,15.3023,15.1899,15.1777,256.774,64.9163,0.10105,0.06629577464788733,0.04827118644067797,0.0982,0.06929577464788735,0.051350282485875705,0.04110344827586207
ZTF,15.271,14.8836,14.7516,15.2949,14.8614,14.7077,14.6764,229.753,29.3596,0.07825,0.05103661971830986,0.03701694915254237,0.076,0.05343661971830987,0.03948022598870057,0.03150246305418719
ZTF,16.5691,16.2629,16.1546,16.5989,16.2398,16.0999,16.0899,247.373,34.415,0.07035,0.0467774647887324,0.03401694915254237,0.06839999999999999,0.0485774647887324,0.036480225988700564,0.02850246305418719
ZTF,17.0215,16.5649,16.3614,17.0248,16.5446,16.337,16.2728,260.348,21.5141,0.1813,0.12033239436619718,0.08654237288135594,0.1762,0.1257323943661972,0.09270056497175141,0.07360591133004926
ZTF,17.353,16.6752,16.4358,17.3528,16.6726,16.4111,16.3179,214.234,44.0565,0.02775,0.018259154929577463,0.013254237288135592,0.027,0.018859154929577467,0.013870056497175142,0.011600985221674876
ZTF,16.4318,16.1253,16.0413,16.4548,16.1,15.9893,15.9833,225.947,58.5147,0.0317,0.02051830985915493,0.015254237288135592,0.0308,0.021718309859154933,0.015870056497175142,0.012600985221674877
ZTF,16.8909,16.4409,16.2746,16.9006,16.4167,16.2343,16.1721,253.61,19.5797,0.2288,0.15110985915492958,0.10930508474576271,0.2222,0.1583098591549296,0.11731073446327683,0.092807881773399
ZTF,16.7798,16.3996,16.2642,16.7891,16.3707,16.2228,16.1816,220.034,50.7771,0.0446,0.02951830985915493,0.021508474576271187,0.0434,0.030718309859154934,0.022740112994350282,0.017901477832512315
ZTF,17.3626,16.9691,16.8271,17.3636,16.9414,16.7798,16.7431,238.883,44.6103,0.04855,0.03251830985915493,0.023508474576271185,0.0472,0.03371830985915494,0.024740112994350284,0.019901477832512313
ZTF,17.1235,16.7883,16.6552,17.1373,16.7605,16.6191,16.5953,263.008,43.3232,0.0634,0.0417774647887324,0.030016949152542376,0.0616,0.0435774647887324,0.03248022598870057,0.026201970443349754
ZTF,16.6116,15.9801,15.7386,16.6132,15.9738,15.7161,15.6134,252.1,56.8654,0.0634,0.0417774647887324,0.030016949152542376,0.0616,0.0435774647887324,0.03248022598870057,0.025502463054187192
ZTF,15.8215,15.446,15.3291,15.8343,15.4211,15.2834,15.2546,239.509,71.5046,0.09215,0.06103661971830986,0.04427118644067796,0.0896,0.06343661971830987,0.04735028248587571,0.03780295566502463
ZTF,16.0699,15.7091,15.5878,16.0952,15.6982,15.5565,15.5387,250.984,33.0335,0.106,0.07029577464788733,0.05052542372881356,0.103,0.07329577464788734,0.05422033898305085,0.04310344827586207
ZTF,17.2378,16.855,16.7066,17.229,16.8134,16.646,16.5993,227.107,63.9975,0.08025,0.05303661971830986,0.038271186440677965,0.078,0.05543661971830987,0.04135028248587571,0.03280295566502463
ZTF,16.6416,16.2048,16.0621,16.655,16.1779,16.0246,15.9793,241.539,53.8075,0.036649999999999995,0.023518309859154932,0.017508474576271187,0.0356,0.024718309859154936,0.018740112994350282,0.014600985221674877
ZTF,16.4834,16.1429,16.0266,16.4959,16.1105,15.9841,15.9576,234.314,51.4554,0.0426,0.02851830985915493,0.020508474576271186,0.0414,0.029718309859154933,0.02174011299435028,0.01760098522167488
ZTF,17.4777,17.1994,17.0687,17.4808,17.157,17.0249,17.012,241.242,72.7397,0.0971,0.06429577464788733,0.046271186440677965,0.0944,0.06729577464788734,0.04935028248587571,0.03910344827586207
ZTF,16.1235,15.9278,15.8721,16.1377,15.8965,15.8118,15.8278,239.56,72.4748,0.08025,0.05303661971830986,0.038271186440677965,0.078,0.05543661971830987,0.04135028248587571,0.03280295566502463
ZTF,16.1908,15.76,15.5782,16.1917,15.7351,15.5402,15.4686,253.604,15.4268,0.2843,0.18762816901408452,0.1358135593220339,0.2762,0.19602816901408454,0.1450508474576271,0.11570935960591133
ZTF,17.1642,16.6783,16.4861,17.1489,16.6448,16.4499,16.3739,239.984,79.5153,0.13870000000000002,0.09181408450704226,0.06603389830508474,0.1348,0.09601408450704227,0.07096045197740113,0.05670443349753695
ZTF,17.4559,16.7677,16.5228,17.4686,16.7595,16.4889,16.3712,252.715,61.5672,0.11985,0.0795549295774648,0.05752542372881356,0.1164,0.0831549295774648,0.06122033898305085,0.04870443349753695
ZTF,17.048,16.6107,16.4304,17.0759,16.5898,16.4054,16.3504,245.473,42.7769,0.0565,0.037777464788732396,0.027016949152542373,0.055,0.0395774647887324,0.029480225988700565,0.02320197044334975
ZTF,17.7413,17.2905,17.1308,17.7283,17.2638,17.0933,17.05,237.689,72.6551,0.09215,0.061295774647887324,0.04427118644067796,0.0896,0.06429577464788734,0.04735028248587571,0.03780295566502463
ZTF,15.6276,15.3504,15.2402,15.6587,15.3145,15.197,15.1748,258.643,48.7702,0.035649999999999994,0.023518309859154932,0.016508474576271186,0.0346,0.024718309859154936,0.01774011299435028,0.014600985221674877
ZTF,16.4644,15.8859,15.6699,16.4817,15.8752,15.6447,15.5525,248.252,21.1889,0.16345,0.10807323943661973,0.07828813559322034,0.1588,0.11287323943661974,0.08383050847457628,0.06630541871921182
ZTF,16.8247,16.6607,16.5975,16.8557,16.6391,16.5496,16.5658,245.713,58.7657,0.040600000000000004,0.02651830985915493,0.019508474576271185,0.039400000000000004,0.027718309859154935,0.020740112994350284,0.01660098522167488
ZTF,17.2101,16.4831,16.225,17.2075,16.4768,16.2038,16.0979,223.349,36.0022,0.03965,0.02651830985915493,0.019508474576271185,0.0386,0.027718309859154935,0.020740112994350284,0.015901477832512313
ZTF,16.7365,16.3423,16.2095,16.7548,16.3147,16.1627,16.1175,233.226,46.6365,0.0535,0.03551830985915493,0.02576271186440678,0.052,0.03671830985915493,0.027610169491525425,0.021901477832512315
ZTF,17.7425,17.1363,16.9168,17.734,17.1198,16.8832,16.7988,254.686,36.1141,0.05745,0.037777464788732396,0.027762711864406778,0.0558,0.0395774647887324,0.029610169491525423,0.02320197044334975
ZTF,18.0628,17.7085,17.5551,18.0964,17.6701,17.5048,17.4473,255.08,58.264,0.0535,0.03551830985915493,0.02576271186440678,0.052,0.03671830985915493,0.027610169491525425,0.021901477832512315
ZTF,17.6129,17.2333,17.0854,17.6161,17.2083,17.0404,16.9849,248.36,39.126,0.02875,0.019259154929577464,0.013508474576271187,0.028,0.019859154929577467,0.014740112994350282,0.011600985221674876
ZTF,17.0988,16.543,16.3257,17.1026,16.5241,16.2979,16.2152,262.885,29.382,0.12285,0.0815549295774648,0.058779661016949154,0.1194,0.0851549295774648,0.06309039548022599,0.05040394088669951
ZTF,17.1434,16.7355,16.5655,17.1731,16.7123,16.5413,16.4894,264.872,53.777,0.11889999999999999,0.0785549295774648,0.05677966101694915,0.1156,0.0821549295774648,0.06109039548022599,0.048403940886699505
ZTF,16.2288,15.8462,15.6621,16.2393,15.8257,15.6486,15.5871,258.171,46.7662,0.13575,0.08981408450704226,0.06503389830508474,0.132,0.09401408450704227,0.06996045197740113,0.05570443349753695
ZTF,16.6947,16.1429,15.9115,16.7016,16.1303,15.8944,15.8037,254.711,19.02,0.21695,0.14285070422535212,0.10305084745762712,0.2108,0.14945070422535214,0.1104406779661017,0.08820689655172415
ZTF,16.1485,15.9113,15.839,16.1738,15.8853,15.7864,15.7663,215.314,79.8481,0.0931,0.061295774647887324,0.04427118644067796,0.0904,0.06429577464788734,0.04735028248587571,0.03780295566502463
ZTF,18.314,17.7817,17.6217,18.2406,17.7591,17.5551,17.4948,264.859,32.3634,0.1258,0.08281408450704225,0.059779661016949155,0.1222,0.08701408450704226,0.06409039548022599,0.05070443349753695
ZTF,17.8237,17.3022,17.1003,17.8152,17.2734,17.0718,16.9973,261.758,44.0835,0.05645,0.036777464788732395,0.02676271186440678,0.0548,0.0385774647887324,0.028610169491525426,0.022901477832512316
ZTF,15.7018,15.3776,15.282,15.733,15.3589,15.2318,15.223,246.596,28.9699,0.107,0.0705549295774648,0.05127118644067797,0.104,0.0741549295774648,0.05435028248587571,0.04340394088669951
ZTF,17.4257,16.6917,16.4256,17.4145,16.6916,16.4078,16.2934,239.04,43.21,0.0525,0.03451830985915493,0.02476271186440678,0.051,0.03571830985915493,0.026610169491525424,0.021201970443349753
ZTF,17.15,16.8879,16.7781,17.1711,16.843,16.7324,16.7237,252.487,55.0283,0.036649999999999995,0.024259154929577465,0.017508474576271187,0.0356,0.02485915492957747,0.018740112994350282,0.014901477832512316
ZTF,16.8129,16.2888,16.1051,16.8112,16.2791,16.0723,16.0047,239.796,73.698,0.09115,0.060295774647887324,0.04327118644067797,0.0886,0.06329577464788734,0.04635028248587571,0.03680295566502463
ZTF,17.5133,17.1294,16.9791,17.5156,17.1177,16.9355,16.8819,230.987,36.5965,0.0654,0.04303661971830986,0.031016949152542373,0.0636,0.04543661971830987,0.03348022598870057,0.026502463054187193
ZTF,17.2256,16.8435,16.7365,17.1855,16.8076,16.6829,16.6558,258.715,59.0956,0.09015,0.06003661971830986,0.04327118644067797,0.0876,0.06243661971830987,0.04635028248587571,0.03680295566502463
ZTF,16.3103,15.6178,15.3811,16.3132,15.621,15.3424,15.2345,257.099,41.2405,0.07925,0.05203661971830986,0.03801694915254237,0.077,0.05443661971830987,0.04048022598870057,0.03250246305418719
ZTF,17.6383,17.09,16.8466,17.6439,17.0662,16.8199,16.7357,240.819,56.3459,0.03365,0.022259154929577463,0.015508474576271187,0.032600000000000004,0.022859154929577467,0.016740112994350284,0.013600985221674876
ZTF,16.6903,16.2418,16.0582,16.7001,16.2208,16.0442,15.9741,228.256,26.5125,0.1833,0.12133239436619718,0.08754237288135594,0.1782,0.1267323943661972,0.09370056497175142,0.07460591133004926
ZTF,16.788,16.1594,15.9217,16.788,16.1479,15.9203,15.822,220.627,78.9314,0.09605,0.06329577464788733,0.04552542372881356,0.0932,0.06629577464788734,0.04922033898305085,0.038802955665024626
ZTF,17.1381,16.756,16.6219,17.1473,16.7284,16.5751,16.5466,252.257,23.1763,0.17434999999999998,0.11533239436619719,0.08354237288135594,0.1694,0.1207323943661972,0.08970056497175141,0.07060591133004926
ZTF,15.4834,14.9847,14.7943,15.4903,14.97,14.7709,14.7017,259.89,43.9906,0.07229999999999999,0.04803661971830986,0.03501694915254237,0.0702,0.050436619718309865,0.037480225988700565,0.029502463054187193
ZTF,16.9732,16.4363,16.2621,16.9774,16.4151,16.2362,16.1552,223.147,78.6064,0.0872,0.05803661971830986,0.04127118644067797,0.0848,0.06043661971830987,0.044350282485875706,0.03580295566502463
ZTF,16.9683,16.6941,16.5926,16.9724,16.6559,16.5536,16.548,219.403,37.0682,0.02475,0.016259154929577465,0.011508474576271186,0.024,0.01685915492957747,0.012740112994350282,0.010300492610837438
ZTF,17.5477,17.1208,16.9657,17.5592,17.1027,16.9111,16.8691,254.686,79.4368,0.1565,0.10307323943661972,0.07428813559322034,0.152,0.10787323943661974,0.07983050847457628,0.06330541871921182
ZTF,15.7809,15.1321,14.903,15.7844,15.1232,14.88,14.7862,261.997,46.3906,0.08320000000000001,0.055036619718309865,0.04001694915254237,0.08080000000000001,0.05743661971830987,0.04248022598870056,0.03380295566502463
ZTF,16.907,16.3285,16.0903,16.9139,16.3186,16.0846,15.9833,235.595,31.8956,0.1129,0.07455492957746479,0.05377966101694915,0.1096,0.0781549295774648,0.05809039548022599,0.04610344827586207
ZTF,17.7148,17.3538,17.217,17.7006,17.3266,17.181,17.1477,243.569,59.2131,0.037649999999999996,0.02451830985915493,0.01776271186440678,0.0366,0.025718309859154933,0.019610169491525425,0.015600985221674878
ZTF,16.038,15.6651,15.4964,16.0564,15.6448,15.4764,15.4366,254.739,61.8833,0.13175,0.08755492957746479,0.06303389830508474,0.128,0.0911549295774648,0.06796045197740114,0.053704433497536945
ZTF,15.9307,15.6121,15.5036,15.9513,15.5867,15.4558,15.4325,245.127,66.6028,0.12085,0.0795549295774648,0.05752542372881356,0.1174,0.0831549295774648,0.06122033898305085,0.04870443349753695
ZTF,16.329,16.0562,15.9413,16.3588,16.0248,15.91,15.8972,235.254,55.3997,0.040600000000000004,0.02651830985915493,0.019508474576271185,0.039400000000000004,0.027718309859154935,0.020740112994350284,0.01660098522167488
ZTF,16.6161,16.2786,16.1551,16.6273,16.2541,16.1156,16.0772,260.788,54.9971,0.11889999999999999,0.0785549295774648,0.05677966101694915,0.1156,0.0821549295774648,0.06109039548022599,0.048403940886699505
ZTF,15.3962,15.0913,14.9743,15.4237,15.0632,14.9308,14.9012,233.875,23.4094,0.16245,0.10733239436619718,0.07728813559322034,0.1578,0.11273239436619721,0.08283050847457628,0.06630541871921182
ZTF,17.4478,17.0207,16.8376,17.4552,16.9986,16.8111,16.7641,259.276,22.6166,0.14565,0.09681408450704226,0.07003389830508475,0.1416,0.10101408450704226,0.07496045197740113,0.059004926108374385
ZTF,17.1857,16.8746,16.775,17.1874,16.85,16.7199,16.7021,216.061,30.8251,0.058449999999999995,0.038777464788732396,0.027762711864406778,0.056799999999999996,0.0405774647887324,0.029610169491525423,0.02320197044334975
ZTF,16.3857,15.8448,15.6097,16.3901,15.8293,15.596,15.5076,253.465,15.1813,0.30015,0.198887323943662,0.14332203389830508,0.29159999999999997,0.207887323943662,0.1537909604519774,0.12231034482758621
ZTF,18.1143,17.485,17.1954,18.1402,17.4819,17.1993,17.0759,229.584,53.8627,0.0426,0.027777464788732397,0.020508474576271186,0.0414,0.0295774647887324,0.02174011299435028,0.016901477832512314
ZTF,18.1143,17.485,17.1954,18.117,17.4723,17.1874,17.0672,229.584,53.8627,0.0426,0.027777464788732397,0.020508474576271186,0.0414,0.0295774647887324,0.02174011299435028,0.016901477832512314
ZTF,16.5013,16.186,16.0823,16.5037,16.1566,16.0226,16.0036,233.859,48.9686,0.04855,0.0317774647887324,0.02276271186440678,0.0472,0.0335774647887324,0.024610169491525426,0.019901477832512313
ZTF,16.4543,16.0051,15.8454,16.4729,15.988,15.8079,15.7395,226.565,59.2738,0.04855,0.03251830985915493,0.023508474576271185,0.0472,0.03371830985915494,0.024740112994350284,0.019901477832512313
ZTF,17.6869,17.3561,17.2358,17.7168,17.3263,17.1787,17.1506,228.94,44.016,0.07029999999999999,0.046036619718309864,0.03301694915254237,0.0682,0.04843661971830987,0.03548022598870056,0.02850246305418719
ZTF,16.8093,16.5047,16.3909,16.8286,16.4739,16.3419,16.3148,248.717,33.1579,0.08025,0.05303661971830986,0.038271186440677965,0.078,0.05543661971830987,0.04135028248587571,0.03280295566502463
ZTF,18.1063,17.4931,17.2535,18.124,17.4828,17.209,17.1048,250.705,34.5524,0.0634,0.0417774647887324,0.030016949152542376,0.0616,0.0435774647887324,0.03248022598870057,0.025502463054187192
ZTF,17.3197,16.6679,16.4146,17.3207,16.6545,16.3958,16.2742,264.602,55.8971,0.1912,0.12659154929577465,0.09154237288135593,0.1858,0.13259154929577469,0.09770056497175142,0.0779064039408867
ZTF,16.8038,16.5074,16.4134,16.8128,16.4834,16.3597,16.3558,242.304,43.038,0.036649999999999995,0.02451830985915493,0.017508474576271187,0.0356,0.025718309859154933,0.018740112994350282,0.014901477832512316
ZTF,17.0302,16.709,16.5641,17.0368,16.6719,16.5523,16.5213,235.228,78.495,0.09315,0.062036619718309864,0.04452542372881356,0.0906,0.06443661971830987,0.04822033898305085,0.03810344827586207
ZTF,16.8497,16.3603,16.2183,16.8664,16.3402,16.1825,16.1463,248.489,52.6472,0.10005,0.06629577464788733,0.047525423728813555,0.09720000000000001,0.06929577464788735,0.051220338983050846,0.04080295566502463
ZTF,15.6488,15.3551,15.2595,15.6701,15.3264,15.2114,15.1816,222.558,72.7987,0.06635,0.043777464788732394,0.03176271186440678,0.0644,0.0455774647887324,0.03361016949152543,0.02720197044334975
ZTF,15.2717,14.903,14.7763,15.2843,14.8743,14.7317,14.7098,224.543,66.4445,0.06835000000000001,0.04503661971830986,0.03276271186440678,0.0664,0.04743661971830987,0.03461016949152543,0.02750246305418719
ZTF,16.2672,15.928,15.8145,16.287,15.9015,15.7625,15.7381,222.517,66.0004,0.061399999999999996,0.0407774647887324,0.029016949152542375,0.0596,0.0425774647887324,0.031480225988700566,0.025201970443349753
ZTF,15.591,15.2146,15.0775,15.6076,15.1843,15.0406,15.0122,244.368,51.4561,0.07429999999999999,0.04903661971830986,0.036016949152542374,0.0722,0.051436619718309866,0.038480225988700566,0.030502463054187193
ZTF,17.2595,16.5552,16.2498,17.2321,16.5424,16.2347,16.0954,224.267,72.4456,0.08220000000000001,0.054036619718309864,0.03901694915254237,0.07980000000000001,0.05643661971830987,0.04148022598870057,0.03350246305418719
ZTF,17.0035,16.3274,16.0956,17.0027,16.3262,16.0812,15.984,254.327,71.6007,0.1238,0.0815549295774648,0.058779661016949154,0.1202,0.0851549295774648,0.06309039548022599,0.05040394088669951
ZTF,16.6249,16.2143,16.053,16.6311,16.1908,16.032,15.975,249.156,22.3647,0.16445,0.10907323943661973,0.07828813559322034,0.1598,0.11387323943661974,0.08383050847457628,0.06730541871921182
ZTF,16.8191,16.2959,16.0588,16.8296,16.2816,16.0334,15.9436,259.261,36.7491,0.1278,0.0845549295774648,0.06077966101694915,0.1242,0.0881549295774648,0.065090395480226,0.05170443349753695
ZTF,17.337,16.6525,16.4069,17.3294,16.6431,16.3733,16.2602,210.485,79.3354,0.08020000000000001,0.05303661971830986,0.03801694915254237,0.07780000000000001,0.05543661971830987,0.04048022598870057,0.03250246305418719
ZTF,16.398,15.9168,15.7455,16.4033,15.8936,15.7175,15.6436,233.684,71.3975,0.07925,0.05203661971830986,0.03801694915254237,0.077,0.05443661971830987,0.04048022598870057,0.031802955665024626
ZTF,16.0781,15.5072,15.3097,16.0944,15.494,15.2853,15.2147,227.134,17.5915,0.1129,0.07455492957746479,0.05352542372881356,0.1096,0.0781549295774648,0.05722033898305085,0.0454039408866995
ZTF,16.3839,16.0591,15.936,16.4025,16.0328,15.8914,15.8645,257.417,52.4525,0.08814999999999999,0.05829577464788733,0.04227118644067797,0.0856,0.06129577464788734,0.045350282485875706,0.03580295566502463
ZTF,17.946,17.3597,17.1483,17.9702,17.3516,17.1041,17.0532,243.31,71.7783,0.106,0.07029577464788733,0.05052542372881356,0.103,0.07329577464788734,0.05422033898305085,0.04310344827586207
ZTF,15.6825,15.3579,15.225,15.7023,15.3407,15.1895,15.1633,257.62,24.8182,0.14459999999999998,0.09507323943661973,0.06903389830508475,0.1404,0.09987323943661974,0.07396045197740113,0.059004926108374385
