survey,Foundation-g,Foundation-r,Foundation-i,Foundation-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,Foundation-g_AV,Foundation-r_AV,Foundation-i_AV,Foundation-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
Foundation,17.69969940185547,17.27910041809082,17.125299453735348,17.098100662231445,17.693099975585938,17.280899047851562,17.133100509643555,17.08329963684082,37.179111600000006,-3.82372466,0.0914,0.06529577464788734,0.04835028248587571,0.03810344827586207,0.0916475,0.06529577464788734,0.04835028248587571,0.03810344827586207
Foundation,18.89579963684082,18.589500427246094,18.484600067138672,18.484899520874023,18.86400032043457,18.59269905090332,18.484899520874023,18.475299835205078,37.07766632,-3.76230841,0.09720000000000001,0.06929577464788735,0.051220338983050846,0.04110344827586207,0.09746125,0.06929577464788735,0.051220338983050846,0.04110344827586207
Foundation,18.997800827026367,18.660400390625,18.51180076599121,18.495500564575195,19.006099700927734,18.67009925842285,18.51749992370605,18.48240089416504,37.069404999999996,-3.79013316,0.09620000000000001,0.06829577464788734,0.050350282485875704,0.04010344827586207,0.09646125,0.06829577464788734,0.050350282485875704,0.04010344827586207
Foundation,17.9596004486084,17.69230079650879,17.582799911499027,17.57349967956543,17.94409942626953,17.67889976501465,17.58340072631836,17.585599899291992,37.13316259,-3.97993146,0.0944,0.06729577464788734,0.050220338983050845,0.03980295566502463,0.09464750000000001,0.06729577464788734,0.050220338983050845,0.03980295566502463
Foundation,17.907800674438477,17.502399444580078,17.316699981689453,17.248199462890625,17.896099090576172,17.496700286865234,17.318099975585938,17.247299194335938,37.10866613,-3.85254479,0.09620000000000001,0.06829577464788734,0.051220338983050846,0.04010344827586207,0.09646125,0.06829577464788734,0.051220338983050846,0.04010344827586207
Foundation,17.86669921875,17.3302001953125,17.09440040588379,17.010200500488278,17.86669921875,17.33919906616211,17.10110092163086,17.022300720214847,37.19679574,-4.07030869,0.0828,0.058436619718309865,0.043350282485875705,0.03480295566502463,0.08302,0.058436619718309865,0.043350282485875705,0.03480295566502463
Foundation,17.88170051574707,17.249799728393555,16.958099365234375,16.837299346923828,17.886999130249023,17.253599166870114,16.947500228881836,16.837099075317386,37.31226759,-4.01772392,0.0914,0.06529577464788734,0.04835028248587571,0.03810344827586207,0.0916475,0.06529577464788734,0.04835028248587571,0.03810344827586207
Foundation,18.18610000610352,17.550399780273438,17.298599243164062,17.19729995727539,18.189699172973636,17.537799835205078,17.286100387573242,17.194499969482422,37.31024662,-3.96799802,0.0932,0.06629577464788734,0.04922033898305085,0.038802955665024626,0.09346125,0.06629577464788734,0.04922033898305085,0.038802955665024626
Foundation,18.813600540161133,18.292699813842773,18.07159996032715,18.01449966430664,18.800100326538086,18.2716007232666,18.058799743652344,17.992399215698242,37.21617057,-4.02350743,0.0906,0.06429577464788734,0.04735028248587571,0.03780295566502463,0.09083375,0.06429577464788734,0.04735028248587571,0.03780295566502463
Foundation,18.543800354003906,18.17009925842285,18.009700775146484,17.982500076293945,18.519800186157227,18.16659927368164,18.013200759887695,17.999399185180664,37.3519623,-3.95953092,0.0944,0.06729577464788734,0.050220338983050845,0.03980295566502463,0.09464750000000001,0.06729577464788734,0.050220338983050845,0.03980295566502463
Foundation,17.974599838256836,17.420099258422848,17.193000793457028,17.115100860595707,17.94179916381836,17.420900344848633,17.181999206542972,17.115400314331055,37.38133918,-4.00822223,0.0916,0.06529577464788734,0.04835028248587571,0.038802955665024626,0.09183375,0.06529577464788734,0.04835028248587571,0.038802955665024626
Foundation,18.09140014648437,17.36520004272461,17.073999404907227,16.954599380493164,18.08049964904785,17.359399795532227,17.06760025024414,16.961000442504886,37.34788071,-4.1225263,0.0952,0.06729577464788734,0.050220338983050845,0.03980295566502463,0.09546125,0.06729577464788734,0.050220338983050845,0.03980295566502463
Foundation,17.74920082092285,17.100200653076172,16.859800338745114,16.756000518798828,17.714399337768555,17.091699600219727,16.845699310302734,16.765199661254886,37.41154971,-4.11825131,0.0838,0.059436619718309866,0.044350282485875706,0.03480295566502463,0.08402,0.059436619718309866,0.044350282485875706,0.03480295566502463
Foundation,18.27440071105957,17.777799606323242,17.57309913635254,17.521799087524414,18.27510070800781,17.767000198364258,17.570600509643555,17.513500213623047,37.44482943,-4.19938508,0.07980000000000001,0.05643661971830987,0.042350282485875704,0.03350246305418719,0.08002000000000001,0.05643661971830987,0.042350282485875704,0.03350246305418719
Foundation,19.010400772094727,18.57270050048828,18.41309928894043,18.356199264526367,18.99970054626465,18.573999404907227,18.41990089416504,18.34000015258789,37.04025495,-4.01015696,0.0846,0.06029577464788734,0.044350282485875706,0.03580295566502463,0.08483375,0.06029577464788734,0.044350282485875706,0.03580295566502463
Foundation,17.292299270629886,16.969600677490234,16.83180046081543,16.813299179077152,17.292900085449222,16.955400466918945,16.823999404907227,16.818099975585938,37.14695156,-4.18089866,0.08180000000000001,0.058295774647887336,0.043350282485875705,0.03380295566502463,0.08202000000000001,0.058295774647887336,0.043350282485875705,0.03380295566502463
Foundation,17.515199661254886,17.065900802612305,16.900999069213867,16.85569953918457,17.520099639892578,17.068000793457028,16.899499893188473,16.85420036315918,37.06597647,-4.10221619,0.07880000000000001,0.05543661971830987,0.04135028248587571,0.03280295566502463,0.07902,0.05543661971830987,0.04135028248587571,0.03280295566502463
Foundation,17.29520034790039,16.990100860595707,16.86440086364746,16.846399307250973,17.308500289916992,16.990100860595707,16.861799240112305,16.848800659179688,37.08505138,-4.11768773,0.07880000000000001,0.05643661971830987,0.04148022598870057,0.03280295566502463,0.07902,0.05643661971830987,0.04148022598870057,0.03280295566502463
Foundation,18.32740020751953,17.82159996032715,17.618799209594727,17.56290054321289,18.34499931335449,17.82080078125,17.619300842285156,17.561800003051758,37.06590538,-4.20285098,0.077,0.05443661971830987,0.04048022598870057,0.03250246305418719,0.07720625,0.05443661971830987,0.04048022598870057,0.03250246305418719
Foundation,17.989700317382812,17.741600036621094,17.625200271606445,17.616600036621094,17.972400665283203,17.73780059814453,17.62689971923828,17.60689926147461,37.15499303,-4.13394957,0.08080000000000001,0.05743661971830987,0.042350282485875704,0.03380295566502463,0.08102000000000001,0.05743661971830987,0.042350282485875704,0.03380295566502463
Foundation,18.82929992675781,18.593599319458008,18.47649955749512,18.467300415039066,18.819499969482425,18.59160041809082,18.48940086364746,18.489500045776367,37.18478592,-4.19542608,0.0828,0.05929577464788734,0.04348022598870056,0.03480295566502463,0.08302,0.05929577464788734,0.04348022598870056,0.03480295566502463
Foundation,18.964500427246094,18.71529960632324,18.635900497436523,18.628299713134766,18.96640014648437,18.70059967041016,18.624000549316406,18.62660026550293,37.13439203,-4.19564236,0.08180000000000001,0.058436619718309865,0.043350282485875705,0.034502463054187194,0.08202000000000001,0.058436619718309865,0.043350282485875705,0.034502463054187194
Foundation,17.392999649047848,17.04159927368164,16.91309928894043,16.904199600219727,17.392900466918945,17.041400909423828,16.911699295043945,16.904499053955078,37.04030666,-4.27335899,0.07880000000000001,0.056295774647887334,0.04148022598870057,0.03280295566502463,0.07902,0.056295774647887334,0.04148022598870057,0.03280295566502463
Foundation,18.588699340820312,18.078899383544922,17.888099670410156,17.822099685668945,18.574899673461914,18.0762996673584,17.896099090576172,17.829200744628906,37.19307029,-4.28873577,0.0866,0.06129577464788734,0.045350282485875706,0.03580295566502463,0.08683375,0.06129577464788734,0.045350282485875706,0.03580295566502463
Foundation,17.73819923400879,17.227300643920902,17.039899826049805,16.977800369262695,17.729000091552734,17.227100372314453,17.037799835205078,16.981300354003903,54.51084066,-27.05216087,0.0356,0.025718309859154933,0.018740112994350282,0.014901477832512316,0.03569625,0.025718309859154933,0.018740112994350282,0.014901477832512316
Foundation,17.472099304199222,17.198799133300778,17.087900161743164,17.06450080871582,17.45949935913086,17.192499160766598,17.075899124145508,17.07699966430664,54.487725,-27.19366366,0.0346,0.024718309859154936,0.018740112994350282,0.014600985221674877,0.03469625,0.024718309859154936,0.018740112994350282,0.014600985221674877
Foundation,18.12299919128418,17.684200286865234,17.494800567626953,17.458200454711914,18.127399444580078,17.683000564575195,17.50149917602539,17.45989990234375,54.4205552,-27.10447703,0.0346,0.024718309859154936,0.01774011299435028,0.014600985221674877,0.03469625,0.024718309859154936,0.01774011299435028,0.014600985221674877
Foundation,18.174299240112305,17.636699676513672,17.429899215698242,17.37619972229004,18.171199798583984,17.646900177001953,17.430900573730472,17.379400253295902,54.41320297,-27.02918844,0.0356,0.025718309859154933,0.018740112994350282,0.014901477832512316,0.03569625,0.025718309859154933,0.018740112994350282,0.014901477832512316
Foundation,18.113100051879886,17.856199264526367,17.755199432373047,17.75480079650879,18.086200714111328,17.8533992767334,17.753299713134766,17.76020050048828,54.52519418,-27.09520149,0.0346,0.024718309859154936,0.01774011299435028,0.014600985221674877,0.03469625,0.024718309859154936,0.01774011299435028,0.014600985221674877
Foundation,18.724000930786133,18.103599548339844,17.842100143432614,17.736499786376953,18.74799919128418,18.090999603271484,17.854700088500977,17.747100830078125,54.51883363,-27.14527788,0.0328,0.023718309859154935,0.01774011299435028,0.013901477832512315,0.0328825,0.023718309859154935,0.01774011299435028,0.013901477832512315
Foundation,18.46190071105957,17.95549964904785,17.73539924621582,17.65730094909668,18.49519920349121,17.940399169921875,17.739299774169922,17.660400390625,54.53626856,-27.21752643,0.0356,0.025718309859154933,0.018740112994350282,0.014901477832512316,0.03569625,0.025718309859154933,0.018740112994350282,0.014901477832512316
Foundation,18.182199478149414,17.872900009155273,17.754600524902344,17.723499298095703,18.16550064086914,17.872900009155273,17.73859977722168,17.72570037841797,54.4357286,-27.076790399999997,0.0346,0.024718309859154936,0.018740112994350282,0.014600985221674877,0.03469625,0.024718309859154936,0.018740112994350282,0.014600985221674877
Foundation,18.87350082397461,18.46969985961914,18.291000366210934,18.29640007019043,18.87619972229004,18.462900161743164,18.303600311279297,18.285200119018555,54.49864953,-26.97747454,0.0414,0.029718309859154933,0.02174011299435028,0.016901477832512314,0.04151,0.029718309859154933,0.02174011299435028,0.016901477832512314
Foundation,17.714000701904297,17.17289924621582,16.93269920349121,16.859399795532227,17.697799682617188,17.16659927368164,16.940000534057614,16.856199264526367,54.53848147,-27.00839148,0.038400000000000004,0.026718309859154934,0.019740112994350283,0.015901477832512313,0.03851,0.026718309859154934,0.019740112994350283,0.015901477832512313
Foundation,18.793500900268555,18.11009979248047,17.8439998626709,17.750099182128906,18.82349967956543,18.099199295043945,17.840099334716797,17.74250030517578,54.67840929,-27.23654985,0.0356,0.024718309859154936,0.018740112994350282,0.014600985221674877,0.03569625,0.024718309859154936,0.018740112994350282,0.014600985221674877
Foundation,18.96940040588379,18.272899627685547,17.975500106811523,17.848499298095703,18.996299743652344,18.27739906311035,17.99139976501465,17.852100372314453,54.72662878,-27.234878000000002,0.0366,0.026718309859154934,0.019740112994350283,0.015600985221674878,0.03669625,0.026718309859154934,0.019740112994350283,0.015600985221674878
Foundation,18.02569961547852,17.39109992980957,17.145700454711914,17.05430030822754,18.04129981994629,17.38949966430664,17.140100479125973,17.044500350952152,54.76208562,-27.25562061,0.0376,0.026718309859154934,0.019740112994350283,0.015901477832512313,0.03769625,0.026718309859154934,0.019740112994350283,0.015901477832512313
Foundation,18.498699188232425,18.06319999694824,17.851600646972656,17.789100646972656,18.524599075317386,18.045700073242188,17.84709930419922,17.777700424194336,54.79742049,-27.37889241,0.0434,0.030718309859154934,0.022740112994350282,0.017901477832512315,0.04351,0.030718309859154934,0.022740112994350282,0.017901477832512315
Foundation,18.812000274658203,18.59040069580078,18.467199325561523,18.47150039672852,18.851299285888672,18.583799362182614,18.445600509643555,18.480499267578125,54.79734337,-27.510609999999996,0.039400000000000004,0.027718309859154935,0.020740112994350284,0.01660098522167488,0.03951,0.027718309859154935,0.020740112994350284,0.01660098522167488
Foundation,18.402099609375,18.18600082397461,18.082799911499023,18.11520004272461,18.41950035095215,18.17840003967285,18.10740089416504,18.112499237060547,54.83178003,-27.57850429,0.0366,0.025718309859154933,0.019610169491525425,0.015600985221674878,0.03669625,0.025718309859154933,0.019610169491525425,0.015600985221674878
Foundation,18.9143009185791,18.36840057373047,18.167600631713867,18.08810043334961,18.892099380493164,18.348800659179688,18.172399520874023,18.07010078430176,54.41048537,-27.20566623,0.032600000000000004,0.022859154929577467,0.016870056497175143,0.013600985221674876,0.03269625,0.022859154929577467,0.016870056497175143,0.013600985221674876
Foundation,18.82200050354004,18.51460075378418,18.400999069213867,18.372299194335934,18.801700592041016,18.512399673461914,18.389699935913086,18.37569999694824,54.463891700000005,-27.28010849,0.0366,0.025718309859154933,0.018740112994350282,0.014901477832512316,0.03669625,0.025718309859154933,0.018740112994350282,0.014901477832512316
Foundation,17.390899658203125,16.970100402832028,16.83970069885254,16.815099716186527,17.367500305175778,16.983400344848633,16.834100723266598,16.8031005859375,54.40958105,-27.47410071,0.0376,0.026718309859154934,0.019740112994350283,0.015600985221674878,0.03769625,0.026718309859154934,0.019740112994350283,0.015600985221674878
Foundation,17.73390007019043,17.12929916381836,16.900400161743164,16.816900253295902,17.731700897216797,17.127500534057614,16.90519905090332,16.829299926757812,54.49611225,-27.52506189,0.0374,0.026718309859154934,0.019740112994350283,0.015600985221674878,0.03751,0.026718309859154934,0.019740112994350283,0.015600985221674878
Foundation,17.494199752807614,17.148099899291992,16.999900817871097,16.988500595092773,17.47960090637207,17.138900756835938,17.017999649047848,16.982599258422848,54.63782605,-27.47627345,0.0366,0.026718309859154934,0.019740112994350283,0.015600985221674878,0.03669625,0.026718309859154934,0.019740112994350283,0.015600985221674878
Foundation,18.28820037841797,17.805099487304688,17.603900909423828,17.550199508666992,18.29389953613281,17.794700622558594,17.62459945678711,17.553199768066403,54.48423699,-27.60741709,0.0346,0.024718309859154936,0.01774011299435028,0.014600985221674877,0.03469625,0.024718309859154936,0.01774011299435028,0.014600985221674877
Foundation,18.028400421142575,17.579700469970707,17.40559959411621,17.35140037536621,18.02140045166016,17.576200485229492,17.40559959411621,17.363300323486328,54.52300693,-27.43856914,0.0366,0.025718309859154933,0.018740112994350282,0.014901477832512316,0.03669625,0.025718309859154933,0.018740112994350282,0.014901477832512316
Foundation,17.694400787353516,17.483600616455078,17.408899307250973,17.38330078125,17.68320083618164,17.485300064086914,17.404800415039062,17.3927001953125,54.565858,-27.35351145,0.0356,0.02485915492957747,0.018740112994350282,0.014901477832512316,0.03569625,0.02485915492957747,0.018740112994350282,0.014901477832512316
Foundation,18.911399841308594,18.296899795532227,18.030399322509766,17.9197998046875,18.93320083618164,18.283199310302734,18.0049991607666,17.890300750732422,54.45274651,-27.33205749,0.0366,0.025859154929577466,0.019740112994350283,0.015600985221674878,0.03669625,0.025859154929577466,0.019740112994350283,0.015600985221674878
Foundation,18.932600021362305,18.54509925842285,18.377599716186523,18.327299118041992,18.920499801635746,18.5314998626709,18.370100021362305,18.305599212646484,54.40885382,-27.53229462,0.0356,0.025718309859154933,0.018740112994350282,0.014901477832512316,0.03569625,0.025718309859154933,0.018740112994350282,0.014901477832512316
Foundation,18.37660026550293,17.898000717163086,17.710500717163086,17.63909912109375,18.35569953918457,17.88909912109375,17.714399337768555,17.637699127197266,54.58393064,-27.42982177,0.0356,0.025718309859154933,0.018740112994350282,0.014901477832512316,0.03569625,0.025718309859154933,0.018740112994350282,0.014901477832512316
Foundation,17.43079948425293,17.019800186157227,16.858299255371097,16.823999404907227,17.434700012207028,17.014900207519528,16.86709976196289,16.823200225830078,54.68853565,-27.73846991,0.033600000000000005,0.023718309859154935,0.01774011299435028,0.013901477832512315,0.033696250000000004,0.023718309859154935,0.01774011299435028,0.013901477832512315
Foundation,18.086299896240234,17.454700469970707,17.172700881958008,17.065900802612305,18.065500259399414,17.453800201416016,17.179100036621097,17.078100204467773,54.62798673,-27.73785415,0.0328,0.023718309859154935,0.01774011299435028,0.013600985221674876,0.0328825,0.023718309859154935,0.01774011299435028,0.013600985221674876
Foundation,18.187400817871094,17.723100662231445,17.541999816894528,17.481599807739258,18.19729995727539,17.68630027770996,17.547599792480472,17.480899810791016,54.6892377,-27.75046384,0.0328,0.023718309859154935,0.01774011299435028,0.013600985221674876,0.0328825,0.023718309859154935,0.01774011299435028,0.013600985221674876
Foundation,18.818599700927734,18.20599937438965,17.96310043334961,17.863800048828125,18.846599578857425,18.207300186157227,17.961299896240234,17.87689971923828,54.5635372,-27.64870549,0.0356,0.02485915492957747,0.018740112994350282,0.014901477832512316,0.03569625,0.02485915492957747,0.018740112994350282,0.014901477832512316
Foundation,17.686800003051758,17.364500045776367,17.23270034790039,17.218799591064453,17.657699584960938,17.363899230957028,17.236200332641598,17.221200942993164,54.63936755,-27.49253656,0.0366,0.026718309859154934,0.019740112994350283,0.015600985221674878,0.03669625,0.026718309859154934,0.019740112994350283,0.015600985221674878
Foundation,18.96579933166504,18.453899383544922,18.234500885009766,18.13010025024414,19.041000366210934,18.474899291992188,18.225299835205078,18.13419914245605,54.67514326,-27.48705124,0.038400000000000004,0.027718309859154935,0.020610169491525426,0.015901477832512313,0.03851,0.027718309859154935,0.020610169491525426,0.015901477832512313
Foundation,18.729799270629886,18.472700119018555,18.34939956665039,18.346900939941406,18.73200035095215,18.473800659179688,18.34530067443848,18.35790061950684,54.58396928,-27.53727336,0.0366,0.025718309859154933,0.019610169491525425,0.015600985221674878,0.03669625,0.025718309859154933,0.019610169491525425,0.015600985221674878
Foundation,17.627899169921875,17.271699905395508,17.12380027770996,17.097400665283207,17.616100311279297,17.258399963378903,17.11400032043457,17.083999633789062,54.64503839,-27.54425622,0.0356,0.025718309859154933,0.018740112994350282,0.014901477832512316,0.03569625,0.025718309859154933,0.018740112994350282,0.014901477832512316
Foundation,17.79599952697754,17.447500228881836,17.311399459838867,17.288299560546875,17.805500030517578,17.43400001525879,17.295600891113278,17.291000366210938,54.73970233,-27.59409566,0.0356,0.02485915492957747,0.018740112994350282,0.014901477832512316,0.03569625,0.02485915492957747,0.018740112994350282,0.014901477832512316
Foundation,18.356199264526367,18.05780029296875,17.942100524902344,17.941099166870114,18.42989921569824,18.061899185180664,17.9512996673584,17.92140007019043,54.73069949,-27.68907765,0.0346,0.024718309859154936,0.01774011299435028,0.014600985221674877,0.03469625,0.024718309859154936,0.01774011299435028,0.014600985221674877
Foundation,18.511499404907227,18.019100189208984,17.819700241088867,17.763999938964844,18.503700256347656,18.015600204467773,17.81130027770996,17.754199981689453,54.72254882,-27.63514141,0.033600000000000005,0.023718309859154935,0.01774011299435028,0.013901477832512315,0.033696250000000004,0.023718309859154935,0.01774011299435028,0.013901477832512315
Foundation,18.833799362182614,18.50169944763184,18.37420082092285,18.332000732421875,18.88710021972656,18.493200302124023,18.385799407958984,18.3218994140625,54.76275989,-27.54356588,0.038400000000000004,0.026718309859154934,0.019740112994350283,0.015901477832512313,0.03851,0.026718309859154934,0.019740112994350283,0.015901477832512313
