survey,CFA3K-B,CFA3K-V,CFA3K-r,CFA3K-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,CFA3K-B_AV,CFA3K-V_AV,CFA3K-r_AV,CFA3K-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,SOURCEID,GAIA_CFA3K-U,GAIA_CFA3K-B,GAIA_CFA3K-V,GAIA_CFA3K-r,GAIA_CFA3K-i
CFA3K,16.2675,15.6747,15.4737,15.3222,15.8919,15.4747,15.3049,15.2674,79.4434,-23.844,0.121894,0.094465,0.0765127,0.0553107,0.108089,0.0771549,0.0570904,0.0451034,2961259455288012160,17.0927,16.2143,15.6851,15.4687,15.3134
CFA3K,16.5466,15.9013,15.7038,15.5544,16.1319,15.6954,15.5548,15.5294,79.4263,-23.7986,0.121128,0.094465,0.0757606,0.0553107,0.108089,0.0762958,0.0570904,0.0451034,2961262685103416192,17.5006,16.4945,15.9233,15.6956,15.5528
CFA3K,16.701,16.1677,15.9797,15.8458,16.3389,15.9759,15.8328,15.8153,79.426,-23.7895,0.121128,0.094465,0.0757606,0.0553107,0.108089,0.0762958,0.0570904,0.0451034,2961262891262385152,17.5059,16.6581,16.1654,15.9699,15.8442
CFA3K,16.7986,16.1558,15.9189,15.7233,16.3945,15.9116,15.7171,15.6571,79.4225,-23.8186,0.120894,0.093465,0.0755127,0.0546949,0.107089,0.0761549,0.0562203,0.0451034,-999,-999,-999,-999,-999,-999
CFA3K,16.071,15.6387,15.5248,15.4427,15.7893,15.5224,15.4454,15.4463,79.3794,-23.7536,0.120894,0.093465,0.0755127,0.0546949,0.107089,0.0761549,0.0562203,0.0451034,2961263784615043584,16.705,16.015,15.6559,15.5235,15.449
CFA3K,15.673,15.0772,14.8837,14.7293,15.308,14.8898,14.7495,14.7223,79.3679,-23.6914,0.119128,0.092465,0.0747606,0.0543107,0.106089,0.0752958,0.0560904,0.0444039,2961277391071432704,16.604,15.6555,15.1105,14.8919,14.7516
CFA3K,16.341,15.6532,15.3958,15.1748,15.9154,15.3828,15.1607,15.0824,79.3416,-23.8199,0.117128,0.0913,0.0735127,0.0536949,0.104275,0.0741549,0.0552203,0.0434039,2961263131780022912,17.4266,16.3315,15.661,15.378,15.1577
CFA3K,16.6697,16.2417,16.1196,16.0869,16.3467,16.0971,16.0359,16.0481,79.3022,-23.8563,0.112128,0.087135,0.0697606,0.0506949,0.0994613,0.0702958,0.0522203,0.0411034,2961169123535468672,17.2031,16.5554,16.2222,16.1079,16.0454
CFA3K,16.1373,15.7104,15.5952,15.4962,15.8621,15.5756,15.4822,15.4701,27.8054,33.095,0.164192,0.12762,0.103017,0.0745424,0.145785,0.103873,0.0768305,0.0610049,-999,-999,-999,-999,-999,-999
CFA3K,18.4316,17.9033,17.7002,17.5581,18.098,17.6978,17.5212,17.4955,27.7979,33.1148,0.166192,0.128785,0.104017,0.0755424,0.147599,0.104873,0.0778305,0.0620049,-999,-999,-999,-999,-999,-999
CFA3K,17.9728,17.4044,17.2217,17.0592,17.5887,17.194,17.0669,17.0345,27.7934,33.0376,0.162426,0.12662,0.102017,0.0739266,0.144785,0.102873,0.0759605,0.0603054,-999,-999,-999,-999,-999,-999
CFA3K,15.9617,15.3649,15.1838,15.0377,15.5694,15.1597,15.023,15.0002,27.7762,33.0944,0.162192,0.12662,0.102017,0.0739266,0.144785,0.102873,0.0759605,0.0603054,305329538606271360,16.8121,15.8993,15.3728,15.1544,15.0209
CFA3K,16.3632,15.6828,15.4601,15.2831,15.9196,15.447,15.2645,15.2113,27.765,33.0501,0.163192,0.12662,0.102017,0.0739266,0.144785,0.102873,0.0759605,0.0603054,-999,-999,-999,-999,-999,-999
CFA3K,18.3742,17.7854,17.6052,17.4567,18.0095,17.5946,17.4629,17.4228,27.764,33.1,0.162192,0.12662,0.102017,0.0739266,0.144785,0.102873,0.0759605,0.0603054,-999,-999,-999,-999,-999,-999
CFA3K,17.5562,16.9014,16.6978,16.4932,17.0975,16.6629,16.4906,16.4453,27.6745,33.15,0.168192,0.130785,0.105265,0.0765424,0.149599,0.106014,0.0788305,0.0623054,305377436081551616,18.3064,17.4373,16.889,16.6569,16.497
CFA3K,16.2676,15.5063,15.2437,15.0336,15.7763,15.2335,15.0265,14.9488,27.6534,33.0999,0.167192,0.129785,0.105017,0.0759266,0.148599,0.105873,0.0779605,0.0620049,305376508368621056,17.3481,16.1885,15.5187,15.2187,15.0071
CFA3K,18.4871,17.8913,17.6726,17.4996,18.056,17.6257,17.4831,17.4543,27.6192,33.1215,0.167192,0.129785,0.105017,0.0759266,0.148599,0.105873,0.0779605,0.0620049,-999,-999,-999,-999,-999,-999
CFA3K,18.5031,17.8157,17.5601,17.3384,18.0985,17.5367,17.3245,17.2493,88.1288,66.8112,0.671535,0.52214,0.420315,0.304938,0.597395,0.423634,0.313582,0.249621,-999,-999,-999,-999,-999,-999
CFA3K,16.6961,15.8014,15.5284,15.3097,16.1141,15.5074,15.3017,15.2236,11.6225,36.2953,0.155426,0.121455,0.0972648,0.0709266,0.138971,0.0980141,0.0729605,0.0580049,367085395886783232,17.775,16.6061,15.8137,15.5051,15.2964
CFA3K,17.1522,16.4689,16.2425,16.0662,16.7061,16.23,16.0776,16.0344,11.5871,36.3354,0.157426,0.122455,0.0990169,0.0719266,0.139971,0.0998732,0.0739605,0.0587044,367086426678931328,18.1338,17.0834,16.4844,16.2364,16.0744
CFA3K,16.8532,16.1654,15.9659,15.8073,16.3801,15.9325,15.7897,15.7518,11.5596,36.2977,0.153192,0.11929,0.0962648,0.0699266,0.136157,0.0970141,0.0719605,0.0570049,367086254880241280,17.7175,16.7267,16.1694,15.9395,15.7893
CFA3K,18.318,17.7028,17.5491,17.35,17.9415,17.4924,17.3281,17.2865,258.099,46.6292,0.129894,0.100795,0.0815127,0.0593107,0.115716,0.0821549,0.0610904,0.0484039,-999,-999,-999,-999,-999,-999
CFA3K,17.042,16.4513,16.2511,16.0694,16.6631,16.2353,16.0725,16.0269,258.068,46.5856,0.126894,0.09863,0.0795127,0.0576949,0.112903,0.0801549,0.0592203,0.0474039,-999,-999,-999,-999,-999,-999
CFA3K,16.6816,16.0133,15.8226,15.637,16.2831,15.8184,15.659,15.6243,258.007,46.644,0.12866,0.09963,0.0805127,0.0583107,0.113902,0.0811549,0.0600904,0.0474039,-999,-999,-999,-999,-999,-999
CFA3K,15.9925,15.4278,15.2756,15.1395,15.6204,15.2612,15.1321,15.1181,258.001,46.5317,0.121894,0.094465,0.0765127,0.0556949,0.108089,0.0771549,0.0572203,0.0454039,-999,-999,-999,-999,-999,-999
CFA3K,16.1595,15.3278,15.0561,14.7909,15.6392,15.0301,14.7722,14.68,257.984,46.4812,0.120128,0.093465,0.0755127,0.0546949,0.107089,0.0761549,0.0562203,0.0444039,-999,-999,-999,-999,-999,-999
CFA3K,17.6551,16.9293,16.7296,16.561,17.2066,16.7281,16.5557,16.4995,257.971,46.5704,0.12966,0.10063,0.0815127,0.0586949,0.114902,0.0821549,0.0602203,0.0484039,-999,-999,-999,-999,-999,-999
CFA3K,16.7891,16.2983,16.1551,15.9944,16.4557,16.13,15.9978,15.9795,257.961,46.6204,0.13166,0.101795,0.0825127,0.0596949,0.116716,0.0831549,0.0612203,0.0487044,-999,-999,-999,-999,-999,-999
CFA3K,16.1705,15.4008,15.1416,14.8579,15.6809,15.1096,14.8375,14.737,257.94,46.4885,0.120894,0.093465,0.0755127,0.0546949,0.107089,0.0761549,0.0562203,0.0451034,1364950059893226496,17.0644,16.0909,15.4182,15.1037,14.8272
CFA3K,16.0911,15.5358,15.3676,15.2054,15.7383,15.358,15.2141,15.1948,257.935,46.5992,0.13166,0.10263,0.0825127,0.0596949,0.116902,0.0831549,0.0612203,0.0487044,-999,-999,-999,-999,-999,-999
CFA3K,17.8326,17.3288,17.1771,17.0299,17.5098,17.1337,16.9993,16.9658,257.932,46.5227,0.125894,0.09763,0.0785127,0.0573107,0.111903,0.0791549,0.0590904,0.0464039,-999,-999,-999,-999,-999,-999
CFA3K,18.475,18.0243,17.9086,17.6539,18.2683,17.8801,17.7506,17.7115,257.911,46.6277,0.131894,0.102795,0.0825127,0.0603107,0.117716,0.0831549,0.0620904,0.0494039,-999,-999,-999,-999,-999,-999
CFA3K,16.043,15.5188,15.3756,15.2365,15.6942,15.3672,15.2442,15.2427,257.888,46.5796,0.130894,0.101795,0.0825127,0.0596949,0.116716,0.0831549,0.0612203,0.0484039,-999,-999,-999,-999,-999,-999
CFA3K,16.9845,16.3058,16.1236,15.952,16.5406,16.0906,15.9184,15.8793,257.878,46.5189,0.13066,0.10163,0.0815127,0.0593107,0.115902,0.0821549,0.0610904,0.0484039,-999,-999,-999,-999,-999,-999
CFA3K,16.5884,15.9133,15.6698,15.454,16.1486,15.6576,15.4648,15.3955,14.124,-1.1983,0.14566,0.11329,0.0912648,0.0663107,0.130158,0.0920141,0.0680904,0.0540049,2535760927921024000,17.4878,16.5096,15.9234,15.6613,15.4637
CFA3K,16.0809,15.5793,15.4287,15.2985,15.7334,15.4183,15.3033,15.2998,14.1078,-1.20174,0.145426,0.113125,0.0912648,0.0663107,0.129344,0.0920141,0.0680904,0.0537044,2535760893561285248,16.6976,15.9916,15.5834,15.4166,15.3094
CFA3K,17.6404,17.0403,16.8102,16.6345,17.2441,16.8145,16.6549,16.6022,14.0766,-1.21212,0.14066,0.10996,0.0882648,0.0643107,0.12553,0.0890141,0.0660904,0.0527044,2535667224619472384,18.4475,17.5936,17.0394,16.8179,16.6584
CFA3K,16.1714,15.6543,15.4872,15.3565,15.8169,15.5007,15.3754,15.362,14.058,-1.15171,0.13666,0.106795,0.0862648,0.0623107,0.121716,0.0870141,0.0640904,0.0507044,2535949219287309824,16.8111,16.0943,15.6705,15.4958,15.3811
CFA3K,16.4818,15.5572,15.1782,14.9074,15.9164,15.1978,14.924,14.8241,14.0571,-1.16637,0.13666,0.106795,0.0862648,0.0623107,0.121716,0.0870141,0.0640904,0.0507044,2535948910049665024,17.8218,16.4086,15.6056,15.1896,14.9233
CFA3K,17.5801,16.7712,16.4931,16.2444,17.0328,16.486,16.2499,16.1546,329.038,-1.11503,0.497577,0.38719,0.311299,0.226395,0.442983,0.313761,0.232751,0.184616,2680065335075859072,18.3203,17.4309,16.7817,16.4852,16.2426
CFA3K,17.0364,16.1529,15.8321,15.5368,16.4973,15.8331,15.546,15.4161,329.018,-1.06541,0.503577,0.39152,0.315299,0.229011,0.44861,0.317761,0.235621,0.187315,-999,-999,-999,-999,-999,-999
CFA3K,17.9256,17.0566,16.7152,16.4119,17.4046,16.7101,16.4202,16.2826,329.01,-1.14582,0.504577,0.39252,0.316299,0.229395,0.44961,0.318761,0.235751,0.187616,2680065090262598400,19.3956,17.934,17.1035,16.7193,16.4026
CFA3K,18.3351,17.5559,17.1888,16.8408,17.9294,17.1611,16.8423,16.6905,329.008,-1.12221,0.501577,0.390355,0.314299,0.228011,0.446796,0.316761,0.234621,0.186315,-999,-999,-999,-999,-999,-999
CFA3K,16.9134,16.4052,16.2321,16.0494,16.5841,16.2249,16.0599,16.0026,329.004,-1.03274,0.497577,0.38719,0.312299,0.226395,0.442983,0.314761,0.232751,0.185315,-999,-999,-999,-999,-999,-999
CFA3K,17.7231,16.9862,16.7594,16.5424,17.242,16.732,16.5269,16.446,329.002,-1.12772,0.504577,0.39252,0.316299,0.229395,0.44961,0.318761,0.235751,0.187616,-999,-999,-999,-999,-999,-999
CFA3K,16.4098,15.5179,15.1668,14.8314,15.8728,15.1707,14.8484,14.7011,328.981,-1.06245,0.509343,0.39652,0.319299,0.232011,0.45361,0.321761,0.238621,0.189616,-999,-999,-999,-999,-999,-999
CFA3K,16.8025,16.1306,15.9121,15.7008,16.3669,15.8887,15.685,15.6145,328.964,-1.10834,0.520343,0.40485,0.326051,0.236627,0.463237,0.32862,0.243492,0.193616,2680068461812056192,17.6076,16.7213,16.1404,15.8855,15.6717
CFA3K,17.5378,16.6186,16.2561,15.9455,16.974,16.2547,15.9616,15.841,328.934,-1.05682,0.521109,0.40585,0.327051,0.237011,0.464237,0.32962,0.243621,0.193916,-999,-999,-999,-999,-999,-999
CFA3K,18.8381,18.1569,18.0228,17.7618,18.4379,17.9963,17.8105,17.7515,328.933,-1.08795,0.524875,0.408015,0.329051,0.238627,0.467051,0.33162,0.245492,0.194916,-999,-999,-999,-999,-999,-999
CFA3K,17.0544,16.2685,15.9547,15.6618,16.5883,15.9582,15.6525,15.5172,328.92,-1.07048,0.524109,0.407015,0.328051,0.238011,0.466051,0.33062,0.244621,0.194916,-999,-999,-999,-999,-999,-999
CFA3K,16.3659,15.8109,15.629,15.4776,15.9905,15.6183,15.4945,15.455,177.031,30.3801,0.120894,0.093465,0.0755127,0.0546949,0.107089,0.0761549,0.0562203,0.0451034,-999,-999,-999,-999,-999,-999
CFA3K,17.9499,17.2959,17.011,16.7546,17.9659,17.564,16.9677,17.2991,177.012,30.4403,0.0981282,0.075805,0.0610085,0.0440791,0.0868338,0.0614366,0.0453503,0.036803,-999,-999,-999,-999,-999,-999
CFA3K,18.4661,17.7495,17.4715,17.2204,17.8227,17.425,17.2665,17.2254,43.7924,16.0394,0.519109,0.40385,0.325051,0.236011,0.462237,0.32762,0.242621,0.192916,-999,-999,-999,-999,-999,-999
CFA3K,16.8727,16.1227,15.8559,15.655,16.3755,15.8402,15.6379,15.5604,33.7474,-20.7942,0.0610641,0.04765,0.0382563,0.0278475,0.0541375,0.0385775,0.0286102,0.0229015,5124673721101854848,17.9155,16.784,16.1362,15.8474,15.6326
CFA3K,16.8247,16.219,16.0679,15.9082,16.404,16.0685,15.9422,15.9128,120.11,56.3954,0.13466,0.104795,0.0845127,0.0613107,0.119716,0.0851549,0.0630904,0.0497044,1081138444879356928,17.3662,16.6755,16.2431,16.0672,15.9434
CFA3K,18.6117,17.571,17.1159,16.7972,17.8518,17.164,16.8458,16.6899,120.084,56.4605,0.124894,0.097465,0.0785127,0.0566949,0.111089,0.0791549,0.0582203,0.0464039,-999,-999,-999,-999,-999,-999
CFA3K,18.0107,17.257,16.9559,16.7512,17.5278,16.9738,16.7723,16.6862,120.02,56.4099,0.13466,0.104795,0.0845127,0.0613107,0.119716,0.0851549,0.0630904,0.0504039,-999,-999,-999,-999,-999,-999
CFA3K,18.2257,17.782,17.5709,17.3862,17.9816,17.5801,17.4354,17.3914,119.986,56.4468,0.13166,0.102795,0.0825127,0.0603107,0.117716,0.0831549,0.0620904,0.0494039,-999,-999,-999,-999,-999,-999
CFA3K,16.6497,15.819,15.5049,15.2692,16.1254,15.5165,15.2947,15.191,119.923,56.4081,0.13766,0.10696,0.0862648,0.0623107,0.12253,0.0870141,0.0640904,0.0514039,1081142091307070080,17.8351,16.5724,15.8485,15.5176,15.2837
CFA3K,16.658,15.761,15.4363,15.1027,16.1082,15.4189,15.1089,14.9679,0.93126,23.1591,0.326619,0.254405,0.205034,0.148469,0.291384,0.206746,0.152791,0.12131,2848145444231487744,17.8274,16.5864,15.7978,15.418,15.0909
CFA3K,17.378,16.635,16.4073,16.1507,16.88,16.3823,16.1704,16.0844,0.910281,23.1942,0.336385,0.26157,0.211034,0.153085,0.299198,0.212746,0.157661,0.12531,2848157504499653888,18.2122,17.2712,16.6545,16.3798,16.1649
CFA3K,17.811,16.895,16.5543,16.2977,17.2265,16.5753,16.2875,16.1632,0.86974,23.196,0.338151,0.262735,0.212034,0.153469,0.301011,0.213746,0.157791,0.12531,2848157641938605952,18.7753,17.6928,16.9378,16.5757,16.2834
CFA3K,17.313,16.509,16.2093,15.9287,16.8029,16.1848,15.9259,15.7892,0.841378,23.2572,0.341151,0.2649,0.214034,0.155085,0.303825,0.215746,0.159661,0.126611,2848158878889186048,18.3513,17.2405,16.5381,16.1973,15.9163
CFA3K,16.2712,15.6579,15.4853,15.3045,15.9411,15.5333,15.368,15.3392,29.641,36.2748,0.327619,0.25524,0.205282,0.148853,0.29157,0.206887,0.152921,0.12201,-999,-999,-999,-999,-999,-999
CFA3K,16.7842,16.0519,15.8123,15.5845,16.3307,15.7977,15.5985,15.5378,29.5883,36.3917,0.310853,0.24191,0.19453,0.141237,0.276942,0.196028,0.145051,0.115709,330369197942334208,17.8259,16.7337,16.0802,15.7941,15.5955
CFA3K,18.6757,17.9334,17.6438,17.426,18.2096,17.6714,17.442,17.3386,29.4944,36.4001,0.312619,0.24291,0.19553,0.141853,0.277942,0.197028,0.145921,0.11601,-999,-999,-999,-999,-999,-999
CFA3K,16.7892,15.8779,15.5658,15.256,16.2153,15.558,15.2569,15.1134,29.4835,36.3234,0.320619,0.24924,0.201282,0.145853,0.28557,0.202887,0.149921,0.11901,330345077406011776,17.8922,16.7005,15.9,15.5432,15.2402
CFA3K,16.2111,15.5869,15.393,15.2132,15.7999,15.3653,15.2388,15.1971,123.019,41.5665,0.154426,0.120455,0.0972648,0.0703107,0.137971,0.0980141,0.0720904,0.0577044,-999,-999,-999,-999,-999,-999
CFA3K,16.2681,15.5989,15.389,15.1972,15.8283,15.3667,15.2088,15.1586,123.012,41.4736,0.156192,0.121455,0.0980169,0.0709266,0.138971,0.0988732,0.0729605,0.0580049,-999,-999,-999,-999,-999,-999
CFA3K,18.7042,18.296,18.3336,18.2628,18.5172,18.3012,18.236,18.2868,195.847,50.6966,0.0510641,0.039485,0.0315042,0.0228475,0.0453238,0.0317183,0.0236102,0.0189015,-999,-999,-999,-999,-999,-999
CFA3K,18.4097,17.7085,17.4181,17.1193,18.0039,17.4134,17.1462,17.0505,195.766,50.6186,0.0638301,0.049815,0.0402563,0.0288475,0.0569512,0.0405775,0.0296102,0.024202,-999,-999,-999,-999,-999,-999
CFA3K,18.3622,17.6415,17.4691,17.2048,17.9546,17.4422,17.2434,17.1921,195.734,50.6232,0.0610641,0.04765,0.0382563,0.0278475,0.0541375,0.0385775,0.0286102,0.0229015,-999,-999,-999,-999,-999,-999
CFA3K,17.9131,17.4115,17.2296,17.0958,17.6025,17.2245,17.0998,17.0969,195.724,50.6411,0.0610641,0.04765,0.0382563,0.0278475,0.0541375,0.0385775,0.0286102,0.0229015,-999,-999,-999,-999,-999,-999
CFA3K,17.6216,17.1024,16.9278,16.7966,17.281,16.915,16.7844,16.7567,128.807,-8.262,0.134894,0.10496,0.0845127,0.0613107,0.12053,0.0851549,0.0630904,0.0504039,-999,-999,-999,-999,-999,-999
CFA3K,15.8076,15.3729,15.2597,15.1651,15.5204,15.2313,15.1404,15.1469,128.793,-8.25839,0.134894,0.10496,0.0845127,0.0613107,0.12053,0.0851549,0.0630904,0.0504039,-999,-999,-999,-999,-999,-999
CFA3K,17.7241,17.1009,16.8917,16.8106,17.3885,17.0812,16.9466,16.922,128.758,-8.39356,0.142426,0.11096,0.0892648,0.0649266,0.12653,0.0900141,0.0669605,0.0527044,-999,-999,-999,-999,-999,-999
CFA3K,15.9357,15.2079,14.9687,14.7796,15.4482,14.9482,14.7616,14.7069,128.75,-8.35036,0.14366,0.111125,0.0902648,0.0653107,0.127344,0.0910141,0.0670904,0.0537044,5753689136348880640,16.9091,15.8388,15.2156,14.9464,14.7641
CFA3K,17.0097,16.1319,15.7947,15.5331,16.4544,15.7749,15.525,15.433,128.721,-8.33559,0.13966,0.10896,0.0875127,0.0633107,0.12453,0.0881549,0.0650904,0.0517044,-999,-999,-999,-999,-999,-999
CFA3K,18.2627,17.4014,17.0527,16.8101,17.7002,17.0316,16.7939,16.6985,128.673,-8.27042,0.12866,0.099795,0.0805127,0.0583107,0.114716,0.0811549,0.0600904,0.0474039,-999,-999,-999,-999,-999,-999
CFA3K,16.7151,16.0224,15.8188,15.6571,16.2255,15.7768,15.5895,15.5638,128.67,-8.39379,0.13866,0.107795,0.0865127,0.0633107,0.122716,0.0871549,0.0650904,0.0514039,-999,-999,-999,-999,-999,-999
CFA3K,17.2988,16.8565,16.7393,16.6843,17.0759,16.8002,16.6826,16.6746,192.311,-9.36493,0.14666,0.114125,0.0922648,0.0669266,0.130344,0.0930141,0.0689605,0.0547044,3626874142286811392,18.0057,17.3282,16.9601,16.8062,16.6932
CFA3K,16.6713,16.1185,15.9648,15.8062,16.3337,15.9788,15.8429,15.8077,192.293,-9.51587,0.13566,0.10496,0.0845127,0.0613107,0.12053,0.0851549,0.0630904,0.0504039,-999,-999,-999,-999,-999,-999
CFA3K,17.4593,16.892,16.6428,16.4258,17.1147,16.6711,16.4983,16.444,192.277,-9.42858,0.147426,0.115125,0.0922648,0.0669266,0.131344,0.0930141,0.0689605,0.0547044,-999,-999,-999,-999,-999,-999
CFA3K,16.4328,15.7045,15.4318,15.1967,16.0159,15.476,15.2393,15.1303,192.236,-9.39071,0.156426,0.121455,0.0982648,0.0709266,0.138971,0.0990141,0.0729605,0.0580049,-999,-999,-999,-999,-999,-999
CFA3K,17.5098,16.7175,16.3418,16.0677,17.0932,16.3556,16.0779,15.959,192.224,-9.53573,0.125894,0.09763,0.0785127,0.0573107,0.111903,0.0791549,0.0590904,0.0464039,3626862146442860032,19.3135,17.5873,16.7709,16.3507,16.0663
CFA3K,17.4338,16.5075,16.1224,15.8412,16.9093,16.1796,15.9035,15.7901,192.175,-9.36137,0.158426,0.123455,0.0992648,0.0719266,0.140971,0.100014,0.0739605,0.0590049,-999,-999,-999,-999,-999,-999
CFA3K,15.5809,15.0519,14.9143,14.7823,15.2458,14.9135,14.8012,14.7906,224.123,45.3665,0.0708301,0.05498,0.0442563,0.0318475,0.062765,0.0445775,0.0326102,0.026202,1586660188722963072,16.287,15.5102,15.0697,14.9003,14.7932
CFA3K,15.6993,15.1826,15.045,14.9136,15.3501,15.0269,14.9097,14.8975,224.074,45.3546,0.0718301,0.05598,0.0452563,0.0324633,0.063765,0.0455775,0.0334802,0.0265025,1586658745613954688,16.2967,15.5997,15.1904,15.0263,14.9149
CFA3K,16.7929,16.1859,15.9856,15.8336,16.5301,16.045,15.8651,15.8145,224.041,45.394,0.0815962,0.06331,0.0510085,0.0374633,0.0723925,0.0514366,0.0384802,0.0305025,1586661975429364736,17.9824,16.9128,16.308,16.0486,15.8677
CFA3K,18.6586,17.7723,17.4977,17.2393,18.0483,17.4465,17.2065,17.1114,224.004,45.3965,0.0788301,0.06131,0.0500085,0.0364633,0.0703925,0.0504366,0.0374802,0.0295025,-999,-999,-999,-999,-999,-999
CFA3K,16.6959,16.1496,15.988,15.84,16.3224,15.9776,15.849,15.8315,223.966,45.4121,0.0795962,0.06131,0.0500085,0.0364633,0.0703925,0.0504366,0.0374802,0.0295025,-999,-999,-999,-999,-999,-999
CFA3K,16.3206,15.6089,15.3996,15.2036,15.851,15.3675,15.1854,15.1301,223.966,45.3502,0.0660641,0.051815,0.0412563,0.0298475,0.0589512,0.0415775,0.0306102,0.0245025,-999,-999,-999,-999,-999,-999
CFA3K,18.7429,18.3189,18.2609,18.1223,18.5073,18.2714,18.167,18.1655,223.934,45.44,0.0728301,0.05698,0.0452563,0.0334633,0.064765,0.0455775,0.0344802,0.027202,-999,-999,-999,-999,-999,-999
CFA3K,17.1975,16.7455,16.6088,16.4747,16.8797,16.5769,16.4556,16.4476,150.194,4.45229,0.0933622,0.07264,0.0580085,0.0420791,0.08302,0.0584366,0.0433503,0.034803,-999,-999,-999,-999,-999,-999
CFA3K,16.3445,15.8435,15.6848,15.5247,16.0055,15.6556,15.5104,15.4853,150.185,4.48166,0.0943622,0.07364,0.0590085,0.0430791,0.08402,0.0594366,0.0443503,0.034803,3849017650495991936,16.9968,16.2851,15.8296,15.6448,15.5144
CFA3K,17.1255,16.5835,16.4058,16.2507,16.764,16.3854,16.2298,16.1898,150.184,4.37895,0.0895962,0.06964,0.0560085,0.0410791,0.08002,0.0564366,0.0423503,0.0335025,3848989814813222016,17.8522,17.0732,16.5847,16.3933,16.2395
CFA3K,17.6185,17.1355,17.0178,16.8697,17.3099,16.9969,16.8642,16.8494,150.176,4.42292,0.0935962,0.072805,0.0590085,0.0430791,0.0838337,0.0594366,0.0443503,0.034803,3848993186362274944,18.2335,17.5744,17.1506,16.9923,16.8718
CFA3K,17.5995,17.1295,17.0018,16.8647,17.2735,16.9685,16.853,16.8339,150.161,4.4521,0.100362,0.07797,0.0630085,0.0460791,0.0896475,0.0634366,0.0473503,0.037803,-999,-999,-999,-999,-999,-999
CFA3K,16.8395,16.2805,16.1068,15.9387,16.4764,16.0976,15.9432,15.916,150.112,4.4871,0.0993622,0.07697,0.0620085,0.0450791,0.0886475,0.0624366,0.0463503,0.036803,-999,-999,-999,-999,-999,-999
CFA3K,17.6655,17.1425,16.9308,16.6907,17.6008,17.2509,17.128,16.8678,150.101,4.40164,0.0983622,0.076805,0.0617606,0.0450791,0.0878338,0.0622958,0.0463503,0.036803,-999,-999,-999,-999,-999,-999
CFA3K,15.8625,15.2525,15.0958,14.9597,15.4509,15.0631,14.9353,14.914,150.092,4.33718,0.0815962,0.06331,0.0510085,0.0374633,0.0723925,0.0514366,0.0384802,0.0305025,-999,-999,-999,-999,-999,-999
CFA3K,17.9295,17.2365,17.0148,16.7947,17.438,16.9677,16.7595,16.7002,150.089,4.35067,0.0845962,0.06631,0.0530085,0.0384633,0.0753925,0.0534366,0.0394802,0.0315025,-999,-999,-999,-999,-999,-999
CFA3K,17.8365,17.1695,16.9718,16.7967,17.3692,16.9333,16.7543,16.694,150.081,4.37244,0.0883622,0.068475,0.0550085,0.0400791,0.0782063,0.0554366,0.0413503,0.032803,-999,-999,-999,-999,-999,-999
CFA3K,18.3605,17.5395,17.2698,17.0367,17.8255,17.2415,17.0143,16.9296,150.073,4.41521,0.0885962,0.069475,0.0560085,0.0404633,0.0792063,0.0564366,0.0414802,0.032803,-999,-999,-999,-999,-999,-999
CFA3K,17.1445,16.3585,16.0988,15.8937,16.6383,16.0806,15.8981,15.8483,150.059,4.44766,0.0973622,0.075805,0.0607606,0.0440791,0.0868338,0.0612958,0.0453503,0.035803,3849181477728667392,18.4277,17.0773,16.3784,16.0823,15.9053
CFA3K,18.1935,17.7935,17.6508,17.5357,17.8752,17.6114,17.5517,17.552,150.05,4.42539,0.0923622,0.07164,0.0580085,0.0420791,0.08202,0.0584366,0.0433503,0.033803,-999,-999,-999,-999,-999,-999
CFA3K,17.6395,16.9335,16.7098,16.5007,17.1217,16.6498,16.4618,16.3965,150.038,4.33504,0.0808301,0.06331,0.0510085,0.0364633,0.0723925,0.0514366,0.0374802,0.0305025,3848990879965072256,18.5072,17.5166,16.905,16.6497,16.4733
CFA3K,15.7769,15.1561,14.9617,14.803,15.3628,14.9716,14.8097,14.783,255.336,79.0514,0.160192,0.12462,0.100265,0.0729266,0.142785,0.101014,0.0749605,0.0590049,1706219674378044288,16.5363,15.6771,15.1618,14.9554,14.8119
CFA3K,17.7809,17.0365,16.7625,16.4677,17.3325,16.7395,16.478,16.3571,243.293,-21.6058,1.19088,0.926155,0.746366,0.541565,1.06045,0.752254,0.557073,0.442537,6243002317860853632,18.774,17.7574,17.0572,16.7413,16.4667
CFA3K,17.5825,16.6166,16.2256,15.8384,17.0024,16.2225,15.8477,15.6608,243.269,-21.7128,1.15735,0.900165,0.725614,0.526333,1.03056,0.731394,0.541333,0.429936,-999,-999,-999,-999,-999,-999
CFA3K,17.2014,16.332,15.997,15.6918,16.7005,16.0127,15.7206,15.5807,243.266,-21.6189,1.18288,0.919825,0.741366,0.537949,1.05282,0.747254,0.553203,0.439236,-999,-999,-999,-999,-999,-999
CFA3K,18.2079,17.481,17.2185,16.9668,17.775,17.2211,16.9468,16.819,243.239,-21.6531,1.18088,0.917825,0.739614,0.536949,1.05082,0.745394,0.552203,0.438236,-999,-999,-999,-999,-999,-999
